Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
229,99.8,36.62,318.49
230,99.8,36.88,318.75
231,99.8,37.59,319
232,99.8,39.55,319.26
233,99.7,35.53,319.57
234,99.8,34.75,319.85
235,99.9,38.54,320.15
236,99.8,40.71,320.42
237,99.8,38.77,320.69
238,99.8,28.26,320.97
239,99.8,35.01,321.28
240,99.7,28.64,321.59
241,99.5,35.71,321.86
242,99.4,31.84,322.15
243,99.1,31.39,322.47
244,98.9,33.64,322.76
245,99.1,33,323
246,99,36.57,323.35
247,98.9,37.19,323.65
248,98.8,33.3,323.94
249,98.7,34.43,324.22
250,98.5,32.03,324.56
251,98.5,34.89,324.9
252,97.8,26.11,325.19
253,97.9,36.46,325.5
254,97.9,31.79,325.76
255,97.9,34.64,326.07
256,97.9,31.74,326.37
257,97.9,33.04,326.69
258,97.7,35.65,326.98
259,97.8,34.26,327.26
260,97.8,33.51,327.57
261,97.8,32.7,327.84
262,98.2,34.34,328.15
263,98.8,35.94,328.44
264,100.4,34.33,328.81
265,99.3,33.59,328.94
266,98.5,37.62,329.03
267,98.8,33.18,329.35
268,99.9,32.43,329.58
269,100.9,30.51,329.69
270,100.8,31.85,330.05
271,101.1,34.19,330.38
272,101.4,39.73,330.71
273,101.8,30.05,330.99
274,102.2,28.39,331.38
275,102.7,29.67,331.72
276,102.6,30.44,332.14
277,102.6,33.29,332.55
278,102.7,30.84,332.94
279,102.6,31.57,333.37
280,102.7,33.29,333.69
281,102.5,37.91,334.22
282,102.3,33.75,334.45
283,102.4,30.84,334.69
284,102.5,33.59,335.12
285,103.8,41.61,335.59
286,103.2,35.77,336.1
287,103.4,37.39,336.54
288,104,36.11,337.04
289,102,29.27,337.52
290,101,30.79,337.93
291,99.9,33.36,338.32
292,99.7,36.01,338.78
293,99.7,28.66,339.29
294,100.1,37.92,339.69
295,101.2,36.2,340.1
296,102.7,41.52,340.56
297,99.9,38.46,341.08
298,100.2,34,341.51
299,100.6,36.69,341.98
300,101.9,32.6,342.48
301,104,35.41,342.88
302,103.9,32.13,343.3
303,104.1,37.56,343.79
304,104.2,37.32,344.16
305,104.1,30.27,344.54
306,103.7,33.53,345
307,103.7,35.95,345.37
308,103.7,40.17,345.71
309,103.5,40.67,346.18
310,102.8,33.3,346.65
311,103.1,36.12,347.07
312,103.8,36.07,347.51
313,105,34.08,347.84
314,105,34.2,348.28
315,104.8,37.55,348.68
316,104.9,40.5,349.19
317,105,36.13,349.52
318,104.6,36.78,349.84
319,104.6,39.1,350.19
320,104.7,36.7,350.49
321,105,37.54,350.87
322,105.3,40.02,351.29
323,105,34.68,351.66
324,105.3,36.16,351.98
325,104.9,35.38,352.36
326,105,39.42,352.67
327,105,35.66,353.01
328,105,29.39,353.32
329,104.8,30.38,353.66
330,104.4,41.07,353.95
331,104,37.38,354.41
332,103.9,38.32,354.81
333,104.1,40.54,355.04
334,103.9,31.86,355.3
335,100.6,34.79,355.61
336,97.3,33.65,355.94
337,98.1,34.48,356.14
338,100,42.7,356.43
339,100.2,27.83,356.75
340,101,31.18,357.21
341,101.8,32.76,357.43
342,101.9,30.24,357.73
343,102.1,34.25,358.02
344,102.3,32.76,358.38
345,102.5,32.61,358.65
346,102.8,29.65,358.99
347,103.1,35.41,359.19
348,104.5,33.1,359.45
349,104.2,31.9,359.74
350,104.3,36.08,360.08
351,104.2,34.12,360.37
352,104.1,33.83,360.67
353,104.1,34.14,360.92
354,104,30.98,361.27
355,104,36.24,361.7
356,104.1,32.99,361.96
357,104.5,30.9,362.16
358,104.3,33.2,362.44
359,104.2,32.53,362.75
360,104.1,32.1,363.01
361,104.1,32.22,363.22
362,103.7,30.59,363.51
363,103.6,30.44,363.83
364,103.5,29.39,364.12
365,103.4,31.48,364.42
366,103.5,31.4,364.75
367,102.3,38.52,365.2
368,100.8,36.32,365.54
369,96.4,38.07,365.71
370,93.8,39.48,365.88
371,93.8,37.23,366.19
372,93.7,33.9,366.62
373,93.8,36.47,366.83
374,94.1,37.4,367.04
375,94.4,37.32,367.26
376,96.3,34.54,367.6
377,96.3,34.64,367.9
378,96.9,35.53,368.18
379,96.1,39.05,368.47
380,95.7,32.8,368.8
381,93.1,32.81,369.09
382,93.7,36.49,369.4
383,93.9,36.68,369.74
384,93.8,31.56,370.05
385,93.7,33,370.38
386,93.9,36.07,370.64
387,93.9,36.01,370.93
388,93.9,34.24,371.35
389,93.8,36.2,371.61
390,93.5,38.29,371.87
391,93.5,37.02,372.16
392,93.4,36.99,372.38
393,93.5,35.09,372.66
394,93.7,33.65,373.02
395,94.1,31.39,373.41
396,95,38.6,373.62
397,94.9,39.94,373.89
398,94.7,36.47,374.14
399,94.4,38.5,374.43
400,94,32.67,374.71
401,94,33.7,374.99
402,94.2,38.78,375.32
403,94.3,28.94,375.59
404,94.6,35.52,375.79
405,95,30.44,376.03
406,94.8,29.47,376.31
407,94.7,33.7,376.61
408,94.8,33.68,376.8
409,95,30.37,377.05
410,94.8,30.4,377.32
411,94.6,34.01,377.56
412,93.9,33.36,377.79
413,94.4,28.93,378.02
414,94.4,32.13,378.31
415,94.5,34.65,378.56
416,94.6,37.16,378.79
417,94.6,30.13,379.01
418,94.6,29.65,379.21
419,94.6,28.41,379.34
420,94.6,36.06,379.59
421,94.4,30.92,379.82
422,94.3,32.72,380.06
423,94.3,34.42,380.3
424,94.4,30.67,380.46
425,94.6,35.14,380.67
426,94.5,30.19,380.88
427,93.8,35.64,381.1
428,93.5,33.52,381.31
429,92.7,27.98,381.46
430,93.1,31.27,381.68
431,93.1,34.39,381.88
432,93.3,33.26,382.06
433,93.8,33.22,382.2
434,93.9,34.68,382.41
435,93.8,34.02,382.58
436,93.9,38.94,382.75
437,94.2,35.44,382.95
438,94.4,29.44,383.16
439,95.7,28.31,383.34
440,95.4,37.06,383.52
441,95.5,26.84,383.67
442,95.7,37.48,383.8
443,95.7,30.27,384.07
444,95.7,38.35,384.21
445,96.3,32.49,384.36
446,97.2,31.48,384.55
447,97,30.37,384.71
448,97.2,34.19,384.88
449,97.2,30.41,385.08
450,97.1,31.37,385.29
451,96.9,30.08,385.42
452,96.7,30.6,385.53
453,96.9,35.62,385.69
454,96.9,32.02,385.89
455,96.7,35.63,386.14
456,96.6,30.39,386.32
457,96.7,34.61,386.48
458,96.9,31.26,386.69
459,96.9,28.48,386.77
460,97,29.24,386.96
461,97.2,31.61,387.16
462,96,28.56,387.3
463,95.1,23.33,387.49
464,93.1,30.52,387.68
465,93.1,32.45,387.92
466,93.2,31.35,388.08
467,93.4,36.5,388.26
468,93,33.02,388.38
469,93,31.91,388.63
470,92.9,33.84,388.78
471,92.3,32.28,388.95
472,92.1,36.73,389.13
473,92.1,32.5,389.34
474,91.8,32.41,389.51
475,91.7,29.67,389.83
476,90.9,36.48,389.94
477,91.1,32.63,390.22
478,90.9,28.43,390.28
479,90.9,34.71,390.38
480,90.9,32.74,390.56
481,91,26.44,390.7
482,91,27.56,391.13
483,90.9,33.48,391.26
484,90.9,28.4,391.28
485,90.9,31.56,391.43
486,90.8,30.15,391.65
487,90.9,32.06,391.83
488,90.7,25.95,392.04
489,90.7,27.83,392.19
490,90.6,31.02,392.38
491,90.6,26.15,392.57
492,90.7,32.13,392.79
493,90.7,34.13,392.91
494,90.9,33.05,393.08
495,90.7,29.05,393.24
496,90.6,34.9,393.43
497,90.7,32.38,393.64
498,90.5,31.77,393.81
499,90.5,30.59,393.97
500,90.4,28.56,394.14
501,90.1,28.53,394.36
502,90.2,35.91,394.52
503,90.1,30.32,394.69
504,90,30.76,394.86
505,90.1,27.06,395.06
506,89.9,30.22,395.23
507,89.8,35.27,395.39
508,89.7,35.77,395.55
509,89.5,32.92,395.73
510,89.2,29.2,395.97
511,89.2,29.51,396.16
512,89.4,27.03,396.37
513,89.3,31.08,396.58
514,89.3,30.96,396.78
515,89.4,31.83,396.96
516,89.2,31.97,397.11
517,89.4,31.33,397.29
518,89.5,39.7,397.52
519,89.4,29.64,397.71
520,89.4,34.66,397.9
521,89.5,31.85,398.08
522,89.5,29.88,398.33
523,89.7,34.4,398.49
524,89.5,30.48,398.66
525,89.5,35.28,398.84
526,89.5,30.35,399.05
527,89.5,30.2,399.26
528,89.5,34.89,399.42
529,89.5,34.49,399.6
530,89.2,27.65,399.83
531,89.2,30.07,399.94
532,89.2,32.39,400.13
533,89.1,33.78,400.33
534,88.9,29.07,400.52
535,88.9,36.62,400.72
536,88.5,31.44,400.87
537,87.7,37.76,401.08
538,88.2,27.07,401.27
539,88,27.2,401.43
540,88,31.23,401.66
541,88.3,37.97,401.87
542,87.3,33.74,402.08
543,86.3,29.4,402.27
544,83.5,24.63,402.5
545,83.6,33.16,402.59
546,83.9,33.7,402.85
547,84,26.79,403.04
548,84.2,29.94,403.19
549,85.1,26.23,403.49
550,88.5,31.3,403.6
551,87.9,27.99,403.76
552,87.5,35.73,403.93
553,87.1,29.55,404.08
554,87.3,28.88,404.25
555,86.7,32.61,404.57
556,86.2,28.48,404.85
557,84.6,36.6,404.88
558,84.7,33.48,405.03
559,84.7,26.08,405.32
560,84.6,28.7,405.49
561,84.4,26.71,405.66
562,84,26.46,405.9
563,83.4,32.93,406.04
564,83.5,30.27,406.23
565,83.5,29.78,406.43
566,83.4,34.08,406.64
567,83.4,30.67,406.83
568,83.2,29.03,407.11
569,81.6,31.46,407.29
570,80.5,27.95,407.39
571,80,30.33,407.52
572,80.2,32.01,407.7
573,80.1,32.04,407.92
574,80.1,33.8,408.1
575,80.1,32.82,408.33
576,80.1,35.65,408.56
577,80.1,31.14,408.74
578,80.1,38,408.91
579,80.2,29.36,409.16
580,80,34.07,409.35
581,79.5,30.45,409.51
582,79,31.23,409.76
583,77.4,34.53,410.01
584,78,32.48,410.18
585,77.8,30.62,410.64
586,77.7,31.48,410.64
587,77.8,33.54,410.76
588,78,36.63,410.94
589,78,28.19,411.16
590,78,31.45,411.29
591,78,31.14,411.47
592,78,30.56,411.82
593,78,33.2,411.95
594,78,33.7,412.01
595,77.7,30.06,412.26
596,77.5,29.66,412.46
597,77.4,32.47,412.72
598,76.9,32.98,412.96
599,76.6,31.53,413.15
600,76.4,30.14,413.49
601,76.4,32.51,413.6
602,76.5,35.16,413.77
603,76.5,29.47,413.97
604,76.5,26.18,414.21
605,76.2,29.92,414.49
606,76.1,34.04,414.64
607,75.8,28.68,414.81
608,76.1,31.72,415.06
609,76.1,33.73,415.22
610,76.1,28.41,415.43
611,76.1,35.29,415.65
612,76.1,33.04,415.96
613,75.8,32.01,416.18
614,75.9,32.94,416.3
615,75.8,24.71,416.51
616,75.5,35.54,416.71
617,75.6,28.06,416.93
618,75.8,33.16,417.14
619,75.8,31.81,417.39
620,75.8,31.35,417.61
621,75.9,26.05,417.8
622,76.1,34.4,417.93
623,76.2,31.58,418.26
624,76.1,35.83,418.41
625,76.1,32.13,418.55
626,76,31.06,418.77
627,75.9,35.5,419.28
628,75.8,31.2,419.26
629,75.8,37.24,419.36
630,75.8,29.9,419.6
631,75.8,34.42,419.82
632,75.7,34.54,419.98
633,75.6,34.22,420.16
634,75.5,40.43,420.43
635,75.5,29.72,420.56
636,75.5,32.44,420.79
637,75.5,28.91,421.05
638,75.5,33.68,421.28
639,75.5,32.08,421.48
640,75.3,33.61,421.76
641,75.3,32.39,421.97
642,75.3,31.83,422.36
643,75.3,37.15,422.4
644,75.3,33.94,422.55
645,75.1,36.07,422.8
646,75,34.29,423.07
647,75,33.76,423.28
648,75,27.81,423.49
649,74.9,33.85,423.7
650,74.5,31.89,423.96
651,74,32.05,424.27
652,73.1,32.36,424.48
653,73.2,34.85,424.71
654,72,33.18,424.86
655,70.1,34.16,425.09
656,70.1,34.12,425.29
657,70,30.69,425.53
658,69.3,32.42,426.04
659,69.1,31.79,426.09
660,69.3,30.57,426.22
661,69.1,31.28,426.39
662,69.1,31.43,426.69
663,69.1,28.89,426.9
664,69,25.74,427.13
665,69,33.72,427.32
666,68.8,36.41,427.56
667,68.5,29.42,427.79
668,68.1,31.5,428.05
669,68.3,32.36,428.22
670,68,32.56,428.47
671,68.1,30.73,428.75
672,67.7,33.1,429.02
673,67.4,38.9,429.23
674,67.4,30.12,429.45
675,67.3,35,429.69
676,67.3,30.48,429.94
677,67.2,32.95,430.14
678,67.2,38.44,430.44
679,67.1,29.23,430.7
680,67.2,31.71,430.92
681,67,37.14,431.18
682,67,36.32,431.44
683,66.9,31.47,431.61
684,66.5,31.78,431.86
685,66.3,29.83,432.06
686,66.2,27.77,432.32
687,66.1,32.19,432.59
688,66.2,34.42,432.85
689,66.3,28.98,433.09
690,66,37.33,433.33
691,65.8,27.67,433.67
692,65.8,27.82,433.84
693,65.8,29.72,434.14
694,65.9,33.59,434.51
695,65.7,32.5,434.68
696,65.3,34.79,434.86
697,64.7,32.28,435.06
698,65,31.53,435.3
699,64.7,34.31,435.75
700,64.7,28.36,436.09
701,64.7,33.14,436.14
702,64.5,32.14,436.24
703,64.5,31.6,436.58
704,64.5,28.41,436.79
705,64.4,29.58,437
706,64.2,34.09,437.24
707,64.3,32.73,437.46
708,64.2,30.73,437.86
709,64.1,38.92,438.11
710,64.1,33.12,438.39
711,64.1,26.95,438.56
712,64.1,30.39,438.85
713,63.9,32.67,439.12
714,63.9,35.89,439.24
715,63.9,34.04,439.49
716,63.8,29.93,439.86
717,63.5,28.63,440.12
718,63.6,32.98,440.64
719,63.5,36.9,440.66
720,63.5,32.65,440.88
721,63.2,29.93,441.07
722,63,29.65,441.33
723,62.6,31.45,441.67
724,61.9,31.22,441.93
725,62.1,29.05,442.2
726,62,32.57,442.47
727,62.1,35.5,442.74
728,62.1,31.01,443.07
729,62.2,27.42,443.29
730,62.1,28.7,443.55
731,61.9,32.73,443.85
732,61.6,34.07,444.11
733,61.8,35.97,444.4
734,61.8,31.29,444.65
735,61.5,32.08,445
736,61.3,27.51,445.24
737,61.1,27.38,445.5
738,61.5,29.04,445.79
739,61.4,28.41,446.08
740,61.4,36.5,446.4
741,61.3,35.71,446.67
742,61.2,30.52,447.01
743,61.3,27.92,447.46
744,61.2,27.23,447.65
745,61.2,30.11,447.88
746,60.9,28.44,448.16
747,60.7,35.22,448.52
748,60.6,29.92,448.77
749,60.5,28.68,449.34
750,60.6,31.24,449.63
751,60.5,28.2,449.79
752,60.5,34.95,450.06
753,60.4,28.95,450.34
754,60.2,29.73,450.66
755,60,29.45,450.98
756,60,34.2,451.33
757,60,29.43,451.68
758,60,36.93,451.98
759,60,30.19,452.28
760,60,27.39,452.63
761,59.8,28.91,452.94
762,59.8,33.51,453.26
763,59.6,31.04,453.61
764,59.6,31.91,453.95
765,59.5,28.91,454.36
766,59.3,32.77,454.61
767,59,28.62,454.92
768,59,34.77,455.27
769,59,32.59,455.64
770,59.2,36.51,456
771,59.8,34.01,456.38
772,59.7,35.39,456.71
773,59.7,33.64,457.06
774,59.7,35.87,457.39
775,59.8,32.36,457.67
776,59.8,33.15,458.04
