Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
96,115.2,5.62,24.49
97,115.1,6.16,24.56
98,114.8,2.87,24.6
99,114.7,6.01,24.69
100,114.6,4.69,24.76
101,114.5,4.92,24.87
102,114.3,6.83,24.93
103,114.1,5.66,24.98
104,114,8.67,25.03
105,113.8,11.4,25.13
106,113.6,9.71,25.19
107,113,15.77,25.25
108,112.7,19.28,25.32
109,112.7,19.68,25.43
110,112.7,22.39,25.54
111,112.6,26.65,25.63
112,112.3,33.54,25.72
113,111.7,28.74,25.83
114,111.7,34.35,25.91
115,111.5,37.76,26.04
116,111.4,44.75,26.12
117,111.4,49.36,26.21
118,111.4,48.11,26.32
119,111.2,48.06,26.42
120,110.5,46.5,26.56
121,110.8,50.71,26.67
122,110.8,55.7,26.82
123,110.6,55.12,26.9
124,110.6,47.29,27.01
125,110.5,61.97,27.11
126,110.3,66.02,27.2
127,110.2,59.52,27.32
128,110.1,59.97,27.41
129,110,64.92,27.54
130,110,56.97,27.67
131,109.8,59.03,27.82
132,109.7,63.82,27.95
133,109.6,55.65,28.04
134,109.5,55.69,28.19
135,109.4,65.06,28.28
136,109.3,57.47,28.43
137,109.3,69.83,28.56
138,109.2,62.95,28.72
139,108.9,62.16,28.84
140,108.7,57.72,29.01
141,108.6,59.91,29.16
142,108.5,51.73,29.28
143,108.5,55.34,29.47
144,108.4,51,29.55
145,108.3,54.63,29.68
146,108.3,55.63,29.79
147,108.2,58.87,29.92
148,108.2,54.55,30.04
149,108.1,58.34,30.15
150,108.1,52.51,30.32
151,108,54.14,30.46
152,107.8,55.19,30.62
153,107.5,55.86,30.79
154,107.2,51.19,30.97
155,107.2,55.15,31.11
156,107.1,56.71,31.19
157,106.9,54.41,31.35
158,106.8,55.33,31.5
159,106.5,48.41,31.68
160,106.2,48.9,31.83
161,106.2,48.88,31.96
162,106.4,55.56,32.11
163,106.4,54.04,32.3
164,106.2,45.04,32.42
165,105.6,48.67,32.59
166,105.1,49.31,32.77
167,105.4,53.83,32.9
168,105.3,44.75,33.06
169,105.3,45.19,33.2
170,105,47.94,33.38
171,105,57.97,33.52
172,104.1,41.01,33.66
173,104.2,42.21,33.81
174,104.2,45.23,34.02
175,104.1,44.35,34.2
176,104.1,43.91,34.36
177,104,36.97,34.49
178,103.7,43.3,34.67
179,103.7,49.96,34.81
180,103.7,49.58,34.97
181,103.5,44.99,35.12
182,103.4,49.08,35.35
183,103.4,40.68,35.49
184,103.2,44.2,35.74
185,103.2,43.4,35.91
186,103.1,44.69,36.12
187,103.1,40.58,36.29
188,103.1,49.57,36.42
189,103,42.95,36.6
190,103,42.39,36.77
191,103.1,43.89,36.99
192,103,43.32,37.16
193,103.1,42.93,37.37
194,103.1,48.77,37.64
195,103.1,48.74,37.83
196,103.1,39.82,38.02
197,102.9,37.97,38.18
198,102.8,41.51,38.35
199,102.8,41.38,38.54
200,102.6,43.53,38.74
201,102,31.64,38.96
202,102.3,44.36,39.11
203,102.1,44.72,39.3
204,102,40.81,39.49
205,102,42.58,39.69
206,101.9,31.65,39.92
207,101.8,37.47,40.13
208,101.7,42.66,40.31
209,101.7,40.31,40.53
210,101.7,36.88,40.74
211,101.6,33.75,40.94
212,101.4,41.35,41.22
213,101.2,42.05,41.43
214,101.2,36.61,41.63
215,101,38.83,41.88
216,100.9,35.03,42.12
217,100.8,35.59,42.34
218,100.8,39.6,42.63
219,100.7,35.77,42.89
220,100.4,35.31,43.13
221,100,41.31,43.36
222,100,42.66,43.62
223,99.8,36.78,43.85
224,99.9,40.95,44.17
225,99.7,36.23,44.43
226,99.6,38.58,44.71
227,99.5,33.14,44.98
228,99.8,30.43,45.2
229,99.8,36.62,45.49
230,99.8,36.88,45.75
231,99.8,37.59,46
232,99.8,39.55,46.26
233,99.7,35.53,46.57
234,99.8,34.75,46.85
235,99.9,38.54,47.15
236,99.8,40.71,47.42
237,99.8,38.77,47.69
238,99.8,28.26,47.97
239,99.8,35.01,48.28
240,99.7,28.64,48.59
241,99.5,35.71,48.86
242,99.4,31.84,49.15
243,99.1,31.39,49.47
244,98.9,33.64,49.76
245,99.1,33,50
246,99,36.57,50.35
247,98.9,37.19,50.65
248,98.8,33.3,50.94
249,98.7,34.43,51.22
250,98.5,32.03,51.56
251,98.5,34.89,51.9
252,97.8,26.11,52.19
253,97.9,36.46,52.5
254,97.9,31.79,52.76
255,97.9,34.64,53.07
256,97.9,31.74,53.37
257,97.9,33.04,53.69
258,97.7,35.65,53.98
259,97.8,34.26,54.26
260,97.8,33.51,54.57
261,97.8,32.7,54.84
262,98.2,34.34,55.15
263,98.8,35.94,55.44
264,100.4,34.33,55.81
265,99.3,33.59,55.94
266,98.5,37.62,56.03
267,98.8,33.18,56.35
268,99.9,32.43,56.58
269,100.9,30.51,56.69
270,100.8,31.85,57.05
271,101.1,34.19,57.38
272,101.4,39.73,57.71
273,101.8,30.05,57.99
274,102.2,28.39,58.38
275,102.7,29.67,58.72
276,102.6,30.44,59.14
277,102.6,33.29,59.55
278,102.7,30.84,59.94
279,102.6,31.57,60.37
280,102.7,33.29,60.69
281,102.5,37.91,61.22
282,102.3,33.75,61.45
283,102.4,30.84,61.69
284,102.5,33.59,62.12
285,103.8,41.61,62.59
286,103.2,35.77,63.1
287,103.4,37.39,63.54
288,104,36.11,64.04
289,102,29.27,64.52
290,101,30.79,64.93
291,99.9,33.36,65.32
292,99.7,36.01,65.78
293,99.7,28.66,66.29
294,100.1,37.92,66.69
295,101.2,36.2,67.1
296,102.7,41.52,67.56
297,99.9,38.46,68.08
298,100.2,34,68.51
299,100.6,36.69,68.98
300,101.9,32.6,69.48
301,104,35.41,69.88
302,103.9,32.13,70.3
303,104.1,37.56,70.79
304,104.2,37.32,71.16
305,104.1,30.27,71.54
306,103.7,33.53,72
307,103.7,35.95,72.37
308,103.7,40.17,72.71
309,103.5,40.67,73.18
310,102.8,33.3,73.65
311,103.1,36.12,74.07
312,103.8,36.07,74.51
313,105,34.08,74.84
314,105,34.2,75.28
315,104.8,37.55,75.68
316,104.9,40.5,76.19
317,105,36.13,76.52
318,104.6,36.78,76.84
319,104.6,39.1,77.19
320,104.7,36.7,77.49
321,105,37.54,77.87
322,105.3,40.02,78.29
323,105,34.68,78.66
324,105.3,36.16,78.98
325,104.9,35.38,79.36
326,105,39.42,79.67
327,105,35.66,80.01
328,105,29.39,80.32
329,104.8,30.38,80.66
330,104.4,41.07,80.95
331,104,37.38,81.41
332,103.9,38.32,81.81
333,104.1,40.54,82.04
334,103.9,31.86,82.3
335,100.6,34.79,82.61
336,97.3,33.65,82.94
337,98.1,34.48,83.14
338,100,42.7,83.43
339,100.2,27.83,83.75
340,101,31.18,84.21
341,101.8,32.76,84.43
342,101.9,30.24,84.73
343,102.1,34.25,85.02
344,102.3,32.76,85.38
345,102.5,32.61,85.65
346,102.8,29.65,85.99
347,103.1,35.41,86.19
348,104.5,33.1,86.45
349,104.2,31.9,86.74
350,104.3,36.08,87.08
351,104.2,34.12,87.37
352,104.1,33.83,87.67
353,104.1,34.14,87.92
354,104,30.98,88.27
355,104,36.24,88.7
356,104.1,32.99,88.96
357,104.5,30.9,89.16
358,104.3,33.2,89.44
359,104.2,32.53,89.75
360,104.1,32.1,90.01
361,104.1,32.22,90.22
362,103.7,30.59,90.51
363,103.6,30.44,90.83
364,103.5,29.39,91.12
365,103.4,31.48,91.42
366,103.5,31.4,91.75
367,102.3,38.52,92.2
368,100.8,36.32,92.54
369,96.4,38.07,92.71
370,93.8,39.48,92.88
371,93.8,37.23,93.19
372,93.7,33.9,93.62
373,93.8,36.47,93.83
374,94.1,37.4,94.04
375,94.4,37.32,94.26
376,96.3,34.54,94.6
377,96.3,34.64,94.9
378,96.9,35.53,95.18
379,96.1,39.05,95.47
380,95.7,32.8,95.8
381,93.1,32.81,96.09
382,93.7,36.49,96.4
383,93.9,36.68,96.74
384,93.8,31.56,97.05
385,93.7,33,97.38
386,93.9,36.07,97.64
387,93.9,36.01,97.93
388,93.9,34.24,98.35
389,93.8,36.2,98.61
390,93.5,38.29,98.87
391,93.5,37.02,99.16
392,93.4,36.99,99.38
393,93.5,35.09,99.66
394,93.7,33.65,100.02
395,94.1,31.39,100.41
396,95,38.6,100.62
397,94.9,39.94,100.89
398,94.7,36.47,101.14
399,94.4,38.5,101.43
400,94,32.67,101.71
401,94,33.7,101.99
402,94.2,38.78,102.32
403,94.3,28.94,102.59
404,94.6,35.52,102.79
405,95,30.44,103.03
406,94.8,29.47,103.31
407,94.7,33.7,103.61
408,94.8,33.68,103.8
409,95,30.37,104.05
410,94.8,30.4,104.32
411,94.6,34.01,104.56
412,93.9,33.36,104.79
413,94.4,28.93,105.02
414,94.4,32.13,105.31
415,94.5,34.65,105.56
416,94.6,37.16,105.79
417,94.6,30.13,106.01
418,94.6,29.65,106.21
419,94.6,28.41,106.34
420,94.6,36.06,106.59
421,94.4,30.92,106.82
422,94.3,32.72,107.06
423,94.3,34.42,107.3
424,94.4,30.67,107.46
425,94.6,35.14,107.67
426,94.5,30.19,107.88
427,93.8,35.64,108.1
428,93.5,33.52,108.31
429,92.7,27.98,108.46
430,93.1,31.27,108.68
431,93.1,34.39,108.88
432,93.3,33.26,109.06
433,93.8,33.22,109.2
434,93.9,34.68,109.41
435,93.8,34.02,109.58
436,93.9,38.94,109.75
437,94.2,35.44,109.95
438,94.4,29.44,110.16
439,95.7,28.31,110.34
440,95.4,37.06,110.52
441,95.5,26.84,110.67
442,95.7,37.48,110.8
443,95.7,30.27,111.07
444,95.7,38.35,111.21
445,96.3,32.49,111.36
446,97.2,31.48,111.55
447,97,30.37,111.71
448,97.2,34.19,111.88
449,97.2,30.41,112.08
450,97.1,31.37,112.29
451,96.9,30.08,112.42
452,96.7,30.6,112.53
453,96.9,35.62,112.69
454,96.9,32.02,112.89
455,96.7,35.63,113.14
456,96.6,30.39,113.32
457,96.7,34.61,113.48
458,96.9,31.26,113.69
459,96.9,28.48,113.77
460,97,29.24,113.96
461,97.2,31.61,114.16
462,96,28.56,114.3
463,95.1,23.33,114.49
464,93.1,30.52,114.68
465,93.1,32.45,114.92
466,93.2,31.35,115.08
467,93.4,36.5,115.26
468,93,33.02,115.38
469,93,31.91,115.63
470,92.9,33.84,115.78
471,92.3,32.28,115.95
472,92.1,36.73,116.13
473,92.1,32.5,116.34
474,91.8,32.41,116.51
475,91.7,29.67,116.83
476,90.9,36.48,116.94
477,91.1,32.63,117.22
478,90.9,28.43,117.28
479,90.9,34.71,117.38
480,90.9,32.74,117.56
481,91,26.44,117.7
482,91,27.56,118.13
483,90.9,33.48,118.26
484,90.9,28.4,118.28
485,90.9,31.56,118.43
486,90.8,30.15,118.65
487,90.9,32.06,118.83
488,90.7,25.95,119.04
489,90.7,27.83,119.19
490,90.6,31.02,119.38
491,90.6,26.15,119.57
492,90.7,32.13,119.79
493,90.7,34.13,119.91
494,90.9,33.05,120.08
495,90.7,29.05,120.24
496,90.6,34.9,120.43
497,90.7,32.38,120.64
498,90.5,31.77,120.81
499,90.5,30.59,120.97
500,90.4,28.56,121.14
501,90.1,28.53,121.36
502,90.2,35.91,121.52
503,90.1,30.32,121.69
504,90,30.76,121.86
505,90.1,27.06,122.06
506,89.9,30.22,122.23
507,89.8,35.27,122.39
508,89.7,35.77,122.55
509,89.5,32.92,122.73
510,89.2,29.2,122.97
511,89.2,29.51,123.16
512,89.4,27.03,123.37
513,89.3,31.08,123.58
514,89.3,30.96,123.78
515,89.4,31.83,123.96
516,89.2,31.97,124.11
517,89.4,31.33,124.29
518,89.5,39.7,124.52
519,89.4,29.64,124.71
520,89.4,34.66,124.9
521,89.5,31.85,125.08
522,89.5,29.88,125.33
523,89.7,34.4,125.49
524,89.5,30.48,125.66
525,89.5,35.28,125.84
526,89.5,30.35,126.05
527,89.5,30.2,126.26
528,89.5,34.89,126.42
529,89.5,34.49,126.6
530,89.2,27.65,126.83
531,89.2,30.07,126.94
532,89.2,32.39,127.13
533,89.1,33.78,127.33
534,88.9,29.07,127.52
535,88.9,36.62,127.72
536,88.5,31.44,127.87
537,87.7,37.76,128.08
538,88.2,27.07,128.27
539,88,27.2,128.43
540,88,31.23,128.66
541,88.3,37.97,128.87
542,87.3,33.74,129.08
543,86.3,29.4,129.27
544,83.5,24.63,129.5
545,83.6,33.16,129.59
546,83.9,33.7,129.85
547,84,26.79,130.04
548,84.2,29.94,130.19
549,85.1,26.23,130.49
550,88.5,31.3,130.6
551,87.9,27.99,130.76
552,87.5,35.73,130.93
553,87.1,29.55,131.08
554,87.3,28.88,131.25
555,86.7,32.61,131.57
556,86.2,28.48,131.85
557,84.6,36.6,131.88
558,84.7,33.48,132.03
559,84.7,26.08,132.32
560,84.6,28.7,132.49
561,84.4,26.71,132.66
562,84,26.46,132.9
563,83.4,32.93,133.04
564,83.5,30.27,133.23
565,83.5,29.78,133.43
566,83.4,34.08,133.64
567,83.4,30.67,133.83
568,83.2,29.03,134.11
569,81.6,31.46,134.29
570,80.5,27.95,134.39
571,80,30.33,134.52
572,80.2,32.01,134.7
573,80.1,32.04,134.92
574,80.1,33.8,135.1
575,80.1,32.82,135.33
576,80.1,35.65,135.56
577,80.1,31.14,135.74
578,80.1,38,135.91
579,80.2,29.36,136.16
580,80,34.07,136.35
581,79.5,30.45,136.51
582,79,31.23,136.76
583,77.4,34.53,137.01
584,78,32.48,137.18
585,77.8,30.62,137.64
586,77.7,31.48,137.64
587,77.8,33.54,137.76
588,78,36.63,137.94
589,78,28.19,138.16
590,78,31.45,138.29
591,78,31.14,138.47
592,78,30.56,138.82
593,78,33.2,138.95
594,78,33.7,139.01
595,77.7,30.06,139.26
596,77.5,29.66,139.46
597,77.4,32.47,139.72
598,76.9,32.98,139.96
599,76.6,31.53,140.15
600,76.4,30.14,140.49
601,76.4,32.51,140.6
602,76.5,35.16,140.77
603,76.5,29.47,140.97
604,76.5,26.18,141.21
605,76.2,29.92,141.49
606,76.1,34.04,141.64
607,75.8,28.68,141.81
608,76.1,31.72,142.06
609,76.1,33.73,142.22
610,76.1,28.41,142.43
611,76.1,35.29,142.65
612,76.1,33.04,142.96
613,75.8,32.01,143.18
614,75.9,32.94,143.3
615,75.8,24.71,143.51
616,75.5,35.54,143.71
617,75.6,28.06,143.93
618,75.8,33.16,144.14
619,75.8,31.81,144.39
620,75.8,31.35,144.61
621,75.9,26.05,144.8
622,76.1,34.4,144.93
623,76.2,31.58,145.26
624,76.1,35.83,145.41
625,76.1,32.13,145.55
626,76,31.06,145.77
627,75.9,35.5,146.28
628,75.8,31.2,146.26
629,75.8,37.24,146.36
630,75.8,29.9,146.6
631,75.8,34.42,146.82
632,75.7,34.54,146.98
633,75.6,34.22,147.16
634,75.5,40.43,147.43
635,75.5,29.72,147.56
636,75.5,32.44,147.79
637,75.5,28.91,148.05
638,75.5,33.68,148.28
639,75.5,32.08,148.48
640,75.3,33.61,148.76
641,75.3,32.39,148.97
642,75.3,31.83,149.36
643,75.3,37.15,149.4
644,75.3,33.94,149.55
645,75.1,36.07,149.8
646,75,34.29,150.07
647,75,33.76,150.28
648,75,27.81,150.49
649,74.9,33.85,150.7
650,74.5,31.89,150.96
651,74,32.05,151.27
652,73.1,32.36,151.48
653,73.2,34.85,151.71
654,72,33.18,151.86
655,70.1,34.16,152.09
656,70.1,34.12,152.29
657,70,30.69,152.53
658,69.3,32.42,153.04
659,69.1,31.79,153.09
660,69.3,30.57,153.22
661,69.1,31.28,153.39
662,69.1,31.43,153.69
663,69.1,28.89,153.9
664,69,25.74,154.13
665,69,33.72,154.32
666,68.8,36.41,154.56
667,68.5,29.42,154.79
668,68.1,31.5,155.05
669,68.3,32.36,155.22
670,68,32.56,155.47
671,68.1,30.73,155.75
672,67.7,33.1,156.02
673,67.4,38.9,156.23
674,67.4,30.12,156.45
675,67.3,35,156.69
676,67.3,30.48,156.94
677,67.2,32.95,157.14
678,67.2,38.44,157.44
679,67.1,29.23,157.7
680,67.2,31.71,157.92
681,67,37.14,158.18
682,67,36.32,158.44
683,66.9,31.47,158.61
684,66.5,31.78,158.86
685,66.3,29.83,159.06
686,66.2,27.77,159.32
687,66.1,32.19,159.59
688,66.2,34.42,159.85
689,66.3,28.98,160.09
690,66,37.33,160.33
691,65.8,27.67,160.67
692,65.8,27.82,160.84
693,65.8,29.72,161.14
694,65.9,33.59,161.51
695,65.7,32.5,161.68
696,65.3,34.79,161.86
697,64.7,32.28,162.06
698,65,31.53,162.3
699,64.7,34.31,162.75
700,64.7,28.36,163.09
701,64.7,33.14,163.14
702,64.5,32.14,163.24
703,64.5,31.6,163.58
704,64.5,28.41,163.79
705,64.4,29.58,164
706,64.2,34.09,164.24
707,64.3,32.73,164.46
708,64.2,30.73,164.86
709,64.1,38.92,165.11
710,64.1,33.12,165.39
711,64.1,26.95,165.56
712,64.1,30.39,165.85
713,63.9,32.67,166.12
714,63.9,35.89,166.24
715,63.9,34.04,166.49
716,63.8,29.93,166.86
717,63.5,28.63,167.12
718,63.6,32.98,167.64
719,63.5,36.9,167.66
720,63.5,32.65,167.88
721,63.2,29.93,168.07
722,63,29.65,168.33
723,62.6,31.45,168.67
724,61.9,31.22,168.93
725,62.1,29.05,169.2
726,62,32.57,169.47
727,62.1,35.5,169.74
728,62.1,31.01,170.07
729,62.2,27.42,170.29
730,62.1,28.7,170.55
731,61.9,32.73,170.85
732,61.6,34.07,171.11
733,61.8,35.97,171.4
734,61.8,31.29,171.65
735,61.5,32.08,172
736,61.3,27.51,172.24
737,61.1,27.38,172.5
738,61.5,29.04,172.79
739,61.4,28.41,173.08
740,61.4,36.5,173.4
741,61.3,35.71,173.67
742,61.2,30.52,174.01
743,61.3,27.92,174.46
744,61.2,27.23,174.65
745,61.2,30.11,174.88
746,60.9,28.44,175.16
747,60.7,35.22,175.52
748,60.6,29.92,175.77
749,60.5,28.68,176.34
750,60.6,31.24,176.63
751,60.5,28.2,176.79
752,60.5,34.95,177.06
753,60.4,28.95,177.34
754,60.2,29.73,177.66
755,60,29.45,177.98
756,60,34.2,178.33
757,60,29.43,178.68
758,60,36.93,178.98
759,60,30.19,179.28
760,60,27.39,179.63
761,59.8,28.91,179.94
762,59.8,33.51,180.26
763,59.6,31.04,180.61
764,59.6,31.91,180.95
765,59.5,28.91,181.36
766,59.3,32.77,181.61
767,59,28.62,181.92
768,59,34.77,182.27
769,59,32.59,182.64
770,59.2,36.51,183
771,59.8,34.01,183.38
772,59.7,35.39,183.71
773,59.7,33.64,184.06
774,59.7,35.87,184.39
775,59.8,32.36,184.67
776,59.8,33.15,185.04
