Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
107,106,43.05,319.32
108,105.9,48.63,319.7
109,104.9,53.22,320.09
110,105.3,50.58,320.48
111,105,51.09,320.87
112,104.6,54.47,321.25
113,104.1,53.28,321.64
114,104.3,55.25,322.03
115,104.2,50.65,322.42
116,104.1,55.59,322.78
117,104,49.15,323.18
118,103.8,57.11,323.56
119,103.4,56.88,323.9
120,102.8,52.82,324.32
121,102.6,56.22,324.67
122,102.6,52.4,325.08
123,102.7,63.87,325.48
124,102.6,49.6,325.84
125,102.6,55.56,326.24
126,102.6,51.12,326.65
127,102.4,47.54,327.1
128,102.3,47.45,327.51
129,102.3,45.46,327.94
130,102.1,55.01,328.35
131,102.1,51.51,328.76
132,101.9,47.01,329.19
133,101.8,48.71,329.61
134,101.8,48.15,330.04
135,101.7,47.32,330.44
136,101.5,47.48,330.87
137,101.4,46.37,331.3
138,100.9,44.36,331.76
139,100.9,47.81,332.19
140,101,50.46,332.63
141,100.9,50.2,333.06
142,100.8,44.87,333.48
143,100.7,46.12,333.89
144,100.4,42.19,334.32
145,100.5,47.37,334.75
146,100.4,42.5,335.16
147,100.6,46.36,335.59
148,100.6,51.8,336.02
149,100.6,51.69,336.47
150,100.6,45.16,336.88
151,100.4,40.47,337.32
152,100.4,46.89,337.76
153,100.4,46.75,338.16
154,100.3,46.88,338.59
155,100.3,41.94,339.01
156,100.2,41.14,339.39
157,100.1,38.32,339.82
158,100.1,47.19,340.23
159,100,42.29,340.63
160,99.9,41.51,341.05
161,99.8,40.17,341.46
162,99.9,46.88,341.83
163,99.8,45.3,342.22
164,99.8,47.8,342.62
165,99.8,44.47,343.02
166,99.7,36.99,343.41
167,99.6,43.59,343.8
168,99.5,44.9,344.21
169,99.5,42.48,344.59
170,99.5,39.24,344.99
171,99.6,48.97,345.33
172,99.4,47.99,345.73
173,99.4,44.62,346.11
174,99.4,38.9,346.5
175,99,45.44,346.84
176,98.8,47.66,347.21
177,98.8,44.05,347.62
178,98.8,39.84,348.02
179,98.8,39.45,348.4
180,98.8,41.4,348.78
181,98.7,41.5,349.15
182,98.7,40.69,349.52
183,98.7,47.48,349.92
184,98.5,39.15,350.28
185,98.5,38.44,350.66
186,98.5,38.81,351.02
187,98.5,44.47,351.36
188,98.5,37,351.71
189,98.5,43.04,352.05
190,98.5,45.04,352.42
191,98.5,47.01,352.79
192,98.4,39.44,353.15
193,98.3,45.91,353.52
194,98.4,44.49,353.89
195,98.2,40.79,354.21
196,98.2,43.77,354.57
197,98.2,40.88,354.93
198,98.1,38,355.28
199,97.9,34.42,355.6
200,97.9,40.25,355.95
201,97.8,37.38,356.27
202,97.8,36.71,356.88
203,97.6,38.75,356.96
204,97.6,43.17,357.5
205,97.6,42.72,357.82
206,97.6,37.91,358.15
207,97.3,34.81,358.43
208,97.3,36.98,358.75
209,96.9,38.41,359.07
210,96.9,40.59,359.41
211,96.8,34.56,359.75
212,96.3,41,360.06
213,95.8,43.49,360.4
214,95.2,35.72,360.67
215,95.1,42.75,360.99
216,95.1,34.66,361.28
217,95.1,38.66,361.61
218,95.2,37.3,361.92
219,95.5,39.25,362.25
220,96.4,42.52,362.56
221,96.5,40.75,362.86
222,96.5,38.23,363.17
223,96.6,39.83,363.48
224,96.7,39,363.77
225,96.7,38.31,364.07
226,96.7,38.28,364.36
227,96.6,41.44,364.66
228,96.3,38.75,364.96
229,96.3,39.25,365.26
230,96.2,36.43,365.51
231,96.3,33.74,365.77
232,96.6,33.75,366.08
233,96.6,41.13,366.35
234,96.7,34.78,366.61
235,96.8,38.75,366.92
236,96.8,35.61,367.2
237,96.8,32.88,367.48
238,96.7,40.88,367.75
239,96.7,40.02,368.02
240,96.6,39.16,368.31
241,96.6,31.77,368.58
242,96.6,33.2,368.85
243,96.3,34.82,369.11
244,96.3,36.79,369.4
245,96.3,37.77,369.61
246,96,39.49,369.9
247,96,37.02,370.15
248,96,36.63,370.38
249,96,35.12,370.62
250,96,35.5,370.89
251,96,38.1,371.14
252,95.8,39.7,371.41
253,95.8,37.28,371.67
254,95.7,37.21,371.91
255,95.8,41.35,372.17
256,95.8,39.15,372.4
257,96,35.8,372.64
258,96.4,34.95,372.89
259,96.4,34.41,373.16
260,96.3,36.87,373.39
261,95.8,38.15,373.63
262,95.3,40.49,373.87
263,95.3,35.92,374.11
264,95.4,41.08,374.3
265,95.4,36.95,374.55
266,95.5,37.24,374.79
267,95.8,40.96,375.03
268,95.8,34.46,375.25
269,96,35.74,375.47
270,96.1,39.31,375.71
271,96.4,35.11,375.94
272,96.1,35.36,376.15
273,96,39.73,376.37
274,96,38.29,376.54
275,96,37.21,376.74
276,95.8,32.24,376.89
277,95.8,39.6,377.12
278,95.7,35.94,377.36
279,95.7,33.55,377.62
280,95.4,30.8,377.86
281,95.3,43.03,378.1
282,95.4,37,378.31
283,95.5,33.42,378.53
284,95.7,39.24,378.74
285,95.8,32.04,378.96
286,95.9,32.33,379.17
287,96,35.16,379.41
288,96,36.73,379.63
289,96,34.47,379.84
290,96,32.76,380.06
291,96.2,35.06,380.27
292,96.9,33.47,380.47
293,96.7,33.28,380.68
294,96.7,36.36,380.88
295,96.6,36.34,381.09
296,96.6,31.41,381.3
297,96.4,36.39,381.48
298,96.2,30.17,381.68
299,96,37.17,381.9
300,95.9,31.33,382.1
301,96,35.33,382.27
302,96,31.04,382.43
303,96.1,36.69,382.66
304,96.3,32.35,382.85
305,96.3,35.57,383.06
306,96.4,34.2,383.27
307,96.4,30.9,383.48
308,96.3,35.91,383.66
309,96.3,34.46,383.85
310,96.4,26.19,384.02
311,96.4,31.65,384.23
312,96.5,29.92,384.42
313,96.4,36.31,384.61
314,96.3,35.16,384.81
315,96.3,34.56,385.02
316,96.1,30.71,385.21
317,95.7,38.01,385.37
318,95.7,38.54,385.55
319,95.7,34.62,385.75
320,95.2,36.61,385.87
321,95.1,31.55,386.05
322,94.6,34.59,386.28
323,94.3,36.69,386.44
324,93.8,37.43,386.64
325,93.8,30.72,386.8
326,93.8,28.75,386.94
327,93.8,28.13,387.18
328,93.7,30.32,387.4
329,93.7,35.62,387.63
330,93.8,29.48,387.82
331,93.7,33.54,388.04
332,93.7,26.15,388.17
333,93.8,33.92,388.33
334,93.9,28.39,388.43
335,93.9,34.3,388.58
336,94,28.66,388.85
337,94.1,30.33,389.12
338,94.2,27.69,389.36
339,94.2,34.92,389.64
340,94.5,31.1,389.89
341,94.6,25.71,390.14
342,94.9,25.61,390.32
343,95,28.79,390.64
344,95,32.92,391.08
345,95.1,35.2,391.04
346,95,26.91,391.68
347,95,34.91,391.88
348,94.8,31.95,392.44
349,94.2,30.48,392.78
350,93.7,27.69,393.29
351,93.6,28.74,393.54
352,93.5,30.88,393.77
353,93.5,34.64,394.16
354,93.4,28.03,394.71
355,93.4,32.98,394.71
356,93.4,33.82,395.47
357,93.3,26.44,395.52
358,93.3,28.5,396.11
359,93.2,31.91,396.47
360,93.1,31.4,396.81
361,93.1,33.05,396.84
362,93.2,27.2,397.15
363,93.2,27.06,397.37
364,93.3,32.46,397.89
365,93.4,30.55,398.33
366,93.6,32.64,398.6
367,93.8,30.73,399.21
368,93.8,29.85,399.64
369,93.9,27.69,400.34
370,93.9,32.89,400.64
371,93.9,29.87,400.69
372,93.9,37.6,400.92
373,94,32.68,401.27
374,94.1,25.93,401.44
375,93.9,33.99,401.58
376,93.5,25.45,401.93
377,93.1,28.66,402.28
378,93.1,30.88,402.62
379,93.1,29.7,403.15
380,93.2,32.74,403.36
381,93.2,30.76,403.67
382,93.2,34.33,404.03
383,93.2,34.21,404.37
384,93.1,27.75,404.85
385,93.2,31.54,405.09
386,93.1,25.69,405.49
387,93.1,32.99,405.81
388,93.2,26.69,406.09
389,93.2,30.16,406.41
390,93.2,34.01,406.89
391,93.1,28.92,407.47
392,93.1,34.86,407.66
393,93.2,25.76,407.99
394,93.2,31.63,408.27
395,93.3,29.54,408.57
396,93.6,28.71,408.86
397,93.6,30.93,409.09
398,93.5,26.65,409.43
399,93.3,29.94,409.69
400,93.1,33.63,409.94
401,92.9,29.71,410.14
402,93.1,34.76,410.71
403,93.2,30.97,411.55
404,93.3,30.38,411.6
405,93.2,27.52,411.62
406,92.5,31.76,411.75
407,91.7,27.22,412.01
408,91.9,32.23,412.62
409,92,29.27,413
410,92,29.34,413.41
411,92,30.62,414.16
412,92,29.53,414.15
413,91.8,29.11,414.13
414,91.7,30.89,414.41
415,91.7,33.13,414.63
416,91.6,25.31,414.85
417,91.6,27.71,415.37
418,91.6,28.73,415.54
419,91.7,24.09,415.93
420,91.6,35.85,416.15
421,91.7,32.3,416.52
422,91.6,29,416.89
423,91.8,26.47,417.32
424,92,31.17,417.74
425,92,31.66,418.04
426,92.1,30.92,418.4
427,92.1,31.49,418.53
428,92.1,23.83,418.84
429,92.1,31.9,419.11
430,92,31.08,419.64
431,92,29.65,420.17
432,92,32.3,420.43
433,92,30.52,420.58
434,92,29.23,420.82
435,92,30.77,421.09
436,92,30.38,421.44
437,92.1,25.84,421.67
438,92.1,31.12,422.03
439,92.1,27.22,422.5
440,92.2,23.99,422.72
441,92.2,26.95,423.02
442,92.2,30.23,423.44
443,92.1,34.06,423.68
444,91.9,24.1,424.08
445,91.8,24.65,424.4
446,91.8,31.86,424.77
447,91.7,23.8,425.12
448,91.6,25.74,425.41
449,91.5,32.72,425.71
450,91.5,32.99,426.11
451,91.5,30.85,426.44
452,91.4,26.06,427.11
453,91.4,34.51,427.55
454,91.3,29.82,427.91
455,91.4,27.45,428.16
456,91.4,25.73,428.3
457,91.5,29.85,428.4
458,91.6,29.31,428.6
459,91.5,32.59,428.83
460,91.2,28.06,429.21
461,89.7,29.63,429.87
462,89,30.69,430.49
463,89.5,31.57,431.37
464,89.5,25.69,432.34
465,89.6,24.46,433.38
466,90.2,27.49,434.17
467,89.8,26.56,435.04
468,88.6,32.4,435.63
469,87.8,28.74,436.49
470,88.2,30.62,437.42
471,87.4,27.98,438.41
472,85.2,29.29,439.81
473,84,27.62,441.33
474,83.4,26.85,443.59
475,83.3,30.74,449.96
476,83.2,26.99,466.39
477,83.1,31.7,475.97
478,82.9,23.44,483.17
479,82.7,27.34,489.42
480,82,28.52,494.58
481,82,29.49,499.15
482,81.9,28.2,503.34
483,82,28.49,506.75
484,82,24.51,509.78
485,81.8,29.32,512.17
486,81.8,22.93,514.4
487,81.8,24.64,516.2
488,81.8,21.84,517.67
489,81.8,21.6,519.03
490,81.8,28.68,520.12
491,81.8,30.04,521.09
492,81.8,24.23,521.95
493,81.8,27.66,522.63
494,81.8,32.56,523.42
495,81.8,28.84,524.19
496,81.7,27.3,524.91
497,81.8,27.61,525.34
498,81.8,26.7,525.8
499,81.5,24.08,526.39
500,81.5,27.43,527
501,81.5,29.83,527.45
502,81.4,27.55,527.89
503,81.3,24,528.45
504,81.3,22.62,529.09
505,81.3,30.7,529.7
506,81.3,28.48,530.07
507,81.2,27.35,530.59
508,81.1,28.41,531
509,81.1,26.45,531.59
510,81.1,29.86,531.98
511,81.1,27.21,532.49
512,80.9,26.02,532.71
513,80.6,27.2,533.13
514,80.8,28.93,533.52
515,80.5,26.54,534.11
516,80.5,24.17,534.46
517,79.9,28.63,534.99
518,79.5,21.95,535.41
519,79.6,24.96,535.74
520,79.3,24.76,536.02
521,79.2,25.9,536.67
522,79.1,32.36,537.27
523,79,28.04,537.63
524,79,22.46,538.08
525,78.9,27.61,538.45
526,78.9,26.86,538.96
527,78.9,29.6,539.61
528,78.8,26.93,540.23
529,78.9,28.02,541.14
530,78.9,30.95,541.82
531,79,24.49,542.89
532,79,28.93,543.62
533,79,26.29,544.17
534,79,29.26,544.73
535,79,23.58,544.95
536,78.9,27.87,545.65
537,78.7,29.13,546.05
538,78.7,29.84,546.39
539,78.6,33.63,547.03
540,78.6,35.38,547.78
541,78.6,31.12,548.63
542,78.1,25.56,550.09
543,77.7,27.97,551.12
544,77.7,28.66,552.15
545,77.2,25.13,552.7
546,74.8,28.34,553.38
547,74.5,27.22,554.02
548,74.7,31.29,554.91
549,74.9,31.38,555.77
550,74.5,31.38,556.42
551,74.4,29.83,557.31
552,74.4,33.29,557.93
553,74.4,34.17,558.65
554,74.4,34.2,559.28
555,74.4,27.68,559.99
556,74.3,29.62,560.75
557,73.8,26.33,561.42
558,73.4,26.82,561.82
559,73.3,33.52,562.54
560,73.2,26.79,563.07
561,73.1,29.61,563.38
562,72.7,31.09,563.81
563,72.6,25.53,564.3
564,72.7,26.19,564.42
565,72.8,35.01,564.64
566,72.9,29.78,564.92
567,72.9,29.14,565.39
568,73,30.18,565.93
569,73.1,28.85,566.48
570,73.2,31.18,566.95
571,73.2,31.61,567.42
572,73.3,34.42,567.74
573,73.5,28.02,568.13
574,73.6,31.46,568.49
575,73.4,32.67,569.02
576,73.2,28.77,569.62
577,72.2,26.22,570.19
578,70.1,30.41,570.31
579,70.3,28.13,570.72
580,70.4,32.29,570.87
581,70.6,29.03,570.83
582,71.1,33.75,571.21
583,70.9,30.87,571.62
584,70.9,30.27,572.06
585,70.9,26.13,572.22
586,70.9,24.28,572.76
587,70.8,33.54,573.08
588,70.4,26.19,573.42
589,70,26.97,573.88
590,69.3,27.13,574.2
591,69.4,27.33,574.56
592,69.5,28.85,574.99
593,69.7,27.17,575.46
594,69,26.37,575.83
595,68.5,25.27,576.31
596,68.4,33.5,576.62
597,68.2,28.38,576.99
598,68.1,28.84,576.86
599,68.2,26.71,576.96
600,68.2,30.69,577.22
601,68.2,34.46,577.59
602,68.1,30.69,577.85
603,67.5,26.77,578.35
604,65.9,29.4,578.86
605,65.7,28.43,579.08
606,65.7,28.82,579.24
607,65.6,30.88,579.32
608,65.5,27.55,579.29
609,65.6,25.25,579.4
610,65.6,32.5,579.69
611,65.5,26.76,580
612,65.4,27.51,580.31
613,65.6,28.65,580.63
614,65.6,27.15,581.12
615,65.7,34.87,581.46
616,65.7,29.12,581.92
617,65.6,30.27,582.35
618,65.1,28.36,582.67
619,64.2,25.22,582.79
620,64.2,30.77,583.07
621,64.2,23.67,583.49
622,64.2,30.66,583.7
623,63.9,28.1,583.9
624,63.9,29.84,584.01
625,63.9,26.54,584.43
626,63.8,28.55,584.83
627,63.8,24.4,585.14
628,63.5,27.43,585.29
629,63,27.4,585.47
630,62.1,28.04,585.44
631,62.2,25.48,585.88
632,62.2,21.71,586.1
633,62.2,30.63,586.4
634,62,26.47,586.88
635,61.8,22.47,586.93
636,61.5,28.09,587.53
637,61.4,26.73,588.1
638,61.3,25.98,588.15
639,61,26.19,588.5
640,61.1,27.44,588.87
641,61.2,26.67,588.9
642,61.3,24.84,589.22
643,61.4,24.51,589.63
644,61.4,28.43,589.88
645,61.3,28.69,590.25
646,61.3,23.93,590.25
647,61.2,24.43,590.45
648,60.9,25.02,590.76
649,61,28.17,591.07
650,61.4,27.4,591.5
651,61.2,26.6,591.53
652,61,24.22,592
653,61,27.18,592.31
654,60.9,23.4,592.35
655,60.9,30.31,592.48
656,60.7,28.77,592.69
657,60.8,29.22,593.1
658,60.4,24.67,593.6
659,60,28.28,593.95
660,60,25.28,594.28
661,60.1,24.91,594.88
662,60.2,28.2,595.09
663,60.2,27.9,595.43
664,60.3,25,595.66
665,60.3,25.92,595.99
666,60.2,28.33,596.53
667,60.2,29.95,597.12
668,60.2,25.04,597.71
669,60.2,29.31,598.22
670,60.1,27.43,598.71
671,60.1,26.84,599.36
672,60.1,27.7,599.54
673,60,28,599.83
674,59.9,28.71,600.17
675,59.7,27.21,600.42
676,59,25.73,600.91
677,59.4,25.55,601.36
678,59.6,24.88,601.9
679,59.6,27.32,602.52
680,59.6,29.79,602.96
681,59.5,26.94,603.42
682,59.3,30.28,603.8
683,59.3,23.45,603.99
684,59,26.72,604.24
685,58.5,24.99,604.62
686,58.4,27.37,605.37
687,58.3,26,605.89
688,58.2,29.9,606.49
689,58.4,27.04,606.87
690,58.3,31.47,607.54
691,58.1,28.25,608.19
692,58,29.21,608.3
693,58.1,28.72,608.54
694,58.4,24.85,608.94
695,58.4,27,609.37
696,58.6,27.62,609.77
