Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
99,101.8,1.9,295.932
100,101.9,3.63,295.97
101,101.9,6.24,295.997
102,101.8,6.2,296.049
103,101.8,5.91,296.051
104,101.8,3.13,296.096
105,101.7,1.85,296.111
106,101.8,2.76,296.124
107,101.8,4.99,296.154
108,101.8,5.23,296.196
109,101.7,5.69,296.233
110,101.8,5.82,296.249
111,101.8,2.27,296.291
112,101.8,4.29,296.325
113,101.8,4.15,296.341
114,101.7,5.28,296.367
115,101.6,6,296.398
116,101.7,4.21,296.421
117,101.7,6.64,296.44
118,101.7,1.8,296.471
119,101.6,4.23,296.508
120,101.7,6.49,296.524
121,101.6,5.3,296.562
122,101.7,6.6,296.611
123,101.7,2.46,296.626
124,101.7,1.86,296.671
125,101.6,5.23,296.701
126,101.7,5.74,296.728
127,101.7,6.42,296.773
128,101.7,6.15,296.804
129,101.6,6.31,296.849
130,101.6,4.02,296.875
131,101.6,3.61,296.902
132,101.6,3.85,296.921
133,101.6,6.99,296.97
134,101.6,6.19,297.026
135,101.6,2.52,297.052
136,101.5,3.02,297.064
137,101.6,6.5,297.072
138,101.5,6.73,297.099
139,101.5,6.13,297.114
140,101.5,3.72,297.159
141,101.5,6.56,297.182
142,101.4,1.56,297.227
143,101.5,1.67,297.279
144,101.5,1.91,297.306
145,101.4,1.46,297.351
146,101.5,5.25,297.389
147,101.5,3.69,297.419
148,101.5,3.65,297.453
149,101.5,2.68,297.483
150,101.5,4.52,297.532
151,101.6,4.43,297.58
152,101.4,5.94,297.647
153,101.4,1.03,297.689
154,101.5,1.69,297.726
155,101.5,3.39,297.775
156,101.6,0.89,297.809
157,101.4,2.34,297.854
158,101.6,2.99,297.895
159,101.4,2.08,297.951
160,101.5,5.35,298.003
161,101.5,3.81,298.04
162,101.5,3.7,298.06
163,101.5,5.99,298.145
164,101.5,5.85,298.186
165,101.4,4.41,298.22
166,101.4,1.17,298.25
167,101.4,5.66,298.295
168,101.3,1.27,298.336
169,101.3,6.1,298.366
170,101.4,1.64,298.392
171,101.3,5.71,298.448
172,101.3,3.83,298.471
173,101.4,4.7,298.523
174,101.3,3.69,298.593
175,101.3,5.44,298.66
176,101.3,3.76,298.709
177,101.3,1.77,298.761
178,101.3,2.63,298.787
179,101.3,0.97,298.839
180,101.3,2.32,298.903
181,101.2,0.92,298.951
182,101.3,1.23,299.029
183,101.3,2.66,299.088
184,101.2,6.33,299.148
185,101.3,0.86,299.2
186,101.3,4.49,299.241
187,101.1,3.7,299.304
188,101.1,5.57,299.36
189,101.1,3.15,299.401
190,101.1,4.31,299.434
191,100.9,3.22,299.508
192,100.8,4.56,299.564
193,100.8,5.14,299.605
194,100.8,5.1,299.646
195,100.5,4.12,299.702
196,100.5,4.26,299.761
197,100.4,3,299.832
198,100.2,1.03,299.898
199,100,0.75,299.973
200,99.9,2.81,300.024
201,99.7,3.84,300.069
202,99.3,3.14,300.128
203,99.3,5.91,300.203
204,98.9,6.35,300.225
205,98.9,5.6,300.281
206,98.8,5.66,300.31
207,98.7,5.21,300.37
208,98.5,10.69,300.433
209,98.2,9.38,300.485
210,98.1,12.82,300.54
211,98.1,15.01,300.607
212,97.9,13.35,300.659
213,97.8,21.37,300.766
214,97.3,17.39,300.843
215,97.1,24.94,300.921
216,97.1,21.61,300.999
217,97,27.07,301.065
218,97,32.42,301.172
219,96.8,35.85,301.235
220,96.7,37.78,301.302
221,96.4,40.7,301.379
222,96.6,39.92,301.457
223,96.3,43.5,301.542
224,96.3,42.23,301.649
225,96.3,45.81,301.708
226,96.1,53.13,301.79
227,96,46.98,301.871
228,95.8,48.51,301.949
229,95.8,61.02,302.045
230,95.7,59,302.137
231,95.7,53.98,302.233
232,95.5,55.58,302.344
233,95.5,59.32,302.451
234,95.4,61.87,302.558
235,95.3,53.2,302.647
236,95.2,54.09,302.731
237,95.2,56.89,302.842
238,95.2,63.36,302.927
239,95,52.06,303.034
240,94.9,54.65,303.114
241,94.8,55.15,303.184
242,94.9,62.1,303.304
243,94.6,52.51,303.407
244,94.4,51.01,303.509
245,94.4,49.8,303.607
246,94.3,49.72,303.706
247,94.3,56.37,303.794
248,94.3,50.5,303.914
249,94.2,49.09,304.042
250,94.1,45.79,304.162
251,94.1,44.6,304.29
252,94.1,48.41,304.407
253,93.9,46.02,304.531
254,93.9,47.91,304.637
255,93.8,43.6,304.74
256,93.7,43.98,304.864
257,93.6,41.16,304.977
258,93.6,42.43,305.112
259,93.5,42.47,305.229
260,92.9,41.61,305.349
261,93.2,38.41,305.426
262,93.1,43.92,305.568
263,93.1,36.49,305.696
264,93.1,39.63,305.827
265,93,41.81,305.959
266,92.9,34.32,306.097
267,92.8,46.36,306.221
268,92.7,35.91,306.364
269,92.8,40.62,306.502
270,92.8,36.77,306.63
271,92.6,39.26,306.743
272,92.6,36.65,306.885
273,92.6,37.91,306.995
274,92.3,38.58,307.137
275,92.3,36.35,307.29
276,92,38.2,307.433
277,92.2,33.25,307.575
278,91.9,39.75,307.714
279,92,36.11,307.867
280,92,32.9,308.042
281,91.9,34.89,308.184
282,91.9,28.05,308.334
283,91.8,29.86,308.487
284,91.7,30.3,308.636
285,91.6,34.02,308.79
286,91.6,34,308.95
287,91.6,35.84,309.107
288,91.5,32.34,309.264
289,91.4,33.1,309.417
290,91.3,36.66,309.545
291,91.2,36.61,309.687
292,90.7,32.36,309.851
293,90.8,30.05,310.004
294,90.9,29.26,310.165
295,90.8,29.5,310.329
296,90.8,33.15,310.475
297,90.8,28.25,310.628
298,90.7,34.23,310.781
299,90.7,27.06,310.981
300,90.7,34.12,311.142
301,90.6,26.1,311.299
302,90.6,29.97,311.426
303,90.5,33.37,311.579
304,90.3,31.3,311.755
305,90.3,32.57,311.922
306,90.4,27.75,312.108
307,90.3,33.24,312.287
308,90.3,27.73,312.469
309,90.2,30.8,312.655
310,90,26.41,312.848
311,89.6,32.35,313.005
312,89.9,25.75,313.183
313,89.7,31.85,313.343
314,89.7,33.08,313.524
315,89.6,31.07,313.691
316,89.6,31.83,313.883
317,89.6,22.66,314.072
318,89.4,28.13,314.26
319,89.4,28.91,314.442
320,89.4,22.76,314.649
321,89.3,28.27,314.841
322,89.1,30.36,315.033
323,89.1,26.88,315.222
324,89.1,29.02,315.374
325,89.1,28.42,315.512
326,89,29.1,315.712
327,89,30.25,315.857
328,88.9,29,316.067
329,88.9,26.99,316.27
330,88.8,32.38,316.455
331,88.7,25.42,316.658
332,88.7,27.84,316.869
333,88.7,29.39,317.039
334,88.5,23.43,317.239
335,88.5,29.28,317.453
336,88.5,27.29,317.649
337,88.4,25.49,317.852
338,88.3,30.04,318.048
339,88.3,25.17,318.261
340,88.2,26.29,318.468
341,88.2,30.62,318.664
342,88.1,26.54,318.846
343,88,25.91,319.02
344,87.9,32.4,319.234
345,87.9,24.94,319.451
346,87.8,23.73,319.669
347,87.8,23.67,319.879
348,87.7,26,320.086
349,87.5,26.88,320.296
350,87.6,29.88,320.518
351,87.5,28.63,320.721
352,87.2,24.44,320.953
353,87.3,31.2,321.163
354,87.3,21.95,321.374
355,87.1,28.17,321.595
356,87,24.95,321.805
357,87,32.11,322.001
358,87,25.05,322.204
359,87,31.56,322.422
360,87,30.55,322.632
361,86.8,25.01,322.857
362,86.8,22.59,323.074
363,86.7,28.44,323.255
364,86.7,25.02,323.442
365,86.7,32.88,323.652
366,86.6,28.46,323.861
367,86.4,27.97,324.085
368,86.4,26.31,324.301
369,86.3,30.02,324.503
370,86.1,32.54,324.709
371,86.1,30.73,324.915
372,86.1,27.1,325.138
373,86,28.91,325.348
374,86,30.66,325.553
375,85.9,33.72,325.755
376,85.9,29.29,325.972
377,85.9,27.82,326.181
378,85.8,31.39,326.387
379,85.8,30.48,326.607
380,85.7,27.22,326.831
381,85.7,24.93,327.037
382,85.7,24.24,327.253
383,85.6,27.65,327.459
384,85.4,28.53,327.69
385,85.3,24.91,327.881
386,85.3,22.26,328.083
387,85.2,21.53,328.289
388,85.2,27.15,328.484
389,85,28.06,328.675
390,85,28.89,328.888
391,85,27.72,329.09
392,85.1,27.35,329.278
393,85,28.86,329.491
394,85,25.44,329.696
395,84.9,28.06,329.891
396,84.7,26.49,330.064
397,84.7,31.58,330.262
398,84.7,26.26,330.472
399,84.6,26.61,330.663
400,84.6,22.4,330.876
401,84.4,30.46,331.085
402,84.4,32.75,331.262
403,84.4,24.64,331.442
404,84.3,27.05,331.63
405,84.1,30.97,331.832
406,84.1,29.77,332.023
407,84,25.06,332.214
408,84,24.4,332.406
409,84,31.04,332.601
410,83.8,26.51,332.814
411,83.8,22.75,333.008
412,83.7,27,333.206
413,83.6,28.94,333.403
414,83.5,27.74,333.612
415,83.4,23,333.798
416,83.4,27.79,333.982
417,83.4,28.01,334.183
418,83.2,29.92,334.369
419,83.3,29.61,334.542
420,83.3,26.15,334.721
421,83.1,26.18,334.901
422,83.2,25.55,335.084
423,83.1,27.25,335.267
424,83,24.39,335.454
425,83,29.26,335.626
426,83,28.77,335.795
427,82.9,25.67,335.946
428,82.9,27.33,336.118
429,82.8,28.4,336.287
430,82.7,27.75,336.459
431,82.7,29.87,336.65
432,82.7,25.67,336.818
433,82.6,25.96,336.991
434,82.6,33.64,337.185
435,82.4,22.39,337.364
436,82.3,30.7,337.529
437,82.3,25.5,337.73
438,82.3,28.71,337.896
439,82.3,28.1,338.079
440,82.2,26.96,338.24
441,82,22.32,338.427
442,82.1,24.39,338.585
443,82,30.4,338.75
444,82,26.05,338.93
445,81.8,27.15,339.12
446,81.8,23.64,339.293
447,81.8,24.11,339.458
448,81.7,25.44,339.605
449,81.7,25.09,339.752
450,81.7,27.42,339.882
451,81.6,25.34,340.061
452,81.5,23.92,340.248
453,81.4,26.81,340.42
454,81.3,27.74,340.582
455,81.3,25.02,340.74
456,81.3,24.58,340.883
457,81.2,26.48,341.052
458,81.2,24.89,341.196
459,81.1,30.75,341.339
460,81.1,23.63,341.515
461,81,26.23,341.666
462,80.9,28.66,341.799
463,80.8,29.01,341.95
464,80.7,22.65,342.129
465,80.6,22.19,342.298
466,80.7,21.16,342.46
467,80.6,17.68,342.618
468,80.6,24.36,342.768
469,80.6,27.71,342.908
470,80.5,22.85,343.07
471,80.4,26.99,343.227
472,80.5,24.78,343.37
473,80.2,22.78,343.521
474,80.3,23.56,343.668
475,80.2,22.22,343.8
476,80.2,19.7,343.936
477,80.2,28.95,344.083
478,80.1,25.78,344.227
479,80.1,25.5,344.373
480,79.9,20.27,344.524
481,79.9,26,344.671
482,79.9,27.62,344.832
483,79.8,24.2,344.961
484,79.8,23.13,345.097
485,79.7,23.43,345.24
486,79.7,19.76,345.366
487,79.4,21.47,345.487
488,79.4,22.74,345.656
489,79.4,23.21,345.785
490,79.4,22.48,345.928
491,79.3,23.47,346.05
492,79.3,26.01,346.186
493,79.1,22.72,346.336
494,79.1,27.71,346.454
495,79.1,23.29,346.58
496,78.9,21.43,346.698
497,78.9,21.17,346.834
498,78.8,22.09,346.966
499,79,21.54,347.074
500,78.8,20.32,347.181
501,78.8,19.43,347.31
502,78.8,19.99,347.414
503,78.6,20.69,347.565
504,78.6,24.67,347.697
505,78.5,22.78,347.848
506,78.4,21.97,347.966
507,78.4,20.55,348.105
508,78.3,22.33,348.242
509,78.3,20.93,348.378
510,78.2,20.6,348.51
511,78.2,27.58,348.646
512,78.1,27.98,348.768
513,78,25.36,348.897
514,78,20.55,349.008
515,78,21.25,349.112
516,78,20.6,349.262
517,77.9,25.3,349.395
518,77.8,23.18,349.531
519,77.8,17.5,349.66
520,77.6,20.84,349.803
521,77.7,22.67,349.936
522,77.6,22.14,350.047
523,77.5,22.5,350.172
524,77.5,19,350.276
525,77.4,22.87,350.355
526,77.4,19.39,350.491
527,77.3,23.96,350.63
528,77.2,20.27,350.788
529,77,20.81,350.924
530,77,24.5,351.053
531,77,22.51,351.178
532,76.9,21.32,351.311
533,76.9,24,351.408
534,76.8,19.86,351.537
535,76.8,20.01,351.673
536,76.8,18.09,351.802
537,76.8,26.58,351.902
538,76.5,21.54,352.038
539,76.6,22.45,352.188
540,76.4,25.67,352.332
541,76.4,19.46,352.439
542,76.4,21.11,352.561
543,76.4,24.26,352.672
544,76.4,22.38,352.783
545,76.2,18.48,352.919
546,76.1,24.17,353.062
547,76.1,26.06,353.177
548,76.1,21.91,353.31
549,76.1,17.94,353.425
550,76.1,21.72,353.554
551,75.9,23.64,353.676
552,75.9,20.42,353.802
553,75.9,23.99,353.931
554,75.8,24.07,354.057
555,75.8,27.34,354.172
556,75.8,23.52,354.297
557,75.6,22.01,354.42
558,75.5,24.92,354.542
559,75.4,25.32,354.657
560,75.4,21.25,354.786
561,75.3,22.01,354.897
562,75.4,20.34,355.012
563,75.4,23.24,355.148
564,75.3,23.09,355.278
565,75.3,21.52,355.382
566,75.2,19.68,355.454
567,75.2,17.42,355.594
568,75.1,21.95,355.744
569,75,18.93,355.884
570,75,22.15,355.974
571,74.9,17.46,356.096
572,74.8,21.37,356.218
573,74.8,19.72,356.336
574,74.7,18.11,356.469
575,74.6,16.96,356.591
576,74.6,20.34,356.703
577,74.4,19.87,356.843
578,74.5,16.21,356.964
579,74.5,18.52,357.076
580,74.3,21.34,357.216
581,74.4,23.98,357.331
582,74.3,21.09,357.46
583,74.3,16.38,357.589
584,74.3,16.84,357.704
585,74.1,20,357.819
586,74.1,18.92,357.912
587,74.1,20.83,358.023
588,74,20.71,358.124
589,73.8,19.54,358.221
590,73.8,19.03,358.35
591,73.8,20.53,358.493
592,73.8,19.41,358.623
593,73.8,21.03,358.756
594,73.6,20.55,358.892
595,73.7,18.08,359.032
596,73.5,26.23,359.165
597,73.5,21.08,359.294
598,73.5,17.45,359.416
599,73.5,22.16,359.542
600,73.3,20.18,359.631
601,73.2,18.94,359.739
602,73.2,17.76,359.89
603,73.1,20.84,359.994
604,73.1,20.64,360.102
605,73.1,18.33,360.224
606,73,22.19,360.335
607,72.9,20.25,360.493
608,72.9,15.85,360.622
609,72.9,23.36,360.715
610,72.8,21.89,360.816
611,72.7,22.18,360.981
612,72.7,15.9,361.092
613,72.7,21.37,361.214
614,72.6,17.08,361.351
615,72.7,20.8,361.48
616,72.6,17.03,361.613
617,72.5,19.05,361.685
618,72.5,21.18,361.821
619,72.4,23.39,361.958
620,72.3,21.07,362.09
621,72.2,22.81,362.205
622,72.2,22.16,362.345
623,72.1,16.9,362.475
624,72,24.94,362.561
625,71.9,21,362.704
626,71.9,22.9,362.816
627,71.9,18.35,362.945
628,71.9,16.46,363.074
629,71.8,22.27,363.2
630,71.7,18.63,363.33
631,71.7,18.67,363.448
632,71.7,21.58,363.571
633,71.5,18.83,363.7
634,71.5,22.26,363.837
635,71.4,20.88,363.916
636,71.3,22.43,364.006
637,71.4,20.72,364.132
638,71.2,22.95,364.276
639,71.2,20.38,364.402
640,71.2,24.3,364.51
641,71.1,19.59,364.651
642,71.1,19.42,364.798
643,70.8,22.6,364.917
644,70.7,18.05,365.047
645,70.7,18.26,365.172
646,70.7,21.41,365.277
647,70.8,18.1,365.377
648,70.8,21.51,365.5
649,70.7,20.67,365.622
650,70.6,18.12,365.759
651,70.5,26.31,365.878
652,70.6,19.25,366.015
653,70.6,21.11,366.098
654,70.4,19.41,366.213
655,70.4,23.29,366.346
656,70.4,20.35,366.49
657,70.3,22.67,366.609
658,70.3,19.13,366.735
659,70.2,21.47,366.846
660,70.1,18.65,366.994
661,70.1,22.64,367.134
662,70,21.69,367.26
663,69.9,21.48,367.353
664,69.9,24.71,367.494
665,69.8,19.3,367.649
666,69.7,16.05,367.76
667,69.7,19.86,367.872
668,69.7,20.74,367.991
669,69.7,23.72,368.124
670,69.7,23.59,368.257
671,69.6,19.6,368.386
672,69.5,22.21,368.527
673,69.4,17.11,368.656
674,69.3,21.72,368.772
675,69.3,20,368.847
676,69.2,20,368.991
677,69.2,19.93,369.092
678,69.1,17.22,369.214
679,69.1,20.41,369.319
680,69.1,19.34,369.474
681,68.8,19.95,369.6
682,68.8,22.56,369.726
683,68.8,23.98,369.823
684,68.6,19.72,369.945
685,68.6,21.18,370.028
686,68.6,21.43,370.132
687,68.5,18.21,370.248
688,68.5,23.72,370.417
689,68.5,24.02,370.575
690,68.5,23.55,370.676
691,68.5,18.81,370.824
692,68.3,22.62,370.924
693,68.3,23.54,371.058
694,68.3,18.12,371.205
695,68.2,19.48,371.342
696,68.2,22.6,371.461
697,68.2,19,371.608
698,67.9,18.86,371.72
699,67.9,21.71,371.857
700,67.9,20.92,371.993
701,67.9,20.21,372.116
702,67.9,17.22,372.199
703,67.7,22.81,372.332
704,67.7,23.75,372.458
705,67.7,20.17,372.577
706,67.6,24.61,372.713
707,67.5,21.67,372.836
708,67.5,17.82,372.962
709,67.4,22.56,373.066
