Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
79,80.1,3.33,292.61
80,79.6,1.75,292.6
81,79.3,6.61,292.59
82,79.3,4.51,292.58
83,79,6.32,292.6
84,78.2,3.87,292.6
85,77.9,5.89,292.61
86,77.8,2.44,292.59
87,77.8,5.15,292.59
88,77.8,4.04,292.57
89,78,3.94,292.55
90,78.3,1.68,292.52
91,79.1,4.98,292.5
92,79.5,2.11,292.49
93,79.2,6.92,292.46
94,79,6.24,292.46
95,79,1.86,292.44
96,78.4,6.5,292.43
97,78.1,1.55,292.44
98,77.9,3.02,292.44
99,77.5,2.9,292.44
100,76.6,2.05,292.44
101,76.5,2.25,292.43
102,76.2,6.66,292.43
103,75.5,2.57,292.44
104,74.9,8.22,292.42
105,74.6,4.38,292.42
106,74,8.77,292.43
107,73.8,12.18,292.44
108,73.6,10.74,292.45
109,73.3,15.34,292.46
110,72.7,21.5,292.47
111,72.6,29.14,292.48
112,72,24.82,292.49
113,71.3,31.81,292.51
114,71.2,32.13,292.5
115,70.3,38.98,292.52
116,69.7,45.33,292.53
117,69.4,40.04,292.54
118,68.8,47.58,292.55
119,68.2,44.54,292.55
120,67,46.77,292.56
121,67,53.5,292.57
122,67,56.01,292.59
123,68.7,50.18,292.59
124,73.2,51.91,292.6
125,76.7,54.41,292.62
126,76.8,52.79,292.65
127,77.3,54.1,292.66
128,77.9,50.71,292.67
129,78.2,59.01,292.68
130,78.6,59.64,292.7
131,80,55.73,292.7
132,80.2,57.24,292.73
133,80,57.02,292.75
134,80.1,64.65,292.77
135,80.2,60.58,292.78
136,80.2,49.42,292.79
137,80.3,52.64,292.81
138,80.4,53.26,292.84
139,80.3,64.94,292.87
140,80.5,59.49,292.87
141,80.3,50.91,292.89
142,80.2,58.55,292.92
143,79.8,58.13,292.93
144,79.8,57.47,292.95
145,79.9,57.3,292.97
146,79.8,55.63,293
147,79.8,51.37,293.03
148,79.8,50.62,293.07
149,79.8,54.98,293.08
150,79.9,41.7,293.11
151,79.9,55.4,293.14
152,79.9,46.39,293.17
153,80.2,49.44,293.21
154,80.2,45.96,293.24
155,80.2,54.01,293.27
156,80.1,51.08,293.31
157,80.2,47.61,293.32
158,80.2,43.69,293.36
159,80,44.79,293.37
160,80.1,50.13,293.41
161,79.9,46.72,293.45
162,79.9,48.96,293.49
163,79.9,50.73,293.53
164,79.9,47.37,293.56
165,79.9,46.62,293.61
166,79.9,45.11,293.66
167,80.9,48.45,293.7
168,77.9,45.22,293.75
169,77.8,44.62,293.79
170,77.8,45.8,293.83
171,77.9,46.42,293.88
172,77.9,47.97,293.93
173,77.8,41.07,294
174,77.8,41.38,294.04
175,77.8,41.28,294.09
176,77.8,43.78,294.14
177,77.9,45.76,294.2
178,77.9,48,294.25
179,77.9,39.97,294.31
180,77.8,40.94,294.38
181,77.8,38.08,294.45
182,77.8,41.27,294.5
183,77.7,46.84,294.55
184,77.7,39.75,294.63
185,77.7,39.74,294.68
186,77.7,38.09,294.75
187,77.8,41.61,294.83
188,77.9,38.51,294.89
189,78.1,49.38,294.95
190,78.1,43.15,295.01
191,78.2,36.92,295.09
192,78.3,40.45,295.16
193,78.3,40.67,295.23
194,78.3,34.92,295.31
195,78.3,38.78,295.4
196,78.3,38.65,295.47
197,78.2,34.29,295.57
198,78.3,44.2,295.66
199,78.3,33.09,295.74
200,78.3,37.28,295.83
201,78.3,41.7,295.9
202,78.3,34.1,295.98
203,78.4,37.55,296.08
204,78.4,44.81,296.18
205,78.4,39.71,296.26
206,78.4,37.32,296.36
207,78.4,35.82,296.46
208,78.4,33.51,296.56
209,78.3,36.01,296.67
210,78.4,35.77,296.78
211,78.3,36.85,296.89
212,78.3,41.9,297
213,78.3,38.69,297.11
214,78.3,40.92,297.23
215,78.3,44.76,297.34
216,78.5,38.67,297.46
217,78.6,36.13,297.58
218,78.8,34.11,297.7
219,78.8,38.07,297.83
220,79,39.74,297.96
221,78.8,34.82,298.09
222,78.8,42.82,298.22
223,78.8,37.52,298.33
224,78.7,42.21,298.48
225,78.7,33.14,298.61
226,78.7,38.57,298.74
227,78.7,37.66,298.88
228,78.6,30.79,299.04
229,78.7,36.19,299.18
230,78.7,37.19,299.32
231,78.7,33.59,299.48
232,78.7,36.86,299.63
233,78.7,33.23,299.8
234,78.7,33.33,299.94
235,78.8,35.95,300.11
236,78.7,31.37,300.27
237,78.7,35.74,300.43
238,78.6,40.34,300.62
239,78.6,34.04,300.79
240,78.7,40.26,300.97
241,78.6,32.38,301.16
242,78.6,33.85,301.34
243,78.5,35.88,301.51
244,78.4,40.08,301.7
245,78.4,32.12,301.88
246,78.3,36.38,302.07
247,78.3,36.5,302.26
248,78.3,30.93,302.44
249,78.3,31.97,302.65
250,78.4,32.42,302.86
251,78.4,33.31,303.07
252,78.4,44.63,303.27
253,78.5,35.09,303.48
254,78.6,33.1,303.69
255,79.6,32.52,303.9
256,79.6,35.36,304.1
257,79.6,32.24,304.32
258,79.9,36.81,304.53
259,80.2,30.33,304.76
260,81.2,30.96,304.97
261,81.2,32.55,305.2
262,81.4,34.15,305.44
263,81.4,30.56,305.66
264,81.4,33.57,305.9
265,81.3,39.75,306.13
266,81.4,31.88,306.37
267,81.5,32.5,306.6
268,81.4,36.82,306.85
269,81.5,38.8,307.1
270,81.7,35.92,307.35
271,81.8,39.34,307.59
272,82.5,29.75,307.83
273,82.6,31.42,308.07
274,82.5,31.78,308.32
275,82.6,40.46,308.59
276,82.4,36.43,308.84
277,82.3,33.78,309.08
278,82.3,29.73,309.34
279,82.1,31.13,309.6
280,82,33.85,309.86
281,82,31.72,310.12
282,82.1,33.63,310.37
283,81.8,38.74,310.64
284,81.6,31.01,310.92
285,81.5,36.71,311.18
286,81.5,34.61,311.45
287,81.4,37.15,311.74
288,81.4,31.92,312.01
289,81.5,35.77,312.29
290,81.5,32.18,312.56
291,81.5,30.46,312.85
292,81.5,27.99,313.11
293,81.5,33.26,313.39
294,81.5,37.74,313.63
295,81.5,30.41,313.92
296,81.5,32.89,314.21
297,81.7,34.94,314.49
298,81.5,31.61,314.76
299,81.5,30.93,315.04
300,81.7,32.84,315.31
301,81.8,34.03,315.6
302,82,33.82,315.87
303,81.5,29.53,316.15
304,81.5,31.97,316.43
305,81.5,31.91,316.7
306,81.8,36.38,316.98
307,81.8,28.08,317.25
308,81.7,27.92,317.52
309,81.5,32.69,317.78
310,81.5,32,318.05
311,81.5,30.43,318.32
312,81.5,34.33,318.57
313,81.5,34.09,318.88
314,81.5,36.64,319.16
315,81.5,30.75,319.44
316,81.7,33.4,319.71
317,81.5,33.42,319.99
318,81.5,33.72,320.27
319,81.4,35.33,320.53
320,81.2,30.36,320.79
321,81.2,31.24,321.09
322,81,30.55,321.35
323,80.6,30.95,321.62
324,80,36.33,321.89
325,80.1,33.64,322.15
326,80,33.52,322.42
327,79.9,34.2,322.67
328,80.1,29.09,322.92
329,80.2,34.57,323.18
330,80.6,26.93,323.44
331,81.2,39.36,323.71
332,80.9,35.42,323.97
333,81.4,36.67,324.23
334,82.1,35.46,324.47
335,82.8,34.21,324.72
336,82.5,34.25,324.99
337,82.5,29.86,325.23
338,82.4,37.71,325.49
339,82.3,32.28,325.73
340,81.7,38.36,325.98
341,80.8,32.73,326.23
342,80.5,32.61,326.46
343,80.5,33.83,326.72
344,80.2,30.05,326.97
345,80.3,33.03,327.21
346,80.3,37.79,327.45
347,80.4,33.6,327.68
348,80.5,32.19,327.9
349,80.3,34.73,328.14
350,80.2,39.23,328.37
351,79.6,39.96,328.61
352,79.8,40.23,328.83
353,79.9,32.95,329.08
354,79.9,32.63,329.3
355,79.8,37.02,329.54
356,79.6,34.89,329.78
357,79.6,30.2,330
358,79.7,33.07,330.2
359,80.2,35.4,330.42
360,82,34.83,330.66
361,82,31.1,330.9
362,82.1,34.64,331.12
363,82.1,36.26,331.34
364,82,29.99,331.57
365,82.1,37.82,331.78
366,82.1,28.21,331.99
367,82.1,33.5,332.19
368,82.1,33.5,332.43
369,82.1,33.66,332.62
370,82.3,37.15,332.83
371,81.7,34.13,333.04
372,80.9,35.96,333.25
373,79.8,29.26,333.44
374,79,36.03,333.65
375,79.3,35.73,333.86
376,79.6,33.47,334.04
377,80.6,33.77,334.25
378,81.2,35.95,334.45
379,81.2,30.34,334.64
380,81.4,35.54,334.84
381,81.7,37.76,335.03
382,81.8,35.71,335.22
383,82,33.1,335.41
384,81.8,32.34,335.61
385,82,31.31,335.81
386,82.1,32.4,336
387,82.1,33.98,336.19
388,82.3,33.31,336.37
389,81.7,29.34,336.55
390,81.2,30.02,336.75
391,79.5,36.15,336.93
392,79.3,36.65,337.12
393,79.5,32.52,337.31
394,79.6,27.58,337.51
395,80.3,33.83,337.67
396,81.1,34.49,337.87
397,80.9,35.02,338.04
398,80.9,31.42,338.23
399,80.9,26.88,338.42
400,81.1,36.63,338.61
401,81,29.09,338.79
402,80.9,32.14,338.97
403,80.9,33.51,339.14
404,80.9,30.71,339.32
405,80.6,36.44,339.5
406,80.1,39.21,339.68
407,79.3,35.91,339.86
408,79.3,29.23,340.03
409,79.2,31.99,340.22
410,79,35.79,340.38
411,79,31.26,340.57
412,79,33.79,340.75
413,78.1,33.99,340.92
414,78.1,34.34,341.09
415,78.4,40.52,341.25
416,78.6,29.01,341.43
417,78.6,30.24,341.61
418,78.9,33.59,341.77
419,79.3,34.57,341.93
420,79.3,36.75,342.11
421,79.3,30.13,342.28
422,79.3,32.97,342.44
423,79.2,37.75,342.61
424,78.9,36.74,342.78
425,78.7,31.91,342.93
426,78.7,36.73,343.11
427,78.7,30.82,343.29
428,78.8,31.03,343.46
429,78.9,30.58,343.63
430,78.8,36.07,343.79
431,78.8,30.75,343.96
432,78.7,40.13,344.13
433,78.5,37.98,344.3
434,78.6,32.12,344.46
435,78.5,34.03,344.62
436,78.3,34.75,344.8
437,77.4,33.12,344.95
438,77.7,30.88,345.11
439,77.7,37.9,345.28
440,77.6,37.87,345.45
441,77.6,34.8,345.61
442,77.7,34.52,345.78
443,77.7,31.83,345.93
444,77.8,32.44,346.1
445,77.9,31.73,346.25
446,77.8,33.88,346.42
447,77.7,28.33,346.58
448,77.6,31.73,346.74
449,77.7,30.36,346.87
450,77.3,35.49,347.03
451,76.9,36.25,347.21
452,76.8,37.66,347.35
453,76.7,30.78,347.51
454,76.5,35.49,347.67
455,76.2,31.18,347.83
456,75.7,36.52,347.98
457,74.5,30.56,348.15
458,74.5,30.03,348.31
459,74.5,31.46,348.47
460,74.7,32.97,348.62
461,74.7,31.94,348.78
462,74.8,26.45,348.93
463,74.9,33.97,349.09
464,75,28.63,349.25
465,75,33.07,349.41
466,75.6,27.82,349.55
467,75.5,30.4,349.69
468,75.4,31.54,349.85
469,75.5,29.26,350.01
470,75.5,30.5,350.16
471,75.5,33.67,350.29
472,75.3,30.66,350.46
473,75,33.68,350.61
474,74.6,29.33,350.76
475,74.7,38.48,350.91
476,74.6,33.6,351.06
477,74.6,28.79,351.22
478,74.8,30.39,351.36
479,75,29.75,351.52
480,75,32.42,351.66
481,75,32.28,351.81
482,75,34.02,351.95
483,75,35.9,352.1
484,75,31.01,352.25
485,75,33.41,352.4
486,75,35.13,352.56
487,75,28.82,352.71
488,75,36.57,352.86
489,75,31.34,353.02
490,74.9,32.89,353.14
491,74.9,29.3,353.29
492,74.7,32.28,353.44
493,74.8,31.61,353.58
494,74.8,27.55,353.7
495,74.7,30.98,353.86
496,74.8,30.8,354.01
497,74.8,34.05,354.18
498,74.8,37.21,354.33
499,74.6,28.27,354.48
500,74.4,30.94,354.64
501,73.9,32.48,354.77
502,73.1,31.08,354.92
503,73,26.73,355.08
504,73,33.53,355.23
505,72.8,32.1,355.36
506,72.9,32.78,355.51
507,72.5,32.72,355.66
508,72,31.78,355.82
509,72,26.58,355.96
510,71.9,29.26,356.1
511,71.8,31.73,356.24
512,71.7,28.8,356.38
513,71.6,35.66,356.53
514,71.5,32.05,356.66
515,71.2,32.72,356.8
516,71.2,39.67,356.94
517,71.1,28.91,357.1
518,71.1,33.63,357.23
519,70.9,31.7,357.4
520,70.8,29.78,357.55
521,69.9,28.4,357.69
522,70,36.92,357.82
523,70,28.92,357.97
524,70,33.73,358.09
525,70,28.96,358.23
526,70,30.75,358.38
527,69.7,31.78,358.54
528,69.3,26.86,358.68
529,68.6,29.94,358.83
530,68.6,32.27,358.98
531,68.6,28.34,359.13
532,68.6,28.14,359.29
533,68.2,32.89,359.43
534,67.8,30.37,359.56
535,67.6,28.52,359.71
536,67.6,27.09,359.85
537,67.6,30.92,360
538,67.7,33.42,360.13
539,67.7,30.65,360.29
540,67.6,28.17,360.42
541,67.5,34.2,360.57
542,67.6,32.37,360.71
543,67.6,29.4,360.83
544,67.6,25.84,360.98
545,67.6,28.94,361.11
546,67.6,33.91,361.25
547,67.6,36.65,361.38
548,67.6,29.31,361.52
549,67.7,32.86,361.66
550,67.7,34.11,361.8
551,67.7,27.11,361.95
552,67.5,27.12,362.1
553,67.3,28.69,362.21
554,67.2,32.02,362.36
555,67.2,31.9,362.49
556,67.2,28.67,362.62
557,67.2,31.46,362.75
558,67.1,34.47,362.91
559,67.1,29.94,363.04
560,67.1,31.3,363.19
561,67,31.33,363.31
562,66.9,28.49,363.44
563,66.8,29.48,363.56
564,66.8,31.52,363.7
565,66.7,30.53,363.85
566,66.8,34.26,363.98
567,67,35.12,364.12
568,66.9,33.08,364.26
569,66.9,28.67,364.41
570,66.9,25.76,364.54
571,66.8,27.85,364.66
572,66.8,30.82,364.8
573,66.6,38.32,364.92
574,66.6,30.04,365.05
575,66.5,32.81,365.19
576,66.5,33.5,365.34
577,66.5,35,365.47
578,66.5,29.53,365.6
579,66.5,27.9,365.74
580,66.5,30.3,365.86
581,66.2,33.61,365.99
582,65.8,34.78,366.12
583,65.4,30.04,366.24
584,65.6,36.62,366.38
585,65.6,34.89,366.5
586,65.4,27.49,366.62
587,65.2,31.33,366.75
588,65.3,28.69,366.88
589,65.1,32.73,367.03
590,65.2,28.69,367.15
591,65.1,35.43,367.27
592,64.8,31.43,367.42
593,63.9,30.98,367.54
594,63.8,35.92,367.67
595,63.8,30.89,367.8
596,63.5,36.32,367.91
597,62.6,35.22,368.04
598,62.2,30.54,368.15
599,61.9,36.43,368.3
600,61.7,31.15,368.43
601,61.5,31.33,368.57
602,61.1,33.86,368.71
603,60.4,32.44,368.84
604,60.3,33.22,368.97
605,60.1,32.13,369.09
606,59.6,33.6,369.22
607,59.3,34.24,369.35
608,59,31.88,369.48
609,57.7,36.66,369.63
610,57.4,31.14,369.75
611,57.1,34.73,369.89
612,56.3,32.09,370.02
613,55.8,33.23,370.14
614,55.6,31.2,370.28
615,55.5,31.16,370.4
616,55.4,34.01,370.53
617,55.1,32.51,370.64
618,55,31.29,370.77
619,54.9,33.01,370.9
620,54.6,37.83,371.02
621,54.1,33.87,371.16
622,54,31.73,371.29
623,53.7,35.59,371.41
624,53.4,35.9,371.55
625,53.2,34.28,371.68
626,52.9,32.9,371.81
627,52.7,31.69,371.95
628,52.7,32.18,372.07
629,52.5,33.35,372.2
630,51.9,32.54,372.32
631,51.3,33.58,372.43
632,51.3,29.98,372.56
633,51.1,35.19,372.69
634,51,34.38,372.84
635,50.7,30.62,372.96
636,50.6,37.28,373.09
637,50.5,31.77,373.22
638,50.4,28.01,373.36
639,50.2,34.48,373.49
640,50,34.24,373.62
641,49.9,34.52,373.74
642,49.5,32.48,373.88
643,49.1,32.33,374
644,49,34.02,374.13
645,48.7,36.76,374.26
646,48.6,37.14,374.37
647,48.6,33.31,374.5
648,48.5,30.6,374.62
649,48.4,34.5,374.75
650,48,32.33,374.88
651,48.4,34.68,375
652,48.3,32.38,375.13
653,48.4,33.47,375.23
654,48.5,29.43,375.36
655,48.5,35.84,375.5
656,48.5,32.73,375.6
657,48.7,31.3,375.72
658,48.9,34.84,375.83
659,48.9,34.55,375.96
660,48.6,33.76,376.08
661,48.3,32.24,376.21
662,48.2,37.09,376.34
663,47.9,34.7,376.46
664,47.9,33.01,376.66
665,47.9,33.39,376.79
666,47.7,32.47,376.86
667,47.6,36.47,376.99
668,47.4,32,377.11
669,47.3,32.35,377.23
670,47.3,36.06,377.35
671,47.1,31.76,377.48
672,47.1,37.14,377.62
673,47.1,33.89,377.75
674,47,39.42,377.87
675,46.7,32.46,377.97
676,46.4,36.59,378.09
677,46.4,31.55,378.21
678,46.4,34.03,378.33
679,46.3,30.92,378.45
680,46.1,33.71,378.58
681,46.1,31.12,378.69
682,46.1,29.64,378.81
683,46.1,34.72,378.94
684,46.1,28.82,379.07
685,46,31.55,379.17
686,45.9,33.69,379.3
687,45.8,33.07,379.42
688,45.5,33.68,379.55
689,45.5,34.54,379.67
690,45.5,27.79,379.81
691,45.5,30.73,379.91
692,45.5,31.82,380.05
693,45.4,34.85,380.18
694,45.4,32.6,380.28
695,45.4,33.78,380.39
696,45.4,32.69,380.5
697,45.4,32.37,380.6
698,45.2,34.47,380.73
699,45.2,41.59,380.84
700,45.2,28.01,380.96
701,45.2,30.49,381.09
702,45.2,33.44,381.21
703,45.4,29.59,381.32
704,45.4,28.67,381.44
705,45.5,29.29,381.56
706,45.5,36.17,381.67
707,45.5,31.73,381.77
708,45.5,29,381.89
709,45.7,29.66,382
710,45.5,37.64,382.13
711,45.7,33.5,382.24
712,45.8,32.96,382.38
713,45.8,35.24,382.53
714,45.8,28.69,382.66
715,45.8,32.03,382.79
716,45.8,28.3,382.92
717,45.8,33.12,383.03
718,45.8,32.91,383.18
719,45.8,30.79,383.3
720,45.8,35.31,383.4
721,45.7,34.9,383.51
722,45.6,30.76,383.63
723,45.5,34.26,383.77
724,45.5,29.38,383.89
725,45.5,32.92,384.01
726,45.5,30.92,384.15
727,45.4,32.36,384.28
728,45.5,31.29,384.43
729,45.5,31.17,384.56
730,45.5,33.82,384.68
731,45.4,35.08,384.8
732,45.2,29.86,384.93
733,45.1,31.92,385.07
734,45.1,32.02,385.2
735,44.9,33.73,385.34
736,44.9,30.62,385.44
737,44.9,28.54,385.58
738,44.8,31.27,385.71
739,44.9,33.98,385.86
740,44.8,33.2,386
741,44.8,38.32,386.14
742,44.9,33.46,386.27
743,45.1,30.85,386.41
744,45.2,33.43,386.56
745,45.5,28.36,386.69
746,45.4,36.31,386.83
747,45.4,27.11,386.97
748,45.2,32.88,387.14
749,45.1,31.31,387.29
750,45.1,32.23,387.45
751,45.1,35.28,387.59
752,45.1,28.78,387.74
753,45.1,30.97,387.9
754,45,34.06,388.03
755,45.1,30.87,388.19
756,45.1,36.63,388.35
757,44.8,32.75,388.48
758,44.6,33.85,388.64
759,44.6,32.42,388.8
760,44.6,30.61,388.93
761,44.6,32.29,389.12
762,44.6,30.13,389.29
763,44.6,33.63,389.44
