Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
171,99.6,48.97,72.33
172,99.4,47.99,72.73
173,99.4,44.62,73.11
174,99.4,38.9,73.5
175,99,45.44,73.84
176,98.8,47.66,74.21
177,98.8,44.05,74.62
178,98.8,39.84,75.02
179,98.8,39.45,75.4
180,98.8,41.4,75.78
181,98.7,41.5,76.15
182,98.7,40.69,76.52
183,98.7,47.48,76.92
184,98.5,39.15,77.28
185,98.5,38.44,77.66
186,98.5,38.81,78.02
187,98.5,44.47,78.36
188,98.5,37,78.71
189,98.5,43.04,79.05
190,98.5,45.04,79.42
191,98.5,47.01,79.79
192,98.4,39.44,80.15
193,98.3,45.91,80.52
194,98.4,44.49,80.89
195,98.2,40.79,81.21
196,98.2,43.77,81.57
197,98.2,40.88,81.93
198,98.1,38,82.28
199,97.9,34.42,82.6
200,97.9,40.25,82.95
201,97.8,37.38,83.27
202,97.8,36.71,83.88
203,97.6,38.75,83.96
204,97.6,43.17,84.5
205,97.6,42.72,84.82
206,97.6,37.91,85.15
207,97.3,34.81,85.43
208,97.3,36.98,85.75
209,96.9,38.41,86.07
210,96.9,40.59,86.41
211,96.8,34.56,86.75
212,96.3,41,87.06
213,95.8,43.49,87.4
214,95.2,35.72,87.67
215,95.1,42.75,87.99
216,95.1,34.66,88.28
217,95.1,38.66,88.61
218,95.2,37.3,88.92
219,95.5,39.25,89.25
220,96.4,42.52,89.56
221,96.5,40.75,89.86
222,96.5,38.23,90.17
223,96.6,39.83,90.48
224,96.7,39,90.77
225,96.7,38.31,91.07
226,96.7,38.28,91.36
227,96.6,41.44,91.66
228,96.3,38.75,91.96
229,96.3,39.25,92.26
230,96.2,36.43,92.51
231,96.3,33.74,92.77
232,96.6,33.75,93.08
233,96.6,41.13,93.35
234,96.7,34.78,93.61
235,96.8,38.75,93.92
236,96.8,35.61,94.2
237,96.8,32.88,94.48
238,96.7,40.88,94.75
239,96.7,40.02,95.02
240,96.6,39.16,95.31
241,96.6,31.77,95.58
242,96.6,33.2,95.85
243,96.3,34.82,96.11
244,96.3,36.79,96.4
245,96.3,37.77,96.61
246,96,39.49,96.9
247,96,37.02,97.15
248,96,36.63,97.38
249,96,35.12,97.62
250,96,35.5,97.89
251,96,38.1,98.14
252,95.8,39.7,98.41
253,95.8,37.28,98.67
254,95.7,37.21,98.91
255,95.8,41.35,99.17
256,95.8,39.15,99.4
257,96,35.8,99.64
258,96.4,34.95,99.89
259,96.4,34.41,100.16
260,96.3,36.87,100.39
261,95.8,38.15,100.63
262,95.3,40.49,100.87
263,95.3,35.92,101.11
264,95.4,41.08,101.3
265,95.4,36.95,101.55
266,95.5,37.24,101.79
267,95.8,40.96,102.03
268,95.8,34.46,102.25
269,96,35.74,102.47
270,96.1,39.31,102.71
271,96.4,35.11,102.94
272,96.1,35.36,103.15
273,96,39.73,103.37
274,96,38.29,103.54
275,96,37.21,103.74
276,95.8,32.24,103.89
277,95.8,39.6,104.12
278,95.7,35.94,104.36
279,95.7,33.55,104.62
280,95.4,30.8,104.86
281,95.3,43.03,105.1
282,95.4,37,105.31
283,95.5,33.42,105.53
284,95.7,39.24,105.74
285,95.8,32.04,105.96
286,95.9,32.33,106.17
287,96,35.16,106.41
288,96,36.73,106.63
289,96,34.47,106.84
290,96,32.76,107.06
291,96.2,35.06,107.27
292,96.9,33.47,107.47
293,96.7,33.28,107.68
294,96.7,36.36,107.88
295,96.6,36.34,108.09
296,96.6,31.41,108.3
297,96.4,36.39,108.48
298,96.2,30.17,108.68
299,96,37.17,108.9
300,95.9,31.33,109.1
301,96,35.33,109.27
302,96,31.04,109.43
303,96.1,36.69,109.66
304,96.3,32.35,109.85
305,96.3,35.57,110.06
306,96.4,34.2,110.27
307,96.4,30.9,110.48
308,96.3,35.91,110.66
309,96.3,34.46,110.85
310,96.4,26.19,111.02
311,96.4,31.65,111.23
312,96.5,29.92,111.42
313,96.4,36.31,111.61
314,96.3,35.16,111.81
315,96.3,34.56,112.02
316,96.1,30.71,112.21
317,95.7,38.01,112.37
318,95.7,38.54,112.55
319,95.7,34.62,112.75
320,95.2,36.61,112.87
321,95.1,31.55,113.05
322,94.6,34.59,113.28
323,94.3,36.69,113.44
324,93.8,37.43,113.64
325,93.8,30.72,113.8
326,93.8,28.75,113.94
327,93.8,28.13,114.18
328,93.7,30.32,114.4
329,93.7,35.62,114.63
330,93.8,29.48,114.82
331,93.7,33.54,115.04
332,93.7,26.15,115.17
333,93.8,33.92,115.33
334,93.9,28.39,115.43
335,93.9,34.3,115.58
336,94,28.66,115.85
337,94.1,30.33,116.12
338,94.2,27.69,116.36
339,94.2,34.92,116.64
340,94.5,31.1,116.89
341,94.6,25.71,117.14
342,94.9,25.61,117.32
343,95,28.79,117.64
344,95,32.92,118.08
345,95.1,35.2,118.04
346,95,26.91,118.68
347,95,34.91,118.88
348,94.8,31.95,119.44
349,94.2,30.48,119.78
350,93.7,27.69,120.29
351,93.6,28.74,120.54
352,93.5,30.88,120.77
353,93.5,34.64,121.16
354,93.4,28.03,121.71
355,93.4,32.98,121.71
356,93.4,33.82,122.47
357,93.3,26.44,122.52
358,93.3,28.5,123.11
359,93.2,31.91,123.47
360,93.1,31.4,123.81
361,93.1,33.05,123.84
362,93.2,27.2,124.15
363,93.2,27.06,124.37
364,93.3,32.46,124.89
365,93.4,30.55,125.33
366,93.6,32.64,125.6
367,93.8,30.73,126.21
368,93.8,29.85,126.64
369,93.9,27.69,127.34
370,93.9,32.89,127.64
371,93.9,29.87,127.69
372,93.9,37.6,127.92
373,94,32.68,128.27
374,94.1,25.93,128.44
375,93.9,33.99,128.58
376,93.5,25.45,128.93
377,93.1,28.66,129.28
378,93.1,30.88,129.62
379,93.1,29.7,130.15
380,93.2,32.74,130.36
381,93.2,30.76,130.67
382,93.2,34.33,131.03
383,93.2,34.21,131.37
384,93.1,27.75,131.85
385,93.2,31.54,132.09
386,93.1,25.69,132.49
387,93.1,32.99,132.81
388,93.2,26.69,133.09
389,93.2,30.16,133.41
390,93.2,34.01,133.89
391,93.1,28.92,134.47
392,93.1,34.86,134.66
393,93.2,25.76,134.99
394,93.2,31.63,135.27
395,93.3,29.54,135.57
396,93.6,28.71,135.86
397,93.6,30.93,136.09
398,93.5,26.65,136.43
399,93.3,29.94,136.69
400,93.1,33.63,136.94
401,92.9,29.71,137.14
402,93.1,34.76,137.71
403,93.2,30.97,138.55
404,93.3,30.38,138.6
405,93.2,27.52,138.62
406,92.5,31.76,138.75
407,91.7,27.22,139.01
408,91.9,32.23,139.62
409,92,29.27,140
410,92,29.34,140.41
411,92,30.62,141.16
412,92,29.53,141.15
413,91.8,29.11,141.13
414,91.7,30.89,141.41
415,91.7,33.13,141.63
416,91.6,25.31,141.85
417,91.6,27.71,142.37
418,91.6,28.73,142.54
419,91.7,24.09,142.93
420,91.6,35.85,143.15
421,91.7,32.3,143.52
422,91.6,29,143.89
423,91.8,26.47,144.32
424,92,31.17,144.74
425,92,31.66,145.04
426,92.1,30.92,145.4
427,92.1,31.49,145.53
428,92.1,23.83,145.84
429,92.1,31.9,146.11
430,92,31.08,146.64
431,92,29.65,147.17
432,92,32.3,147.43
433,92,30.52,147.58
434,92,29.23,147.82
435,92,30.77,148.09
436,92,30.38,148.44
437,92.1,25.84,148.67
438,92.1,31.12,149.03
439,92.1,27.22,149.5
440,92.2,23.99,149.72
441,92.2,26.95,150.02
442,92.2,30.23,150.44
443,92.1,34.06,150.68
444,91.9,24.1,151.08
445,91.8,24.65,151.4
446,91.8,31.86,151.77
447,91.7,23.8,152.12
448,91.6,25.74,152.41
449,91.5,32.72,152.71
450,91.5,32.99,153.11
451,91.5,30.85,153.44
452,91.4,26.06,154.11
453,91.4,34.51,154.55
454,91.3,29.82,154.91
455,91.4,27.45,155.16
456,91.4,25.73,155.3
457,91.5,29.85,155.4
458,91.6,29.31,155.6
459,91.5,32.59,155.83
460,91.2,28.06,156.21
461,89.7,29.63,156.87
462,89,30.69,157.49
463,89.5,31.57,158.37
464,89.5,25.69,159.34
465,89.6,24.46,160.38
466,90.2,27.49,161.17
467,89.8,26.56,162.04
468,88.6,32.4,162.63
469,87.8,28.74,163.49
470,88.2,30.62,164.42
471,87.4,27.98,165.41
472,85.2,29.29,166.81
473,84,27.62,168.33
474,83.4,26.85,170.59
475,83.3,30.74,176.96
476,83.2,26.99,193.39
477,83.1,31.7,202.97
478,82.9,23.44,210.17
479,82.7,27.34,216.42
480,82,28.52,221.58
481,82,29.49,226.15
482,81.9,28.2,230.34
483,82,28.49,233.75
484,82,24.51,236.78
485,81.8,29.32,239.17
486,81.8,22.93,241.4
487,81.8,24.64,243.2
488,81.8,21.84,244.67
489,81.8,21.6,246.03
490,81.8,28.68,247.12
491,81.8,30.04,248.09
492,81.8,24.23,248.95
493,81.8,27.66,249.63
494,81.8,32.56,250.42
495,81.8,28.84,251.19
496,81.7,27.3,251.91
497,81.8,27.61,252.34
498,81.8,26.7,252.8
499,81.5,24.08,253.39
500,81.5,27.43,254
501,81.5,29.83,254.45
502,81.4,27.55,254.89
503,81.3,24,255.45
504,81.3,22.62,256.09
505,81.3,30.7,256.7
506,81.3,28.48,257.07
507,81.2,27.35,257.59
508,81.1,28.41,258
509,81.1,26.45,258.59
510,81.1,29.86,258.98
511,81.1,27.21,259.49
512,80.9,26.02,259.71
513,80.6,27.2,260.13
514,80.8,28.93,260.52
515,80.5,26.54,261.11
516,80.5,24.17,261.46
517,79.9,28.63,261.99
518,79.5,21.95,262.41
519,79.6,24.96,262.74
520,79.3,24.76,263.02
521,79.2,25.9,263.67
522,79.1,32.36,264.27
523,79,28.04,264.63
524,79,22.46,265.08
525,78.9,27.61,265.45
526,78.9,26.86,265.96
527,78.9,29.6,266.61
528,78.8,26.93,267.23
529,78.9,28.02,268.14
530,78.9,30.95,268.82
531,79,24.49,269.89
532,79,28.93,270.62
533,79,26.29,271.17
534,79,29.26,271.73
535,79,23.58,271.95
536,78.9,27.87,272.65
537,78.7,29.13,273.05
538,78.7,29.84,273.39
539,78.6,33.63,274.03
540,78.6,35.38,274.78
541,78.6,31.12,275.63
542,78.1,25.56,277.09
543,77.7,27.97,278.12
544,77.7,28.66,279.15
545,77.2,25.13,279.7
546,74.8,28.34,280.38
547,74.5,27.22,281.02
548,74.7,31.29,281.91
549,74.9,31.38,282.77
550,74.5,31.38,283.42
551,74.4,29.83,284.31
552,74.4,33.29,284.93
553,74.4,34.17,285.65
554,74.4,34.2,286.28
555,74.4,27.68,286.99
556,74.3,29.62,287.75
557,73.8,26.33,288.42
558,73.4,26.82,288.82
559,73.3,33.52,289.54
560,73.2,26.79,290.07
561,73.1,29.61,290.38
562,72.7,31.09,290.81
563,72.6,25.53,291.3
564,72.7,26.19,291.42
565,72.8,35.01,291.64
566,72.9,29.78,291.92
567,72.9,29.14,292.39
568,73,30.18,292.93
569,73.1,28.85,293.48
570,73.2,31.18,293.95
571,73.2,31.61,294.42
572,73.3,34.42,294.74
573,73.5,28.02,295.13
574,73.6,31.46,295.49
575,73.4,32.67,296.02
576,73.2,28.77,296.62
577,72.2,26.22,297.19
578,70.1,30.41,297.31
579,70.3,28.13,297.72
580,70.4,32.29,297.87
581,70.6,29.03,297.83
582,71.1,33.75,298.21
583,70.9,30.87,298.62
584,70.9,30.27,299.06
585,70.9,26.13,299.22
586,70.9,24.28,299.76
587,70.8,33.54,300.08
588,70.4,26.19,300.42
589,70,26.97,300.88
590,69.3,27.13,301.2
591,69.4,27.33,301.56
592,69.5,28.85,301.99
593,69.7,27.17,302.46
594,69,26.37,302.83
595,68.5,25.27,303.31
596,68.4,33.5,303.62
597,68.2,28.38,303.99
598,68.1,28.84,303.86
599,68.2,26.71,303.96
600,68.2,30.69,304.22
601,68.2,34.46,304.59
602,68.1,30.69,304.85
603,67.5,26.77,305.35
604,65.9,29.4,305.86
605,65.7,28.43,306.08
606,65.7,28.82,306.24
607,65.6,30.88,306.32
608,65.5,27.55,306.29
609,65.6,25.25,306.4
610,65.6,32.5,306.69
611,65.5,26.76,307
612,65.4,27.51,307.31
613,65.6,28.65,307.63
614,65.6,27.15,308.12
615,65.7,34.87,308.46
616,65.7,29.12,308.92
617,65.6,30.27,309.35
618,65.1,28.36,309.67
619,64.2,25.22,309.79
620,64.2,30.77,310.07
621,64.2,23.67,310.49
622,64.2,30.66,310.7
623,63.9,28.1,310.9
624,63.9,29.84,311.01
625,63.9,26.54,311.43
626,63.8,28.55,311.83
627,63.8,24.4,312.14
628,63.5,27.43,312.29
629,63,27.4,312.47
630,62.1,28.04,312.44
631,62.2,25.48,312.88
632,62.2,21.71,313.1
633,62.2,30.63,313.4
634,62,26.47,313.88
635,61.8,22.47,313.93
636,61.5,28.09,314.53
637,61.4,26.73,315.1
638,61.3,25.98,315.15
639,61,26.19,315.5
640,61.1,27.44,315.87
641,61.2,26.67,315.9
642,61.3,24.84,316.22
643,61.4,24.51,316.63
644,61.4,28.43,316.88
645,61.3,28.69,317.25
646,61.3,23.93,317.25
647,61.2,24.43,317.45
648,60.9,25.02,317.76
649,61,28.17,318.07
650,61.4,27.4,318.5
651,61.2,26.6,318.53
652,61,24.22,319
653,61,27.18,319.31
654,60.9,23.4,319.35
655,60.9,30.31,319.48
656,60.7,28.77,319.69
657,60.8,29.22,320.1
658,60.4,24.67,320.6
659,60,28.28,320.95
660,60,25.28,321.28
661,60.1,24.91,321.88
662,60.2,28.2,322.09
663,60.2,27.9,322.43
664,60.3,25,322.66
665,60.3,25.92,322.99
666,60.2,28.33,323.53
667,60.2,29.95,324.12
668,60.2,25.04,324.71
669,60.2,29.31,325.22
670,60.1,27.43,325.71
671,60.1,26.84,326.36
672,60.1,27.7,326.54
673,60,28,326.83
674,59.9,28.71,327.17
675,59.7,27.21,327.42
676,59,25.73,327.91
677,59.4,25.55,328.36
678,59.6,24.88,328.9
679,59.6,27.32,329.52
680,59.6,29.79,329.96
681,59.5,26.94,330.42
682,59.3,30.28,330.8
683,59.3,23.45,330.99
684,59,26.72,331.24
685,58.5,24.99,331.62
686,58.4,27.37,332.37
687,58.3,26,332.89
688,58.2,29.9,333.49
689,58.4,27.04,333.87
690,58.3,31.47,334.54
691,58.1,28.25,335.19
692,58,29.21,335.3
693,58.1,28.72,335.54
694,58.4,24.85,335.94
695,58.4,27,336.37
696,58.6,27.62,336.77
