Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
136,73.7,89.2,304.75
137,73.9,90.1,304.82
138,74.3,91.5,304.87
139,74.3,90.7,304.92
140,74.3,89.2,305.01
141,74.2,89.5,305.05
142,74.2,88.4,305.13
143,74.1,87.9,305.2
144,74,87.6,305.32
145,73.9,88.0,305.33
146,73.5,86.5,305.45
147,73,87.3,305.48
148,72.5,84.9,305.52
149,72.4,85.8,305.66
150,72.3,86.0,305.71
151,72.2,86.7,305.81
152,72.2,87.5,305.88
153,72.6,84.6,305.97
154,72.5,86.5,306.05
155,72.9,87.7,306.13
156,72.9,85.5,306.22
157,73,84.8,306.27
158,72.6,85.7,306.32
159,71.8,84.1,306.44
160,72.1,84.0,306.53
161,72.3,83.9,306.61
162,72.4,84.7,306.7
163,72.6,86.9,306.81
164,72.1,88.3,306.9
165,72.1,87.0,306.98
166,71.9,85.6,307.12
167,71.8,86.4,307.24
168,72.2,87.8,307.33
169,71.6,87.7,307.42
170,71.9,86.6,307.52
171,71.6,84.8,307.62
172,71.6,86.7,307.73
173,71.7,87.9,307.85
174,72,88.7,307.95
175,71.6,87.9,308.07
176,71.5,87.5,308.18
177,71.7,86.4,308.31
178,71.5,84.2,308.43
179,71.2,85.4,308.56
180,71.3,87.7,308.66
181,71,85.6,308.77
182,71.2,84.9,308.9
183,71.2,83.4,309.02
184,71.1,83.0,309.17
185,71.1,84.9,309.29
186,70.6,83.4,309.44
187,71,81.7,309.6
188,71,83.9,309.72
189,70.9,84.9,309.88
190,70.6,84.2,310.02
191,71,83.7,310.18
192,70.6,83.6,310.34
193,70.7,84.4,310.5
194,70.7,82.6,310.63
195,70.6,82.8,310.82
196,70.8,84.3,311
197,70.8,81.7,311.15
198,70.7,82.6,311.31
199,70.6,83.0,311.44
200,70.6,81.8,311.63
201,70.5,79.8,311.78
202,70.5,80.3,312
203,70.3,81.0,312.18
204,70.2,83.4,312.36
205,70.5,81.4,312.55
206,70.5,81.2,312.75
207,70.4,83.0,312.93
208,70.1,82.3,313.12
209,69.9,81.0,313.33
210,70,81.6,313.57
211,70,80.1,313.72
212,70.1,78.6,313.93
213,70,80.2,314.13
214,69.9,78.7,314.33
215,69.8,77.8,314.55
216,69.9,77.1,314.77
217,69.4,78.0,314.98
218,69.3,76.9,315.21
219,69.3,75.5,315.45
220,69.1,77.0,315.69
221,69.1,77.9,315.93
222,69,77.7,316.16
223,68.9,77.1,316.4
224,69.2,76.6,316.64
225,69,78.1,316.89
226,68.6,78.0,317.14
227,68.4,77.5,317.39
228,68.4,77.2,317.64
229,68.6,76.7,317.9
230,68.7,76.4,318.16
231,68.8,76.2,318.42
232,68.4,77.3,318.69
233,68.7,77.5,318.96
234,68.5,78.2,319.24
235,68.7,76.4,319.53
236,68.5,77.7,319.8
237,68.3,78.1,320.1
238,68.4,77.7,320.38
239,68,79.7,320.67
240,68,77.0,320.96
241,68,77.2,321.25
242,68.1,77.7,321.56
243,68.2,75.3,321.86
244,68.1,77.1,322.18
245,68.1,77.5,322.5
246,68.1,77.4,322.85
247,67.7,78.4,323.16
248,67.7,77.1,323.44
249,67.6,78.0,323.75
250,67.8,77.0,324.07
251,67.6,74.5,324.4
252,67.6,74.3,324.71
253,67.6,75.9,325.01
254,67.5,75.6,325.35
255,67.5,76.0,325.69
256,67.5,76.8,326
257,67.4,73.6,326.32
258,67.2,73.9,326.66
259,67.4,75.2,327.01
260,67.3,74.2,327.38
261,67,74.0,327.7
262,66.9,74.8,328.08
263,67,74.3,328.44
264,66.8,74.6,328.77
265,66.9,72.5,329.14
266,66.5,72.1,329.46
267,66.7,71.0,329.84
268,66.7,73.0,330.2
269,66.6,72.7,330.6
270,66.6,74.5,330.95
271,66.9,74.8,331.32
272,66.7,74.1,331.72
273,66.8,73.5,332.08
274,66.8,75.1,332.42
275,66.5,76.7,332.82
276,66.8,76.7,333.17
277,66.1,74.8,333.53
278,66.3,76.8,333.9
279,66.4,75.0,334.26
280,66.4,72.6,334.63
281,66.2,72.7,335.01
282,66.3,72.4,335.36
283,66.5,73.0,335.74
284,65.9,75.6,336.12
285,66.2,75.1,336.47
286,66.2,75.4,336.85
287,65.7,75.6,337.26
288,65.3,76.8,337.65
289,65.7,76.1,338.05
290,65.8,77.3,338.39
291,65,76.5,338.76
292,65,76.4,339.14
293,65.6,75.4,339.53
294,65.2,75.0,339.91
295,64.9,73.9,340.29
296,64.5,75.6,340.67
297,64.9,74.1,341.06
298,64.8,69.8,341.42
299,64.4,70.1,341.81
300,64.8,71.9,342.18
301,64.5,72.3,342.56
302,64.7,73.7,342.93
303,64.9,74.0,343.3
304,64.4,73.9,343.68
305,64.6,75.7,344.03
306,64.6,76.2,344.39
307,64.5,73.1,344.74
308,64.1,77.1,345.11
309,64.4,76.1,345.49
310,64.6,75.5,345.85
311,64.8,76.7,346.22
312,64.2,75.6,346.58
313,64.6,76.1,346.94
314,64.5,78.5,347.29
315,64.5,75.4,347.67
316,64.2,74.1,348.01
317,65.2,72.6,348.36
318,65.2,73.7,348.69
319,64.7,74.1,349.05
320,64.4,77.8,349.39
321,64.6,76.0,349.76
322,64.4,75.5,350.06
323,64.5,73.6,350.39
324,64.4,72.6,350.7
325,64.1,74.1,351.01
326,63.9,72.0,351.37
327,64.5,71.2,351.67
328,64.3,72.3,351.99
329,63.8,74.4,352.31
330,64.2,73.0,352.64
331,64.5,73.7,352.91
332,64.2,73.8,353.25
333,64.3,72.2,353.52
334,65.2,72.9,353.86
335,66.2,71.9,354.18
336,67.2,71.7,354.5
337,68.6,72.1,354.78
338,68.8,73.9,355.08
339,68.5,74.2,355.39
340,68.7,75.0,355.66
341,68.7,73.7,355.93
342,68.3,74.4,356.22
343,68.3,72.4,356.5
344,68.7,75.1,356.75
345,68.1,78.1,357
346,67.7,75.1,357.28
347,67.8,74.6,357.52
348,67.7,74.2,357.78
349,67.2,78.4,358.03
350,67.1,78.2,358.28
351,67.2,77.5,358.53
352,66.9,77.7,358.77
353,67,76.4,358.99
354,67.4,75.2,359.23
355,67.3,75.7,359.45
356,67.1,74.9,359.66
357,66.9,73.7,359.88
358,66.6,74.1,360.12
359,66.6,73.7,360.33
360,66.6,72.9,360.52
361,66.9,73.5,360.73
362,66.9,71.4,360.91
363,66.5,71.5,361.13
364,66.5,74.2,361.31
365,66.5,74.3,361.48
366,66.6,74.3,361.66
367,66.7,75.0,361.81
368,66.3,73.5,361.94
369,66.4,73.6,362.15
370,66.5,72.4,362.33
371,66.5,72.0,362.49
372,66.4,73.8,362.64
373,66.1,73.5,362.8
374,66,72.6,362.93
375,65.6,72.6,363.12
376,65.4,72.7,363.24
377,65.6,73.8,363.39
378,65.9,73.6,363.58
379,65.7,72.4,363.69
380,65.7,72.7,363.84
381,65.9,71.9,363.97
382,65.8,73.4,364.09
383,65.9,71.7,364.21
384,65.8,71.8,364.32
385,64.8,71.9,364.44
386,65,72.8,364.57
387,64.6,69.9,364.71
388,64.7,71.1,364.81
389,64.5,71.9,364.94
390,64.5,71.8,365.06
391,64.7,72.5,365.17
392,64.4,71.4,365.3
393,64.4,73.6,365.38
394,64.5,72.5,365.46
395,64.3,71.8,365.55
396,64.4,72.5,365.68
397,64.6,72.6,365.76
398,64.2,73.7,365.86
399,64.4,74.7,365.96
400,64.4,75.3,366.06
401,64.8,73.1,366.12
402,64.5,73.8,366.22
403,64.4,72.6,366.29
404,64.3,72.0,366.35
405,64.4,72.6,366.42
406,64.2,73.1,366.48
407,64,73.1,366.56
408,64.2,74.2,366.63
409,63.9,71.8,366.69
410,63.8,71.8,366.76
411,63.8,75.0,366.82
412,63.7,74.5,366.89
413,63.5,76.9,366.96
414,63.5,75.7,367.03
415,63.6,75.9,367.1
416,64.3,74.7,367.15
417,63.8,73.2,367.2
418,63.7,71.2,367.27
419,63.2,70.9,367.32
420,63,71.6,367.38
421,63.4,73.1,367.45
422,63,72.5,367.52
423,63.3,73.5,367.58
424,63.1,72.4,367.63
425,63.2,72.9,367.67
426,63.3,72.6,367.74
427,63.2,71.5,367.76
428,63.3,74.1,367.78
429,62.9,73.9,367.85
430,63,73.8,367.9
431,63,74.1,367.94
432,62.9,74.3,367.98
433,62.6,71.2,368.03
434,62.8,72.4,368.03
435,63,72.6,368.09
436,62.5,73.0,368.12
437,62.9,71.9,368.14
438,62.7,71.4,368.2
439,62.6,70.3,368.2
440,62.4,71.5,368.29
441,62.8,72.8,368.32
442,62.5,74.1,368.35
443,62.2,72.8,368.39
444,62.1,71.8,368.43
445,62.7,72.5,368.49
446,62.6,72.8,368.5
447,62.2,73.3,368.55
448,62.2,74.2,368.58
449,61.9,71.6,368.6
450,61.9,72.2,368.66
451,61.9,71.4,368.69
452,61.9,69.6,368.71
453,61.8,70.0,368.71
454,61.7,69.0,368.76
455,62,69.4,368.81
456,61.8,68.3,368.82
457,61.7,66.9,368.87
458,61.7,65.8,368.91
459,61.4,67.6,368.94
460,61.3,70.1,368.98
461,61.5,69.4,369.02
462,61.6,69.0,369.03
463,61.4,69.9,369.08
464,61.3,70.7,369.12
465,61.4,69.2,369.16
466,61.2,68.3,369.19
467,61.3,68.4,369.23
468,61,67.2,369.25
469,61.1,69.1,369.28
470,61,70.2,369.33
471,61.1,70.7,369.37
472,60.8,72.1,369.42
473,61.2,71.9,369.49
474,60.9,69.2,369.54
475,60.9,70.4,369.6
476,60.5,70.3,369.68
477,60.7,71.9,369.77
478,60.7,71.3,369.81
479,60.7,72.1,369.87
480,60.4,72.6,369.92
481,60.4,72.9,369.99
482,60.5,71.7,370.05
483,60.5,72.9,370.12
484,60,73.0,370.19
485,60.5,70.8,370.26
486,60.2,68.5,370.35
487,60,67.7,370.44
488,60,69.7,370.53
489,60,71.0,370.63
490,59.9,71.4,370.73
491,60.1,70.0,370.81
492,60,70.1,370.9
493,59.5,71.7,370.96
494,59.7,73.0,371.02
495,59.7,70.2,371.1
496,59.7,69.9,371.16
497,59.8,69.0,371.24
498,59.3,67.3,371.33
499,59.6,68.9,371.37
500,59.5,70.9,371.43
501,59.5,70.7,371.48
502,59.4,68.3,371.56
503,59.4,68.2,371.63
504,59.1,67.4,371.69
505,59.5,67.8,371.78
506,59,68.4,371.82
507,59.1,68.1,371.94
508,59.1,66.3,372
509,59.1,67.8,372.08
510,58.9,67.1,372.17
511,59.1,67.9,372.23
512,58.7,68.9,372.3
513,58.7,66.8,372.38
514,58.8,68.3,372.44
515,58.8,68.7,372.53
516,58.6,68.4,372.64
517,58.6,70.1,372.72
518,58.7,72.0,372.8
519,58.4,73.2,372.88
520,58.4,72.4,372.97
521,58.3,72.5,373.05
522,58.5,71.0,373.13
523,58.1,70.8,373.2
524,58.5,70.5,373.28
525,58.2,70.4,373.37
526,58.3,71.1,373.46
527,58,68.9,373.51
528,58.2,68.4,373.58
529,58.1,70.0,373.67
530,57.9,70.6,373.75
531,57.7,70.4,373.81
532,57.8,71.7,373.87
533,57.8,72.4,373.92
534,58.5,72.6,373.97
535,58.6,70.6,374.04
536,58.9,70.5,374.1
537,58.5,68.6,374.16
538,58.4,66.1,374.23
539,58.4,68.0,374.31
540,57.9,70.6,374.39
541,58.2,70.9,374.43
542,58.3,71.4,374.47
543,58.3,70.3,374.55
544,58.3,70.2,374.6
545,58.2,69.0,374.67
546,58.5,67.9,374.74
547,58.1,68.5,374.81
548,58,68.8,374.87
549,58.3,68.3,374.95
550,57.9,67.7,375.02
551,58,68.2,375.06
552,57.9,69.3,375.1
553,58,68.9,375.15
554,57.8,66.9,375.2
555,57.8,67.6,375.28
556,58.1,68.8,375.31
557,57.8,67.8,375.35
558,57.8,69.0,375.41
559,57.9,71.0,375.44
560,57.6,69.9,375.48
561,57.6,69.4,375.54
562,57.5,68.5,375.62
563,57.6,66.7,375.69
564,57.3,71.5,375.72
565,57.2,70.1,375.79
566,57.5,68.8,375.83
567,57.2,67.7,375.88
568,57.2,65.6,375.94
569,57.2,66.1,375.97
570,57.2,68.8,375.99
571,57,68.5,376.03
572,57,67.1,376.09
573,57.1,66.7,376.14
574,56.6,67.3,376.21
575,56.7,67.9,376.29
576,56.9,68.5,376.33
577,56.5,69.5,376.36
578,56.7,68.7,376.4
579,56.6,67.2,376.45
580,56.6,67.8,376.47
581,56.5,68.4,376.51
582,56.4,69.0,376.55
583,56.4,68.3,376.6
584,56.4,67.9,376.67
585,56.4,68.4,376.72
586,56.6,71.7,376.75
587,56.2,70.0,376.79
588,56.3,70.2,376.83
589,56.1,68.6,376.88
590,56.2,68.5,376.91
591,55.9,69.4,376.94
592,55.9,72.3,376.97
593,56.1,70.2,376.99
594,55.8,71.6,377.04
595,55.8,69.5,377.12
596,56.4,68.2,377.16
597,57.1,68.9,377.2
598,57.2,67.8,377.23
599,57.1,69.2,377.28
600,57.3,68.1,377.34
601,56.9,67.0,377.43
602,57,67.9,377.44
603,57.2,68.0,377.5
604,56.9,68.3,377.54
605,57,70.3,377.58
606,57.1,70.5,377.58
607,57.1,69.4,377.63
608,56.7,67.8,377.67
609,56.7,67.3,377.74
610,56.8,67.4,377.82
611,56.4,67.7,377.9
612,56.6,68.5,377.94
613,56.7,66.6,377.97
614,56.5,65.0,378.02
615,56.3,64.9,378.03
616,56.3,65.3,378.09
617,56.4,65.7,378.16
618,56.2,68.5,378.24
619,56.2,69.0,378.31
620,56.5,68.8,378.36
621,56.2,70.0,378.42
622,56,72.4,378.41
623,56.4,72.5,378.49
624,56.3,71.0,378.58
625,56.2,69.0,378.62
626,56.2,69.8,378.67
627,56.2,71.4,378.68
628,55.9,72.2,378.74
629,56.1,74.3,378.78
630,56.1,72.0,378.84
631,55.7,72.4,378.91
632,55.8,73.9,378.98
633,55.7,73.6,379.05
634,55.6,75.4,379.1
635,55.4,75.1,379.15
636,55.4,72.4,379.19
637,55.6,73.0,379.24
638,55.3,71.8,379.31
639,55.3,72.5,379.38
640,55.5,72.8,379.43
641,55.3,72.6,379.47
642,55.3,73.2,379.54
643,55.3,72.0,379.63
644,55.3,71.4,379.67
645,55,72.2,379.75
646,55,72.6,379.77
647,55.3,74.0,379.81
648,54.9,74.1,379.87
649,54.8,75.9,379.93
650,55,76.9,380
651,54.6,76.3,380.07
652,54.7,75.3,380.14
653,54.7,77.2,380.19
654,54.8,76.1,380.23
655,54.6,76.8,380.27
656,54.4,76.9,380.32
657,54.4,76.8,380.37
658,54.1,76.9,380.43
659,54.2,78.1,380.49
660,54.2,77.0,380.56
661,54.1,76.4,380.64
662,53.9,78.1,380.68
663,53.9,77.5,380.77
664,54,77.4,380.84
665,53.6,78.3,380.9
666,53.7,78.5,380.97
667,54,77.0,381.05
668,53.6,78.2,381.1
669,53.6,78.1,381.21
670,53.8,75.6,381.24
671,53.7,75.9,381.3
672,53.6,75.4,381.39
673,53.6,74.7,381.45
674,53.9,75.8,381.52
675,53.5,76.6,381.56
676,53.7,75.0,381.66
677,53.7,73.3,381.74
678,53.5,74.3,381.82
679,53.6,74.2,381.88
680,53.6,72.7,381.93
681,53.6,73.8,382.04
682,53.3,74.7,382.11
683,53.4,73.4,382.14
684,53.8,73.2,382.19
685,53.3,74.2,382.29
686,53.3,75.7,382.35
687,53.4,74.7,382.43
688,53.2,74.8,382.48
689,53.1,74.3,382.56
690,53.1,74.3,382.63
691,53,73.3,382.66
692,52.6,76.1,382.75
693,52.7,78.1,382.78
694,52.9,75.9,382.81
695,52.4,76.1,382.87
696,52.6,76.2,382.96
697,52.6,76.7,383.06
698,52.5,77.7,383.13
699,52.4,77.9,383.2
700,52.4,77.9,383.26
701,52.7,77.5,383.37
702,52.3,78.3,383.43
703,52.3,78.7,383.5
704,52.5,79.0,383.58
705,52.2,79.2,383.66
706,52.3,76.9,383.74
707,52.4,76.5,383.81
708,52.4,76.6,383.89
709,52.1,77.1,383.97
710,52.1,78.9,384.04
711,52.3,77.7,384.11
712,51.8,75.5,384.18
713,52.1,74.7,384.27
714,52.2,75.1,384.34
715,51.6,76.6,384.41
716,51.6,77.0,384.52
717,51.7,74.5,384.61
718,51.8,71.6,384.7
719,51.4,73.0,384.74
720,51.4,74.1,384.85
721,51.6,73.9,384.92
722,51.2,72.6,384.99
723,51.4,74.3,385.06
724,51.7,75.7,385.14
725,51.2,74.5,385.19
726,51.2,74.6,385.25
727,51.2,74.0,385.32
728,51.4,75.6,385.4
729,51,73.3,385.49
730,51.2,71.8,385.56
731,51.3,72.7,385.67
732,50.8,73.6,385.74
733,51,74.7,385.81
734,51,77.5,385.83
735,50.8,77.2,385.91
736,50.5,74.9,385.95
737,50.5,75.7,386.04
738,50.6,75.5,386.17
739,50.2,74.8,386.22
740,50.5,74.8,386.29
741,51.2,74.3,386.38
742,51,75.6,386.46
743,51,76.1,386.49
744,51.1,78.3,386.4
745,51.1,79.0,386.45
746,50.8,79.7,386.38
747,50.9,81.3,386.46
748,51.1,82.1,386.31
749,50.5,82.5,385.88
750,50.6,83.4,385.73
751,50.6,83.3,385.67
752,50.3,83.7,385.66
753,50.1,83.3,385.68
754,50.1,85.5,385.77
755,50,84.0,385.8
756,49.6,85.8,385.75
757,49.7,85.1,385.99
758,49.8,82.9,386.22
759,49.1,84.8,386.39
760,49.4,86.0,386.57
761,49.6,85.6,386.8
762,49.6,87.1,386.96
763,49.5,87.7,387
764,49.5,84.7,387.19
765,49.6,83.9,387.31
766,49.2,83.9,387.46
767,49.3,85.4,387.59
768,49.5,87.9,387.68
769,49.2,88.5,387.74
770,49,89.1,387.79
771,48.9,87.6,387.92
772,48.8,87.2,388.04
773,48.6,87.7,388.11
774,48.7,89.2,388.11
775,48.9,86.4,387.98
776,48.3,87.0,388
777,48.4,87.7,388.13
778,48.2,88.4,388.25
779,48.2,88.2,388.37
780,48.1,85.9,388.47
781,48.1,87.0,388.63
782,48.2,87.2,388.81
783,47.8,85.8,388.96
784,47.8,87.0,389.14
785,48,89.2,389.26
786,47.7,88.7,389.34
787,48,88.5,389.35
788,48,87.1,389.61
789,47.7,87.0,389.75
790,47.7,87.2,389.78
791,47.7,87.5,389.95
792,47.6,88.2,390.1
793,47.5,88.0,390.21
794,47.5,86.1,390.29
795,47.6,86.8,390.3
796,47.2,86.7,390.43
797,47.3,88.1,390.62
798,47.3,88.3,390.76
799,47.1,87.2,390.8
800,46.9,86.4,390.86
801,46.9,83.5,391.01
802,47.2,83.8,391.16
803,46.7,85.2,391.34
804,46.8,84.4,391.41
805,47,83.7,391.54
806,46.9,84.0,391.7
807,46.7,83.6,391.78
808,46.9,84.1,391.92
809,47,87.2,391.99
810,46.9,87.3,392.15
811,46.9,86.6,392.32
812,47.2,83.4,392.48
813,46.7,85.2,392.59
814,46.7,84.0,392.68
815,46.7,84.1,392.73
816,46.3,81.6,392.84
817,46.4,82.1,392.98
818,46.4,83.5,393.16
819,46.4,84.4,393.35
820,46,81.4,393.43
821,46.2,82.5,393.61
822,46.4,83.1,393.74
823,45.9,86.0,393.87
824,45.9,85.4,394.02
825,46,83.7,394.08
826,45.6,85.4,394.15
827,45.6,84.6,394.31
828,45.7,86.3,394.45
829,45.9,84.8,394.61
830,45.5,84.0,394.76
831,45.4,85.3,394.97
832,45.6,86.2,395.01
833,45.3,88.2,395.15
834,45.3,86.9,395.23
835,45.4,86.8,395.45
836,45.4,88.6,395.63
837,45.1,86.8,395.73
838,45.1,86.9,395.89
839,45.4,88.2,396.01
840,45,88.6,396.12
841,45.1,88.2,396.31
842,45.1,88.9,396.44
843,44.8,87.8,396.69
844,44.8,88.4,396.85
845,45.1,87.7,396.92
846,45.3,86.4,397.05
847,45.1,85.0,397.17
848,45.1,84.4,397.36
849,45.3,84.8,397.54
850,44.9,84.3,397.72
851,45,84.4,397.94
852,45.1,84.4,398.11
853,44.7,84.8,398.24
854,44.8,85.4,398.4
855,44.8,86.1,398.59
856,44.6,86.2,398.74
857,44.3,87.3,398.93
858,44.4,86.0,399.08
859,44.5,87.5,399.24
860,44.4,86.9,399.4
861,44.4,86.5,399.56
862,44.4,87.5,399.72
863,44.2,87.2,399.93
864,44.2,85.2,400.17
865,43.9,86.0,400.32
866,44.2,87.6,400.53
867,43.8,86.1,400.76
868,43.7,85.3,400.96
869,44,87.2,401.16
870,43.5,86.1,401.35
871,43.8,87.4,401.55
872,43.8,86.8,401.73
873,43.7,87.2,401.95
874,43.6,88.8,402.15
875,43.6,88.7,402.37
876,43.6,86.8,402.55
877,43.1,86.8,402.77
878,43.3,86.4,402.96
879,43.4,87.4,403.18
880,42.9,86.7,403.4
881,43.2,86.8,403.61
882,43.2,86.2,403.83
883,43.1,86.0,404.09
884,42.9,87.2,404.35
885,42.8,87.9,404.59
886,43.1,87.4,404.83
887,42.7,85.8,405.06
888,42.7,86.9,405.31
889,42.8,87.2,405.57
890,42.5,87.1,405.83
891,42.6,87.7,406.09
892,42.5,87.8,406.33
893,42.6,87.5,406.6
894,42.3,87.8,406.87
895,42.3,86.3,407.13
896,42.6,89.0,407.39
897,42,88.3,407.66
898,42.3,87.5,407.94
899,42.2,86.9,408.24
900,41.9,85.7,408.52
901,41.8,87.2,408.82
902,41.8,88.4,409.08
903,41.9,87.0,409.28
904,41.7,86.2,409.61
905,41.8,84.9,409.9
906,42,87.4,410.23
907,41.7,88.2,410.51
908,41.9,89.1,410.88
909,41.8,88.9,411.18
910,41.8,89.7,411.49
911,41.4,89.5,411.79
912,41.3,87.6,412.16
913,41.6,90.0,412.46
914,41.2,88.9,412.76
915,41.3,88.6,413.08
916,41.4,87.6,413.41
917,41.1,88.0,413.75
918,41.2,88.7,414.1
919,41.1,91.1,414.46
920,41.1,88.0,414.83
