Time (s),Temperature (K),Mass (mg)
0,325,5.279
4.4,325.5,5.273
8.5,326,5.268
12.7,326.5,5.264
16.7,327,5.26
20.5,327.5,5.256
24.2,328,5.252
27.8,328.5,5.248
31.2,329,5.244
34.4,329.5,5.239
37.4,330,5.235
40.2,330.5,5.23
43.1,331,5.227
45.8,331.5,5.222
48.5,332,5.219
51,332.5,5.216
53.4,333,5.213
55.8,333.5,5.21
58.2,334,5.206
60.5,334.5,5.203
62.7,335,5.2
64.9,335.5,5.198
67.1,336,5.194
69.2,336.5,5.192
71.3,337,5.19
73.3,337.5,5.188
75.3,338,5.185
77.4,338.5,5.184
79.3,339,5.181
81.3,339.5,5.18
83.3,340,5.178
85.2,340.5,5.177
87.1,341,5.175
89,341.5,5.173
90.9,342,5.171
92.8,342.5,5.17
94.7,343,5.168
96.5,343.5,5.166
98.4,344,5.164
100.2,344.5,5.163
102.1,345,5.162
104,345.5,5.16
105.8,346,5.159
107.6,346.5,5.157
109.5,347,5.155
111.3,347.5,5.154
113.1,348,5.153
115,348.5,5.151
116.9,349,5.15
118.7,349.5,5.149
120.6,350,5.148
122.4,350.5,5.147
124.3,351,5.146
126.2,351.5,5.144
128,352,5.142
129.9,352.5,5.141
131.8,353,5.14
133.7,353.5,5.139
135.7,354,5.137
137.6,354.5,5.136
139.5,355,5.135
141.5,355.5,5.135
143.5,356,5.134
145.5,356.5,5.133
147.5,357,5.132
149.5,357.5,5.131
151.5,358,5.13
153.6,358.5,5.129
155.7,359,5.128
157.7,359.5,5.128
159.8,360,5.127
162,360.5,5.126
164.2,361,5.126
166.4,361.5,5.125
168.5,362,5.125
170.8,362.5,5.125
173,363,5.125
175.3,363.5,5.124
177.5,364,5.124
179.9,364.5,5.123
182.3,365,5.123
184.7,365.5,5.122
187.2,366,5.121
189.6,366.5,5.121
192.1,367,5.12
194.6,367.5,5.119
197.1,368,5.119
199.8,368.5,5.12
202.4,369,5.12
205,369.5,5.12
207.8,370,5.12
210.5,370.5,5.121
213.3,371,5.121
216,371.5,5.121
218.9,372,5.12
221.7,372.5,5.12
224.6,373,5.12
227.5,373.5,5.12
230.4,374,5.119
233.4,374.5,5.119
236.4,375,5.119
239.4,375.5,5.119
242.5,376,5.119
245.6,376.5,5.119
248.7,377,5.118
251.8,377.5,5.118
254.9,378,5.118
258.1,378.5,5.118
261.3,379,5.118
264.4,379.5,5.117
267.6,380,5.117
270.8,380.5,5.117
273.9,381,5.117
277.1,381.5,5.117
280.3,382,5.117
283.5,382.5,5.117
286.8,383,5.117
290,383.5,5.116
293.1,384,5.115
296.3,384.5,5.115
299.5,385,5.115
302.7,385.5,5.114
305.9,386,5.114
309,386.5,5.113
312.3,387,5.112
315.5,387.5,5.113
318.6,388,5.112
321.8,388.5,5.111
324.8,389,5.11
328,389.5,5.111
331.1,390,5.111
334.2,390.5,5.111
337.3,391,5.11
340.3,391.5,5.11
343.5,392,5.109
346.5,392.5,5.109
349.6,393,5.109
352.6,393.5,5.108
355.8,394,5.109
358.8,394.5,5.11
361.8,395,5.11
364.9,395.5,5.11
368,396,5.109
371,396.5,5.108
374,397,5.107
377,397.5,5.107
380,398,5.107
383.1,398.5,5.107
386.1,399,5.106
389.1,399.5,5.106
392.1,400,5.107
395.1,400.5,5.107
398.1,401,5.107
401.1,401.5,5.107
404.1,402,5.107
407,402.5,5.106
410.1,403,5.106
413.1,403.5,5.106
416,404,5.106
419,404.5,5.106
421.9,405,5.106
424.9,405.5,5.106
427.9,406,5.105
430.9,406.5,5.105
433.9,407,5.104
436.9,407.5,5.103
439.8,408,5.103
442.8,408.5,5.102
445.7,409,5.102
448.7,409.5,5.102
451.7,410,5.101
454.7,410.5,5.101
457.7,411,5.1
460.7,411.5,5.101
463.6,412,5.1
466.6,412.5,5.1
469.5,413,5.1
472.5,413.5,5.1
475.5,414,5.1
478.5,414.5,5.1
481.5,415,5.099
484.5,415.5,5.099
487.5,416,5.099
490.4,416.5,5.099
493.4,417,5.099
496.4,417.5,5.099
499.4,418,5.099
502.4,418.5,5.099
505.4,419,5.099
508.4,419.5,5.099
511.3,420,5.099
514.4,420.5,5.098
517.3,421,5.098
520.3,421.5,5.098
523.3,422,5.097
526.4,422.5,5.097
529.3,423,5.096
532.4,423.5,5.096
535.3,424,5.096
538.3,424.5,5.096
541.3,425,5.095
544.3,425.5,5.095
547.3,426,5.094
550.3,426.5,5.094
553.3,427,5.094
556.3,427.5,5.093
559.3,428,5.092
562.3,428.5,5.092
565.3,429,5.092
568.3,429.5,5.091
571.3,430,5.091
574.3,430.5,5.091
577.3,431,5.091
580.3,431.5,5.091
583.3,432,5.091
586.3,432.5,5.091
589.3,433,5.09
592.3,433.5,5.089
595.3,434,5.088
598.3,434.5,5.088
601.3,435,5.088
604.3,435.5,5.088
607.3,436,5.087
610.3,436.5,5.087
613.4,437,5.086
616.3,437.5,5.085
619.3,438,5.084
622.3,438.5,5.084
625.4,439,5.084
628.3,439.5,5.084
631.3,440,5.084
634.3,440.5,5.083
637.4,441,5.082
640.3,441.5,5.08
643.3,442,5.079
646.3,442.5,5.078
649.3,443,5.077
652.3,443.5,5.076
655.3,444,5.076
658.3,444.5,5.075
661.3,445,5.074
664.3,445.5,5.073
667.3,446,5.073
670.3,446.5,5.072
673.3,447,5.071
676.3,447.5,5.069
679.3,448,5.068
682.3,448.5,5.068
