Time (s),Mass (g),HRR (kW/m2)
0,98.95,-1.747717068
1,98.833591,-1.615387156
2,98.763889,-1.154269196
3,98.67949,0.522393579
4,98.566866,1.590308912
5,98.442798,-0.463992541
6,98.316825,0.789878085
7,98.166962,0.093348562
8,98.01716,1.590745456
9,97.930263,3.115177367
10,97.847694,1.380391922
11,97.729932,3.604518731
12,97.629293,18.17152282
13,97.54796,49.72938395
14,97.441078,58.0771192
15,97.322551,78.71171517
16,97.223852,113.9623999
17,97.140269,140.7206314
18,97.032326,164.0629718
19,96.916366,170.4221773
20,96.839313,179.5310422
21,96.789384,187.0394383
22,96.705198,189.485884
23,96.594581,185.7070127
24,96.465293,184.3428374
25,96.398411,183.685517
26,96.334797,174.0471033
27,96.261691,166.6490083
28,96.205488,170.7912645
29,96.113733,161.9765726
30,96.033785,155.3294719
31,95.969193,157.1070576
32,95.893963,151.3133353
33,95.814781,146.7048969
34,95.754425,143.6630852
35,95.699566,143.5465549
36,95.623729,143.8342968
37,95.534987,138.7839644
38,95.464128,137.6084296
39,95.398857,129.910631
40,95.3427,127.2387212
41,95.289496,124.5129818
42,95.229374,123.0113152
43,95.161778,121.0750114
44,95.096803,116.8385641
45,95.02948,117.2683575
46,94.973969,114.8884038
47,94.916603,114.3238069
48,94.846398,111.9414129
49,94.797776,112.5430183
50,94.726707,109.6029253
51,94.639293,105.1916038
52,94.588123,103.1845185
53,94.529224,99.33904465
54,94.459276,101.2122544
55,94.389206,102.9461651
56,94.329843,104.9666506
57,94.302705,103.8615989
58,94.253762,102.4321692
59,94.18334,100.5659606
60,94.111059,102.4986711
61,94.045674,103.9703898
62,94.000438,101.6180417
63,93.946971,99.6109442
64,93.883506,97.63956752
65,93.839131,94.62173818
66,93.797952,96.09657402
67,93.729923,97.24609101
68,93.648946,94.45462872
69,93.582128,94.44820154
70,93.554089,92.01266935
71,93.508598,89.39477611
72,93.432999,90.6626328
73,93.378112,93.0936104
74,93.347551,92.31389496
75,93.305352,90.96630535
76,93.260164,90.99712634
77,93.196774,89.95016736
78,93.124073,91.47039774
79,93.089203,91.1667171
80,93.044884,91.45316185
81,92.975703,90.37867712
82,92.93223,89.42565242
83,92.908575,87.5318026
84,92.830415,87.69407818
85,92.754442,85.75652708
86,92.720298,83.13935128
87,92.710543,82.7740969
88,92.660378,82.07012751
89,92.557872,80.87258127
90,92.483508,80.5207159
91,92.443181,82.35018505
92,92.417848,81.7834833
93,92.381775,81.38140923
94,92.349214,79.60409668
95,92.302329,80.01257397
96,92.24717,80.6408155
97,92.19624,80.21160132
98,92.144638,79.26777663
99,92.088309,79.22158114
100,92.022626,79.66968424
101,91.972728,78.89118317
102,91.919383,81.16767515
103,91.890032,78.97244783
104,91.85673,79.24323216
105,91.805066,79.42608138
106,91.765632,77.64649785
107,91.71547,76.66874714
108,91.66106,76.84935756
109,91.629305,76.25544467
110,91.578917,76.32791046
111,91.514493,76.28707748
112,91.464084,75.88815756
113,91.41637,77.50430678
114,91.371778,77.90640572
115,91.32644,79.32865325
116,91.264875,76.65499195
117,91.23589,73.49423955
