Time (s),Temperature (K),Mass (mg)
0,303.15,6.522797
2,304.483334,6.522721
4,305.816668,6.522635
6,307.15,6.522284
8,308.483332,6.521885
10,309.816668,6.521995
12,311.15,6.522431
14,312.483332,6.523287
16,313.816668,6.524287
18,315.15,6.52508
20,316.483332,6.525347
22,317.816668,6.525247
24,319.15,6.525079
26,320.483332,6.52492
28,321.816668,6.524734
30,323.15,6.524466
32,324.483332,6.524172
34,325.816668,6.523858
36,327.15,6.523521
38,328.483332,6.523117
40,329.816668,6.52267
42,331.15,6.52218
44,332.483332,6.521706
46,333.816668,6.521229
48,335.15,6.520642
50,336.483332,6.52001
52,337.816664,6.519354
54,339.15,6.518636
56,340.483336,6.517837
58,341.816664,6.516922
60,343.15,6.51591
62,344.483336,6.514792
64,345.816664,6.513586
66,347.15,6.512335
68,348.483336,6.511065
70,349.816664,6.50969
72,351.15,6.508125
74,352.483336,6.506361
76,353.816664,6.504455
78,355.15,6.502434
80,356.483336,6.500271
82,357.816664,6.49798
84,359.15,6.495566
86,360.483336,6.492984
88,361.816664,6.490209
90,363.15,6.487285
92,364.483336,6.484162
94,365.816664,6.480877
96,367.15,6.47751
98,368.483336,6.473826
100,369.816664,6.469512
102,371.15,6.464804
104,372.483336,6.460041
106,373.816664,6.455273
108,375.15,6.450383
110,376.483336,6.445241
112,377.816664,6.453579
114,378.15,6.144702
116,378.15,6.144679
118,378.15,6.144614
120,378.15,6.144602
122,378.15,6.144557
124,378.15,6.144506
126,378.15,6.144502
128,378.15,6.144502
130,378.15,6.144502
132,378.15,6.144502
134,378.15,6.144502
136,378.15,6.144502
138,378.15,6.144502
140,378.15,6.144502
142,378.15,6.144522
144,378.15,6.144587
146,378.15,6.144559
148,378.15,6.144504
150,378.15,6.144457
152,378.15,6.144405
154,378.15,6.14435
156,378.15,6.144306
158,378.15,6.144324
160,378.15,6.144389
162,378.15,6.144401
164,378.15,6.144402
166,378.15,6.144402
168,378.15,6.144402
170,378.15,6.144402
172,378.15,6.144402
174,378.15,6.144402
176,378.15,6.144402
178,378.15,6.144361
180,378.15,6.144308
182,378.15,6.144301
184,378.15,6.144301
186,378.15,6.1443
188,378.15,6.14422
190,378.15,6.144031
192,378.15,6.143862
194,378.15,6.143825
196,378.15,6.143928
198,378.15,6.144019
200,378.15,6.144094
202,378.15,6.144101
204,378.15,6.144117
206,378.15,6.144192
208,378.15,6.144201
210,378.15,6.144201
212,378.15,6.144201
214,378.15,6.144201
216,378.15,6.144201
218,378.15,6.144201
220,378.15,6.144201
222,378.15,6.144201
224,378.15,6.144201
226,378.15,6.144201
228,378.15,6.144201
230,378.15,6.144201
232,378.15,6.144201
234,378.15,6.144201
236,378.15,6.144201
238,378.15,6.144201
240,378.15,6.144201
242,378.15,6.144201
244,378.15,6.144201
246,378.15,6.144201
248,378.15,6.144201
