Time (s),Temperature (K),Mass (mg)
0,303.15,5.184297
2,304.483334,5.184226
4,305.816668,5.184076
6,307.15,5.183693
8,308.483332,5.183255
10,309.816668,5.183153
12,311.15,5.183558
14,312.483332,5.184519
16,313.816668,5.185447
18,315.15,5.186131
20,316.483332,5.186366
22,317.816668,5.186379
24,319.15,5.186198
26,320.483332,5.185994
28,321.816668,5.185763
30,323.15,5.185533
32,324.483332,5.185289
34,325.816668,5.184999
36,327.15,5.184705
38,328.483332,5.184351
40,329.816668,5.18392
42,331.15,5.183406
44,332.483332,5.18288
46,333.816668,5.182313
48,335.15,5.181671
50,336.483332,5.180984
52,337.816664,5.180273
54,339.15,5.179462
56,340.483336,5.178638
58,341.816664,5.177796
60,343.15,5.176806
62,344.483336,5.175648
64,345.816664,5.174377
66,347.15,5.173067
68,348.483336,5.171758
70,349.816664,5.170347
72,351.15,5.168738
74,352.483336,5.166978
76,353.816664,5.165106
78,355.15,5.163077
80,356.483336,5.160892
82,357.816664,5.158564
84,359.15,5.156128
86,360.483336,5.153529
88,361.816664,5.150746
90,363.15,5.147801
92,364.483336,5.144703
94,365.816664,5.141422
96,367.15,5.1379
98,368.483336,5.134115
100,369.816664,5.130104
102,371.15,5.125882
104,372.483336,5.121451
106,373.816664,5.116855
108,375.15,5.112071
110,376.483336,5.107072
112,377.816664,5.1157
114,378.15,4.8869
116,378.15,4.886877
118,378.15,4.886812
120,378.15,4.8868
122,378.15,4.886755
124,378.15,4.886704
126,378.15,4.8867
128,378.15,4.886738
130,378.15,4.886797
132,378.15,4.886799
134,378.15,4.886799
136,378.15,4.886799
138,378.15,4.886799
140,378.15,4.886799
142,378.15,4.886819
144,378.15,4.886885
146,378.15,4.886899
148,378.15,4.886899
150,378.15,4.886855
152,378.15,4.886803
154,378.15,4.886747
156,378.15,4.886703
158,378.15,4.886722
160,378.15,4.886786
162,378.15,4.886799
164,378.15,4.886799
166,378.15,4.886799
168,378.15,4.886792
170,378.15,4.886717
172,378.15,4.8867
174,378.15,4.8867
176,378.15,4.886699
178,378.15,4.886659
180,378.15,4.886606
182,378.15,4.8866
184,378.15,4.8866
186,378.15,4.8866
188,378.15,4.8866
190,378.15,4.8866
192,378.15,4.8866
194,378.15,4.8866
196,378.15,4.886594
198,378.15,4.886498
200,378.15,4.886369
202,378.15,4.886302
204,378.15,4.886312
206,378.15,4.886399
208,378.15,4.886487
210,378.15,4.886524
212,378.15,4.886594
214,378.15,4.8866
216,378.15,4.8866
218,378.15,4.8866
220,378.15,4.8866
222,378.15,4.8866
224,378.15,4.8866
226,378.15,4.886561
228,378.15,4.886502
230,378.15,4.886499
232,378.15,4.886499
234,378.15,4.886499
236,378.15,4.886499
238,378.15,4.886499
240,378.15,4.886499
242,378.15,4.886499
244,378.15,4.886499
246,378.15,4.886499
248,378.15,4.886499
250,378.15,4.886499
252,378.15,4.886499
254,378.15,4.886499
256,378.15,4.886499
258,378.15,4.886499
260,378.15,4.886507
262,378.15,4.886527
264,378.15,4.886527
266,378.15,4.886589
268,378.15,4.886599
270,378.15,4.886562
272,378.15,4.886507
274,378.15,4.886499
276,378.15,4.886499
278,378.15,4.886499
280,378.15,4.886499
282,378.15,4.886499
284,378.15,4.886499
286,378.15,4.886499
288,378.15,4.886499
290,378.15,4.886499
292,378.15,4.886503
294,377.525,4.886497
296,376.691664,4.8865
298,375.858336,4.886529
300,375.025,4.886588
302,374.191664,4.886566
304,373.358336,4.886552
306,372.525,4.886527
308,371.691664,4.886482
310,370.858336,4.886446
312,370.025,4.886448
314,369.191664,4.88646
316,368.358336,4.886474
318,367.525,4.886475
320,366.691664,4.886458
322,365.858336,4.886426
324,365.025,4.88636
326,364.191664,4.88632
328,363.358336,4.886275
330,362.525,4.886215
332,361.691664,4.886127
334,360.858336,4.886082
336,360.025,4.886097
338,359.191664,4.886173
340,358.358336,4.886232
342,357.525,4.886277
344,356.691664,4.886281
346,355.858336,4.886279
348,355.025,4.886257
350,354.191664,4.886213
352,353.358336,4.886137
354,352.525,4.886075
356,351.691664,4.886115
358,350.858336,4.886181
360,350.025,4.886214
362,349.191664,4.886205
364,348.358336,4.886161
366,347.525,4.886095
368,346.691664,4.88606
370,345.858336,4.886062
372,345.025,4.886077
374,344.191664,4.886058
376,343.358336,4.886024
378,342.525,4.886004
380,341.691664,4.886018
382,340.858336,4.886022
384,340.025,4.886024
386,339.191664,4.886032
388,338.358336,4.886031
390,337.525,4.886005
392,336.691668,4.885974
394,335.858332,4.885942
396,335.025,4.885955
398,334.191668,4.885996
400,333.358332,4.885992
402,332.525,4.885953
404,331.691668,4.885933
406,330.858332,4.885938
408,330.025,4.885957
