Time (s),Mass (g),HRR (kW/m2)
0,99.18926,2.178967302
1,99.18544,2.340585204
2,99.18438,2.252000406
3,99.18101,2.123021727
4,99.18031,2.161345631
5,99.170214,1.757861197
6,99.146498,1.519616284
7,99.150247,0.523327001
8,99.141145,-0.17018614
9,99.152103,2.811435734
10,99.138938,2.290801683
11,99.12141,2.998720469
12,99.12956,1.81634638
13,99.091653,0.104954368
14,99.05658,1.057657334
15,99.035659,36.28440917
16,98.973114,83.09112258
17,98.858491,123.1791412
18,98.741763,131.791774
19,98.616707,164.8116311
20,98.487078,199.6958443
21,98.353559,206.8670643
22,98.192094,209.5770362
23,98.0595,203.3817717
24,97.981628,198.503336
25,97.878447,192.0884666
26,97.742613,182.9445183
27,97.641865,177.8836859
28,97.547536,168.641982
29,97.460992,162.9501918
30,97.376708,157.6008932
31,97.287686,153.4924056
32,97.193813,145.3524946
33,97.135392,138.7166465
34,97.068881,135.072172
35,96.941675,135.0036863
36,96.860589,129.4709518
37,96.817363,124.5302653
38,96.738981,120.251485
39,96.655116,119.1941444
40,96.574777,121.2057644
41,96.47771,118.0372503
42,96.412552,118.1377167
43,96.345641,116.1436565
44,96.275385,116.1358119
45,96.203795,117.7315239
46,96.118614,117.4971284
47,96.055978,112.8761432
48,95.998623,111.5838127
49,95.94104,114.0046296
50,95.872635,111.4151356
51,95.812079,108.8388365
52,95.73656,105.3983028
53,95.681579,106.9650291
54,95.613081,109.0937351
55,95.515011,104.7550252
56,95.455714,101.1955443
57,95.399545,100.2045184
58,95.351661,101.8841057
59,95.284745,99.28551661
60,95.22021,99.24331222
61,95.174657,99.50406349
62,95.137234,100.7354428
63,95.080989,97.37243041
64,94.997883,95.81114675
65,94.922607,97.76905714
66,94.872458,95.01200219
67,94.839984,93.01594911
68,94.790244,93.58760472
69,94.702088,94.56943293
70,94.628877,93.65015522
71,94.573616,93.66298393
72,94.535915,90.52734853
73,94.47931,90.86827371
74,94.425439,90.64325221
75,94.395375,88.81826031
76,94.311611,89.01190662
77,94.242736,90.64501961
78,94.18207,88.47972702
79,94.140535,84.86633109
80,94.087789,86.3174293
81,94.038157,86.00679066
82,93.993252,83.45983822
83,93.924085,80.53482772
84,93.837543,82.93057749
85,93.787202,85.83177975
86,93.761644,82.67303335
87,93.710342,79.92780961
88,93.690394,79.32398693
89,93.639423,80.54414773
90,93.569872,80.24182131
91,93.523528,80.32167202
92,93.507348,77.82404239
93,93.458533,78.48595927
94,93.371298,80.79257324
95,93.30825,79.31024313
96,93.273812,81.10134064
97,93.22802,80.71597542
98,93.181051,80.36709222
99,93.11366,79.61595344
100,93.053961,79.00804784
101,93.007667,78.08748784
102,92.980828,78.56976357
103,92.936667,78.08554112
104,92.864799,80.22455945
105,92.824805,78.66214363
106,92.799326,77.191928
107,92.757483,79.16381405
108,92.695151,78.35489313
109,92.618236,77.8894922
110,92.57179,76.78636218
111,92.531731,77.35067619
112,92.482217,74.42736697
113,92.454848,75.1279874
114,92.411758,74.13181173
115,92.357563,75.86617424
116,92.318001,78.2907834
117,92.244563,77.37348782
118,92.18111,74.10318733
119,92.175749,72.16021798
120,92.122013,71.82444522
121,92.080087,71.33628206
122,92.048633,73.86768472
123,91.997747,73.71357031
124,91.932316,75.27494529
125,91.860308,75.49329073
126,91.820107,73.29211065
127,91.7601,72.09116194
128,91.688814,72.63114297
129,91.649499,72.54773394
130,91.621341,74.88547387
131,91.598502,74.85031005
132,91.550797,72.63581473
133,91.501436,75.40029729
134,91.474176,75.0403301
135,91.42796,74.62529077
136,91.36334,72.48123997
137,91.281443,71.64607432
138,91.209264,74.31389316
139,91.209298,75.06004437
140,91.175761,72.52903649
141,91.125921,71.14811261
142,91.10174,73.24154643
143,91.048633,71.09426261
144,90.969982,72.79762187
145,90.875794,71.95406711
146,90.847758,72.08255899
147,90.830211,70.46484607
148,90.792099,70.57484266
149,90.76249,70.33807823
150,90.705139,69.55855623
151,90.649255,69.51716334
152,90.611717,68.70128437
153,90.577198,69.56908893
154,90.4685,68.85961465
155,90.390945,71.19166899
156,90.407511,69.69744039
157,90.383368,67.88824443
158,90.293475,69.25060499
159,90.231619,69.2160587
160,90.208225,70.42708234
161,90.177122,68.31861621
162,90.098585,68.05193998
163,90.019875,68.32959466
164,90.02322,67.88627686
165,90.047138,67.990756
166,89.99132,68.05692072
167,89.917668,67.04125538
168,89.840742,66.13335232
169,89.79331,67.89671848
170,89.736602,66.46373026
171,89.698564,68.71673977
172,89.699797,68.52919537
173,89.642098,68.04691789
174,89.586527,67.04288199
175,89.555288,65.56687721
176,89.508833,65.51281313
177,89.445295,66.27938873
178,89.381216,68.76845919
179,89.32395,66.31941076
180,89.323055,65.84172442
181,89.29869,66.78549128
182,89.239967,66.30512552
183,89.194512,65.94426542
184,89.144076,67.43093745
185,89.097844,66.0351343
186,89.067165,66.31140237
187,89.019906,66.19792728
188,88.94786,64.87853507
189,88.90866,64.81736143
190,88.869982,65.18123736
191,88.828717,65.77625704
192,88.790922,66.79171639
193,88.716473,66.78799949
194,88.682385,65.11097216
195,88.651558,67.17858083
196,88.591447,66.1817787
197,88.557529,65.9212628
198,88.523868,65.47178743
199,88.466619,63.71169915
200,88.432711,63.35105154
201,88.384603,63.89105524
202,88.31873,64.3610171
203,88.2579,66.45296675
204,88.220248,67.4416158
205,88.164679,66.4306427
206,88.143901,68.06580876
207,88.10791,67.54607735
208,88.043457,67.1709549
209,87.988883,67.00337734
210,87.947466,66.04577389
211,87.894843,65.57272823
212,87.859285,67.24383094
213,87.821348,65.71249688
214,87.762872,63.12136372
215,87.704468,66.29128059
216,87.649541,67.14471835
217,87.611741,67.97648761
218,87.558787,68.16201757
219,87.545194,66.83644919
220,87.527761,67.68827739
221,87.467032,67.76459788
222,87.433108,66.5159304
223,87.386502,66.14879532
224,87.305497,68.49147805
225,87.243203,66.64898174
226,87.20578,66.22885931
227,87.198136,65.31728151
228,87.134326,65.3268605
229,87.043051,65.11606566
230,87.01704,66.01408645
231,86.977487,66.94070472
232,86.933273,65.49992127
233,86.901153,64.25173859
234,86.833324,65.00629293
235,86.786968,66.89531457
236,86.731885,63.47826436
237,86.66738,62.83818775
238,86.653565,62.94057371
239,86.596757,65.34948987
240,86.553163,67.23460781
241,86.504327,65.4085584
242,86.482681,64.23788592
243,86.445872,64.75571493
244,86.384571,65.50550898
245,86.333881,64.86486918
246,86.278678,66.80038596
247,86.243958,65.12297407
248,86.180964,64.67839443
249,86.136676,63.73161732
250,86.07303,62.61885175
251,86.027968,64.04954994
252,85.982208,65.52087906
253,85.917109,65.71719832
