Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
1263.6,412,6.4318,0.2608
1269.1,412.5,6.4314,0.2608
1274.6,413,6.4311,0.2621
1280.4,413.5,6.4306,0.2633
1286.1,414,6.4301,0.2644
1291.6,414.5,6.4298,0.2642
1297.4,415,6.4296,0.2658
1303.2,415.5,6.4292,0.2662
1308.7,416,6.429,0.268
1314.2,416.5,6.4287,0.2695
1319.7,417,6.4283,0.2699
1325.5,417.5,6.4278,0.2711
1331.5,418,6.4274,0.2727
1337.2,418.5,6.4271,0.2733
1342.9,419,6.4269,0.2742
1348.7,419.5,6.4267,0.2756
1354.2,420,6.4263,0.2769
1360,420.5,6.4258,0.2769
1365.7,421,6.4253,0.2769
1371.4,421.5,6.4252,0.2789
1377.2,422,6.4247,0.2793
1382.7,422.5,6.4241,0.2801
1388.2,423,6.4239,0.2817
1393.9,423.5,6.4235,0.2813
1399.7,424,6.4231,0.2829
1405.5,424.5,6.4226,0.2849
1411.3,425,6.4223,0.2858
1416.8,425.5,6.4221,0.2873
1422.3,426,6.4216,0.2895
1428.1,426.5,6.4212,0.2908
1433.9,427,6.4207,0.2925
1439.7,427.5,6.4205,0.2942
1445.4,428,6.4198,0.2956
1450.9,428.5,6.4195,0.2971
1456.4,429,6.4192,0.2983
1462.2,429.5,6.4187,0.2997
1468.2,430,6.4182,0.3019
1473.9,430.5,6.4178,0.3025
1479.4,431,6.4172,0.3039
1484.9,431.5,6.4168,0.3054
1490.4,432,6.4164,0.307
1496.1,432.5,6.416,0.3076
1501.9,433,6.4154,0.3087
1507.4,433.5,6.4149,0.311
1513.2,434,6.4144,0.3122
1518.9,434.5,6.414,0.3129
1524.4,435,6.4134,0.3138
1530.2,435.5,6.4129,0.3145
1536,436,6.4123,0.3159
1541.5,436.5,6.4118,0.3176
1547,437,6.4112,0.3185
1552.8,437.5,6.4107,0.3205
1558.6,438,6.4102,0.3219
1564.4,438.5,6.4096,0.3228
1570.1,439,6.409,0.3233
1575.6,439.5,6.4084,0.3237
1581.4,440,6.4078,0.3249
1587.2,440.5,6.4072,0.3258
1592.7,441,6.4067,0.3265
1598.4,441.5,6.406,0.3278
1604.2,442,6.4052,0.3278
1609.7,442.5,6.4044,0.329
1615.2,443,6.4039,0.3283
1620.9,443.5,6.4033,0.3298
1626.7,444,6.4025,0.3297
1632.2,444.5,6.4017,0.3306
1637.7,445,6.4009,0.3312
1643.4,445.5,6.4003,0.3323
1649.2,446,6.3994,0.3335
1654.7,446.5,6.3985,0.3344
1660.5,447,6.3978,0.336
1666,447.5,6.397,0.338
1671.5,448,6.3962,0.3378
1677.3,448.5,6.3952,0.3392
1682.8,449,6.3944,0.3402
1688.5,449.5,6.3934,0.3419
1694.3,450,6.3925,0.3431
1699.8,450.5,6.3915,0.3444
1705.3,451,6.3906,0.3462
1711,451.5,6.3897,0.3473
1716.8,452,6.3885,0.3487
1722.3,452.5,6.3875,0.3511
1727.8,453,6.3864,0.3523
1733.3,453.5,6.3853,0.3543
1738.8,454,6.3843,0.3553
1744.6,454.5,6.3833,0.3574
1750.3,455,6.3821,0.3575
1755.8,455.5,6.3809,0.3592
1761.3,456,6.38,0.3602
1767.1,456.5,6.3786,0.3612
1772.8,457,6.3771,0.3635
1778.3,457.5,6.3762,0.3648
1784.1,458,6.3751,0.3656
1789.9,458.5,6.3737,0.367
1795.4,459,6.3723,0.3687
1800.9,459.5,6.371,0.3703
1806.7,460,6.3695,0.3718
1812.5,460.5,6.368,0.3738
1818,461,6.3666,0.3768
1823.7,461.5,6.3653,0.3782
1829.2,462,6.3638,0.38
1834.7,462.5,6.3625,0.3816
1840.4,463,6.3608,0.3835
1845.9,463.5,6.3593,0.3848
1851.4,464,6.3579,0.3861
1856.9,464.5,6.3563,0.389
1862.6,465,6.3546,0.3901
1868.4,465.5,6.3529,0.3928
1873.9,466,6.3512,0.3946
1879.4,466.5,6.3495,0.3957
1884.9,467,6.3477,0.3975
1890.4,467.5,6.3461,0.3979
1895.9,468,6.3442,0.3998
1901.6,468.5,6.3425,0.4007
1907.4,469,6.3407,0.4025
1912.9,469.5,6.3388,0.4037
1918.4,470,6.337,0.4048
1923.9,470.5,6.3349,0.4054
1929.4,471,6.333,0.4064
1934.9,471.5,6.3313,0.4081
1940.4,472,6.329,0.4109
1945.9,472.5,6.3272,0.4123
1951.4,473,6.3253,0.4136
1956.9,473.5,6.3235,0.415
1962.4,474,6.3213,0.416
1967.9,474.5,6.3194,0.418
1973.4,475,6.3172,0.419
1978.9,475.5,6.3153,0.4209
1984.7,476,6.3132,0.4224
1990.4,476.5,6.3109,0.4236
1995.9,477,6.3089,0.4242
2001.4,477.5,6.3068,0.4257
2006.9,478,6.3045,0.4272
2012.6,478.5,6.3026,0.4293
2018.4,479,6.3001,0.4296
2023.9,479.5,6.298,0.4308
2029.4,480,6.296,0.4319
2035.1,480.5,6.2941,0.4327
2040.9,481,6.2916,0.4339
2046.4,481.5,6.2893,0.4352
2052.2,482,6.2872,0.4356
2057.9,482.5,6.2848,0.438
2063.4,483,6.2825,0.4391
2068.9,483.5,6.2802,0.4396
2074.4,484,6.2779,0.4405
2080.1,484.5,6.2759,0.4411
2085.9,485,6.2734,0.4426
2091.4,485.5,6.2712,0.443
2097.2,486,6.269,0.4437
2102.9,486.5,6.2665,0.4447
2108.4,487,6.2643,0.4457
2113.9,487.5,6.2618,0.4453
2119.7,488,6.2594,0.4456
2125.4,488.5,6.257,0.4468
2130.9,489,6.2548,0.4477
2136.4,489.5,6.2526,0.4487
2142.2,490,6.2502,0.4509
2147.9,490.5,6.2475,0.4512
2153.4,491,6.2451,0.4542
2158.9,491.5,6.2427,0.455
2164.7,492,6.2403,0.4589
2170.4,492.5,6.2375,0.4607
2175.9,493,6.2351,0.4626
2181.4,493.5,6.2325,0.4641
2186.9,494,6.23,0.4653
2192.4,494.5,6.2273,0.4675
2198.2,495,6.2245,0.4696
2204,495.5,6.2216,0.473
2209.5,496,6.2191,0.4741
2215,496.5,6.2163,0.475
2220.5,497,6.2135,0.4763
2226,497.5,6.2109,0.4771
2231.7,498,6.2082,0.4785
2237.5,498.5,6.2049,0.4803
2243,499,6.202,0.4818
2248.5,499.5,6.1991,0.4828
2254,500,6.1962,0.4842
2259.5,500.5,6.1934,0.4853
2265,501,6.1904,0.4863
2270.5,501.5,6.1873,0.4864
2276,502,6.1844,0.4878
2281.8,502.5,6.1813,0.4886
2287.5,503,6.1778,0.4899
2293,503.5,6.1745,0.4902
2298.8,504,6.1715,0.4906
2304.6,504.5,6.1679,0.4911
2310.1,505,6.1646,0.4905
2315.8,505.5,6.1612,0.4932
2321.6,506,6.1575,0.4931
2327.1,506.5,6.1537,0.4955
2332.6,507,6.1503,0.4977
2338.3,507.5,6.1467,0.4957
2344.1,508,6.1429,0.496
2349.6,508.5,6.1392,0.4964
2355.4,509,6.1352,0.4953
2361.1,509.5,6.1312,0.4961
2366.6,510,6.1273,0.4956
2372.1,510.5,6.1233,0.4946
2377.9,511,6.1192,0.4925
2383.6,511.5,6.115,0.4901
2389.1,512,6.1109,0.4894
2394.6,512.5,6.1066,0.4864
2400.1,513,6.1025,0.4855
2405.6,513.5,6.0983,0.4834
2411.1,514,6.0939,0.4817
2416.9,514.5,6.0896,0.4804
2422.6,515,6.085,0.4793
2428.1,515.5,6.0804,0.4768
2433.6,516,6.0759,0.4748
2439.1,516.5,6.0715,0.4739
2444.8,517,6.0669,0.4726
2450.6,517.5,6.0619,0.4721
2456.1,518,6.0571,0.4715
2461.6,518.5,6.0524,0.4705
2467.1,519,6.0477,0.4697
2472.6,519.5,6.043,0.4692
2478.1,520,6.038,0.4682
2483.8,520.5,6.0332,0.467
2489.6,521,6.0276,0.4675
2495.1,521.5,6.0226,0.4683
2500.6,522,6.0177,0.4688
2506.1,522.5,6.0125,0.4675
2511.6,523,6.0074,0.4683
2517.1,523.5,6.0022,0.4688
2522.6,524,5.997,0.4694
2528.1,524.5,5.9915,0.47
2533.9,525,5.9859,0.4708
2539.6,525.5,5.98,0.4712
2545.1,526,5.9743,0.4738
2550.6,526.5,5.9688,0.4747
2556.1,527,5.963,0.4745
2561.6,527.5,5.9571,0.4757
2567.1,528,5.9512,0.4762
2572.6,528.5,5.9456,0.4787
2578.3,529,5.9395,0.4794
2584.1,529.5,5.9329,0.4801
2589.6,530,5.9268,0.4816
2595.4,530.5,5.9206,0.4829
2601.1,531,5.9136,0.4836
2606.6,531.5,5.9071,0.4844
2612.1,532,5.9006,0.4846
2617.9,532.5,5.894,0.4851
2623.6,533,5.8868,0.4852
2629.1,533.5,5.8802,0.4867
2634.6,534,5.8734,0.4848
2640.4,534.5,5.8666,0.4862
2646.1,535,5.8591,0.4893
2651.6,535.5,5.8521,0.4913
2657.4,536,5.8449,0.4919
2663.2,536.5,5.8368,0.4938
2668.7,537,5.8295,0.4928
2674.4,537.5,5.8216,0.494
2680.2,538,5.8128,0.4957
2685.7,538.5,5.8053,0.4968
2691.5,539,5.7977,0.4976
2697.2,539.5,5.7893,0.4979
2702.9,540,5.7815,0.4988
2708.7,540.5,5.7728,0.501
2714.5,541,5.765,0.5012
2720.3,541.5,5.7562,0.5034
2725.8,542,5.7481,0.5048
2731.5,542.5,5.7399,0.5045
2737.3,543,5.7307,0.5054
2742.8,543.5,5.7224,0.5049
2748.6,544,5.7139,0.5066
2754.3,544.5,5.7046,0.5077
2759.8,545,5.696,0.5091
2765.3,545.5,5.6873,0.5099
2771.1,546,5.6784,0.5109
2776.8,546.5,5.6688,0.5094
2782.5,547,5.6599,0.5101
2788.3,547.5,5.6499,0.511
2793.8,548,5.6408,0.5141
2799.6,548.5,5.6317,0.513
2805.3,549,5.6218,0.514
2811,549.5,5.6123,0.5138
2816.8,550,5.6021,0.5126
2822.6,550.5,5.5926,0.5128
2828.4,551,5.5822,0.5141
2833.9,551.5,5.5723,0.515
2839.4,552,5.5625,0.514
2845.2,552.5,5.5526,0.5143
2851,553,5.5417,0.5155
2856.5,553.5,5.5318,0.5157
2862,554,5.5216,0.516
2867.8,554.5,5.5115,0.5149
2873.6,555,5.5003,0.516
2879.1,555.5,5.49,0.5171
2884.6,556,5.4797,0.5156
2890.1,556.5,5.469,0.5167
2895.6,557,5.4583,0.5169
2901.3,557.5,5.4477,0.5155
2907.1,558,5.4361,0.5164
2912.6,558.5,5.4251,0.5182
2918.1,559,5.4143,0.5195
2923.6,559.5,5.4033,0.5212
2929.1,560,5.3924,0.5231
2934.9,560.5,5.381,0.5245
2940.6,561,5.3688,0.5272
2946.1,561.5,5.3575,0.529
2951.6,562,5.3461,0.5296
2957.1,562.5,5.3344,0.5326
2962.6,563,5.3229,0.5328
2968.4,563.5,5.3111,0.5321
2974.2,564,5.2983,0.5319
2980,564.5,5.2865,0.5318
2985.7,565,5.2735,0.5303
2991.2,565.5,5.2612,0.5289
2996.7,566,5.2491,0.5296
3002.5,566.5,5.2369,0.5291
3008.2,567,5.2235,0.5301
3013.7,567.5,5.2108,0.5295
3019.2,568,5.1983,0.531
3025,568.5,5.1857,0.5312
3030.7,569,5.1718,0.5332
3036.4,569.5,5.1589,0.5337
3042.2,570,5.1448,0.534
3047.7,570.5,5.1315,0.5338
3053.2,571,5.1183,0.534
3058.9,571.5,5.1047,0.5334
3064.7,572,5.0901,0.5353
3070.2,572.5,5.0766,0.5347
3076,573,5.0627,0.5354
3081.7,573.5,5.0475,0.5365
3087.4,574,5.0336,0.5363
3093.2,574.5,5.0184,0.5366
3098.7,575,5.0041,0.5391
3104.5,575.5,4.9897,0.5416
3110.2,576,4.9739,0.5431
3115.7,576.5,4.9591,0.5454
3121.5,577,4.9443,0.5458
3127.3,577.5,4.9279,0.5456
3133.1,578,4.9128,0.5472
3138.8,578.5,4.8962,0.5488
3144.5,579,4.8807,0.5502
3150.3,579.5,4.8639,0.5505
3156.1,580,4.8482,0.5507
3161.9,580.5,4.8308,0.5513
3167.7,581,4.8148,0.5527
3173.4,581.5,4.7971,0.5526
3179.1,582,4.7808,0.5515
3184.9,582.5,4.763,0.5518
3190.4,583,4.7463,0.5527
3196.2,583.5,4.7295,0.5537
3201.9,584,4.7111,0.5541
3207.6,584.5,4.6942,0.5545
3213.4,585,4.6753,0.5562
3219.2,585.5,4.6581,0.5577
3225,586,4.6391,0.5587
3230.8,586.5,4.6213,0.5588
3236.5,587,4.602,0.56
3242,587.5,4.5843,0.5598
3247.8,588,4.5663,0.5602
3253.8,588.5,4.5465,0.5574
3259.6,589,4.5267,0.5571
3265.4,589.5,4.5081,0.5567
3271.1,590,4.4881,0.5545
3276.8,590.5,4.4696,0.554
3282.8,591,4.4492,0.5533
3288.6,591.5,4.4287,0.5539
3294.1,592,4.4097,0.5548
3299.9,592.5,4.3907,0.5536
3305.6,593,4.3698,0.553
3311.1,593.5,4.3505,0.5538
3316.6,594,4.3306,0.5526
3322.4,594.5,4.3112,0.5534
3328.1,595,4.2902,0.5523
3333.8,595.5,4.2707,0.5512
3339.6,596,4.2488,0.5495
3345.4,596.5,4.2294,0.5491
3351.2,597,4.208,0.5493
3357,597.5,4.1878,0.5481
3362.7,598,4.1664,0.5473
3368.4,598.5,4.1463,0.5476
3374.2,599,4.1247,0.5426
3380,599.5,4.104,0.5409
3385.8,600,4.0819,0.54
3391.3,600.5,4.0616,0.5406
3397,601,4.0418,0.5394
3402.8,601.5,4.0191,0.5398
3408.3,602,3.9984,0.5393
3413.8,602.5,3.9779,0.5389
3419.5,603,3.9573,0.5375
3425.3,603.5,3.9346,0.536
3431.1,604,3.9139,0.5349
3436.9,604.5,3.8908,0.5354
3442.7,605,3.8699,0.5353
3448.4,605.5,3.8467,0.5355
3453.9,606,3.8258,0.5341
3459.7,606.5,3.8042,0.537
3465.5,607,3.7807,0.5361
3471.3,607.5,3.759,0.5381
3477,608,3.7353,0.539
3482.7,608.5,3.7133,0.5384
3488.5,609,3.6891,0.5397
3494.3,609.5,3.6667,0.5401
3500.1,610,3.6422,0.5409
3505.6,610.5,3.6198,0.5421
3511.3,611,3.5971,0.5432
3517.1,611.5,3.5721,0.5452
3522.6,612,3.5488,0.5453
3528.4,612.5,3.5255,0.546
3534.1,613,3.4997,0.5476
3539.8,613.5,3.4759,0.5499
3545.6,614,3.4497,0.5516
3551.4,614.5,3.4252,0.5523
3557.4,615,3.3981,0.5556
3563.2,615.5,3.3709,0.5576
3568.7,616,3.3458,0.5597
3574.4,616.5,3.3202,0.5616
3580.4,617,3.2918,0.5636
3586.2,617.5,3.2631,0.5649
3592,618,3.2369,0.5692
3598,618.5,3.2076,0.571
3603.8,619,3.1779,0.5743
3609.6,619.5,3.1503,0.5768
3615.6,620,3.12,0.5813
3621.3,620.5,3.0891,0.5844
3626.8,621,3.0604,0.5871
3632.6,621.5,3.0315,0.5895
3638.6,622,2.9993,0.5941
3644.6,622.5,2.967,0.5973
3650.4,623,2.9339,0.6019
3656.2,623.5,2.9036,0.6052
3662.2,624,2.8699,0.6107
3667.9,624.5,2.8358,0.613
3673.6,625,2.8043,0.6149
3679.6,625.5,2.7694,0.6178
3685.4,626,2.7344,0.6229
3691.2,626.5,2.7019,0.6249
3697.2,627,2.6658,0.6269
3703,627.5,2.6296,0.6288
3708.8,628,2.596,0.6298
3714.8,628.5,2.5593,0.6316
3720.5,629,2.5221,0.635
3726.2,629.5,2.4879,0.6371
3732,630,2.4506,0.6397
3737.8,630.5,2.4161,0.639
3743.6,631,2.3784,0.6374
3749.4,631.5,2.3438,0.6351
3755.1,632,2.306,0.6341
3760.6,632.5,2.2716,0.6326
3766.4,633,2.2372,0.6291
3772.2,633.5,2.2,0.6242
3777.7,634,2.1661,0.6174
3783.2,634.5,2.1324,0.6125
3789,635,2.0993,0.6047
3794.8,635.5,2.0632,0.5948
3800.3,636,2.0309,0.5863
3805.8,636.5,1.999,0.5765
3811.3,637,1.9676,0.5656
3817.1,637.5,1.9367,0.5545
3822.8,638,1.9041,0.5419
3828.3,638.5,1.8752,0.5298
3833.8,639,1.8469,0.5181
3839.6,639.5,1.8196,0.503
3845.3,640,1.7909,0.4837
3851,640.5,1.7658,0.4651
3856.8,641,1.7395,0.4432
3862.3,641.5,1.7166,0.4223
3868.1,642,1.6946,0.4028
3873.8,642.5,1.6718,0.3803
3879.3,643,1.6522,0.3607
3885.1,643.5,1.6338,0.341
3890.9,644,1.6149,0.3177
3896.4,644.5,1.5987,0.2997
3902.1,645,1.5837,0.2813
3907.9,645.5,1.5683,0.26
3913.4,646,1.5555,0.2399
3918.9,646.5,1.5438,0.2197
3924.4,647,1.5329,0.2012
3929.9,647.5,1.5227,0.1822
3935.7,648,1.5134,0.1633
3941.4,648.5,1.5041,0.1447
3946.9,649,1.4964,0.1278
3952.4,649.5,1.4893,0.1139
3957.9,650,1.4828,0.1006
3963.6,650.5,1.4767,0.0901
3969.4,651,1.4708,0.0803
3975.2,651.5,1.4657,0.0737
3981,652,1.4605,0.0672
3986.5,652.5,1.456,0.0603
3992,653,1.4518,0.0557
3997.8,653.5,1.4479,0.0498
4003.8,654,1.4438,0.0447
4009.6,654.5,1.4398,0.0403
4015.4,655,1.4364,0.0352
4021.1,655.5,1.4325,0.0317
4026.8,656,1.4293,0.0288
4032.8,656.5,1.4258,0.0278
4038.6,657,1.4224,0.0251
4044.4,657.5,1.4191,0.0223
4050.4,658,1.4158,0.0203
4056.2,658.5,1.4124,0.0184
4062,659,1.4093,0.0169
4068,659.5,1.4061,0.0147
4073.7,660,1.4029,0.0111
4079.4,660.5,1.3999,0.0082
4085.4,661,1.3968,0.0028
4091.2,661.5,1.3936,-0.0047
4097,662,1.3909,-0.0098
4102.8,662.5,1.3879,-0.018
4108.6,663,1.385,-0.0234
4114.6,663.5,1.382,-0.0289
4120.3,664,1.3791,-0.0329
4126,664.5,1.376,-0.038
4131.8,665,1.3731,-0.0426
4137.6,665.5,1.3704,-0.0459
4143.6,666,1.3674,-0.0507
4149.4,666.5,1.3646,-0.0552
4155.2,667,1.3617,-0.0591
4160.9,667.5,1.3588,-0.0628
4166.6,668,1.3561,-0.0685
4172.6,668.5,1.3531,-0.0721
4178.4,669,1.3501,-0.0741
4184.2,669.5,1.3473,-0.076
4190.2,670,1.3445,-0.0793
4196.2,670.5,1.3415,-0.0846
4202.2,671,1.3388,-0.0883
4208,671.5,1.3361,-0.0921
4213.8,672,1.3334,-0.0944
4219.8,672.5,1.3304,-0.0974
4225.8,673,1.3276,-0.1008
4231.5,673.5,1.3247,-0.1048
4237.2,674,1.322,-0.1063
4243.2,674.5,1.3191,-0.1088
4249.2,675,1.3163,-0.1113
4255,675.5,1.3133,-0.1121
4260.8,676,1.3108,-0.1136
4266.8,676.5,1.308,-0.1164
4272.8,677,1.305,-0.1196
4278.6,677.5,1.3021,-0.1212
4284.4,678,1.2995,-0.1224
4290.4,678.5,1.2967,-0.1256
4296.4,679,1.2938,-0.1306
4302.1,679.5,1.2909,-0.135
4307.8,680,1.2882,-0.1391
4313.8,680.5,1.2856,-0.1422
4319.6,681,1.2826,-0.1463
4325.6,681.5,1.2801,-0.1499
4331.8,682,1.2769,-0.1532
4337.8,682.5,1.2742,-0.1574
4343.6,683,1.2713,-0.162
4349.4,683.5,1.2687,-0.165
4355.4,684,1.2659,-0.1653
4361.4,684.5,1.2631,-0.1631
4367.4,685,1.2603,-0.1613
4373.4,685.5,1.2577,-0.1623
4379.2,686,1.2549,-0.1637
4385,686.5,1.2524,-0.1646
4391,687,1.2495,-0.1646
4397,687.5,1.2466,-0.1654
4402.7,688,1.244,-0.1664
4408.4,688.5,1.2415,-0.1669
4414.4,689,1.2388,-0.1691
4420.4,689.5,1.2358,-0.1707
4426.4,690,1.2331,-0.1723
4432.2,690.5,1.2305,-0.1762
4438,691,1.2278,-0.1799
4444,691.5,1.2252,-0.1848
4449.8,692,1.2225,-0.1901
4455.6,692.5,1.2199,-0.194
4461.6,693,1.2172,-0.1979
4467.6,693.5,1.2145,-0.2021
4473.6,694,1.2118,-0.2056
4479.3,694.5,1.2091,-0.2102
4485,695,1.2064,-0.2134
4491,695.5,1.2039,-0.2167
4496.8,696,1.2013,-0.2219
4502.6,696.5,1.1991,-0.2258
4508.6,697,1.1964,-0.2306
4514.6,697.5,1.1938,-0.2333
4520.6,698,1.1911,-0.2355
4526.4,698.5,1.1885,-0.2378
4532.2,699,1.1862,-0.2408
4538.2,699.5,1.1836,-0.244
4543.9,700,1.1811,-0.2454
4549.6,700.5,1.1787,-0.2479
4555.6,701,1.1762,-0.2476
4561.4,701.5,1.1736,-0.2477
4567.2,702,1.1714,-0.2481
4573.2,702.5,1.1687,-0.2494
4579.2,703,1.1662,-0.2508
4585.2,703.5,1.1636,-0.2519
4591.2,704,1.1611,-0.2532
4597.2,704.5,1.1586,-0.2548
4603.2,705,1.1563,-0.2597
4609,705.5,1.1539,-0.2636
4614.8,706,1.1517,-0.2675
