Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
242.5,375.5,7.2115,1.1674
244,376,7.2094,1.1556
245.5,376.5,7.2084,1.1498
247,377,7.2066,1.1392
248.5,377.5,7.2048,1.1286
250,378,7.2031,1.1179
251.5,378.5,7.2014,1.1059
253,379,7.2004,1.099
254.5,379.5,7.1989,1.0895
256,380,7.1975,1.0787
257.5,380.5,7.1961,1.0678
259,381,7.1952,1.0607
260.5,381.5,7.1938,1.0485
262,382,7.1925,1.0387
263.5,382.5,7.1917,1.0318
265,383,7.1905,1.0201
266.5,383.5,7.1893,1.0096
268,384,7.1883,1.0004
269.5,384.5,7.1875,0.9923
271,385,7.1864,0.982
272.5,385.5,7.1854,0.9719
274,386,7.1848,0.9659
275.5,386.5,7.1838,0.9545
277,387,7.1828,0.9444
278.5,387.5,7.1819,0.9346
280,388,7.181,0.9254
281.5,388.5,7.1805,0.9192
283,389,7.1797,0.9101
284.5,389.5,7.179,0.9012
286,390,7.1783,0.8923
287.5,390.5,7.1777,0.8866
289,391,7.1771,0.8781
290.5,391.5,7.1764,0.8701
292,392,7.1757,0.8625
293.5,392.5,7.1753,0.8575
295,393,7.1747,0.85
296.5,393.5,7.174,0.8427
298,394,7.1734,0.8359
299.5,394.5,7.1729,0.8293
301,395,7.1725,0.8252
302.5,395.5,7.172,0.8191
304,396,7.1715,0.8133
305.5,396.5,7.1709,0.8079
307,397,7.1706,0.8043
308.5,397.5,7.1701,0.7989
310,398,7.1696,0.7941
311.5,398.5,7.1692,0.7894
313,399,7.1689,0.7853
314.5,399.5,7.1686,0.7825
316,400,7.1682,0.7788
317.5,400.5,7.1676,0.7754
319,401,7.1671,0.7722
320.5,401.5,7.1667,0.7694
322,402,7.1664,0.7676
323.5,402.5,7.166,0.7654
325,403,7.1656,0.7634
326.5,403.5,7.1652,0.7616
328,404,7.165,0.7609
329.5,404.5,7.1646,0.7602
331,405,7.1642,0.7597
332.5,405.5,7.1638,0.7594
334,406,7.1635,0.7591
335.5,406.5,7.1632,0.7592
337,407,7.1628,0.7597
338.5,407.5,7.1625,0.7604
340,408,7.1622,0.7611
341.5,408.5,7.1619,0.7617
343,409,7.1616,0.7626
344.5,409.5,7.1612,0.7638
346,410,7.1609,0.7651
347.5,410.5,7.1605,0.7668
349,411,7.1603,0.768
350.5,411.5,7.1599,0.7699
352,412,7.1596,0.7717
353.5,412.5,7.1592,0.7736
355,413,7.159,0.7749
356.5,413.5,7.1586,0.7775
358,414,7.1582,0.7798
359.5,414.5,7.1578,0.7823
361,415,7.1576,0.7837
362.5,415.5,7.1571,0.786
364,416,7.1567,0.7885
365.5,416.5,7.1564,0.7909
367,417,7.1561,0.7928
368.5,417.5,7.1557,0.7955
370,418,7.1554,0.799
371.5,418.5,7.1551,0.8038
373,419,7.1548,0.8097
374.5,419.5,7.1546,0.8137
376,420,7.1542,0.8192
377.5,420.5,7.1539,0.8242
379,421,7.1536,0.8288
380.5,421.5,7.1532,0.8338
382,422,7.153,0.837
383.5,422.5,7.1527,0.8417
385,423,7.1524,0.8464
386.5,423.5,7.1521,0.8508
388,424,7.1518,0.8538
389.5,424.5,7.1514,0.8583
391,425,7.151,0.8629
392.5,425.5,7.1506,0.8675
394,426,7.1502,0.8718
395.5,426.5,7.15,0.8746
397,427,7.1497,0.8785
398.5,427.5,7.1493,0.8824
400,428,7.149,0.8867
401.5,428.5,7.1488,0.8894
403,429,7.1484,0.8936
404.5,429.5,7.148,0.8979
406,430,7.1477,0.9023
407.5,430.5,7.1474,0.9054
409,431,7.147,0.9101
410.5,431.5,7.1467,0.9146
412,432,7.1463,0.9191
413.5,432.5,7.1459,0.9231
415,433,7.1457,0.9259
416.5,433.5,7.1453,0.9301
418,434,7.145,0.9345
419.5,434.5,7.1446,0.9389
421,435,7.1444,0.9418
422.5,435.5,7.144,0.9456
424,436,7.1435,0.9494
425.5,436.5,7.1431,0.9528
427,437,7.1429,0.9553
428.5,437.5,7.1426,0.959
430,438,7.1421,0.9624
431.5,438.5,7.1417,0.9652
433,439,7.1413,0.967
434.5,439.5,7.1408,0.9695
436,440,7.1404,0.9723
437.5,440.5,7.14,0.9752
439,441,7.1396,0.9782
440.5,441.5,7.1392,0.9816
442,442,7.139,0.9837
443.5,442.5,7.1386,0.987
445,443,7.1381,0.9908
446.5,443.5,7.1377,0.9949
448,444,7.1373,0.9981
449.5,444.5,7.1368,1.0025
451,445,7.1364,1.0067
452.5,445.5,7.1359,1.0109
454,446,7.1356,1.0136
455.5,446.5,7.1351,1.0179
457,447,7.1347,1.0228
458.5,447.5,7.1342,1.0277
460,448,7.1339,1.031
461.5,448.5,7.1335,1.0358
463,449,7.133,1.0404
464.5,449.5,7.1326,1.045
466,450,7.1323,1.0482
467.5,450.5,7.1319,1.0529
469,451,7.1314,1.0575
470.5,451.5,7.1308,1.0622
472,452,7.1304,1.0652
473.5,452.5,7.1299,1.0696
475,453,7.1293,1.074
476.5,453.5,7.1287,1.0787
478,454,7.1281,1.0837
479.5,454.5,7.1277,1.0873
481,455,7.1271,1.0926
482.5,455.5,7.1265,1.0976
484,456,7.1261,1.101
485.5,456.5,7.1254,1.106
487,457,7.1248,1.111
488.5,457.5,7.1241,1.1161
490,458,7.1237,1.1195
491.5,458.5,7.123,1.1246
493,459,7.1223,1.1299
494.5,459.5,7.1214,1.1349
496,460,7.1207,1.1382
497.5,460.5,7.1197,1.1429
499,461,7.1187,1.1479
500.5,461.5,7.1178,1.1531
502,462,7.1169,1.1583
503.5,462.5,7.1163,1.1617
505,463,7.1154,1.1666
506.5,463.5,7.1145,1.1713
508,464,7.114,1.175
509.5,464.5,7.1131,1.1803
511,465,7.1121,1.1859
512.5,465.5,7.1112,1.1911
514,466,7.1105,1.1946
515.5,466.5,7.1095,1.2001
517,467,7.1086,1.2053
518.5,467.5,7.1079,1.2088
520,468,7.107,1.214
521.5,468.5,7.1061,1.2192
523,469,7.1051,1.2249
524.5,469.5,7.1045,1.2286
526,470,7.1035,1.2343
527.5,470.5,7.1024,1.2398
529,471,7.1018,1.2433
530.5,471.5,7.1007,1.2486
532,472,7.0996,1.254
533.5,472.5,7.0983,1.2596
535,473,7.0975,1.2633
536.5,473.5,7.0963,1.2686
538,474,7.0951,1.2739
539.5,474.5,7.0943,1.2773
541,475,7.093,1.2827
542.5,475.5,7.0917,1.2881
544,476,7.0905,1.2932
545.5,476.5,7.0896,1.2964
547,477,7.0882,1.3008
548.5,477.5,7.0868,1.3051
550,478,7.0858,1.3078
551.5,478.5,7.0844,1.3117
553,479,7.083,1.3156
554.5,479.5,7.0815,1.3193
556,480,7.0806,1.3217
557.5,480.5,7.0791,1.3255
559,481,7.0776,1.329
560.5,481.5,7.0762,1.3321
562,482,7.0751,1.3344
563.5,482.5,7.0736,1.3377
565,483,7.0719,1.3411
566.5,483.5,7.0702,1.3446
568,484,7.0691,1.3466
569.5,484.5,7.0675,1.3501
571,485,7.0658,1.3537
572.5,485.5,7.0647,1.356
574,486,7.0629,1.3595
575.5,486.5,7.0611,1.3628
577,487,7.0593,1.3661
578.5,487.5,7.058,1.3681
580,488,7.056,1.3716
581.5,488.5,7.0541,1.3755
583,489,7.0521,1.3794
584.5,489.5,7.0508,1.3822
586,490,7.0489,1.3862
587.5,490.5,7.0468,1.3901
589,491,7.0455,1.3929
590.5,491.5,7.0434,1.3972
592,492,7.0413,1.4014
593.5,492.5,7.0392,1.4059
595,493,7.0378,1.4086
596.5,493.5,7.0356,1.413
598,494,7.0334,1.4176
599.5,494.5,7.0311,1.4218
601,495,7.0296,1.4252
602.5,495.5,7.0274,1.4287
604,496,7.0251,1.4326
605.5,496.5,7.0235,1.4358
607,497,7.0212,1.4393
608.5,497.5,7.0189,1.4435
610,498,7.0174,1.4458
611.5,498.5,7.015,1.4488
613,499,7.0127,1.4525
614.5,499.5,7.0103,1.4564
616,500,7.0087,1.4592
617.5,500.5,7.0062,1.4632
619,501,7.0037,1.467
620.5,501.5,7.0019,1.4695
622,502,6.9994,1.4738
623.5,502.5,6.9969,1.4768
625,503,6.9952,1.479
626.5,503.5,6.9926,1.4828
628,504,6.99,1.4864
629.5,504.5,6.9874,1.4898
631,505,6.9857,1.4919
632.5,505.5,6.9831,1.4963
634,506,6.9804,1.4998
635.5,506.5,6.9778,1.5027
637,507,6.9761,1.5047
638.5,507.5,6.9734,1.5077
640,508,6.9708,1.5112
641.5,508.5,6.9682,1.5137
643,509,6.9664,1.5159
644.5,509.5,6.9637,1.5198
646,510,6.9609,1.523
647.5,510.5,6.9582,1.5255
649,511,6.9563,1.528
650.5,511.5,6.9535,1.531
652,512,6.9507,1.5333
653.5,512.5,6.9488,1.5351
655,513,6.946,1.5379
656.5,513.5,6.9431,1.5411
658,514,6.9403,1.5449
659.5,514.5,6.9383,1.5463
661,515,6.9354,1.5487
662.5,515.5,6.9324,1.5514
664,516,6.9304,1.553
665.5,516.5,6.9273,1.5552
667,517,6.9242,1.558
668.5,517.5,6.9211,1.5608
670,518,6.9189,1.5631
671.5,518.5,6.9158,1.5654
673,519,6.9125,1.5687
674.5,519.5,6.9104,1.5701
676,520,6.9071,1.5726
677.5,520.5,6.9038,1.5753
679,521,6.9016,1.577
680.5,521.5,6.8982,1.5797
682,522,6.8947,1.5828
683.5,522.5,6.8924,1.5844
685,523,6.8889,1.5871
686.5,523.5,6.8853,1.5891
688,524,6.8816,1.5921
689.5,524.5,6.8791,1.5937
691,525,6.8754,1.5955
692.5,525.5,6.873,1.5976
694,526,6.8692,1.5998
695.5,526.5,6.8653,1.6016
697,527,6.8628,1.6037
698.5,527.5,6.8588,1.6058
700,528,6.8549,1.6081
701.5,528.5,6.8508,1.6102
703,529,6.8481,1.611
704.5,529.5,6.8439,1.6131
706,530,6.8398,1.6156
707.5,530.5,6.837,1.6162
709,531,6.8328,1.618
710.5,531.5,6.8285,1.62
712,532,6.8257,1.6212
713.5,532.5,6.8213,1.623
715,533,6.8168,1.6249
716.5,533.5,6.8122,1.627
718,534,6.8092,1.6284
719.5,534.5,6.8046,1.6303
721,535,6.7999,1.6322
722.5,535.5,6.7967,1.6334
724,536,6.7919,1.6352
725.5,536.5,6.7871,1.6374
727,537,6.7838,1.6387
728.5,537.5,6.779,1.6403
730,538,6.7742,1.6424
731.5,538.5,6.7709,1.6437
733,539,6.7659,1.6458
734.5,539.5,6.7609,1.6481
736,540,6.7558,1.6498
737.5,540.5,6.7524,1.651
739,541,6.7471,1.6528
740.5,541.5,6.7419,1.6546
742,542,6.7383,1.656
743.5,542.5,6.7329,1.6581
745,543,6.7274,1.6602
746.5,543.5,6.7237,1.6618
748,544,6.7182,1.6642
749.5,544.5,6.7126,1.6668
751,545,6.7088,1.6685
752.5,545.5,6.7031,1.6711
754,546,6.6973,1.6738
755.5,546.5,6.6934,1.6756
757,547,6.6875,1.6781
758.5,547.5,6.6815,1.6802
760,548,6.6754,1.6826
761.5,548.5,6.6713,1.6844
763,549,6.6651,1.687
764.5,549.5,6.6588,1.6891
766,550,6.6523,1.6908
767.5,550.5,6.648,1.692
769,551,6.6414,1.694
770.5,551.5,6.6348,1.6964
772,552,6.6281,1.6986
773.5,552.5,6.6236,1.7002
775,553,6.6168,1.7026
776.5,553.5,6.6099,1.705
778,554,6.6052,1.7063
779.5,554.5,6.5982,1.7081
781,555,6.5911,1.7101
782.5,555.5,6.5863,1.7115
784,556,6.579,1.7139
785.5,556.5,6.5717,1.7165
787,557,6.5642,1.7185
788.5,557.5,6.5591,1.7197
790,558,6.5516,1.7215
791.5,558.5,6.5438,1.7237
793,559,6.5386,1.7254
794.5,559.5,6.5308,1.7279
796,560,6.5227,1.7301
797.5,560.5,6.5174,1.7317
799,561,6.5092,1.7344
800.5,561.5,6.5009,1.7373
802,562,6.4954,1.7393
803.5,562.5,6.4869,1.7424
805,563,6.4784,1.7457
806.5,563.5,6.4726,1.7478
808,564,6.464,1.7505
809.5,564.5,6.4552,1.753
811,565,6.4493,1.7547
812.5,565.5,6.4404,1.7571
814,566,6.4313,1.7598
815.5,566.5,6.4222,1.7623
817,567,6.4161,1.7637
818.5,567.5,6.4067,1.7655
820,568,6.3973,1.7668
821.5,568.5,6.3909,1.7677
823,569,6.3812,1.7689
824.5,569.5,6.3715,1.7701
826,570,6.3648,1.7711
827.5,570.5,6.3549,1.7725
829,571,6.3449,1.7735
830.5,571.5,6.3381,1.7747
832,572,6.328,1.7764
833.5,572.5,6.3177,1.7779
835,573,6.3071,1.7799
836.5,573.5,6.3001,1.7809
838,574,6.2893,1.7822
839.5,574.5,6.2785,1.7843
841,575,6.2712,1.7859
842.5,575.5,6.2602,1.7884
844,576,6.2492,1.7906
845.5,576.5,6.2381,1.7924
847,577,6.2306,1.7933
848.5,577.5,6.2192,1.795
850,578,6.2077,1.7971
851.5,578.5,6.2,1.7984
853,579,6.1883,1.801
854.5,579.5,6.1764,1.8037
856,580,6.1645,1.8063
857.5,580.5,6.1563,1.8081
859,581,6.1442,1.8106
860.5,581.5,6.1318,1.8133
862,582,6.1235,1.815
863.5,582.5,6.1111,1.8175
865,583,6.0985,1.8203
866.5,583.5,6.0901,1.822
868,584,6.0772,1.8253
869.5,584.5,6.0641,1.8286
871,585,6.0554,1.8306
872.5,585.5,6.0421,1.8335
874,586,6.0288,1.8361
875.5,586.5,6.0197,1.8379
877,587,6.0061,1.8408
878.5,587.5,5.9924,1.8438
880,588,5.9831,1.8456
881.5,588.5,5.9692,1.8482
883,589,5.9551,1.8511
884.5,589.5,5.9408,1.8543
886,590,5.9313,1.8565
887.5,590.5,5.9167,1.8595
889,591,5.9021,1.8622
890.5,591.5,5.8922,1.8636
892,592,5.8774,1.8656
893.5,592.5,5.8624,1.8677
895,593,5.8472,1.8698
896.5,593.5,5.837,1.8716
898,594,5.8215,1.8746
899.5,594.5,5.8058,1.8768
901,595,5.7953,1.878
902.5,595.5,5.7794,1.88
904,596,5.7635,1.8824
905.5,596.5,5.7474,1.8857
907,597,5.7364,1.8882
908.5,597.5,5.72,1.8914
910,598,5.7034,1.8942
911.5,598.5,5.6922,1.8957
913,599,5.6753,1.8976
914.5,599.5,5.6582,1.8998
916,600,5.6468,1.9014
917.5,600.5,5.6295,1.9044
919,601,5.612,1.9075
920.5,601.5,5.5944,1.9107
922,602,5.5825,1.9131
923.5,602.5,5.5645,1.9176
925,603,5.5465,1.9219
926.5,603.5,5.5344,1.9247
928,604,5.5161,1.9283
929.5,604.5,5.4976,1.9312
931,605,5.4789,1.9343
932.5,605.5,5.4664,1.9361
934,606,5.4474,1.9386
935.5,606.5,5.4283,1.9411
937,607,5.4154,1.9429
938.5,607.5,5.3962,1.9462
940,608,5.3768,1.9504
941.5,608.5,5.3637,1.9535
943,609,5.3441,1.958
944.5,609.5,5.3242,1.9617
946,610,5.3042,1.9649
947.5,610.5,5.2909,1.9665
949,611,5.2707,1.9693
950.5,611.5,5.2504,1.972
952,612,5.2367,1.9739
953.5,612.5,5.2161,1.9773
955,613,5.1956,1.9807
956.5,613.5,5.1748,1.9835
958,614,5.161,1.9852
959.5,614.5,5.14,1.9873
961,615,5.1189,1.9902
962.5,615.5,5.1049,1.993
964,616,5.0837,1.9979
965.5,616.5,5.0625,2.0028
967,617,5.0411,2.006
968.5,617.5,5.0267,2.0074
970,618,5.0054,2.0087
971.5,618.5,4.9837,2.0103
973,619,4.9621,2.0123
974.5,619.5,4.9477,2.0137
976,620,4.9259,2.0161
977.5,620.5,4.904,2.0186
979,621,4.8893,2.02
980.5,621.5,4.8674,2.0224
982,622,4.8455,2.0254
983.5,622.5,4.8235,2.0293
985,623,4.8088,2.0321
986.5,623.5,4.7865,2.0357
988,624,4.7643,2.0379
989.5,624.5,4.7421,2.0393
991,625,4.7199,2.0405
992.5,625.5,4.7049,2.0415
994,626,4.6825,2.0432
995.5,626.5,4.6599,2.0446
997,627,4.6373,2.0462
998.5,627.5,4.6222,2.0475
1000,628,4.5995,2.0508
1001.5,628.5,4.5768,2.0541
1003,629,4.5539,2.0574
1004.5,629.5,4.5386,2.0591
1006,630,4.5156,2.0613
1007.5,630.5,4.4923,2.0636
1009,631,4.469,2.0659
1010.5,631.5,4.4533,2.0671
1012,632,4.4297,2.0695
1013.5,632.5,4.4062,2.0729
1015,633,4.3903,2.0758
1016.5,633.5,4.3664,2.0803
1018,634,4.3424,2.0847
1019.5,634.5,4.3181,2.0884
1021,635,4.2937,2.0923
1022.5,635.5,4.2772,2.0954
1024,636,4.2523,2.1005
1025.5,636.5,4.2274,2.1061
1027,637,4.2105,2.1097
1028.5,637.5,4.1853,2.1149
1030,638,4.1596,2.1211
1031.5,638.5,4.1337,2.1278
1033,639,4.1076,2.1354
1034.5,639.5,4.0901,2.1406
1036,640,4.0635,2.1484
1037.5,640.5,4.0367,2.1569
1039,641,4.0094,2.1652
1040.5,641.5,3.9818,2.1746
1042,642,3.9541,2.1847
1043.5,642.5,3.9352,2.192
1045,643,3.907,2.2029
1046.5,643.5,3.8783,2.2137
1048,644,3.8492,2.2253
1049.5,644.5,3.8199,2.2381
1051,645,3.7901,2.2523
1052.5,645.5,3.77,2.2621
1054,646,3.7397,2.2768
1055.5,646.5,3.7088,2.2909
1057,647,3.6775,2.3052
1058.5,647.5,3.6461,2.3196
1060,648,3.6142,2.3344
1061.5,648.5,3.5818,2.3496
1063,649,3.5601,2.3599
1064.5,649.5,3.5271,2.3762
1066,650,3.4938,2.3926
1067.5,650.5,3.4601,2.4086
1069,651,3.4258,2.4242
1070.5,651.5,3.3915,2.4392
1072,652,3.3683,2.4491
1073.5,652.5,3.3332,2.4634
1075,653,3.2979,2.4772
1076.5,653.5,3.262,2.4908
1078,654,3.2259,2.5047
1079.5,654.5,3.1898,2.5182
1081,655,3.1531,2.5309
1082.5,655.5,3.1287,2.5391
1084,656,3.0916,2.5505
1085.5,656.5,3.0544,2.5608
1087,657,3.0173,2.5705
1088.5,657.5,2.9799,2.5787
1090,658,2.9424,2.5859
1091.5,658.5,2.9176,2.5896
1093,659,2.88,2.5937
1094.5,659.5,2.8427,2.5963
1096,660,2.8056,2.597
1097.5,660.5,2.7807,2.5965
1099,661,2.7438,2.5939
1100.5,661.5,2.707,2.5894
1102,662,2.6706,2.5824
1103.5,662.5,2.6467,2.5765
1105,663,2.611,2.5652
1106.5,663.5,2.576,2.5514
1108,664,2.5416,2.5351
1109.5,664.5,2.5189,2.5227
1111,665,2.4858,2.5021
1112.5,665.5,2.4531,2.4788
1114,666,2.4319,2.4616
1115.5,666.5,2.4008,2.4336
1117,667,2.3706,2.4034
1118.5,667.5,2.3511,2.382
1120,668,2.3224,2.3483
1121.5,668.5,2.2948,2.3117
1123,669,2.2772,2.2861
1124.5,669.5,2.26,2.2592
1126,670,2.2354,2.2169
1127.5,670.5,2.2195,2.1878
1129,671,2.1969,2.1426
1130.5,671.5,2.1823,2.1114
1132,672,2.1616,2.0629
1133.5,672.5,2.1484,2.03
1135,673,2.1297,1.9791
1136.5,673.5,2.1179,1.9449
1138,674,2.1012,1.8927
1139.5,674.5,2.0908,1.8575
1141,675,2.0759,1.8045
1142.5,675.5,2.0621,1.7526
1144,676,2.0535,1.7201
1145.5,676.5,2.0416,1.6759
1147,677,2.0306,1.6364
1148.5,677.5,2.0204,1.5998
1150,678,2.0141,1.575
1151.5,678.5,2.0053,1.5377
1153,679,1.9971,1.5004
1154.5,679.5,1.9897,1.463
1156,680,1.9827,1.4261
1157.5,680.5,1.9763,1.3895
1159,681,1.9724,1.3652
1160.5,681.5,1.9667,1.33
1162,682,1.9614,1.2961
1163.5,682.5,1.9564,1.2639
1165,683,1.9515,1.2338
1166.5,683.5,1.9485,1.2143
1168,684,1.944,1.187
1169.5,684.5,1.9397,1.162
1171,685,1.9356,1.1391
1172.5,685.5,1.9316,1.1176
1174,686,1.9277,1.0981
1175.5,686.5,1.9238,1.0801
1177,687,1.9213,1.0688
1178.5,687.5,1.9175,1.0529
1180,688,1.9138,1.0379
1181.5,688.5,1.9102,1.0239
1183,689,1.9066,1.011
1184.5,689.5,1.903,0.9993
1186,690,1.8996,0.9889
1187.5,690.5,1.8972,0.982
1189,691,1.8937,0.9721
1190.5,691.5,1.8902,0.9624
1192,692,1.8868,0.9531
1193.5,692.5,1.8835,0.9447
1195,693,1.8802,0.9368
1196.5,693.5,1.878,0.9318
1198,694,1.8747,0.9251
1199.5,694.5,1.8713,0.9184
1201,695,1.8681,0.9114
1202.5,695.5,1.8648,0.9042
1204,696,1.8617,0.8972
1205.5,696.5,1.8586,0.8904
1207,697,1.8564,0.8861
1208.5,697.5,1.8533,0.8802
1210,698,1.8501,0.8741
1211.5,698.5,1.847,0.8684
1213,699,1.8438,0.8631
1214.5,699.5,1.8407,0.8586
1216,700,1.8386,0.8562
1217.5,700.5,1.8354,0.8527
1219,701,1.8323,0.8501
1220.5,701.5,1.8293,0.8485
1222,702,1.8263,0.8484
1223.5,702.5,1.8232,0.848
1225,703,1.8201,0.8468
1226.5,703.5,1.8182,0.8445
1228,704,1.8152,0.8396
1229.5,704.5,1.8123,0.834
1231,705,1.8093,0.8283
1232.5,705.5,1.8063,0.8229
1234,706,1.8033,0.8175
1235.5,706.5,1.8004,0.8124
1237,707,1.7975,0.8074
1238.5,707.5,1.7955,0.8044
1240,708,1.7926,0.7999
1241.5,708.5,1.7897,0.7954
1243,709,1.7868,0.7907
1244.5,709.5,1.7839,0.7861
1246,710,1.7811,0.7809
1247.5,710.5,1.7782,0.7756
1249,711,1.7753,0.7696
1250.5,711.5,1.7724,0.7637
1252,712,1.7696,0.7575
1253.5,712.5,1.7667,0.7526
1255,713,1.7648,0.7495
1256.5,713.5,1.762,0.7458
1258,714,1.7592,0.7425
1259.5,714.5,1.7564,0.7387
1261,715,1.7536,0.735
1262.5,715.5,1.7508,0.7314
1264,716,1.7477,0.7278
1265.5,716.5,1.745,0.7246
1267,717,1.7423,0.7217
1268.5,717.5,1.7398,0.7189
1270,718,1.737,0.7156
1271.5,718.5,1.734,0.7113
1273,719,1.7314,0.7075
1274.5,719.5,1.7296,0.7044
1276,720,1.7268,0.6988
1277.5,720.5,1.7239,0.6917
1279,721,1.7214,0.6846
1280.5,721.5,1.7186,0.6773
1282,722,1.7161,0.6717
1283.5,722.5,1.7134,0.6661
1285,723,1.7105,0.6609
1286.5,723.5,1.7081,0.6568
1288,724,1.7053,0.654
1289.5,724.5,1.7029,0.6523
1291,725,1.7002,0.6513
1292.5,725.5,1.6978,0.6501
1294,726,1.6952,0.6493
1295.5,726.5,1.6925,0.649
1297,727,1.69,0.6487
1298.5,727.5,1.6872,0.6484
1300,728,1.6854,0.6481
1301.5,728.5,1.6829,0.6474
1303,729,1.6804,0.647
1304.5,729.5,1.6779,0.6462
1306,730,1.6754,0.6457
1307.5,730.5,1.6729,0.6455
1309,731,1.6705,0.646
1310.5,731.5,1.6683,0.6463
1312,732,1.6658,0.6466
1313.5,732.5,1.6634,0.6469
1315,733,1.6607,0.6477
1316.5,733.5,1.6585,0.6484
1318,734,1.6561,0.6498
1319.5,734.5,1.654,0.6506
1321,735,1.6516,0.652
1322.5,735.5,1.6489,0.6534
1324,736,1.6467,0.6549
1325.5,736.5,1.6442,0.6567
1327,737,1.6429,0.6578
1328.5,737.5,1.6405,0.6597
1330,738,1.6384,0.6616
1331.5,738.5,1.6362,0.6634
