Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
2203.1,689,1.7421,-0.0329
2205.8,689.5,1.7395,-0.0325
2208.8,690,1.7364,-0.0321
2211.8,690.5,1.7333,-0.0319
2214.8,691,1.7302,-0.0316
2217.6,691.5,1.727,-0.0314
2220.4,692,1.7245,-0.0313
2223.4,692.5,1.7215,-0.0312
2226.4,693,1.7182,-0.0311
2229.4,693.5,1.7151,-0.031
2232.2,694,1.712,-0.0308
2235,694.5,1.7095,-0.0306
2238,695,1.7064,-0.0304
2241,695.5,1.7033,-0.0303
2244,696,1.7003,-0.03
2246.7,696.5,1.6973,-0.0297
2249.4,697,1.6947,-0.0296
2252.4,697.5,1.6917,-0.0294
2255.4,698,1.6887,-0.0292
2258.4,698.5,1.6857,-0.029
2261.2,699,1.6826,-0.0288
2264,699.5,1.6801,-0.0286
2267,700,1.677,-0.0283
2270,700.5,1.674,-0.028
2273,701,1.6711,-0.0278
2275.8,701.5,1.668,-0.0275
2278.6,702,1.6655,-0.0272
2281.6,702.5,1.6624,-0.027
2284.6,703,1.6593,-0.0267
2287.6,703.5,1.6563,-0.0265
2290.6,704,1.6533,-0.0263
2293.3,704.5,1.6503,-0.0261
2296,705,1.6479,-0.0259
2299,705.5,1.645,-0.0258
2302,706,1.6421,-0.0256
2305,706.5,1.6391,-0.0255
2308,707,1.6362,-0.0253
2311,707.5,1.6334,-0.0252
2313.8,708,1.6304,-0.0251
2316.6,708.5,1.628,-0.0251
2319.6,709,1.6251,-0.0251
2322.6,709.5,1.6222,-0.025
2325.6,710,1.6192,-0.0249
2328.6,710.5,1.6163,-0.0249
2331.6,711,1.6135,-0.0247
2334.6,711.5,1.6107,-0.0246
2337.4,712,1.6079,-0.0245
2340.2,712.5,1.6055,-0.0245
2343.2,713,1.6028,-0.0244
2346.2,713.5,1.5999,-0.0244
2349.2,714,1.5971,-0.0244
2352.2,714.5,1.5945,-0.0244
2355.2,715,1.5918,-0.0246
2357.9,715.5,1.5891,-0.0246
2360.6,716,1.5869,-0.0245
2363.6,716.5,1.5842,-0.0243
2366.6,717,1.5816,-0.0243
2369.6,717.5,1.5789,-0.0243
2372.6,718,1.5762,-0.0241
2375.6,718.5,1.5737,-0.024
2378.6,719,1.5712,-0.0237
2381.6,719.5,1.5687,-0.0235
2384.6,720,1.5661,-0.0231
2387.6,720.5,1.5636,-0.0229
2390.4,721,1.5611,-0.0227
2393.2,721.5,1.559,-0.0224
2396.2,722,1.5565,-0.0222
2399.2,722.5,1.5541,-0.0221
2402.2,723,1.5517,-0.0219
2405.2,723.5,1.5492,-0.0218
2408.2,724,1.5469,-0.0218
2411.2,724.5,1.5445,-0.0218
2414.2,725,1.5422,-0.0217
2417,725.5,1.5397,-0.0217
2419.8,726,1.5377,-0.0216
2422.8,726.5,1.5355,-0.0215
2425.8,727,1.5333,-0.0216
2428.8,727.5,1.5309,-0.0217
2431.5,728,1.5286,-0.0218
2434.2,728.5,1.5268,-0.0219
2437.2,729,1.5246,-0.0224
2440.2,729.5,1.5224,-0.0236
2443.2,730,1.5202,-0.0244
2446.2,730.5,1.518,-0.0247
2449,731,1.5161,-0.025
2451.8,731.5,1.5143,-0.0252
2454.8,732,1.5122,-0.0255
2457.8,732.5,1.5102,-0.0256
2460.8,733,1.5081,-0.0256
2463.8,733.5,1.5059,-0.0256
2466.8,734,1.5039,-0.0255
2469.8,734.5,1.502,-0.0254
2472.8,735,1.5,-0.0254
2475.6,735.5,1.498,-0.0253
2478.4,736,1.4964,-0.0253
2481.4,736.5,1.4944,-0.0251
2484.4,737,1.4924,-0.0245
2487.4,737.5,1.4906,-0.0232
2490.4,738,1.4888,-0.0227
2493.4,738.5,1.4869,-0.0228
2496.4,739,1.4849,-0.0228
2499.4,739.5,1.483,-0.0226
2502.4,740,1.4812,-0.0223
2505.4,740.5,1.4794,-0.0223
2508.4,741,1.4775,-0.0221
2511.4,741.5,1.4757,-0.0219
2514.4,742,1.474,-0.0218
2517.4,742.5,1.4723,-0.0217
2520.4,743,1.4707,-0.0216
2523.4,743.5,1.4689,-0.0216
2526.4,744,1.4673,-0.0215
2529.1,744.5,1.4655,-0.0215
2531.8,745,1.464,-0.0214
2534.8,745.5,1.4623,-0.0214
2537.8,746,1.4607,-0.0213
2540.8,746.5,1.4591,-0.0214
2543.8,747,1.4574,-0.0215
2546.8,747.5,1.4558,-0.0213
2549.8,748,1.4541,-0.0211
2552.8,748.5,1.4524,-0.021
2555.8,749,1.4507,-0.0208
2558.8,749.5,1.4491,-0.0206
2561.6,750,1.4476,-0.0204
2564.4,750.5,1.4463,-0.0202
2567.4,751,1.4447,-0.0199
2570.4,751.5,1.4431,-0.0197
2573.4,752,1.4416,-0.0194
2576.4,752.5,1.4401,-0.0192
2579.4,753,1.4385,-0.0191
2582.4,753.5,1.4369,-0.019
2585.4,754,1.4354,-0.0187
2588.2,754.5,1.4338,-0.0185
2591,755,1.4325,-0.0183
2594,755.5,1.431,-0.0181
2597,756,1.4296,-0.0179
2600,756.5,1.4282,-0.0177
2603,757,1.4267,-0.0175
2606,757.5,1.4253,-0.0174
2609,758,1.4238,-0.0172
2612,758.5,1.4224,-0.017
2615,759,1.421,-0.0167
2618,759.5,1.4195,-0.0165
2621,760,1.4181,-0.0163
2623.7,760.5,1.4167,-0.0161
2626.4,761,1.4156,-0.0158
2629.4,761.5,1.4141,-0.0155
2632.4,762,1.4128,-0.0152
2635.4,762.5,1.4114,-0.0149
2638.4,763,1.41,-0.0144
2641.4,763.5,1.4086,-0.014
2644.4,764,1.4073,-0.0135
2647.4,764.5,1.4059,-0.0131
2650.4,765,1.4046,-0.0127
2653.2,765.5,1.4033,-0.0125
2656,766,1.4022,-0.0122
2659,766.5,1.4008,-0.0119
2662,767,1.3994,-0.0116
2665,767.5,1.3981,-0.0113
2668,768,1.3968,-0.0111
2671,768.5,1.3955,-0.0108
2674,769,1.3942,-0.0104
2677,769.5,1.3929,-0.0101
2680,770,1.3914,-0.0099
2683,770.5,1.3903,-0.0098
2686,771,1.3891,-0.0095
2689,771.5,1.3878,-0.0091
2691.8,772,1.3864,-0.0087
2694.6,772.5,1.3853,-0.0085
2697.6,773,1.384,-0.0084
2700.6,773.5,1.3828,-0.0084
2703.6,774,1.3816,-0.0084
2706.6,774.5,1.3804,-0.0085
2709.6,775,1.3791,-0.0085
2712.6,775.5,1.3777,-0.0084
2715.6,776,1.3765,-0.0082
2718.6,776.5,1.3752,-0.0081
2721.6,777,1.374,-0.008
2724.6,777.5,1.3728,-0.0077
2727.6,778,1.3717,-0.0075
2730.6,778.5,1.3706,-0.0075
2733.6,779,1.3694,-0.0075
2736.6,779.5,1.3682,-0.0073
2739.6,780,1.3671,-0.0072
2742.3,780.5,1.366,-0.0071
2745.3,781,1.3651,-0.007
2748.6,781.5,1.3639,-0.0071
2751.3,782,1.3628,-0.0073
2754,782.5,1.3618,-0.0073
2757,783,1.3605,-0.0073
2760,783.5,1.3594,-0.0074
2763,784,1.3583,-0.0074
2766,784.5,1.3572,-0.0074
2769,785,1.3561,-0.0075
2772,785.5,1.355,-0.0078
2775,786,1.354,-0.0081
2778,786.5,1.3531,-0.0083
2781,787,1.3519,-0.0085
2784,787.5,1.3508,-0.0087
2787,788,1.3498,-0.009
2790,788.5,1.3486,-0.0092
2793,789,1.3475,-0.0094
2796,789.5,1.3465,-0.0095
2799,790,1.3455,-0.0097
2801.8,790.5,1.3444,-0.0099
2804.6,791,1.3434,-0.01
2807.6,791.5,1.3425,-0.0101
2810.6,792,1.3415,-0.0104
2813.6,792.5,1.3404,-0.0107
2816.6,793,1.3394,-0.011
2819.6,793.5,1.3383,-0.0112
2822.6,794,1.3372,-0.0115
2825.6,794.5,1.3361,-0.0119
2828.6,795,1.335,-0.0122
2831.6,795.5,1.3339,-0.0126
2834.6,796,1.3328,-0.013
2837.6,796.5,1.3318,-0.0132
2840.6,797,1.3309,-0.0132
2843.4,797.5,1.3301,-0.0131
2846.2,798,1.3293,-0.0132
2849.2,798.5,1.3283,-0.0135
2852.2,799,1.3272,-0.0138
2855.2,799.5,1.3262,-0.0142
2858.2,800,1.3252,-0.0146
2861.2,800.5,1.3242,-0.0149
2864.2,801,1.3232,-0.0151
2867.2,801.5,1.3222,-0.0154
2870.2,802,1.3212,-0.0157
2872.9,802.5,1.3202,-0.0157
2875.6,803,1.3194,-0.0157
2878.6,803.5,1.3184,-0.0158
2881.6,804,1.3174,-0.0159
2884.6,804.5,1.3165,-0.0161
2887.6,805,1.3155,-0.0162
2890.6,805.5,1.3146,-0.0163
2893.6,806,1.3137,-0.0163
2896.6,806.5,1.3129,-0.0163
2899.6,807,1.312,-0.0162
2902.6,807.5,1.3111,-0.0159
2905.6,808,1.3102,-0.0155
2908.6,808.5,1.3093,-0.015
2911.6,809,1.3084,-0.0146
2914.4,809.5,1.3074,-0.0143
2917.2,810,1.3067,-0.014
2920.2,810.5,1.3059,-0.0137
2923.2,811,1.305,-0.0133
2926.2,811.5,1.3042,-0.0129
2929.2,812,1.3034,-0.0123
2932.2,812.5,1.3024,-0.0117
2935.2,813,1.3015,-0.011
2938.2,813.5,1.3005,-0.0102
2941.2,814,1.2998,-0.0094
2944.2,814.5,1.2989,-0.0084
2947.2,815,1.2979,-0.0077
2950,815.5,1.2969,-0.0068
2952.8,816,1.2962,-0.0061
2955.8,816.5,1.2953,-0.0052
2958.8,817,1.2945,-0.0044
2961.8,817.5,1.2936,-0.0037
2964.8,818,1.2928,-0.0029
2967.8,818.5,1.292,-0.0022
2970.8,819,1.2911,-0.0018
2973.8,819.5,1.2903,-0.0013
2976.8,820,1.2896,-0.0008
2979.8,820.5,1.2887,-0.0002
2982.8,821,1.2877,0.0005
2985.8,821.5,1.2868,0.0013
2988.8,822,1.286,0.0021
2991.8,822.5,1.2853,0.003
2994.8,823,1.2845,0.004
2997.5,823.5,1.2836,0.0048
3000.2,824,1.283,0.0055
3003.2,824.5,1.2821,0.0064
3006.2,825,1.2812,0.0073
3009.2,825.5,1.2803,0.0081
3012.2,826,1.2797,0.0089
3015.2,826.5,1.2787,0.0096
3018.2,827,1.278,0.0103
3021.2,827.5,1.2772,0.0111
3024.2,828,1.2764,0.0119
3027.2,828.5,1.2755,0.0126
3030.2,829,1.2747,0.0132
3033.2,829.5,1.274,0.0138
3036.2,830,1.2732,0.0142
3039.2,830.5,1.2723,0.0147
3042.2,831,1.2715,0.0152
3045.2,831.5,1.2708,0.0157
3048.2,832,1.2699,0.0162
3051.2,832.5,1.269,0.0166
3054.2,833,1.2683,0.0171
3057.2,833.5,1.2675,0.0174
3060.2,834,1.2667,0.0178
3063.2,834.5,1.2658,0.0181
3066.2,835,1.2651,0.0184
3069.2,835.5,1.2642,0.0187
3072.2,836,1.2633,0.019
3075.2,836.5,1.2625,0.0193
3078.2,837,1.2617,0.0195
3081.2,837.5,1.2609,0.0199
3084.2,838,1.2601,0.0201
3087.2,838.5,1.2595,0.0205
3090.2,839,1.2588,0.0208
3093.2,839.5,1.258,0.0211
3096.2,840,1.2572,0.0215
3099.2,840.5,1.2564,0.0219
3102.2,841,1.2557,0.0222
3105.2,841.5,1.2549,0.0225
3108,842,1.2541,0.0228
3110.8,842.5,1.2535,0.0231
3113.8,843,1.2528,0.0236
3116.8,843.5,1.2522,0.0239
3119.8,844,1.2513,0.0242
3122.8,844.5,1.2505,0.0243
3125.8,845,1.2497,0.0245
3128.8,845.5,1.2489,0.0247
3131.8,846,1.2481,0.0249
3134.8,846.5,1.2475,0.0252
3137.8,847,1.2468,0.0256
3140.8,847.5,1.2461,0.0259
3143.8,848,1.2453,0.026
3146.8,848.5,1.2444,0.026
3149.8,849,1.2437,0.026
3152.8,849.5,1.2429,0.0261
3155.8,850,1.2422,0.0262
3158.8,850.5,1.2414,0.0265
3161.6,851,1.2406,0.0268
3164.4,851.5,1.24,0.0271
3167.4,852,1.2392,0.0275
3170.4,852.5,1.2385,0.0277
3173.4,853,1.2378,0.0278
3176.4,853.5,1.2371,0.0281
3179.4,854,1.2363,0.0282
3182.4,854.5,1.2355,0.0283
3185.4,855,1.2348,0.0285
3188.4,855.5,1.2341,0.029
3191.6,856,1.2333,0.0293
3194.8,856.5,1.2324,0.0297
3197.8,857,1.2316,0.0298
3200.8,857.5,1.2309,0.0301
3203.8,858,1.2303,0.0303
3206.8,858.5,1.2296,0.0306
3209.8,859,1.2289,0.0308
3212.8,859.5,1.2283,0.0312
3215.8,860,1.2275,0.0315
3218.8,860.5,1.2267,0.0318
3221.8,861,1.226,0.0322
3224.8,861.5,1.2253,0.0326
3227.8,862,1.2246,0.033
3230.8,862.5,1.224,0.0335
3233.6,863,1.2231,0.0339
3236.4,863.5,1.2225,0.0341
3239.4,864,1.2217,0.0341
3242.4,864.5,1.221,0.0343
3245.4,865,1.2203,0.0345
3248.4,865.5,1.2196,0.0348
3251.4,866,1.219,0.035
3254.4,866.5,1.2184,0.0352
3257.4,867,1.2178,0.0354
3260.4,867.5,1.217,0.0356
3263.4,868,1.2162,0.036
3266.4,868.5,1.2155,0.0364
3269.4,869,1.2149,0.0367
3272.4,869.5,1.2142,0.037
3275.4,870,1.2135,0.0373
3278.1,870.5,1.2128,0.0376
3280.8,871,1.2123,0.0378
3283.8,871.5,1.2116,0.038
3286.8,872,1.211,0.0382
3289.8,872.5,1.2104,0.0386
3292.8,873,1.2097,0.039
3295.8,873.5,1.209,0.0395
3298.8,874,1.2082,0.04
3302.1,874.5,1.2077,0.0405
3305.4,875,1.2071,0.0409
3308.4,875.5,1.2064,0.0411
3311.4,876,1.2058,0.0415
3314.4,876.5,1.2051,0.0418
3317.4,877,1.2045,0.0421
3320.4,877.5,1.2039,0.0424
3323.4,878,1.2032,0.0428
3326.4,878.5,1.2025,0.0432
3329.4,879,1.2019,0.0436
3332.4,879.5,1.2013,0.0441
3335.4,880,1.2006,0.0444
3338.4,880.5,1.2001,0.0447
3341.4,881,1.1994,0.0451
3344.4,881.5,1.1987,0.0456
3347.4,882,1.1981,0.046
3350.4,882.5,1.1975,0.0464
3353.4,883,1.1969,0.0466
3356.4,883.5,1.1964,0.0469
3359.4,884,1.1958,0.0472
3362.4,884.5,1.1952,0.0476
3365.6,885,1.1944,0.0481
3368.8,885.5,1.1936,0.0486
3371.8,886,1.1931,0.0489
3374.8,886.5,1.1924,0.0493
3377.8,887,1.1919,0.0498
3380.8,887.5,1.1913,0.0503
3383.8,888,1.1908,0.0508
3386.8,888.5,1.1901,0.0512
3389.8,889,1.1895,0.0516
3392.8,889.5,1.189,0.0521
3395.8,890,1.1884,0.0525
3398.8,890.5,1.1878,0.0529
3401.8,891,1.1873,0.0535
3405,891.5,1.1867,0.0539
3408.2,892,1.186,0.0544
3411.2,892.5,1.1855,0.0548
3414.2,893,1.1849,0.055
3417.2,893.5,1.1844,0.0552
3420.2,894,1.1838,0.0554
3423.2,894.5,1.1832,0.0558
3426.2,895,1.1826,0.0561
3429.2,895.5,1.1821,0.0564
3432.2,896,1.1816,0.0567
3435.2,896.5,1.181,0.0569
3438.2,897,1.1804,0.0571
3441.2,897.5,1.1798,0.0574
3444.2,898,1.1793,0.0578
3447.2,898.5,1.1789,0.0581
3450,899,1.1784,0.0586
3452.8,899.5,1.178,0.0589
3455.8,900,1.1774,0.0592
3458.8,900.5,1.177,0.0595
3461.8,901,1.1766,0.0598
3464.8,901.5,1.176,0.0603
3467.8,902,1.1753,0.0607
3470.8,902.5,1.1748,0.0612
3473.8,903,1.1744,0.0617
3476.8,903.5,1.1739,0.0622
3479.8,904,1.1734,0.0625
3482.8,904.5,1.1729,0.0627
3485.8,905,1.1723,0.0629
3488.8,905.5,1.1718,0.0631
3491.8,906,1.1714,0.0633
3494.8,906.5,1.171,0.0636
3497.8,907,1.1705,0.0641
3500.8,907.5,1.17,0.0644
3503.8,908,1.1695,0.0646
3506.8,908.5,1.1691,0.0649
3509.8,909,1.1686,0.0652
3512.8,909.5,1.168,0.0656
3516,910,1.1675,0.0659
3519,910.5,1.167,0.0665
3522,911,1.1666,0.067
3525.2,911.5,1.1661,0.0676
3528.2,912,1.1656,0.0682
3531.2,912.5,1.165,0.0688
3534.2,913,1.1645,0.0694
3537.2,913.5,1.1641,0.0697
3540.2,914,1.1637,0.0699
3543.2,914.5,1.1633,0.0699
3546.2,915,1.1629,0.07
3549.2,915.5,1.1624,0.0701
3552.2,916,1.1619,0.0702
3555.2,916.5,1.1616,0.0704
3558.2,917,1.1612,0.0706
3561.2,917.5,1.1606,0.0706
3564.2,918,1.1601,0.0707
3567.2,918.5,1.1597,0.0709
3570.2,919,1.1592,0.071
3573.2,919.5,1.1589,0.0711
3576.2,920,1.1585,0.0714
3579.2,920.5,1.1581,0.0716
3582.2,921,1.1577,0.0715
3585.2,921.5,1.1573,0.0717
3588.2,922,1.157,0.072
3591.2,922.5,1.1568,0.0723
3594.2,923,1.1563,0.0727
3597.2,923.5,1.1559,0.0733
3600.2,924,1.1555,0.0738
3603.2,924.5,1.1551,0.0741
3606.2,925,1.1547,0.0745
3609.2,925.5,1.1544,0.0748
3612.2,926,1.154,0.075
3615.2,926.5,1.1535,0.0752
3618.2,927,1.1532,0.0753
3621.2,927.5,1.1529,0.0751
3624.2,928,1.1526,0.0749
3627.2,928.5,1.1523,0.075
3630.2,929,1.152,0.0751
3633.2,929.5,1.1516,0.0752
3636.2,930,1.1511,0.0755
3639.2,930.5,1.1506,0.0759
3642.5,931,1.1504,0.0762
3645.8,931.5,1.1501,0.0763
3648.8,932,1.1497,0.0762
3651.8,932.5,1.1495,0.0762
3654.8,933,1.1492,0.0761
3657.8,933.5,1.1486,0.0761
3660.8,934,1.1483,0.0763
3663.8,934.5,1.148,0.0768
3666.8,935,1.1475,0.0773
3669.8,935.5,1.1472,0.0777
3672.8,936,1.1469,0.078
3675.8,936.5,1.1465,0.0781
3678.8,937,1.1462,0.0779
3681.8,937.5,1.146,0.0778
3684.8,938,1.1457,0.0779
3687.8,938.5,1.1454,0.0782
3691,939,1.1451,0.0785
3694.2,939.5,1.1448,0.0789
3697.2,940,1.1446,0.0793
3700.2,940.5,1.1443,0.0794
3703.2,941,1.144,0.0796
3706.2,941.5,1.1437,0.0797
3709.2,942,1.1434,0.0796
3712.2,942.5,1.1431,0.0798
3715.2,943,1.1428,0.0799
3718.4,943.5,1.1425,0.08
3721.6,944,1.1422,0.0802
3724.6,944.5,1.1418,0.0802
3727.6,945,1.1415,0.0802
3730.6,945.5,1.1413,0.0804
3733.6,946,1.141,0.0805
3736.6,946.5,1.1407,0.0802
3739.6,947,1.1405,0.08
3742.6,947.5,1.1401,0.08
3745.6,948,1.1397,0.0801
3748.6,948.5,1.1394,0.0802
3751.6,949,1.1392,0.0801
3754.6,949.5,1.1388,0.08
3757.6,950,1.1386,0.0799
3760.6,950.5,1.1384,0.0799
3763.6,951,1.1381,0.08
3766.6,951.5,1.1378,0.08
3769.6,952,1.1376,0.0802
3772.6,952.5,1.1374,0.0805
3775.6,953,1.1371,0.0806
3778.6,953.5,1.1368,0.0806
3781.6,954,1.1364,0.0807
3784.6,954.5,1.1362,0.0808
3787.6,955,1.136,0.0811
3790.6,955.5,1.1357,0.0812
3793.9,956,1.1353,0.0813
3797.2,956.5,1.1351,0.0813
3800.2,957,1.1348,0.0814
3803.2,957.5,1.1344,0.0814
3806.2,958,1.1341,0.0815
3809.2,958.5,1.134,0.0817
3812.2,959,1.1338,0.0817
3815.2,959.5,1.1334,0.0816
3818.2,960,1.1332,0.0816
3821.2,960.5,1.1329,0.0817
3824.2,961,1.1325,0.0821
3827.4,961.5,1.1324,0.0823
3830.9,962,1.1322,0.0824
3834.1,962.5,1.1319,0.0826
3837.4,963,1.1317,0.0828
3840.7,963.5,1.1314,0.0831
3843.9,964,1.1312,0.0833
3847.1,964.5,1.1309,0.0833
3850.1,965,1.1307,0.0833
3853.3,965.5,1.1305,0.0834
3856.5,966,1.1302,0.0836
3859.5,966.5,1.1299,0.0839
3862.5,967,1.1296,0.0842
3865.8,967.5,1.1294,0.0845
3869.1,968,1.1292,0.0848
3872.1,968.5,1.129,0.0852
3875.1,969,1.1287,0.0858
3878.1,969.5,1.1284,0.086
3881.1,970,1.1282,0.0862
3884.1,970.5,1.1279,0.0864
3887.3,971,1.1276,0.0868
3890.5,971.5,1.1274,0.0872
3893.5,972,1.127,0.0876
3896.5,972.5,1.1268,0.088
3899.5,973,1.1266,0.0883
3902.5,973.5,1.1263,0.0883
3905.5,974,1.1262,0.0883
3908.7,974.5,1.126,0.0887
3911.9,975,1.1258,0.089
3914.9,975.5,1.1255,0.0894
3917.9,976,1.1252,0.0896
3920.9,976.5,1.125,0.0898
3923.9,977,1.1249,0.0901
3926.9,977.5,1.1246,0.0903
3929.9,978,1.1244,0.0906
3933.2,978.5,1.1241,0.091
3936.5,979,1.1238,0.0916
3939.5,979.5,1.1235,0.0922
3942.5,980,1.1232,0.0928
3945.5,980.5,1.1229,0.0933
3948.5,981,1.1226,0.0938
3951.5,981.5,1.1225,0.0941
3954.2,982,1.1224,0.0943
3957.2,982.5,1.1223,0.0944
3960.5,983,1.1221,0.0946
3963.5,983.5,1.1217,0.0948
3966.2,984,1.1215,0.095
3969.2,984.5,1.1213,0.095
3972.2,985,1.1211,0.0952
3975.2,985.5,1.121,0.0953
3978.2,986,1.1207,0.0957
3980.9,986.5,1.1205,0.096
3983.9,987,1.1203,0.0964
3986.9,987.5,1.1201,0.0967
3989.9,988,1.1199,0.0969
3992.9,988.5,1.1198,0.0969
3995.9,989,1.1196,0.0969
3998.9,989.5,1.1194,0.097
4001.9,990,1.1191,0.0973
4004.9,990.5,1.1188,0.0976
4007.9,991,1.1186,0.0978
4010.9,991.5,1.1183,0.098
4013.7,992,1.118,0.0981
4016.5,992.5,1.1179,0.0983
4019.5,993,1.1178,0.0986
4022.5,993.5,1.1176,0.0988
4025.5,994,1.1174,0.099
4028.5,994.5,1.1172,0.0992
4031.5,995,1.1169,0.0995
4034.5,995.5,1.1168,0.0997
4037.5,996,1.1166,0.1
4040.5,996.5,1.1163,0.1002
4043.7,997,1.116,0.1003
4046.7,997.5,1.1158,0.1004
4049.5,998,1.1156,0.1004
4052.5,998.5,1.1153,0.1005
4055.5,999,1.115,0.1007
4058.5,999.5,1.1148,0.1013
4061.5,1000,1.1145,0.1018
4064.5,1000.5,1.1142,0.1021
4067.5,1001,1.114,0.1024
4070.5,1001.5,1.1139,0.1026
4073.5,1002,1.1137,0.1029
4076.5,1002.5,1.1135,0.1032
4079.5,1003,1.1133,0.1037
4082.5,1003.5,1.1131,0.1042
4085.5,1004,1.113,0.1046
4088.5,1004.5,1.1127,0.1049
4091.5,1005,1.1124,0.105
4094.5,1005.5,1.1122,0.1048
4097.5,1006,1.1119,0.1046
4100.5,1006.5,1.1117,0.1047
4103.5,1007,1.1115,0.1051
4106.5,1007.5,1.1112,0.1057
4109.5,1008,1.111,0.1063
4112.5,1008.5,1.1108,0.1066
4115.5,1009,1.1106,0.1067
4118.5,1009.5,1.1104,0.1068
4121.5,1010,1.11,0.107
4124.5,1010.5,1.1098,0.1075
4127.5,1011,1.1095,0.108
4130.5,1011.5,1.1094,0.1085
4133.5,1012,1.1092,0.1088
4136.5,1012.5,1.1089,0.1093
4139.5,1013,1.1086,0.1098
4142.5,1013.5,1.1085,0.1102
4145.3,1014,1.1083,0.1107
4148.1,1014.5,1.1082,0.111
4151.1,1015,1.1079,0.1111
4154.1,1015.5,1.1076,0.1113
4157.1,1016,1.1073,0.1116
4160.1,1016.5,1.1072,0.1121
4163.1,1017,1.1071,0.1126
4166.1,1017.5,1.1068,0.1131
4169.1,1018,1.1066,0.1136
4172.1,1018.5,1.1065,0.114
4175.1,1019,1.1062,0.1144
4178.1,1019.5,1.106,0.1148
4181.1,1020,1.1057,0.115
4184.1,1020.5,1.1055,0.1151
4187.1,1021,1.1052,0.1156
4190.1,1021.5,1.105,0.1161
4193.1,1022,1.1049,0.1165
4196.1,1022.5,1.1046,0.117
4199.1,1023,1.1044,0.1175
4202.1,1023.5,1.1042,0.1179
4205.1,1024,1.1041,0.1181
4208.1,1024.5,1.104,0.1183
4211.1,1025,1.1038,0.1187
4214.1,1025.5,1.1034,0.1189
4216.8,1026,1.1031,0.1193
4219.5,1026.5,1.1029,0.1196
4222.5,1027,1.1026,0.1197
4225.8,1027.5,1.1024,0.1198
4229.1,1028,1.1021,0.1204
4232.1,1028.5,1.1019,0.1208
4235.1,1029,1.1017,0.1213
4238.1,1029.5,1.1014,0.1218
4241.3,1030,1.101,0.1221
4244.5,1030.5,1.1008,0.1227
4247.5,1031,1.1006,0.1235
4250.5,1031.5,1.1003,0.124
4253.5,1032,1.1001,0.1246
4256.5,1032.5,1.0999,0.1252
4259.5,1033,1.0997,0.1258
4262.3,1033.5,1.0995,0.1266
4265.1,1034,1.0993,0.1274
4268.1,1034.5,1.0991,0.1281
4271.1,1035,1.0989,0.1286
4273.8,1035.5,1.0986,0.1291
4276.5,1036,1.0985,0.1295
4279.5,1036.5,1.0983,0.13
4282.5,1037,1.098,0.1305
4285.5,1037.5,1.0977,0.1309
4288.5,1038,1.0974,0.1314
4291.3,1038.5,1.0971,0.132
4294.1,1039,1.097,0.1326
4297.1,1039.5,1.0969,0.1334
4300.1,1040,1.0968,0.1342
4303.1,1040.5,1.0965,0.1348
4306.1,1041,1.0962,0.1354
4309.1,1041.5,1.0961,0.1357
4312.1,1042,1.0959,0.1358
4315.1,1042.5,1.0956,0.1361
4318.1,1043,1.0955,0.1363
4320.9,1043.5,1.0952,0.1364
4323.7,1044,1.095,0.1367
4326.7,1044.5,1.0949,0.1372
4329.7,1045,1.0947,0.1378
4332.7,1045.5,1.0944,0.1384
4335.7,1046,1.0942,0.1389
4338.7,1046.5,1.094,0.1391
4341.7,1047,1.0939,0.1392
4344.7,1047.5,1.0937,0.1394
4347.7,1048,1.0934,0.1397
4350.7,1048.5,1.0933,0.1399
4353.7,1049,1.0931,0.1403
4356.7,1049.5,1.0929,0.141
4359.7,1050,1.0926,0.1416
4362.7,1050.5,1.0923,0.1421
4365.7,1051,1.092,0.1427
4368.7,1051.5,1.0918,0.1431
4371.7,1052,1.0918,0.1432
4374.7,1052.5,1.0917,0.1434
4377.4,1053,1.0915,0.1436
4380.1,1053.5,1.0912,0.1438
4383.1,1054,1.0909,0.144
4386.1,1054.5,1.0907,0.1443
4389.1,1055,1.0905,0.1447
4392.1,1055.5,1.0903,0.1453
4395.1,1056,1.0901,0.1458
4398.1,1056.5,1.0898,0.1463
4401.1,1057,1.0896,0.1466
4404.1,1057.5,1.0895,0.147
4407.1,1058,1.0893,0.1473
4410.1,1058.5,1.089,0.1475
4413.1,1059,1.0888,0.1477
4416.1,1059.5,1.0888,0.1478
4418.9,1060,1.0886,0.1479
4421.7,1060.5,1.0886,0.1482
4424.7,1061,1.0884,0.1488
4427.7,1061.5,1.0881,0.1493
4430.7,1062,1.0879,0.1499
4433.7,1062.5,1.0876,0.1504
4436.5,1063,1.0875,0.1508
4439.3,1063.5,1.0874,0.1511
4442.3,1064,1.0872,0.1513
4445.3,1064.5,1.087,0.1514
4448,1065,1.0869,0.1515
4450.7,1065.5,1.0868,0.1518
4453.7,1066,1.0865,0.1523
4456.7,1066.5,1.0862,0.1527
4459.7,1067,1.0859,0.153
4462.7,1067.5,1.0857,0.1534
4465.7,1068,1.0855,0.154
4468.7,1068.5,1.0852,0.1545
4471.5,1069,1.0849,0.1549
4474.3,1069.5,1.0847,0.1553
4477.3,1070,1.0845,0.156
4480.3,1070.5,1.0844,0.1567
4483.3,1071,1.0842,0.1575
4486.3,1071.5,1.084,0.1581
4489.3,1072,1.0838,0.1586
4492.3,1072.5,1.0836,0.159
4495.1,1073,1.0834,0.1593
