Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
5806.8,806,1.2762,-0.0442
5813,806.5,1.2751,-0.0444
5819.2,807,1.2744,-0.0446
5825.2,807.5,1.2736,-0.0446
5831.2,808,1.2727,-0.0446
5837.2,808.5,1.2717,-0.0446
5843.2,809,1.2709,-0.0446
5849.2,809.5,1.27,-0.0446
5855.2,810,1.2693,-0.0449
5861.2,810.5,1.2682,-0.045
5867.2,811,1.2674,-0.0448
5873.2,811.5,1.2666,-0.0445
5879.2,812,1.2656,-0.0445
5885.2,812.5,1.2648,-0.0448
5891.2,813,1.264,-0.0451
5897.2,813.5,1.2632,-0.045
5903,814,1.2625,-0.0447
5908.8,814.5,1.2616,-0.0447
5914.8,815,1.2608,-0.0447
5920.8,815.5,1.26,-0.0447
5926.8,816,1.2591,-0.0448
5932.8,816.5,1.2583,-0.0447
5938.8,817,1.2573,-0.0446
5944.8,817.5,1.2564,-0.0447
5950.8,818,1.2557,-0.0446
5956.8,818.5,1.2547,-0.0447
5962.8,819,1.2539,-0.0448
5968.8,819.5,1.253,-0.0447
5974.8,820,1.2524,-0.0445
5980.8,820.5,1.2515,-0.0447
5986.6,821,1.2508,-0.0448
5992.4,821.5,1.2502,-0.045
5998.4,822,1.2492,-0.045
6004.4,822.5,1.2484,-0.0452
6010.6,823,1.2476,-0.0456
6016.8,823.5,1.2466,-0.0462
6022.8,824,1.2458,-0.0463
6028.8,824.5,1.2451,-0.046
6034.8,825,1.2444,-0.0457
6040.8,825.5,1.2435,-0.0454
6046.8,826,1.2426,-0.0454
6052.8,826.5,1.242,-0.0457
6058.8,827,1.2411,-0.046
6064.8,827.5,1.2406,-0.046
6070.8,828,1.2398,-0.0459
6076.8,828.5,1.2392,-0.046
6082.8,829,1.2383,-0.0459
6088.8,829.5,1.2377,-0.0458
6094.8,830,1.2369,-0.0458
6100.8,830.5,1.2359,-0.0459
6106.8,831,1.2355,-0.0459
6113,831.5,1.2346,-0.0459
6119.2,832,1.2337,-0.046
6125.2,832.5,1.2331,-0.046
6131.2,833,1.2325,-0.0462
6137.2,833.5,1.2318,-0.0464
6143.2,834,1.2312,-0.0468
6149.5,834.5,1.2302,-0.0475
6155.8,835,1.2295,-0.0478
6161.8,835.5,1.2288,-0.0479
6167.8,836,1.2282,-0.0478
6173.8,836.5,1.2274,-0.0478
6180,837,1.2268,-0.048
6186,837.5,1.2261,-0.048
6192,838,1.2256,-0.0478
6198.2,838.5,1.2248,-0.0479
6204.2,839,1.2242,-0.0476
6210.2,839.5,1.2232,-0.0474
6216.2,840,1.2225,-0.0476
6222.2,840.5,1.222,-0.0477
6228.4,841,1.2215,-0.0481
6234.6,841.5,1.2208,-0.0483
6240.6,842,1.2203,-0.0482
6246.6,842.5,1.2194,-0.0483
6252.6,843,1.2189,-0.0481
6258.6,843.5,1.2183,-0.0477
6264.6,844,1.2177,-0.0474
6270.6,844.5,1.2169,-0.0475
6276.6,845,1.2163,-0.0479
6282.6,845.5,1.2156,-0.0479
6288.6,846,1.215,-0.048
6294.6,846.5,1.2144,-0.0477
6300.6,847,1.2138,-0.0475
6306.6,847.5,1.2133,-0.0473
6312.9,848,1.2125,-0.0472
6318.9,848.5,1.212,-0.047
6324.6,849,1.2114,-0.0468
6330.6,849.5,1.2107,-0.0467
6336.6,850,1.2103,-0.0463
6342.6,850.5,1.2095,-0.046
6348.6,851,1.2088,-0.0458
6354.6,851.5,1.2082,-0.0455
6360.6,852,1.2077,-0.0452
6366.6,852.5,1.2071,-0.045
6372.9,853,1.2064,-0.0447
6379.2,853.5,1.2059,-0.0446
6385.2,854,1.2052,-0.0448
6391.2,854.5,1.2047,-0.0447
6397.2,855,1.2041,-0.0445
6403.2,855.5,1.2035,-0.044
6409.2,856,1.2028,-0.0437
6415.4,856.5,1.202,-0.0434
6421.4,857,1.2015,-0.0431
6427.4,857.5,1.2011,-0.0432
6433.4,858,1.2006,-0.043
6439.2,858.5,1.1999,-0.0426
6445.4,859,1.1992,-0.0419
6451.4,859.5,1.1986,-0.0413
6457.2,860,1.1982,-0.041
6463.4,860.5,1.1974,-0.0409
6469.6,861,1.1969,-0.041
6475.6,861.5,1.1963,-0.041
6481.4,862,1.1959,-0.0409
6487.2,862.5,1.1954,-0.0407
6493.4,863,1.1948,-0.0404
6499.6,863.5,1.1944,-0.0404
6505.6,864,1.1938,-0.04
6511.6,864.5,1.1932,-0.0399
6517.6,865,1.1927,-0.0399
6523.6,865.5,1.1923,-0.0396
6529.6,866,1.1918,-0.0392
6535.6,866.5,1.1912,-0.0388
6541.6,867,1.1906,-0.0386
6547.6,867.5,1.19,-0.0387
6553.8,868,1.1895,-0.0385
6559.8,868.5,1.189,-0.0382
6565.6,869,1.1885,-0.0378
6571.6,869.5,1.188,-0.0373
6577.6,870,1.1875,-0.037
6583.6,870.5,1.187,-0.0367
6589.6,871,1.1865,-0.0366
6595.6,871.5,1.1861,-0.0362
6601.6,872,1.1856,-0.0358
6607.6,872.5,1.1852,-0.0356
6613.8,873,1.1847,-0.0354
6620,873.5,1.184,-0.0348
6626,874,1.1835,-0.0345
6632,874.5,1.183,-0.0343
6638,875,1.1826,-0.0344
6644,875.5,1.1821,-0.0341
6650,876,1.1818,-0.0337
6656,876.5,1.1813,-0.0336
6662.3,877,1.1809,-0.0335
6668.6,877.5,1.1802,-0.0332
6674.6,878,1.1798,-0.0329
6680.6,878.5,1.1792,-0.0326
6686.6,879,1.1789,-0.0325
6692.8,879.5,1.1782,-0.0323
6699,880,1.1779,-0.0317
6705,880.5,1.1775,-0.0312
6711,881,1.1769,-0.0306
6717,881.5,1.1764,-0.0303
6723,882,1.1759,-0.0301
6729,882.5,1.1756,-0.0299
6734.8,883,1.1752,-0.0296
6740.6,883.5,1.1746,-0.0292
6746.6,884,1.1742,-0.0289
6752.6,884.5,1.1738,-0.0287
6758.6,885,1.1733,-0.0284
6764.6,885.5,1.1731,-0.0284
6770.6,886,1.1728,-0.0284
6776.6,886.5,1.1723,-0.0282
6782.8,887,1.172,-0.0284
6789,887.5,1.1714,-0.0289
6795,888,1.1711,-0.0286
6801.2,888.5,1.1706,-0.0282
6807.4,889,1.1703,-0.0283
6813.4,889.5,1.1699,-0.028
6819.4,890,1.1694,-0.0277
6825.4,890.5,1.1691,-0.0273
6831.7,891,1.1687,-0.0269
6837.7,891.5,1.1682,-0.0267
6843.7,892,1.1679,-0.027
6850,892.5,1.1676,-0.0269
6856,893,1.1671,-0.0262
6862,893.5,1.1667,-0.026
6868,894,1.1665,-0.0258
6874,894.5,1.1661,-0.0256
6880,895,1.1657,-0.025
6885.7,895.5,1.1652,-0.0247
6891.7,896,1.1649,-0.0246
6898,896.5,1.1646,-0.0245
6903.7,897,1.1644,-0.0246
6909.4,897.5,1.1639,-0.0245
6915.4,898,1.1634,-0.0245
6921.7,898.5,1.1631,-0.0242
6928,899,1.1628,-0.0236
6934,899.5,1.1624,-0.0234
6940,900,1.1622,-0.0237
6946,900.5,1.1618,-0.0238
6952,901,1.1614,-0.0234
6958,901.5,1.161,-0.0231
6964,902,1.1608,-0.0231
6970.2,902.5,1.1605,-0.023
6976.4,903,1.1602,-0.0232
6982.4,903.5,1.1598,-0.0233
6988.4,904,1.1594,-0.0228
6994.4,904.5,1.159,-0.0222
7000.4,905,1.1586,-0.0217
7006.4,905.5,1.1583,-0.0215
7012.4,906,1.1582,-0.021
7018.4,906.5,1.1579,-0.0208
7024.4,907,1.1576,-0.0211
7030.6,907.5,1.1572,-0.0213
7036.8,908,1.1569,-0.0214
7042.8,908.5,1.1567,-0.0215
7049.1,909,1.1563,-0.0216
7055.4,909.5,1.156,-0.0215
7061.1,910,1.1557,-0.0213
7067.1,910.5,1.1553,-0.0209
7073.4,911,1.1549,-0.0207
7079.4,911.5,1.1547,-0.0203
7085.1,912,1.1543,-0.02
7090.8,912.5,1.1542,-0.0201
7096.8,913,1.1539,-0.0205
7103.1,913.5,1.1537,-0.0201
7109.4,914,1.1535,-0.02
7115.4,914.5,1.1531,-0.0199
7121.4,915,1.1528,-0.0197
7127.4,915.5,1.1525,-0.0199
7133.4,916,1.1523,-0.0202
7139.4,916.5,1.1521,-0.0205
7145.4,917,1.1518,-0.0204
7151.4,917.5,1.1516,-0.0206
7157.6,918,1.1512,-0.0211
7163.8,918.5,1.1509,-0.0211
7169.8,919,1.1506,-0.0209
7175.8,919.5,1.1502,-0.0205
7181.6,920,1.15,-0.0203
7187.4,920.5,1.1499,-0.0201
7193.6,921,1.1495,-0.02
7199.6,921.5,1.149,-0.0205
7205.4,922,1.1489,-0.0204
7211.4,922.5,1.1485,-0.0204
7217.6,923,1.1483,-0.0204
7223.6,923.5,1.1481,-0.0203
7229.4,924,1.1478,-0.0202
7235.6,924.5,1.1477,-0.0204
7241.8,925,1.1474,-0.0207
7247.8,925.5,1.1471,-0.0207
7253.8,926,1.147,-0.0205
7259.8,926.5,1.1468,-0.0206
7266,927,1.1465,-0.021
7272.2,927.5,1.1463,-0.0211
7278.2,928,1.1459,-0.0214
7284.2,928.5,1.1458,-0.0215
7290.2,929,1.1455,-0.0224
7296.5,929.5,1.1452,-0.0225
7302.8,930,1.1451,-0.022
7308.8,930.5,1.1448,-0.0219
7314.8,931,1.1445,-0.0215
7320.8,931.5,1.144,-0.0214
7326.8,932,1.1439,-0.0213
7332.8,932.5,1.1435,-0.0217
7338.8,933,1.1436,-0.0214
7344.8,933.5,1.1433,-0.0213
7350.8,934,1.1429,-0.0215
7356.8,934.5,1.1426,-0.0214
7362.8,935,1.1423,-0.0214
7368.8,935.5,1.1421,-0.0218
7374.8,936,1.142,-0.0219
7380.8,936.5,1.1416,-0.0222
7387,937,1.1413,-0.0229
7393,937.5,1.1412,-0.0233
7399,938,1.1409,-0.0235
7405.2,938.5,1.1406,-0.0241
7411.2,939,1.1404,-0.0247
7417.4,939.5,1.1402,-0.0253
7423.6,940,1.1398,-0.0257
7429.6,940.5,1.1396,-0.0254
7435.9,941,1.1396,-0.0257
7442.2,941.5,1.1392,-0.0259
7448.4,942,1.1391,-0.0258
7454.6,942.5,1.1389,-0.0258
7460.6,943,1.1387,-0.0259
7466.8,943.5,1.1384,-0.0262
7473.3,944,1.1383,-0.0262
7479.6,944.5,1.1381,-0.0264
7485.6,945,1.1378,-0.0271
7491.6,945.5,1.1375,-0.0279
7497.8,946,1.1375,-0.0285
7504,946.5,1.1372,-0.0287
7510.2,947,1.137,-0.0288
7516.4,947.5,1.1369,-0.0289
7522.4,948,1.1367,-0.029
7528.4,948.5,1.1365,-0.0295
7534.7,949,1.1364,-0.0302
7541,949.5,1.1361,-0.0305
7547,950,1.1359,-0.0306
7553.2,950.5,1.1356,-0.0303
7559.4,951,1.1356,-0.03
7565.4,951.5,1.1351,-0.0278
7571.6,952,1.1348,-0.0254
7577.8,952.5,1.1347,-0.0256
7583.8,953,1.1344,-0.0265
7590.1,953.5,1.1343,-0.0273
7596.4,954,1.1339,-0.028
7602.4,954.5,1.1336,-0.0284
7608.4,955,1.1337,-0.029
7614.4,955.5,1.1335,-0.0295
7620.4,956,1.1335,-0.0301
7626.4,956.5,1.1332,-0.0303
7632.4,957,1.1328,-0.0304
7638.6,957.5,1.1326,-0.0305
7644.8,958,1.1324,-0.0309
7650.8,958.5,1.1321,-0.0316
7657,959,1.1319,-0.0322
7663.2,959.5,1.1318,-0.0328
7669.2,960,1.1315,-0.0333
7675.2,960.5,1.1312,-0.0336
7681.2,961,1.1311,-0.0344
7687.5,961.5,1.1309,-0.0347
7694,962,1.1306,-0.0354
7700.2,962.5,1.1305,-0.0363
7706.2,963,1.1302,-0.0367
7712.4,963.5,1.1302,-0.0369
7718.6,964,1.13,-0.0377
7724.6,964.5,1.1297,-0.0383
7730.6,965,1.1295,-0.0385
7736.9,965.5,1.1293,-0.0388
7743.2,966,1.1291,-0.0389
7749.2,966.5,1.1288,-0.0388
7755.2,967,1.1287,-0.0393
7761.4,967.5,1.1285,-0.0397
7767.6,968,1.1282,-0.0399
7773.6,968.5,1.128,-0.0403
7779.6,969,1.1278,-0.0405
7785.8,969.5,1.1276,-0.0403
7792,970,1.1274,-0.0406
7797.8,970.5,1.1273,-0.0407
7803.8,971,1.1272,-0.0409
7810,971.5,1.1271,-0.0416
7816.3,972,1.1269,-0.0422
7822.6,972.5,1.1265,-0.0426
7828.6,973,1.1263,-0.043
7834.6,973.5,1.126,-0.0435
7840.8,974,1.1259,-0.0436
7847,974.5,1.1258,-0.0437
7853,975,1.1256,-0.0441
7859,975.5,1.1254,-0.0442
7865.2,976,1.1251,-0.0445
7871.4,976.5,1.1251,-0.0454
7877.7,977,1.125,-0.0457
7884,977.5,1.1246,-0.0455
7890,978,1.1245,-0.0453
7896,978.5,1.1244,-0.0458
7902.2,979,1.1242,-0.047
7908.4,979.5,1.1239,-0.0476
7914.4,980,1.1236,-0.0473
7920.4,980.5,1.1236,-0.0474
7926.4,981,1.1234,-0.0473
7932.4,981.5,1.1232,-0.0469
7938.6,982,1.1232,-0.0472
7944.8,982.5,1.123,-0.048
7950.8,983,1.1229,-0.0486
7956.8,983.5,1.1229,-0.0492
7962.8,984,1.1225,-0.0493
7969.1,984.5,1.1222,-0.0493
7975.1,985,1.122,-0.0492
7980.8,985.5,1.1216,-0.0492
7986.8,986,1.1214,-0.0498
7992.8,986.5,1.1214,-0.0498
7998.8,987,1.1212,-0.0498
8004.8,987.5,1.1209,-0.0499
8010.8,988,1.1207,-0.0501
8016.8,988.5,1.1208,-0.0508
8022.8,989,1.1206,-0.0514
8028.8,989.5,1.1204,-0.0517
8034.8,990,1.1203,-0.0515
8040.8,990.5,1.1202,-0.0513
8046.8,991,1.1201,-0.0511
8052.8,991.5,1.1199,-0.0511
8058.8,992,1.1197,-0.0507
8064.8,992.5,1.1194,-0.0504
8070.8,993,1.1192,-0.0506
8076.8,993.5,1.119,-0.0509
8083.1,994,1.1187,-0.051
8089.4,994.5,1.1184,-0.0515
8095.4,995,1.1183,-0.0514
8101.4,995.5,1.1181,-0.0514
8107.6,996,1.1178,-0.0516
8113.8,996.5,1.1178,-0.0517
8119.8,997,1.1176,-0.0517
8125.8,997.5,1.1174,-0.0518
8131.8,998,1.1171,-0.0517
8137.8,998.5,1.117,-0.052
8143.8,999,1.1169,-0.052
8149.8,999.5,1.1169,-0.052
8155.8,1000,1.1166,-0.0526
8161.8,1000.5,1.1162,-0.0523
8167.8,1001,1.116,-0.052
8173.8,1001.5,1.1157,-0.0523
8179.8,1002,1.1157,-0.053
8186,1002.5,1.1153,-0.0537
8192.2,1003,1.1151,-0.0537
8198.2,1003.5,1.115,-0.0531
8204.2,1004,1.1148,-0.053
8210.2,1004.5,1.1146,-0.0533
8216.2,1005,1.1146,-0.0535
8222.2,1005.5,1.1142,-0.0534
8228.2,1006,1.114,-0.0532
8234.2,1006.5,1.1138,-0.0531
8240.2,1007,1.1135,-0.0535
8246.5,1007.5,1.1134,-0.0539
8252.5,1008,1.1132,-0.054
8258.5,1008.5,1.1132,-0.0538
8264.8,1009,1.1132,-0.0536
8270.8,1009.5,1.1129,-0.0536
8276.8,1010,1.1127,-0.0537
8282.8,1010.5,1.1125,-0.053
8288.8,1011,1.1124,-0.0532
8294.8,1011.5,1.1121,-0.0534
8301,1012,1.1121,-0.0535
8307.2,1012.5,1.1119,-0.0535
8313,1013,1.1117,-0.0538
8318.8,1013.5,1.1115,-0.0537
8324.8,1014,1.1114,-0.0539
8330.8,1014.5,1.1114,-0.0542
8336.5,1015,1.1111,-0.0543
8342.2,1015.5,1.1109,-0.0542
8348,1016,1.1105,-0.0538
8353.5,1016.5,1.1104,-0.0538
8359.3,1017,1.1104,-0.054
8365.3,1017.5,1.1102,-0.0543
8371,1018,1.11,-0.0542
8376.7,1018.5,1.1099,-0.0541
8382.7,1019,1.1096,-0.054
8388.5,1019.5,1.1093,-0.0541
8394.5,1020,1.1091,-0.0546
8400.5,1020.5,1.1089,-0.0543
8406.3,1021,1.1087,-0.054
8412.3,1021.5,1.1086,-0.0537
8418.1,1022,1.1083,-0.0531
8423.4,1022.5,1.1082,-0.0523
8428.7,1023,1.108,-0.0509
8434.2,1023.5,1.1079,-0.0511
8439.9,1024,1.1077,-0.0515
8445.7,1024.5,1.1076,-0.0517
8451.2,1025,1.1075,-0.0522
8457,1025.5,1.1073,-0.0522
8463,1026,1.1072,-0.0526
8468.7,1026.5,1.1069,-0.0534
8474.4,1027,1.1066,-0.0542
8480.7,1027.5,1.1065,-0.0541
8487,1028,1.1064,-0.0543
8493,1028.5,1.1062,-0.0544
8499,1029,1.1059,-0.0544
8505,1029.5,1.1055,-0.0547
8511,1030,1.1055,-0.0553
8517,1030.5,1.1053,-0.0552
8523,1031,1.1049,-0.0549
8529,1031.5,1.1047,-0.0549
8535,1032,1.1046,-0.0545
8541,1032.5,1.1044,-0.054
8547,1033,1.1042,-0.0536
8552.7,1033.5,1.104,-0.0538
8558.4,1034,1.1038,-0.0541
8564.4,1034.5,1.1036,-0.0545
8570.7,1035,1.1035,-0.0546
8576.7,1035.5,1.1033,-0.0547
8582.4,1036,1.103,-0.0546
8588.4,1036.5,1.1028,-0.0545
8594.4,1037,1.1026,-0.0546
8600.4,1037.5,1.1024,-0.0546
8606.4,1038,1.1022,-0.0545
8612.4,1038.5,1.1022,-0.0547
8618.4,1039,1.1019,-0.0551
8624.4,1039.5,1.1018,-0.0556
8630.4,1040,1.1015,-0.056
8636.4,1040.5,1.1014,-0.0562
8642.4,1041,1.1013,-0.0565
8648.4,1041.5,1.1012,-0.0566
8654.4,1042,1.1011,-0.0557
8660.4,1042.5,1.1008,-0.0552
8666.4,1043,1.1006,-0.0551
8672.4,1043.5,1.1004,-0.0552
8678.7,1044,1.1002,-0.0555
8684.7,1044.5,1.1001,-0.0559
8690.4,1045,1.1,-0.0556
8696.4,1045.5,1.0998,-0.0551
8702.2,1046,1.0996,-0.0549
8708.2,1046.5,1.0996,-0.0556
8714.2,1047,1.0993,-0.0561
8720,1047.5,1.0991,-0.0562
8726,1048,1.0991,-0.0562
8732,1048.5,1.0988,-0.0567
8738,1049,1.0987,-0.057
8744,1049.5,1.0986,-0.0574
8750,1050,1.0984,-0.0576
8756,1050.5,1.0981,-0.0578
8761.8,1051,1.0978,-0.0581
8767.6,1051.5,1.0978,-0.0584
8773.6,1052,1.0975,-0.0582
8779.6,1052.5,1.0973,-0.0583
8785.3,1053,1.0968,-0.0583
8791,1053.5,1.0968,-0.0584
8796.8,1054,1.0966,-0.0594
8802.6,1054.5,1.0965,-0.0599
8808.6,1055,1.0964,-0.0604
8814.6,1055.5,1.0963,-0.0604
8820.6,1056,1.096,-0.0603
8826.6,1056.5,1.0957,-0.0603
8832.6,1057,1.0954,-0.0599
8838.4,1057.5,1.0954,-0.0595
8844.2,1058,1.0953,-0.0593
8850.2,1058.5,1.0951,-0.0601
8856.2,1059,1.0947,-0.0607
8862.2,1059.5,1.0944,-0.0605
8868.2,1060,1.0942,-0.0609
8874.2,1060.5,1.094,-0.0617
8880.2,1061,1.094,-0.0623
8886.2,1061.5,1.0936,-0.0623
8892.2,1062,1.0936,-0.0622
8898.2,1062.5,1.0933,-0.0618
8904.2,1063,1.0931,-0.0619
8910.2,1063.5,1.0927,-0.0624
8915.9,1064,1.0925,-0.0624
8921.6,1064.5,1.0925,-0.0619
8927.4,1065,1.0923,-0.0624
8933.2,1065.5,1.092,-0.0628
8939.2,1066,1.0917,-0.0631
8945.2,1066.5,1.0913,-0.0634
8951.2,1067,1.0912,-0.0641
8957.2,1067.5,1.0907,-0.0647
8963,1068,1.0907,-0.0643
8968.8,1068.5,1.0905,-0.0643
8974.5,1069,1.0905,-0.0643
8980.2,1069.5,1.0904,-0.0644
8986.2,1070,1.09,-0.0646
8992,1070.5,1.0898,-0.0654
8998,1071,1.0896,-0.0661
9004.2,1071.5,1.0893,-0.0669
9010.2,1072,1.0893,-0.0665
9016,1072.5,1.0889,-0.0664
9021.8,1073,1.0887,-0.066
9027.8,1073.5,1.0885,-0.0662
9033.6,1074,1.0881,-0.0665
9039.4,1074.5,1.0877,-0.0667
9045.1,1075,1.0876,-0.0668
9050.8,1075.5,1.0873,-0.0669
9056.8,1076,1.0872,-0.067
9062.6,1076.5,1.0869,-0.0671
9068.1,1077,1.087,-0.0672
9073.9,1077.5,1.0867,-0.0677
9079.9,1078,1.0864,-0.0683
9085.9,1078.5,1.0862,-0.0681
9091.9,1079,1.0862,-0.0684
9097.9,1079.5,1.086,-0.069
9103.6,1080,1.0858,-0.0695
9109.6,1080.5,1.0856,-0.0697
9115.9,1081,1.0852,-0.0701
9121.9,1081.5,1.085,-0.0702
9127.9,1082,1.0849,-0.0701
9133.9,1082.5,1.0845,-0.0702
9139.9,1083,1.0842,-0.0702
9145.9,1083.5,1.084,-0.0708
9151.6,1084,1.084,-0.071
9157.3,1084.5,1.0838,-0.0707
9163.3,1085,1.0837,-0.0708
9169.3,1085.5,1.0835,-0.071
9175.3,1086,1.0832,-0.0709
9181.3,1086.5,1.0828,-0.0706
9187.1,1087,1.0826,-0.0709
9192.9,1087.5,1.0824,-0.0711
9198.9,1088,1.0821,-0.0712
9204.9,1088.5,1.0819,-0.0714
9210.7,1089,1.0816,-0.0715
9216.5,1089.5,1.0816,-0.0719
9222.5,1090,1.0814,-0.0723
9228.5,1090.5,1.0809,-0.0728
9234.5,1091,1.0807,-0.0728
9240.5,1091.5,1.0805,-0.0727
9246.5,1092,1.0803,-0.0724
9252.2,1092.5,1.08,-0.0723
9257.9,1093,1.0796,-0.0729
9263.9,1093.5,1.0794,-0.0735
9269.9,1094,1.0792,-0.074
9275.7,1094.5,1.0791,-0.0739
9281.5,1095,1.0787,-0.0738
9287.5,1095.5,1.0785,-0.0745
9293.5,1096,1.0782,-0.0749
9299.5,1096.5,1.078,-0.0752
9305.5,1097,1.0777,-0.0754
9311.5,1097.5,1.0774,-0.0754
9317.5,1098,1.0771,-0.0758
9323.3,1098.5,1.0769,-0.0759
9329.1,1099,1.0767,-0.0752
9334.8,1099.5,1.0764,-0.075
9340.5,1100,1.0761,-0.0747
9346.3,1100.5,1.0758,-0.0748
9352.1,1101,1.0756,-0.0754
9358.1,1101.5,1.0753,-0.0758
9364.1,1102,1.0752,-0.0762
9370.1,1102.5,1.0749,-0.0765
9376.1,1103,1.0745,-0.0762
9382.1,1103.5,1.0742,-0.0761
9387.9,1104,1.074,-0.0758
9393.7,1104.5,1.0738,-0.0761
9399.4,1105,1.0732,-0.0764
9405.1,1105.5,1.0731,-0.0769
9411.1,1106,1.0729,-0.0769
9416.9,1106.5,1.0726,-0.0774
9422.7,1107,1.0726,-0.0775
9428.5,1107.5,1.0722,-0.0769
9434.3,1108,1.0719,-0.0764
9440.3,1108.5,1.0716,-0.0766
9446,1109,1.0712,-0.0767
9451.7,1109.5,1.0709,-0.0772
9457.7,1110,1.0706,-0.0778
9463.5,1110.5,1.0702,-0.0776
9469.3,1111,1.0698,-0.0777
9475.3,1111.5,1.0695,-0.0782
9481.3,1112,1.0693,-0.0785
9487.3,1112.5,1.0687,-0.0785
9493.3,1113,1.0685,-0.0789
9499.1,1113.5,1.0681,-0.079
9504.9,1114,1.0677,-0.0793
9510.9,1114.5,1.0674,-0.0793
9516.6,1115,1.0672,-0.0793
9522.3,1115.5,1.0668,-0.0796
9528.3,1116,1.0664,-0.0794
9534.3,1116.5,1.0663,-0.0796
9540.1,1117,1.0657,-0.08
9545.9,1117.5,1.0656,-0.0802
9551.7,1118,1.0652,-0.0802
9557.5,1118.5,1.0648,-0.0799
9563.2,1119,1.0644,-0.0801
9568.9,1119.5,1.064,-0.0807
9574.9,1120,1.0638,-0.0807
9580.9,1120.5,1.0634,-0.0807
9586.9,1121,1.0631,-0.0811
9592.7,1121.5,1.0628,-0.0815
9598.5,1122,1.0624,-0.0821
9604.5,1122.5,1.0621,-0.0816
9610.3,1123,1.0618,-0.0811
9616.1,1123.5,1.0614,-0.0811
9622.1,1124,1.0611,-0.0813
9628.1,1124.5,1.0607,-0.0825
9633.8,1125,1.0603,-0.0833
9639.3,1125.5,1.06,-0.0829
9644.8,1126,1.0597,-0.0819
9650.6,1126.5,1.0594,-0.0816
9656.3,1127,1.0591,-0.0818
9661.8,1127.5,1.0588,-0.0813
9667.6,1128,1.0584,-0.0809
9673.4,1128.5,1.0582,-0.0809
9678.9,1129,1.0577,-0.0818
9684.6,1129.5,1.0574,-0.0829
9690.6,1130,1.0569,-0.0829
9696.6,1130.5,1.0564,-0.0831
9702.6,1131,1.056,-0.0837
9708.4,1131.5,1.0557,-0.0838
9713.9,1132,1.0554,-0.0836
9719.7,1132.5,1.0549,-0.0832
9725.4,1133,1.0545,-0.0836
9730.9,1133.5,1.0541,-0.0832
9736.7,1134,1.0537,-0.0833
9742.7,1134.5,1.0535,-0.084
9748.5,1135,1.0531,-0.0845
9754.3,1135.5,1.0528,-0.0852
9760,1136,1.0524,-0.0856
9765.7,1136.5,1.052,-0.0856
9771.7,1137,1.0517,-0.0853
9777.5,1137.5,1.0511,-0.0853
9783.3,1138,1.051,-0.0851
9789.1,1138.5,1.0505,-0.0848
9794.9,1139,1.05,-0.0844
9800.9,1139.5,1.0496,-0.0848
9806.6,1140,1.0493,-0.0857
9812.3,1140.5,1.0489,-0.0854
9818.1,1141,1.0486,-0.0852
9823.9,1141.5,1.0482,-0.0847
9829.7,1142,1.0478,-0.0842
9835.5,1142.5,1.0473,-0.0844
9841.2,1143,1.0467,-0.0844
9846.9,1143.5,1.0465,-0.0843
9852.7,1144,1.0459,-0.0839
9858.5,1144.5,1.0456,-0.0841
9864.3,1145,1.0452,-0.0843
9870.1,1145.5,1.0447,-0.0842
9876.1,1146,1.0445,-0.0844
9881.8,1146.5,1.0441,-0.0848
9887.3,1147,1.0436,-0.0858
9893.1,1147.5,1.0432,-0.0861
9899.1,1148,1.0427,-0.0868
9904.9,1148.5,1.0423,-0.0892
9910.4,1149,1.0419,-0.0952
9915.9,1149.5,1.0415,-0.0955
9921.4,1150,1.0411,-0.0935
9926.9,1150.5,1.0407,-0.0922
9932.4,1151,1.0403,-0.091
9937.9,1151.5,1.0397,-0.0904
9943.4,1152,1.0393,-0.09
9949.1,1152.5,1.0389,-0.0892
9954.9,1153,1.0385,-0.0886
9960.4,1153.5,1.0381,-0.0886
9966.2,1154,1.0376,-0.0884
9971.9,1154.5,1.0373,-0.0879
9977.4,1155,1.037,-0.0884
9983.2,1155.5,1.0365,-0.0877
9989,1156,1.0362,-0.0866
9994.5,1156.5,1.0357,-0.0867
10000,1157,1.0353,-0.0868
10005.8,1157.5,1.0348,-0.0872
10011.8,1158,1.0346,-0.0875
10017.8,1158.5,1.034,-0.0872
10023.8,1159,1.0334,-0.0874
10029.8,1159.5,1.0327,-0.0876
10035.6,1160,1.0323,-0.0875
10041.1,1160.5,1.032,-0.0868
10046.8,1161,1.0314,-0.0864
10052.8,1161.5,1.0309,-0.0871
10058.6,1162,1.0304,-0.0873
10064.1,1162.5,1.03,-0.087
10069.6,1163,1.0297,-0.0869
10075.3,1163.5,1.0292,-0.0865
10081.1,1164,1.0288,-0.0862
10086.6,1164.5,1.0284,-0.0857
10092.4,1165,1.028,-0.0861
10098.1,1165.5,1.0275,-0.086
10103.4,1166,1.027,-0.0865
10108.9,1166.5,1.0267,-0.0865
10114.6,1167,1.026,-0.086
10120.1,1167.5,1.0256,-0.0868
10125.9,1168,1.0253,-0.0871
10131.7,1168.5,1.0248,-0.0874
10137.2,1169,1.0243,-0.0866
10142.7,1169.5,1.0238,-0.0861
10148.2,1170,1.0234,-0.0856
10154,1170.5,1.0229,-0.0857
10159.7,1171,1.0224,-0.0859
10165.2,1171.5,1.022,-0.0851
10170.7,1172,1.0215,-0.085
