Time (s),Temperature (K),Mass (mg)
0.0,308.0,9.246079437
4.17,308.5,9.242118240278755
8.9,309.0,9.23772118839204
13.36,309.5,9.233375758817695
17.76,310.0,9.229029567641113
22.12,310.5,9.224770676434758
26.33,311.0,9.220441277632965
30.57,311.5,9.215731372177979
34.74,312.0,9.211322658342587
38.7,312.5,9.206639227519066
42.82,313.0,9.202029915189353
46.68,313.5,9.197395979497996
50.57,314.0,9.192603324187898
54.48,314.5,9.187771391186057
58.32,315.0,9.183017578191782
62.11,315.5,9.178044278994212
65.88,316.0,9.173045495911069
69.57,316.5,9.168031680874982
73.31,317.0,9.162819935786779
76.95,317.5,9.1574499186991
80.78,318.0,9.151905141119325
84.51,318.5,9.146381476258284
88.28,319.0,9.14054707149679
92.08,319.5,9.134609928541893
95.75,320.0,9.128736837221641
99.46,320.5,9.122683368553384
103.1,321.0,9.116497062165985
106.79,321.5,9.109904071901767
110.43,322.0,9.103210135377324
113.94,322.5,9.0965158852073
117.49,323.0,9.089659205696993
120.99,323.5,9.08274486133809
124.58,324.0,9.075793048560255
128.11,324.5,9.06870350252135
131.57,325.0,9.061695830723727
135.03,325.5,9.054500555558947
138.48,326.0,9.047190470201496
141.89,326.5,9.039794838253783
145.33,327.0,9.032366301791185
148.74,327.5,9.024843561861571
152.13,328.0,9.017231503628253
155.47,328.5,9.009602500982085
158.79,329.0,9.001906337094391
162.1,329.5,8.994334631096887
165.39,330.0,8.986738670260134
168.81,330.5,8.978840942012512
172.22,331.0,8.97075425837431
175.58,331.5,8.96265213120442
178.87,332.0,8.954766035922784
182.29,332.5,8.946432335330217
185.69,333.0,8.938171175227088
188.96,333.5,8.93016801754755
192.26,334.0,8.922078469449712
195.53,334.5,8.9141157522307
198.82,335.0,8.905886172820399
202.02,335.5,8.897949883871457
205.21,336.0,8.89004913526935
208.41,336.5,8.88203793885562
211.59,337.0,8.87400414138863
214.78,337.5,8.865922519538952
217.93,338.0,8.858231048655352
221.12,338.5,8.850336295042595
224.19,339.0,8.842605771190053
227.26,339.5,8.834935478332236
230.35,340.0,8.827388795018274
233.47,340.5,8.819701195704784
236.54,341.0,8.812019593974505
239.59,341.5,8.804519284425755
242.62,342.0,8.797133177143154
245.66,342.5,8.789897452705091
248.87,343.0,8.782265049089451
251.97,343.5,8.774891034069348
255.03,344.0,8.767709687039568
258.12,344.5,8.760383768618464
261.16,345.0,8.753249979089642
264.2,345.5,8.746196360132904
267.26,346.0,8.739189659773817
270.32,346.5,8.732474638691032
273.32,347.0,8.725842696037608
276.26,347.5,8.719387512855931
279.25,348.0,8.712919424782486
282.26,348.5,8.706462804604815
285.22,349.0,8.700228724494703
288.18,349.5,8.693979201173308
