Time,Temperature,Heat Flow
[s],[K],[W/g]
0,297.95,0.00847
60,302.95,0.05
84,307.95,0.046
102,312.95,0.0674
120,317.95,0.0912
144,322.95,0.11948
162,327.95,0.14861
186,332.95,0.1644
210,337.95,0.17745
240,342.95,0.18481
270,347.95,0.18105
300,352.95,0.18199
330,357.95,0.18919
360,362.95,0.19678
390,367.95,0.20872
420,372.95,0.2136
450,377.95,0.21362
480,382.95,0.22183
510,387.95,0.2153
540,392.95,0.20834
570,397.95,0.19184
600,402.95,0.18885
630,407.95,0.20646
660,412.95,0.2199
690,417.95,0.23304
720,422.95,0.23201
750,427.95,0.2443
780,432.95,0.24153
810,437.95,0.24536
840,442.95,0.2447
870,447.95,0.23482
900,452.95,0.23573
930,457.95,0.24001
960,462.95,0.25208
990,467.95,0.26643
1020,472.95,0.2736
1050,477.95,0.2759
1080,482.95,0.2734
1110,487.95,0.28314
1140,492.95,0.31017
1170,497.95,0.33876
1200,502.95,0.35473
1230,507.95,0.36383
1260,512.95,0.36975
1290,517.95,0.37592
1320,522.95,0.38633
1350,527.95,0.38243
1380,532.95,0.37947
1410,537.95,0.3703
1440,542.95,0.36455
1470,547.95,0.35203
1500,552.95,0.33202
1530,557.95,0.30606
1560,562.95,0.29356
1590,567.95,0.2805
1620,572.95,0.27579
1650,577.95,0.29229
1680,582.95,0.28884
1710,587.95,0.22787
1740,592.95,0.0605
1770,597.95,-0.13191
1800,602.95,-0.28027
1830,607.95,-0.43178
1860,612.95,-0.63992
1890,617.95,-0.90677
1920,622.95,-1.19486
1950,627.95,-1.46047
1980,632.95,-1.62358
2010,637.95,-1.70285
2040,642.95,-1.7155
2070,647.95,-1.54299
2100,652.95,-1.25023
2130,657.95,-0.88542
2160,662.95,-0.52837
2190,667.95,-0.22416
2220,672.95,0.0456
2250,677.95,0.3751
2280,682.95,0.6911
2310,687.95,0.82859
2340,692.95,0.8722
2370,697.95,0.91239
2400,702.95,0.94284
2430,707.95,1.00515
2460,712.95,1.05808
2490,717.95,1.06607
2520,722.95,1.05807
2550,727.95,1.0616
2580,732.95,1.07124
2610,737.95,1.07038
2640,742.95,1.06661
2670,747.95,1.04974
2700,752.95,1.03489
2730,757.95,1.0198
2760,762.95,1.0044
2790,767.95,0.98735
2820,772.95,0.96805
2850,777.95,0.9475
2880,782.95,0.90748
2910,787.95,0.87184
2940,792.95,0.84214
2970,797.95,0.80913
3000,802.95,0.77601
3030,807.95,0.74815
3060,812.95,0.7181
3090,817.95,0.6973
3120,822.95,0.68301
3150,827.95,0.67915
3180,832.95,0.67978
3210,837.95,0.67612
3240,842.95,0.67022
3270,847.95,0.67189
3300,852.95,0.67372
3330,857.95,0.68057
3360,862.95,0.68294
3390,867.95,0.6865
3420,872.95,0.68359
3450,877.95,0.68339
3480,882.95,0.68481
3510,887.95,0.6929
3540,892.95,0.69277
3570,897.95,0.69727
3600,902.95,0.68674
3630,907.95,0.68935
3660,912.95,0.69808
3690,917.95,0.71665
