Time,Temperature,Mass
[s],[K],[mg]
0,299.132,1.976
61.5,304.132,1.977707462
84.2,309.132,1.97899285
105,314.132,1.978154433
125,319.132,1.979189462
146,324.132,1.976594776
168,329.132,1.977874631
191,334.132,1.979072878
217,339.132,1.979651846
245,344.132,1.97884623
275,349.132,1.981170599
305,354.132,1.984036392
336,359.132,1.982998004
367,364.132,1.986176202
397,369.132,1.988328659
427,374.132,1.99093935
458,379.132,1.992557102
488,384.132,1.990685039
518,389.132,1.988999511
548,394.132,1.988406909
578,399.132,1.989743278
608,404.132,1.990409585
638,409.132,1.98913961
668,414.132,1.987067774
697,419.132,1.98596892
727,424.132,1.988481997
757,429.132,1.985694058
787,434.132,1.983347361
817,439.132,1.983119726
847,444.132,1.98128165
878,449.132,1.980964107
908,454.132,1.98038751
937,459.132,1.981406534
967,464.132,1.982291189
997,469.132,1.983531129
1030,474.132,1.983319894
1060,479.132,1.982226574
1090,484.132,1.980998094
1120,489.132,1.982410144
1150,494.132,1.984015446
1180,499.132,1.982998004
1210,504.132,1.98307823
1240,509.132,1.98335566
1270,514.132,1.984438508
1300,519.132,1.98107753
1330,524.132,1.980026693
1360,529.132,1.979909318
1390,534.132,1.977594434
1420,539.132,1.972763114
1450,544.132,1.969009702
1480,549.132,1.956535017
1510,554.132,1.932097034
1540,559.132,1.893848393
1570,564.132,1.82354172
1600,569.132,1.742164507
1630,574.132,1.665645488
1660,579.132,1.574408035
1690,584.132,1.479523479
1720,589.132,1.399101465
1750,594.132,1.323887594
1780,599.132,1.24253429
1810,604.132,1.150031407
1840,609.132,1.047421284
1870,614.132,0.935781038
1900,619.132,0.814745308
1930,624.132,0.691898178
1960,629.132,0.574863453
1990,634.132,0.465577018
2020,639.132,0.372842943
2050,644.132,0.298488039
2080,649.132,0.236638054
2110,654.132,0.189040363
2140,659.132,0.1510405
2170,664.132,0.120967163
2200,669.132,0.097019426
2230,674.132,0.08124403
2260,679.132,0.069760506
2290,684.132,0.063551914
2320,689.132,0.061999964
2350,694.132,0.061027179
2380,699.132,0.061003665
2410,704.132,0.062993102
2440,709.132,0.063555669
2470,714.132,0.063000018
2500,719.132,0.061053262
2530,724.132,0.060999515
2560,729.132,0.061999964
2590,734.132,0.062998437
2620,739.132,0.061024808
2650,744.132,0.060995958
2680,749.132,0.059000198
2710,754.132,0.058444942
2740,759.132,0.057000091
2770,764.132,0.058952577
2800,769.132,0.059000001
2830,774.132,0.059000001
2860,779.132,0.059000001
2890,784.132,0.058412536
2920,789.132,0.059165392
2950,794.132,0.05939283
2980,799.132,0.057991846
3010,804.132,0.060977384
3040,809.132,0.06099991
3070,814.132,0.061976647
3100,819.132,0.061999964
3130,824.132,0.063084195
3160,829.132,0.065294549
3190,834.132,0.065999981
3220,839.132,0.06500131
3250,844.132,0.062993497
3280,849.132,0.063000018
3310,854.132,0.063000018
3340,859.132,0.063000018
3370,864.132,0.062971168
3400,869.132,0.061001689
3430,874.132,0.06099991
3460,879.132,0.06102797
3490,884.132,0.062992114
3520,889.132,0.067186174
3550,894.132,0.067000034
3580,899.132,0.066395576
3610,904.132,0.067967879
3640,909.132,0.065999981
3670,914.132,0.065999981
