Time,Temperature,Mass
[s],[K],[mg]
0,297.95,2.015
60,302.95,2.016872943
84,307.95,2.017709772
102,312.95,2.016951931
120,317.95,2.016187843
144,322.95,2.02209139
162,327.95,2.027163548
186,332.95,2.029006668
210,337.95,2.031004944
240,342.95,2.033025989
270,347.95,2.035999927
300,352.95,2.038753626
330,357.95,2.039633375
360,362.95,2.038673026
390,367.95,2.042004627
420,372.95,2.044078667
450,377.95,2.044690824
480,382.95,2.047933966
510,387.95,2.048468949
540,392.95,2.049024484
570,397.95,2.049191729
600,402.95,2.046935534
630,407.95,2.047808633
660,412.95,2.049059344
690,417.95,2.051820901
720,422.95,2.051113032
750,427.95,2.050112987
780,432.95,2.04987421
810,437.95,2.048127406
840,442.95,2.046860777
870,447.95,2.042008254
900,452.95,2.039760723
930,457.95,2.037033824
960,462.95,2.034010316
990,467.95,2.031931642
1020,472.95,2.029027826
1050,477.95,2.022891143
1080,482.95,2.01905418
1110,487.95,2.012053063
1140,492.95,2.007926343
1170,497.95,2.004032557
1200,502.95,2.000894597
1230,507.95,2.002000832
1260,512.95,2.00377101
1290,517.95,1.999949764
1320,522.95,2.002063499
1350,527.95,2.003020825
1380,532.95,2.000994541
1410,537.95,2.002073574
1440,542.95,1.997857791
1470,547.95,1.993946071
1500,552.95,1.982821861
1530,557.95,1.975051215
1560,562.95,1.965917421
1590,567.95,1.953887468
1620,572.95,1.940928197
1650,577.95,1.924889805
1680,582.95,1.90787313
1710,587.95,1.88583306
1740,592.95,1.862820349
1770,597.95,1.834789684
1800,602.95,1.799287601
1830,607.95,1.739089274
1860,612.95,1.661260302
1890,617.95,1.565212506
1920,622.95,1.448427338
1950,627.95,1.304110015
1980,632.95,1.135283845
2010,637.95,0.969813657
2040,642.95,0.796019907
2070,647.95,0.639789501
2100,652.95,0.503698819
2130,657.95,0.385622036
2160,662.95,0.29999985
2190,667.95,0.232513268
2220,672.95,0.189610493
2250,677.95,0.159745573
2280,682.95,0.139761811
2310,687.95,0.12517986
2340,692.95,0.116991505
2370,697.95,0.11208236
2400,702.95,0.1089712
2430,707.95,0.106999926
2460,712.95,0.106999926
2490,717.95,0.106999926
2520,722.95,0.106999926
2550,727.95,0.106999926
2580,732.95,0.106999926
2610,737.95,0.106999926
2640,742.95,0.106999926
2670,747.95,0.106999926
2700,752.95,0.107000127
2730,757.95,0.104987344
2760,762.95,0.105186023
2790,767.95,0.105999881
2820,772.95,0.105999881
2850,777.95,0.105999881
2880,782.95,0.105999881
2910,787.95,0.105999881
2940,792.95,0.10708375
2970,797.95,0.106999926
3000,802.95,0.106999926
3030,807.95,0.106971313
3060,812.95,0.105000038
3090,817.95,0.105960387
3120,822.95,0.107189537
3150,827.95,0.106987836
3180,832.95,0.106975141
3210,837.95,0.107185306
3240,842.95,0.10799997
3270,847.95,0.107820837
3300,852.95,0.105993635
3330,857.95,0.10588684
3360,862.95,0.105999881
3390,867.95,0.105996456
3420,872.95,0.106996903
3450,877.95,0.10799997
3480,882.95,0.107999164
3510,887.95,0.107039621
3540,892.95,0.107159917
3570,897.95,0.106999926
3600,902.95,0.105996859
3630,907.95,0.104912789
3660,912.95,0.106999724
3690,917.95,0.106999926
