Time,Temperature,Heat Flow
[s],[K],[W/g]
0.00E+00,298.485,2.31E-02
6.10E+01,303.485,-1.85E-02
8.33E+01,308.485,-6.15E-02
1.03E+02,313.485,-6.91E-02
1.23E+02,318.485,-5.66E-02
1.43E+02,323.485,-3.63E-02
1.65E+02,328.485,-5.97E-03
1.88E+02,333.485,-2.15E-03
2.13E+02,338.485,5.67E-03
2.41E+02,343.485,4.61E-03
2.70E+02,348.485,3.27E-03
3.01E+02,353.485,5.94E-03
3.32E+02,358.485,1.86E-02
3.63E+02,363.485,2.37E-02
3.93E+02,368.485,2.45E-02
4.24E+02,373.485,2.61E-02
4.54E+02,378.485,2.02E-02
4.84E+02,383.485,2.39E-02
5.14E+02,388.485,2.20E-02
5.44E+02,393.485,2.02E-02
5.74E+02,398.485,1.07E-02
6.04E+02,403.485,1.11E-02
6.34E+02,408.485,8.90E-03
6.64E+02,413.485,1.16E-02
6.94E+02,418.485,1.36E-02
7.24E+02,423.485,2.18E-02
7.54E+02,428.485,2.65E-02
7.84E+02,433.485,3.25E-02
8.14E+02,438.485,3.98E-02
8.44E+02,443.485,4.31E-02
8.74E+02,448.485,5.17E-02
9.04E+02,453.485,5.76E-02
9.34E+02,458.485,6.32E-02
9.64E+02,463.485,6.83E-02
9.93E+02,468.485,7.21E-02
1.02E+03,473.485,7.72E-02
1.05E+03,478.485,7.82E-02
1.08E+03,483.485,7.15E-02
1.11E+03,488.485,7.44E-02
1.14E+03,493.485,7.85E-02
1.17E+03,498.485,8.69E-02
1.20E+03,503.485,9.09E-02
1.23E+03,508.485,8.58E-02
1.26E+03,513.485,8.89E-02
1.29E+03,518.485,9.60E-02
1.32E+03,523.485,9.23E-02
1.35E+03,528.485,8.15E-02
1.38E+03,533.485,6.72E-02
1.41E+03,538.485,3.60E-02
1.44E+03,543.485,-4.56E-03
1.47E+03,548.485,-7.17E-02
1.50E+03,553.485,-0.1719
1.53E+03,558.485,-0.23449
1.56E+03,563.485,-0.24672
1.59E+03,568.485,-0.31711
1.62E+03,573.485,-0.55357
1.65E+03,578.485,-1.0986
1.68E+03,583.485,-1.19204
1.71E+03,588.485,-0.78335
1.74E+03,593.485,-0.61518
1.77E+03,598.485,-0.64649
1.80E+03,603.485,-0.69775
1.83E+03,608.485,-0.70242
1.86E+03,613.485,-0.66668
1.89E+03,618.485,-0.51556
1.92E+03,623.485,-0.47834
1.95E+03,628.485,-0.34383
1.98E+03,633.485,-7.48E-02
2.01E+03,638.485,0.14203
2.04E+03,643.485,0.2743
2.07E+03,648.485,0.36151
2.10E+03,653.485,0.40927
2.13E+03,658.485,0.42841
2.16E+03,663.485,0.43441
2.19E+03,668.485,0.44216
2.22E+03,673.485,0.43105
2.25E+03,678.485,0.39657
2.28E+03,683.485,0.34227
2.31E+03,688.485,0.2497
2.34E+03,693.485,0.14032
2.37E+03,698.485,4.77E-02
2.40E+03,703.485,6.74E-03
2.43E+03,708.485,-1.43E-02
2.46E+03,713.485,-1.25E-02
2.49E+03,718.485,-9.74E-03
2.52E+03,723.485,-1.32E-02
2.55E+03,728.485,-7.44E-03
2.58E+03,733.485,-2.97E-03
2.61E+03,738.485,-1.18E-03
2.64E+03,743.485,-7.13E-03
2.67E+03,748.485,-9.09E-03
2.70E+03,753.485,-9.72E-03
2.73E+03,758.485,-1.10E-02
2.76E+03,763.485,-1.58E-02
2.79E+03,768.485,-1.31E-02
2.82E+03,773.485,-2.69E-02
2.85E+03,778.485,-2.43E-02
2.88E+03,783.485,-2.95E-02
2.91E+03,788.485,-4.84E-02
2.94E+03,793.485,-6.05E-02
2.97E+03,798.485,-6.65E-02
3.00E+03,803.485,-7.76E-02
3.03E+03,808.485,-9.33E-02
3.06E+03,813.485,-0.1012
3.09E+03,818.485,-0.10251
3.12E+03,823.485,-0.10275
3.15E+03,828.485,-0.10387
3.18E+03,833.485,-0.10094
3.21E+03,838.485,-0.10045
3.24E+03,843.485,-0.10983
3.27E+03,848.485,-0.12259
3.30E+03,853.485,-0.12731
3.33E+03,858.485,-0.14117
3.36E+03,863.485,-0.1499
3.39E+03,868.485,-0.1567
3.42E+03,873.485,-0.16364
3.45E+03,878.485,-0.15882
3.48E+03,883.485,-0.17231
3.51E+03,888.485,-0.19002
3.54E+03,893.485,-0.20134
3.57E+03,898.485,-0.19897
3.60E+03,903.485,-0.20783
3.63E+03,908.485,-0.20801
3.66E+03,913.485,-0.20215
