Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
698.209,421.968,5.804,0.337
703.097,422.968,5.804,0.337
708.004,423.968,5.804,0.336
712.924,424.968,5.804,0.336
717.852,425.968,5.803,0.336
722.802,426.968,5.803,0.337
727.76,427.968,5.803,0.336
732.723,428.968,5.802,0.335
737.715,429.968,5.802,0.337
742.72,430.968,5.802,0.338
747.73,431.968,5.802,0.339
752.743,432.968,5.801,0.339
757.787,433.968,5.801,0.339
762.849,434.968,5.801,0.34
767.922,435.968,5.8,0.34
773,436.968,5.799,0.341
778.094,437.968,5.799,0.342
783.212,438.968,5.798,0.342
788.343,439.968,5.798,0.342
793.491,440.968,5.798,0.342
798.654,441.968,5.797,0.343
803.818,442.968,5.797,0.344
809.008,443.968,5.797,0.345
814.21,444.968,5.796,0.345
819.418,445.968,5.796,0.344
824.645,446.968,5.795,0.345
829.894,447.968,5.794,0.347
835.145,448.968,5.794,0.347
840.415,449.968,5.794,0.347
845.686,450.968,5.793,0.347
850.982,451.968,5.793,0.347
856.288,452.968,5.792,0.348
861.607,453.968,5.791,0.348
866.943,454.968,5.791,0.349
872.281,455.968,5.79,0.349
877.645,456.968,5.789,0.35
883.004,457.968,5.789,0.35
888.379,458.968,5.788,0.349
893.776,459.968,5.787,0.349
899.184,460.968,5.786,0.351
904.596,461.968,5.785,0.352
910.022,462.968,5.784,0.352
915.475,463.968,5.783,0.352
920.939,464.968,5.782,0.353
926.413,465.968,5.781,0.353
931.886,466.968,5.779,0.353
937.392,467.968,5.778,0.354
942.904,468.968,5.777,0.355
948.433,469.968,5.775,0.355
953.98,470.968,5.774,0.355
959.534,471.968,5.773,0.355
965.1,472.968,5.771,0.355
970.683,473.968,5.77,0.357
976.282,474.968,5.768,0.357
981.891,475.968,5.766,0.357
987.501,476.968,5.765,0.358
993.155,477.968,5.764,0.36
998.813,478.968,5.763,0.362
1004.473,479.968,5.761,0.363
1010.135,480.968,5.759,0.365
1015.81,481.968,5.757,0.366
1021.499,482.968,5.755,0.367
1027.201,483.968,5.753,0.368
1032.899,484.968,5.751,0.368
1038.62,485.968,5.749,0.368
1044.354,486.968,5.747,0.368
1050.107,487.968,5.745,0.369
1055.878,488.968,5.742,0.37
1061.654,489.968,5.739,0.37
1067.433,490.968,5.737,0.371
1073.218,491.968,5.734,0.371
1079.033,492.968,5.731,0.37
1084.857,493.968,5.728,0.37
1090.669,494.968,5.725,0.371
1096.489,495.968,5.722,0.372
1102.331,496.968,5.718,0.373
1108.183,497.968,5.716,0.374
1114.044,498.968,5.713,0.374
1119.92,499.968,5.71,0.375
1125.789,500.968,5.706,0.376
1131.657,501.968,5.703,0.377
1137.544,502.968,5.7,0.377
1143.439,503.968,5.696,0.378
1149.335,504.968,5.693,0.378
1155.236,505.968,5.69,0.378
1161.156,506.968,5.686,0.379
1167.089,507.968,5.683,0.38
1173.016,508.968,5.679,0.38
1178.942,509.968,5.675,0.38
1184.881,510.968,5.671,0.379
1190.839,511.968,5.667,0.379
1196.789,512.968,5.663,0.379
1202.735,513.968,5.659,0.38
1208.689,514.968,5.654,0.381
1214.651,515.968,5.651,0.381
1220.622,516.968,5.647,0.38
1226.597,517.968,5.642,0.38
1232.578,518.968,5.638,0.38
1238.556,519.968,5.633,0.381
1244.546,520.968,5.627,0.382
1250.536,521.968,5.623,0.381
1256.537,522.968,5.617,0.379
1262.537,523.968,5.612,0.379
1268.519,524.968,5.607,0.379
1274.517,525.968,5.602,0.38
1280.528,526.968,5.596,0.381
1286.53,527.968,5.59,0.382
1292.544,528.968,5.584,0.382
1298.567,529.968,5.578,0.382
1304.586,530.968,5.57,0.383
1310.605,531.968,5.563,0.383
1316.619,532.968,5.556,0.382
1322.644,533.968,5.549,0.383
1328.69,534.968,5.541,0.383
1334.706,535.968,5.534,0.386
1340.731,536.968,5.527,0.39
1346.75,537.968,5.519,0.394
1352.77,538.968,5.512,0.396
1358.803,539.968,5.504,0.397
1364.819,540.968,5.496,0.399
1370.855,541.968,5.487,0.401
1376.902,542.968,5.479,0.402
1382.952,543.968,5.47,0.403
1389,544.968,5.461,0.404
1395.046,545.968,5.451,0.404
1401.09,546.968,5.442,0.404
1407.134,547.968,5.433,0.404
1413.182,548.968,5.422,0.405
1419.239,549.968,5.412,0.406
1425.292,550.968,5.402,0.404
1431.341,551.968,5.392,0.404
1437.383,552.968,5.381,0.403
1443.421,553.968,5.369,0.402
1449.493,554.968,5.357,0.402
1455.558,555.968,5.346,0.403
1461.62,556.968,5.334,0.404
1467.68,557.968,5.322,0.405
1473.739,558.968,5.31,0.405
1479.785,559.968,5.296,0.404
1485.837,560.968,5.282,0.403
1491.922,561.968,5.27,0.403
1498,562.968,5.256,0.404
1504.051,563.968,5.24,0.405
1510.115,564.968,5.225,0.408
1516.178,565.968,5.211,0.409
1522.23,566.968,5.196,0.41
1528.285,567.968,5.18,0.412
1534.354,568.968,5.163,0.414
1540.402,569.968,5.146,0.414
1546.451,570.968,5.129,0.416
1552.513,571.968,5.112,0.419
1558.573,572.968,5.093,0.42
1564.639,573.968,5.076,0.42
1570.702,574.968,5.056,0.422
1576.777,575.968,5.036,0.425
1582.862,576.968,5.017,0.43
1588.931,577.968,4.997,0.434
1594.985,578.968,4.976,0.436
1601.048,579.968,4.955,0.44
1607.104,580.968,4.932,0.444
1613.158,581.968,4.91,0.447
1619.232,582.968,4.886,0.45
1625.303,583.968,4.862,0.454
1631.378,584.968,4.838,0.459
1637.45,585.968,4.813,0.462
1643.505,586.968,4.787,0.465
1649.57,587.968,4.761,0.47
1655.656,588.968,4.734,0.474
1661.728,589.968,4.708,0.478
1667.798,590.968,4.68,0.482
1673.857,591.968,4.652,0.486
1679.902,592.968,4.622,0.488
1685.953,593.968,4.593,0.492
1692.011,594.968,4.563,0.495
1698.06,595.968,4.531,0.499
1704.094,596.968,4.5,0.503
1710.126,597.968,4.468,0.506
1716.183,598.968,4.436,0.509
1722.231,599.968,4.403,0.512
1728.283,600.968,4.368,0.513
1734.338,601.968,4.334,0.514
1740.377,602.968,4.302,0.516
1746.419,603.968,4.267,0.518
1752.47,604.968,4.233,0.521
1758.523,605.968,4.197,0.525
1764.574,606.968,4.162,0.529
1770.635,607.968,4.125,0.532
1776.695,608.968,4.088,0.533
1782.754,609.968,4.051,0.532
1788.797,610.968,4.015,0.533
1794.841,611.968,3.976,0.535
1800.896,612.968,3.939,0.536
1806.952,613.968,3.9,0.541
1813.012,614.968,3.864,0.545
1819.057,615.968,3.825,0.543
1825.106,616.968,3.786,0.546
1831.158,617.968,3.749,0.554
1837.21,618.968,3.708,0.557
1843.276,619.968,3.668,0.558
1849.332,620.968,3.627,0.568
1855.381,621.968,3.587,0.574
1861.43,622.968,3.545,0.579
1867.481,623.968,3.501,0.59
1873.551,624.968,3.457,0.599
1879.61,625.968,3.414,0.608
1885.654,626.968,3.37,0.621
1891.706,627.968,3.325,0.63
1897.76,628.968,3.278,0.64
1903.822,629.968,3.23,0.653
1909.886,630.968,3.183,0.665
1915.946,631.968,3.132,0.679
1921.993,632.968,3.081,0.692
1928.038,633.968,3.029,0.703
1934.077,634.968,2.977,0.717
1940.116,635.968,2.924,0.729
1946.172,636.968,2.869,0.741
1952.236,637.968,2.812,0.752
1958.294,638.968,2.757,0.76
1964.339,639.968,2.698,0.771
1970.38,640.968,2.64,0.779
1976.445,641.968,2.581,0.781
1982.513,642.968,2.523,0.781
1988.563,643.968,2.464,0.778
1994.607,644.968,2.407,0.771
2000.656,645.968,2.347,0.759
2006.701,646.968,2.29,0.739
2012.75,647.968,2.234,0.715
2018.798,648.968,2.18,0.685
2024.827,649.968,2.129,0.649
2030.844,650.968,2.078,0.609
2036.869,651.968,2.031,0.564
2042.901,652.968,1.987,0.514
2048.932,653.968,1.947,0.463
2054.961,654.968,1.908,0.41
2060.986,655.968,1.874,0.353
2067.019,656.968,1.842,0.297
2073.038,657.968,1.815,0.242
2079.061,658.968,1.789,0.19
2085.091,659.968,1.769,0.143
2091.119,660.968,1.751,0.099
2097.142,661.968,1.735,0.061
2103.176,662.968,1.722,0.028
2109.214,663.968,1.71,0.002
2115.252,664.968,1.7,-0.021
2121.284,665.968,1.692,-0.041
2127.319,666.968,1.683,-0.053
2133.362,667.968,1.677,-0.063
2139.399,668.968,1.672,-0.072
2145.436,669.968,1.665,-0.077
2151.462,670.968,1.659,-0.082
2157.493,671.968,1.654,-0.084
2163.543,672.968,1.649,-0.089
2169.59,673.968,1.644,-0.09
2175.632,674.968,1.639,-0.092
2181.685,675.968,1.634,-0.095
2187.734,676.968,1.629,-0.097
2193.778,677.968,1.624,-0.1
2199.836,678.968,1.619,-0.099
2205.887,679.968,1.614,-0.107
2211.929,680.968,1.609,-0.106
2217.986,681.968,1.605,-0.115
2224.054,682.968,1.6,-0.114
2230.111,683.968,1.596,-0.119
2236.164,684.968,1.591,-0.124
2242.214,685.968,1.586,-0.125
2248.251,686.968,1.58,-0.129
2254.287,687.968,1.576,-0.132
2260.328,688.968,1.572,-0.134
2266.36,689.968,1.567,-0.138
2272.402,690.968,1.563,-0.141
2278.462,691.968,1.558,-0.143
2284.505,692.968,1.554,-0.15
2290.554,693.968,1.549,-0.153
2296.619,694.968,1.544,-0.156
2302.67,695.968,1.539,-0.162
2308.719,696.968,1.535,-0.166
2314.766,697.968,1.53,-0.169
2320.817,698.968,1.526,-0.17
2326.882,699.968,1.521,-0.177
2332.939,700.968,1.517,-0.178
2338.987,701.968,1.514,-0.178
2345.039,702.968,1.51,-0.18
2351.098,703.968,1.506,-0.185
2357.14,704.968,1.501,-0.186
2363.17,705.968,1.497,-0.189
2369.221,706.968,1.492,-0.192
2375.265,707.968,1.488,-0.195
2381.297,708.968,1.484,-0.195
2387.349,709.968,1.479,-0.199
2393.421,710.968,1.475,-0.201
2399.476,711.968,1.471,-0.202
2405.509,712.968,1.467,-0.203
2411.544,713.968,1.463,-0.203
2417.583,714.968,1.46,-0.204
2423.617,715.968,1.456,-0.205
2429.648,716.968,1.452,-0.205
2435.696,717.968,1.448,-0.205
2441.735,718.968,1.444,-0.205
2447.776,719.968,1.44,-0.205
2453.837,720.968,1.436,-0.205
2459.886,721.968,1.433,-0.204
2465.929,722.968,1.43,-0.205
2471.983,723.968,1.425,-0.205
2478.031,724.968,1.421,-0.201
2484.066,725.968,1.418,-0.199
2490.103,726.968,1.416,-0.2
2496.145,727.968,1.413,-0.194
2502.188,728.968,1.409,-0.192
2508.235,729.968,1.406,-0.192
2514.284,730.968,1.402,-0.188
2520.325,731.968,1.399,-0.188
2526.362,732.968,1.396,-0.186
2532.41,733.968,1.393,-0.181
2538.46,734.968,1.39,-0.181
2544.511,735.968,1.387,-0.179
2550.565,736.968,1.385,-0.178
2556.595,737.968,1.382,-0.176
2562.628,738.968,1.379,-0.176
2568.671,739.968,1.376,-0.175
2574.709,740.968,1.374,-0.175
2580.754,741.968,1.371,-0.178
2586.796,742.968,1.368,-0.174
2592.83,743.968,1.366,-0.171
2598.871,744.968,1.364,-0.171
2604.917,745.968,1.361,-0.171
2610.947,746.968,1.357,-0.173
2616.981,747.968,1.355,-0.17
2623.027,748.968,1.352,-0.168
2629.076,749.968,1.35,-0.168
2635.103,750.968,1.348,-0.168
2641.127,751.968,1.345,-0.167
2647.166,752.968,1.343,-0.166
2653.211,753.968,1.341,-0.168
2659.243,754.968,1.339,-0.169
2665.265,755.968,1.337,-0.168
2671.285,756.968,1.334,-0.165
2677.309,757.968,1.332,-0.168
2683.327,758.968,1.33,-0.17
2689.348,759.968,1.328,-0.17
2695.372,760.968,1.326,-0.169
2701.391,761.968,1.324,-0.167
2707.415,762.968,1.322,-0.169
2713.445,763.968,1.32,-0.166
2719.472,764.968,1.318,-0.168
2725.499,765.968,1.316,-0.167
2731.54,766.968,1.315,-0.165
2737.567,767.968,1.313,-0.168
2743.589,768.968,1.312,-0.169
2749.616,769.968,1.31,-0.169
2755.636,770.968,1.308,-0.168
2761.664,771.968,1.306,-0.17
2767.705,772.968,1.304,-0.173
2773.744,773.968,1.302,-0.172
2779.772,774.968,1.3,-0.172
2785.807,775.968,1.298,-0.174
2791.838,776.968,1.296,-0.172
2797.864,777.968,1.294,-0.174
2803.893,778.968,1.293,-0.172
2809.927,779.968,1.292,-0.17
2815.964,780.968,1.29,-0.171
2821.986,781.968,1.288,-0.173
2828.003,782.968,1.287,-0.173
2834.028,783.968,1.285,-0.17
2840.054,784.968,1.282,-0.16
2846.083,785.968,1.281,-0.156
2852.118,786.968,1.279,-0.149
2858.152,787.968,1.278,-0.146
2864.189,788.968,1.276,-0.147
2870.219,789.968,1.275,-0.149
2876.246,790.968,1.273,-0.147
2882.285,791.968,1.27,-0.144
2888.324,792.968,1.268,-0.149
2894.35,793.968,1.266,-0.147
2900.37,794.968,1.265,-0.143
2906.386,795.968,1.264,-0.142
2912.393,796.968,1.262,-0.146
2918.4,797.968,1.261,-0.146
2924.413,798.968,1.259,-0.15
2930.436,799.968,1.257,-0.148
2936.464,800.968,1.256,-0.148
2942.488,801.968,1.254,-0.147
2948.512,802.968,1.253,-0.146
2954.53,803.968,1.251,-0.146
2960.551,804.968,1.25,-0.149
2966.592,805.968,1.249,-0.148
2972.636,806.968,1.248,-0.152
2978.665,807.968,1.247,-0.151
2984.693,808.968,1.246,-0.153
2990.721,809.968,1.244,-0.156
2996.753,810.968,1.243,-0.157
3002.786,811.968,1.241,-0.155
3008.813,812.968,1.239,-0.155
3014.84,813.968,1.238,-0.156
3020.872,814.968,1.236,-0.157
3026.908,815.968,1.235,-0.158
3032.942,816.968,1.233,-0.16
3038.969,817.968,1.232,-0.159
3045.006,818.968,1.23,-0.157
3051.023,819.968,1.229,-0.162
3057.049,820.968,1.228,-0.161
3063.08,821.968,1.227,-0.162
3069.094,822.968,1.226,-0.16
3075.115,823.968,1.225,-0.164
3081.147,824.968,1.224,-0.16
3087.172,825.968,1.222,-0.163
3093.182,826.968,1.221,-0.161
3099.191,827.968,1.219,-0.161
3105.201,828.968,1.217,-0.161
3111.215,829.968,1.216,-0.164
3117.223,830.968,1.215,-0.163
3123.23,831.968,1.214,-0.164
3129.238,832.968,1.213,-0.166
3135.251,833.968,1.212,-0.166
3141.268,834.968,1.21,-0.169
3147.278,835.968,1.209,-0.173
3153.3,836.968,1.208,-0.172
3159.323,837.968,1.206,-0.174
3165.344,838.968,1.205,-0.178
3171.386,839.968,1.204,-0.176
3177.424,840.968,1.203,-0.175
3183.445,841.968,1.201,-0.184
3189.473,842.968,1.2,-0.182
3195.504,843.968,1.198,-0.183
3201.527,844.968,1.197,-0.183
3207.559,845.968,1.196,-0.189
3213.593,846.968,1.195,-0.189
3219.628,847.968,1.194,-0.192
3225.653,848.968,1.193,-0.189
3231.673,849.968,1.193,-0.192
3237.695,850.968,1.192,-0.192
3243.709,851.968,1.191,-0.196
3249.721,852.968,1.19,-0.196
3255.754,853.968,1.188,-0.199
3261.782,854.968,1.186,-0.198
3267.797,855.968,1.184,-0.201
3273.829,856.968,1.183,-0.202
3279.857,857.968,1.182,-0.205
3285.884,858.968,1.181,-0.206
3291.919,859.968,1.18,-0.207
3297.961,860.968,1.179,-0.209
3303.997,861.968,1.178,-0.209
3310.018,862.968,1.178,-0.208
3316.04,863.968,1.177,-0.211
3322.079,864.968,1.176,-0.214
3328.113,865.968,1.174,-0.214
3334.13,866.968,1.173,-0.218
3340.148,867.968,1.172,-0.216
3346.184,868.968,1.171,-0.219
3352.223,869.968,1.17,-0.22
3358.25,870.968,1.169,-0.222
3364.27,871.968,1.168,-0.223
3370.284,872.968,1.167,-0.226
3376.3,873.968,1.166,-0.226
3382.312,874.968,1.165,-0.229
3388.315,875.968,1.164,-0.228
3394.33,876.968,1.163,-0.232
3400.349,877.968,1.162,-0.229
3406.373,878.968,1.161,-0.237
3412.426,879.968,1.16,-0.238
3418.47,880.968,1.159,-0.239
3424.502,881.968,1.158,-0.244
3430.548,882.968,1.157,-0.247
3436.589,883.968,1.155,-0.249
3442.604,884.968,1.154,-0.247
3448.634,885.968,1.153,-0.248
3454.682,886.968,1.152,-0.25
3460.717,887.968,1.151,-0.253
3466.742,888.968,1.15,-0.256
3472.777,889.968,1.15,-0.261
3478.792,890.968,1.149,-0.262
3484.819,891.968,1.148,-0.259
3490.867,892.968,1.147,-0.26
3496.918,893.968,1.146,-0.262
3502.946,894.968,1.144,-0.262
3508.957,895.968,1.143,-0.265
3514.979,896.968,1.143,-0.267
3521.012,897.968,1.143,-0.264
3527.031,898.968,1.142,-0.263
3533.046,899.968,1.141,-0.267
3539.068,900.968,1.14,-0.264
3545.079,901.968,1.139,-0.267
3551.081,902.968,1.138,-0.268
3557.095,903.968,1.137,-0.26
3563.102,904.968,1.136,-0.262
3569.125,905.968,1.136,-0.257
3575.163,906.968,1.135,-0.257
3581.208,907.968,1.134,-0.257
3587.251,908.968,1.133,-0.259
3593.271,909.968,1.132,-0.257
3599.296,910.968,1.132,-0.251
3605.32,911.968,1.132,-0.253
3611.338,912.968,1.131,-0.25
3617.366,913.968,1.13,-0.251
3623.381,914.968,1.13,-0.245
3629.383,915.968,1.129,-0.247
3635.395,916.968,1.128,-0.244
3641.413,917.968,1.127,-0.241
3647.428,918.968,1.126,-0.237
3653.454,919.968,1.125,-0.238
3659.47,920.968,1.125,-0.234
3665.492,921.968,1.124,-0.234
3671.517,922.968,1.123,-0.227
3677.524,923.968,1.122,-0.225
3683.533,924.968,1.121,-0.222
3689.563,925.968,1.12,-0.222
3695.6,926.968,1.12,-0.219
3701.626,927.968,1.119,-0.216
3707.653,928.968,1.118,-0.216
3713.683,929.968,1.118,-0.216
3719.719,930.968,1.117,-0.208
3725.756,931.968,1.116,-0.205
3731.787,932.968,1.116,-0.2
3737.814,933.968,1.115,-0.204
3743.83,934.968,1.114,-0.197
3749.85,935.968,1.114,-0.196
3755.872,936.968,1.113,-0.192
3761.902,937.968,1.112,-0.189
3767.947,938.968,1.112,-0.186
3773.983,939.968,1.111,-0.183
3780.004,940.968,1.11,-0.18
3786.035,941.968,1.11,-0.175
3792.061,942.968,1.109,-0.167
3798.074,943.968,1.108,-0.163
3804.094,944.968,1.107,-0.165
3810.123,945.968,1.107,-0.16
3816.133,946.968,1.106,-0.151
3822.129,947.968,1.105,-0.147
3828.143,948.968,1.104,-0.141
3834.173,949.968,1.103,-0.14
3840.197,950.968,1.102,-0.136
3846.222,951.968,1.101,-0.129
3852.234,952.968,1.101,-0.128
3858.236,953.968,1.101,-0.118
3864.248,954.968,1.101,-0.113
3870.259,955.968,1.101,-0.11
3876.271,956.968,1.1,-0.1
3882.301,957.968,1.099,-0.093
3888.326,958.968,1.098,-0.091
3894.346,959.968,1.097,-0.083
3900.362,960.968,1.097,-0.074
3906.382,961.968,1.096,-0.07
3912.418,962.968,1.096,-0.064
3918.451,963.968,1.095,-0.05
3924.467,964.968,1.095,-0.044
3930.488,965.968,1.094,-0.038
3936.506,966.968,1.093,-0.031
3942.508,967.968,1.092,-0.022
3948.515,968.968,1.091,-0.01
3954.539,969.968,1.09,0
3960.553,970.968,1.089,0.01
3966.566,971.968,1.089,0.019
3972.587,972.968,1.088,0.026
3978.586,973.968,1.088,0.037
