Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
915.585,464.055,3.564,0.457
921.052,465.055,3.564,0.458
926.521,466.055,3.563,0.46
931.999,467.055,3.562,0.463
937.501,468.055,3.561,0.465
943.023,469.055,3.561,0.466
948.549,470.055,3.56,0.468
954.088,471.055,3.559,0.471
959.649,472.055,3.558,0.473
965.225,473.055,3.557,0.474
970.801,474.055,3.557,0.475
976.409,475.055,3.556,0.477
982.03,476.055,3.554,0.479
987.65,477.055,3.552,0.483
993.283,478.055,3.551,0.486
998.914,479.055,3.551,0.487
1004.58,480.055,3.549,0.488
1010.258,481.055,3.548,0.491
1015.952,482.055,3.547,0.494
1021.649,483.055,3.546,0.497
1027.369,484.055,3.545,0.499
1033.103,485.055,3.543,0.502
1038.844,486.055,3.542,0.505
1044.581,487.055,3.54,0.507
1050.349,488.055,3.539,0.509
1056.127,489.055,3.538,0.51
1061.885,490.055,3.536,0.511
1067.672,491.055,3.535,0.511
1073.491,492.055,3.533,0.513
1079.311,493.055,3.532,0.514
1085.113,494.055,3.53,0.516
1090.938,495.055,3.528,0.519
1096.769,496.055,3.526,0.523
1102.609,497.055,3.524,0.524
1108.465,498.055,3.523,0.525
1114.322,499.055,3.522,0.527
1120.181,500.055,3.52,0.528
1126.058,501.055,3.519,0.53
1131.936,502.055,3.518,0.533
1137.824,503.055,3.516,0.534
1143.73,504.055,3.514,0.535
1149.654,505.055,3.511,0.537
1155.575,506.055,3.509,0.538
1161.505,507.055,3.507,0.54
1167.437,508.055,3.505,0.544
1173.375,509.055,3.504,0.547
1179.304,510.055,3.503,0.55
1185.245,511.055,3.502,0.552
1191.206,512.055,3.499,0.555
1197.166,513.055,3.496,0.556
1203.137,514.055,3.494,0.556
1209.097,515.055,3.491,0.559
1215.05,516.055,3.488,0.563
1221.001,517.055,3.486,0.565
1226.974,518.055,3.484,0.566
1232.953,519.055,3.481,0.566
1238.943,520.055,3.478,0.567
1244.93,521.055,3.476,0.57
1250.912,522.055,3.473,0.572
1256.901,523.055,3.47,0.574
1262.891,524.055,3.467,0.577
1268.899,525.055,3.464,0.58
1274.902,526.055,3.46,0.582
1280.902,527.055,3.456,0.584
1286.915,528.055,3.453,0.588
1292.929,529.055,3.449,0.591
1298.942,530.055,3.445,0.592
1304.96,531.055,3.44,0.594
1310.971,532.055,3.437,0.596
1316.993,533.055,3.433,0.598
1323.019,534.055,3.428,0.6
1329.035,535.055,3.423,0.601
1335.068,536.055,3.418,0.602
1341.118,537.055,3.414,0.605
1347.16,538.055,3.408,0.607
1353.185,539.055,3.403,0.607
1359.217,540.055,3.398,0.607
1365.262,541.055,3.394,0.61
1371.311,542.055,3.388,0.613
1377.354,543.055,3.382,0.615
1383.412,544.055,3.377,0.616
1389.466,545.055,3.371,0.618
1395.497,546.055,3.365,0.62
1401.547,547.055,3.359,0.622
1407.603,548.055,3.352,0.625
1413.65,549.055,3.345,0.63
1419.707,550.055,3.339,0.634
1425.76,551.055,3.332,0.635
1431.809,552.055,3.326,0.637
1437.883,553.055,3.318,0.638
1443.951,554.055,3.31,0.639
1450.007,555.055,3.303,0.642
1456.063,556.055,3.295,0.644
1462.11,557.055,3.288,0.647
1468.164,558.055,3.28,0.649
1474.237,559.055,3.272,0.651
1480.302,560.055,3.263,0.654
1486.37,561.055,3.254,0.656
1492.433,562.055,3.246,0.66
1498.479,563.055,3.237,0.663
1504.543,564.055,3.227,0.668
1510.619,565.055,3.218,0.672
1516.695,566.055,3.208,0.674
1522.768,567.055,3.199,0.678
1528.822,568.055,3.189,0.683
1534.899,569.055,3.178,0.687
1540.978,570.055,3.167,0.692
1547.053,571.055,3.156,0.698
1553.136,572.055,3.145,0.703
1559.201,573.055,3.134,0.709
1565.269,574.055,3.121,0.715
1571.324,575.055,3.109,0.722
1577.377,576.055,3.098,0.727
1583.431,577.055,3.085,0.731
1589.483,578.055,3.071,0.736
1595.55,579.055,3.058,0.743
1601.621,580.055,3.044,0.75
1607.693,581.055,3.03,0.757
1613.748,582.055,3.016,0.765
1619.801,583.055,3,0.771
1625.875,584.055,2.985,0.777
1631.938,585.055,2.97,0.785
1637.995,586.055,2.954,0.79
1644.044,587.055,2.937,0.798
1650.104,588.055,2.922,0.806
1656.18,589.055,2.904,0.814
1662.242,590.055,2.888,0.822
1668.298,591.055,2.87,0.832
1674.359,592.055,2.851,0.841
1680.424,593.055,2.834,0.848
1686.481,594.055,2.815,0.858
1692.527,595.055,2.797,0.867
1698.574,596.055,2.776,0.875
1704.633,597.055,2.756,0.882
1710.674,598.055,2.735,0.888
1716.719,599.055,2.715,0.89
1722.776,600.055,2.695,0.898
1728.824,601.055,2.675,0.906
1734.884,602.055,2.652,0.913
1740.946,603.055,2.631,0.918
1747,604.055,2.608,0.924
1753.033,605.055,2.587,0.93
1759.073,606.055,2.564,0.935
1765.132,607.055,2.541,0.949
1771.198,608.055,2.518,0.96
1777.259,609.055,2.496,0.972
1783.314,610.055,2.473,0.978
1789.37,611.055,2.45,0.983
1795.435,612.055,2.427,0.992
1801.493,613.055,2.404,1.003
1807.54,614.055,2.378,1.013
1813.589,615.055,2.355,1.018
1819.637,616.055,2.328,1.025
1825.696,617.055,2.304,1.029
1831.761,618.055,2.281,1.038
1837.826,619.055,2.257,1.047
1843.876,620.055,2.231,1.053
1849.917,621.055,2.205,1.064
1855.96,622.055,2.179,1.074
1862.009,623.055,2.153,1.087
1868.055,624.055,2.126,1.096
1874.105,625.055,2.101,1.107
1880.151,626.055,2.073,1.122
1886.201,627.055,2.045,1.136
1892.273,628.055,2.016,1.153
1898.325,629.055,1.988,1.166
1904.362,630.055,1.958,1.186
1910.405,631.055,1.929,1.202
1916.444,632.055,1.896,1.22
1922.485,633.055,1.866,1.238
1928.532,634.055,1.834,1.258
1934.584,635.055,1.801,1.271
1940.65,636.055,1.767,1.292
1946.695,637.055,1.734,1.304
1952.744,638.055,1.699,1.316
1958.804,639.055,1.663,1.328
1964.847,640.055,1.628,1.34
1970.884,641.055,1.592,1.349
1976.935,642.055,1.556,1.355
1982.987,643.055,1.518,1.361
1989.036,644.055,1.482,1.357
1995.092,645.055,1.445,1.355
2001.154,646.055,1.408,1.343
2007.19,647.055,1.374,1.326
2013.224,648.055,1.337,1.311
2019.27,649.055,1.303,1.283
2025.314,650.055,1.269,1.247
2031.34,651.055,1.239,1.208
2037.368,652.055,1.207,1.166
2043.398,653.055,1.177,1.12
2049.424,654.055,1.15,1.065
2055.47,655.055,1.124,1.008
2061.514,656.055,1.101,0.948
2067.542,657.055,1.081,0.884
2073.587,658.055,1.062,0.823
2079.636,659.055,1.045,0.765
2085.676,660.055,1.03,0.708
2091.724,661.055,1.018,0.655
2097.761,662.055,1.008,0.605
2103.788,663.055,0.999,0.566
2109.824,664.055,0.991,0.528
2115.868,665.055,0.983,0.495
2121.91,666.055,0.978,0.473
2127.958,667.055,0.974,0.459
2133.993,668.055,0.97,0.448
2140.027,669.055,0.965,0.439
2146.066,670.055,0.961,0.434
2152.085,671.055,0.959,0.426
2158.109,672.055,0.956,0.426
2164.156,673.055,0.952,0.421
2170.193,674.055,0.949,0.417
2176.248,675.055,0.946,0.415
2182.307,676.055,0.944,0.413
2188.358,677.055,0.94,0.416
2194.397,678.055,0.937,0.412
2200.42,679.055,0.934,0.409
2206.456,680.055,0.931,0.409
2212.505,681.055,0.929,0.407
2218.562,682.055,0.927,0.404
2224.606,683.055,0.924,0.402
2230.64,684.055,0.921,0.405
2236.709,685.055,0.917,0.403
2242.789,686.055,0.914,0.403
2248.83,687.055,0.911,0.395
2254.862,688.055,0.909,0.396
2260.91,689.055,0.907,0.385
2266.955,690.055,0.904,0.388
2272.997,691.055,0.902,0.383
2279.039,692.055,0.899,0.381
2285.072,693.055,0.897,0.379
2291.108,694.055,0.894,0.376
2297.142,695.055,0.892,0.373
2303.18,696.055,0.889,0.375
2309.232,697.055,0.887,0.371
2315.282,698.055,0.885,0.368
2321.321,699.055,0.882,0.371
2327.356,700.055,0.88,0.368
2333.39,701.055,0.877,0.363
2339.422,702.055,0.875,0.368
2345.466,703.055,0.872,0.361
2351.513,704.055,0.87,0.362
2357.544,705.055,0.868,0.361
2363.58,706.055,0.865,0.361
2369.62,707.055,0.863,0.364
2375.665,708.055,0.861,0.361
2381.729,709.055,0.858,0.362
2387.789,710.055,0.856,0.365
2393.841,711.055,0.855,0.366
2399.893,712.055,0.853,0.365
2405.933,713.055,0.851,0.366
2411.974,714.055,0.849,0.363
2418.019,715.055,0.847,0.364
2424.055,716.055,0.844,0.368
2430.093,717.055,0.841,0.375
2436.136,718.055,0.839,0.381
2442.166,719.055,0.838,0.375
2448.21,720.055,0.835,0.382
2454.254,721.055,0.833,0.382
2460.299,722.055,0.831,0.386
2466.344,723.055,0.829,0.387
2472.364,724.055,0.827,0.39
2478.392,725.055,0.825,0.395
2484.422,726.055,0.823,0.397
2490.47,727.055,0.822,0.404
2496.518,728.055,0.821,0.407
2502.557,729.055,0.819,0.41
2508.604,730.055,0.817,0.416
2514.652,731.055,0.815,0.413
2520.69,732.055,0.813,0.424
2526.732,733.055,0.811,0.424
2532.77,734.055,0.809,0.431
2538.803,735.055,0.808,0.433
2544.841,736.055,0.806,0.439
2550.872,737.055,0.805,0.44
2556.899,738.055,0.804,0.444
2562.935,739.055,0.802,0.449
2568.971,740.055,0.801,0.454
2574.998,741.055,0.8,0.457
2581.037,742.055,0.799,0.458
2587.072,743.055,0.798,0.465
2593.109,744.055,0.796,0.468
2599.157,745.055,0.795,0.47
2605.193,746.055,0.793,0.476
2611.234,747.055,0.792,0.481
2617.289,748.055,0.791,0.479
2623.321,749.055,0.79,0.477
2629.347,750.055,0.789,0.485
2635.381,751.055,0.787,0.485
2641.43,752.055,0.786,0.488
2647.481,753.055,0.785,0.489
2653.523,754.055,0.784,0.491
2659.555,755.055,0.783,0.491
2665.577,756.055,0.782,0.491
2671.601,757.055,0.78,0.499
2677.621,758.055,0.778,0.506
2683.635,759.055,0.777,0.505
2689.638,760.055,0.777,0.506
2695.654,761.055,0.776,0.508
2701.676,762.055,0.775,0.514
2707.701,763.055,0.774,0.509
2713.717,764.055,0.773,0.515
2719.741,765.055,0.772,0.518
2725.754,766.055,0.771,0.521
2731.766,767.055,0.77,0.528
2737.807,768.055,0.77,0.529
2743.861,769.055,0.769,0.53
2749.928,770.055,0.768,0.532
2755.995,771.055,0.767,0.533
2762.037,772.055,0.767,0.542
2768.068,773.055,0.766,0.553
2774.091,774.055,0.764,0.558
2780.117,775.055,0.763,0.56
2786.17,776.055,0.763,0.564
2792.228,777.055,0.762,0.558
2798.266,778.055,0.761,0.565
2804.29,779.055,0.76,0.568
2810.321,780.055,0.758,0.571
2816.352,781.055,0.757,0.573
2822.375,782.055,0.757,0.574
2828.41,783.055,0.757,0.581
2834.443,784.055,0.755,0.584
2840.472,785.055,0.754,0.583
2846.494,786.055,0.753,0.583
2852.507,787.055,0.752,0.581
2858.529,788.055,0.751,0.586
2864.564,789.055,0.751,0.588
2870.591,790.055,0.751,0.59
2876.605,791.055,0.75,0.589
2882.629,792.055,0.749,0.596
2888.652,793.055,0.749,0.603
2894.67,794.055,0.748,0.603
2900.702,795.055,0.747,0.609
2906.732,796.055,0.746,0.617
2912.749,797.055,0.745,0.618
2918.776,798.055,0.745,0.616
2924.811,799.055,0.744,0.624
2930.836,800.055,0.743,0.627
2936.858,801.055,0.742,0.631
2942.874,802.055,0.741,0.635
2948.899,803.055,0.741,0.633
2954.929,804.055,0.74,0.634
2960.944,805.055,0.74,0.632
2966.965,806.055,0.74,0.627
2972.977,807.055,0.739,0.62
2978.989,808.055,0.738,0.619
2985.017,809.055,0.737,0.615
2991.049,810.055,0.736,0.612
2997.076,811.055,0.735,0.614
3003.107,812.055,0.734,0.615
3009.136,813.055,0.734,0.612
3015.161,814.055,0.734,0.614
3021.178,815.055,0.733,0.62
3027.184,816.055,0.733,0.611
3033.212,817.055,0.732,0.612
3039.256,818.055,0.731,0.616
3045.29,819.055,0.73,0.614
3051.316,820.055,0.73,0.609
3057.337,821.055,0.73,0.611
3063.362,822.055,0.729,0.614
3069.386,823.055,0.728,0.613
3075.413,824.055,0.727,0.613
3081.459,825.055,0.727,0.613
3087.494,826.055,0.727,0.61
3093.516,827.055,0.727,0.613
3099.528,828.055,0.727,0.616
3105.56,829.055,0.726,0.613
3111.607,830.055,0.725,0.614
3117.649,831.055,0.725,0.601
3123.679,832.055,0.724,0.599
3129.716,833.055,0.723,0.598
3135.741,834.055,0.722,0.595
3141.755,835.055,0.721,0.591
3147.786,836.055,0.721,0.592
3153.83,837.055,0.72,0.586
3159.854,838.055,0.719,0.584
3165.875,839.055,0.719,0.586
3171.91,840.055,0.719,0.582
3177.937,841.055,0.719,0.571
3183.958,842.055,0.718,0.569
3189.977,843.055,0.718,0.566
3195.997,844.055,0.717,0.558
3202.03,845.055,0.716,0.551
3208.078,846.055,0.715,0.542
3214.114,847.055,0.715,0.542
3220.133,848.055,0.715,0.541
3226.159,849.055,0.715,0.539
3232.187,850.055,0.714,0.529
3238.211,851.055,0.714,0.522
3244.249,852.055,0.714,0.524
3250.277,853.055,0.714,0.524
3256.298,854.055,0.713,0.521
3262.324,855.055,0.712,0.522
3268.356,856.055,0.711,0.518
3274.402,857.055,0.711,0.516
3280.45,858.055,0.711,0.517
3286.469,859.055,0.711,0.515
3292.495,860.055,0.711,0.508
3298.538,861.055,0.709,0.511
3304.575,862.055,0.708,0.501
3310.603,863.055,0.708,0.501
3316.62,864.055,0.707,0.5
3322.645,865.055,0.706,0.498
3328.675,866.055,0.705,0.496
3334.71,867.055,0.705,0.494
3340.743,868.055,0.705,0.497
3346.765,869.055,0.706,0.49
3352.784,870.055,0.705,0.494
3358.823,871.055,0.704,0.485
3364.858,872.055,0.703,0.487
3370.888,873.055,0.703,0.49
3376.928,874.055,0.702,0.491
3382.961,875.055,0.702,0.49
3389.01,876.055,0.702,0.496
3395.056,877.055,0.702,0.5
3401.085,878.055,0.701,0.492
3407.105,879.055,0.701,0.496
3413.114,880.055,0.7,0.504
3419.123,881.055,0.7,0.502
3425.152,882.055,0.7,0.503
3431.185,883.055,0.7,0.503
3437.222,884.055,0.699,0.505
3443.251,885.055,0.699,0.511
3449.274,886.055,0.698,0.516
3455.305,887.055,0.698,0.513
3461.339,888.055,0.697,0.52
3467.364,889.055,0.697,0.522
3473.389,890.055,0.697,0.525
3479.4,891.055,0.697,0.532
3485.418,892.055,0.697,0.536
3491.443,893.055,0.696,0.545
3497.453,894.055,0.696,0.541
3503.474,895.055,0.695,0.539
3509.498,896.055,0.694,0.549
3515.522,897.055,0.694,0.55
3521.544,898.055,0.693,0.549
3527.566,899.055,0.693,0.553
3533.589,900.055,0.692,0.554
3539.606,901.055,0.692,0.563
3545.64,902.055,0.692,0.561
3551.679,903.055,0.692,0.567
3557.701,904.055,0.692,0.564
3563.713,905.055,0.692,0.567
3569.732,906.055,0.692,0.574
3575.755,907.055,0.691,0.568
3581.792,908.055,0.691,0.576
3587.821,909.055,0.69,0.578
3593.834,910.055,0.689,0.588
3599.851,911.055,0.689,0.583
3605.871,912.055,0.69,0.583
3611.881,913.055,0.69,0.588
3617.891,914.055,0.689,0.59
3623.918,915.055,0.689,0.586
3629.947,916.055,0.688,0.59
3635.978,917.055,0.688,0.588
3642.004,918.055,0.688,0.588
3648.025,919.055,0.687,0.591
3654.052,920.055,0.687,0.598
3660.068,921.055,0.687,0.593
3666.081,922.055,0.686,0.596
3672.098,923.055,0.686,0.596
3678.118,924.055,0.685,0.595
3684.157,925.055,0.685,0.593
3690.195,926.055,0.685,0.586
3696.221,927.055,0.685,0.591
3702.262,928.055,0.686,0.591
3708.303,929.055,0.686,0.595
3714.341,930.055,0.685,0.587
3720.378,931.055,0.685,0.582
3726.408,932.055,0.684,0.592
3732.427,933.055,0.684,0.594
3738.431,934.055,0.684,0.587
3744.448,935.055,0.683,0.589
3750.459,936.055,0.683,0.593
3756.452,937.055,0.683,0.596
3762.46,938.055,0.683,0.604
3768.481,939.055,0.683,0.607
3774.5,940.055,0.682,0.616
3780.519,941.055,0.682,0.63
3786.542,942.055,0.682,0.636
3792.56,943.055,0.682,0.644
3798.581,944.055,0.682,0.653
3804.612,945.055,0.682,0.661
3810.632,946.055,0.682,0.669
3816.647,947.055,0.681,0.677
3822.654,948.055,0.681,0.684
3828.658,949.055,0.68,0.687
3834.669,950.055,0.679,0.695
3840.678,951.055,0.679,0.702
3846.688,952.055,0.68,0.723
3852.702,953.055,0.681,0.732
3858.726,954.055,0.681,0.741
3864.748,955.055,0.68,0.747
3870.761,956.055,0.68,0.761
3876.769,957.055,0.679,0.773
3882.78,958.055,0.679,0.773
3888.796,959.055,0.679,0.785
3894.814,960.055,0.679,0.795
3900.835,961.055,0.679,0.807
3906.872,962.055,0.679,0.815
3912.919,963.055,0.679,0.827
3918.947,964.055,0.678,0.835
3924.953,965.055,0.678,0.845
3930.978,966.055,0.678,0.854
3937.009,967.055,0.677,0.871
3943.03,968.055,0.677,0.873
3949.052,969.055,0.677,0.886
3955.068,970.055,0.677,0.9
3961.087,971.055,0.677,0.918
3967.1,972.055,0.677,0.925
3973.109,973.055,0.677,0.94
