Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
1003.5577,376.5000,1.8850,0.0021
1009.3547,377.0000,1.8846,0.0027
1015.2010,377.5000,1.8830,0.0027
1021.0188,378.0000,1.8830,0.0028
1026.8652,378.5000,1.8830,0.0031
1032.6652,379.0000,1.8830,0.0029
1038.4809,379.5000,1.8830,0.0031
1044.3130,380.0000,1.8830,0.0034
1050.1423,380.5000,1.8830,0.0037
1055.9829,381.0000,1.8850,0.0036
1061.8039,381.5000,1.8830,0.0041
1067.6090,382.0000,1.8830,0.0049
1073.4325,382.5000,1.8830,0.0050
1079.2731,383.0000,1.8840,0.0056
1085.0661,383.5000,1.8830,0.0061
1090.9210,384.0000,1.8832,0.0062
1096.7147,384.5000,1.8830,0.0066
1102.5240,385.0000,1.8830,0.0065
1108.3214,385.5000,1.8820,0.0074
1114.1539,386.0000,1.8820,0.0082
1119.9675,386.5000,1.8820,0.0084
1125.7570,387.0000,1.8820,0.0087
1131.5654,387.5000,1.8820,0.0097
1137.4090,388.0000,1.8830,0.0101
1143.2181,388.5000,1.8820,0.0104
1148.9992,389.0000,1.8820,0.0109
1154.8154,389.5000,1.8828,0.0116
1160.6169,390.0000,1.8830,0.0116
1166.3946,390.5000,1.8830,0.0121
1172.2039,391.0000,1.8820,0.0124
1177.9897,391.5000,1.8820,0.0126
1183.7939,392.0000,1.8810,0.0131
1189.5841,392.5000,1.8810,0.0137
1195.4035,393.0000,1.8810,0.0138
1201.1715,393.5000,1.8800,0.0138
1206.9729,394.0000,1.8800,0.0139
1212.7475,394.5000,1.8790,0.0145
1218.5593,395.0000,1.8810,0.0152
1224.3462,395.5000,1.8810,0.0162
1230.1154,396.0000,1.8810,0.0165
1235.9373,396.5000,1.8810,0.0171
1241.6770,397.0000,1.8830,0.0167
1247.4652,397.5000,1.8810,0.0183
1253.2616,398.0000,1.8810,0.0189
1259.0535,398.5000,1.8810,0.0198
1264.8181,399.0000,1.8810,0.0206
1270.6103,399.5000,1.8810,0.0213
1276.3711,400.0000,1.8790,0.0220
1282.1659,400.5000,1.8810,0.0227
1287.9462,401.0000,1.8810,0.0239
1293.7269,401.5000,1.8790,0.0244
1299.5005,402.0000,1.8810,0.0249
1305.2883,402.5000,1.8810,0.0257
1311.0808,403.0000,1.8810,0.0270
1316.8467,403.5000,1.8810,0.0274
1322.6193,404.0000,1.8810,0.0284
1328.3939,404.5000,1.8800,0.0299
1334.2103,405.0000,1.8800,0.0304
1339.9846,405.5000,1.8810,0.0308
1345.7600,406.0000,1.8810,0.0322
1351.5358,406.5000,1.8810,0.0331
1357.3133,407.0000,1.8820,0.0344
1363.1290,407.5000,1.8810,0.0345
1368.9130,408.0000,1.8810,0.0360
1374.6969,408.5000,1.8803,0.0371
1380.4732,409.0000,1.8810,0.0376
1386.2987,409.5000,1.8810,0.0388
1392.0534,410.0000,1.8810,0.0395
1397.8500,410.5000,1.8820,0.0402
1403.6654,411.0000,1.8820,0.0404
1409.4506,411.5000,1.8810,0.0420
1415.2534,412.0000,1.8810,0.0423
1421.0543,412.5000,1.8800,0.0432
1426.8577,413.0000,1.8800,0.0440
1432.6732,413.5000,1.8790,0.0451
1438.4430,414.0000,1.8790,0.0456
1444.2462,414.5000,1.8800,0.0472
1450.0467,415.0000,1.8790,0.0479
1455.8645,415.5000,1.8800,0.0488
1461.6519,416.0000,1.8790,0.0496
1467.4652,416.5000,1.8800,0.0510
1473.2538,417.0000,1.8800,0.0520
1479.1005,417.5000,1.8800,0.0526
1484.8887,418.0000,1.8800,0.0531
1490.7004,418.5000,1.8800,0.0547
1496.5038,419.0000,1.8797,0.0550
1502.3308,419.5000,1.8790,0.0560
1508.1382,420.0000,1.8800,0.0572
1513.9185,420.5000,1.8780,0.0576
1519.7424,421.0000,1.8780,0.0589
1525.5609,421.5000,1.8780,0.0596
1531.3751,422.0000,1.8780,0.0608
1537.1769,422.5000,1.8770,0.0623
1542.9946,423.0000,1.8770,0.0632
1548.7978,423.5000,1.8770,0.0643
1554.6370,424.0000,1.8770,0.0648
1560.4435,424.5000,1.8780,0.0666
1566.2769,425.0000,1.8800,0.0675
1572.0693,425.5000,1.8780,0.0688
1577.8807,426.0000,1.8780,0.0698
1583.6995,426.5000,1.8780,0.0712
1589.5154,427.0000,1.8780,0.0715
1595.3260,427.5000,1.8780,0.0730
1601.1769,428.0000,1.8760,0.0746
1606.9616,428.5000,1.8760,0.0758
1612.7828,429.0000,1.8760,0.0765
1618.6063,429.5000,1.8760,0.0780
1624.4158,430.0000,1.8760,0.0783
1630.2346,430.5000,1.8760,0.0800
1636.0547,431.0000,1.8760,0.0820
1641.8769,431.5000,1.8760,0.0825
1647.6811,432.0000,1.8760,0.0845
1653.4887,432.5000,1.8760,0.0855
1659.3346,433.0000,1.8760,0.0874
1665.1214,433.5000,1.8740,0.0881
1670.9649,434.0000,1.8740,0.0892
1676.7490,434.5000,1.8740,0.0904
1682.5711,435.0000,1.8720,0.0923
1688.3895,435.5000,1.8720,0.0934
1694.1828,436.0000,1.8710,0.0944
1699.9962,436.5000,1.8710,0.0964
1705.8198,437.0000,1.8710,0.0978
1711.5849,437.5000,1.8720,0.0993
1717.3880,438.0000,1.8720,0.1011
1723.2010,438.5000,1.8720,0.1014
1729.0014,439.0000,1.8718,0.1032
1734.8193,439.5000,1.8710,0.1040
1740.6130,440.0000,1.8700,0.1057
1746.4063,440.5000,1.8700,0.1070
1752.2308,441.0000,1.8690,0.1088
1758.0063,441.5000,1.8680,0.1108
1763.8354,442.0000,1.8670,0.1116
1769.6308,442.5000,1.8670,0.1134
1775.4279,443.0000,1.8670,0.1146
1781.2298,443.5000,1.8670,0.1157
1787.0289,444.0000,1.8688,0.1175
1792.8298,444.5000,1.8680,0.1193
1798.6270,445.0000,1.8670,0.1207
1804.4410,445.5000,1.8670,0.1215
1810.2182,446.0000,1.8660,0.1239
1816.0181,446.5000,1.8660,0.1266
1821.8289,447.0000,1.8660,0.1279
1827.6182,447.5000,1.8660,0.1301
1833.4241,448.0000,1.8660,0.1314
1839.1978,448.5000,1.8650,0.1340
1845.0063,449.0000,1.8650,0.1342
1850.8187,449.5000,1.8650,0.1363
1856.6299,450.0000,1.8650,0.1382
1862.4165,450.5000,1.8650,0.1398
1868.2154,451.0000,1.8640,0.1416
1874.0090,451.5000,1.8640,0.1430
1879.8346,452.0000,1.8620,0.1446
1885.6103,452.5000,1.8620,0.1464
1891.4204,453.0000,1.8620,0.1478
1897.1947,453.5000,1.8620,0.1492
1903.0325,454.0000,1.8620,0.1510
1908.8224,454.5000,1.8620,0.1521
1914.6619,455.0000,1.8620,0.1544
1920.4329,455.5000,1.8620,0.1552
1926.2424,456.0000,1.8620,0.1566
1932.0577,456.5000,1.8620,0.1584
1937.8435,457.0000,1.8600,0.1605
1943.6424,457.5000,1.8600,0.1622
1949.4850,458.0000,1.8600,0.1643
1955.2569,458.5000,1.8600,0.1658
1961.0769,459.0000,1.8600,0.1674
1966.8958,459.5000,1.8600,0.1689
1972.7123,460.0000,1.8600,0.1707
1978.5004,460.5000,1.8600,0.1722
1984.3240,461.0000,1.8580,0.1737
1990.1170,461.5000,1.8570,0.1754
1995.9437,462.0000,1.8570,0.1769
2001.7269,462.5000,1.8570,0.1783
2007.5538,463.0000,1.8570,0.1802
2013.3769,463.5000,1.8570,0.1819
2019.1501,464.0000,1.8570,0.1844
2024.9890,464.5000,1.8530,0.1856
2030.8063,465.0000,1.8530,0.1876
2036.6063,465.5000,1.8540,0.1891
2042.4214,466.0000,1.8540,0.1914
2048.2689,466.5000,1.8540,0.1932
2054.0769,467.0000,1.8520,0.1956
2059.8924,467.5000,1.8520,0.1971
2065.7308,468.0000,1.8520,0.1982
2071.5358,468.5000,1.8520,0.1998
2077.3411,469.0000,1.8520,0.2018
2083.2116,469.5000,1.8520,0.2036
2089.0210,470.0000,1.8520,0.2050
2094.8325,470.5000,1.8500,0.2060
2100.6729,471.0000,1.8481,0.2081
2106.4887,471.5000,1.8480,0.2089
2112.3358,472.0000,1.8480,0.2112
2118.1501,472.5000,1.8470,0.2120
2123.9713,473.0000,1.8470,0.2137
2129.7924,473.5000,1.8460,0.2151
2135.6308,474.0000,1.8460,0.2165
2141.4729,474.5000,1.8460,0.2184
2147.3034,475.0000,1.8430,0.2193
2153.1358,475.5000,1.8430,0.2208
2158.9476,476.0000,1.8430,0.2228
2164.7769,476.5000,1.8420,0.2252
2170.6144,477.0000,1.8420,0.2259
2176.4652,477.5000,1.8410,0.2276
2182.2969,478.0000,1.8390,0.2289
2188.1218,478.5000,1.8380,0.2305
2193.9577,479.0000,1.8370,0.2326
2199.7962,479.5000,1.8370,0.2339
2205.6000,480.0000,1.8370,0.2342
2211.4361,480.5000,1.8350,0.2350
2217.2652,481.0000,1.8340,0.2361
2223.1090,481.5000,1.8330,0.2381
2228.9308,482.0000,1.8320,0.2394
2234.7711,482.5000,1.8320,0.2409
2240.5930,483.0000,1.8310,0.2423
2246.4116,483.5000,1.8310,0.2433
2252.2500,484.0000,1.8310,0.2449
2258.0652,484.5000,1.8300,0.2465
2263.8693,485.0000,1.8300,0.2474
2269.7005,485.5000,1.8290,0.2498
2275.5476,486.0000,1.8290,0.2511
2281.3616,486.5000,1.8290,0.2525
2287.1713,487.0000,1.8290,0.2538
2293.0128,487.5000,1.8280,0.2556
2298.8214,488.0000,1.8250,0.2571
2304.6652,488.5000,1.8250,0.2585
2310.4852,489.0000,1.8250,0.2603
2316.3123,489.5000,1.8230,0.2609
2322.1570,490.0000,1.8230,0.2622
2327.9890,490.5000,1.8230,0.2641
2333.7828,491.0000,1.8230,0.2650
2339.6308,491.5000,1.8230,0.2668
2345.4658,492.0000,1.8200,0.2684
2351.3214,492.5000,1.8170,0.2691
2357.1250,493.0000,1.8170,0.2700
2362.9751,493.5000,1.8150,0.2713
2368.7939,494.0000,1.8130,0.2732
2374.6325,494.5000,1.8120,0.2741
2380.4647,495.0000,1.8120,0.2749
2386.2808,495.5000,1.8110,0.2765
2392.0929,496.0000,1.8110,0.2774
2397.9019,496.5000,1.8100,0.2793
2403.7476,497.0000,1.8090,0.2797
2409.5713,497.5000,1.8080,0.2810
2415.3970,498.0000,1.8070,0.2819
2421.2289,498.5000,1.8060,0.2827
2427.0506,499.0000,1.8050,0.2839
2432.8732,499.5000,1.8040,0.2844
2438.7004,500.0000,1.8020,0.2856
2444.5185,500.5000,1.8020,0.2865
2450.3358,501.0000,1.8000,0.2878
2456.1924,501.5000,1.7980,0.2879
2461.9992,502.0000,1.7960,0.2877
2467.8652,502.5000,1.7960,0.2880
2473.6547,503.0000,1.7930,0.2890
2479.4890,503.5000,1.7920,0.2893
2485.3123,504.0000,1.7910,0.2899
2491.1586,504.5000,1.7900,0.2897
2496.9577,505.0000,1.7890,0.2896
2502.7962,505.5000,1.7880,0.2897
2508.6182,506.0000,1.7870,0.2903
2514.4417,506.5000,1.7855,0.2906
2520.2654,507.0000,1.7840,0.2895
2526.0845,507.5000,1.7820,0.2904
2531.9123,508.0000,1.7800,0.2897
2537.7547,508.5000,1.7799,0.2896
2543.5411,509.0000,1.7760,0.2899
2549.3939,509.5000,1.7760,0.2893
2555.1970,510.0000,1.7740,0.2890
2561.0182,510.5000,1.7720,0.2887
2566.8298,511.0000,1.7710,0.2879
2572.6732,511.5000,1.7690,0.2870
2578.4887,512.0000,1.7670,0.2873
2584.3330,512.5000,1.7660,0.2864
2590.1358,513.0000,1.7650,0.2852
2595.9946,513.5000,1.7646,0.2850
2601.8077,514.0000,1.7630,0.2835
2607.6417,514.5000,1.7618,0.2821
2613.4732,515.0000,1.7610,0.2805
2619.3144,515.5000,1.7590,0.2786
2625.1240,516.0000,1.7570,0.2776
2630.9475,516.5000,1.7560,0.2756
2636.8079,517.0000,1.7548,0.2741
2642.6650,517.5000,1.7530,0.2719
2648.4697,518.0000,1.7520,0.2695
2654.3169,518.5000,1.7480,0.2672
2660.1462,519.0000,1.7450,0.2651
2665.9570,519.5000,1.7430,0.2620
2671.8076,520.0000,1.7410,0.2591
2677.5924,520.5000,1.7390,0.2566
2683.4289,521.0000,1.7380,0.2532
2689.2534,521.5000,1.7360,0.2506
2695.1147,522.0000,1.7340,0.2476
2700.9232,522.5000,1.7320,0.2441
2706.7385,523.0000,1.7300,0.2416
2712.5770,523.5000,1.7280,0.2374
2718.4038,524.0000,1.7250,0.2336
2724.2204,524.5000,1.7231,0.2292
2730.0489,525.0000,1.7214,0.2247
2735.8606,525.5000,1.7200,0.2206
2741.6887,526.0000,1.7180,0.2143
2747.4769,526.5000,1.7130,0.2070
2753.3077,527.0000,1.7110,0.1994
2759.1109,527.5000,1.7090,0.1902
2764.9269,528.0000,1.7075,0.1828
2770.6846,528.5000,1.7050,0.1737
2776.4769,529.0000,1.7030,0.1625
2782.2811,529.5000,1.7010,0.1499
2788.0694,530.0000,1.6980,0.1392
2793.8316,530.5000,1.6960,0.1323
2799.6249,531.0000,1.6960,0.1245
2805.4064,531.5000,1.6930,0.1167
2811.1963,532.0000,1.6900,0.1082
2816.9710,532.5000,1.6880,0.1006
2822.7594,533.0000,1.6860,0.0942
2828.5617,533.5000,1.6840,0.0852
2834.3462,534.0000,1.6810,0.0778
2840.1463,534.5000,1.6790,0.0700
2845.9241,535.0000,1.6770,0.0617
2851.7437,535.5000,1.6726,0.0531
2857.5325,536.0000,1.6699,0.0452
2863.3153,536.5000,1.6670,0.0365
2869.0993,537.0000,1.6653,0.0280
2874.8887,537.5000,1.6620,0.0186
2880.6769,538.0000,1.6600,0.0081
2886.5006,538.5000,1.6580,-0.0004
2892.2883,539.0000,1.6540,-0.0108
2898.0769,539.5000,1.6520,-0.0212
2903.8580,540.0000,1.6500,-0.0321
2909.6417,540.5000,1.6480,-0.0433
2915.4129,541.0000,1.6440,-0.0540
2921.2298,541.5000,1.6417,-0.0667
2926.9992,542.0000,1.6390,-0.0779
2932.7885,542.5000,1.6350,-0.0907
2938.5710,543.0000,1.6318,-0.1033
2944.3710,543.5000,1.6290,-0.1164
2950.1373,544.0000,1.6240,-0.1303
2955.8769,544.5000,1.6210,-0.1429
2961.6808,545.0000,1.6180,-0.1570
2967.4501,545.5000,1.6160,-0.1709
2973.2202,546.0000,1.6130,-0.1843
2979.0103,546.5000,1.6090,-0.1979
2984.7902,547.0000,1.6070,-0.2110
2990.5660,547.5000,1.6025,-0.2230
2996.3593,548.0000,1.5985,-0.2355
3002.1346,548.5000,1.5958,-0.2478
3007.9213,549.0000,1.5920,-0.2598
3013.7289,549.5000,1.5886,-0.2729
3019.5325,550.0000,1.5840,-0.2852
3025.3040,550.5000,1.5806,-0.2974
3031.0973,551.0000,1.5773,-0.3105
3036.9001,551.5000,1.5730,-0.3223
3042.6924,552.0000,1.5690,-0.3346
3048.5035,552.5000,1.5650,-0.3484
3054.2885,553.0000,1.5630,-0.3613
3060.0652,553.5000,1.5584,-0.3750
3065.8694,554.0000,1.5540,-0.3881
3071.6540,554.5000,1.5500,-0.4024
3077.4691,555.0000,1.5457,-0.4148
3083.2501,555.5000,1.5414,-0.4275
3089.0769,556.0000,1.5370,-0.4422
3094.8437,556.5000,1.5340,-0.4565
3100.6450,557.0000,1.5300,-0.4705
3106.4308,557.5000,1.5271,-0.4851
3112.2180,558.0000,1.5229,-0.5001
3118.0385,558.5000,1.5190,-0.5149
3123.8417,559.0000,1.5160,-0.5307
3129.6180,559.5000,1.5120,-0.5460
3135.4214,560.0000,1.5070,-0.5623
3141.1864,560.5000,1.5013,-0.5776
3146.9769,561.0000,1.4980,-0.5933
3152.7691,561.5000,1.4935,-0.6095
3158.5571,562.0000,1.4872,-0.6261
3164.3599,562.5000,1.4830,-0.6424
3170.1370,563.0000,1.4780,-0.6588
3175.9411,563.5000,1.4740,-0.6767
3181.7358,564.0000,1.4686,-0.6941
3187.5117,564.5000,1.4630,-0.7122
3193.3122,565.0000,1.4583,-0.7288
3199.1035,565.5000,1.4520,-0.7467
3204.8885,566.0000,1.4460,-0.7642
3210.6849,566.5000,1.4413,-0.7821
3216.4730,567.0000,1.4367,-0.7991
3222.2653,567.5000,1.4320,-0.8169
3228.0490,568.0000,1.4270,-0.8353
3233.8417,568.5000,1.4210,-0.8527
3239.5978,569.0000,1.4160,-0.8715
3245.3769,569.5000,1.4100,-0.8895
3251.1808,570.0000,1.4040,-0.9081
3256.9571,570.5000,1.3964,-0.9286
3262.7653,571.0000,1.3910,-0.9480
3268.5239,571.5000,1.3839,-0.9684
3274.3301,572.0000,1.3775,-0.9887
3280.0807,572.5000,1.3710,-1.0086
3285.8655,573.0000,1.3640,-1.0287
3291.6535,573.5000,1.3574,-1.0498
3297.4090,574.0000,1.3510,-1.0703
3303.1730,574.5000,1.3453,-1.0909
3308.9123,575.0000,1.3396,-1.1134
3314.7006,575.5000,1.3340,-1.1353
3320.4506,576.0000,1.3270,-1.1558
3326.2180,576.5000,1.3198,-1.1772
3331.9660,577.0000,1.3124,-1.1988
3337.7540,577.5000,1.3060,-1.2219
3343.5111,578.0000,1.2990,-1.2451
3349.2463,578.5000,1.2924,-1.2697
3355.0090,579.0000,1.2850,-1.2952
3360.7476,579.5000,1.2772,-1.3214
3366.5060,580.0000,1.2702,-1.3484
3372.2430,580.5000,1.2621,-1.3756
3377.9940,581.0000,1.2545,-1.4047
3383.7346,581.5000,1.2460,-1.4322
3389.4619,582.0000,1.2390,-1.4613
3395.2016,582.5000,1.2300,-1.4914
3400.9411,583.0000,1.2210,-1.5207
3406.6580,583.5000,1.2114,-1.5522
3412.3525,584.0000,1.2022,-1.5857
3418.0730,584.5000,1.1940,-1.6210
3423.7660,585.0000,1.1844,-1.6559
3429.4658,585.5000,1.1754,-1.6925
3435.1436,586.0000,1.1670,-1.7311
3440.8546,586.5000,1.1544,-1.7707
3446.5056,587.0000,1.1423,-1.8125
3452.1861,587.5000,1.1316,-1.8567
3457.8278,588.0000,1.1210,-1.9028
3463.4430,588.5000,1.1101,-1.9520
3469.0590,589.0000,1.1000,-2.0037
3474.6619,589.5000,1.0884,-2.0583
3480.2430,590.0000,1.0771,-2.1153
3485.8325,590.5000,1.0645,-2.1757
3491.3826,591.0000,1.0520,-2.2383
3496.9411,591.5000,1.0365,-2.3040
3502.4659,592.0000,1.0180,-2.3721
3507.9902,592.5000,0.9996,-2.4428
3513.5234,593.0000,0.9856,-2.5169
3519.0370,593.5000,0.9744,-2.5923
3524.5170,594.0000,0.9588,-2.6687
3530.0548,594.5000,0.9420,-2.7467
3535.5549,595.0000,0.9227,-2.8216
3541.1079,595.5000,0.9062,-2.8962
3546.6478,596.0000,0.8881,-2.9679
3552.2424,596.5000,0.8711,-3.0384
3557.8501,597.0000,0.8537,-3.1062
3563.5183,597.5000,0.8378,-3.1720
3569.2127,598.0000,0.8215,-3.2320
3574.9385,598.5000,0.8065,-3.2862
3580.7358,599.0000,0.7926,-3.3307
3586.6417,599.5000,0.7787,-3.3666
3592.5808,600.0000,0.7647,-3.3920
3598.5871,600.5000,0.7508,-3.4063
3604.6893,601.0000,0.7383,-3.4109
3610.8490,601.5000,0.7250,-3.4019
3617.0403,602.0000,0.7141,-3.3837
3623.3096,602.5000,0.7016,-3.3551
3629.6036,603.0000,0.6940,-3.3196
3635.9049,603.5000,0.6860,-3.2788
3642.1988,604.0000,0.6800,-3.2336
3648.4769,604.5000,0.6740,-3.1884
3654.7571,605.0000,0.6690,-3.1427
3661.0429,605.5000,0.6630,-3.0980
3667.2896,606.0000,0.6583,-3.0542
3673.5163,606.5000,0.6530,-3.0108
3679.7410,607.0000,0.6490,-2.9691
3685.9018,607.5000,0.6436,-2.9310
3692.0887,608.0000,0.6410,-2.8934
3698.2175,608.5000,0.6358,-2.8557
3704.3769,609.0000,0.6300,-2.8187
3710.5054,609.5000,0.6260,-2.7819
3716.6191,610.0000,0.6210,-2.7443
3722.7408,610.5000,0.6190,-2.7072
3728.8688,611.0000,0.6180,-2.6660
3734.9835,611.5000,0.6145,-2.6281
3741.0811,612.0000,0.6113,-2.5891
3747.2021,612.5000,0.6080,-2.5494
3753.2892,613.0000,0.6060,-2.5113
3759.3894,613.5000,0.6020,-2.4731
3765.4809,614.0000,0.5997,-2.4337
3771.5393,614.5000,0.5960,-2.3956
3777.6198,615.0000,0.5940,-2.3584
3783.7270,615.5000,0.5910,-2.3205
3789.8143,616.0000,0.5890,-2.2831
3795.8410,616.5000,0.5880,-2.2480
3801.9370,617.0000,0.5850,-2.2107
3807.9691,617.5000,0.5830,-2.1755
3814.0329,618.0000,0.5805,-2.1418
3820.0688,618.5000,0.5790,-2.1087
3826.1239,619.0000,0.5770,-2.0790
3832.1710,619.5000,0.5740,-2.0473
3838.2065,620.0000,0.5715,-2.0175
3844.2417,620.5000,0.5700,-1.9859
3850.2619,621.0000,0.5670,-1.9556
3856.2933,621.5000,0.5650,-1.9257
3862.3385,622.0000,0.5620,-1.8955
3868.3546,622.5000,0.5610,-1.8665
3874.3809,623.0000,0.5590,-1.8389
3880.4180,623.5000,0.5570,-1.8117
3886.4410,624.0000,0.5550,-1.7856
3892.4646,624.5000,0.5520,-1.7604
3898.4531,625.0000,0.5501,-1.7344
3904.4648,625.5000,0.5500,-1.7093
3910.5010,626.0000,0.5480,-1.6837
3916.4769,626.5000,0.5450,-1.6604
3922.5010,627.0000,0.5440,-1.6357
3928.5239,627.5000,0.5420,-1.6114
3934.5015,628.0000,0.5410,-1.5888
3940.5154,628.5000,0.5370,-1.5652
3946.5394,629.0000,0.5350,-1.5414
