Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
4159.6650,472.5000,1.8180,0.3644
4171.5361,473.0000,1.8180,0.3660
4183.3787,473.5000,1.8180,0.3681
4195.1895,474.0000,1.8170,0.3701
4206.9930,474.5000,1.8150,0.3720
4218.8728,475.0000,1.8140,0.3736
4230.6636,475.5000,1.8130,0.3760
4242.5020,476.0000,1.8120,0.3782
4254.3404,476.5000,1.8120,0.3800
4266.1559,477.0000,1.8110,0.3818
4278.0028,477.5000,1.8110,0.3847
4289.8472,478.0000,1.8110,0.3864
4301.6942,478.5000,1.8109,0.3884
4313.4472,479.0000,1.8100,0.3913
4325.2890,479.5000,1.8090,0.3931
4337.0970,480.0000,1.8060,0.3952
4348.9727,480.5000,1.8060,0.3973
4360.7611,481.0000,1.8060,0.4003
4372.5865,481.5000,1.8060,0.4025
4384.4028,482.0000,1.8060,0.4043
4396.1611,482.5000,1.8060,0.4063
4408.0598,483.0000,1.8040,0.4078
4419.8728,483.5000,1.8040,0.4107
4431.6810,484.0000,1.8000,0.4124
4443.5523,484.5000,1.8000,0.4144
4455.3211,485.0000,1.8000,0.4159
4467.1787,485.5000,1.8000,0.4183
4479.0404,486.0000,1.7980,0.4205
4490.8097,486.5000,1.7980,0.4224
4502.6490,487.0000,1.7980,0.4241
4514.4751,487.5000,1.7960,0.4263
4526.2999,488.0000,1.7950,0.4280
4538.1107,488.5000,1.7950,0.4300
4549.9290,489.0000,1.7940,0.4318
4561.7849,489.5000,1.7940,0.4342
4573.5500,490.0000,1.7940,0.4359
4585.4249,490.5000,1.7940,0.4385
4597.3326,491.0000,1.7910,0.4395
4609.0999,491.5000,1.7900,0.4408
4620.9450,492.0000,1.7890,0.4433
4632.7769,492.5000,1.7890,0.4451
4644.6091,493.0000,1.7874,0.4467
4656.4410,493.5000,1.7870,0.4488
4668.2472,494.0000,1.7860,0.4504
4680.0750,494.5000,1.7850,0.4514
4691.8751,495.0000,1.7836,0.4537
4703.6871,495.5000,1.7830,0.4550
4715.5158,496.0000,1.7810,0.4562
4727.3139,496.5000,1.7810,0.4574
4739.1211,497.0000,1.7810,0.4585
4750.9051,497.5000,1.7790,0.4604
4762.7119,498.0000,1.7780,0.4616
4774.5211,498.5000,1.7750,0.4635
4786.3097,499.0000,1.7730,0.4644
4798.0999,499.5000,1.7710,0.4652
4809.8942,500.0000,1.7700,0.4666
4821.6571,500.5000,1.7690,0.4677
4833.4751,501.0000,1.7680,0.4697
4845.2481,501.5000,1.7670,0.4713
4857.0251,502.0000,1.7653,0.4726
4868.7865,502.5000,1.7650,0.4746
4880.5361,503.0000,1.7640,0.4764
4892.3500,503.5000,1.7630,0.4789
4904.1636,504.0000,1.7590,0.4800
4915.8751,504.5000,1.7570,0.4798
4927.6410,505.0000,1.7550,0.4767
4939.3805,505.5000,1.7530,0.4742
4951.1583,506.0000,1.7510,0.4726
4962.9806,506.5000,1.7490,0.4706
4974.6865,507.0000,1.7462,0.4697
4986.4472,507.5000,1.7450,0.4671
4998.2011,508.0000,1.7440,0.4657
5009.9583,508.5000,1.7430,0.4642
5021.6693,509.0000,1.7400,0.4621
5033.4000,509.5000,1.7390,0.4596
5045.1252,510.0000,1.7370,0.4564
5056.8695,510.5000,1.7340,0.4535
5068.6251,511.0000,1.7320,0.4503
5080.4249,511.5000,1.7300,0.4476
5092.1361,512.0000,1.7280,0.4441
5103.8677,512.5000,1.7260,0.4407
5115.6330,513.0000,1.7250,0.4376
5127.3999,513.5000,1.7230,0.4345
5139.1097,514.0000,1.7200,0.4316
5150.8890,514.5000,1.7190,0.4279
5162.6472,515.0000,1.7160,0.4240
5174.3583,515.5000,1.7140,0.4197
5186.1175,516.0000,1.7110,0.4157
5197.8502,516.5000,1.7110,0.4126
5209.5865,517.0000,1.7090,0.4094
5221.3727,517.5000,1.7070,0.4061
5233.0787,518.0000,1.7040,0.4032
5244.8942,518.5000,1.7020,0.4002
5256.6502,519.0000,1.7010,0.3974
5268.4410,519.5000,1.6990,0.3957
5280.2028,520.0000,1.6970,0.3922
5292.0502,520.5000,1.6940,0.3895
5303.8171,521.0000,1.6920,0.3855
5315.6249,521.5000,1.6900,0.3825
5327.4341,522.0000,1.6860,0.3792
5339.1930,522.5000,1.6830,0.3755
5351.0020,523.0000,1.6810,0.3725
5362.7750,523.5000,1.6790,0.3689
5374.5252,524.0000,1.6767,0.3658
5386.2810,524.5000,1.6720,0.3620
5398.0326,525.0000,1.6690,0.3579
5409.7769,525.5000,1.6660,0.3544
5421.5583,526.0000,1.6611,0.3511
5433.3140,526.5000,1.6570,0.3479
5445.0810,527.0000,1.6550,0.3441
5456.8251,527.5000,1.6530,0.3397
5468.6249,528.0000,1.6500,0.3360
5480.3119,528.5000,1.6470,0.3325
5492.1175,529.0000,1.6448,0.3277
5503.8918,529.5000,1.6410,0.3239
5515.6890,530.0000,1.6370,0.3193
5527.4481,530.5000,1.6370,0.3152
5539.2404,531.0000,1.6350,0.3106
5551.0249,531.5000,1.6330,0.3057
5562.8025,532.0000,1.6290,0.3012
5574.5464,532.5000,1.6270,0.2956
5586.3868,533.0000,1.6230,0.2897
5598.0868,533.5000,1.6190,0.2843
5609.8791,534.0000,1.6170,0.2798
5621.6249,534.5000,1.6130,0.2732
5633.3805,535.0000,1.6100,0.2683
5645.1932,535.5000,1.6060,0.2628
5656.9791,536.0000,1.6030,0.2577
5668.7805,536.5000,1.5990,0.2520
5680.5808,537.0000,1.5940,0.2465
5692.3531,537.5000,1.5910,0.2409
5704.1481,538.0000,1.5880,0.2347
5716.0079,538.5000,1.5840,0.2291
5727.7791,539.0000,1.5800,0.2227
5739.5713,539.5000,1.5760,0.2172
5751.3636,540.0000,1.5720,0.2106
5763.1531,540.5000,1.5680,0.2047
5774.9137,541.0000,1.5640,0.1974
5786.6973,541.5000,1.5599,0.1916
5798.4636,542.0000,1.5560,0.1854
5810.2472,542.5000,1.5520,0.1773
5821.9630,543.0000,1.5500,0.1712
5833.7016,543.5000,1.5440,0.1638
5845.4946,544.0000,1.5398,0.1567
5857.2171,544.5000,1.5360,0.1485
5868.9692,545.0000,1.5298,0.1416
5880.7531,545.5000,1.5260,0.1343
5892.4326,546.0000,1.5220,0.1263
5904.1808,546.5000,1.5170,0.1183
5915.9249,547.0000,1.5130,0.1110
5927.6481,547.5000,1.5080,0.1027
5939.3643,548.0000,1.5040,0.0948
5951.0973,548.5000,1.4989,0.0869
5962.8184,549.0000,1.4930,0.0782
5974.5636,549.5000,1.4878,0.0695
5986.2943,550.0000,1.4830,0.0615
5998.0168,550.5000,1.4780,0.0526
6009.7986,551.0000,1.4730,0.0438
6021.5249,551.5000,1.4690,0.0355
6033.2500,552.0000,1.4639,0.0273
6044.9893,552.5000,1.4580,0.0179
6056.7208,553.0000,1.4540,0.0081
6068.4321,553.5000,1.4500,-0.0010
6080.2249,554.0000,1.4437,-0.0099
6091.9094,554.5000,1.4380,-0.0203
6103.6410,555.0000,1.4310,-0.0290
6115.3137,555.5000,1.4240,-0.0381
6127.1249,556.0000,1.4170,-0.0478
6138.8481,556.5000,1.4110,-0.0589
6150.5370,557.0000,1.4060,-0.0690
6162.2732,557.5000,1.3980,-0.0791
6174.0500,558.0000,1.3930,-0.0908
6185.7692,558.5000,1.3870,-0.1007
6197.5206,559.0000,1.3800,-0.1119
6209.2652,559.5000,1.3730,-0.1232
6220.9791,560.0000,1.3680,-0.1345
6232.7249,560.5000,1.3610,-0.1463
6244.4490,561.0000,1.3510,-0.1576
6256.2029,561.5000,1.3440,-0.1684
6267.9208,562.0000,1.3360,-0.1810
6279.6404,562.5000,1.3290,-0.1935
6291.3932,563.0000,1.3230,-0.2066
6303.1531,563.5000,1.3170,-0.2195
6314.8820,564.0000,1.3090,-0.2324
6326.5791,564.5000,1.3030,-0.2460
6338.3128,565.0000,1.2940,-0.2607
6349.9838,565.5000,1.2851,-0.2740
6361.7361,566.0000,1.2780,-0.2900
6373.4472,566.5000,1.2690,-0.3060
6385.0791,567.0000,1.2600,-0.3217
6396.7584,567.5000,1.2521,-0.3379
6408.4249,568.0000,1.2437,-0.3547
6420.0813,568.5000,1.2350,-0.3720
6431.7208,569.0000,1.2250,-0.3914
6443.3713,569.5000,1.2154,-0.4098
6455.0249,570.0000,1.2040,-0.4283
6466.6500,570.5000,1.1940,-0.4490
6478.2813,571.0000,1.1855,-0.4703
6489.9404,571.5000,1.1760,-0.4929
6501.5137,572.0000,1.1660,-0.5166
6513.1206,572.5000,1.1550,-0.5417
6524.6500,573.0000,1.1440,-0.5665
6536.1750,573.5000,1.1330,-0.5924
6547.7584,574.0000,1.1220,-0.6202
6559.3049,574.5000,1.1100,-0.6510
6570.8249,575.0000,1.0980,-0.6828
6582.3138,575.5000,1.0830,-0.7150
6593.7636,576.0000,1.0708,-0.7503
6605.2608,576.5000,1.0592,-0.7849
6616.7370,577.0000,1.0440,-0.8239
6628.1370,577.5000,1.0300,-0.8619
6639.6087,578.0000,1.0160,-0.9024
6651.0087,578.5000,1.0017,-0.9448
6662.4636,579.0000,0.9865,-0.9863
6673.8868,579.5000,0.9720,-1.0289
6685.2571,580.0000,0.9560,-1.0710
6696.7361,580.5000,0.9390,-1.1131
6708.2249,581.0000,0.9220,-1.1539
6719.7808,581.5000,0.9045,-1.1929
6731.3713,582.0000,0.8880,-1.2299
6743.0025,582.5000,0.8730,-1.2632
6754.6559,583.0000,0.8566,-1.2940
6766.4481,583.5000,0.8410,-1.3200
6778.2087,584.0000,0.8247,-1.3397
6790.1128,584.5000,0.8100,-1.3543
6802.0652,585.0000,0.7966,-1.3631
6814.1249,585.5000,0.7830,-1.3649
6826.2943,586.0000,0.7712,-1.3590
6838.4896,586.5000,0.7590,-1.3476
6850.7249,587.0000,0.7490,-1.3332
6862.9289,587.5000,0.7420,-1.3167
6875.2094,588.0000,0.7340,-1.2963
6887.4571,588.5000,0.7243,-1.2740
6899.7500,589.0000,0.7160,-1.2524
6912.0029,589.5000,0.7100,-1.2311
6924.2249,590.0000,0.7030,-1.2099
6936.4179,590.5000,0.6987,-1.1902
6948.5853,591.0000,0.6940,-1.1702
6960.7731,591.5000,0.6871,-1.1512
6972.9036,592.0000,0.6810,-1.1320
6985.0249,592.5000,0.6770,-1.1130
6997.1853,593.0000,0.6710,-1.0942
7009.2752,593.5000,0.6662,-1.0755
7021.3326,594.0000,0.6640,-1.0547
7033.4007,594.5000,0.6600,-1.0344
7045.4732,595.0000,0.6570,-1.0125
7057.6249,595.5000,0.6537,-0.9900
7069.6559,596.0000,0.6472,-0.9664
7081.7611,596.5000,0.6440,-0.9442
7093.8813,597.0000,0.6405,-0.9204
7105.9326,597.5000,0.6370,-0.8960
7118.0249,598.0000,0.6340,-0.8731
7130.1692,598.5000,0.6310,-0.8496
7142.2393,599.0000,0.6285,-0.8261
7154.2559,599.5000,0.6270,-0.8036
7166.3481,600.0000,0.6240,-0.7798
7178.3805,600.5000,0.6220,-0.7572
7190.4249,601.0000,0.6183,-0.7340
7202.4500,601.5000,0.6160,-0.7121
7214.4813,602.0000,0.6140,-0.6909
7226.5752,602.5000,0.6120,-0.6699
7238.5752,603.0000,0.6080,-0.6488
7250.5986,603.5000,0.6050,-0.6283
7262.6500,604.0000,0.6020,-0.6074
7274.6713,604.5000,0.6000,-0.5878
7286.6752,605.0000,0.5989,-0.5683
7298.6920,605.5000,0.5950,-0.5489
7310.7138,606.0000,0.5930,-0.5335
7322.7003,606.5000,0.5910,-0.5149
7334.6973,607.0000,0.5890,-0.4967
7346.6920,607.5000,0.5890,-0.4799
7358.6752,608.0000,0.5850,-0.4626
7370.6713,608.5000,0.5830,-0.4457
7382.7171,609.0000,0.5800,-0.4286
7394.6973,609.5000,0.5810,-0.4125
7406.6481,610.0000,0.5780,-0.3967
7418.6249,610.5000,0.5760,-0.3802
7430.6472,611.0000,0.5740,-0.3642
7442.5997,611.5000,0.5720,-0.3492
7454.5531,612.0000,0.5700,-0.3338
7466.5772,612.5000,0.5681,-0.3192
7478.5531,613.0000,0.5670,-0.3054
7490.5137,613.5000,0.5652,-0.2913
7502.5772,614.0000,0.5640,-0.2770
7514.5531,614.5000,0.5620,-0.2635
7526.4918,615.0000,0.5584,-0.2506
7538.5049,615.5000,0.5560,-0.2368
7550.5250,616.0000,0.5563,-0.2236
7562.4571,616.5000,0.5540,-0.2118
7574.3943,617.0000,0.5520,-0.1998
7586.3713,617.5000,0.5500,-0.1877
7598.3249,618.0000,0.5480,-0.1752
7610.2749,618.5000,0.5470,-0.1644
7622.2890,619.0000,0.5460,-0.1535
7634.2249,619.5000,0.5440,-0.1415
7646.1692,620.0000,0.5420,-0.1308
7658.1249,620.5000,0.5400,-0.1202
7670.1171,621.0000,0.5380,-0.1094
7682.0500,621.5000,0.5360,-0.0998
7694.0472,622.0000,0.5330,-0.0903
7705.9808,622.5000,0.5290,-0.0803
7717.9326,623.0000,0.5280,-0.0707
7729.9094,623.5000,0.5260,-0.0614
7741.8329,624.0000,0.5253,-0.0533
7753.7943,624.5000,0.5240,-0.0440
7765.7001,625.0000,0.5210,-0.0371
7777.6696,625.5000,0.5190,-0.0284
7789.6249,626.0000,0.5170,-0.0210
7801.5636,626.5000,0.5150,-0.0133
7813.5171,627.0000,0.5130,-0.0066
7825.4920,627.5000,0.5120,0.0001
7837.4016,628.0000,0.5110,0.0064
7849.3049,628.5000,0.5090,0.0123
7861.2404,629.0000,0.5073,0.0184
7873.1943,629.5000,0.5060,0.0254
7885.0791,630.0000,0.5040,0.0315
7896.9868,630.5000,0.5030,0.0379
7908.8249,631.0000,0.5010,0.0437
7920.8016,631.5000,0.4990,0.0484
7932.6943,632.0000,0.4970,0.0530
