Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
2036.0610,379.0000,1.8930,0.0676
2047.9441,379.5000,1.8930,0.0687
2059.9044,380.0000,1.8930,0.0701
2071.9072,380.5000,1.8940,0.0702
2083.7522,381.0000,1.8930,0.0710
2095.6750,381.5000,1.8930,0.0717
2107.5693,382.0000,1.8930,0.0726
2119.4882,382.5000,1.8940,0.0736
2131.3847,383.0000,1.8930,0.0745
2143.2693,383.5000,1.8930,0.0755
2155.1741,384.0000,1.8920,0.0762
2167.0501,384.5000,1.8920,0.0770
2178.9557,385.0000,1.8920,0.0781
2190.8088,385.5000,1.8940,0.0791
2202.5779,386.0000,1.8950,0.0798
2214.4251,386.5000,1.8950,0.0808
2226.3251,387.0000,1.8940,0.0820
2238.1681,387.5000,1.8940,0.0831
2250.0430,388.0000,1.8917,0.0834
2261.8800,388.5000,1.8910,0.0844
2273.7001,389.0000,1.8910,0.0849
2285.5251,389.5000,1.8910,0.0859
2297.3002,390.0000,1.8910,0.0870
2309.1361,390.5000,1.8910,0.0882
2320.9601,391.0000,1.8910,0.0890
2332.8216,391.5000,1.8910,0.0893
2344.5501,392.0000,1.8920,0.0903
2356.3681,392.5000,1.8920,0.0910
2368.1557,393.0000,1.8930,0.0920
2379.9312,393.5000,1.8910,0.0931
2391.7334,394.0000,1.8932,0.0938
2403.4616,394.5000,1.8960,0.0952
2415.2642,395.0000,1.8960,0.0959
2427.0241,395.5000,1.8960,0.0968
2438.8081,396.0000,1.8940,0.0980
2450.6078,396.5000,1.8940,0.0995
2462.3540,397.0000,1.8940,0.1005
2474.1924,397.5000,1.8920,0.1017
2486.0310,398.0000,1.8940,0.1015
2497.8446,398.5000,1.8940,0.1029
2509.6501,399.0000,1.8960,0.1038
2521.4402,399.5000,1.8960,0.1048
2533.2481,400.0000,1.8940,0.1053
2545.0445,400.5000,1.8940,0.1071
2556.8502,401.0000,1.8940,0.1081
2568.7201,401.5000,1.8920,0.1096
2580.5282,402.0000,1.8940,0.1102
2592.2538,402.5000,1.8940,0.1117
2604.0521,403.0000,1.8940,0.1131
2615.8752,403.5000,1.8940,0.1139
2627.7430,404.0000,1.8930,0.1154
2639.5750,404.5000,1.8930,0.1165
2651.4000,405.0000,1.8920,0.1185
2663.1779,405.5000,1.8930,0.1191
2675.0610,406.0000,1.8950,0.1203
2686.8251,406.5000,1.8950,0.1220
2698.6668,407.0000,1.8950,0.1235
2710.5112,407.5000,1.8940,0.1252
2722.3557,408.0000,1.8940,0.1261
2734.2480,408.5000,1.8940,0.1276
2746.0616,409.0000,1.8960,0.1288
2757.8870,409.5000,1.8960,0.1296
2769.7335,410.0000,1.8960,0.1307
2781.5762,410.5000,1.8960,0.1316
2793.4081,411.0000,1.8950,0.1335
2805.2161,411.5000,1.8950,0.1348
2817.0693,412.0000,1.8950,0.1363
2828.8848,412.5000,1.8950,0.1375
2840.7252,413.0000,1.8950,0.1389
2852.5779,413.5000,1.8956,0.1405
2864.4232,414.0000,1.8970,0.1421
2876.3219,414.5000,1.8980,0.1442
2888.1752,415.0000,1.8974,0.1453
2900.0610,415.5000,1.8970,0.1469
2911.9072,416.0000,1.8968,0.1486
2923.7771,416.5000,1.8970,0.1499
2935.6561,417.0000,1.8960,0.1509
2947.5501,417.5000,1.8960,0.1530
2959.4161,418.0000,1.8970,0.1546
2971.2784,418.5000,1.8970,0.1563
2983.1571,419.0000,1.8970,0.1566
2995.0387,419.5000,1.8970,0.1584
3006.9232,420.0000,1.8970,0.1600
3018.7848,420.5000,1.8970,0.1621
3030.6891,421.0000,1.8950,0.1641
3042.5478,421.5000,1.8950,0.1652
3054.4155,422.0000,1.8950,0.1673
3066.2771,422.5000,1.8950,0.1682
3078.0962,423.0000,1.8950,0.1700
3090.0000,423.5000,1.8950,0.1722
3101.9000,424.0000,1.8950,0.1737
3113.7693,424.5000,1.8950,0.1750
3125.6250,425.0000,1.8930,0.1773
3137.4926,425.5000,1.8930,0.1785
3149.4224,426.0000,1.8940,0.1807
3161.2387,426.5000,1.8940,0.1823
3173.0786,427.0000,1.8950,0.1839
3184.9557,427.5000,1.8950,0.1855
3196.8480,428.0000,1.8948,0.1871
3208.7282,428.5000,1.8930,0.1886
3220.5600,429.0000,1.8930,0.1900
3232.4250,429.5000,1.8930,0.1918
3244.2721,430.0000,1.8930,0.1946
3256.1478,430.5000,1.8930,0.1964
3268.0322,431.0000,1.8930,0.1972
3279.8668,431.5000,1.8930,0.1993
3291.7387,432.0000,1.8930,0.2016
3303.5762,432.5000,1.8910,0.2039
3315.4502,433.0000,1.8910,0.2051
3327.3392,433.5000,1.8910,0.2067
3339.2145,434.0000,1.8910,0.2080
3351.0232,434.5000,1.8910,0.2100
3362.8957,435.0000,1.8890,0.2113
3374.7252,435.5000,1.8880,0.2133
3386.6001,436.0000,1.8890,0.2155
3398.4241,436.5000,1.8890,0.2167
3410.2698,437.0000,1.8900,0.2186
3422.0897,437.5000,1.8900,0.2202
3433.9003,438.0000,1.8900,0.2221
3445.7538,438.5000,1.8910,0.2240
3457.6002,439.0000,1.8910,0.2260
3469.3922,439.5000,1.8910,0.2276
3481.2241,440.0000,1.8910,0.2296
3493.0224,440.5000,1.8910,0.2314
3504.9252,441.0000,1.8910,0.2327
3516.7201,441.5000,1.8910,0.2355
3528.5310,442.0000,1.8890,0.2373
3540.4253,442.5000,1.8880,0.2390
3552.2161,443.0000,1.8880,0.2407
3564.0693,443.5000,1.8880,0.2425
3575.8561,444.0000,1.8880,0.2450
3587.7463,444.5000,1.8870,0.2468
3599.5442,445.0000,1.8870,0.2482
3611.3310,445.5000,1.8870,0.2500
3623.1779,446.0000,1.8870,0.2524
3634.9827,446.5000,1.8860,0.2548
3646.8216,447.0000,1.8860,0.2563
3658.6224,447.5000,1.8860,0.2581
3670.4161,448.0000,1.8860,0.2603
3682.2444,448.5000,1.8860,0.2626
3694.0001,449.0000,1.8860,0.2646
3705.7502,449.5000,1.8850,0.2655
3717.5779,450.0000,1.8850,0.2685
3729.3600,450.5000,1.8850,0.2702
3741.1827,451.0000,1.8850,0.2721
3752.9310,451.5000,1.8850,0.2743
3764.7913,452.0000,1.8840,0.2768
3776.5681,452.5000,1.8830,0.2791
3788.3077,453.0000,1.8820,0.2807
3800.1693,453.5000,1.8820,0.2833
3811.9779,454.0000,1.8820,0.2845
3823.7771,454.5000,1.8820,0.2874
3835.5913,455.0000,1.8810,0.2891
3847.4077,455.5000,1.8810,0.2916
3859.2000,456.0000,1.8810,0.2932
3871.0074,456.5000,1.8810,0.2948
3882.8401,457.0000,1.8810,0.2970
3894.6444,457.5000,1.8810,0.2989
3906.4387,458.0000,1.8810,0.3019
3918.2771,458.5000,1.8810,0.3036
3930.0480,459.0000,1.8810,0.3062
3941.8848,459.5000,1.8790,0.3078
3953.7463,460.0000,1.8786,0.3111
3965.5616,460.5000,1.8790,0.3133
3977.3779,461.0000,1.8790,0.3152
3989.2561,461.5000,1.8780,0.3175
4001.0771,462.0000,1.8780,0.3190
4012.9155,462.5000,1.8780,0.3211
4024.8224,463.0000,1.8760,0.3233
4036.6387,463.5000,1.8760,0.3252
4048.5121,464.0000,1.8760,0.3271
4060.3442,464.5000,1.8740,0.3293
4072.2000,465.0000,1.8740,0.3308
4084.1077,465.5000,1.8740,0.3331
4095.9558,466.0000,1.8740,0.3352
4107.8401,466.5000,1.8740,0.3374
4119.7201,467.0000,1.8740,0.3391
4131.6000,467.5000,1.8720,0.3422
4143.4802,468.0000,1.8720,0.3437
4155.3232,468.5000,1.8710,0.3455
4167.1779,469.0000,1.8710,0.3483
4179.0000,469.5000,1.8700,0.3502
4190.8931,470.0000,1.8680,0.3524
4202.7779,470.5000,1.8680,0.3547
4214.6001,471.0000,1.8680,0.3568
4226.4461,471.5000,1.8680,0.3593
4238.3041,472.0000,1.8650,0.3612
4250.2176,472.5000,1.8650,0.3634
4262.0401,473.0000,1.8650,0.3652
4273.9305,473.5000,1.8640,0.3673
4285.8224,474.0000,1.8630,0.3694
4297.6501,474.5000,1.8620,0.3711
4309.4890,475.0000,1.8620,0.3731
4321.3387,475.5000,1.8610,0.3753
4333.2000,476.0000,1.8610,0.3775
4345.1041,476.5000,1.8610,0.3800
4356.9654,477.0000,1.8590,0.3826
4368.8310,477.5000,1.8590,0.3848
4380.6891,478.0000,1.8590,0.3857
4392.5335,478.5000,1.8560,0.3885
4404.3779,479.0000,1.8560,0.3897
4416.2184,479.5000,1.8560,0.3921
4428.0251,480.0000,1.8560,0.3941
4439.9252,480.5000,1.8550,0.3965
4451.7362,481.0000,1.8544,0.3988
4463.5750,481.5000,1.8500,0.4008
4475.4224,482.0000,1.8500,0.4036
4487.2446,482.5000,1.8500,0.4054
4499.0668,483.0000,1.8500,0.4069
4510.9201,483.5000,1.8500,0.4092
4522.7538,484.0000,1.8500,0.4108
4534.5463,484.5000,1.8500,0.4132
4546.3779,485.0000,1.8480,0.4154
4558.2232,485.5000,1.8460,0.4173
4570.0001,486.0000,1.8460,0.4199
4581.7681,486.5000,1.8460,0.4215
4593.6668,487.0000,1.8440,0.4232
4605.4002,487.5000,1.8427,0.4254
4617.2077,488.0000,1.8420,0.4276
4629.1112,488.5000,1.8400,0.4301
4640.8561,489.0000,1.8390,0.4317
4652.6890,489.5000,1.8380,0.4333
4664.5201,490.0000,1.8360,0.4352
4676.3999,490.5000,1.8360,0.4369
4688.1600,491.0000,1.8350,0.4391
4700.0224,491.5000,1.8340,0.4409
4711.8926,492.0000,1.8350,0.4427
4723.6668,492.5000,1.8340,0.4446
4735.5000,493.0000,1.8330,0.4465
4747.3251,493.5000,1.8328,0.4486
4759.1143,494.0000,1.8310,0.4502
4770.9693,494.5000,1.8310,0.4522
4782.8224,495.0000,1.8300,0.4532
4794.6000,495.5000,1.8290,0.4553
4806.4616,496.0000,1.8260,0.4571
4818.3121,496.5000,1.8230,0.4586
4830.1201,497.0000,1.8230,0.4599
4841.9771,497.5000,1.8210,0.4611
4853.8002,498.0000,1.8190,0.4631
4865.5616,498.5000,1.8190,0.4646
4877.4668,499.0000,1.8170,0.4660
4889.2224,499.5000,1.8150,0.4675
4901.0890,500.0000,1.8130,0.4684
4912.8262,500.5000,1.8110,0.4701
4924.6616,501.0000,1.8090,0.4711
4936.4641,501.5000,1.8070,0.4728
4948.2751,502.0000,1.8050,0.4732
4960.1219,502.5000,1.8050,0.4746
4971.9121,503.0000,1.8040,0.4758
4983.7387,503.5000,1.8020,0.4773
4995.5077,504.0000,1.8000,0.4788
5007.2771,504.5000,1.7970,0.4787
5019.0500,505.0000,1.7970,0.4772
5030.8561,505.5000,1.7950,0.4762
5042.6771,506.0000,1.7920,0.4761
5054.4693,506.5000,1.7910,0.4750
5066.2561,507.0000,1.7902,0.4747
5078.0641,507.5000,1.7880,0.4746
5089.8962,508.0000,1.7860,0.4741
5101.6668,508.5000,1.7850,0.4736
5113.4401,509.0000,1.7840,0.4725
5125.2500,509.5000,1.7800,0.4717
5137.0501,510.0000,1.7780,0.4716
5148.8668,510.5000,1.7760,0.4699
5160.5771,511.0000,1.7740,0.4688
5172.3646,511.5000,1.7720,0.4681
5184.1557,512.0000,1.7700,0.4668
5195.9252,512.5000,1.7680,0.4659
5207.8155,513.0000,1.7670,0.4645
5219.5145,513.5000,1.7650,0.4637
5231.3779,514.0000,1.7640,0.4624
5243.1000,514.5000,1.7600,0.4611
5254.8962,515.0000,1.7580,0.4592
5266.7741,515.5000,1.7560,0.4568
5278.4881,516.0000,1.7550,0.4551
5290.3442,516.5000,1.7530,0.4531
5302.0931,517.0000,1.7500,0.4519
5313.9463,517.5000,1.7480,0.4497
5325.7201,518.0000,1.7460,0.4471
5337.4715,518.5000,1.7440,0.4443
5349.3121,519.0000,1.7420,0.4425
5361.0926,519.5000,1.7400,0.4396
5372.9077,520.0000,1.7360,0.4378
5384.7133,520.5000,1.7330,0.4350
5396.4891,521.0000,1.7310,0.4318
5408.2501,521.5000,1.7290,0.4290
5420.0445,522.0000,1.7260,0.4257
5431.8000,522.5000,1.7220,0.4228
5443.6002,523.0000,1.7210,0.4202
5455.3681,523.5000,1.7190,0.4174
5467.2000,524.0000,1.7180,0.4136
5478.9463,524.5000,1.7160,0.4103
5490.7335,525.0000,1.7130,0.4062
5502.5252,525.5000,1.7080,0.4026
5514.2538,526.0000,1.7070,0.3991
5526.0480,526.5000,1.7030,0.3945
5537.8561,527.0000,1.7010,0.3907
5549.6401,527.5000,1.6970,0.3866
5561.4224,528.0000,1.6950,0.3817
5573.2253,528.5000,1.6920,0.3771
5584.9922,529.0000,1.6900,0.3721
5596.7040,529.5000,1.6852,0.3664
5608.4879,530.0000,1.6830,0.3616
5620.2483,530.5000,1.6800,0.3556
5631.9644,531.0000,1.6780,0.3491
5643.7443,531.5000,1.6740,0.3439
5655.4845,532.0000,1.6702,0.3380
5667.2077,532.5000,1.6680,0.3319
5679.0000,533.0000,1.6640,0.3255
5690.7604,533.5000,1.6620,0.3186
5702.4959,534.0000,1.6580,0.3127
5714.2503,534.5000,1.6550,0.3064
5725.9714,535.0000,1.6520,0.2996
5737.7725,535.5000,1.6490,0.2923
5749.5000,536.0000,1.6420,0.2866
5761.2647,536.5000,1.6380,0.2791
5773.0155,537.0000,1.6350,0.2736
5784.7845,537.5000,1.6320,0.2664
5796.5112,538.0000,1.6283,0.2603
5808.3000,538.5000,1.6260,0.2544
5820.0922,539.0000,1.6210,0.2479
5831.8695,539.5000,1.6182,0.2416
5843.6000,540.0000,1.6170,0.2350
5855.4000,540.5000,1.6130,0.2286
5867.1000,541.0000,1.6090,0.2208
5878.8671,541.5000,1.6050,0.2146
5890.6155,542.0000,1.5993,0.2082
5902.4000,542.5000,1.5950,0.2006
5914.1523,543.0000,1.5910,0.1941
5925.9232,543.5000,1.5875,0.1859
5937.6252,544.0000,1.5830,0.1794
5949.4155,544.5000,1.5810,0.1710
5961.2000,545.0000,1.5750,0.1642
5972.9523,545.5000,1.5710,0.1568
5984.7000,546.0000,1.5670,0.1484
5996.4000,546.5000,1.5620,0.1403
6008.1839,547.0000,1.5570,0.1322
6019.9683,547.5000,1.5520,0.1240
6031.6669,548.0000,1.5480,0.1161
6043.3845,548.5000,1.5434,0.1076
6055.2000,549.0000,1.5380,0.0995
6066.9362,549.5000,1.5340,0.0911
6078.6754,550.0000,1.5300,0.0831
6090.4387,550.5000,1.5245,0.0748
6102.1845,551.0000,1.5200,0.0666
6113.8387,551.5000,1.5150,0.0570
6125.6077,552.0000,1.5103,0.0481
6137.3282,552.5000,1.5041,0.0390
6149.0752,553.0000,1.4980,0.0295
6160.8465,553.5000,1.4940,0.0201
6172.5839,554.0000,1.4880,0.0109
6184.3252,554.5000,1.4836,0.0004
6196.0669,555.0000,1.4770,-0.0098
6207.7845,555.5000,1.4720,-0.0191
6219.5112,556.0000,1.4651,-0.0295
6231.2500,556.5000,1.4606,-0.0396
6242.9776,557.0000,1.4540,-0.0506
6254.7121,557.5000,1.4460,-0.0605
6266.4724,558.0000,1.4398,-0.0708
6278.1694,558.5000,1.4330,-0.0825
6289.8754,559.0000,1.4240,-0.0941
6301.6000,559.5000,1.4190,-0.1042
6313.3252,560.0000,1.4130,-0.1149
6325.0447,560.5000,1.4053,-0.1267
6336.8077,561.0000,1.3980,-0.1373
6348.5144,561.5000,1.3920,-0.1485
6360.2500,562.0000,1.3852,-0.1594
6371.9758,562.5000,1.3794,-0.1721
6383.7362,563.0000,1.3714,-0.1853
6395.4241,563.5000,1.3640,-0.1969
6407.1915,564.0000,1.3560,-0.2099
6418.8754,564.5000,1.3470,-0.2239
6430.6322,565.0000,1.3396,-0.2371
6442.3753,565.5000,1.3310,-0.2514
6454.0845,566.0000,1.3212,-0.2656
6465.7619,566.5000,1.3140,-0.2820
6477.4619,567.0000,1.3050,-0.2959
6489.1443,567.5000,1.2975,-0.3122
6500.8447,568.0000,1.2860,-0.3281
6512.4857,568.5000,1.2779,-0.3455
6524.1362,569.0000,1.2670,-0.3628
6535.8000,569.5000,1.2570,-0.3816
6547.4447,570.0000,1.2470,-0.4011
6559.0447,570.5000,1.2390,-0.4216
6570.6252,571.0000,1.2289,-0.4435
6582.2879,571.5000,1.2180,-0.4655
6593.8322,572.0000,1.2073,-0.4889
6605.4224,572.5000,1.1960,-0.5151
6616.9443,573.0000,1.1830,-0.5409
6628.5232,573.5000,1.1725,-0.5701
6640.0387,574.0000,1.1605,-0.6000
6651.5503,574.5000,1.1492,-0.6317
6663.0431,575.0000,1.1380,-0.6673
6674.4889,575.5000,1.1249,-0.7038
6685.9655,576.0000,1.1104,-0.7428
6697.3845,576.5000,1.0970,-0.7841
6708.7443,577.0000,1.0828,-0.8271
6720.1036,577.5000,1.0658,-0.8730
6731.4447,578.0000,1.0489,-0.9193
6742.8000,578.5000,1.0320,-0.9678
6754.1335,579.0000,1.0162,-1.0157
6765.5310,579.5000,1.0000,-1.0651
6777.0000,580.0000,0.9820,-1.1154
6788.2762,580.5000,0.9632,-1.1636
6799.7310,581.0000,0.9441,-1.2108
6811.2465,581.5000,0.9259,-1.2565
6822.8161,582.0000,0.9076,-1.2986
6834.4447,582.5000,0.8910,-1.3391
6846.1655,583.0000,0.8720,-1.3716
6857.9112,583.5000,0.8551,-1.3995
6869.8224,584.0000,0.8400,-1.4220
6881.7915,584.5000,0.8227,-1.4355
6893.9040,585.0000,0.8080,-1.4436
6906.0525,585.5000,0.7929,-1.4455
6918.3121,586.0000,0.7780,-1.4393
6930.6000,586.5000,0.7650,-1.4258
6942.9252,587.0000,0.7530,-1.4062
6955.2503,587.5000,0.7451,-1.3834
6967.5503,588.0000,0.7390,-1.3587
6979.9000,588.5000,0.7300,-1.3352
6992.2438,589.0000,0.7215,-1.3121
7004.4922,589.5000,0.7170,-1.2921
7016.7112,590.0000,0.7105,-1.2726
7028.9001,590.5000,0.7032,-1.2548
7041.0823,591.0000,0.6970,-1.2361
7053.2087,591.5000,0.6923,-1.2169
7065.3652,592.0000,0.6860,-1.1994
7077.5001,592.5000,0.6830,-1.1799
7089.6232,593.0000,0.6770,-1.1592
7101.8161,593.5000,0.6740,-1.1369
7113.9000,594.0000,0.6690,-1.1138
7126.0175,594.5000,0.6650,-1.0904
7138.1758,595.0000,0.6620,-1.0657
7150.2503,595.5000,0.6580,-1.0408
7162.3778,596.0000,0.6540,-1.0156
7174.4767,596.5000,0.6520,-0.9906
7186.5694,597.0000,0.6490,-0.9663
7198.6619,597.5000,0.6450,-0.9421
7210.6749,598.0000,0.6430,-0.9189
7222.8000,598.5000,0.6390,-0.8944
7234.8252,599.0000,0.6350,-0.8726
7246.9201,599.5000,0.6300,-0.8506
7259.0077,600.0000,0.6260,-0.8267
7271.0888,600.5000,0.6240,-0.8010
7283.1394,601.0000,0.6200,-0.7761
7295.2252,601.5000,0.6180,-0.7520
7307.2909,602.0000,0.6160,-0.7288
7319.3144,602.5000,0.6130,-0.7067
7331.4000,603.0000,0.6090,-0.6855
7343.4724,603.5000,0.6070,-0.6636
7355.5443,604.0000,0.6040,-0.6429
7367.5919,604.5000,0.6000,-0.6204
7379.6000,605.0000,0.5980,-0.5992
7391.6752,605.5000,0.5960,-0.5798
7403.7252,606.0000,0.5929,-0.5593
7415.7503,606.5000,0.5910,-0.5410
7427.7604,607.0000,0.5890,-0.5239
7439.7652,607.5000,0.5874,-0.5065
7451.7556,608.0000,0.5870,-0.4898
7463.7465,608.5000,0.5838,-0.4722
7475.7112,609.0000,0.5798,-0.4549
7487.7121,609.5000,0.5770,-0.4371
7499.6403,610.0000,0.5750,-0.4207
7511.7000,610.5000,0.5730,-0.4035
7523.6542,611.0000,0.5730,-0.3883
7535.6403,611.5000,0.5720,-0.3721
7547.6000,612.0000,0.5681,-0.3567
7559.5683,612.5000,0.5660,-0.3400
7571.5845,613.0000,0.5640,-0.3245
7583.5335,613.5000,0.5610,-0.3098
7595.4959,614.0000,0.5590,-0.2956
7607.4262,614.5000,0.5570,-0.2815
7619.4252,615.0000,0.5530,-0.2662
7631.3758,615.5000,0.5500,-0.2518
7643.3282,616.0000,0.5490,-0.2365
7655.3252,616.5000,0.5470,-0.2216
7667.2888,617.0000,0.5450,-0.2070
7679.3077,617.5000,0.5440,-0.1935
7691.2888,618.0000,0.5420,-0.1789
7703.3001,618.5000,0.5390,-0.1655
7715.2252,619.0000,0.5350,-0.1535
7727.2503,619.5000,0.5350,-0.1404
7739.1780,620.0000,0.5330,-0.1286
7751.1839,620.5000,0.5330,-0.1162
7763.1335,621.0000,0.5299,-0.1059
7775.1252,621.5000,0.5280,-0.0959
7787.1362,622.0000,0.5260,-0.0849
7799.1000,622.5000,0.5250,-0.0748
7811.0077,623.0000,0.5240,-0.0652
7822.9753,623.5000,0.5240,-0.0564
7834.9683,624.0000,0.5230,-0.0473
7846.8754,624.5000,0.5210,-0.0400
7858.8000,625.0000,0.5210,-0.0311
7870.8465,625.5000,0.5190,-0.0246
7882.7748,626.0000,0.5170,-0.0159
7894.7252,626.5000,0.5150,-0.0080
7906.6845,627.0000,0.5130,-0.0004
7918.6564,627.5000,0.5100,0.0077
7930.6564,628.0000,0.5080,0.0151
7942.6252,628.5000,0.5060,0.0237
