Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
0.0000,298.0000,1.8540,0.0108
42.6805,298.5000,1.8540,0.0173
58.9754,299.0000,1.8538,0.0197
71.0605,299.5000,1.8540,0.0227
80.9805,300.0000,1.8544,0.0258
89.6122,300.5000,1.8552,0.0293
97.4105,301.0000,1.8545,0.0315
104.5029,301.5000,1.8552,0.0342
111.1351,302.0000,1.8544,0.0365
117.3245,302.5000,1.8557,0.0388
123.2428,303.0000,1.8564,0.0414
128.8449,303.5000,1.8560,0.0439
134.2215,304.0000,1.8557,0.0461
139.4038,304.5000,1.8555,0.0484
144.3972,305.0000,1.8550,0.0499
149.2671,305.5000,1.8538,0.0528
153.9754,306.0000,1.8540,0.0543
158.5692,306.5000,1.8560,0.0565
163.0572,307.0000,1.8553,0.0588
167.4347,307.5000,1.8560,0.0606
171.7088,308.0000,1.8574,0.0619
175.9402,308.5000,1.8567,0.0639
180.0498,309.0000,1.8560,0.0660
184.1136,309.5000,1.8576,0.0684
188.1128,310.0000,1.8559,0.0706
192.0466,310.5000,1.8560,0.0721
195.9380,311.0000,1.8557,0.0742
199.7697,311.5000,1.8550,0.0759
203.5486,312.0000,1.8562,0.0781
207.2566,312.5000,1.8570,0.0800
210.9574,313.0000,1.8569,0.0819
214.6125,313.5000,1.8570,0.0832
218.2219,314.0000,1.8570,0.0856
221.8248,314.5000,1.8563,0.0880
225.3746,315.0000,1.8546,0.0900
228.8865,315.5000,1.8540,0.0916
232.3867,316.0000,1.8530,0.0934
235.8357,316.5000,1.8540,0.0952
239.2832,317.0000,1.8520,0.0972
242.6906,317.5000,1.8520,0.0996
246.0738,318.0000,1.8520,0.1009
249.4521,318.5000,1.8530,0.1030
252.7845,319.0000,1.8537,0.1048
256.1015,319.5000,1.8531,0.1066
259.4157,320.0000,1.8523,0.1082
262.6818,320.5000,1.8520,0.1101
265.9374,321.0000,1.8520,0.1120
269.1918,321.5000,1.8500,0.1134
272.4263,322.0000,1.8510,0.1148
275.6405,322.5000,1.8517,0.1175
278.8335,323.0000,1.8510,0.1176
282.0257,323.5000,1.8500,0.1198
285.2065,324.0000,1.8509,0.1209
288.3541,324.5000,1.8510,0.1223
291.4942,325.0000,1.8499,0.1235
294.6383,325.5000,1.8491,0.1254
297.7630,326.0000,1.8490,0.1261
300.8603,326.5000,1.8470,0.1274
303.9754,327.0000,1.8478,0.1278
307.0629,327.5000,1.8470,0.1288
310.1270,328.0000,1.8470,0.1293
313.1885,328.5000,1.8460,0.1302
316.2678,329.0000,1.8461,0.1302
319.3204,329.5000,1.8470,0.1303
322.3520,330.0000,1.8466,0.1309
325.3841,330.5000,1.8470,0.1318
328.4203,331.0000,1.8470,0.1317
331.4285,331.5000,1.8450,0.1318
334.4475,332.0000,1.8470,0.1314
337.4603,332.5000,1.8450,0.1313
340.4440,333.0000,1.8470,0.1308
343.4321,333.5000,1.8450,0.1308
346.4165,334.0000,1.8470,0.1302
349.4024,334.5000,1.8461,0.1295
352.3727,335.0000,1.8450,0.1287
355.3403,335.5000,1.8454,0.1274
358.3063,336.0000,1.8450,0.1258
361.2645,336.5000,1.8439,0.1252
364.2063,337.0000,1.8420,0.1242
367.1364,337.5000,1.8430,0.1227
370.0804,338.0000,1.8432,0.1216
373.0358,338.5000,1.8437,0.1200
375.9569,339.0000,1.8430,0.1180
378.8887,339.5000,1.8439,0.1162
381.8024,340.0000,1.8439,0.1138
384.7331,340.5000,1.8440,0.1127
387.6357,341.0000,1.8420,0.1108
390.5428,341.5000,1.8429,0.1087
393.4665,342.0000,1.8410,0.1061
396.3706,342.5000,1.8420,0.1034
399.2716,343.0000,1.8440,0.1013
402.1703,343.5000,1.8440,0.0990
405.0587,344.0000,1.8440,0.0960
407.9433,344.5000,1.8423,0.0935
410.8460,345.0000,1.8440,0.0913
413.7257,345.5000,1.8440,0.0887
416.6139,346.0000,1.8420,0.0862
419.4878,346.5000,1.8409,0.0823
422.3658,347.0000,1.8390,0.0792
425.2490,347.5000,1.8390,0.0766
428.1262,348.0000,1.8410,0.0733
430.9929,348.5000,1.8407,0.0707
433.8622,349.0000,1.8400,0.0676
436.7306,349.5000,1.8400,0.0642
439.6043,350.0000,1.8390,0.0614
442.4576,350.5000,1.8400,0.0583
445.3376,351.0000,1.8380,0.0551
448.1946,351.5000,1.8380,0.0520
451.0665,352.0000,1.8390,0.0486
453.9181,352.5000,1.8395,0.0465
456.7662,353.0000,1.8380,0.0436
459.6296,353.5000,1.8380,0.0406
462.4747,354.0000,1.8380,0.0378
465.3319,354.5000,1.8360,0.0350
468.1890,355.0000,1.8370,0.0318
471.0235,355.5000,1.8370,0.0294
473.8851,356.0000,1.8360,0.0267
476.7409,356.5000,1.8366,0.0240
479.5929,357.0000,1.8370,0.0211
482.4453,357.5000,1.8350,0.0180
485.2898,358.0000,1.8340,0.0156
488.1344,358.5000,1.8350,0.0133
490.9851,359.0000,1.8350,0.0112
493.8296,359.5000,1.8340,0.0085
496.6747,360.0000,1.8340,0.0055
499.5142,360.5000,1.8340,0.0032
502.3476,361.0000,1.8360,0.0009
505.2061,361.5000,1.8360,-0.0012
508.0394,362.0000,1.8353,-0.0037
510.8774,362.5000,1.8359,-0.0055
513.7238,363.0000,1.8370,-0.0078
516.5608,363.5000,1.8360,-0.0095
519.4216,364.0000,1.8360,-0.0106
522.2568,364.5000,1.8380,-0.0125
525.0937,365.0000,1.8370,-0.0140
527.9382,365.5000,1.8370,-0.0158
530.7755,366.0000,1.8360,-0.0175
533.6304,366.5000,1.8368,-0.0187
536.4571,367.0000,1.8370,-0.0204
539.3024,367.5000,1.8360,-0.0215
542.1481,368.0000,1.8360,-0.0229
544.9838,368.5000,1.8350,-0.0241
547.8231,369.0000,1.8350,-0.0255
550.6633,369.5000,1.8358,-0.0270
553.4977,370.0000,1.8365,-0.0283
556.3407,370.5000,1.8370,-0.0290
559.1776,371.0000,1.8370,-0.0304
562.0137,371.5000,1.8370,-0.0319
564.8534,372.0000,1.8380,-0.0323
567.7014,372.5000,1.8380,-0.0332
570.5370,373.0000,1.8360,-0.0338
573.3755,373.5000,1.8370,-0.0353
576.2119,374.0000,1.8350,-0.0360
579.0571,374.5000,1.8360,-0.0372
581.8883,375.0000,1.8360,-0.0384
584.7262,375.5000,1.8360,-0.0380
587.5616,376.0000,1.8370,-0.0393
590.3949,376.5000,1.8370,-0.0394
593.2378,377.0000,1.8380,-0.0405
596.0671,377.5000,1.8380,-0.0412
598.9014,378.0000,1.8400,-0.0420
601.7282,378.5000,1.8400,-0.0417
604.5741,379.0000,1.8400,-0.0428
607.4227,379.5000,1.8380,-0.0429
610.2519,380.0000,1.8380,-0.0440
613.0782,380.5000,1.8370,-0.0451
