Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
0.0000,296.5000,1.9130,0.0040
44.0105,297.0000,1.9120,0.0103
65.5487,297.5000,1.9120,0.0135
81.8787,298.0000,1.9129,0.0179
95.7656,298.5000,1.9158,0.0223
107.9672,299.0000,1.9140,0.0259
119.1134,299.5000,1.9120,0.0293
129.4073,300.0000,1.9100,0.0331
139.1170,300.5000,1.9120,0.0367
148.3100,301.0000,1.9115,0.0403
157.1659,301.5000,1.9120,0.0446
165.6173,302.0000,1.9100,0.0484
173.8441,302.5000,1.9100,0.0524
181.8071,303.0000,1.9080,0.0560
189.5121,303.5000,1.9070,0.0604
197.1152,304.0000,1.9070,0.0641
204.5002,304.5000,1.9090,0.0678
211.7751,305.0000,1.9090,0.0708
218.9221,305.5000,1.9082,0.0749
225.9263,306.0000,1.9090,0.0786
232.8374,306.5000,1.9090,0.0826
239.6378,307.0000,1.9060,0.0855
246.3766,307.5000,1.9090,0.0894
253.0560,308.0000,1.9070,0.0931
259.6655,308.5000,1.9070,0.0969
266.1621,309.0000,1.9062,0.0996
272.6500,309.5000,1.9060,0.1032
279.0736,310.0000,1.9040,0.1063
285.4415,310.5000,1.9030,0.1097
291.7887,311.0000,1.9040,0.1126
298.0662,311.5000,1.9020,0.1153
304.3412,312.0000,1.9020,0.1184
310.5354,312.5000,1.9020,0.1215
316.7022,313.0000,1.9020,0.1240
322.8859,313.5000,1.9000,0.1263
328.9767,314.0000,1.9010,0.1284
335.0537,314.5000,1.9001,0.1308
341.1447,315.0000,1.9010,0.1328
347.1710,315.5000,1.8990,0.1342
353.2287,316.0000,1.9000,0.1361
359.2288,316.5000,1.8980,0.1376
365.2532,317.0000,1.8970,0.1386
371.2287,317.5000,1.8970,0.1395
377.1927,318.0000,1.8970,0.1405
383.1567,318.5000,1.8960,0.1407
389.0816,319.0000,1.8960,0.1415
395.0247,319.5000,1.8944,0.1415
400.9226,320.0000,1.8930,0.1409
406.8369,320.5000,1.8921,0.1405
412.7346,321.0000,1.8936,0.1391
418.6640,321.5000,1.8920,0.1382
424.5266,322.0000,1.8900,0.1368
430.4007,322.5000,1.8920,0.1361
436.2595,323.0000,1.8900,0.1340
442.1229,323.5000,1.8897,0.1325
447.9699,324.0000,1.8880,0.1299
453.8136,324.5000,1.8880,0.1279
459.6736,325.0000,1.8880,0.1251
465.5346,325.5000,1.8880,0.1228
471.3524,326.0000,1.8880,0.1203
477.1910,326.5000,1.8860,0.1175
483.0438,327.0000,1.8860,0.1145
488.9051,327.5000,1.8850,0.1114
494.7133,328.0000,1.8866,0.1086
500.5287,328.5000,1.8860,0.1056
506.3699,329.0000,1.8850,0.1037
512.1934,329.5000,1.8850,0.1003
518.0210,330.0000,1.8840,0.0968
523.8567,330.5000,1.8830,0.0935
529.6740,331.0000,1.8840,0.0903
535.5018,331.5000,1.8830,0.0875
541.3407,332.0000,1.8810,0.0850
547.1487,332.5000,1.8810,0.0814
552.9934,333.0000,1.8790,0.0785
558.8176,333.5000,1.8810,0.0751
564.6287,334.0000,1.8810,0.0719
570.4647,334.5000,1.8790,0.0685
576.2940,335.0000,1.8770,0.0655
582.1228,335.5000,1.8770,0.0619
587.9847,336.0000,1.8770,0.0587
593.7843,336.5000,1.8750,0.0551
599.6363,337.0000,1.8760,0.0531
605.4551,337.5000,1.8760,0.0503
611.3111,338.0000,1.8761,0.0476
617.1699,338.5000,1.8750,0.0447
622.9518,339.0000,1.8740,0.0414
628.8287,339.5000,1.8748,0.0393
634.6403,340.0000,1.8740,0.0364
640.4523,340.5000,1.8730,0.0337
646.3005,341.0000,1.8720,0.0318
652.1306,341.5000,1.8720,0.0282
657.9687,342.0000,1.8719,0.0267
663.7979,342.5000,1.8710,0.0243
669.6327,343.0000,1.8718,0.0217
675.4864,343.5000,1.8710,0.0195
681.3185,344.0000,1.8719,0.0164
687.1457,344.5000,1.8710,0.0140
692.9728,345.0000,1.8690,0.0124
698.8174,345.5000,1.8700,0.0102
704.6589,346.0000,1.8700,0.0084
710.4954,346.5000,1.8720,0.0064
716.3247,347.0000,1.8700,0.0045
722.1699,347.5000,1.8700,0.0029
728.0250,348.0000,1.8720,0.0009
733.8479,348.5000,1.8720,-0.0005
739.6979,349.0000,1.8720,-0.0023
745.5042,349.5000,1.8740,-0.0041
751.3581,350.0000,1.8720,-0.0049
757.2142,350.5000,1.8720,-0.0069
763.0287,351.0000,1.8720,-0.0075
768.8607,351.5000,1.8720,-0.0094
774.6891,352.0000,1.8700,-0.0101
780.5127,352.5000,1.8720,-0.0118
786.3398,353.0000,1.8720,-0.0120
792.2248,353.5000,1.8700,-0.0142
798.0287,354.0000,1.8720,-0.0153
803.8833,354.5000,1.8720,-0.0161
809.6787,355.0000,1.8700,-0.0171
815.5287,355.5000,1.8690,-0.0182
821.3582,356.0000,1.8680,-0.0182
827.1835,356.5000,1.8700,-0.0190
833.0441,357.0000,1.8697,-0.0201
838.8941,357.5000,1.8700,-0.0213
844.6993,358.0000,1.8699,-0.0218
850.5567,358.5000,1.8700,-0.0222
856.4052,359.0000,1.8700,-0.0228
862.2287,359.5000,1.8690,-0.0237
868.0767,360.0000,1.8690,-0.0245
873.9063,360.5000,1.8690,-0.0248
879.7464,361.0000,1.8700,-0.0252
885.5843,361.5000,1.8710,-0.0256
891.4170,362.0000,1.8710,-0.0260
897.2695,362.5000,1.8700,-0.0263
903.1065,363.0000,1.8680,-0.0270
908.9210,363.5000,1.8680,-0.0276
914.7495,364.0000,1.8680,-0.0282
920.6170,364.5000,1.8690,-0.0277
926.4664,365.0000,1.8670,-0.0283
932.2899,365.5000,1.8670,-0.0283
938.1323,366.0000,1.8690,-0.0286
944.0084,366.5000,1.8670,-0.0290
949.8551,367.0000,1.8670,-0.0287
955.6655,367.5000,1.8670,-0.0292
961.5133,368.0000,1.8690,-0.0295
967.3647,368.5000,1.8690,-0.0297
973.2246,369.0000,1.8690,-0.0307
979.0537,369.5000,1.8674,-0.0304
984.9412,370.0000,1.8670,-0.0309
990.7633,370.5000,1.8650,-0.0313
996.5934,371.0000,1.8670,-0.0310
1002.4287,371.5000,1.8670,-0.0314
1008.3133,372.0000,1.8670,-0.0315
1014.1527,372.5000,1.8680,-0.0319
1019.9903,373.0000,1.8680,-0.0318
1025.8174,373.5000,1.8700,-0.0315
1031.6607,374.0000,1.8690,-0.0317
1037.5111,374.5000,1.8690,-0.0317
1043.3442,375.0000,1.8690,-0.0309
1049.1699,375.5000,1.8680,-0.0309
1055.0084,376.0000,1.8690,-0.0310
1060.8595,376.5000,1.8700,-0.0305
1066.6864,377.0000,1.8700,-0.0300
1072.4903,377.5000,1.8691,-0.0296
1078.3464,378.0000,1.8690,-0.0298
1084.1557,378.5000,1.8680,-0.0293
1089.9941,379.0000,1.8680,-0.0291
1095.8287,379.5000,1.8680,-0.0297
1101.6438,380.0000,1.8680,-0.0290
1107.4777,380.5000,1.8680,-0.0286
1113.3111,381.0000,1.8670,-0.0289
1119.1344,381.5000,1.8670,-0.0284
1124.9488,382.0000,1.8680,-0.0278
1130.7447,382.5000,1.8679,-0.0281
1136.5683,383.0000,1.8680,-0.0280
1142.3488,383.5000,1.8682,-0.0278
1148.1699,384.0000,1.8690,-0.0275
1153.9797,384.5000,1.8690,-0.0266
1159.7608,385.0000,1.8680,-0.0263
1165.6170,385.5000,1.8680,-0.0261
1171.4065,386.0000,1.8680,-0.0255
1177.1934,386.5000,1.8680,-0.0253
1183.0048,387.0000,1.8690,-0.0258
1188.7732,387.5000,1.8680,-0.0255
1194.5903,388.0000,1.8690,-0.0249
1200.3920,388.5000,1.8690,-0.0249
1206.1979,389.0000,1.8690,-0.0245
1211.9787,389.5000,1.8710,-0.0243
1217.7817,390.0000,1.8710,-0.0233
1223.5581,390.5000,1.8690,-0.0240
1229.3389,391.0000,1.8690,-0.0237
1235.1364,391.5000,1.8690,-0.0232
1240.9172,392.0000,1.8710,-0.0226
1246.6899,392.5000,1.8710,-0.0230
1252.4876,393.0000,1.8690,-0.0231
1258.2640,393.5000,1.8690,-0.0232
1264.0510,394.0000,1.8690,-0.0220
1269.8250,394.5000,1.8670,-0.0217
1275.6207,395.0000,1.8670,-0.0218
1281.3826,395.5000,1.8670,-0.0219
1287.1683,396.0000,1.8690,-0.0209
1292.9228,396.5000,1.8690,-0.0203
1298.6929,397.0000,1.8670,-0.0200
1304.4941,397.5000,1.8670,-0.0204
1310.2640,398.0000,1.8670,-0.0200
1316.0476,398.5000,1.8670,-0.0195
1321.8162,399.0000,1.8670,-0.0189
1327.6172,399.5000,1.8680,-0.0180
1333.3683,400.0000,1.8680,-0.0178
1339.1533,400.5000,1.8680,-0.0169
1344.9207,401.0000,1.8688,-0.0168
1350.6927,401.5000,1.8690,-0.0164
1356.4833,402.0000,1.8690,-0.0163
1362.2405,402.5000,1.8692,-0.0156
1368.0439,403.0000,1.8690,-0.0150
1373.8287,403.5000,1.8690,-0.0142
1379.5910,404.0000,1.8690,-0.0139
1385.3607,404.5000,1.8690,-0.0130
1391.1816,405.0000,1.8690,-0.0129
1396.9407,405.5000,1.8685,-0.0120
1402.7193,406.0000,1.8680,-0.0111
1408.5208,406.5000,1.8680,-0.0112
1414.3103,407.0000,1.8680,-0.0111
1420.0864,407.5000,1.8680,-0.0111
1425.8702,408.0000,1.8680,-0.0110
1431.6711,408.5000,1.8670,-0.0095
1437.4517,409.0000,1.8670,-0.0088
1443.2324,409.5000,1.8670,-0.0084
1449.0405,410.0000,1.8680,-0.0076
1454.8287,410.5000,1.8690,-0.0068
1460.6170,411.0000,1.8680,-0.0064
1466.4018,411.5000,1.8680,-0.0050
1472.2047,412.0000,1.8680,-0.0038
1477.9980,412.5000,1.8690,-0.0031
1483.7728,413.0000,1.8700,-0.0030
1489.5722,413.5000,1.8700,-0.0025
1495.3683,414.0000,1.8682,-0.0012
1501.1699,414.5000,1.8700,-0.0010
1506.9807,415.0000,1.8700,0.0002
1512.7571,415.5000,1.8700,0.0007
1518.5532,416.0000,1.8700,0.0020
1524.3595,416.5000,1.8700,0.0021
1530.1518,417.0000,1.8680,0.0036
1535.9442,417.5000,1.8680,0.0049
1541.7510,418.0000,1.8680,0.0050
1547.5403,418.5000,1.8680,0.0056
1553.3509,419.0000,1.8680,0.0070
1559.1581,419.5000,1.8660,0.0082
1564.9647,420.0000,1.8660,0.0095
1570.7556,420.5000,1.8680,0.0101
1576.5595,421.0000,1.8680,0.0107
1582.3581,421.5000,1.8680,0.0119
1588.1581,422.0000,1.8680,0.0123
1593.9480,422.5000,1.8660,0.0129
1599.7344,423.0000,1.8660,0.0142
1605.5464,423.5000,1.8660,0.0150
1611.3364,424.0000,1.8640,0.0163
1617.1647,424.5000,1.8640,0.0162
1622.9607,425.0000,1.8630,0.0175
1628.7688,425.5000,1.8630,0.0186
1634.5767,426.0000,1.8650,0.0192
1640.3872,426.5000,1.8650,0.0210
1646.1581,427.0000,1.8650,0.0224
1651.9700,427.5000,1.8650,0.0234
1657.7757,428.0000,1.8650,0.0241
1663.5797,428.5000,1.8650,0.0250
1669.3980,429.0000,1.8650,0.0261
1675.1985,429.5000,1.8640,0.0277
1681.0174,430.0000,1.8640,0.0285
1686.8247,430.5000,1.8620,0.0300
1692.6250,431.0000,1.8610,0.0310
1698.3960,431.5000,1.8610,0.0322
1704.2442,432.0000,1.8610,0.0331
1710.0447,432.5000,1.8610,0.0345
1715.8621,433.0000,1.8610,0.0360
1721.6757,433.5000,1.8610,0.0373
1727.4731,434.0000,1.8610,0.0386
1733.2522,434.5000,1.8630,0.0400
1739.0640,435.0000,1.8630,0.0414
1744.8942,435.5000,1.8630,0.0419
1750.6759,436.0000,1.8620,0.0444
1756.4640,436.5000,1.8620,0.0454
1762.2736,437.0000,1.8619,0.0464
1768.0655,437.5000,1.8610,0.0482
1773.8787,438.0000,1.8630,0.0492
1779.6568,438.5000,1.8630,0.0505
1785.4967,439.0000,1.8630,0.0524
1791.2732,439.5000,1.8630,0.0534
1797.0927,440.0000,1.8630,0.0550
1802.8833,440.5000,1.8630,0.0561
1808.6875,441.0000,1.8630,0.0576
1814.4480,441.5000,1.8630,0.0588
1820.2627,442.0000,1.8620,0.0608
1826.0640,442.5000,1.8620,0.0620
1831.8480,443.0000,1.8620,0.0626
1837.6407,443.5000,1.8610,0.0639
1843.4363,444.0000,1.8610,0.0650
1849.2405,444.5000,1.8630,0.0662
1855.0170,445.0000,1.8630,0.0679
1860.8363,445.5000,1.8630,0.0688
1866.6177,446.0000,1.8630,0.0702
1872.4176,446.5000,1.8630,0.0718
1878.2325,447.0000,1.8640,0.0730
1884.0133,447.5000,1.8640,0.0745
1889.8287,448.0000,1.8640,0.0763
1895.6368,448.5000,1.8630,0.0765
1901.4250,449.0000,1.8627,0.0776
1907.2060,449.5000,1.8610,0.0785
1912.9954,450.0000,1.8610,0.0806
1918.8051,450.5000,1.8610,0.0815
1924.5948,451.0000,1.8600,0.0828
1930.4052,451.5000,1.8600,0.0840
1936.1967,452.0000,1.8600,0.0853
1941.9948,452.5000,1.8600,0.0861
1947.7816,453.0000,1.8600,0.0875
1953.5903,453.5000,1.8600,0.0882
1959.3722,454.0000,1.8600,0.0894
1965.1633,454.5000,1.8600,0.0909
1970.9935,455.0000,1.8580,0.0919
1976.8051,455.5000,1.8580,0.0933
1982.5749,456.0000,1.8580,0.0941
1988.3872,456.5000,1.8580,0.0954
1994.1711,457.0000,1.8589,0.0969
1999.9864,457.5000,1.8590,0.0980
2005.7935,458.0000,1.8570,0.1000
2011.6165,458.5000,1.8570,0.1008
2017.4007,459.0000,1.8560,0.1032
2023.2133,459.5000,1.8540,0.1048
2028.9942,460.0000,1.8540,0.1058
2034.8162,460.5000,1.8540,0.1068
2040.6133,461.0000,1.8540,0.1095
2046.4051,461.5000,1.8540,0.1100
2052.2247,462.0000,1.8530,0.1113
2058.0364,462.5000,1.8530,0.1138
2063.8287,463.0000,1.8520,0.1153
2069.6325,463.5000,1.8520,0.1171
2075.4288,464.0000,1.8520,0.1192
2081.2403,464.5000,1.8520,0.1206
2087.0589,465.0000,1.8520,0.1230
2092.8778,465.5000,1.8520,0.1250
2098.6640,466.0000,1.8520,0.1279
2104.5087,466.5000,1.8520,0.1296
2110.3111,467.0000,1.8520,0.1312
2116.1306,467.5000,1.8517,0.1335
2121.9464,468.0000,1.8500,0.1349
2127.7527,468.5000,1.8490,0.1370
2133.5634,469.0000,1.8490,0.1380
2139.4165,469.5000,1.8480,0.1396
2145.2084,470.0000,1.8480,0.1417
2151.0288,470.5000,1.8470,0.1433
2156.8724,471.0000,1.8470,0.1449
2162.6787,471.5000,1.8470,0.1459
2168.4875,472.0000,1.8450,0.1473
2174.3111,472.5000,1.8450,0.1485
2180.1346,473.0000,1.8450,0.1498
2185.9797,473.5000,1.8440,0.1518
2191.7872,474.0000,1.8430,0.1532
2197.6168,474.5000,1.8430,0.1549
2203.4368,475.0000,1.8430,0.1564
2209.2325,475.5000,1.8420,0.1571
2215.0640,476.0000,1.8420,0.1590
2220.8815,476.5000,1.8420,0.1600
2226.7346,477.0000,1.8420,0.1612
2232.5367,477.5000,1.8410,0.1629
2238.3620,478.0000,1.8410,0.1638
2244.1767,478.5000,1.8390,0.1654
2250.0287,479.0000,1.8380,0.1662
2255.8178,479.5000,1.8380,0.1670
2261.6522,480.0000,1.8373,0.1683
2267.4614,480.5000,1.8370,0.1691
2273.2967,481.0000,1.8370,0.1704
2279.1087,481.5000,1.8350,0.1715
2284.9230,482.0000,1.8340,0.1726
2290.7211,482.5000,1.8320,0.1740
2296.5552,483.0000,1.8320,0.1754
2302.3527,483.5000,1.8320,0.1758
2308.1581,484.0000,1.8320,0.1772
2314.0056,484.5000,1.8310,0.1789
2319.8095,485.0000,1.8310,0.1799
2325.6133,485.5000,1.8310,0.1810
2331.4401,486.0000,1.8300,0.1829
2337.2640,486.5000,1.8290,0.1845
2343.0891,487.0000,1.8281,0.1855
2348.9111,487.5000,1.8270,0.1859
2354.7364,488.0000,1.8250,0.1882
2360.5510,488.5000,1.8244,0.1893
2366.3731,489.0000,1.8230,0.1904
2372.1942,489.5000,1.8220,0.1923
2378.0247,490.0000,1.8220,0.1929
2383.8288,490.5000,1.8210,0.1942
2389.6401,491.0000,1.8210,0.1944
2395.4640,491.5000,1.8189,0.1958
2401.2875,492.0000,1.8170,0.1970
2407.1008,492.5000,1.8160,0.1978
2412.9431,493.0000,1.8150,0.1988
2418.7518,493.5000,1.8140,0.1994
2424.5672,494.0000,1.8140,0.2005
2430.3732,494.5000,1.8130,0.2007
2436.1816,495.0000,1.8115,0.2019
2442.0170,495.5000,1.8090,0.2025
2447.8287,496.0000,1.8090,0.2037
2453.6727,496.5000,1.8090,0.2047
2459.4621,497.0000,1.8070,0.2058
2465.3095,497.5000,1.8070,0.2064
2471.1043,498.0000,1.8054,0.2072
2476.9056,498.5000,1.8050,0.2078
2482.7442,499.0000,1.8050,0.2090
2488.5581,499.5000,1.8030,0.2098
2494.3749,500.0000,1.8030,0.2100
2500.1787,500.5000,1.8010,0.2111
2506.0051,501.0000,1.8010,0.2114
2511.7767,501.5000,1.7980,0.2122
2517.6051,502.0000,1.7970,0.2130
2523.4517,502.5000,1.7960,0.2142
2529.2287,503.0000,1.7950,0.2154
2535.0665,503.5000,1.7940,0.2158
2540.8531,504.0000,1.7930,0.2164
2546.6442,504.5000,1.7920,0.2173
2552.4665,505.0000,1.7900,0.2176
2558.2733,505.5000,1.7870,0.2186
2564.0757,506.0000,1.7850,0.2200
2569.8942,506.5000,1.7841,0.2219
2575.6875,507.0000,1.7830,0.2236
2581.5019,507.5000,1.7810,0.2254
2587.2891,508.0000,1.7810,0.2258
2593.0633,508.5000,1.7790,0.2242
2598.8847,509.0000,1.7790,0.2216
2604.6778,509.5000,1.7770,0.2179
2610.4768,510.0000,1.7750,0.2139
2616.2702,510.5000,1.7740,0.2112
2622.0595,511.0000,1.7700,0.2078
2627.8633,511.5000,1.7690,0.2039
2633.6325,512.0000,1.7680,0.2002
2639.4480,512.5000,1.7660,0.1972
2645.2399,513.0000,1.7640,0.1937
2651.0405,513.5000,1.7640,0.1911
2656.8288,514.0000,1.7620,0.1860
2662.6174,514.5000,1.7620,0.1829
2668.4328,515.0000,1.7600,0.1787
2674.2480,515.5000,1.7580,0.1745
2680.0287,516.0000,1.7560,0.1707
2685.8211,516.5000,1.7550,0.1662
2691.6212,517.0000,1.7540,0.1618
2697.4056,517.5000,1.7520,0.1573
2703.2211,518.0000,1.7510,0.1528
2708.9967,518.5000,1.7450,0.1483
2714.8287,519.0000,1.7430,0.1427
2720.5864,519.5000,1.7410,0.1373
2726.3816,520.0000,1.7390,0.1330
2732.1842,520.5000,1.7350,0.1267
2737.9864,521.0000,1.7334,0.1213
2743.7953,521.5000,1.7320,0.1152
2749.5928,522.0000,1.7301,0.1095
2755.3864,522.5000,1.7280,0.1029
2761.1699,523.0000,1.7280,0.0962
2766.9711,523.5000,1.7260,0.0898
2772.7797,524.0000,1.7230,0.0820
2778.5464,524.5000,1.7210,0.0749
2784.3306,525.0000,1.7190,0.0681
2790.1457,525.5000,1.7170,0.0604
2795.9399,526.0000,1.7150,0.0524
2801.7448,526.5000,1.7120,0.0449
2807.5287,527.0000,1.7090,0.0376
2813.3325,527.5000,1.7080,0.0297
2819.1111,528.0000,1.7050,0.0226
2824.8875,528.5000,1.7020,0.0161
2830.6980,529.0000,1.6990,0.0073
2836.4815,529.5000,1.6970,-0.0000
2842.2891,530.0000,1.6950,-0.0084
2848.0864,530.5000,1.6938,-0.0164
2853.8757,531.0000,1.6920,-0.0233
2859.6942,531.5000,1.6900,-0.0319
2865.4748,532.0000,1.6860,-0.0399
2871.2727,532.5000,1.6840,-0.0480
2877.0825,533.0000,1.6800,-0.0561
2882.8776,533.5000,1.6780,-0.0650
2888.6815,534.0000,1.6760,-0.0732
2894.4641,534.5000,1.6740,-0.0828
2900.2533,535.0000,1.6720,-0.0914
2906.0670,535.5000,1.6700,-0.1010
2911.8664,536.0000,1.6670,-0.1098
2917.6410,536.5000,1.6630,-0.1178
2923.4325,537.0000,1.6610,-0.1270
2929.2480,537.5000,1.6580,-0.1372
2935.0287,538.0000,1.6560,-0.1465
2940.8287,538.5000,1.6523,-0.1560
2946.6288,539.0000,1.6493,-0.1660
2952.4170,539.5000,1.6460,-0.1754
2958.1980,540.0000,1.6430,-0.1849
2964.0019,540.5000,1.6410,-0.1950
2969.7942,541.0000,1.6390,-0.2054
2975.5796,541.5000,1.6360,-0.2157
2981.3582,542.0000,1.6320,-0.2264
2987.1674,542.5000,1.6290,-0.2374
2992.9403,543.0000,1.6265,-0.2469
2998.7510,543.5000,1.6226,-0.2573
