Time (s),Temperature (K),Mass (mg),Heat Flow Rate (W/g)
0.0000,298.5000,1.8340,0.0041
24.6126,299.0000,1.8339,0.0059
39.1161,299.5000,1.8340,0.0075
50.2786,300.0000,1.8349,0.0080
59.6706,300.5000,1.8344,0.0090
67.9781,301.0000,1.8362,0.0092
75.4467,301.5000,1.8368,0.0106
82.3715,302.0000,1.8350,0.0126
88.8501,302.5000,1.8355,0.0135
94.9251,303.0000,1.8354,0.0141
100.6673,303.5000,1.8350,0.0160
106.1890,304.0000,1.8357,0.0166
111.4696,304.5000,1.8369,0.0177
116.5801,305.0000,1.8349,0.0192
121.5034,305.5000,1.8356,0.0204
126.2851,306.0000,1.8353,0.0214
130.9251,306.5000,1.8344,0.0229
135.4648,307.0000,1.8350,0.0242
139.8702,307.5000,1.8333,0.0255
144.2043,308.0000,1.8340,0.0270
148.4406,308.5000,1.8340,0.0283
152.6084,309.0000,1.8330,0.0296
156.7001,309.5000,1.8333,0.0303
160.7082,310.0000,1.8320,0.0320
164.6798,310.5000,1.8327,0.0338
168.5826,311.0000,1.8330,0.0351
172.4274,311.5000,1.8319,0.0378
176.2231,312.0000,1.8310,0.0393
179.9593,312.5000,1.8321,0.0401
183.6663,313.0000,1.8314,0.0421
187.3269,313.5000,1.8312,0.0434
190.9603,314.0000,1.8300,0.0453
194.5415,314.5000,1.8300,0.0463
198.1025,315.0000,1.8300,0.0486
201.6215,315.5000,1.8304,0.0504
205.1068,316.0000,1.8300,0.0519
208.5759,316.5000,1.8300,0.0536
212.0071,317.0000,1.8320,0.0555
215.4035,317.5000,1.8320,0.0564
218.8001,318.0000,1.8322,0.0583
222.1638,318.5000,1.8330,0.0595
225.4872,319.0000,1.8330,0.0610
228.8102,319.5000,1.8320,0.0633
232.1198,320.0000,1.8320,0.0635
235.4001,320.5000,1.8330,0.0663
238.6484,321.0000,1.8328,0.0670
241.9130,321.5000,1.8320,0.0688
245.1155,322.0000,1.8330,0.0704
248.3320,322.5000,1.8320,0.0717
251.5274,323.0000,1.8321,0.0725
254.7188,323.5000,1.8319,0.0745
257.8695,324.0000,1.8300,0.0749
261.0313,324.5000,1.8300,0.0756
264.1688,325.0000,1.8300,0.0773
267.3021,325.5000,1.8300,0.0774
270.4188,326.0000,1.8310,0.0784
273.5307,326.5000,1.8283,0.0790
276.6225,327.0000,1.8296,0.0791
279.6872,327.5000,1.8280,0.0798
282.7633,328.0000,1.8280,0.0800
285.8403,328.5000,1.8280,0.0805
288.8961,329.0000,1.8279,0.0802
291.9470,329.5000,1.8262,0.0801
294.9837,330.0000,1.8260,0.0800
298.0306,330.5000,1.8260,0.0800
301.0236,331.0000,1.8260,0.0793
304.0568,331.5000,1.8260,0.0785
307.0476,332.0000,1.8260,0.0778
310.0401,332.5000,1.8250,0.0775
313.0407,333.0000,1.8260,0.0766
316.0221,333.5000,1.8250,0.0755
318.9921,334.0000,1.8270,0.0742
321.9753,334.5000,1.8250,0.0730
324.9370,335.0000,1.8265,0.0723
327.8981,335.5000,1.8257,0.0709
330.8506,336.0000,1.8244,0.0685
333.8001,336.5000,1.8250,0.0668
336.7471,337.0000,1.8250,0.0658
339.6925,337.5000,1.8240,0.0632
342.6340,338.0000,1.8230,0.0611
345.5515,338.5000,1.8240,0.0591
348.4761,339.0000,1.8240,0.0562
351.3872,339.5000,1.8230,0.0548
354.3159,340.0000,1.8250,0.0514
357.2379,340.5000,1.8240,0.0495
360.1273,341.0000,1.8240,0.0469
363.0327,341.5000,1.8240,0.0441
365.9298,342.0000,1.8240,0.0412
368.8407,342.5000,1.8230,0.0381
371.7354,343.0000,1.8230,0.0357
374.6295,343.5000,1.8240,0.0326
