Time,Temperature,Mass
[s],[K],[mg]
0,303.147,4.994570141
50.907,304.147,4.989244314
63.1962,305.147,4.988500804
72.054,306.147,4.988620564
79.3158,307.147,4.989064175
85.6476,308.147,4.987950906
91.3692,309.147,4.988712879
96.6696,310.147,4.990298202
101.6652,311.147,4.990385527
106.4256,312.147,4.990466864
111.0048,313.147,4.993563658
115.4478,314.147,4.992193404
119.7894,315.147,4.993979824
124.0524,316.147,4.992638013
128.2572,317.147,4.993860064
132.4218,318.147,4.99390697
136.5618,319.147,4.994756268
140.6892,320.147,4.995226326
144.8148,321.147,4.997001269
148.9506,322.147,4.994677426
153.1086,323.147,4.996417938
157.2972,324.147,4.997561147
161.5236,325.147,4.998112542
165.7926,326.147,4.99933609
170.1138,327.147,4.999608544
174.4926,328.147,4.999420421
178.935,329.147,4.999491279
183.4434,330.147,4.999481299
188.0226,331.147,5.000794168
192.6768,332.147,5.000820615
197.4132,333.147,5.000820615
202.2294,334.147,4.999480301
207.1254,335.147,4.999480301
212.0958,336.147,4.999479802
217.1466,337.147,5.000820116
222.2736,338.147,5.000820615
227.4702,339.147,5.000817621
232.731,340.147,4.998140486
238.0494,341.147,4.998139987
243.423,342.147,4.9994808
248.8476,343.147,4.999480301
254.31,344.147,4.999480301
259.8042,345.147,4.999480301
265.3284,346.147,4.999480301
270.8682,347.147,4.999562636
276.4308,348.147,5.000480297
282.0096,349.147,5.000482792
287.5974,350.147,5.000480796
293.199,351.147,5.000480796
298.8054,352.147,5.000480297
304.4148,353.147,5.000442373
310.0296,354.147,5.001491271
315.6534,355.147,5.000489279
321.2844,356.147,5.001161931
326.9184,357.147,5.000472313
332.5608,358.147,4.999367527
338.2164,359.147,5.000486784
343.8792,360.147,5.001830092
349.551,361.147,5.001838076
355.2372,362.147,5.001540672
360.9438,363.147,5.000060638
366.6684,364.147,4.999476309
372.4098,365.147,4.999696368
378.1668,366.147,5.000380996
383.9472,367.147,5.000641474
389.7486,368.147,5.001772707
395.5698,369.147,5.000380497
401.4192,370.147,5.000380497
407.2866,371.147,5.000576604
413.178,372.147,5.000387982
419.0946,373.147,4.999040183
425.0322,374.147,4.999030702
430.9932,375.147,4.999040682
436.9692,376.147,4.99770935
442.9596,377.147,4.999777705
448.9692,378.147,4.998371523
454.9932,379.147,4.999045672
461.0214,380.147,4.999040183
467.0628,381.147,4.999040183
473.103,382.147,4.999065133
479.1462,383.147,5.000380497
485.199,384.147,4.998952858
491.2584,385.147,4.999137987
497.3154,386.147,4.999368525
503.3676,387.147,4.99903669
509.4204,388.147,4.997700368
515.469,389.147,4.996361052
521.5104,390.147,4.996360553
527.5428,391.147,4.997777214
533.5674,392.147,4.997690388
539.5872,393.147,4.996346581
545.6034,394.147,4.996350573
551.6082,395.147,4.99757462
557.6046,396.147,4.996371531
563.5956,397.147,4.996350074
569.5764,398.147,4.995698879
575.5554,399.147,4.994956866
581.5362,400.147,4.996338597
587.5158,401.147,4.995010259
593.4966,402.147,4.994893992
599.4702,403.147,4.994233316
605.436,404.147,4.993670444
611.4018,405.147,4.993670444
617.364,406.147,4.993671941
623.3256,407.147,4.99468042
629.2914,408.147,4.994135512
635.256,409.147,4.992919948
641.22,410.147,4.993668947
647.1792,411.147,4.991640512
653.1396,412.147,4.990312673
659.1042,413.147,4.991660472
665.0646,414.147,4.991664464
671.0238,415.147,4.988980343
676.9842,416.147,4.988980343
682.9476,417.147,4.988980343
688.9128,418.147,4.988980343
694.8786,419.147,4.987649011
700.8462,420.147,4.987640528
706.8168,421.147,4.987640528
712.788,422.147,4.987640528
718.7604,423.147,4.987640528
724.7418,424.147,4.989005293
730.725,425.147,4.987644021
736.7148,426.147,4.986310693
742.704,427.147,4.985300717
748.6926,428.147,4.985327164
754.6884,429.147,4.984970379
760.6884,430.147,4.984617087
766.6848,431.147,4.983632061
772.6818,432.147,4.982251827
778.6806,433.147,4.981620592
784.6806,434.147,4.981393547
790.6794,435.147,4.980612612
796.6764,436.147,4.97899685
802.6764,437.147,4.978270306
808.6722,438.147,4.977421507
814.6716,439.147,4.978344657
820.6734,440.147,4.976488876
826.6734,441.147,4.975209939
832.683,442.147,4.973808248
838.6974,443.147,4.973284298
844.7082,444.147,4.973839186
850.7184,445.147,4.972522325
856.7316,446.147,4.973065736
862.7508,447.147,4.97046395
868.7706,448.147,4.969120642
874.791,449.147,4.966455483
880.8102,450.147,4.965100698
886.8288,451.147,4.963759885
892.8486,452.147,4.961081752
898.8684,453.147,4.959739941
904.8876,454.147,4.958317292
910.9026,455.147,4.956950531
916.9158,456.147,4.955646644
922.9314,457.147,4.951579794
928.9428,458.147,4.950162135
934.9542,459.147,4.948913637
940.9674,460.147,4.946058359
946.9854,461.147,4.943198091
952.9998,462.147,4.939309883
959.0094,463.147,4.935178163
965.0184,464.147,4.933605315
971.0262,465.147,4.929683674
977.0376,466.147,4.925590876
983.0484,467.147,4.924300961
989.0586,468.147,4.920388302
995.0712,469.147,4.917994599
1001.0784,470.147,4.916551491
1007.088,471.147,4.913426254
1013.0982,472.147,4.910826963
1019.1072,473.147,4.908127373
1025.1168,474.147,4.906908815
1031.1282,475.147,4.905481176
1037.1426,476.147,4.902485679
1043.1618,477.147,4.898785095
1049.1834,478.147,4.897763642
1055.2098,479.147,4.894808065
1061.2404,480.147,4.893421843
1067.268,481.147,4.89051916
1073.2932,482.147,4.888370965
1079.319,483.147,4.887890428
1085.3418,484.147,4.884582557
1091.3622,485.147,4.881141453
1097.3868,486.147,4.87981062
1103.412,487.147,4.877470809
1109.4324,488.147,4.876800153
1115.4552,489.147,4.874068128
1121.4774,490.147,4.872805658
1127.4942,491.147,4.869425432
1133.5134,492.147,4.867419951
1139.535,493.147,4.865996304
1145.5554,494.147,4.864740321
1151.5746,495.147,4.862078156
1157.5926,496.147,4.861399516
1163.6124,497.147,4.859600621
1169.6334,498.147,4.858364598
1175.6586,499.147,4.859710401
1181.6808,500.147,4.859710401
1187.703,501.147,4.859716888
1193.7264,502.147,4.858370586
1199.7486,503.147,4.857028276
1205.7696,504.147,4.857050731
1211.7864,505.147,4.857030272
1217.8056,506.147,4.856797239
1223.8272,507.147,4.855696445
1229.8476,508.147,4.855694449
1235.8662,509.147,4.854773794
1241.883,510.147,4.853350147
1247.9028,511.147,4.854360123
1253.9226,512.147,4.854360622
1259.943,513.147,4.853430985
1265.9628,514.147,4.851361632
1271.982,515.147,4.852680489
1278.006,516.147,4.851681491
1284.0282,517.147,4.852010332
1290.0486,518.147,4.852010332
1296.0732,519.147,4.851669016
1302.0936,520.147,4.850608641
1308.1074,521.147,4.849330203
1314.123,522.147,4.848960444
1320.1446,523.147,4.847652066
1326.1674,524.147,4.847651567
1332.1908,525.147,4.848990883
1338.2148,526.147,4.847651068
1344.2322,527.147,4.846310255
1350.2466,528.147,4.845309261
1356.2664,529.147,4.845002376
1362.2856,530.147,4.843970444
1368.3078,531.147,4.843970943
1374.3282,532.147,4.842636617
1380.3474,533.147,4.841290814
1386.3708,534.147,4.84100339
1392.3924,535.147,4.838316774
1398.4098,536.147,4.837957494
1404.4266,537.147,4.836610194
1410.4458,538.147,4.836609695
1416.4668,539.147,4.835258403
1422.4878,540.147,4.833919586
1428.5076,541.147,4.83270003
1434.5268,542.147,4.830240459
1440.5436,543.147,4.828894157
1446.5598,544.147,4.826263429
1452.579,545.147,4.82621802
1458.6018,546.147,4.824880201
1464.6204,547.147,4.822204563
1470.6336,548.147,4.819881718
1476.6486,549.147,4.819190603
1482.666,550.147,4.81607834
1488.6792,551.147,4.81379791
1494.6906,552.147,4.812482047
1500.7038,553.147,4.809822876
1506.7164,554.147,4.807331369
1512.7278,555.147,4.803603839
1518.7404,556.147,4.800236587
1524.7548,557.147,4.797549472
1530.7632,558.147,4.794844892
1536.762,559.147,4.79108343
1542.7602,560.147,4.78964132
1548.7578,561.147,4.786971171
1554.7572,562.147,4.783161805
1560.7554,563.147,4.778907331
1566.7506,564.147,4.77428709
1572.747,565.147,4.769223238
1578.7452,566.147,4.764178348
1584.7512,567.147,4.759260703
1590.7608,568.147,4.756394447
1596.7758,569.147,4.751903946
1602.7908,570.147,4.74628321
1608.801,571.147,4.741881032
1614.8166,572.147,4.738198911
1620.8412,573.147,4.731443449
1626.8652,574.147,4.725466427
1632.8898,575.147,4.720557764
1638.909,576.147,4.715078245
1644.924,577.147,4.710281358
1650.9408,578.147,4.703797851
1656.9558,579.147,4.69761574
1662.9654,580.147,4.691993507
1668.9768,581.147,4.683760007
1674.987,582.147,4.679161223
1680.9972,583.147,4.670627325
1687.0092,584.147,4.663512583
1693.0158,585.147,4.654356432
1699.023,586.147,4.646461254
1705.0308,587.147,4.640456288
1711.0398,588.147,4.633031667
1717.0446,589.147,4.621531713
1723.053,590.147,4.613155998
1729.062,591.147,4.604077691
1735.0632,592.147,4.594326732
1741.068,593.147,4.58261121
1747.0752,594.147,4.57078491
1753.08,595.147,4.557003528
1759.089,596.147,4.545161759
1765.1028,597.147,4.532299036
1771.1178,598.147,4.518098993
1777.1322,599.147,4.50325025
1783.1526,600.147,4.486351116
1789.1808,601.147,4.468603682
1795.2138,602.147,4.449740484
1801.2492,603.147,4.431050938
1807.2906,604.147,4.410071481
1813.338,605.147,4.388374462
1819.3854,606.147,4.363794221
1825.431,607.147,4.338915578
1831.476,608.147,4.311950117
1837.5228,609.147,4.282842449
1843.5756,610.147,4.252615025
1849.623,611.147,4.221357166
1855.6692,612.147,4.188133247
1861.716,613.147,4.154092964
1867.7628,614.147,4.115242321
1873.8156,615.147,4.077264928
1879.8678,616.147,4.034357415
1885.9158,617.147,3.991576149
1891.9632,618.147,3.942495507
1898.0094,619.147,3.896322538
1904.0532,620.147,3.841102699
1910.0952,621.147,3.788830453
1916.127,622.147,3.732436467
1922.1588,623.147,3.676326911
1928.19,624.147,3.61370291
1934.2146,625.147,3.548602372
1940.235,626.147,3.481390565
1946.2542,627.147,3.415880348
1952.2698,628.147,3.343107685
1958.2758,629.147,3.271313062
1964.2746,630.147,3.194623249
1970.2656,631.147,3.119342612
