Time,Mass,HRR
[s],[g],[kW/m2]
0,160.5690924,2.088128
1,160.406363,0.887896
2,160.4621395,1.240884
3,160.6275523,2.418713
4,160.8796006,2.595659
5,160.6917623,2.707263
6,160.692529,1.172552
7,160.8226741,0.999803
8,160.6699117,1.783289
9,160.6852455,0.39606
10,160.655728,1.402808
11,160.743322,1.542041
12,160.8205657,-0.24532
13,160.7584641,1.094911
14,160.6237188,1.293554
15,160.7841481,-0.251545
16,160.9662363,1.372353
17,160.9020262,2.114217
18,160.5579754,1.266802
19,160.6840954,-0.23646
20,160.6653116,2.053066
21,160.9556943,0.784348
22,160.7239632,-1.18821
23,160.7189797,-0.288033
24,161.0325547,-0.58965
25,160.8790256,-0.663353
26,160.7837648,-1.09388
27,160.9031763,-2.024904
28,161.0599638,0.212418
29,160.704796,0.059424
30,160.8456747,-0.124717
31,161.1943257,1.282076
32,160.7389136,-0.000099
33,160.6806453,1.483866
34,160.6490195,1.705947
35,160.7099711,-0.373356
36,161.079706,-0.870424
37,160.6952124,1.023831
38,160.7124629,0.93531
39,160.9706447,-0.341798
40,160.9233018,0.640502
41,160.7381469,0.288877
42,160.7218548,0.079798
43,160.7921983,-0.566247
44,161.0879479,0.831059
45,160.6750869,-0.400038
46,160.6348358,-0.625203
47,160.7759062,-0.624336
48,160.9369105,-2.299528
49,160.9706447,-1.800167
50,160.8094488,2.935657
51,160.7967984,-0.481062
52,160.7766729,-1.7066
53,160.9568444,1.43101
54,160.7630642,-0.370262
55,160.9507109,-0.712509
56,161.0841144,-0.726022
57,160.7966068,-0.458864
58,160.8675253,-0.083728
59,160.8481665,-0.36105
60,160.8855425,-0.133143
61,160.8656086,1.081681
62,160.7866398,1.149807
63,160.9146766,-0.317679
64,160.842608,0.60224
65,161.0425217,-0.148004
66,160.6862038,0.598518
67,160.8753839,0.557239
68,160.7032626,-0.277877
69,161.017796,1.082834
70,160.7216631,-1.332941
71,160.9200434,0.800881
72,160.841458,2.60582
73,160.9305853,0.433659
74,160.7247299,-0.155519
75,160.5169577,1.003103
76,160.7049877,1.460335
77,160.8370495,-0.442906
78,160.7208964,-0.893903
79,160.7787813,-0.971122
80,160.6541946,0.348731
81,160.6783453,1.654359
82,160.7272216,0.470616
83,160.7231965,1.424847
84,160.8466331,0.524922
85,160.6614782,1.514519
86,160.7571224,4.480221
87,161.0237378,-0.090507
88,160.7358468,4.219724
89,160.6633949,-0.195975
90,160.7239632,2.5319
91,160.6632032,-0.084251
92,160.7479221,0.523112
93,160.8205657,1.673732
94,160.7688144,0.368313
95,160.5715841,0.806634
96,160.6689534,-0.550454
97,160.5859595,0.088794
98,160.6087684,-0.293621
99,160.7266466,-1.290204
100,160.6848621,-1.504178
101,160.8272743,-0.125454
102,160.6701034,0.426694
103,160.568134,-0.299208
104,160.6609032,-0.104896
105,160.5462834,-0.590169
106,160.6702951,0.63824
107,160.5650673,5.148493
108,160.5221328,9.599345
109,160.6748952,18.41648
110,160.6354108,35.005412
111,160.4667397,50.192948
112,160.4998989,82.102611
113,160.3254776,109.90231
114,160.2580091,139.819776
115,160.1978242,158.463581
116,159.9396423,156.289941
117,159.8438064,178.882729
118,159.7847715,186.731277
119,159.9120415,215.105618
120,159.6820354,236.781272
121,159.6718768,247.708032
122,159.6718768,308.060342
123,159.354085,307.854232
124,158.9858835,314.562144
125,159.1060617,320.713885
126,159.0880446,335.379322
127,158.8375296,344.39333
128,158.651608,370.882284
129,158.5318131,374.376134
130,158.1998376,383.045434
131,158.1500029,380.122862
132,157.9878486,384.189054
133,157.8402614,390.718745
134,157.5951132,395.016855
135,157.3829325,399.508551
136,157.4569178,395.562231
137,157.1837855,394.137395
138,157.0358149,391.064587
139,156.7360403,394.233689
140,156.8146257,395.130099
141,156.4460409,401.036612
142,156.3153207,404.504175
143,156.1913091,402.090748
144,156.0040458,403.19605
145,155.8913428,402.289513
146,155.7679062,402.232193
147,155.4464726,401.584116
148,155.3521701,400.814587
149,155.1796655,405.045847
150,155.1189055,408.709169
151,154.8532485,409.763974
152,154.6811272,410.00653
153,154.5168645,411.112055
154,154.3604603,410.393023
155,154.1103287,415.458427
156,154.146938,419.948013
157,154.0484187,418.070174
158,153.8128541,418.791244
159,153.4659282,419.363883
160,153.4155185,421.652401
161,153.122069,420.314311
162,152.797377,416.543264
163,152.7843433,419.000848
164,152.5606624,420.445756
165,152.5079526,424.316573
166,152.2553292,421.106034
167,152.0734327,425.002834
168,152.1171339,425.116086
169,151.8551186,433.58592
170,151.59502,429.804859
171,151.445516,433.415009
172,151.2693696,422.670675
173,150.9119018,431.272785
174,150.9795619,429.269385
175,150.6002435,426.248664
176,150.493099,424.940492
