Time (s),Temperature (K),HRR (W/g)
57.23884758,405,-1.15
57.70936902,405.5,-1.08
58.18809981,406,-0.87
58.66891892,406.5,-0.63
59.1515444,407,-0.46
59.62990654,407.5,-0.26
60.10077519,408,-0.10
60.5859375,408.5,0.02
61.07392996,409,0.07
61.56042885,409.5,0.13
62.04832347,410,0.28
62.53992395,410.5,0.26
63.01476015,411,0.26
63.47601476,411.5,0.34
63.95142857,412,0.40
64.42843511,412.5,0.35
64.88496377,413,0.26
65.33482944,413.5,0.09
65.79981025,414,-0.02
66.27367424,414.5,0.03
66.74211503,415,0.06
67.21022727,415.5,0.04
67.6879845,416,0.06
68.17181467,416.5,0.19
68.6459854,417,0.32
69.1023766,417.5,0.37
69.56286267,418,0.40
70.04848485,418.5,0.42
70.55125725,419,0.34
71.03495146,419.5,0.30
71.52007648,420,0.17
71.99808795,420.5,-0.08
72.48538012,421,-0.25
72.97363281,421.5,-0.33
73.45393474,422,-0.40
73.91929499,422.5,-0.39
74.4188641,423,-0.42
74.87634409,423.5,-0.52
75.29672131,424,-0.52
75.74091778,424.5,-0.59
76.21522556,425,-0.63
76.684803,425.5,-0.51
77.16532258,426,-0.40
77.6631068,426.5,-0.33
78.14516129,427,-0.17
78.62650602,427.5,-0.16
79.1254902,428,-0.12
79.61259542,428.5,-0.03
80.09003831,429,0.03
80.57809111,429.5,0.16
81.12997658,430,0.32
81.68181818,430.5,0.51
82.172147,431,0.61
82.65784314,431.5,0.58
83.14547206,432,0.57
83.625,432.5,0.57
84.10077519,433,0.49
84.58678501,433.5,0.49
85.07527881,434,0.60
85.5407197,434.5,0.73
86.01582278,435,0.83
86.53796296,435.5,0.93
87.00084602,436,1.04
87.42385787,436.5,1.18
87.86219081,437,1.17
88.32637571,437.5,1.13
88.80539499,438,1.14
89.28709056,438.5,1.18
89.76982592,439,1.15
90.26464646,439.5,1.02
90.75722543,440,0.89
91.23091248,440.5,0.78
91.70172084,441,0.75
92.17570093,441.5,0.83
92.65059055,442,0.84
93.14529058,442.5,0.93
93.6349353,443,1.02
94.1,443.5,0.80
94.57532957,444,0.64
95.04613936,444.5,0.53
95.51768173,445,1.01
96.00870406,445.5,1.57
96.49226306,446,1.21
96.9969697,446.5,1.19
97.51353965,447,1.25
97.99709865,447.5,1.01
98.48158915,448,1.01
99.01757813,448.5,1.23
99.5052356,449,1.26
99.94153578,449.5,1.32
100.4321357,450,1.50
100.947205,450.5,1.59
101.4243856,451,1.60
101.9125737,451.5,1.75
102.4101796,452,1.89
102.8912214,452.5,2.03
103.3914807,453,2.27
103.8945783,453.5,2.48
104.3910891,454,2.65
104.8931452,454.5,2.64
105.4061856,455,2.54
105.9388412,455.5,2.78
106.4538934,456,3.11
106.9452055,456.5,3.42
107.4236641,457,3.43
107.891791,457.5,3.43
108.3548983,458,3.53
108.8193669,458.5,3.61
109.2959381,459,3.55
109.7979381,459.5,3.45
110.2986248,460,3.44
110.7731481,460.5,3.30
111.2447217,461,3.25
111.7135036,461.5,3.43
112.1809339,462,3.63
112.6634981,462.5,3.79
113.1423002,463,3.89
113.6327345,463.5,3.94
114.1257143,464,4.04
114.6096311,464.5,4.16
115.124477,465,4.28
115.6332703,465.5,4.42
116.1129032,466,4.61
116.6167002,466.5,4.77
117.1242171,467,4.95
117.6437372,467.5,5.13
118.1424581,468,5.28
118.6150794,468.5,5.41
119.112,469,5.62
119.6111111,469.5,5.82
120.110883,470,5.88
120.6217304,470.5,5.98
121.1196911,471,6.20
121.6029126,471.5,6.23
122.0917339,472,6.20
122.5938735,472.5,6.38
123.0881188,473,6.40
123.5724138,473.5,6.42
124.0034965,474,6.80
124.4405594,474.5,7.13
124.9337349,475,7.13
125.4539749,475.5,6.89
125.9569138,476,7.22
126.4462891,476.5,7.50
126.945,477,7.29
127.445,477.5,7.42
127.9320388,478,7.80
128.4414784,478.5,8.24
128.9276062,479,8.38
129.4464286,479.5,8.48
129.9628866,480,8.77
130.4686869,480.5,9.14
130.9589041,481,9.26
131.4361905,481.5,9.19
131.9400407,482,9.13
132.4323529,482.5,9.20
132.9258893,483,9.27
133.4110251,483.5,9.28
133.8722628,484,9.48
134.3636364,484.5,9.81
134.8762887,485,9.93
135.3710938,485.5,10.08
135.8478261,486,10.44
136.3383234,486.5,10.62
136.8393574,487,10.53
137.332681,487.5,10.53
137.811553,488,10.65
138.3122407,488.5,10.86
138.8372093,489,11.11
139.3385519,489.5,11.25
139.8233591,490,11.41
140.3274793,490.5,11.52
140.8520085,491,11.59
141.3481625,491.5,11.78
141.8507157,492,11.95
142.3627049,492.5,12.09
142.8623762,493,12.08
143.3729339,493.5,11.88
143.8646035,494,12.01
144.3797468,494.5,12.05
144.8987603,495,11.81
145.3806818,495.5,11.79
145.8568702,496,11.85
146.3600823,496.5,11.88
146.8791667,497,11.84
147.3975155,497.5,12.01
147.894685,498,12.14
148.3700565,498.5,11.99
148.8402256,499,11.99
149.3360489,499.5,12.08
149.853125,500,12.05
150.3626263,500.5,12.01
150.8775934,501,11.93
151.3970894,501.5,11.71
151.9185804,502,11.56
152.4332649,502.5,11.45
152.9281496,503,11.38
153.4304435,503.5,11.38
153.9160232,504,11.23
154.3817006,504.5,11.16
154.8387978,505,11.06
155.3275862,505.5,10.85
155.8228963,506,10.56
156.3073218,506.5,10.31
156.8125,507,10.24
157.3219316,507.5,10.30
157.805293,508,10.32
158.3024691,508.5,10.39
158.8043478,509,10.45
159.2937743,509.5,10.34
159.8157895,510,10.21
160.3851508,510.5,10.24
160.9194561,511,10.08
161.4415449,511.5,9.94
161.9261036,512,9.78
162.4098837,512.5,9.69
162.9257322,513,9.80
163.4298597,513.5,9.67
163.9274354,514,9.42
164.4043561,514.5,9.68
164.8866279,515,10.04
165.4006276,515.5,9.99
165.9025845,516,9.90
166.3430034,516.5,9.78
166.7738302,517,9.84
167.244877,517.5,9.98
167.7485149,518,9.91
168.2594937,518.5,9.75
168.7687747,519,9.71
169.2633663,519.5,9.71
169.7685185,520,9.76
170.2696078,520.5,9.88
170.7567829,521,10.05
171.256701,521.5,10.07
171.7548263,522,10.07
172.25,522.5,10.34
172.7442308,523,10.53
173.2294118,523.5,10.47
173.7295082,524,10.46
174.2393509,524.5,10.59
174.7552521,525,10.55
175.2792887,525.5,10.67
175.7973251,526,10.92
176.2994071,526.5,11.09
176.7993952,527,11.08
177.3058943,527.5,10.86
177.7937262,528,10.79
178.308952,528.5,11.04
178.8627232,529,11.34
179.3846939,529.5,11.75
179.903125,530,12.22
180.4119433,530.5,12.33
180.9056974,531,12.17
181.4089069,531.5,12.05
181.9124748,532,12.56
182.4146586,532.5,12.93
182.9084646,533,13.00
183.4204545,533.5,13.22
183.9351852,534,13.52
184.4250973,534.5,13.70
184.9098837,535,13.83
185.3891013,535.5,13.94
185.8772102,536,14.06
186.3772636,536.5,14.26
186.8818182,537,14.38
187.3884381,537.5,14.49
187.9028926,538,14.77
188.4003945,538.5,14.94
188.8764151,539,14.97
189.3667992,539.5,15.17
189.8630952,540,15.49
190.372428,540.5,15.76
190.8821138,541,15.83
191.3863179,541.5,15.92
191.8706897,542,16.13
192.3599606,542.5,16.19
192.8668033,543,16.46
193.3677932,543.5,16.75
193.8556202,544,16.88
194.3702532,544.5,17.03
194.8808081,545,17.00
195.3850806,545.5,16.97
195.8891129,546,17.25
196.3939394,546.5,17.70
196.8526786,547,17.95
197.3101852,547.5,18.11
197.791502,548,18.23
198.2805825,548.5,18.35
198.7813142,549,18.55
199.2916667,549.5,18.70
199.7938247,550,18.85
200.3110403,550.5,19.05
200.8194444,551,19.27
201.3319415,551.5,19.65
201.8323529,552,19.83
202.3370902,552.5,19.81
202.8643162,553,20.15
203.3798371,553.5,20.58
203.8930041,554,20.50
204.4090909,554.5,20.30
204.9238683,555,20.67
205.44375,555.5,21.24
205.9239544,556,21.53
206.4468085,556.5,21.77
206.9610656,557,22.23
207.4685598,557.5,22.55
207.9598039,558,22.72
208.4655172,558.5,22.80
208.9989293,559,23.04
209.554902,559.5,23.59
210.0458167,560,23.66
210.5449898,560.5,23.86
211.056701,561,24.07
211.5697211,561.5,24.27
212.0666667,562,24.66
212.5576541,562.5,24.95
213.0537109,563,25.24
213.5427435,563.5,25.46
214.041841,564,25.84
214.5597303,564.5,26.19
215.0393053,565,26.32
215.4963437,565.5,26.49
215.9732824,566,27.04
216.4664032,566.5,27.01
216.9595661,567,26.97
217.4801255,567.5,27.46
217.9660853,568,27.62
218.4505814,568.5,28.03
218.9859307,569,28.62
219.4939148,569.5,28.65
219.9565619,570,28.66
220.470894,570.5,28.86
220.9618395,571,28.87
221.4441233,571.5,28.86
221.9146341,572,29.11
222.3851224,572.5,29.30
222.8841463,573,29.29
223.4037657,573.5,29.45
223.9146341,574,29.90
224.4306418,574.5,30.84
224.9409369,575,31.46
225.4233716,575.5,31.71
225.92,576,32.00
226.4555315,576.5,32.18
226.9674134,577,32.44
227.5032751,577.5,32.68
228.0475687,578,32.96
