Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
228,91.206,118.8,316.481
229,91.116,116.6,319.676
230,91.056,116.7,325.198
231,90.956,117.1,323.731
232,90.906,117.2,325.424
233,90.806,116.6,327.492
234,90.706,115.8,311.445
235,90.636,117.1,326.818
236,90.566,115.2,315.215
237,90.506,114.1,322.214
238,90.426,114.4,324.447
239,90.356,114.1,322.933
240,90.306,112.8,337.134
241,90.196,113.8,323.333
242,90.156,114.7,331.814
243,90.086,115,332.394
244,89.966,113.4,328.682
245,89.906,115.5,329.898
246,89.826,113.5,329.928
247,89.756,113.1,328.125
248,89.666,113.3,327.721
249,89.596,112.5,323.783
250,89.516,112.2,322.946
251,89.466,112.8,328.799
252,89.346,112.6,334.004
253,89.316,112.5,325.005
254,89.206,112.7,321.599
255,89.146,113.9,330.275
256,89.056,113.4,338.586
257,88.986,114.1,327.186
258,88.876,112.8,328.935
259,88.856,113.8,327.151
260,88.766,112.3,330.371
261,88.716,112.1,328.357
262,88.646,110.9,332.777
263,88.555,112.1,324.469
264,88.495,113.2,334.161
265,88.415,111.8,333.171
266,88.345,110.2,339.363
267,88.255,111.2,338.865
268,88.165,108.9,335.136
269,88.075,110.7,332.239
270,88.015,110.9,328.892
271,87.955,111.4,329.512
272,87.865,110.7,336.172
273,87.825,111.1,330.584
274,87.725,110.7,334.45
275,87.655,110,336.73
276,87.615,110.7,339.004
277,87.535,111,334.368
278,87.425,108.8,333.993
279,87.355,109.6,330.273
280,87.275,109.5,340.011
281,87.205,108.7,337.625
282,87.145,107.4,337.788
283,87.075,109.4,343.471
284,87.005,109.3,344.715
285,86.925,110.8,343.531
286,86.825,109.4,332.642
287,86.715,110.9,331.967
288,86.675,108.7,341.041
289,86.615,110,332.584
290,86.545,107.9,339.102
291,86.465,108.2,342.583
292,86.395,108.5,339.387
293,86.305,109.9,335.466
294,86.265,109.3,340.669
295,86.185,110.7,345.044
296,86.125,108,344.105
297,86.025,109.1,337.542
298,85.975,108.9,338.652
299,85.915,111.1,335.999
300,85.785,109.2,342.885
301,85.755,109.5,330.478
302,85.655,109.3,346.083
303,85.575,107.1,335.256
304,85.515,108.4,338.768
305,85.465,107.9,334.925
306,85.385,108,345.014
307,85.295,107.9,338.422
308,85.235,107,341.014
309,85.155,106.5,345.035
310,85.095,106.4,342.058
311,85.005,106.7,351.342
312,84.955,107.5,338.494
313,84.835,106.4,347.566
314,84.785,106.4,349.181
315,84.695,107.2,338.865
316,84.645,107.2,346.822
317,84.595,106.6,345.309
318,84.495,106.3,340.719
319,84.445,106.1,349.777
320,84.355,105.9,346.714
321,84.295,105.7,339.118
322,84.215,106.7,347.764
323,84.175,104.8,344.574
324,84.095,106.5,349.076
325,83.985,103.8,350.237
326,83.895,106.2,347.64
327,83.845,106,349.971
328,83.805,106.2,345.536
329,83.725,106.6,349.726
330,83.655,104.9,346.984
331,83.575,104.4,349.693
332,83.525,106.4,347.872
333,83.434,105.1,353.562
334,83.365,106.1,344.014
335,83.284,106.5,350.736
336,83.244,104.6,342.725
337,83.184,104.2,341.644
338,83.114,103.2,360.913
339,83.014,105.2,349.354
340,82.964,102.1,347.857
341,82.904,102.7,352.663
342,82.814,103.2,341.839
343,82.744,103.4,345.557
344,82.654,104.2,349.267
345,82.604,103,349.166
346,82.544,105.5,356.18
347,82.444,102.8,344.802
348,82.384,104.3,346
349,82.324,103.4,353.064
350,82.254,101.6,352.567
351,82.194,100.9,353.044
352,82.124,101.7,354.546
353,82.074,102.1,351.797
354,81.994,103.9,354.37
355,81.914,102.6,353.201
356,81.804,102.9,349.812
357,81.784,102.3,355.817
358,81.704,102.2,353.833
359,81.644,100.2,358.092
360,81.564,100.5,356.584
361,81.514,101,362.432
362,81.434,100.7,354.247
363,81.374,102,363.453
364,81.294,101.3,356.907
365,81.234,100.6,349.523
366,81.174,101.5,360.044
367,81.104,100.7,352.193
368,81.024,100.5,357.468
369,80.944,100.6,358.984
370,80.874,99.4,348.466
371,80.814,99.6,352.803
372,80.734,100.3,359.399
373,80.694,99.6,361.259
374,80.624,100.1,362.568
375,80.544,99.1,365.509
376,80.494,98.1,354.921
377,80.424,96.7,360.013
378,80.354,96.4,353.952
379,80.284,98.6,360.485
380,80.214,97.3,361.623
381,80.134,97.5,359.73
382,80.054,96.3,361.199
383,79.994,97.9,361.525
384,79.934,98.7,358.66
385,79.854,99.1,357.339
386,79.784,97.8,359.628
387,79.714,99.2,364.534
388,79.684,99.2,362.287
389,79.624,98.7,370.587
390,79.534,98.6,365.085
391,79.464,97.6,364.737
392,79.414,99.4,362.66
393,79.324,97.3,363.617
394,79.264,98.7,361.133
395,79.204,99.5,362.986
396,79.154,97.9,364.134
397,79.074,99.2,359.134
398,79.044,98.2,367.596
399,78.934,97.3,359.843
400,78.874,97,356.835
401,78.814,97.7,366.743
402,78.744,97.4,368.962
403,78.664,96.9,360.291
404,78.584,97.9,368.301
405,78.564,98.2,362.629
406,78.504,98.7,364.076
407,78.424,96.6,370.19
408,78.344,97.5,365.242
409,78.244,98.2,363.036
410,78.234,98.1,371.061
411,78.163,97.7,365.607
412,78.053,96.7,367.387
413,78.003,96.6,375.85
414,77.953,97.9,362.961
415,77.853,97.5,363.812
416,77.823,96.8,363.624
417,77.753,97.3,363.62
418,77.663,97.2,373.75
419,77.653,95.3,368.04
420,77.563,95.6,367.332
421,77.493,95.7,368.33
422,77.433,94.6,367.741
423,77.383,94.8,368.284
424,77.303,94.4,374.42
425,77.233,92.8,362.807
426,77.173,92.6,382.18
427,77.093,95.8,353.775
428,77.033,95,361.664
429,76.963,95.3,376.78
430,76.923,95.7,371.769
431,76.833,95.2,368.29
432,76.773,94.2,363.091
433,76.723,94.7,370.63
434,76.643,94.6,369.809
435,76.593,94.3,369.631
436,76.543,94.7,365.701
437,76.443,93.4,370.087
438,76.393,94.8,379.66
439,76.343,94.2,366.87
440,76.273,94,373.81
441,76.193,94.4,371.598
442,76.143,95,374.44
443,76.083,93.6,370.793
444,76.023,95.8,365.67
445,75.963,95.2,372.784
446,75.883,94.6,372.565
447,75.833,95.1,362.008
448,75.763,96.9,379.93
449,75.673,94.4,372.763
450,75.603,95.2,378.39
451,75.573,95.6,380.27
452,75.513,95.8,373.91
453,75.403,94.7,374.45
454,75.383,95.7,371.5
455,75.323,96.1,373.87
456,75.243,95.2,367.304
457,75.193,95.7,377.84
458,75.123,95.6,369.778
459,75.053,93.8,372.01
460,74.973,95,373.032
461,74.943,94.2,372.176
462,74.853,93.9,385.91
463,74.803,93.5,376.98
464,74.723,92.7,364.487
465,74.663,94.7,378.18
466,74.653,94.7,371.991
467,74.563,93.9,382.27
468,74.483,95.1,374.9
469,74.433,93.5,373.48
470,74.393,94.9,375.39
471,74.333,93.5,383.34
472,74.283,93.5,373.81
473,74.233,94.8,374.14
474,74.143,94.4,377.87
475,74.103,93.4,377.16
476,74.023,92.5,374.73
477,73.943,94.1,372.324
478,73.873,94.5,374.53
479,73.823,93.7,377.79
480,73.763,92.5,378.92
481,73.693,92.6,374.72
482,73.603,93.4,371.722
483,73.543,91.8,374.55
484,73.483,92.7,372.498
485,73.423,92.3,374.04
486,73.353,93.6,373.43
487,73.313,93.2,384.91
488,73.223,92.6,379.8
489,73.173,93.2,383.42
490,73.123,92.1,374.47
491,73.043,93,376.13
492,73.013,93.9,373.47
493,72.943,93,369.386
494,72.883,91.9,383.22
495,72.802,91.8,386.26
496,72.762,93.5,376.53
497,72.702,92,376.06
498,72.612,93.9,372.155
499,72.582,92.9,377.18
500,72.502,92.3,377.81
501,72.412,93,378.69
502,72.392,91.9,382.54
503,72.322,95.4,379.41
504,72.262,92.4,380.96
505,72.212,93.4,376.19
506,72.152,93.3,373.28
507,72.062,92.6,378.13
508,72.012,94,371.082
509,71.932,91.6,368.812
510,71.922,91.3,387.07
511,71.832,90.2,370.406
512,71.762,88,373.006
513,71.702,90.3,380.3
514,71.672,88.2,377.56
515,71.592,91.2,376.67
516,71.532,89.9,377.94
517,71.442,89.2,369.515
518,71.402,90.3,376.98
519,71.362,89.7,378.68
520,71.282,91.1,382.5
521,71.212,90,380.03
522,71.142,89.3,375.89
523,71.082,90,379.79
524,71.042,90.3,384.87
525,70.962,90.6,376.58
526,70.922,90.7,371.81
527,70.872,90.8,387
528,70.832,90,379.37
529,70.752,88.4,382
530,70.682,89.7,385.39
531,70.622,89.1,378.27
532,70.572,89,381.44
533,70.512,89.1,379.4
534,70.442,89.4,380.24
535,70.382,88.9,382.51
536,70.322,88,369.966
537,70.262,88.7,379.03
538,70.222,90.6,382.09
539,70.142,90,377.48
540,70.092,89.4,379.4
541,70.012,88.7,378.42
542,69.952,89.6,384.39
543,69.912,88,387.98
544,69.852,89.9,381.6
545,69.762,88.7,371.86
546,69.722,88.4,369.48
547,69.652,90.3,389.05
548,69.602,88.9,380.99
549,69.592,89.9,378.82
550,69.492,89.6,384.45
551,69.412,88.9,376.44
552,69.352,88.6,377.76
553,69.322,88.8,376.56
554,69.262,88.1,383.56
555,69.202,89.2,385.16
556,69.152,89.7,371.709
557,69.112,89.6,379.26
558,69.052,89.2,384.59
559,68.982,89.3,378.47
560,68.922,89.7,379
561,68.902,89.8,375.9
562,68.812,87.5,381.53
563,68.772,88.4,386.86
564,68.692,88.2,382.89
565,68.642,87.7,383.98
566,68.552,88.9,381.39
567,68.522,86.9,378.48
568,68.442,89.6,384.24
569,68.392,89,373.22
570,68.322,87.6,380.5
571,68.272,87.9,376.3
572,68.202,87.8,381.63
573,68.172,87.4,383.86
574,68.082,87.4,382.51
575,68.052,88.1,377.58
576,68.002,88.8,382.6
577,67.922,88.5,381.54
578,67.892,88.3,374.96
579,67.822,87.3,377.68
580,67.752,88.1,385.48
581,67.721,86.1,387.94
582,67.651,86.2,377.49
583,67.602,85.7,386.37
584,67.531,86.1,387.18
585,67.481,86.8,377.95
586,67.441,87,381.51
587,67.391,86,374.96
588,67.331,87,378.11
589,67.261,86.8,386.39
590,67.171,87.6,379.13
591,67.141,85.6,388.23
592,67.071,85.6,386.51
593,67.031,84.9,379
594,66.961,84.9,389.93
595,66.911,84.8,383.03
596,66.851,85.2,386.5
597,66.811,83.5,386.38
598,66.761,83.7,371.461
599,66.671,83.2,388.81
600,66.641,82.2,384.92
601,66.601,83.2,384.19
602,66.541,82.5,385.99
603,66.471,81.1,383.43
604,66.431,82.7,380.17
605,66.351,83.2,378.73
606,66.311,83.6,381.47
607,66.271,83.1,378.2
608,66.201,82.8,382.77
609,66.151,81.9,387.71
610,66.091,82.5,383.8
611,66.011,81.7,387.72
612,65.941,82.5,386.16
613,65.921,83.5,389.8
614,65.841,83.4,383.74
615,65.831,83.3,380.7
616,65.751,83.3,384.43
617,65.701,83.1,385.86
618,65.641,84.1,387.28
619,65.601,84.4,375.05
620,65.541,83.2,382.11
621,65.481,84.1,385.13
622,65.421,83.1,383.65
623,65.351,81.8,387.89
624,65.291,83.6,391.62
625,65.251,84.1,387.36
626,65.181,84.5,380.51
627,65.151,83.7,383.45
628,65.091,83,382.41
629,65.051,82.4,387.82
630,64.981,82.2,386.19
631,64.931,82.6,386.84
632,64.841,83.8,385.45
633,64.811,83.6,387.07
634,64.731,84.6,381.52
635,64.681,82,379.57
636,64.631,83.2,389.21
637,64.611,82.9,390.69
638,64.571,83.3,381.76
639,64.491,83.5,382.05
640,64.421,83.3,389.12
641,64.381,82.4,388.59
642,64.321,82.1,384.23
643,64.261,82.9,383.47
644,64.241,82.1,380.05
645,64.151,82.5,386.55
646,64.101,81.4,380.62
647,64.021,83.4,384.82
648,63.961,83,389.26
649,63.911,84.3,384.72
650,63.871,83.1,381.12
651,63.791,82.7,389.62
652,63.761,83.3,382.52
653,63.701,81.6,387.38
654,63.641,84,380.73
655,63.581,83.1,387.06
656,63.521,82.4,378
657,63.471,82.3,384.4
658,63.451,83.8,379.98
659,63.381,81.2,376.16
660,63.311,81.6,385.57
661,63.261,82.4,384.35
662,63.191,81.6,393.59
663,63.181,83.4,390
664,63.131,84.2,389.82
665,63.061,83.1,383.07
666,62.971,83.6,387.45
667,62.951,85.1,386.03
668,62.881,82.8,386.46
669,62.841,83.6,392.24
670,62.781,84.1,390.92
671,62.711,83.5,388.31
672,62.681,84,386.61
673,62.621,83.3,391.17
674,62.561,83.5,391.82
675,62.491,83.2,376.15
676,62.421,83.8,388.27
677,62.37,84.5,382.2
678,62.32,84.8,388.99
679,62.301,83.6,387.84
680,62.24,84.5,387.31
681,62.2,84.1,385.26
682,62.13,82.6,392.59
683,62.08,83.6,395.73
684,62.03,81.8,390.91
685,61.98,82.3,386.85
686,61.89,82.8,394.54
687,61.84,82,381.26
688,61.81,81.7,381.2
689,61.76,81.6,389.27
690,61.7,83.2,383.63
691,61.64,83.1,389.48
692,61.55,82.6,389.75
693,61.51,83.8,389.72
694,61.46,84.3,393.03
695,61.41,84.2,382.25
696,61.37,84.3,392.36
697,61.29,83.7,387
698,61.25,84.8,394.37
699,61.2,84.2,395.62
700,61.15,83.1,389.05
701,61.08,83.8,388.15
702,61.04,83.1,381.42
703,60.98,85.7,386.89
704,60.92,84.3,388.9
705,60.87,84.3,391.43
706,60.81,84.3,384
707,60.75,84,387.98
708,60.7,83,383.07
709,60.65,83.4,389.83
710,60.6,84.1,396.56
711,60.54,84.7,394.25
712,60.47,83.9,391.21
713,60.42,84.6,393.49
714,60.38,82.6,390.81
715,60.33,84.3,390.27
716,60.25,83.5,391.9
717,60.22,83.9,392.06
718,60.13,84.4,384.92
719,60.07,83.7,391.41
720,60.04,83,396.81
721,60,83.6,393.9
722,59.93,83.3,387.49
723,59.89,82.7,384.64
724,59.8,84.4,386.28
725,59.76,82.9,395.13
726,59.7,85.2,395.11
727,59.63,85,398.8
728,59.6,84.7,397.07
729,59.55,84,396.69
730,59.49,85.1,397.89
731,59.45,85.6,392.38
732,59.41,83.4,392.35
733,59.35,84.4,396.59
734,59.28,82.5,389.26
735,59.21,82.9,396.32
736,59.17,81.2,394.4
737,59.13,83.3,393.39
738,59.06,82.2,392.06
739,59,81.6,395.87
740,58.95,82.7,392.95
741,58.9,82.1,389.79
742,58.85,81.5,392.52
743,58.79,82,390.04
744,58.75,80.5,397.42
745,58.68,81.4,391.63
746,58.61,79.8,392.59
747,58.59,81.7,395.59
748,58.52,80.5,393.36
749,58.44,80.8,388.88
750,58.4,80.9,393.71
751,58.37,80.7,398.18
752,58.3,81.7,391.44
753,58.22,81.4,400.33
754,58.18,82.2,387.5
755,58.15,80.8,395.71
756,58.07,81.7,390.17
757,58.02,81.9,398.13
758,57.96,83.2,392.93
759,57.92,84.2,402.1
760,57.86,83.3,402.07
761,57.8,83.7,398.59
762,57.78,82.9,404.38
763,57.71,82.7,395.33
764,57.63,83.4,398.06
765,57.58,84.4,397.12
766,57.56,83.1,390.96
767,57.45,82.9,394.25
768,57.41,83.2,400.44
769,57.39,82.6,391.17
770,57.31,82.6,400.42
771,57.26,83.1,393.09
772,57.21,84.4,400.48
773,57.16,84.4,394.15
774,57.099,84,402.6
775,57.039,83.4,393.08
776,56.979,83.1,400
777,56.929,83.3,408.37
778,56.869,83.1,391.87
779,56.819,83.7,400.6
780,56.759,83.8,404.63
781,56.699,82.7,397.81
782,56.659,82.8,391.81
783,56.619,82.5,400.72
784,56.539,82.9,409.89
785,56.489,83.1,400.8
786,56.419,85.1,405.12
787,56.369,83.4,405.46
788,56.299,84.1,401.57
789,56.269,83.2,395.18
790,56.209,84.2,405.49
791,56.139,83.7,407.63
792,56.069,84.3,398.95
793,56.009,84.6,403.7
794,55.939,83.2,403.7
795,55.909,84.8,397.18
796,55.879,83.3,402.99
797,55.819,83.3,396.33
798,55.759,83.8,409.14
799,55.719,84.6,398.8
800,55.649,83.6,406.17
801,55.589,83.6,403.6
802,55.539,84,413.65
803,55.519,85.2,411.37
804,55.439,82.7,407
805,55.389,83.5,409.87
806,55.339,84.3,400.18
807,55.289,84.9,409.55
808,55.229,85.2,406.24
809,55.199,83.7,406.84
810,55.109,83.4,405.45
811,55.069,83.2,401.37
812,55.019,83.3,410.6
813,54.959,83.6,403.77
814,54.899,83.7,406.94
815,54.859,81.9,409.06
816,54.799,83.8,404.88
817,54.719,83.5,410.37
818,54.679,81.7,404.9
819,54.629,83.1,410.32
820,54.579,84.2,407.25
821,54.519,83.1,410.2
822,54.449,84.1,411.91
823,54.389,83.5,407.14
824,54.329,83,410.67
825,54.289,83,406.86
826,54.249,83.7,422.16
827,54.179,84.3,409.16
828,54.149,84.3,418.48
829,54.079,84.6,413.02
830,54.059,85.3,406.78
831,53.969,85.3,411.33
832,53.919,83.4,401.04
833,53.859,84.8,407.96
834,53.789,85.3,403.22
835,53.749,86,414.37
836,53.659,85.9,417.9
837,53.599,86.1,409.71
838,53.579,86.3,410.67
839,53.529,86.2,412.84
840,53.439,86.5,413.56
841,53.399,85.2,420.56
842,53.339,85.6,411.34
843,53.299,86.1,413.94
844,53.249,86.5,410.17
845,53.169,86.9,414.19
846,53.149,85.8,419.93
847,53.069,86.1,407.41
848,52.999,84.3,415.18
849,52.969,85.2,415.69
850,52.919,86,414.29
851,52.879,82.4,422.32
852,52.799,84.5,416.15
853,52.749,84.8,412.03
854,52.689,86.5,423.01
855,52.609,86,411.15
856,52.589,86.3,419.58
857,52.519,84.9,419.56
858,52.469,84.7,424.86
859,52.419,85.8,417.92
860,52.369,86.1,412.26
861,52.299,86.5,414.8
862,52.259,85.7,418.3
863,52.209,85.8,411.39
864,52.169,86.4,429.25
865,52.119,86.8,416.48
866,52.039,87.1,422.13
867,51.979,85.8,418.92
868,51.969,85.7,419.54
869,51.889,85.7,425.46
870,51.819,86.3,412.86
871,51.738,85.9,424.04
872,51.708,85.6,417.36
873,51.648,86.5,416.99
874,51.608,86.7,422.25
875,51.528,87.3,428.79
876,51.468,85.7,423.47
877,51.438,86.4,426.75
878,51.368,86.5,422.92
879,51.348,87.5,426.77
880,51.278,87.3,422.85
881,51.218,86,424.94
882,51.148,88.2,426.68
883,51.098,87,428.89
884,51.038,87.9,424.12
885,50.988,88.7,427.68
886,50.958,87.5,432.82
887,50.898,85.2,433.03
888,50.808,87.6,423.28
889,50.748,87.2,421.88
890,50.718,87.1,423.64
891,50.618,88.3,424.62
892,50.558,86.4,430.48
893,50.518,87,435.87
894,50.468,87.5,425.2
895,50.418,87.2,425.74
896,50.348,88,429.58
897,50.298,87.1,425.81
898,50.238,88.3,423.4
899,50.188,87.2,428.58
900,50.128,87.8,434.3
901,50.088,88.4,427.74
902,49.978,88.5,431.11
903,49.948,87.8,428.59
904,49.898,88.8,437.5
905,49.838,86.5,437.77
906,49.798,88.2,441.73
907,49.738,87.3,435.91
908,49.658,88.3,440.44
909,49.668,88.6,439.58
910,49.568,88.3,440
911,49.488,89.8,439.54
912,49.438,91.2,432.15
913,49.368,89.6,426.6
914,49.318,89.9,429.27
915,49.268,89,432.51
916,49.218,88.2,438.96
917,49.138,89,440.24
918,49.088,89.4,442.16
919,49.028,91.7,435.1
920,48.958,91,445.98
921,48.898,90.3,439.5
922,48.848,90.1,442.49
923,48.838,89.7,434.73
924,48.748,89.4,445.74
925,48.678,90,440.51
926,48.628,91.1,444
927,48.548,90.7,447.28
928,48.478,90.9,443.96
929,48.438,91.8,437.59
930,48.358,91.3,449.1
931,48.338,91.2,454.64
932,48.288,91,439.94
933,48.178,90.8,447.63
934,48.158,91.5,439.66
935,48.108,90.8,446.04
936,48.058,90.9,449.2
937,47.978,90.6,445.91
938,47.908,89.7,439.22
939,47.858,91.7,449.2
940,47.778,89.7,449.45
941,47.728,91.9,444.51
942,47.688,91.7,451.2
943,47.638,92.1,439.95
944,47.548,92.8,456.72
945,47.498,91.5,447.02
946,47.408,93.1,444.31
947,47.388,93.1,449.83
948,47.308,93.3,454
949,47.268,92.4,450.94
950,47.188,92.9,455.37
951,47.078,92.6,456.24
952,47.068,93.5,459.23
953,47.018,92.7,461.06
954,46.968,93.2,452.17
955,46.898,92.4,448.94
956,46.868,92.4,454.68
957,46.778,95,445.12
958,46.708,94.4,455.26
959,46.678,95.4,457.17
960,46.568,93.9,452.52
961,46.557,93.6,451.33
962,46.487,94.5,450.02
963,46.417,96.5,460.46
964,46.367,94.5,460.85
965,46.267,93.8,464.22
966,46.227,93.7,456.6
967,46.157,95.4,447.13
968,46.087,95.4,471.31
969,46.007,93.9,458.67
970,45.957,94.5,470.91
971,45.907,95.5,460.11
972,45.837,96.4,455.48
973,45.787,95.8,465.25
974,45.707,97.5,460.95
975,45.677,97.3,466.69
976,45.597,95.9,459.26
977,45.547,96.8,443.46
978,45.497,96.9,460.46
979,45.427,97.3,460.41
980,45.377,98.3,458.77
981,45.327,98.1,472.39
982,45.227,97.2,461.79
983,45.157,97.2,465.64
984,45.087,97.5,467.17
985,45.017,98.6,460.93
986,44.957,97.5,465.48
987,44.887,97.4,464.52
988,44.837,96.2,461.45
989,44.767,96.5,469.95
990,44.717,99.2,462.92
991,44.647,96.4,463.57
992,44.587,96.3,467.6
993,44.497,96.4,474.07
994,44.437,97.5,466.8
995,44.397,96.8,468.99
996,44.337,97.8,473.62
997,44.237,98.5,469.19
998,44.167,99,473.34
999,44.117,97.4,473.85
1000,44.067,97.5,478.38
1001,43.987,98.3,481.66
1002,43.887,99,460.12
1003,43.847,97.4,476.43
1004,43.767,98.7,485.89
1005,43.727,97.5,474.28
1006,43.647,98.2,481.64
1007,43.567,98.5,468.5
1008,43.527,97.7,487.77
