Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
135,98.959,76,308.886
136,98.909,76.6,300.783
137,98.859,76,297.755
138,98.809,76.4,298.232
139,98.759,76.9,295.796
140,98.739,76.2,299.208
141,98.679,76,306.268
142,98.629,76.7,304.241
143,98.599,76.5,303.592
144,98.559,77.2,305.838
145,98.529,77.7,301.958
146,98.469,76.5,303.284
147,98.429,76.8,295.405
148,98.409,75.5,304.885
149,98.369,74.8,310.102
150,98.319,74.6,302.494
151,98.249,74.6,300.903
152,98.219,75.5,306.321
153,98.149,74.6,300.17
154,98.139,74.2,311.79
155,98.118,73.3,304.741
156,98.079,73.5,305.499
157,97.998,74.2,302.536
158,97.958,74.3,296.053
159,97.908,74.2,300.235
160,97.778,74.3,300.888
161,97.748,73.5,306.326
162,97.718,71.8,312.195
163,97.688,74.4,293.27
164,97.678,72.2,301.784
165,97.658,72.8,300.588
166,97.578,72.1,304.532
167,97.528,73.4,307.733
168,97.488,72,296.373
169,97.448,72,306.314
170,97.408,73.7,304.455
171,97.358,73.7,305.627
172,97.298,72.9,302.658
173,97.238,71.9,301.63
174,97.188,73.1,304.784
175,97.148,72.1,303.673
176,97.078,72.9,306.057
177,97.048,72.4,304.11
178,96.988,72.5,303.58
179,96.968,72.1,309.623
180,96.948,70.9,302.319
181,96.878,74,301.721
182,96.798,73.4,308.745
183,96.748,73.6,305.286
184,96.738,73.3,310.773
185,96.688,72.9,303.736
186,96.638,73.5,300.558
187,96.588,72.1,307.336
188,96.538,72.8,307.513
189,96.508,72.2,306.84
190,96.458,72.4,307.258
191,96.428,71.4,305.547
192,96.378,71,304.765
193,96.328,71.5,306.75
194,96.308,71.8,301.504
195,96.288,72.7,306.99
196,96.248,71.2,304.546
197,96.198,71.4,311.162
198,96.148,71.9,306.393
199,96.078,72.3,306.16
200,96.038,73.2,309.644
201,95.978,72,301.356
202,95.948,71.6,309.143
203,95.858,72,309.477
204,95.868,72.1,311.108
205,95.808,71.6,301.932
206,95.758,71.3,306.497
207,95.708,70.4,304.932
208,95.638,70.3,303.362
209,95.618,71.4,315.394
210,95.568,71,308.161
211,95.548,71.9,311.552
212,95.488,71.8,306.627
213,95.438,70.6,310.254
214,95.448,71.3,303.449
215,95.378,71.2,314.938
216,95.328,69.1,308.413
217,95.268,69.1,298.401
218,95.218,68.9,305.651
219,95.168,68.6,301.262
220,95.098,69.3,313.629
221,95.078,69.1,299.45
222,95.038,69.1,313.673
223,94.978,70,303.565
224,94.908,69.1,310.746
225,94.908,68.6,309.965
226,94.888,69.4,309.794
227,94.848,68.6,301.059
228,94.808,68.2,313.547
229,94.768,67.3,306.468
230,94.708,68.9,314.335
231,94.658,68.9,304.135
232,94.618,68.3,306.262
233,94.598,69.2,308.89
234,94.538,68.4,312.751
235,94.498,68.7,300.87
236,94.428,68.1,303.776
237,94.388,67.9,310.338
238,94.318,68.3,307.298
239,94.278,68.4,306.029
240,94.258,68.9,311.521
241,94.198,68.7,316.897
242,94.128,68.7,310.554
243,94.068,68.4,313.777
244,94.058,69.1,313.726
245,94.028,68.8,315.423
246,93.958,68.5,310.27
247,93.928,68.5,302.636
248,93.888,67.7,309.485
249,93.848,69.1,309.67
250,93.798,68.8,312.813
251,93.748,67.2,309.623
252,93.688,68,320.511
253,93.648,69,308.33
254,93.648,67.9,307.858
255,93.618,68.3,315.644
256,93.558,67.6,302.113
257,93.528,68.6,311.102
258,93.488,69.2,323.438
259,93.408,68.3,311.736
260,93.388,67.3,304.398
261,93.348,66.9,309.25
262,93.288,66.2,307.191
263,93.258,67.7,314.367
264,93.228,67.7,310.384
265,93.188,69.6,313.71
266,93.148,69.5,315.485
267,93.108,68.5,308.4
268,93.088,68.2,311.282
269,93.038,68.7,312.458
270,92.998,68.7,314.932
271,92.928,67.8,309.553
272,92.908,68.5,312.247
273,92.858,67.9,314.737
274,92.818,68.9,316.338
275,92.777,69.7,310.166
276,92.737,69.7,315.836
277,92.697,70.4,310.821
278,92.627,68.7,305.579
279,92.567,69,323.477
280,92.547,67.3,317.991
281,92.507,66.6,315.398
282,92.467,66,318.938
283,92.427,65.7,309.887
284,92.387,65.5,313.975
285,92.347,66.5,305.244
286,92.307,64.8,311.669
287,92.257,65.2,322.994
288,92.207,65.7,316.192
289,92.167,65.4,310.058
290,92.137,64.9,318.525
291,92.077,65,318.411
292,92.027,64.8,315.876
293,91.987,65.5,314.115
294,91.967,65.1,319.812
295,91.927,64.7,312.604
296,91.857,64.9,321.792
297,91.837,64.1,319.84
298,91.787,63.4,325.355
299,91.707,63.5,322.192
300,91.657,64.2,323.805
301,91.607,65.1,319.068
302,91.527,65.3,318.617
303,91.497,65,316.213
304,91.467,65.7,311.639
305,91.427,66,312.24
306,91.377,64.8,315.084
307,91.337,63.6,310.993
308,91.307,65.2,317.105
309,91.247,64.9,320.639
310,91.197,65.8,320.398
311,91.157,67.1,315.423
312,91.127,65.9,322.549
313,91.057,66.5,318.542
314,91.037,66.2,316.513
315,90.967,65.7,322.231
316,90.947,65.6,310.989
317,90.877,65.9,322.694
318,90.847,64.7,320.432
319,90.807,65.3,313.44
320,90.767,64.8,322.058
321,90.697,64,323.524
322,90.657,65.9,314.389
323,90.627,65.3,312.557
324,90.557,65.9,324.066
325,90.537,65.2,322.554
326,90.477,65.5,318.493
327,90.447,66.1,320.305
328,90.397,66.1,321.941
329,90.397,66.5,321.2
330,90.347,66.4,330.142
331,90.297,66.3,322.38
332,90.257,66.5,322.531
333,90.177,67.3,322.347
334,90.167,67,322.879
335,90.107,67.2,327.667
336,90.107,67.8,323.648
337,90.067,66.8,319.368
338,90.007,66.5,320.086
339,89.947,66.3,320.006
340,89.927,66.5,324.853
341,89.857,66.5,329.87
342,89.817,66.3,324.8
343,89.747,66.5,316.263
344,89.737,65.9,322.788
345,89.647,65.2,325.436
346,89.617,65.6,326.482
347,89.567,66.6,327.99
348,89.537,66.5,324.065
349,89.517,65.8,322.16
350,89.477,67.1,315.962
351,89.387,67.1,324.352
352,89.347,66.9,325.001
353,89.347,67.8,323.836
354,89.287,67.8,322.986
355,89.257,67.2,329.59
356,89.187,66.4,328.074
357,89.137,66,335.341
358,89.117,66.7,320.589
359,89.067,66.3,321.071
360,89.047,66.1,333.375
361,88.997,66.7,333.485
362,88.937,65.1,330.847
363,88.867,65.4,328.149
364,88.827,65.8,327.681
365,88.817,66.7,319.22
366,88.757,65.6,334.774
367,88.737,67.1,332.544
368,88.697,66.5,317.906
369,88.647,67.5,334.448
370,88.567,66.7,322.361
371,88.567,66.9,323.667
372,88.507,66.8,323.826
373,88.427,67,322.141
374,88.377,67.7,327.315
375,88.337,68,330.24
376,88.327,67,330.834
377,88.287,68.9,328.687
378,88.217,68.6,325.858
379,88.187,68.5,327.573
380,88.177,68.3,330.275
381,88.117,68.2,327.07
382,88.087,68.3,329.386
383,88.047,69.2,324.776
384,87.977,69.4,327.27
385,87.927,69,332.541
386,87.887,69.6,336.529
387,87.837,69.7,326.112
388,87.797,69.3,330.205
389,87.757,70.5,340.93
390,87.687,69.9,334.416
391,87.626,71.1,322.485
392,87.596,69.1,326.607
393,87.577,68.6,328.044
394,87.517,68.7,330.699
395,87.466,69,334.59
396,87.436,68.5,328.086
397,87.376,68.8,333.443
398,87.326,69.1,332.871
399,87.296,68.9,333.454
400,87.256,68.9,337.411
401,87.246,67.7,326.189
402,87.156,67.4,334.581
403,87.116,65.8,331.593
404,87.086,67.3,337.601
405,87.056,67.3,334.857
406,87.006,67.9,333.552
407,86.986,69.2,332.294
408,86.936,68.3,332.993
409,86.886,68.7,320.536
410,86.816,68.9,338.175
411,86.756,69.2,335.847
412,86.686,69.2,335.443
413,86.636,69.7,332.136
414,86.606,69.7,334.38
415,86.586,69.8,334.111
416,86.546,67.9,336.461
417,86.526,68.8,335.734
418,86.486,68.9,330.031
419,86.446,68.8,332.755
420,86.396,68,329.53
421,86.346,69.1,335.425
422,86.306,68.9,330.909
423,86.236,69.2,334.214
424,86.156,67.5,334.743
425,86.126,69.4,337.409
426,86.106,68.8,338.206
427,86.066,68.4,334.962
428,85.996,67.8,337.837
429,85.936,66.8,337.961
430,85.896,67.9,336.833
431,85.876,67.7,339.892
432,85.836,68.3,329.652
433,85.816,67.8,339.462
434,85.776,67.5,344.498
435,85.706,68.4,340.566
436,85.656,67.6,332.232
437,85.606,68.3,335.995
438,85.576,68.4,342.449
439,85.526,68.8,334.058
440,85.456,69.1,339.668
441,85.396,68.4,335.416
442,85.386,67.8,341.704
443,85.386,67,341.953
444,85.326,66.1,344.301
445,85.236,67.7,344.09
446,85.176,67.1,345.72
447,85.166,67.1,338.952
448,85.146,66.5,335.925
449,85.086,67.4,340.877
450,84.986,66.4,330.181
451,84.976,67.4,338.397
452,84.926,68.7,339.991
453,84.896,67.3,337.589
454,84.806,67.6,336.47
455,84.766,68.5,340.896
456,84.746,68.8,342.278
457,84.746,67.5,340.708
458,84.716,67.9,344.578
459,84.676,68.8,345.344
460,84.606,67.6,340.217
461,84.526,69.3,345.305
462,84.486,69.1,342.069
463,84.476,69.5,340.658
464,84.446,68.9,343.357
465,84.346,69.1,348.092
466,84.276,67.5,345.284
467,84.256,68.1,335.694
468,84.246,68.1,343.802
469,84.206,68.5,342.497
470,84.116,68.2,349.919
471,84.076,70,338.634
472,84.046,69.3,345.751
473,83.986,69.7,339.395
474,83.946,69.3,349.898
475,83.936,68,346.307
476,83.896,69.2,351.486
477,83.896,70.4,339.781
478,83.836,70.7,342.524
479,83.766,69.3,357.178
480,83.766,68.3,339.415
481,83.716,69.6,352.612
482,83.646,70.5,345.256
483,83.606,69.7,349.895
484,83.556,69.5,339.181
485,83.506,70.2,349.298
486,83.466,70,347.991
487,83.416,68.9,343.748
488,83.346,68.2,340.012
489,83.306,69,339.24
490,83.276,68.8,346.075
491,83.246,68,348.335
492,83.176,67.8,344.549
493,83.176,68.4,354.49
494,83.116,67.9,346.379
495,83.066,68.8,346.004
496,82.986,68.5,341.524
497,82.966,67.4,351.62
498,82.956,68.1,352.665
499,82.906,67.7,347.709
500,82.826,67.6,348.563
501,82.836,68.7,349.452
502,82.766,67.5,360.455
503,82.676,67.4,350.654
504,82.646,68.2,349.652
505,82.566,68.9,354.451
506,82.516,66.5,352.331
507,82.486,68.3,350.102
508,82.456,67.5,357.373
509,82.406,67.4,348.779
510,82.376,67,348.975
511,82.346,67.3,354.609
512,82.305,67,352.328
513,82.275,67.1,346.21
514,82.206,66.7,357.037
515,82.165,66.6,350.468
516,82.125,67,350.077
517,82.065,66.6,349.545
518,82.015,66.2,353.454
519,81.985,65.5,354.149
520,81.935,66.6,349.002
521,81.885,66.3,355.643
522,81.835,66.2,353.242
523,81.775,66.7,348.441
524,81.765,66.7,349.928
525,81.735,65.9,353.309
526,81.645,66,353.623
527,81.625,65.5,354.258
528,81.605,66.5,350.893
529,81.545,65.9,357.375
530,81.505,65.5,352.809
531,81.465,65.4,351.688
532,81.405,66.1,362.002
533,81.365,66.5,349.534
534,81.345,66.2,345.462
535,81.295,65.9,358.327
536,81.215,66.5,354.69
537,81.185,66,349.257
538,81.135,66.4,351.591
539,81.085,65.4,353.485
540,81.015,66.1,354.534
541,80.975,65.1,357.073
542,80.955,64.7,355.366
543,80.925,64.4,363.999
544,80.905,64.7,360.462
545,80.885,63.6,353.337
546,80.815,65.5,351.708
547,80.765,66,357.122
548,80.715,66,353.446
549,80.645,65.3,369.755
550,80.595,64.7,366.101
551,80.565,65.5,358.884
552,80.515,64.8,357.152
553,80.475,66.1,364.281
554,80.425,67.4,360.177
555,80.365,67.7,367.766
556,80.325,67,358.262
557,80.275,67,352.714
558,80.225,66.7,358.015
559,80.215,65.4,360.061
560,80.135,65.2,360.319
561,80.105,65.3,368.05
562,80.075,64.9,355.959
563,80.035,64.5,363.761
564,79.985,65.8,360.304
565,79.975,65.4,364.006
566,79.935,65.6,360.677
567,79.875,65.8,365.386
568,79.825,65.5,364.496
569,79.755,66.3,357.849
570,79.725,66.1,362.499
571,79.695,65.9,365.773
572,79.625,64.6,356.484
573,79.595,64.4,361.018
574,79.565,65.2,360.756
575,79.485,65.1,357.149
576,79.455,66.2,358.66
577,79.375,66.4,364.924
578,79.365,66,363.284
579,79.335,66.4,358.808
580,79.275,66.1,362.715
581,79.215,67.1,365.369
582,79.165,66.4,363.211
583,79.135,67.7,362.385
584,79.085,67.3,360.696
585,79.045,67.5,363.017
586,78.995,66.7,360.938
587,78.975,69,368.407
588,78.895,68.2,363.542
589,78.865,66.7,358.109
590,78.825,67.3,372.023
591,78.775,68.8,369.307
592,78.755,68,359.612
593,78.715,66.6,358.988
594,78.655,67,363.447
595,78.625,68.2,364.549
596,78.595,67.5,366.002
597,78.565,66.3,363.058
598,78.535,65.8,370.695
599,78.495,66.6,364.718
600,78.465,66.4,365.685
601,78.385,66.8,358.269
602,78.325,67.6,361.49
603,78.275,67.1,366.439
604,78.215,67.4,371.374
605,78.195,68,360.845
606,78.135,67.6,363.538
607,78.085,68.2,364.224
608,78.085,67.1,359.992
609,78.015,67.7,362.306
610,77.965,67.3,370.046
611,77.915,67,364.967
612,77.865,68.7,356.036
613,77.855,67.6,370.802
614,77.815,69,364.356
615,77.745,67.6,369.193
616,77.685,68.4,365.933
617,77.645,69.2,369.455
618,77.585,68.2,364.609
619,77.565,68.4,372.207
620,77.525,69.5,370.836
621,77.525,69.5,365.859
622,77.465,70.3,366.159
623,77.375,68.7,366.618
624,77.355,70,364.329
625,77.315,71,363.311
626,77.275,69.9,365.016
627,77.215,69,374.51
628,77.145,69.9,374.93
629,77.145,69.6,364.084
630,77.115,70.7,371.197
631,77.025,68.9,363.437
632,76.984,70,367.493
633,76.964,70.3,368.977
634,76.944,69.9,370.964
635,76.854,69.7,371.931
636,76.824,71.4,380.29
637,76.794,71.7,375.65
638,76.754,70.7,367.838
639,76.734,71,373.99
640,76.684,70.2,371.576
641,76.634,69.4,370.403
642,76.574,69.9,372.908
643,76.534,69.2,375.5
644,76.514,68.7,366.898
645,76.444,69,370.398
646,76.404,69.5,360.442
647,76.354,68.7,371.395
648,76.314,69.7,381.65
649,76.294,69.8,377.61
650,76.234,70.8,373.58
651,76.184,69.8,371.982
652,76.154,70.5,382.67
653,76.104,70.7,371.879
654,76.034,70.4,372.834
655,75.994,71.1,373.69
656,75.944,71.7,369.626
657,75.894,70.8,371.349
658,75.874,70.5,373.5
659,75.824,70.7,375.55
660,75.814,71.3,369.049
661,75.734,70.8,365.708
662,75.704,70.1,375.95
663,75.654,70.4,372.711
664,75.644,70.7,364.576
665,75.574,70.2,378.07
666,75.504,70.1,370.518
667,75.464,69.8,372.149
668,75.374,70.1,371.069
669,75.364,70.8,374.67
670,75.344,70.5,371.387
671,75.264,70.9,380.47
672,75.244,70.7,374.45
673,75.214,70.4,374.1
674,75.124,69.9,362.345
675,75.114,69.7,373.32
676,75.084,71.1,367.903
677,75.054,70,370.303
678,75.024,70.5,373.33
679,74.924,70.2,371.43
680,74.914,70.9,369.545
681,74.854,68.3,380.86
682,74.814,69.4,375.28
683,74.774,69.4,374.28
684,74.724,69,369.143
685,74.694,69.5,381.6
686,74.624,69.3,382.38
687,74.584,68.5,373.1
688,74.534,68.6,374.58
689,74.514,69.6,379.2
690,74.484,68.9,364.119
691,74.434,69.3,368.774
692,74.394,69.2,372.365
693,74.334,68.8,376.79
694,74.284,69.7,368.466
695,74.254,70.2,375.58
696,74.164,69.3,381.16
697,74.144,69,365.18
698,74.114,68.1,365.686
699,74.064,68.5,384.34
700,74.004,67.8,382.18
701,73.934,67.7,374.97
702,73.914,69,379.98
703,73.904,67.9,379.28
704,73.844,67.3,379.05
705,73.784,68,376.23
706,73.734,67.7,378.48
707,73.714,68.9,374.02
708,73.644,69,373.43
709,73.584,69.7,375.55
710,73.544,68.8,380.8
711,73.544,69.2,373.26
712,73.514,68.6,381.94
713,73.444,69.3,378.91
714,73.414,69.4,369.431
715,73.384,68.7,375.87
716,73.334,69.3,377.5
717,73.274,70.1,373.19
718,73.224,70.4,376.64
719,73.194,70.3,382.78
720,73.144,69.9,377.38
721,73.084,70.9,371.485
722,73.054,70.9,364.389
723,73.024,70.4,372.192
724,72.994,70.8,378.7
725,72.944,70.8,375.3
726,72.894,69.8,378.4
727,72.864,70.5,375.74
728,72.824,70.2,374.91
729,72.794,70.1,378.63
730,72.704,71.2,369.782
731,72.634,70.8,378.66
732,72.614,71.2,370.247
733,72.524,70.2,378.99
734,72.484,70.9,371.801
735,72.434,69.6,383.55
736,72.424,69.2,378.53
737,72.384,70.4,376.55
738,72.324,69.2,373.99
739,72.284,70.4,380.24
740,72.274,69.4,379.89
741,72.204,69,380.64
742,72.154,69.1,373.72
743,72.164,70.3,384.28
744,72.114,71,379.86
745,72.074,69.7,384.56
746,72.014,70.7,388.51
747,71.954,70.8,380.83
748,71.914,72.4,380.27
749,71.894,71.4,382.47
750,71.833,68.8,382.82
751,71.773,70,377.59
752,71.713,69.2,384.82
753,71.683,69,369.364
754,71.623,70.1,377.87
755,71.573,70,372.26
756,71.533,70.1,379.36
757,71.523,71.3,377.88
758,71.443,71.1,378.79
759,71.403,69.8,377.1
760,71.373,69.9,377.43
761,71.343,69.9,378.87
762,71.303,70.5,383.75
763,71.253,69,381.87
764,71.203,70,375.22
765,71.153,68.7,382.39
766,71.133,70.6,378.04
767,71.123,71.7,383.4
768,71.063,71.3,378.91
769,71.013,71.1,379.12
770,70.993,71.7,374.7
771,70.923,71.7,381.65
772,70.913,70.8,374.12
773,70.813,69.8,383.59
774,70.803,70.5,380.44
775,70.763,69,378.35
776,70.733,69.3,382.41
777,70.633,69.6,377.37
778,70.623,68.7,387.68
779,70.573,66.8,379.09
780,70.523,66.6,376.82
781,70.453,66.6,376.74
782,70.453,67.4,382.9
783,70.413,67.9,377.09
784,70.373,68.2,378.04
785,70.273,67,375.76
786,70.253,67.7,388.51
787,70.223,68.3,387.29
788,70.193,67.4,377.05
789,70.113,67.9,386.51
790,70.063,66.8,387.15
791,70.043,66.6,377.2
792,69.973,66.6,378.12
793,69.923,67.1,381.31
794,69.863,67.1,386.1
795,69.823,66.3,382.04
796,69.823,68.1,378.23
797,69.763,66.7,383.19
798,69.733,67.1,374.69
799,69.693,66.7,392.39
800,69.643,66.7,383.8
801,69.623,68,375.27
802,69.573,68,388.37
803,69.503,67.8,379.51
804,69.433,67.4,378.92
805,69.383,68.6,371.526
806,69.353,68.3,388.01
807,69.363,67.4,381.43
808,69.313,67.1,380.6
809,69.253,66.5,380.61
810,69.233,66.7,388.05
811,69.183,67,381.13
812,69.133,67.2,385.21
813,69.093,67.3,386.23
814,69.063,67.5,390.72
815,68.993,67.3,382.2
816,68.973,66.8,379.68
817,68.913,67.5,382.55
818,68.873,68,391.75
819,68.853,66.9,379.04
820,68.803,67.7,388.54
821,68.783,67,383.54
822,68.763,66.8,389.09
823,68.703,67.2,381.34
824,68.643,67.8,379.14
825,68.623,67.4,382.12
826,68.553,66.5,391
827,68.523,67.7,383.66
828,68.453,67.8,383.33
829,68.393,66.5,373.46
830,68.353,67.4,385.15
831,68.333,67.5,387.78
832,68.303,66.6,383.88
833,68.273,67.8,383.21
834,68.223,66.6,387.9
835,68.173,66.6,379.99
836,68.133,66.2,386.29
837,68.083,66.3,379.87
838,68.023,66.8,383.95
839,68.003,66.6,384.62
840,67.943,66.2,385.02
841,67.893,68.2,387.19
842,67.883,68.7,389.43
843,67.833,69.1,382.75
844,67.793,68.9,387.17
845,67.743,68,387.69
846,67.703,67.2,380.25
847,67.673,67.2,385.58
848,67.593,67.9,385.37
849,67.573,68.4,386.15
850,67.543,67.4,386.59
851,67.483,67.8,376.93
852,67.433,67.6,382.21
853,67.403,68.9,389.68
854,67.343,68.6,384.94
855,67.343,68.5,392.18
856,67.313,69.3,385.78
857,67.233,69.2,390.01
858,67.213,69.6,390.97
859,67.173,68.1,380.44
860,67.103,67.9,384.54
861,67.073,67.7,387.9
862,67.013,68.3,386.96
863,66.983,67.5,380.81
864,66.943,67.7,387.17
865,66.913,67.5,388.28
866,66.863,68.5,382.38
867,66.813,68,379.6
868,66.803,68.1,385.09
869,66.763,67.4,382.84
870,66.703,66.5,387.72
871,66.633,67.7,385.18
872,66.593,67.9,383.56
873,66.573,68,383.33
874,66.513,68.3,388.04
875,66.462,67.7,389.17
876,66.443,68,383.19
877,66.402,67.6,383.2
878,66.342,68.8,385.1
879,66.292,68.3,389.67
880,66.242,68,377.93
881,66.202,68,385.98
882,66.162,69.2,386.69
883,66.062,69.5,381.13
884,66.072,69.2,389.76
885,66.052,69,388.83
886,66.022,70,387.04
887,65.952,68.9,386.95
888,65.912,69.3,374.17
889,65.872,67.4,385.06
890,65.862,68.3,393.32
891,65.792,68.3,386.54
892,65.722,70.6,389.26
893,65.692,68.3,381.6
894,65.662,69.4,391.35
895,65.632,69.4,389
896,65.592,69.9,390.9
897,65.552,69.3,387.75
898,65.502,71,391.17
899,65.472,69.2,386.56
900,65.412,69.3,396.94
901,65.392,69.8,375.33
902,65.362,69.2,392.77
903,65.332,70,387.76
904,65.242,70.2,397.59
905,65.182,68.1,384.94
906,65.162,68.6,391.89
907,65.152,68.9,383.02
908,65.082,70.4,382.42
909,65.052,69.9,382.98
910,64.992,70,391.54
911,64.972,69.8,386.92
912,64.922,70.1,389.66
913,64.862,70.1,393.85
914,64.802,70.4,393.79
915,64.762,71.1,386.44
916,64.732,71.5,391.77
917,64.682,71.5,382.56
918,64.642,72.3,383.65
919,64.632,71.1,389.58
920,64.582,71.5,387.53
921,64.522,71.9,390.68
922,64.492,71.4,391.42
923,64.442,72.1,387.58
924,64.422,72.4,390.12
925,64.352,71.2,387.3
926,64.272,71.5,389.28
927,64.242,70.8,388.58
928,64.252,70.6,396.31
929,64.192,69.2,394.44
930,64.182,70.7,387.15
931,64.092,71,384.94
932,64.092,70.5,383.97
933,64.042,70.8,390.31
934,63.962,71,392.73
935,63.902,71.3,390.17
936,63.852,71.3,386.75
937,63.832,71.1,389.17
938,63.802,72.1,390.87
939,63.732,71.9,392.47
940,63.742,72.3,396.88
941,63.692,70.5,398.3
942,63.672,71.1,399.81
943,63.612,71.1,387.69
944,63.562,70.2,396.2
945,63.542,70.8,393.1
946,63.462,71,392.24
947,63.442,71.5,397.28
948,63.382,72.7,394.2
949,63.382,71.2,386.15
950,63.362,71.7,396.48
951,63.282,71.2,392.94
952,63.262,73,393.81
953,63.212,73.2,387.98
954,63.152,71.3,396.89
955,63.122,71.4,401.74
956,63.062,72.3,400.93
957,63.052,73,393.16
958,63.022,73.6,399.59
959,62.962,72,397.12
960,62.882,71,400.75
961,62.832,70.9,391.3
962,62.792,72.7,391.04
963,62.722,73.1,393.99
964,62.672,74.3,390.75
965,62.672,73,399.58
966,62.622,73.5,388.05
967,62.602,73.2,392.86
968,62.562,72.7,399.64
969,62.482,72.5,394.39
970,62.432,73.7,390.47
971,62.392,72.6,393.55
972,62.322,72.1,396.55
973,62.322,72.5,395.86
974,62.252,72.9,398.2
975,62.232,71,398.34
976,62.202,72.5,394.93
977,62.152,72.9,393.08
978,62.112,72.5,400.42
979,62.062,71.7,398.65
980,62.032,72.8,395.6
981,62.002,71.7,401.51
982,61.962,72.3,400.76
983,61.942,73.6,399.94
984,61.882,72.3,396.76
985,61.822,71.5,395.38
986,61.762,72.2,390.83
987,61.742,72,397.2
988,61.702,72.4,403.09
989,61.662,73.6,391.11
990,61.632,73.8,395.13
991,61.582,74.3,402.46
992,61.552,74.6,398.95
993,61.512,73.5,395
994,61.452,74.1,401.4
995,61.412,74.8,403.53
996,61.372,74.5,402.53
997,61.332,74.9,398.88
998,61.262,74.5,395.53
999,61.232,75.3,397.63
1000,61.211,74.1,394.09
1001,61.132,74.8,403.59
1002,61.071,74.2,400.79
1003,61.071,74.2,404.32
1004,61.041,73.1,406.81
1005,60.971,72.7,401.98
1006,60.931,72.4,402.89
1007,60.881,73.2,404.23
1008,60.851,74.1,398.5
1009,60.831,73.4,408.24
