Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
172,102.668,80.5,308.358
173,102.608,80.5,291.61
174,102.548,81.1,296.429
175,102.498,81.9,301.583
176,102.438,81.9,307.912
177,102.398,80.1,306.523
178,102.348,80.1,300.04
179,102.338,78.4,297.935
180,102.238,80,301.536
181,102.178,81.1,292.168
182,102.168,81.5,295.332
183,102.128,81.4,294.306
184,102.058,80.5,298.113
185,102.018,80.2,302.467
186,101.978,81,299.049
187,101.908,81.3,298.363
188,101.878,81.6,300.605
189,101.798,82.9,305.413
190,101.798,81.7,304.221
191,101.748,81.4,304.101
192,101.678,80.8,306.604
193,101.588,81.2,300.042
194,101.538,81.8,303.853
195,101.538,80.2,297.361
196,101.498,80.2,306.91
197,101.448,81.5,297.543
198,101.388,81.1,310.164
199,101.358,80.9,300.583
200,101.318,80.2,295.338
201,101.248,80.3,307.678
202,101.188,79.3,307.893
203,101.148,80.6,295.931
204,101.098,80.4,301.181
205,101.018,79.5,308.376
206,100.968,79.2,308.761
207,100.928,79.4,299.891
208,100.898,78.5,307.914
209,100.878,79.5,298.131
210,100.818,78.9,301.353
211,100.768,79.1,295.851
212,100.738,78.7,309.551
213,100.688,78.9,306.762
214,100.628,79.3,303.754
215,100.578,78.5,308.082
216,100.528,77.3,307.198
217,100.498,76.4,300.506
218,100.468,76.2,305.628
219,100.438,75.8,298.321
220,100.378,75.1,302.139
221,100.318,75.4,314.28
222,100.258,75.9,307.379
223,100.218,75.1,303.942
224,100.158,74.3,310.692
225,100.118,76,303.915
226,100.088,74.9,300.926
227,100.048,74.5,309.569
228,100.008,73.8,302.281
229,99.928,73.7,301.678
230,99.908,73.6,305.458
231,99.888,73.7,299.803
232,99.868,73.6,306.815
233,99.788,73.7,306.685
234,99.698,73.3,299.856
235,99.678,73,304.741
236,99.628,74,309.376
237,99.588,73.3,297.378
238,99.528,73.2,312.427
239,99.488,72.8,300.732
240,99.458,73.1,303.574
241,99.418,73.3,312.798
242,99.338,73.5,301.534
243,99.328,72.8,306.6
244,99.308,72.7,308.176
245,99.258,71.8,300.079
246,99.218,72.5,307.046
247,99.168,74.1,308.907
248,99.158,72.7,310.419
249,99.088,71.5,307.598
250,99.018,72.9,311.156
251,98.988,70.6,308.139
252,98.908,70.4,310.668
253,98.848,71,306.533
254,98.778,71.6,307.651
255,98.778,71.2,309.359
256,98.708,69.8,310.888
257,98.678,70.3,315.534
258,98.628,69.9,306.921
259,98.598,71.4,307.095
260,98.538,70.8,314.042
261,98.508,71.1,307.677
262,98.488,70.4,308.491
263,98.418,70.5,309.564
264,98.368,70.6,314.681
265,98.318,70,301.489
266,98.288,70.7,315.026
267,98.258,68.9,302.847
268,98.168,69.6,309.573
269,98.128,68.3,317.182
270,98.078,68.7,303.657
271,98.028,68.6,314.42
272,98.008,68,304.184
273,97.948,67.9,310.985
274,97.898,67.3,317.18
275,97.848,67.1,313.616
276,97.808,67.7,309.152
277,97.718,68.4,314.793
278,97.728,68.5,313.124
279,97.678,68,313.582
280,97.638,68.5,311.701
281,97.577,67.7,303.231
282,97.558,67.3,303.682
283,97.517,68.5,314.373
284,97.487,67.6,312.159
285,97.427,67.1,314.081
286,97.387,68,317.512
287,97.347,68.9,311.099
288,97.297,67.3,310.658
289,97.257,68.1,311.712
290,97.247,68.5,307.165
291,97.197,67.6,303.055
292,97.137,66.6,303.676
293,97.117,65.6,310.026
294,97.057,64.6,314.553
295,97.027,65.8,310.698
296,96.977,66.7,305.733
297,96.937,65.3,310.979
298,96.897,66.3,320.774
299,96.857,66.9,312.682
300,96.807,65.6,314.304
301,96.747,66.6,312.45
302,96.707,66.2,314.781
303,96.677,65.6,315.684
304,96.627,64.1,311.009
305,96.567,66.8,317.086
306,96.537,66.7,311.065
307,96.477,65.6,312.563
308,96.427,67.3,319.142
309,96.407,65.8,318.248
310,96.357,67,315.246
311,96.287,66.6,311.259
312,96.257,65.9,304.048
313,96.197,65.5,313.491
314,96.167,64.9,317.997
315,96.117,66,324.221
316,96.057,65.4,310.049
317,96.017,65.4,309.734
318,95.977,66.1,314.884
319,95.977,66.3,311.381
320,95.907,66.5,318.459
321,95.857,66.6,314.104
322,95.827,65.9,318.108
323,95.787,65.3,326.446
324,95.737,66.1,322.713
325,95.697,66.5,311.527
326,95.637,65.3,314.554
327,95.587,65.2,317.888
328,95.587,66.2,317.031
329,95.507,66.1,317.623
330,95.457,67.1,318.536
331,95.437,67.8,316.351
332,95.417,67.8,325.134
333,95.377,67.9,317.01
334,95.287,67.9,323.012
335,95.227,67,321.919
336,95.177,67.3,317.297
337,95.157,66.1,312.731
338,95.087,66.6,320.707
339,95.067,67.7,327.22
340,95.017,66.5,311.68
341,94.997,68.6,321.573
342,94.937,66.4,320.034
343,94.877,67,314.953
344,94.827,66.5,323.286
345,94.827,67,322.346
346,94.767,67,322.618
347,94.727,68,319.822
348,94.707,69.6,321.693
349,94.647,69,325.083
350,94.587,69,318.829
351,94.517,68.2,318.286
352,94.467,68.4,322.954
353,94.427,68.4,325.252
354,94.427,68.8,334.69
355,94.397,68.9,323.095
356,94.307,68.4,317.768
357,94.247,67.2,314.21
358,94.187,68.3,326.604
359,94.177,67.9,322.727
360,94.137,67.3,318.4
361,94.087,68.1,324.818
362,94.067,68.3,330.604
363,94.037,68.9,330.362
364,93.987,69.2,322.017
365,93.917,69.2,327.186
366,93.907,68.4,318.229
367,93.857,69.1,323.868
368,93.817,69.4,324.006
369,93.767,69,323.707
370,93.717,68.9,326.668
371,93.677,68.2,330.121
372,93.637,69.1,317.978
373,93.587,70.1,320.486
374,93.557,67.6,328.107
375,93.507,68.6,320.187
376,93.497,67.6,328.91
377,93.427,66,328.526
378,93.387,66.8,327.509
379,93.327,67.6,315.797
380,93.297,67.7,317.081
381,93.277,67.5,330.347
382,93.197,67.4,316.154
383,93.147,67.3,336.863
384,93.087,67.8,328.708
385,93.087,69,316.672
386,93.007,68.6,328.685
387,92.967,67.8,321.598
388,92.927,68.4,330.343
389,92.907,69.4,323.437
390,92.847,67.5,331.764
391,92.797,68.6,313.18
392,92.747,67.6,327.977
393,92.707,69.1,328.718
394,92.667,68.5,325.142
395,92.627,68.3,329.073
396,92.577,68.6,324.726
397,92.537,69.1,337.381
398,92.507,70.4,323.338
399,92.467,70.3,324.207
400,92.417,70,328.721
401,92.367,69.7,335.479
402,92.327,69.7,333.202
403,92.286,69.1,328.009
404,92.246,69.5,332.527
405,92.226,67.6,331.133
406,92.156,66.9,323.223
407,92.126,66.2,325.621
408,92.046,64.1,330.313
409,91.986,64.5,330.726
410,91.956,64.6,338.384
411,91.926,66.3,321.768
412,91.876,67.4,332.704
413,91.836,66.7,333.641
414,91.786,66.6,332.082
415,91.746,67.1,323.744
416,91.706,66.9,327.215
417,91.676,67.4,333.871
418,91.626,66.7,325.606
419,91.596,67.2,328.913
420,91.536,66.9,337.012
421,91.486,66.8,331.224
422,91.416,66.4,333.993
423,91.406,67.1,334.758
424,91.396,65.9,324.722
425,91.326,66.1,328.55
426,91.256,67.2,335.447
427,91.196,66.9,331.466
428,91.176,67.6,328.679
429,91.126,68,340.179
430,91.086,67.9,332.689
431,91.016,68.3,334.295
432,90.966,68.8,329.449
433,90.956,68.1,330.354
434,90.896,68.2,333.176
435,90.846,68.4,336.125
436,90.806,68.1,339.954
437,90.766,68.2,338.859
438,90.726,68.8,332.656
439,90.666,68.4,331.206
440,90.646,69,341.54
441,90.606,69.6,331.221
442,90.596,70.7,333.071
443,90.506,68.8,336.804
444,90.456,68.9,338.265
445,90.386,69.7,334.141
446,90.346,69.6,342.764
447,90.306,69.3,336.588
448,90.276,68.9,337.135
449,90.246,67.9,345.958
450,90.186,68.7,334.773
451,90.176,68.3,333.938
452,90.106,68.5,340.769
453,90.036,68.5,337.876
454,89.976,69.8,342.285
455,89.966,68.7,335.826
456,89.926,69.3,334.315
457,89.846,69.2,345.244
458,89.776,69,336.414
459,89.746,69.2,337.018
460,89.696,68.8,343.064
461,89.666,69,340.597
462,89.616,68.7,336.906
463,89.586,69,330.753
464,89.566,69.1,339.692
465,89.526,69.9,335.233
466,89.446,68.6,334.172
467,89.416,69.4,341.568
468,89.366,70,328.726
469,89.296,69,336.182
470,89.226,68.5,340.084
471,89.216,68.5,344.7
472,89.166,68.7,345.267
473,89.136,70.1,334.089
474,89.096,70.8,337.058
475,89.056,70.3,338.394
476,88.966,70,339.002
477,88.966,70,340.404
478,88.906,69.9,332.248
479,88.846,70.4,350.675
480,88.786,69.7,339.17
481,88.756,70.3,348.452
482,88.726,71.3,344.893
483,88.676,71.5,347.533
484,88.616,71.4,342.762
485,88.546,70.6,338.588
486,88.516,70.3,341.603
487,88.496,70.2,341.458
488,88.436,70.9,346.932
489,88.406,69.4,337.915
490,88.356,70.6,341.286
491,88.316,69.7,349.681
492,88.266,71,345.321
493,88.226,70.3,343.907
494,88.176,70.4,337.653
495,88.106,70.6,347.551
496,88.076,70,338.141
497,88.016,71.2,353.902
498,87.946,71.5,344.169
499,87.926,69.9,347.903
500,87.916,70.8,342.285
501,87.836,71.3,344.18
502,87.786,69.6,344.196
503,87.756,69.8,349.357
504,87.726,70,344.269
505,87.686,69.6,348.113
506,87.586,70.5,344.951
507,87.566,68.9,350.235
508,87.556,69.1,341.117
509,87.476,70.9,351.184
510,87.416,70.3,343.634
511,87.356,71.2,346.079
512,87.366,70.5,350.308
513,87.316,70.1,357.32
514,87.266,70.9,339.792
515,87.236,71.3,352.816
516,87.166,70.7,341.214
517,87.146,70.4,358.183
518,87.066,71.1,346.841
519,87.005,69,341.157
520,86.975,70,350.147
521,86.925,68.8,352.687
522,86.895,69.3,352.481
523,86.855,69.1,350.245
524,86.835,69.2,350.471
525,86.755,70.1,348.995
526,86.765,68.7,339.802
527,86.685,70.1,352.208
528,86.635,70.3,346.99
529,86.585,68.9,350.462
530,86.515,69.6,345.573
531,86.485,70.9,352.103
532,86.435,70.1,344.632
533,86.395,70.3,351.008
534,86.355,69.8,349.93
535,86.335,70,351.877
536,86.295,70.6,355.998
537,86.215,69.1,348.768
538,86.165,70.5,351.528
539,86.105,69.3,359.426
540,86.085,69.9,351.388
541,85.985,70.1,351.442
542,85.945,68.7,351.311
543,85.945,69.9,356.533
544,85.885,69.9,352.661
545,85.825,69.1,360.451
546,85.795,70.5,351.822
547,85.755,68.9,358.122
548,85.705,70.3,355.404
549,85.645,69.1,349.952
550,85.605,69.3,356.292
551,85.535,68.3,353.501
552,85.515,68.9,363.237
553,85.465,70.7,349.965
554,85.405,69,355.365
555,85.325,69.6,354.438
556,85.325,70.9,360.853
557,85.285,70.3,352.507
558,85.205,70,350.766
559,85.165,70,358.524
560,85.115,69.7,356.318
561,85.065,69,355.015
562,85.035,69.8,349.37
563,84.965,71,349.513
564,84.905,69.6,356.616
565,84.875,70.4,362.526
566,84.845,70.5,352.826
567,84.805,72.3,363.221
568,84.755,73.6,353.499
569,84.725,71.1,349.846
570,84.675,71,358.178
571,84.625,70.6,361.585
572,84.585,69.8,365.646
573,84.545,70.6,362.311
574,84.485,70.3,355.974
575,84.465,69.8,353.621
576,84.405,69.6,350.247
577,84.365,71.4,358.344
578,84.315,71.3,352.088
579,84.265,70.7,355.039
580,84.205,71,364.498
581,84.145,71.2,357.391
582,84.125,69.5,358.141
583,84.065,70.1,354.711
584,84.025,69.6,358.178
585,83.965,70.2,357.296
586,83.925,70.6,357.09
587,83.915,69.4,360.651
588,83.855,70.1,354.374
589,83.815,70.5,368.163
590,83.765,70.4,345.839
591,83.715,69.6,362.23
592,83.695,71.5,360.108
593,83.645,70.6,357.254
594,83.595,71,364.635
595,83.535,72.5,363.418
596,83.465,72.1,358.148
597,83.435,72.7,367.221
598,83.405,72.1,354.839
599,83.365,71.8,351.679
600,83.315,71.9,357.581
601,83.265,71.3,366.154
602,83.195,71.1,363.369
603,83.165,71,356.57
604,83.105,71.1,352.406
605,83.035,70.8,352.463
606,82.965,71.8,362.074
607,82.905,70.4,351.846
608,82.895,69.8,362.737
609,82.855,68.6,362.012
610,82.835,68.5,369.187
611,82.805,69.8,365.084
612,82.745,70.9,375.19
613,82.715,70.6,352.334
614,82.665,70.5,360.039
615,82.605,71.1,363.103
616,82.545,70.4,365.49
617,82.525,71,368.155
618,82.485,71.7,366.703
619,82.445,71.1,361.885
620,82.375,71.1,365.567
621,82.325,71.4,366.192
622,82.315,70.5,366.12
623,82.255,71,365.456
624,82.175,71.5,363.596
625,82.115,70.7,367.02
626,82.095,71.7,365.426
627,82.075,70.8,365.227
628,82.045,70.6,365.65
629,81.985,71.5,358.552
630,81.935,71.4,367.231
631,81.895,71.9,373.35
632,81.855,72.1,365.263
633,81.794,71.5,354.372
634,81.745,71.7,367.661
635,81.715,70.8,363.448
636,81.664,70.7,367.388
637,81.614,69.9,368.283
638,81.584,69.7,367.432
639,81.524,69.3,368.768
640,81.454,70.7,356.965
641,81.414,70.7,368.935
642,81.364,72.4,367.82
643,81.324,71,363.455
644,81.304,70.9,367.707
645,81.264,70.3,368.926
646,81.224,70.7,364.952
647,81.164,70.2,373.35
648,81.134,69.5,368.431
649,81.124,70.3,363.171
650,81.074,69.6,367.167
651,80.994,71.5,360.519
652,80.924,70.3,370.302
653,80.874,69.2,364.702
654,80.824,69.1,372.518
655,80.774,69.7,371.483
656,80.714,69.7,367.28
657,80.684,69.1,361.086
658,80.644,69.8,359.365
659,80.614,69.1,365.623
660,80.574,69.8,367.876
661,80.484,70.3,366.54
662,80.474,70.5,365.652
663,80.444,70,367.967
664,80.404,69.4,373.82
665,80.344,70,364.934
666,80.324,69.9,372.474
667,80.284,69.2,360.995
668,80.244,70.5,369.358
669,80.184,69.6,361.987
670,80.114,69.3,376.86
671,80.084,70.3,367.519
672,80.064,69.9,369.588
673,80.004,70.2,379.81
674,79.934,71.6,370.142
675,79.884,71.5,373.094
676,79.854,70.8,367.799
677,79.764,71.1,383.11
678,79.724,71.3,362.646
679,79.704,70.5,374.9
680,79.694,70.5,372.723
681,79.614,70.8,371.85
682,79.544,70.3,364.793
683,79.514,70.7,376.66
684,79.474,70.3,374.14
685,79.454,69.9,373.82
686,79.404,70.8,372
687,79.334,69.8,369.756
688,79.294,70.4,365.225
689,79.254,70.2,372.812
690,79.194,70,370.657
691,79.124,68.5,375.48
692,79.094,69.7,372.741
693,79.074,69.4,365.203
694,79.024,69.8,379.21
695,78.974,70,367.697
696,78.914,68.4,372.508
697,78.904,69.2,373.05
698,78.884,69.4,362.594
699,78.834,69.2,372.245
700,78.764,68.6,372.692
701,78.734,68.4,372.301
702,78.674,69,366.97
703,78.644,69.9,373.66
704,78.594,68.7,371.711
705,78.534,67.9,366.087
706,78.524,68.4,371.22
707,78.464,67.8,382.34
708,78.424,68.7,363.866
709,78.364,68.3,374.52
710,78.324,70.3,378.8
711,78.324,70.1,369.001
712,78.284,69.3,371.54
713,78.224,69.6,372.233
714,78.184,68.2,385.09
715,78.134,69.9,374.44
716,78.084,68.8,371.95
717,78.004,68.2,374.61
718,77.944,70.1,383.04
719,77.934,68.9,367.621
720,77.884,69,380.84
721,77.864,68.7,361.89
722,77.784,69.4,376.46
723,77.764,68.8,372.312
724,77.724,68.1,389.98
725,77.664,69.5,374.29
726,77.604,69,376.02
727,77.544,69.3,373.26
728,77.494,70.1,375.34
729,77.474,69.1,381.52
730,77.424,69.8,376.4
731,77.364,68.8,376.57
732,77.334,69.3,367.068
733,77.284,68.8,375.78
734,77.244,69.3,369.629
735,77.194,69.4,378.08
736,77.154,69.7,373.56
737,77.114,70.6,382.53
738,77.074,69.5,375.88
739,77.034,69.7,380.73
740,76.994,70.1,380.15
741,76.944,69.6,380.38
742,76.904,69.5,377.17
743,76.894,71,377.34
744,76.814,70.5,380.29
745,76.794,70.5,378.59
746,76.754,71.3,375.02
747,76.724,70.2,369.633
748,76.654,70.8,378.96
749,76.624,71,370.506
750,76.574,71,385.67
751,76.524,69.6,373.49
752,76.483,71.3,378.17
753,76.453,70.2,365.417
754,76.404,70.8,377.13
755,76.343,72.2,373.82
756,76.313,71,379.47
757,76.273,69.6,373.52
758,76.233,69.9,377.96
759,76.183,70.2,376.23
760,76.143,70.2,372.084
761,76.103,70.7,377.92
762,76.043,69.6,377.38
763,75.983,70.1,373.82
764,75.953,70.6,380.55
765,75.883,69.7,375.57
766,75.823,70,375.43
767,75.793,68.8,376.93
768,75.783,70.4,378.58
769,75.753,70.3,372.484
770,75.693,69.5,377.51
771,75.653,69,381.74
772,75.583,69.3,372.68
773,75.513,69.3,381.95
774,75.503,69.6,376.49
775,75.443,68.9,379.55
776,75.383,69.1,379.74
777,75.353,69.9,380.78
778,75.343,69.5,380.43
779,75.283,69.2,384.39
780,75.253,69.1,376.76
781,75.203,69.4,370.902
782,75.183,68.8,389.95
783,75.123,70.3,375.79
784,75.103,71.2,381
785,75.043,70.5,378.96
786,75.013,70.5,380.74
787,74.973,69.4,371.923
788,74.933,68.7,362.794
789,74.843,69.3,375.36
790,74.823,68.8,379.11
791,74.773,69,382.71
792,74.713,70.3,374.02
793,74.683,69.6,379.28
794,74.623,69.5,373.23
795,74.633,69.1,382.71
796,74.573,69.3,375.08
797,74.513,69.3,378.15
798,74.453,68.9,385.03
799,74.423,69,375.06
800,74.383,68.7,382.96
801,74.373,69.4,378.51
802,74.313,68.7,376.96
803,74.253,70.1,386.32
804,74.203,69.3,364.173
805,74.193,70,383.25
806,74.123,69.3,383.96
807,74.083,69.4,377.82
808,74.043,67.6,375.06
809,73.983,68.9,376.42
810,73.913,68.6,383.17
811,73.913,67.6,378.25
812,73.883,67.9,389.48
813,73.843,66.5,376.55
814,73.813,67.8,375.61
815,73.753,67.9,374.23
816,73.713,69.1,384.65
817,73.663,68,381.3
818,73.613,68.4,379.04
819,73.553,68.6,373.35
820,73.513,68.9,384.13
821,73.483,67.9,378.5
822,73.453,69.1,380.45
823,73.423,69.2,388.65
824,73.363,68.6,384.15
825,73.323,69.2,374.56
826,73.283,68.7,377.3
827,73.223,68.3,377.37
828,73.163,69.1,381.89
829,73.133,69.5,377.66
830,73.123,67.5,378.57
831,73.073,67.4,378.8
832,73.053,67.3,373.4
833,72.973,67.3,379.83
834,72.953,67.1,379.73
835,72.913,67,378.74
836,72.873,66.8,389.51
837,72.793,67.6,381.1
838,72.743,66.9,385.5
839,72.713,65.9,383.4
840,72.693,66.9,365.882
841,72.643,67.7,386.99
842,72.603,67.5,384.38
843,72.573,67.9,387.33
844,72.543,67.6,379.28
845,72.463,68.5,388.34
846,72.443,67.7,383.99
847,72.413,68,374.34
848,72.383,68.9,376.09
849,72.353,67.9,381.75
850,72.293,69.4,380.72
851,72.243,68.2,378.31
852,72.243,69,376.33
853,72.173,68.2,387.75
854,72.113,67.6,383.94
855,72.093,67.4,387.21
856,72.043,68.7,385.76
857,72.023,68.9,378.54
858,71.983,68.4,378.92
859,71.943,69.4,380.89
860,71.903,69.4,382.76
861,71.853,67,382.73
862,71.783,66.8,378.99
863,71.733,67.1,376.42
864,71.693,66,378.79
865,71.663,67,377.3
866,71.613,67.5,393.98
867,71.563,67.8,381.19
868,71.553,68.5,378.79
869,71.503,68.6,385.06
870,71.443,68.2,382.89
871,71.423,68.2,371.139
872,71.383,67.4,378.79
873,71.353,67.8,376.59
874,71.323,68.5,383.88
875,71.323,67.7,381.04
876,71.253,66,384.4
877,71.202,67.1,383.16
878,71.172,66.3,380.27
879,71.132,67.3,384.26
880,71.063,66.3,391.87
881,71.022,66.4,386.19
882,71.002,66.2,382.99
883,70.972,66.5,384.12
884,70.902,67.2,385.29
885,70.842,66.4,381.26
886,70.792,67.9,385.97
887,70.762,68.3,380.78
888,70.712,68.4,381.66
889,70.672,68.4,385.32
890,70.632,68.1,390.02
891,70.612,68.2,381.79
892,70.582,68.6,383.86
893,70.522,67.1,390.03
894,70.462,65.8,383.4
895,70.402,66.6,375.08
896,70.382,67.6,381.46
897,70.342,67.8,388.44
898,70.282,67.9,378.74
899,70.222,68.3,386.31
900,70.202,68.4,381.91
901,70.202,68.9,374.93
902,70.172,67.4,383.58
903,70.092,66.6,382.06
904,70.052,67.8,395.34
905,70.002,66.5,377.18
906,69.992,66.4,389.66
907,69.942,66.3,383.29
908,69.912,67,390.53
909,69.852,68.6,384.34
910,69.822,67.2,384.73
911,69.812,67.9,384.89
912,69.792,67.8,390.81
913,69.712,66.7,385.39
914,69.682,65.3,391.28
915,69.662,65.5,390.31
916,69.612,66.8,390.79
917,69.532,67.3,380.63
918,69.482,66.4,382.95
919,69.442,67.8,376.85
920,69.392,67.3,380.68
921,69.372,66.1,395.44
922,69.342,65.9,395.75
923,69.302,65.9,387.28
924,69.232,67.2,383.94
925,69.212,65.6,396.55
926,69.172,66.2,394.15
927,69.142,66.9,380.47
928,69.092,66.9,381.37
929,69.042,66.9,388.24
930,69.002,67.1,391.84
931,68.982,68.4,384.06
932,68.962,66.4,388.24
933,68.882,67,380.9
934,68.842,66.6,385.39
935,68.822,67.4,388.18
936,68.792,66.5,391.4
937,68.762,66.3,386.16
938,68.702,65.7,397.34
939,68.642,66.6,387.85
940,68.632,65.8,382.4
941,68.602,66.7,385.93
942,68.532,66.4,385.73
943,68.472,66.4,387.75
944,68.442,66.6,379.94
945,68.412,66.4,396.56
946,68.362,66,391.1
947,68.352,66.4,391.52
948,68.302,65.4,392.3
949,68.272,64.5,386.95
950,68.252,65.1,386.12
951,68.212,65.2,386.62
952,68.172,66.4,389.84
953,68.102,65.6,385.08
954,68.062,66.9,392.18
955,68.032,65.1,388.65
956,67.992,66.1,397.18
957,67.962,64.9,388.63
958,67.902,65.6,388.46
959,67.862,65.2,390.92
960,67.792,64.8,390.04
961,67.782,64,394.71
962,67.742,65.8,386.69
963,67.682,63.5,392.33
964,67.632,63.9,393.91
965,67.602,65.8,397.29
966,67.552,65.9,387.52
967,67.532,64.8,385.91
968,67.482,65.4,396.83
969,67.442,64.6,391.01
970,67.412,66,388.65
971,67.382,65,388.12
972,67.302,65.1,380.72
973,67.282,65.6,385.53
974,67.252,64.8,386.05
975,67.222,65.1,388.69
976,67.212,64.6,387.47
977,67.182,64.8,390.98
978,67.092,64.9,391.35
979,67.062,65.6,391.13
980,67.022,65.4,391.8
981,67.002,66.4,392.48
982,66.922,66.2,386.93
983,66.902,65.9,382.05
984,66.862,65.7,395.11
985,66.822,65.3,394.28
986,66.782,65,393.31
987,66.712,65.5,395.18
988,66.692,65,389.68
989,66.662,64.5,394.62
990,66.622,64.6,389.7
991,66.552,64.4,389.05
992,66.532,64.6,388.65
993,66.502,65,390.8
994,66.482,64.5,395.7
995,66.372,64.8,395.09
996,66.362,64.5,396.06
997,66.322,64.1,393.07
998,66.282,64.3,390.56
999,66.252,65.4,396.48
1000,66.212,64.6,388.34
1001,66.162,64.1,392.32
1002,66.122,64.9,394.76
1003,66.092,63.7,388.68
1004,66.042,65,391.97
1005,65.992,63.8,390.44
1006,65.952,64.9,397.37
1007,65.941,65,397.83
