Time (s),Temperature (K),Mass (mg)
0,299.836570,14.930000
3,300.507520,14.940000
6,301.179708,14.950000
9,301.853131,14.960000
12,302.527786,14.970000
15,303.203671,14.970000
18,303.880783,14.980000
21,304.559120,14.990000
24,305.238678,15.000000
27,305.919456,15.010000
30,306.601451,15.020000
33,307.284659,15.030000
36,307.969079,15.040000
39,308.654708,15.050000
42,309.341543,15.060000
45,310.029582,15.070000
48,310.718822,15.080000
51,311.409260,15.090000
54,312.100894,15.100000
57,312.793721,15.110000
60,313.487739,15.120000
63,314.182944,15.130000
66,314.879335,15.140000
69,315.576909,15.150000
72,316.275662,15.170000
75,316.975593,15.180000
78,317.676699,15.190000
81,318.378978,15.200000
84,319.082426,15.210000
87,319.787040,15.220000
90,320.492820,15.230000
93,321.199761,15.240000
96,321.907861,15.260000
99,322.617118,15.270000
102,323.327529,15.280000
105,324.039091,15.290000
108,324.751801,15.300000
111,325.465658,15.310000
114,326.180659,15.330000
117,326.896800,15.340000
120,327.614080,15.350000
123,328.332495,15.360000
126,329.052043,15.370000
129,329.772722,15.380000
132,330.494528,15.390000
135,331.217460,15.400000
138,331.941514,15.420000
141,332.666688,15.430000
144,333.392979,15.440000
147,334.120386,15.450000
150,334.848904,15.460000
153,335.578532,15.470000
156,336.309267,15.480000
159,337.041106,15.490000
162,337.774046,15.510000
165,338.508086,15.520000
168,339.243222,15.530000
171,339.979452,15.540000
174,340.716773,15.550000
177,341.455183,15.560000
180,342.194679,15.570000
183,342.935258,15.580000
186,343.676918,15.590000
189,344.419656,15.600000
192,345.163469,15.610000
195,345.908356,15.610000
198,346.654312,15.620000
201,347.401337,15.630000
204,348.149426,15.630000
207,348.898578,15.640000
210,349.648790,15.650000
213,350.400059,15.650000
216,351.152382,15.660000
219,351.905758,15.670000
222,352.660183,15.670000
225,353.415654,15.680000
228,354.172170,15.680000
231,354.929728,15.690000
234,355.688324,15.690000
237,356.447957,15.700000
240,357.208623,15.700000
243,357.970320,15.710000
246,358.733046,15.710000
249,359.496798,15.710000
252,360.261573,15.710000
255,361.027368,15.720000
258,361.794182,15.720000
261,362.562011,15.720000
264,363.330852,15.720000
267,364.100704,15.730000
270,364.871564,15.730000
273,365.643428,15.730000
276,366.416295,15.730000
279,367.190161,15.730000
282,367.965025,15.730000
285,368.740883,15.740000
288,369.517732,15.740000
291,370.295572,15.740000
294,371.074397,15.740000
297,371.854207,15.740000
300,372.634998,15.750000
303,373.416768,15.750000
306,374.199514,15.750000
309,374.983234,15.750000
312,375.767925,15.750000
315,376.553584,15.760000
318,377.340208,15.760000
321,378.127796,15.760000
324,378.916344,15.760000
327,379.705851,15.770000
330,380.496312,15.770000
333,381.287726,15.770000
336,382.080090,15.770000
339,382.873402,15.770000
342,383.667658,15.770000
345,384.462857,15.770000
348,385.258995,15.780000
351,386.056070,15.780000
354,386.854079,15.780000
357,387.653021,15.780000
360,388.452891,15.780000
363,389.253688,15.780000
366,390.055409,15.780000
369,390.858051,15.780000
372,391.661611,15.780000
375,392.466088,15.780000
378,393.271478,15.780000
381,394.077779,15.780000
384,394.884988,15.780000
387,395.693103,15.780000
390,396.502121,15.780000
393,397.312039,15.780000
396,398.122855,15.780000
399,398.934566,15.790000
402,399.747170,15.790000
405,400.560663,15.790000
408,401.375044,15.790000
411,402.190310,15.790000
414,403.006457,15.790000
417,403.823484,15.800000
420,404.641388,15.800000
423,405.460166,15.800000
426,406.279816,15.800000
429,407.100334,15.800000
432,407.921719,15.810000
435,408.743968,15.810000
438,409.567078,15.810000
441,410.391047,15.810000
444,411.215871,15.820000
447,412.041549,15.820000
450,412.868077,15.820000
453,413.695454,15.820000
456,414.523676,15.820000
459,415.352741,15.820000
462,416.182646,15.820000
465,417.013389,15.830000
468,417.844966,15.830000
471,418.677376,15.830000
474,419.510616,15.830000
477,420.344683,15.830000
480,421.179575,15.830000
483,422.015289,15.830000
486,422.851822,15.830000
489,423.689171,15.830000
492,424.527335,15.830000
495,425.366310,15.840000
498,426.206094,15.840000
501,427.046685,15.840000
504,427.888079,15.840000
507,428.730274,15.840000
510,429.573267,15.840000
513,430.417056,15.840000
516,431.261639,15.840000
519,432.107012,15.840000
522,432.953173,15.840000
525,433.800119,15.840000
528,434.647848,15.840000
531,435.496357,15.840000
534,436.345644,15.840000
537,437.195705,15.830000
540,438.046539,15.830000
543,438.898143,15.830000
546,439.750513,15.830000
549,440.603648,15.830000
552,441.457545,15.830000
555,442.312201,15.820000
558,443.167613,15.820000
561,444.023780,15.820000
564,444.880698,15.820000
567,445.738364,15.820000
570,446.596777,15.820000
573,447.455933,15.810000
576,448.315830,15.810000
579,449.176466,15.810000
582,450.037837,15.810000
585,450.899941,15.810000
588,451.762776,15.810000
591,452.626338,15.810000
594,453.490626,15.800000
597,454.355636,15.800000
600,455.221367,15.800000
603,456.087814,15.800000
606,456.954977,15.800000
609,457.822851,15.790000
612,458.691435,15.790000
615,459.560726,15.790000
618,460.430721,15.790000
621,461.301418,15.790000
624,462.172814,15.780000
627,463.044907,15.780000
630,463.917693,15.780000
633,464.791171,15.780000
636,465.665337,15.780000
639,466.540189,15.780000
642,467.415725,15.770000
645,468.291941,15.770000
648,469.168836,15.770000
651,470.046406,15.770000
654,470.924649,15.770000
657,471.803562,15.760000
660,472.683143,15.760000
663,473.563390,15.760000
666,474.444298,15.760000
669,475.325867,15.760000
672,476.208092,15.750000
675,477.090973,15.750000
678,477.974505,15.750000
681,478.858687,15.750000
684,479.743515,15.750000
687,480.628988,15.740000
690,481.515102,15.740000
693,482.401856,15.740000
696,483.289245,15.740000
699,484.177269,15.740000
702,485.065923,15.730000
705,485.955206,15.730000
708,486.845115,15.730000
711,487.735647,15.730000
714,488.626799,15.720000
717,489.518570,15.720000
720,490.410956,15.720000
723,491.303955,15.720000
726,492.197564,15.710000
729,493.091781,15.710000
732,493.986603,15.710000
735,494.882027,15.710000
738,495.778051,15.700000
741,496.674671,15.700000
744,497.571887,15.700000
747,498.469694,15.690000
750,499.368091,15.690000
753,500.267074,15.690000
756,501.166641,15.690000
759,502.066790,15.680000
762,502.967517,15.680000
765,503.868821,15.680000
768,504.770699,15.680000
771,505.673147,15.670000
774,506.576164,15.670000
777,507.479746,15.670000
780,508.383892,15.660000
783,509.288598,15.660000
