Time,Temperature,Mass
s,K,mg
0,297.798,4.198
3,297.82767,4.197125137
6,297.8526,4.196500055
9,297.87743,4.19695008
12,297.90278,4.19695008
15,297.927,4.196799792
18,297.95062,4.197149905
21,297.97393,4.197599931
24,297.99565,4.196275042
27,298.01824,4.194749908
30,298.03924,4.194249927
33,298.06047,4.193349875
36,298.08218,4.192200043
39,298.10282,4.19120008
42,298.12247,4.190100204
45,298.14071,4.187625063
48,298.15924,4.186075161
51,298.17706,4.187549919
54,298.19341,4.187900032
57,298.20912,4.184275059
60,298.22488,4.182849838
63,298.24018,4.182624825
66,298.254,4.182799882
69,298.26776,4.18060013
72,298.28182,4.179349965
75,298.29418,4.180875099
78,298.30712,4.182699969
81,298.32018,4.183024894
84,298.33124,4.178824795
87,298.34153,4.177025113
90,298.35165,4.177099837
93,298.36276,4.178274857
96,298.37276,4.179600166
99,298.38218,4.183149995
102,298.39206,4.183550064
105,298.40259,4.181100111
108,298.41153,4.179499834
111,298.41994,4.179049808
114,298.42729,4.178549826
117,298.43524,4.177774876
120,298.44324,4.177350038
123,298.44906,4.177700151
126,298.45694,4.17744995
129,298.46429,4.17562508
132,298.47188,4.174824941
135,298.47947,4.175324923
138,298.48588,4.175199822
141,298.49353,4.174075178
144,298.49976,4.173424908
147,298.50624,4.173125171
150,298.51135,4.172775058
153,298.51665,4.172249888
156,298.52229,4.171974919
159,298.52818,4.171550081
162,298.533,4.171624806
165,298.53947,4.171974919
168,298.54553,4.171900194
171,298.55129,4.171500125
174,298.55735,4.170725174
177,298.56265,4.170249961
180,298.56788,4.170249961
183,298.57282,4.170174816
186,298.57841,4.169375097
189,298.58418,4.168875116
192,298.58959,4.168925072
195,298.59459,4.168925072
198,298.59988,4.168574959
201,298.60624,4.168250033
204,298.61247,4.16829999
207,298.61929,4.168274802
210,298.62482,4.167700095
213,298.63188,4.16685
216,298.63688,4.167124969
219,298.64347,4.168124933
222,298.64959,4.168174889
225,298.65553,4.167650139
228,298.66129,4.167150157
231,298.66641,4.167075013
234,298.67176,4.166774856
237,298.678,4.166250106
240,298.68371,4.165975137
243,298.68912,4.166025093
246,298.69565,4.16607505
249,298.70282,4.165800081
252,298.70971,4.165200186
255,298.71594,4.164924798
258,298.72082,4.164724973
261,298.72794,4.164774929
264,298.73547,4.164700205
267,298.74271,4.164450004
270,298.749,4.16437486
273,298.75559,4.163950022
276,298.76376,4.162850146
279,298.77135,4.162350164
282,298.77941,4.162575177
285,298.78671,4.162974827
288,298.79306,4.163400084
291,298.80082,4.163350128
294,298.808,4.163400084
297,298.81518,4.164049934
300,298.82253,4.163649865
303,298.829,4.161775038
306,298.83594,4.161474881
309,298.84453,4.16162517
312,298.85129,4.160124804
315,298.85876,4.158100109
318,298.86665,4.158925016
321,298.87424,4.160249905
324,298.88276,4.161149956
327,298.89018,4.163525184
330,298.89882,4.164649829
333,298.90647,4.162775002
336,298.91412,4.161249868
339,298.92153,4.161325013
342,298.92971,4.161799806
345,298.93876,4.161924907
348,298.94718,4.161125188
351,298.95488,4.159624823
354,298.96271,4.159225173
357,298.97076,4.159349854
360,298.978,4.159725155
363,298.98641,4.160000124
366,298.99318,4.160074848
369,299.00182,4.159650011
372,299.00976,4.158624859
375,299.017,4.158000197
378,299.02465,4.158500178
381,299.03212,4.159974936
384,299.04024,4.161000087
387,299.05053,4.161000087
390,299.06071,4.160100036
393,299.07018,4.159100073
396,299.07865,4.158749959
399,299.08782,4.158974972
402,299.09741,4.159174797
405,299.10771,4.159225173
408,299.11753,4.159050116
411,299.12747,4.15900016
414,299.13747,4.159174797
417,299.14688,4.160874987
420,299.15641,4.162874914
423,299.16629,4.162474845
426,299.17712,4.161199912
429,299.187,4.160275093
432,299.19706,4.159500142
435,299.20635,4.158974972
438,299.21506,4.158449802
441,299.22376,4.157724808
444,299.23229,4.156875133
447,299.24135,4.157524983
450,299.25065,4.158650047
453,299.25941,4.158925016
456,299.26835,4.158624859
459,299.27712,4.158174833
462,299.28588,4.158074921
465,299.29488,4.158550135
468,299.30494,4.158600091
471,299.31353,4.157524983
474,299.32235,4.156349963
477,299.33094,4.155949893
480,299.33976,4.155925125
483,299.34859,4.156025038
486,299.35929,4.156550207
489,299.36882,4.157150102
492,299.37847,4.157375114
495,299.38753,4.157399883
498,299.39606,4.15729997
501,299.40459,4.15729997
504,299.41347,4.158225209
507,299.42306,4.158449802
510,299.43282,4.157624895
513,299.44188,4.15717487
516,299.44976,4.157674852
519,299.45794,4.158024965
522,299.46788,4.157949821
525,299.47635,4.157899864
528,299.48488,4.157849908
531,299.49418,4.157975009
534,299.503,4.158000197
537,299.51041,4.157775184
540,299.51753,4.157475027
543,299.52582,4.157499795
546,299.53494,4.157749996
549,299.54376,4.157949821
552,299.55253,4.158124877
555,299.56176,4.158449802
558,299.56982,4.159100073
561,299.57718,4.159225173
564,299.58618,4.158624859
567,299.59529,4.157650083
570,299.60341,4.157224826
573,299.61112,4.157349926
576,299.61994,4.157524983
579,299.62771,4.157574939
582,299.63453,4.15782514
585,299.64241,4.158399846
588,299.65024,4.158674815
591,299.65912,4.158749959
594,299.66682,4.158775147
597,299.67424,4.158849872
600,299.68259,4.158950204
603,299.69012,4.159174797
606,299.69712,4.159275129
609,299.70494,4.159225173
612,299.71359,4.15900016
615,299.72118,4.158899828
618,299.73006,4.159299897
621,299.73718,4.160024892
624,299.74341,4.160400193
627,299.75,4.160400193
630,299.758,4.160024892
633,299.76559,4.159150029
636,299.77282,4.159349854
639,299.78088,4.159349854
642,299.78835,4.159375042
645,299.79606,4.159450186
648,299.80324,4.159074885
651,299.81006,4.158849872
654,299.81771,4.15900016
657,299.82606,4.158749959
660,299.83282,4.158249978
663,299.83971,4.158399846
666,299.84635,4.158624859
669,299.85259,4.158624859
672,299.86082,4.158925016
675,299.86865,4.159375042
678,299.87635,4.159749923
681,299.88341,4.161074812
684,299.89118,4.162000051
687,299.89747,4.161350201
690,299.90394,4.160749887
693,299.90953,4.160799843
696,299.91606,4.161675126
699,299.92312,4.16214992
702,299.93006,4.161799806
705,299.93635,4.161299825
708,299.94259,4.160775075
711,299.94841,4.160524874
714,299.95459,4.160725118
717,299.96094,4.160550062
720,299.96618,4.159725155
723,299.971,4.159749923
726,299.97665,4.160349817
729,299.98218,4.161325013
732,299.98724,4.16227502
735,299.993,4.162350164
738,299.99865,4.162625133
741,300.00429,4.163025203
744,300.01071,4.162350164
747,300.01547,4.160900175
750,300.01976,4.160725118
753,300.02465,4.161325013
756,300.03006,4.162099963
759,300.03476,4.161850182
762,300.04018,4.161149956
765,300.04506,4.160550062
768,300.04941,4.159974936
771,300.05512,4.160349817
774,300.06018,4.161199912
777,300.06406,4.161275056
780,300.06812,4.161050044
783,300.07259,4.160675162
786,300.07753,4.160149992
789,300.08259,4.159974936
792,300.08753,4.160400193
795,300.09182,4.161149956
798,300.09641,4.161799806
801,300.10047,4.162000051
804,300.10424,4.161799806
807,300.10871,4.161725082
810,300.11318,4.161599982
813,300.11635,4.161374969
816,300.11976,4.161275056
819,300.12294,4.161775038
822,300.12747,4.162725046
825,300.13259,4.163175071
828,300.13794,4.162874914
831,300.14212,4.162424889
834,300.14635,4.16240012
837,300.14994,4.162824958
840,300.15412,4.163025203
843,300.157,4.162950058
846,300.16118,4.163000015
849,300.16447,4.163525184
852,300.16782,4.163225027
