Time,Temperature,Mass
[s],[K],[mg]
10.2,312.15,6.903
19.2,313.15,6.901
24.6,314.15,6.902
30,315.15,6.902
34.8,316.15,6.902
40.2,317.15,6.902
45.6,318.15,6.902
51.6,319.15,6.901
57,320.15,6.9
63,321.15,6.9
69,322.15,6.899
75,323.15,6.899
81,324.15,6.898
87,325.15,6.898
93,326.15,6.898
98.4,327.15,6.897
104.4,328.15,6.897
110.4,329.15,6.897
116.4,330.15,6.897
122.4,331.15,6.896
128.4,332.15,6.896
134.4,333.15,6.896
140.4,334.15,6.896
146.4,335.15,6.896
152.4,336.15,6.895
157.8,337.15,6.895
163.8,338.15,6.895
169.8,339.15,6.895
175.8,340.15,6.895
181.8,341.15,6.895
187.8,342.15,6.895
193.8,343.15,6.895
199.8,344.15,6.894
205.8,345.15,6.894
211.8,346.15,6.894
217.8,347.15,6.894
223.8,348.15,6.894
229.8,349.15,6.894
235.8,350.15,6.894
241.8,351.15,6.894
247.8,352.15,6.894
253.8,353.15,6.893
259.8,354.15,6.893
265.8,355.15,6.893
271.8,356.15,6.893
277.8,357.15,6.893
284.4,358.15,6.893
290.4,359.15,6.893
296.4,360.15,6.892
302.4,361.15,6.892
308.4,362.15,6.892
314.4,363.15,6.892
320.4,364.15,6.892
326.4,365.15,6.892
332.4,366.15,6.891
338.4,367.15,6.891
344.4,368.15,6.891
350.4,369.15,6.891
356.4,370.15,6.89
362.4,371.15,6.89
368.4,372.15,6.89
374.4,373.15,6.889
380.4,374.15,6.889
386.4,375.15,6.889
392.4,376.15,6.888
398.4,377.15,6.888
404.4,378.15,6.887
410.4,379.15,6.887
416.4,380.15,6.887
422.4,381.15,6.886
428.4,382.15,6.886
434.4,383.15,6.885
440.4,384.15,6.885
446.4,385.15,6.884
452.4,386.15,6.884
458.4,387.15,6.883
464.4,388.15,6.882
470.4,389.15,6.882
476.4,390.15,6.881
482.4,391.15,6.88
488.4,392.15,6.88
494.4,393.15,6.879
500.4,394.15,6.878
507,395.15,6.878
513,396.15,6.877
519,397.15,6.876
525,398.15,6.875
531,399.15,6.874
537,400.15,6.874
543,401.15,6.873
549,402.15,6.872
555,403.15,6.871
561,404.15,6.87
567,405.15,6.869
573,406.15,6.868
579,407.15,6.868
585,408.15,6.867
591,409.15,6.866
597,410.15,6.865
603,411.15,6.864
609,412.15,6.863
615,413.15,6.862
621,414.15,6.86
627,415.15,6.859
633,416.15,6.858
639,417.15,6.857
645,418.15,6.855
651,419.15,6.854
657,420.15,6.853
663,421.15,6.851
669,422.15,6.849
675,423.15,6.848
681,424.15,6.846
687,425.15,6.844
693.6,426.15,6.842
699.6,427.15,6.839
705.6,428.15,6.837
711.6,429.15,6.835
717.6,430.15,6.832
723.6,431.15,6.829
729.6,432.15,6.826
735.6,433.15,6.823
741.6,434.15,6.82
747.6,435.15,6.817
753.6,436.15,6.814
759.6,437.15,6.81
765.6,438.15,6.807
771.6,439.15,6.803
777.6,440.15,6.799
783.6,441.15,6.796
789.6,442.15,6.792
795.6,443.15,6.788
801.6,444.15,6.784
807.6,445.15,6.781
813.6,446.15,6.777
819.6,447.15,6.773
825.6,448.15,6.769
831.6,449.15,6.765
837.6,450.15,6.762
843.6,451.15,6.758
849.6,452.15,6.754
855.6,453.15,6.749
861.6,454.15,6.745
867.6,455.15,6.741
873.6,456.15,6.737
879.6,457.15,6.732
885.6,458.15,6.728
891.6,459.15,6.724
897.6,460.15,6.719
903.6,461.15,6.715
909.6,462.15,6.711
915.6,463.15,6.707
921.6,464.15,6.704
927.6,465.15,6.7
933.6,466.15,6.697
939.6,467.15,6.695
945.6,468.15,6.692
951.6,469.15,6.69
957.6,470.15,6.688
963.6,471.15,6.686
969.6,472.15,6.684
975.6,473.15,6.683
981.6,474.15,6.682
987.6,475.15,6.68
993.6,476.15,6.679
999.6,477.15,6.678
1005.6,478.15,6.677
1011.6,479.15,6.676
1018.2,480.15,6.676
1024.2,481.15,6.675
1030.2,482.15,6.674
1036.2,483.15,6.673
1042.2,484.15,6.672
1048.2,485.15,6.671
1054.2,486.15,6.671
1060.2,487.15,6.67
1066.2,488.15,6.669
1072.2,489.15,6.668
1078.2,490.15,6.667
1084.2,491.15,6.666
1090.2,492.15,6.666
1096.2,493.15,6.665
1102.2,494.15,6.664
1108.2,495.15,6.663
1114.2,496.15,6.662
1120.2,497.15,6.66
1126.2,498.15,6.659
1132.2,499.15,6.658
1138.2,500.15,6.657
1144.2,501.15,6.656
1150.2,502.15,6.654
1156.2,503.15,6.653
1162.2,504.15,6.652
1168.2,505.15,6.65
1174.2,506.15,6.649
1180.2,507.15,6.647
1186.2,508.15,6.645
1192.2,509.15,6.643
1198.2,510.15,6.641
1204.2,511.15,6.639
1210.2,512.15,6.637
1216.2,513.15,6.635
1222.2,514.15,6.633
1228.2,515.15,6.631
1234.2,516.15,6.628
1240.2,517.15,6.626
1246.2,518.15,6.623
1252.2,519.15,6.62
1258.2,520.15,6.618
1264.2,521.15,6.614
1270.2,522.15,6.611
1276.2,523.15,6.608
1282.2,524.15,6.605
1288.2,525.15,6.601
1294.2,526.15,6.597
1300.2,527.15,6.593
1306.8,528.15,6.589
1312.8,529.15,6.585
1318.8,530.15,6.58
1324.8,531.15,6.575
1330.8,532.15,6.571
1336.8,533.15,6.566
1342.8,534.15,6.56
1348.8,535.15,6.554
1354.8,536.15,6.549
1360.8,537.15,6.543
1366.8,538.15,6.536
1372.8,539.15,6.53
1378.8,540.15,6.523
1384.8,541.15,6.517
1390.8,542.15,6.509
1396.8,543.15,6.502
1402.8,544.15,6.495
1408.8,545.15,6.487
1414.8,546.15,6.48
1420.8,547.15,6.472
1426.8,548.15,6.463
1432.8,549.15,6.455
1438.8,550.15,6.447
1444.8,551.15,6.438
1450.8,552.15,6.43
1456.8,553.15,6.421
1462.8,554.15,6.412
1468.8,555.15,6.402
1474.8,556.15,6.393
1480.8,557.15,6.383
1486.8,558.15,6.374
1492.8,559.15,6.364
1498.8,560.15,6.353
1504.8,561.15,6.343
1510.8,562.15,6.331
1516.8,563.15,6.32
1522.8,564.15,6.308
1528.8,565.15,6.295
1534.8,566.15,6.281
1540.8,567.15,6.267
1546.8,568.15,6.252
1552.8,569.15,6.235
1558.8,570.15,6.218
1564.8,571.15,6.2
1570.8,572.15,6.181
1576.8,573.15,6.162
1583.4,574.15,6.141
1589.4,575.15,6.119
1595.4,576.15,6.097
1601.4,577.15,6.073
1607.4,578.15,6.048
1613.4,579.15,6.022
1619.4,580.15,5.994
1625.4,581.15,5.965
1631.4,582.15,5.934
1637.4,583.15,5.902
1643.4,584.15,5.869
1649.4,585.15,5.833
1655.4,586.15,5.795
1661.4,587.15,5.756
1667.4,588.15,5.715
1673.4,589.15,5.671
1679.4,590.15,5.625
1685.4,591.15,5.577
1691.4,592.15,5.527
1697.4,593.15,5.474
1703.4,594.15,5.418
1709.4,595.15,5.36
1715.4,596.15,5.299
1721.4,597.15,5.235
1727.4,598.15,5.168
1733.4,599.15,5.098
1739.4,600.15,5.026
1745.4,601.15,4.95
1751.4,602.15,4.872
1757.4,603.15,4.79
1763.4,604.15,4.706
1769.4,605.15,4.619
1775.4,606.15,4.529
1781.4,607.15,4.436
1787.4,608.15,4.34
1793.4,609.15,4.241
1799.4,610.15,4.141
1805.4,611.15,4.038
1811.4,612.15,3.934
1817.4,613.15,3.828
1823.4,614.15,3.721
1830,615.15,3.613
1836,616.15,3.504
1842,617.15,3.397
1848,618.15,3.29
1854,619.15,3.186
1860,620.15,3.084
1866,621.15,2.966
1872,622.15,2.861
1878,623.15,2.755
1884,624.15,2.637
1890,625.15,2.532
1896,626.15,2.414
1902,627.15,2.309
1908,628.15,2.192
1914,629.15,2.096
1920,630.15,1.996
1926,631.15,1.883
