Time,Mass,HRR
[s],[g],[kW/m2]
0,73.45,-1.889216159
1,73.1383,-0.535539574
2,72.710695,1.698058882
3,72.692367,1.273894321
4,72.858433,-0.443663419
5,72.92173,-0.465976258
6,72.907029,2.571711483
7,72.860114,4.712710981
8,72.82943,4.177612558
9,72.861209,3.605734426
10,72.836579,3.832405874
11,72.802493,5.179288717
12,72.780436,3.889588908
13,72.770158,1.83427247
14,72.763354,0.87769147
15,72.744436,2.115294122
16,72.752584,0.065475781
17,72.733145,-5.907498328
18,72.704465,-15.45456149
19,72.651609,-26.49124242
20,72.554105,-32.82354157
21,72.427576,-42.08393869
22,72.340872,-43.45515052
23,72.197024,-31.41049958
24,72.011534,13.27430195
25,71.811711,89.48950449
26,71.627334,141.7178802
27,71.436802,197.2033333
28,71.242006,262.2906959
29,71.030487,299.2871636
30,70.791893,347.2228052
31,70.551865,380.1552992
32,70.345563,412.5289218
33,70.101238,445.5657082
34,69.821103,452.4330895
35,69.586902,472.3200811
36,69.344714,502.4482812
37,69.109792,521.3535097
38,68.844668,530.2418685
39,68.579169,539.5489748
40,68.333156,581.5192232
41,68.071708,592.9285307
42,67.8016,596.4280959
43,67.560187,607.0733263
44,67.29016,621.1393695
45,67.020935,632.0442493
46,66.748601,641.9347049
47,66.486254,622.3153317
48,66.268988,627.4952736
49,66.005036,630.2857859
50,65.745856,618.1066508
51,65.456171,633.5664458
52,65.192194,644.7309736
53,64.919871,637.000398
54,64.626186,655.1296408
55,64.326789,674.2720885
56,64.061839,655.73775
57,63.784931,646.2547632
58,63.501416,658.0395933
59,63.229579,646.9694641
60,62.918614,664.3570132
61,62.628557,689.0491448
62,62.328038,698.1383099
63,62.062429,703.902088
64,61.803054,697.5016392
65,61.509952,670.647682
66,61.205551,664.9501386
67,60.919293,692.4430231
68,60.628518,712.9304966
69,60.308596,708.8310085
70,60.012373,711.9632966
71,59.730717,706.6254537
72,59.451545,710.1557711
73,59.178294,692.6307531
74,58.874957,707.9098109
75,58.564293,700.8204301
76,58.286303,682.6278958
77,57.956277,688.7105887
78,57.627638,692.0082244
79,57.335861,673.7908561
80,57.07476,680.6762117
81,56.764585,696.6906043
82,56.462897,735.2732192
83,56.170831,723.5672111
84,55.8641,712.2527158
85,55.553357,720.9470419
86,55.257929,742.1187159
87,54.966524,745.7522273
88,54.645588,745.0513642
89,54.321998,738.1515636
90,54.007975,726.1162606
91,53.699509,731.8971576
92,53.409641,742.6918199
93,53.10483,707.643542
94,52.761875,723.4331101
95,52.489183,755.6409199
96,52.228207,747.5831666
97,51.883562,747.2600531
98,51.543076,771.0268517
99,51.201979,790.6561853
100,50.833039,803.9935964
101,50.505595,760.1159227
102,50.195598,738.709253
103,49.884216,772.5106339
104,49.567379,761.6990593
105,49.220172,768.4313966
106,48.895433,764.6610302
107,48.566075,790.8424462
108,48.229207,791.421085
109,47.891154,806.4424282
110,47.51231,820.7323312
111,47.17213,806.7670399
112,46.867154,818.7112482
113,46.514861,880.1096031
114,46.157273,825.9483847
115,45.824381,822.4526995
116,45.485694,822.0038052
117,45.153743,821.8461944
118,44.812327,808.9398335
119,44.462613,800.1352781
120,44.107964,836.4546947
121,43.766773,825.4634194
122,43.442935,829.0540418
123,43.118352,822.0270467
124,42.739241,815.2417867
125,42.322858,811.8846928
126,41.975475,819.9965526
127,41.633289,811.3376119
128,41.321632,819.0460912
129,40.96287,864.632265
130,40.576314,816.7762045
131,40.219443,852.3158125
132,39.880447,851.8447013
133,39.547586,810.3011316
134,39.183399,821.0157626
135,38.820784,833.9726432
136,38.473821,866.421301
137,38.105629,905.8506003
138,37.74722,921.8934101
139,37.39275,938.7470646
140,37.040737,899.5545605
141,36.61803,894.1309444
142,36.14754,885.586487
143,35.787504,961.0017417
144,35.428488,926.9942741
145,35.047865,865.0374217
146,34.661379,959.3733875
147,34.273745,931.7024722
148,33.90075,882.2691745
149,33.507256,936.4551459
150,33.157702,977.507996
151,32.779435,968.6807895
152,32.395353,923.0250144
153,31.991497,894.3968758
154,31.577269,931.7862045
155,31.172047,935.3379541
156,30.785512,970.4977763
157,30.409119,1044.306623
158,30.00748,997.2147937
159,29.594268,1033.226386
160,29.163215,1043.926784
161,28.728158,972.9011907
162,28.31931,950.2441376
163,27.934884,1046.538326
164,27.539339,1038.754695
165,27.090479,937.5588226
166,26.663897,987.5208154
167,26.243071,1071.341787
168,25.824624,1156.81704
169,25.393816,1115.74817
170,24.933745,1034.411648
171,24.497024,1042.147417
172,24.062588,1003.423585
173,23.670323,1050.836828
174,23.267956,1133.777435
175,22.808462,1156.263373
176,22.322821,1094.165524
177,21.890483,1032.308875
178,21.491713,1066.247114
179,21.092308,1095.418829
180,20.634645,1045.459956
181,20.162432,1020.441749
182,19.709443,1053.145947
183,19.303487,1007.084759
184,18.852167,1046.903282
185,18.423043,1105.419156
186,17.993182,1045.846768
187,17.542884,1122.349798
188,17.111722,1125.706997
189,16.663456,1045.484038
190,16.196337,1086.092754
191,15.764855,1073.004224
192,15.324396,1145.105213
193,14.862812,1139.057854
194,14.388738,1159.35621
195,13.908243,1095.28599
196,13.423074,1077.971432
197,12.961843,1062.875069
198,12.470725,1125.507218
199,11.981044,1091.382025
200,11.52983,1134.488562
201,11.04138,1091.345959
202,10.529241,991.2609307
203,10.047485,1037.299504
204,9.545875,1116.340907
205,9.055872,1117.055474
206,8.548534,1303.774339
207,8.038861,1256.330853
208,7.526745,1258.98369
209,7.023116,1437.379831
210,6.486265,1361.1077
