Time,Mass,HRR
[s],[g],[kW/m2]
0,72.47,0.109528135
1,72.91976,-0.822639151
2,73.176001,0.746082362
3,73.072588,3.428083425
4,73.110854,2.271483387
5,73.180765,0.709374469
6,73.181935,0.501484794
7,73.167852,1.756709312
8,73.177822,3.391071949
9,73.207016,3.290696677
10,73.154483,1.206380368
11,73.1073,0.685162213
12,73.096408,2.112457263
13,73.123121,4.004402048
14,73.148362,2.202382762
15,73.144199,-2.510212804
16,73.111679,-10.53946921
17,73.059964,-22.20404072
18,72.951914,-28.83089215
19,72.909,-38.00289117
20,72.693764,-44.41801457
21,72.658583,-40.46989842
22,72.666232,-3.64220305
23,72.38613,65.48349646
24,72.114186,108.3192068
25,71.886456,164.2040545
26,71.674009,240.1024514
27,71.499878,284.5067928
28,71.263923,320.8044291
29,71.010757,361.8675136
30,70.814233,420.180877
31,70.613043,446.3799286
32,70.347222,454.0817743
33,70.081667,490.0509804
34,69.854644,511.3538701
35,69.645239,511.9319342
36,69.377971,520.7567989
37,69.110378,525.8893523
38,68.880227,547.3633808
39,68.626552,564.2222075
40,68.331163,555.3131276
41,68.056394,578.4911896
42,67.837498,581.0024165
43,67.606788,580.5513968
44,67.31353,590.2662661
45,67.068749,581.0388194
46,66.820484,601.1819852
47,66.541677,647.8192471
48,66.277824,620.7288904
49,66.006583,610.4167801
50,65.718715,628.4586073
51,65.401666,675.2107284
52,65.111055,672.8524829
53,64.862095,673.9267145
54,64.614327,658.2115503
55,64.341686,664.9604383
56,64.069809,672.636422
57,63.770762,658.3072346
58,63.452527,647.6485515
59,63.157309,627.2844333
60,62.884114,651.073123
61,62.62791,677.3880026
62,62.349207,677.0830453
63,62.081688,689.0761609
64,61.805786,685.1856334
65,61.520781,686.7720022
66,61.222925,671.0378875
67,60.898905,652.1238628
68,60.593337,653.9139646
69,60.328798,656.5705745
70,60.07516,709.8075553
71,59.804373,695.0220158
72,59.526225,698.3243846
73,59.217693,733.8228643
74,58.959337,689.0826537
75,58.660031,670.6692623
76,58.345704,687.0525854
77,58.047318,732.257937
78,57.75959,761.0661076
79,57.441691,729.1470109
80,57.155399,695.2046087
81,56.897187,696.2090633
82,56.606811,713.205821
83,56.281555,696.414157
84,56.022009,706.0132467
85,55.70954,720.5942369
86,55.39015,729.0914053
87,55.111506,711.1643158
88,54.790927,703.1713902
89,54.462735,723.4069125
90,54.157695,724.7264461
91,53.893017,718.2043082
92,53.61798,721.6512959
93,53.311423,739.5709482
94,52.990714,750.638111
95,52.65945,744.0937087
96,52.328044,727.5179101
97,51.964826,752.5652518
98,51.664284,757.8806756
99,51.421462,757.7148531
100,51.098971,796.9844153
101,50.740877,799.7314553
102,50.38898,774.9820991
103,50.049633,768.5671647
104,49.732676,756.7394134
105,49.458453,779.5322443
106,49.15368,795.4109497
107,48.81543,795.2801065
108,48.484965,797.0564097
109,48.163361,781.8862701
110,47.842429,777.9310352
111,47.528333,769.0872311
112,47.205786,777.7214079
113,46.886704,796.6013342
114,46.523418,839.4718451
115,46.161118,800.3318701
116,45.826758,831.3680401
117,45.520345,868.2742736
118,45.157957,869.2888582
119,44.803131,847.8241811
120,44.511737,826.7448742
121,44.189769,839.4398908
122,43.824245,835.7917531
123,43.470911,838.6449025
124,43.103201,810.0344435
125,42.727091,842.5529359
126,42.411927,858.7702392
127,42.071218,864.9101278
128,41.699781,855.0502886
129,41.330607,842.6013747
130,40.996407,844.4934166
131,40.681311,877.4762153
132,40.352249,902.1089004
133,39.975319,841.7605869
134,39.606613,842.6784149
135,39.206579,826.6884452
136,38.788412,824.702434
137,38.44199,873.8732881
138,38.140938,936.5842086
139,37.79035,914.7969891
