Time (s),Mass (g)
584,136.133
585,136.034
586,135.927
587,135.787
588,135.623
589,135.509
590,135.388
591,135.274
592,135.195
593,135.072
594,134.885
595,134.765
596,134.692
597,134.584
598,134.449
599,134.289
600,134.199
601,134.029
602,133.89
603,133.811
604,133.715
605,133.558
606,133.42
607,133.344
608,133.208
609,133.058
610,132.968
611,132.823
612,132.697
613,132.589
614,132.454
615,132.318
616,132.207
617,132.075
618,131.955
619,131.828
620,131.718
621,131.586
622,131.476
623,131.353
624,131.227
625,131.114
626,130.969
627,130.851
628,130.736
629,130.607
630,130.493
631,130.393
632,130.238
633,130.099
634,129.998
635,129.874
636,129.762
637,129.638
638,129.512
639,129.408
640,129.291
641,129.182
642,129.055
643,128.94
644,128.841
645,128.726
646,128.608
647,128.478
648,128.381
649,128.272
650,128.162
651,128.071
652,127.947
653,127.852
654,127.785
655,127.669
656,127.587
657,127.497
658,127.419
659,127.315
660,127.245
661,127.191
662,127.126
663,127.072
664,126.996
665,126.926
666,126.891
667,126.82
668,126.774
669,126.708
670,126.657
671,126.615
672,126.546
673,126.488
674,126.473
675,126.429
676,126.386
677,126.369
678,126.313
679,126.287
680,126.252
681,126.245
682,126.192
683,126.177
684,126.156
685,126.115
686,126.1
687,126.069
688,126.05
689,126.015
690,126.008
691,125.97
692,125.96
693,125.948
694,125.928
695,125.923
696,125.899
697,125.87
698,125.855
699,125.847
700,125.837
701,125.834
702,125.805
703,125.796
704,125.781
705,125.801
706,125.747
707,125.742
708,125.753
709,125.75
710,125.729
711,125.683
712,125.694
713,125.685
714,125.687
715,125.676
716,125.686
717,125.66
718,125.658
719,125.641
720,125.625
721,125.64
722,125.627
723,125.623
724,125.606
725,125.617
726,125.624
727,125.62
728,125.601
729,125.574
730,125.586
731,125.567
732,125.571
733,125.573
734,125.575
735,125.574
736,125.594
737,125.576
738,125.56
739,125.575
740,125.557
741,125.558
742,125.576
743,125.552
744,125.558
745,125.543
746,125.54
747,125.538
748,125.538
749,125.541
