Time (s),Mass (g),T Top (K),T Back (K)
244,63.8,584.2,314.8
245,63.8,584.4,315.0
246,63.8,584.5,315.3
247,63.8,584.7,315.5
248,63.8,584.9,315.7
249,63.8,585.0,315.9
250,63.8,585.2,316.2
251,63.8,585.3,316.4
252,63.8,585.5,316.6
253,63.8,585.6,316.8
254,63.8,585.8,317.1
255,63.8,585.9,317.3
256,63.8,586.0,317.5
257,63.8,586.2,317.8
258,63.8,586.3,318.0
259,63.8,586.5,318.2
260,63.8,586.6,318.5
261,63.8,586.8,318.7
262,63.8,586.9,318.9
263,63.8,587.0,319.2
264,63.7,587.2,319.4
265,63.7,587.3,319.6
266,63.7,587.5,319.9
267,63.7,587.6,320.1
268,63.7,587.7,320.3
269,63.7,587.9,320.6
270,63.7,588.0,320.8
271,63.7,588.1,321.0
272,63.7,588.3,321.3
273,63.7,588.4,321.5
274,63.7,588.5,321.8
275,63.7,588.7,322.0
276,63.7,588.8,322.2
277,63.7,588.9,322.5
278,63.7,589.1,322.7
279,63.7,589.2,323.0
280,63.7,589.3,323.2
281,63.7,589.4,323.5
282,63.6,589.6,323.7
283,63.6,589.7,324.0
284,63.6,589.8,324.2
285,63.6,589.9,324.5
286,63.6,590.1,324.7
287,63.6,590.2,324.9
288,63.6,590.3,325.2
289,63.6,590.4,325.4
290,63.6,590.6,325.7
291,63.6,590.7,325.9
292,63.6,590.8,326.2
293,63.6,590.9,326.4
294,63.6,591.0,326.7
295,63.6,591.1,326.9
296,63.6,591.3,327.2
297,63.6,591.4,327.5
298,63.6,591.5,327.7
299,63.6,591.6,328.0
300,63.5,591.7,328.2
301,63.5,591.8,328.5
302,63.5,592.0,328.7
303,63.5,592.1,329.0
304,63.5,592.2,329.2
305,63.5,592.3,329.5
306,63.5,592.4,329.7
307,63.5,592.5,330.0
308,63.5,592.6,330.2
309,63.5,592.7,330.5
310,63.5,592.8,330.8
311,63.5,593.0,331.0
312,63.5,593.1,331.3
313,63.5,593.2,331.5
314,63.5,593.3,331.8
315,63.5,593.4,332.0
316,63.4,593.5,332.3
317,63.4,593.6,332.6
318,63.4,593.7,332.8
319,63.4,593.8,333.1
320,63.4,593.9,333.3
321,63.4,594.0,333.6
322,63.4,594.1,333.9
323,63.4,594.2,334.1
324,63.4,594.3,334.4
325,63.4,594.4,334.6
326,63.4,594.5,334.9
327,63.4,594.6,335.2
328,63.4,594.7,335.4
329,63.4,594.8,335.7
330,63.4,594.9,336.0
331,63.4,595.0,336.2
332,63.3,595.1,336.5
333,63.3,595.2,336.7
334,63.3,595.3,337.0
335,63.3,595.4,337.3
336,63.3,595.5,337.5
337,63.3,595.6,337.8
338,63.3,595.7,338.1
339,63.3,595.8,338.3
340,63.3,595.9,338.6
341,63.3,596.0,338.8
342,63.3,596.1,339.1
343,63.3,596.2,339.4
344,63.3,596.3,339.6
345,63.3,596.4,339.9
346,63.3,596.4,340.2
347,63.3,596.5,340.4
348,63.2,596.6,340.7
349,63.2,596.7,341.0
350,63.2,596.8,341.2
351,63.2,596.9,341.5
352,63.2,597.0,341.8
353,63.2,597.1,342.0
354,63.2,597.2,342.3
355,63.2,597.3,342.6
356,63.2,597.3,342.8
357,63.2,597.4,343.1
358,63.2,597.5,343.4
359,63.2,597.6,343.6
360,63.2,597.7,343.9
361,63.2,597.8,344.2
362,63.2,597.9,344.4
363,63.1,598.0,344.7
364,63.1,598.0,345.0
365,63.1,598.1,345.2
366,63.1,598.2,345.5
367,63.1,598.3,345.8
368,63.1,598.4,346.0
369,63.1,598.5,346.3
370,63.1,598.5,346.6
371,63.1,598.6,346.8
372,63.1,598.7,347.1
373,63.1,598.8,347.4
374,63.1,598.9,347.6
375,63.1,599.0,347.9
376,63.1,599.0,348.2
377,63.1,599.1,348.4
378,63.0,599.2,348.7
379,63.0,599.3,349.0
380,63.0,599.3,349.2
381,63.0,599.4,349.5
382,63.0,599.5,349.8
383,63.0,599.6,350.0
384,63.0,599.7,350.3
385,63.0,599.7,350.6
386,63.0,599.8,350.8
387,63.0,599.9,351.1
388,63.0,600.0,351.4
389,63.0,600.1,351.6
390,63.0,600.1,351.9
391,63.0,600.2,352.2
392,63.0,600.3,352.4
393,62.9,600.4,352.7
394,62.9,600.4,353.0
395,62.9,600.5,353.2
396,62.9,600.6,353.5
397,62.9,600.7,353.8
398,62.9,600.7,354.0
399,62.9,600.8,354.3
400,62.9,600.9,354.6
401,62.9,600.9,354.8
402,62.9,601.0,355.1
403,62.9,601.1,355.4
404,62.9,601.2,355.6
405,62.9,601.2,355.9
406,62.9,601.3,356.2
407,62.9,601.4,356.4
408,62.8,601.5,356.7
409,62.8,601.5,357.0
410,62.8,601.6,357.2
411,62.8,601.7,357.5
412,62.8,601.7,357.8
413,62.8,601.8,358.0
414,62.8,601.9,358.3
415,62.8,601.9,358.6
416,62.8,602.0,358.8
417,62.8,602.1,359.1
418,62.8,602.1,359.4
419,62.8,602.2,359.6
420,62.8,602.3,359.9
421,62.8,602.4,360.2
422,62.7,602.4,360.4
423,62.7,602.5,360.7
424,62.7,602.6,361.0
425,62.7,602.6,361.2
426,62.7,602.7,361.5
427,62.7,602.8,361.8
428,62.7,602.8,362.0
429,62.7,602.9,362.3
430,62.7,602.9,362.6
431,62.7,603.0,362.8
432,62.7,603.1,363.1
433,62.7,603.1,363.4
434,62.7,603.2,363.6
435,62.7,603.3,363.9
436,62.6,603.3,364.2
437,62.6,603.4,364.4
438,62.6,603.5,364.7
439,62.6,603.5,364.9
440,62.6,603.6,365.2
441,62.6,603.7,365.5
442,62.6,603.7,365.7
443,62.6,603.8,366.0
444,62.6,603.8,366.3
445,62.6,603.9,366.5
446,62.6,604.0,366.8
447,62.6,604.0,367.1
448,62.6,604.1,367.3
449,62.6,604.2,367.6
450,62.5,604.2,367.8
451,62.5,604.3,368.1
452,62.5,604.3,368.4
453,62.5,604.4,368.6
454,62.5,604.5,368.9
455,62.5,604.5,369.2
456,62.5,604.6,369.4
457,62.5,604.6,369.7
458,62.5,604.7,369.9
459,62.5,604.8,370.2
460,62.5,604.8,370.5
461,62.5,604.9,370.7
462,62.5,604.9,371.0
463,62.4,605.0,371.2
464,62.4,605.0,371.5
465,62.4,605.1,371.8
466,62.4,605.2,372.0
467,62.4,605.2,372.3
468,62.4,605.3,372.5
469,62.4,605.3,372.8
470,62.4,605.4,373.1
471,62.4,605.4,373.3
472,62.4,605.5,373.6
473,62.4,605.6,373.8
474,62.4,605.6,374.1
475,62.4,605.7,374.4
476,62.4,605.7,374.6
477,62.3,605.8,374.9
478,62.3,605.8,375.1
479,62.3,605.9,375.4
480,62.3,605.9,375.7
481,62.3,606.0,375.9
482,62.3,606.1,376.2
483,62.3,606.1,376.4
484,62.3,606.2,376.7
485,62.3,606.2,376.9
486,62.3,606.3,377.2
487,62.3,606.3,377.5
488,62.3,606.4,377.7
489,62.3,606.4,378.0
490,62.2,606.5,378.2
491,62.2,606.5,378.5
492,62.2,606.6,378.7
493,62.2,606.7,379.0
494,62.2,606.7,379.3
495,62.2,606.8,379.5
496,62.2,606.8,379.8
497,62.2,606.9,380.0
498,62.2,606.9,380.3
499,62.2,607.0,380.5
500,62.2,607.0,380.8
501,62.2,607.1,381.0
502,62.2,607.1,381.3
503,62.2,607.2,381.5
504,62.1,607.2,381.8
505,62.1,607.3,382.1
506,62.1,607.3,382.3
507,62.1,607.4,382.6
508,62.1,607.4,382.8
509,62.1,607.5,383.1
510,62.1,607.5,383.3
511,62.1,607.6,383.6
512,62.1,607.6,383.8
513,62.1,607.7,384.1
514,62.1,607.7,384.3
515,62.1,607.8,384.6
516,62.1,607.8,384.8
517,62.0,607.9,385.1
518,62.0,607.9,385.3
519,62.0,608.0,385.6
520,62.0,608.0,385.8
521,62.0,608.1,386.1
522,62.0,608.1,386.3
523,62.0,608.2,386.6
524,62.0,608.2,386.8
525,62.0,608.3,387.1
526,62.0,608.3,387.3
527,62.0,608.4,387.6
528,62.0,608.4,387.8
529,62.0,608.5,388.1
530,61.9,608.5,388.3
531,61.9,608.6,388.6
532,61.9,608.6,388.8
533,61.9,608.7,389.1
534,61.9,608.7,389.3
535,61.9,608.7,389.6
536,61.9,608.8,389.8
537,61.9,608.8,390.1
538,61.9,608.9,390.3
539,61.9,608.9,390.6
540,61.9,609.0,390.8
541,61.9,609.0,391.0
542,61.9,609.1,391.3
543,61.8,609.1,391.5
544,61.8,609.2,391.8
545,61.8,609.2,392.0
546,61.8,609.3,392.3
547,61.8,609.3,392.5
548,61.8,609.3,392.8
549,61.8,609.4,393.0
550,61.8,609.4,393.2
551,61.8,609.5,393.5
552,61.8,609.5,393.7
553,61.8,609.6,394.0
554,61.8,609.6,394.2
555,61.7,609.7,394.5
556,61.7,609.7,394.7
557,61.7,609.7,394.9
558,61.7,609.8,395.2
559,61.7,609.8,395.4
560,61.7,609.9,395.7
561,61.7,609.9,395.9
562,61.7,610.0,396.2
563,61.7,610.0,396.4
564,61.7,610.1,396.6
565,61.7,610.1,396.9
566,61.7,610.1,397.1
567,61.7,610.2,397.4
568,61.6,610.2,397.6
569,61.6,610.3,397.8
570,61.6,610.3,398.1
571,61.6,610.4,398.3
572,61.6,610.4,398.6
573,61.6,610.4,398.8
574,61.6,610.5,399.0
575,61.6,610.5,399.3
576,61.6,610.6,399.5
577,61.6,610.6,399.7
578,61.6,610.7,400.0
579,61.6,610.7,400.2
580,61.5,610.7,400.5
581,61.5,610.8,400.7
582,61.5,610.8,400.9
583,61.5,610.9,401.2
584,61.5,610.9,401.4
585,61.5,610.9,401.6
586,61.5,611.0,401.9
587,61.5,611.0,402.1
588,61.5,611.1,402.3
589,61.5,611.1,402.6
590,61.5,611.1,402.8
591,61.5,611.2,403.1
592,61.4,611.2,403.3
593,61.4,611.3,403.5
594,61.4,611.3,403.8
595,61.4,611.4,404.0
596,61.4,611.4,404.2
597,61.4,611.4,404.5
598,61.4,611.5,404.7
599,61.4,611.5,404.9
600,61.4,611.6,405.2
601,61.4,611.6,405.4
602,61.4,611.6,405.6
603,61.4,611.7,405.8
604,61.3,611.7,406.1
605,61.3,611.7,406.3
606,61.3,611.8,406.5
607,61.3,611.8,406.8
608,61.3,611.9,407.0
609,61.3,611.9,407.2
610,61.3,611.9,407.5
611,61.3,612.0,407.7
612,61.3,612.0,407.9
613,61.3,612.1,408.1
614,61.3,612.1,408.4
615,61.3,612.1,408.6
616,61.2,612.2,408.8
617,61.2,612.2,409.1
618,61.2,612.3,409.3
619,61.2,612.3,409.5
620,61.2,612.3,409.7
621,61.2,612.4,410.0
622,61.2,612.4,410.2
623,61.2,612.4,410.4
624,61.2,612.5,410.6
625,61.2,612.5,410.9
626,61.2,612.6,411.1
627,61.2,612.6,411.3
628,61.1,612.6,411.5
629,61.1,612.7,411.8
630,61.1,612.7,412.0
631,61.1,612.7,412.2
632,61.1,612.8,412.4
633,61.1,612.8,412.7
634,61.1,612.9,412.9
635,61.1,612.9,413.1
636,61.1,612.9,413.3
637,61.1,613.0,413.6
638,61.1,613.0,413.8
639,61.0,613.0,414.0
640,61.0,613.1,414.2
641,61.0,613.1,414.5
642,61.0,613.1,414.7
643,61.0,613.2,414.9
644,61.0,613.2,415.1
645,61.0,613.3,415.3
646,61.0,613.3,415.6
647,61.0,613.3,415.8
648,61.0,613.4,416.0
649,61.0,613.4,416.2
650,61.0,613.4,416.4
651,60.9,613.5,416.7
652,60.9,613.5,416.9
653,60.9,613.5,417.1
654,60.9,613.6,417.3
655,60.9,613.6,417.5
656,60.9,613.6,417.7
657,60.9,613.7,418.0
658,60.9,613.7,418.2
659,60.9,613.8,418.4
660,60.9,613.8,418.6
661,60.9,613.8,418.8
662,60.8,613.9,419.0
663,60.8,613.9,419.3
664,60.8,613.9,419.5
665,60.8,614.0,419.7
666,60.8,614.0,419.9
667,60.8,614.0,420.1
668,60.8,614.1,420.3
669,60.8,614.1,420.5
670,60.8,614.1,420.8
671,60.8,614.2,421.0
672,60.8,614.2,421.2
673,60.7,614.2,421.4
674,60.7,614.3,421.6
675,60.7,614.3,421.8
676,60.7,614.3,422.0
677,60.7,614.4,422.2
678,60.7,614.4,422.5
679,60.7,614.4,422.7
680,60.7,614.5,422.9
681,60.7,614.5,423.1
682,60.7,614.5,423.3
683,60.7,614.6,423.5
684,60.6,614.6,423.7
685,60.6,614.6,423.9
686,60.6,614.7,424.1
687,60.6,614.7,424.3
688,60.6,614.7,424.6
689,60.6,614.8,424.8
690,60.6,614.8,425.0
691,60.6,614.8,425.2
692,60.6,614.9,425.4
693,60.6,614.9,425.6
694,60.6,614.9,425.8
695,60.5,615.0,426.0
696,60.5,615.0,426.2
697,60.5,615.0,426.4
698,60.5,615.1,426.6
699,60.5,615.1,426.8
700,60.5,615.1,427.0
701,60.5,615.2,427.2
702,60.5,615.2,427.4
703,60.5,615.2,427.6
704,60.5,615.3,427.8
705,60.4,615.3,428.0
706,60.4,615.3,428.2
707,60.4,615.4,428.4
708,60.4,615.4,428.6
709,60.4,615.4,428.8
710,60.4,615.4,429.0
711,60.4,615.5,429.2
712,60.4,615.5,429.4
713,60.4,615.5,429.6
714,60.4,615.6,429.8
715,60.4,615.6,430.0
716,60.3,615.6,430.2
717,60.3,615.7,430.4
718,60.3,615.7,430.6
719,60.3,615.7,430.8
720,60.3,615.8,431.0
721,60.3,615.8,431.2
722,60.3,615.8,431.4
723,60.3,615.9,431.6
724,60.3,615.9,431.8
725,60.3,615.9,431.9
726,60.2,615.9,432.1
727,60.2,616.0,432.3
728,60.2,616.0,432.5
729,60.2,616.0,432.7
730,60.2,616.1,432.9
731,60.2,616.1,433.1
732,60.2,616.1,433.3
733,60.2,616.2,433.5
734,60.2,616.2,433.7
735,60.2,616.2,433.9
736,60.1,616.2,434.0
737,60.1,616.3,434.2
738,60.1,616.3,434.4
739,60.1,616.3,434.6
740,60.1,616.4,434.8
741,60.1,616.4,435.0
742,60.1,616.4,435.2
743,60.1,616.5,435.4
744,60.1,616.5,435.6
745,60.1,616.5,435.7
746,60.1,616.5,435.9
747,60.0,616.6,436.1
748,60.0,616.6,436.3
749,60.0,616.6,436.5
750,60.0,616.7,436.7
751,60.0,616.7,436.9
752,60.0,616.7,437.0
753,60.0,616.8,437.2
754,60.0,616.8,437.4
755,60.0,616.8,437.6
756,60.0,616.8,437.8
757,59.9,616.9,438.0
758,59.9,616.9,438.1
759,59.9,616.9,438.3
760,59.9,617.0,438.5
761,59.9,617.0,438.7
762,59.9,617.0,438.9
763,59.9,617.0,439.0
764,59.9,617.1,439.2
765,59.9,617.1,439.4
766,59.8,617.1,439.6
767,59.8,617.2,439.8
768,59.8,617.2,440.0
769,59.8,617.2,440.1
770,59.8,617.2,440.3
771,59.8,617.3,440.5
772,59.8,617.3,440.7
773,59.8,617.3,440.8
774,59.8,617.4,441.0
775,59.8,617.4,441.2
776,59.7,617.4,441.4
777,59.7,617.4,441.6
778,59.7,617.5,441.7
779,59.7,617.5,441.9
780,59.7,617.5,442.1
781,59.7,617.6,442.3
782,59.7,617.6,442.4
783,59.7,617.6,442.6
784,59.7,617.6,442.8
785,59.7,617.7,443.0
786,59.6,617.7,443.1
787,59.6,617.7,443.3
788,59.6,617.7,443.5
789,59.6,617.8,443.7
790,59.6,617.8,443.8
791,59.6,617.8,444.0
792,59.6,617.9,444.2
793,59.6,617.9,444.4
794,59.6,617.9,444.5
795,59.5,617.9,444.7
796,59.5,618.0,444.9
797,59.5,618.0,445.1
798,59.5,618.0,445.2
799,59.5,618.0,445.4
800,59.5,618.1,445.6
801,59.5,618.1,445.7
802,59.5,618.1,445.9
803,59.5,618.2,446.1
804,59.5,618.2,446.3
805,59.4,618.2,446.4
806,59.4,618.2,446.6
807,59.4,618.3,446.8
808,59.4,618.3,446.9
809,59.4,618.3,447.1
810,59.4,618.3,447.3
811,59.4,618.4,447.4
812,59.4,618.4,447.6
813,59.4,618.4,447.8
814,59.3,618.4,448.0
815,59.3,618.5,448.1
816,59.3,618.5,448.3
817,59.3,618.5,448.5
818,59.3,618.6,448.6
819,59.3,618.6,448.8
820,59.3,618.6,449.0
821,59.3,618.6,449.1
822,59.3,618.7,449.3
823,59.2,618.7,449.5
824,59.2,618.7,449.6
825,59.2,618.7,449.8
826,59.2,618.8,450.0
827,59.2,618.8,450.1
828,59.2,618.8,450.3
829,59.2,618.8,450.5
830,59.2,618.9,450.6
831,59.2,618.9,450.8
832,59.1,618.9,450.9
833,59.1,618.9,451.1
834,59.1,619.0,451.3
835,59.1,619.0,451.4
836,59.1,619.0,451.6
837,59.1,619.0,451.8
838,59.1,619.1,451.9
839,59.1,619.1,452.1
840,59.1,619.1,452.3
841,59.0,619.1,452.4
842,59.0,619.2,452.6
843,59.0,619.2,452.7
844,59.0,619.2,452.9
845,59.0,619.2,453.1
846,59.0,619.3,453.2
847,59.0,619.3,453.4
848,59.0,619.3,453.5
849,59.0,619.3,453.7
850,58.9,619.4,453.9
851,58.9,619.4,454.0
852,58.9,619.4,454.2
853,58.9,619.4,454.3
854,58.9,619.5,454.5
855,58.9,619.5,454.7
856,58.9,619.5,454.8
857,58.9,619.5,455.0
858,58.9,619.6,455.1
859,58.8,619.6,455.3
860,58.8,619.6,455.5
861,58.8,619.6,455.6
862,58.8,619.7,455.8
863,58.8,619.7,455.9
864,58.8,619.7,456.1
865,58.8,619.7,456.3
866,58.8,619.8,456.4
867,58.7,619.8,456.6
868,58.7,619.8,456.7
869,58.7,619.8,456.9
870,58.7,619.9,457.0
871,58.7,619.9,457.2
872,58.7,619.9,457.4
873,58.7,619.9,457.5
874,58.7,620.0,457.7
875,58.7,620.0,457.8
876,58.6,620.0,458.0
877,58.6,620.0,458.1
878,58.6,620.0,458.3
879,58.6,620.1,458.4
880,58.6,620.1,458.6
881,58.6,620.1,458.7
882,58.6,620.1,458.9
883,58.6,620.2,459.1
884,58.6,620.2,459.2
885,58.5,620.2,459.4
886,58.5,620.2,459.5
887,58.5,620.3,459.7
888,58.5,620.3,459.8
889,58.5,620.3,460.0
890,58.5,620.3,460.1
891,58.5,620.4,460.3
892,58.5,620.4,460.4
893,58.4,620.4,460.6
894,58.4,620.4,460.7
895,58.4,620.4,460.9
896,58.4,620.5,461.0
897,58.4,620.5,461.2
898,58.4,620.5,461.3
899,58.4,620.5,461.5
900,58.4,620.6,461.7
901,58.3,620.6,461.8
902,58.3,620.6,462.0
903,58.3,620.6,462.1
904,58.3,620.7,462.3
905,58.3,620.7,462.4
906,58.3,620.7,462.6
907,58.3,620.7,462.7
908,58.3,620.7,462.9
909,58.3,620.8,463.0
910,58.2,620.8,463.2
911,58.2,620.8,463.3
912,58.2,620.8,463.4
913,58.2,620.9,463.6
914,58.2,620.9,463.7
915,58.2,620.9,463.9
916,58.2,620.9,464.0
917,58.2,620.9,464.2
918,58.1,621.0,464.3
919,58.1,621.0,464.5
920,58.1,621.0,464.6
921,58.1,621.0,464.8
922,58.1,621.1,464.9
923,58.1,621.1,465.1
924,58.1,621.1,465.2
925,58.1,621.1,465.4
926,58.0,621.1,465.5
927,58.0,621.2,465.7
928,58.0,621.2,465.8
929,58.0,621.2,466.0
930,58.0,621.2,466.1
931,58.0,621.3,466.2
932,58.0,621.3,466.4
933,58.0,621.3,466.5
934,57.9,621.3,466.7
935,57.9,621.3,466.8
936,57.9,621.4,467.0
937,57.9,621.4,467.1
938,57.9,621.4,467.3
939,57.9,621.4,467.4
940,57.9,621.5,467.6
941,57.9,621.5,467.7
942,57.8,621.5,467.8
943,57.8,621.5,468.0
944,57.8,621.5,468.1
945,57.8,621.6,468.3
946,57.8,621.6,468.4
947,57.8,621.6,468.6
948,57.8,621.6,468.7
949,57.8,621.7,468.8
950,57.7,621.7,469.0
951,57.7,621.7,469.1
952,57.7,621.7,469.3
953,57.7,621.7,469.4
954,57.7,621.8,469.6
955,57.7,621.8,469.7
956,57.7,621.8,469.8
957,57.7,621.8,470.0
958,57.6,621.8,470.1
959,57.6,621.9,470.3
960,57.6,621.9,470.4
961,57.6,621.9,470.5
962,57.6,621.9,470.7
963,57.6,621.9,470.8
964,57.6,622.0,471.0
965,57.5,622.0,471.1
966,57.5,622.0,471.2
967,57.5,622.0,471.4
968,57.5,622.1,471.5
969,57.5,622.1,471.7
970,57.5,622.1,471.8
971,57.5,622.1,471.9
972,57.5,622.1,472.1
973,57.4,622.2,472.2
974,57.4,622.2,472.4
975,57.4,622.2,472.5
976,57.4,622.2,472.6
977,57.4,622.2,472.8
978,57.4,622.3,472.9
979,57.4,622.3,473.1
980,57.4,622.3,473.2
981,57.3,622.3,473.3
982,57.3,622.3,473.5
983,57.3,622.4,473.6
984,57.3,622.4,473.7
985,57.3,622.4,473.9
986,57.3,622.4,474.0
987,57.3,622.4,474.2
988,57.2,622.5,474.3
989,57.2,622.5,474.4
990,57.2,622.5,474.6
991,57.2,622.5,474.7
992,57.2,622.5,474.8
993,57.2,622.6,475.0
994,57.2,622.6,475.1
995,57.2,622.6,475.3
