Time (s),Mass (g),T Top (K),T Back (K)
978,12.2,1015.1,1009.1
979,12.2,1015.1,1009.2
980,12.1,1015.1,1009.3
981,12.1,1015.1,1009.4
982,12.1,1015.1,1009.5
983,12.1,1015.1,1009.6
984,12.1,1015.1,1009.7
985,12.1,1015.2,1009.8
986,12.1,1015.2,1009.9
987,12.1,1015.2,1010.0
988,12.1,1015.2,1010.1
989,12.1,1015.2,1010.2
990,12.1,1015.2,1010.3
991,12.1,1015.2,1010.4
992,12.1,1015.2,1010.5
993,12.1,1015.3,1010.6
994,12.1,1015.3,1010.6
995,12.1,1015.3,1010.7
996,12.1,1015.3,1010.8
997,12.1,1015.3,1010.9
998,12.1,1015.3,1011.0
999,12.1,1015.3,1011.1
1000,12.1,1015.3,1011.1
1001,12.1,1015.3,1011.2
1002,12.1,1015.4,1011.3
1003,12.1,1015.4,1011.4
1004,12.1,1015.4,1011.4
1005,12.0,1015.4,1011.5
1006,12.0,1015.4,1011.6
1007,12.0,1015.4,1011.7
1008,12.0,1015.4,1011.7
1009,12.0,1015.4,1011.8
1010,12.0,1015.4,1011.9
1011,12.0,1015.4,1011.9
1012,12.0,1015.5,1012.0
1013,12.0,1015.5,1012.1
1014,12.0,1015.5,1012.1
1015,12.0,1015.5,1012.2
1016,12.0,1015.5,1012.3
1017,12.0,1015.5,1012.3
1018,12.0,1015.5,1012.4
1019,12.0,1015.5,1012.5
1020,12.0,1015.5,1012.5
1021,12.0,1015.5,1012.6
1022,12.0,1015.5,1012.6
1023,12.0,1015.5,1012.7
1024,12.0,1015.5,1012.7
1025,12.0,1015.6,1012.8
1026,12.0,1015.6,1012.8
1027,12.0,1015.6,1012.9
1028,12.0,1015.6,1013.0
1029,12.0,1015.6,1013.0
1030,12.0,1015.6,1013.1
1031,11.9,1015.6,1013.1
1032,11.9,1015.6,1013.2
1033,11.9,1015.6,1013.2
1034,11.9,1015.6,1013.3
1035,11.9,1015.6,1013.3
1036,11.9,1015.6,1013.4
1037,11.9,1015.6,1013.4
1038,11.9,1015.6,1013.4
1039,11.9,1015.6,1013.5
1040,11.9,1015.7,1013.5
1041,11.9,1015.7,1013.6
1042,11.9,1015.7,1013.6
1043,11.9,1015.7,1013.7
1044,11.9,1015.7,1013.7
1045,11.9,1015.7,1013.7
1046,11.9,1015.7,1013.8
1047,11.9,1015.7,1013.8
1048,11.9,1015.7,1013.9
1049,11.9,1015.7,1013.9
1050,11.9,1015.7,1013.9
1051,11.9,1015.7,1014.0
1052,11.9,1015.7,1014.0
1053,11.9,1015.7,1014.1
1054,11.9,1015.7,1014.1
1055,11.9,1015.7,1014.1
1056,11.9,1015.7,1014.2
1057,11.9,1015.7,1014.2
1058,11.8,1015.7,1014.2
1059,11.8,1015.8,1014.3
1060,11.8,1015.8,1014.3
1061,11.8,1015.8,1014.3
1062,11.8,1015.8,1014.4
1063,11.8,1015.8,1014.4
1064,11.8,1015.8,1014.4
1065,11.8,1015.8,1014.5
1066,11.8,1015.8,1014.5
1067,11.8,1015.8,1014.5
1068,11.8,1015.8,1014.5
1069,11.8,1015.8,1014.6
1070,11.8,1015.8,1014.6
1071,11.8,1015.8,1014.6
1072,11.8,1015.8,1014.7
1073,11.8,1015.8,1014.7
1074,11.8,1015.8,1014.7
1075,11.8,1015.8,1014.7
1076,11.8,1015.8,1014.8
1077,11.8,1015.8,1014.8
1078,11.8,1015.8,1014.8
1079,11.8,1015.8,1014.8
1080,11.8,1015.8,1014.9
1081,11.8,1015.8,1014.9
1082,11.8,1015.8,1014.9
1083,11.8,1015.8,1014.9
1084,11.8,1015.8,1014.9
1085,11.8,1015.8,1015.0
1086,11.8,1015.9,1015.0
1087,11.7,1015.9,1015.0
1088,11.7,1015.9,1015.0
1089,11.7,1015.9,1015.1
1090,11.7,1015.9,1015.1
1091,11.7,1015.9,1015.1
1092,11.7,1015.9,1015.1
1093,11.7,1015.9,1015.1
1094,11.7,1015.9,1015.2
1095,11.7,1015.9,1015.2
1096,11.7,1015.9,1015.2
1097,11.7,1015.9,1015.2
1098,11.7,1015.9,1015.2
1099,11.7,1015.9,1015.2
1100,11.7,1015.9,1015.3
1101,11.7,1015.9,1015.3
1102,11.7,1015.9,1015.3
1103,11.7,1015.9,1015.3
1104,11.7,1015.9,1015.3
1105,11.7,1015.9,1015.3
1106,11.7,1015.9,1015.4
1107,11.7,1015.9,1015.4
1108,11.7,1015.9,1015.4
1109,11.7,1015.9,1015.4
1110,11.7,1015.9,1015.4
1111,11.7,1015.9,1015.4
1112,11.7,1015.9,1015.5
1113,11.7,1015.9,1015.5
1114,11.7,1015.9,1015.5
1115,11.7,1015.9,1015.5
1116,11.7,1015.9,1015.5
1117,11.6,1015.9,1015.5
1118,11.6,1015.9,1015.5
1119,11.6,1015.9,1015.5
1120,11.6,1015.9,1015.6
1121,11.6,1015.9,1015.6
1122,11.6,1015.9,1015.6
1123,11.6,1015.9,1015.6
1124,11.6,1015.9,1015.6
1125,11.6,1015.9,1015.6
1126,11.6,1015.9,1015.6
1127,11.6,1015.9,1015.6
1128,11.6,1015.9,1015.7
1129,11.6,1015.9,1015.7
1130,11.6,1015.9,1015.7
1131,11.6,1015.9,1015.7
1132,11.6,1015.9,1015.7
1133,11.6,1016.0,1015.7
1134,11.6,1016.0,1015.7
1135,11.6,1016.0,1015.7
1136,11.6,1016.0,1015.7
1137,11.6,1016.0,1015.7
1138,11.6,1016.0,1015.8
1139,11.6,1016.0,1015.8
1140,11.6,1016.0,1015.8
1141,11.6,1016.0,1015.8
1142,11.6,1016.0,1015.8
1143,11.6,1016.0,1015.8
1144,11.6,1016.0,1015.8
1145,11.6,1016.0,1015.8
1146,11.6,1016.0,1015.8
1147,11.6,1016.0,1015.8
1148,11.6,1016.0,1015.8
1149,11.5,1016.0,1015.8
1150,11.5,1016.0,1015.9
1151,11.5,1016.0,1015.9
1152,11.5,1016.0,1015.9
1153,11.5,1016.0,1015.9
1154,11.5,1016.0,1015.9
1155,11.5,1016.0,1015.9
1156,11.5,1016.0,1015.9
1157,11.5,1016.0,1015.9
1158,11.5,1016.0,1015.9
1159,11.5,1016.0,1015.9
1160,11.5,1016.0,1015.9
1161,11.5,1016.0,1015.9
1162,11.5,1016.0,1015.9
1163,11.5,1016.0,1015.9
1164,11.5,1016.0,1015.9
1165,11.5,1016.0,1015.9
1166,11.5,1016.0,1016.0
1167,11.5,1016.0,1016.0
1168,11.5,1016.0,1016.0
1169,11.5,1016.0,1016.0
1170,11.5,1016.0,1016.0
1171,11.5,1016.0,1016.0
1172,11.5,1016.0,1016.0
1173,11.5,1016.0,1016.0
1174,11.5,1016.0,1016.0
1175,11.5,1016.0,1016.0
1176,11.5,1016.0,1016.0
1177,11.5,1016.0,1016.0
1178,11.5,1016.0,1016.0
1179,11.5,1016.0,1016.0
1180,11.5,1016.0,1016.0
1181,11.5,1016.0,1016.0
1182,11.5,1016.0,1016.0
1183,11.4,1016.0,1016.0
1184,11.4,1016.0,1016.0
1185,11.4,1016.0,1016.0
1186,11.4,1016.0,1016.0
1187,11.4,1016.0,1016.1
1188,11.4,1016.0,1016.1
1189,11.4,1016.0,1016.1
1190,11.4,1016.0,1016.1
1191,11.4,1016.0,1016.1
1192,11.4,1016.0,1016.1
1193,11.4,1016.0,1016.1
1194,11.4,1016.0,1016.1
1195,11.4,1016.0,1016.1
1196,11.4,1016.0,1016.1
1197,11.4,1016.0,1016.1
1198,11.4,1016.0,1016.1
1199,11.4,1016.0,1016.1
1200,11.4,1016.0,1016.1
1201,11.4,1016.0,1016.1
1202,11.4,1016.0,1016.1
1203,11.4,1016.0,1016.1
1204,11.4,1016.0,1016.1
1205,11.4,1016.0,1016.1
1206,11.4,1016.0,1016.1
1207,11.4,1016.0,1016.1
1208,11.4,1016.0,1016.1
1209,11.4,1016.0,1016.1
1210,11.4,1016.0,1016.1
1211,11.4,1016.0,1016.1
1212,11.4,1016.0,1016.1
1213,11.4,1016.0,1016.1
1214,11.4,1016.0,1016.1
1215,11.4,1016.0,1016.1
1216,11.4,1016.0,1016.1
1217,11.4,1016.0,1016.1
1218,11.4,1016.0,1016.1
1219,11.3,1016.0,1016.1
1220,11.3,1016.0,1016.1
1221,11.3,1016.0,1016.1
1222,11.3,1016.0,1016.1
1223,11.3,1016.0,1016.1
1224,11.3,1016.0,1016.2
1225,11.3,1016.0,1016.2
1226,11.3,1016.0,1016.2
1227,11.3,1016.0,1016.2
1228,11.3,1016.0,1016.2
1229,11.3,1016.0,1016.2
1230,11.3,1016.0,1016.2
1231,11.3,1016.0,1016.2
1232,11.3,1016.0,1016.2
1233,11.3,1016.0,1016.2
1234,11.3,1016.0,1016.2
1235,11.3,1016.0,1016.2
1236,11.3,1016.0,1016.2
1237,11.3,1016.0,1016.2
1238,11.3,1016.0,1016.2
1239,11.3,1016.0,1016.2
1240,11.3,1016.0,1016.2
1241,11.3,1016.0,1016.2
1242,11.3,1016.0,1016.2
1243,11.3,1016.0,1016.2
1244,11.3,1016.0,1016.2
1245,11.3,1016.0,1016.2
1246,11.3,1016.0,1016.2
1247,11.3,1016.0,1016.2
1248,11.3,1016.0,1016.2
1249,11.3,1016.0,1016.2
1250,11.3,1016.0,1016.2
1251,11.3,1016.0,1016.2
1252,11.3,1016.0,1016.2
1253,11.3,1016.0,1016.2
1254,11.3,1016.0,1016.2
1255,11.3,1016.0,1016.2
1256,11.3,1016.0,1016.2
1257,11.3,1016.0,1016.2
1258,11.2,1016.0,1016.2
1259,11.2,1016.0,1016.2
1260,11.2,1016.0,1016.2
1261,11.2,1016.0,1016.2
1262,11.2,1016.0,1016.2
1263,11.2,1016.0,1016.2
1264,11.2,1016.0,1016.2
1265,11.2,1016.0,1016.2
1266,11.2,1016.0,1016.2
1267,11.2,1016.0,1016.2
1268,11.2,1016.0,1016.2
1269,11.2,1016.0,1016.2
1270,11.2,1016.0,1016.2
1271,11.2,1016.0,1016.2
1272,11.2,1016.0,1016.2
1273,11.2,1016.0,1016.2
1274,11.2,1016.0,1016.2
1275,11.2,1016.0,1016.2
1276,11.2,1016.0,1016.2
1277,11.2,1016.0,1016.2
1278,11.2,1016.0,1016.2
1279,11.2,1016.0,1016.2
1280,11.2,1016.0,1016.2
1281,11.2,1016.0,1016.2
1282,11.2,1016.0,1016.2
1283,11.2,1016.0,1016.2
1284,11.2,1016.0,1016.2
1285,11.2,1016.0,1016.2
1286,11.2,1016.0,1016.2
1287,11.2,1016.0,1016.2
1288,11.2,1016.0,1016.2
1289,11.2,1016.0,1016.2
1290,11.2,1016.0,1016.2
1291,11.2,1016.0,1016.2
1292,11.2,1016.0,1016.2
1293,11.2,1016.0,1016.2
1294,11.2,1016.0,1016.2
1295,11.2,1016.0,1016.2
1296,11.2,1016.0,1016.2
1297,11.2,1016.0,1016.2
1298,11.2,1016.0,1016.2
1299,11.2,1016.0,1016.2
1300,11.1,1016.0,1016.2
1301,11.1,1016.0,1016.2
1302,11.1,1016.0,1016.2
1303,11.1,1016.0,1016.2
1304,11.1,1016.0,1016.2
1305,11.1,1016.0,1016.2
1306,11.1,1016.0,1016.2
1307,11.1,1016.0,1016.2
1308,11.1,1016.0,1016.2
1309,11.1,1016.0,1016.2
1310,11.1,1016.0,1016.2
1311,11.1,1016.0,1016.2
1312,11.1,1016.0,1016.2
1313,11.1,1016.0,1016.2
1314,11.1,1016.0,1016.2
1315,11.1,1016.0,1016.2
1316,11.1,1016.0,1016.2
1317,11.1,1016.0,1016.2
1318,11.1,1016.0,1016.2
1319,11.1,1016.0,1016.2
1320,11.1,1016.0,1016.2
1321,11.1,1016.0,1016.2
1322,11.1,1016.0,1016.2
1323,11.1,1016.0,1016.2
1324,11.1,1016.0,1016.2
1325,11.1,1016.0,1016.2
1326,11.1,1016.0,1016.2
1327,11.1,1016.0,1016.2
1328,11.1,1016.0,1016.2
1329,11.1,1016.0,1016.2
1330,11.1,1016.0,1016.2
1331,11.1,1016.0,1016.2
1332,11.1,1016.0,1016.2
1333,11.1,1016.0,1016.2
1334,11.1,1016.0,1016.2
1335,11.1,1016.0,1016.2
1336,11.1,1016.0,1016.2
1337,11.1,1016.0,1016.2
1338,11.1,1016.0,1016.2
1339,11.1,1016.0,1016.2
1340,11.1,1016.0,1016.2
1341,11.1,1016.0,1016.2
1342,11.1,1016.0,1016.2
1343,11.1,1016.0,1016.2
1344,11.1,1016.0,1016.2
1345,11.1,1016.0,1016.2
1346,11.0,1016.0,1016.2
1347,11.0,1016.0,1016.2
1348,11.0,1016.0,1016.2
1349,11.0,1016.0,1016.2
1350,11.0,1016.0,1016.2
1351,11.0,1016.0,1016.2
1352,11.0,1016.0,1016.2
1353,11.0,1016.0,1016.2
1354,11.0,1016.0,1016.2
1355,11.0,1016.0,1016.2
1356,11.0,1016.0,1016.2
1357,11.0,1016.0,1016.2
1358,11.0,1016.0,1016.2
1359,11.0,1016.0,1016.2
1360,11.0,1016.0,1016.2
1361,11.0,1016.0,1016.2
1362,11.0,1016.0,1016.2
1363,11.0,1016.0,1016.2
1364,11.0,1016.0,1016.2
1365,11.0,1016.0,1016.2
1366,11.0,1016.0,1016.2
1367,11.0,1016.0,1016.2
1368,11.0,1016.0,1016.2
1369,11.0,1016.0,1016.2
1370,11.0,1016.0,1016.2
1371,11.0,1016.0,1016.2
1372,11.0,1016.0,1016.2
1373,11.0,1016.0,1016.2
1374,11.0,1016.0,1016.2
1375,11.0,1016.0,1016.2
1376,11.0,1016.0,1016.2
1377,11.0,1016.0,1016.2
1378,11.0,1016.0,1016.2
1379,11.0,1016.0,1016.2
1380,11.0,1016.0,1016.2
1381,11.0,1016.0,1016.2
1382,11.0,1016.0,1016.2
1383,11.0,1016.0,1016.2
1384,11.0,1016.0,1016.2
1385,11.0,1016.0,1016.2
1386,11.0,1016.0,1016.2
1387,11.0,1016.0,1016.2
1388,11.0,1016.0,1016.2
1389,11.0,1016.0,1016.2
1390,11.0,1016.0,1016.2
1391,11.0,1016.0,1016.2
1392,11.0,1016.0,1016.2
1393,11.0,1016.0,1016.2
1394,11.0,1016.0,1016.2
1395,11.0,1016.0,1016.2
1396,10.9,1016.0,1016.2
1397,10.9,1016.0,1016.2
1398,10.9,1016.0,1016.2
1399,10.9,1016.0,1016.2
1400,10.9,1016.0,1016.2
1401,10.9,1016.0,1016.2
1402,10.9,1016.0,1016.2
1403,10.9,1016.0,1016.2
1404,10.9,1016.0,1016.2
1405,10.9,1016.0,1016.2
1406,10.9,1016.0,1016.2
1407,10.9,1016.0,1016.2
1408,10.9,1016.0,1016.2
1409,10.9,1016.0,1016.2
1410,10.9,1016.0,1016.2
1411,10.9,1016.0,1016.2
1412,10.9,1016.0,1016.2
1413,10.9,1016.0,1016.2
1414,10.9,1016.0,1016.2
1415,10.9,1016.0,1016.2
1416,10.9,1016.0,1016.2
1417,10.9,1016.0,1016.2
1418,10.9,1016.0,1016.2
1419,10.9,1016.0,1016.2
1420,10.9,1016.0,1016.2
1421,10.9,1016.0,1016.2
1422,10.9,1016.0,1016.2
1423,10.9,1016.0,1016.2
1424,10.9,1016.0,1016.2
1425,10.9,1016.0,1016.2
1426,10.9,1016.0,1016.2
1427,10.9,1016.0,1016.2
1428,10.9,1016.0,1016.2
1429,10.9,1016.0,1016.2
1430,10.9,1016.0,1016.2
1431,10.9,1016.0,1016.2
1432,10.9,1016.0,1016.2
1433,10.9,1016.0,1016.2
1434,10.9,1016.0,1016.2
1435,10.9,1016.0,1016.2
1436,10.9,1016.0,1016.2
1437,10.9,1016.0,1016.2
1438,10.9,1016.0,1016.2
1439,10.9,1016.0,1016.2
1440,10.9,1016.0,1016.2
1441,10.9,1016.0,1016.2
1442,10.9,1016.0,1016.2
1443,10.9,1016.0,1016.2
1444,10.9,1016.0,1016.2
1445,10.9,1016.0,1016.2
1446,10.9,1016.0,1016.2
1447,10.9,1016.0,1016.2
1448,10.9,1016.0,1016.2
1449,10.9,1016.0,1016.2
1450,10.9,1016.0,1016.2
1451,10.8,1016.0,1016.2
1452,10.8,1016.0,1016.2
1453,10.8,1016.0,1016.2
1454,10.8,1016.0,1016.2
1455,10.8,1016.0,1016.2
1456,10.8,1016.0,1016.2
1457,10.8,1016.0,1016.2
1458,10.8,1016.0,1016.2
1459,10.8,1016.0,1016.2
1460,10.8,1016.0,1016.2
1461,10.8,1016.0,1016.2
1462,10.8,1016.0,1016.2
1463,10.8,1016.0,1016.2
1464,10.8,1016.0,1016.2
1465,10.8,1016.0,1016.2
1466,10.8,1016.0,1016.2
1467,10.8,1016.0,1016.2
1468,10.8,1016.0,1016.2
1469,10.8,1016.0,1016.2
1470,10.8,1016.0,1016.2
1471,10.8,1016.0,1016.2
1472,10.8,1016.0,1016.2
1473,10.8,1016.0,1016.2
1474,10.8,1016.0,1016.2
1475,10.8,1016.0,1016.2
1476,10.8,1016.0,1016.2
1477,10.8,1016.0,1016.2
1478,10.8,1016.0,1016.2
1479,10.8,1016.0,1016.2
1480,10.8,1016.0,1016.2
1481,10.8,1016.0,1016.2
1482,10.8,1016.0,1016.2
1483,10.8,1016.0,1016.2
1484,10.8,1016.0,1016.2
1485,10.8,1016.0,1016.2
1486,10.8,1016.0,1016.2
1487,10.8,1016.0,1016.2
1488,10.8,1016.0,1016.2
1489,10.8,1016.0,1016.2
1490,10.8,1016.0,1016.2
1491,10.8,1016.0,1016.2
1492,10.8,1016.0,1016.2
1493,10.8,1016.0,1016.2
1494,10.8,1016.0,1016.2
1495,10.8,1016.0,1016.2
1496,10.8,1016.0,1016.2
1497,10.8,1016.0,1016.2
1498,10.8,1016.0,1016.2
1499,10.8,1016.0,1016.1
1500,10.8,1016.0,1016.1
