Time,Mass (g),T Back (K),T Top (K)
126.0,64.64807704799999,294.07201,575.4880499999999
127.0,64.64481696,294.11836900000003,575.8284
128.0,64.641525768,294.166,576.1664499999999
129.0,64.638204768,294.214915,576.49683
130.0,64.63485396,294.265122,576.8226500000001
131.0,64.631473344,294.316633,577.1458
132.0,64.62806291999999,294.369455,577.4613400000001
133.0,64.624623984,294.423597,577.77275
134.0,64.62115588799999,294.479067,578.0820699999999
135.0,64.617658632,294.535875,578.3831299999999
136.0,64.61413415999999,294.594025,578.68075
137.0,64.610580528,294.653527,578.97662
138.0,64.60699967999999,294.714386,579.26459
139.0,64.603390968,294.776608,579.5486000000001
140.0,64.599755688,294.840199,579.83148
141.0,64.596092544,294.905166,580.1078299999999
142.0,64.59240348,294.971512,580.37768
143.0,64.5886872,295.039242,580.64863
144.0,64.58494499999999,295.108362,580.91362
145.0,64.581177528,295.178874,581.17193
146.0,64.577383488,295.250782,581.4286500000001
147.0,64.573564824,295.324089,581.68346
148.0,64.56972088799999,295.398799,581.93219
149.0,64.56585232799999,295.474913,582.17419
150.0,64.561959144,295.552435,582.41908
151.0,64.558041336,295.631365,582.65776
152.0,64.5541002,295.711706,582.89072
153.0,64.55013508799999,295.793458,583.11977
154.0,64.546146648,295.876622,583.3507500000001
155.0,64.54213488,295.961199,583.57552
156.0,64.53810043200001,296.04719,583.7951
157.0,64.534043304,296.134594,584.0100199999999
158.0,64.52996414399999,296.22341,584.22752
159.0,64.525862952,296.313639,584.44201
160.01,64.521718992,296.40574300000003,584.64815
161.01,64.51755364799999,296.49926800000003,584.85059
162.01,64.51338765599999,296.593742,585.0577499999999
163.01,64.509200928,296.689622,585.25895
164.01,64.504993464,296.786909,585.45337
165.01,64.500765264,296.885598,585.64219
166.01,64.496517624,296.985688,585.83649
167.01,64.49224989599999,297.087176,586.02781
168.01,64.48796208,297.19006,586.2109
169.01,64.483655472,297.294335,586.3915999999999
170.01,64.479330072,297.4,586.57091
171.01,64.474985232,297.50705,586.75164
172.01,64.470622248,297.615481,586.92695
173.01,64.46624111999999,297.72529099999997,587.0975599999999
174.01,64.461841848,297.836474,587.26659
175.01,64.45742508000001,297.949027,587.4353100000001
176.01,64.452990816,298.062945,587.6014
177.01,64.448539056,298.178223,587.76463
178.01,64.44407044799999,298.294857,587.92487
179.01,64.439584992,298.412842,588.082
180.01,64.43508333599999,298.532173,588.23875
181.01,64.43056548,298.652844,588.3942400000001
182.01,64.426031424,298.774851,588.5460800000001
183.01,64.421481816,298.898012,588.6954000000001
184.01,64.416916656,299.022218,588.84293
185.01,64.412335944,299.147734,588.9887200000001
186.01,64.407740976,299.274558,589.13264
187.01,64.403130456,299.402684,589.27655
188.01,64.39850568,299.532108,589.4158199999999
189.01,64.393866648,299.662824,589.55344
190.01,64.389214008,299.794829,589.68943
191.01,64.384547112,299.927784,589.82497
192.01,64.379866608,300.061732,589.9581499999999
193.01,64.37517249599999,300.196928,590.08878
194.01,64.370465424,300.333368,590.2193199999999
195.01,64.36574603999999,300.471049,590.34645
196.01,64.361013048,300.609964,590.47275
197.01,64.356267744,300.750111,590.5968399999999
198.01,64.351510128,300.891299,590.72095
199.01,64.346740848,301.033262,590.8426
200.01,64.341959256,301.176395,590.9618
201.01,64.337166,301.320711,591.08034
202.01,64.332361728,301.466205,591.19826
203.01,64.327545792,301.61287,591.31405
204.01,64.32271884,301.760698,591.42858
205.01,64.317880872,301.909421,591.54058
206.01,64.313032536,302.058921,591.65251
207.01,64.308173184,302.209563,591.76352
208.01,64.30330411199999,302.361341,591.87186
209.01,64.298424024,302.514249,591.9797
210.01,64.293534864,302.66828,592.08665
211.01,64.288635336,302.8234,592.1916100000001
212.01,64.283726736,302.979136,592.29667
213.01,64.278808416,303.135785,592.39903
214.01,64.27388102399999,303.293508,592.5004
215.01,64.26894456,303.452301,592.60126
216.01,64.263999024,303.612159,592.70193
217.01,64.259044416,303.773081,592.79955
218.01,64.254082032,303.934701,592.89675
219.01,64.24911057599999,304.096994,592.99375
220.01,64.244130696,304.260302,593.08941
221.01,64.23914304,304.424625,593.18415
222.01,64.234147608,304.589958,593.27806
223.01,64.229143752,304.756301,593.37023
224.01,64.224132768,304.92335,593.46078
225.01,64.21911400799999,305.090951,593.5524
226.01,64.21408812,305.259501,593.64341
227.01,64.209054456,305.42900199999997,593.7312
228.01,64.204014312,305.599449,593.81966
229.01,64.19896704,305.770832,593.90621
230.01,64.19391264,305.942755,593.99342
231.01,64.18885175999999,306.115276,594.07873
232.01,64.183783752,306.288719,594.1647800000001
233.01,64.178709912,306.463077,594.24921
234.01,64.173629592,306.638344,594.33164
235.01,64.168542792,306.814489,594.41376
236.01,64.16345016,306.990988,594.4963
237.01,64.158351048,307.16814999999997,594.57804
238.01,64.153246752,307.346171,594.65848
239.01,64.14813597599999,307.52504799999997,594.73819
240.01,64.143020016,307.70477900000003,594.81722
241.01,64.137898224,307.885183,594.89525
242.01,64.132771248,308.065852,594.97344
243.01,64.127639088,308.247284,595.05137
244.01,64.122501096,308.42952,595.1287
245.01,64.117358568,308.612555,595.20421
246.01,64.112210208,308.796362,595.27968
247.01,64.10705795999999,308.98044500000003,595.3543199999999
248.01,64.10189987999999,309.165076,595.42857
249.01,64.096737264,309.350486,595.50308
250.01,64.091570112,309.536668,595.57626
251.01,64.086398424,309.723618,595.64922
252.01,64.0812222,309.911073,595.72195
253.01,64.07604144,310.09873600000003,595.79241
254.01,64.07085614399999,310.287105,595.8631
255.01,64.06566696,310.476196,595.93525
256.01,64.06047324,310.666007,596.00632
257.01,64.05527563199999,310.856432,596.0755300000001
258.01,64.050073488,311.046946,596.14516
259.01,64.04486810399999,311.23804,596.21415
260.01,64.03965818399999,311.429809,596.28307
261.01,64.034444376,311.62225,596.3505
262.01,64.029227328,311.815319,596.4182000000001
263.01,64.02400639199999,312.008495,596.48579
264.01,64.018781568,312.20214599999997,596.55425
265.01,64.013553504,312.396448,596.61961
266.01,64.008321552,312.591398,596.68554
267.01,64.00308636,312.786983,596.7508
268.01,63.99784728,312.982682,596.81603
269.01,63.992605608,313.178695,596.88225
270.01,63.98736004799999,313.375312,596.94794
271.01,63.982111247999995,313.572536,597.01106
272.01,63.976859208,313.770364,597.0752
273.01,63.971604576,313.968315,597.14014
274.01,63.966346703999996,314.16648399999997,597.2026599999999
275.01,63.961085592,314.365221,597.26523
276.01,63.95582123999999,314.564527,597.32834
277.01,63.950553648,314.764403,597.39128
278.01,63.945284111999996,314.964384,597.45466
279.01,63.940010687999994,315.164526,597.51667
280.01,63.93473532,315.365199,597.57692
281.01,63.929456712000004,315.566403,597.63797
282.01,63.924174864,315.76813,597.6998
283.01,63.918891071999994,315.969904,597.75965
284.01,63.91360404,316.171877,597.82095
285.01,63.908314415999996,316.37438,597.8820000000001
286.01,63.903022848,316.577408,597.94229
287.01,63.89772804,316.780957,598.00217
288.01,63.89243063999999,316.984501,598.06178
289.01,63.887130647999996,317.18823,598.1204700000001
290.01,63.881828712,317.392457,598.17863
291.01,63.87652353599999,317.597189,598.23891
292.01,63.871216415999996,317.802408,598.2981500000001
293.01,63.865906704000004,318.00755300000003,598.3564799999999
294.01,63.8605944,318.21295299999997,598.41556
295.01,63.855280152,318.418865,598.4724100000001
296.01,63.849963312,318.625319,598.5311300000001
297.01,63.84464387999999,318.832404,598.58871
298.01,63.839322503999995,319.039758,598.64499
299.01,63.833998535999996,319.247324,598.70182
300.01,63.82867262399999,319.455307,598.76005
301.01,63.823344119999994,319.663786,598.8175699999999
302.01,63.818013672,319.87289599999997,598.8751199999999
303.01,63.812680631999996,320.082132,598.93143
304.01,63.807345647999995,320.291522,598.98683
305.01,63.80200872,320.501259,599.04264
306.01,63.7966692,320.711441,599.09956
307.01,63.791327736,320.922154,599.1553
308.01,63.785983679999994,321.132813,599.21151
309.01,63.78063768,321.343636,599.2672600000001
310.01,63.775289736,321.55476,599.32228
311.01,63.769939848,321.766299,599.37865
312.01,63.764587367999994,321.978172,599.43415
313.01,63.759232944,322.189967,599.48852
314.01,63.753876575999996,322.401948,599.5422699999999
315.01,63.74851826399999,322.61421,599.59677
316.01,63.74315736,322.82689700000003,599.652
317.01,63.737794511999994,323.039657,599.70676
318.01,63.73242971999999,323.252293,599.76203
319.01,63.727062984,323.465038,599.81556
320.01,63.721694303999996,323.67795,599.86914
321.01,63.716323032,323.891058,599.92446
322.01,63.710949815999996,324.104235,599.97766
323.01,63.705575304,324.317538,600.0306
324.01,63.700197552,324.531004,600.0834600000001
325.01,63.694818504,324.744646,600.13807
326.01,63.689437512,324.958438,600.1926000000001
327.01,63.684053928,325.172356,600.24578
328.01,63.678669047999996,325.386445,600.29881
329.01,63.673281576,325.600709,600.35108
330.01,63.667892159999994,325.815154,600.40399
331.01,63.662500152,326.02972,600.4575
332.01,63.657106848,326.244421,600.5097000000001
333.01,63.651710952,326.459285,600.5616299999999
334.01,63.64631376,326.674315,600.61424
335.01,63.640913976,326.889504,600.6669099999999
336.01,63.635512248,327.10479,600.72039
337.01,63.630107927999994,327.320213,600.7727600000001
338.01,63.624702312,327.53578600000003,600.82434
339.01,63.619294104,327.751514,600.87525
340.01,63.613883952,327.967359,600.92668
341.01,63.608471856,328.183293,600.97919
342.01,63.603057168,328.399359,601.03103
343.01,63.597641184,328.615559,601.0834600000001
344.01,63.592222608,328.831894,601.1351999999999
345.01,63.586801439999995,329.048305,601.18628
346.01,63.581378975999996,329.264817,601.23793
347.01,63.57595392,329.481449,601.2891999999999
348.01,63.57052692,329.69820500000003,601.34044
349.01,63.565097976,329.915069,601.39047
350.01,63.559666439999994,330.131983,601.44066
351.01,63.55423295999999,330.348995,601.49281
352.01,63.548796888,330.566111,601.5450599999999
353.01,63.54335887199999,330.783336,601.59491
354.01,63.537918912,331.000621,601.64536
355.01,63.53247636,331.217957,601.69586
356.01,63.527031864,331.43538,601.74695
357.01,63.521584776,331.652893,601.79727
358.01,63.516135743999996,331.870489,601.84695
359.01,63.510684768,332.08811000000003,601.8962200000001
360.01,63.5052312,332.305794,601.94646
361.01,63.499775039999996,332.523554,601.99812
362.01,63.494316936,332.741393,602.04964
363.01,63.48885624,332.95928,602.0991799999999
364.01,63.4833936,333.177178,602.14815
365.01,63.477928368,333.395133,602.19748
366.01,63.472460544,333.613149,602.24801
367.01,63.466990775999996,333.831229,602.2978499999999
368.01,63.461518416,334.049309,602.34685
369.01,63.456044112,334.26741,602.39463
370.01,63.450567215999996,334.485554,602.4464
371.01,63.445087728,334.703745,602.49713
372.01,63.439605648,334.921964,602.54598
373.01,63.434120976,335.140166,602.59338
374.01,63.42863436,335.358395,602.64335
375.01,63.423145152000004,335.576658,602.69346
376.01,63.417653351999995,335.794959,602.74189
377.01,63.41215896,336.013244,602.78932
378.01,63.406662624,336.231514,602.8378
379.01,63.401163048,336.449801,602.88842
380.01,63.39566088,336.668109,602.93742
381.01,63.390156768,336.886431,602.98647
382.01,63.384649416,337.104703,603.0353600000001
383.01,63.379140119999995,337.322968,603.08365
384.01,63.373627584,337.541238,603.13211
385.01,63.368112456,337.759519,603.18021
386.01,63.36259473599999,337.97777,603.2278699999999
387.01,63.357075072,338.195969,603.2756099999999
388.01,63.35155152,338.414158,603.3249000000001
389.01,63.346026024,338.632339,603.37426
390.01,63.340497936,338.850511,603.4222
391.01,63.334966607999995,339.068615,603.46982
392.01,63.329432688,339.286684,603.518
393.01,63.323896176,339.504735,603.5654999999999
394.01,63.318356423999994,339.722772,603.61342
395.01,63.312814728,339.94077,603.66086
396.01,63.307269143999996,340.158684,603.7080100000001
397.01,63.301721616,340.376561,603.75506
398.01,63.296170848,340.594409,603.80391
399.01,63.29061684,340.812229,603.8517400000001
400.01,63.28506024,341.029965,603.89923
401.01,63.279501048,341.247628,603.94682
402.01,63.273938616,341.465245,603.99441
403.01,63.268372944,341.682821,604.0414000000001
404.01,63.262804679999995,341.900343,604.0880500000001
405.01,63.257233824,342.11776,604.13483
406.01,63.25165908,342.335115,604.18134
407.01,63.246081743999994,342.552416,604.2287699999999
408.01,63.240501168,342.769669,604.2767699999999
409.01,63.23491799999999,342.986829,604.32458
410.01,63.229331591999994,343.203883,604.37109
411.01,63.223741944,343.420866,604.41695
412.01,63.218149055999994,343.637786,604.4639500000001
413.01,63.212552928,343.854639,604.5098399999999
414.01,63.20695356,344.071363,604.55643
415.01,63.201351599999995,344.287989,604.60262
416.01,63.1957464,344.50453400000004,604.64891
417.01,63.190137312,344.721003,604.69578
418.01,63.184525631999996,344.937373,604.74254
419.01,63.17891006399999,345.15360499999997,604.78873
420.01,63.173291903999996,345.36974399999997,604.8346300000001
421.01,63.167669855999996,345.585794,604.8808
422.01,63.162045216,345.801759,604.9272599999999
423.01,63.156416688,346.017583,604.97273
424.01,63.15078491999999,346.233273,605.01783
425.01,63.145149912,346.448857,605.06356
426.01,63.13951101599999,346.664338,605.10969
427.01,63.133869528,346.879711,605.15588
428.01,63.128224152,347.09491,605.20136
429.01,63.122574887999995,347.309976,605.24829
430.01,63.116923031999995,347.524919,605.29379
431.01,63.111267288,347.739741,605.3382899999999
432.01,63.105607656,347.954409,605.3836200000001
433.01,63.099945432,348.16889100000003,605.42842
434.01,63.094278672,348.383222,605.47262
435.01,63.088608672,348.597394,605.51809
436.01,63.082935432,348.81137,605.56432
437.01,63.077258304,349.025172,605.60937
438.01,63.071577936,349.238901,605.65492
439.01,63.06589368,349.452504,605.69966
440.01,63.060205536,349.66595,605.74422
441.01,63.054513504,349.879173,605.7881
442.01,63.048818231999995,350.0923,605.83338
443.01,63.043119072,350.305365,605.8779099999999
444.01,63.03741667199999,350.518306,605.92143
445.01,63.031709735999996,350.731083,605.96591
446.01,63.025999559999995,350.943643,606.01169
447.01,63.02028549599999,351.156164,606.05632
448.01,63.014567543999995,351.368599,606.10094
449.01,63.008845703999995,351.58090400000003,606.1447900000001
450.01,63.003119976,351.793029,606.18929
451.01,62.99739036,352.004978,606.2334599999999
452.01,62.991656856,352.216884,606.27738
453.01,62.985919464,352.428681,606.32053
454.01,62.980178183999996,352.640332,606.36356
455.01,62.974433016,352.851774,606.40761
456.01,62.96868396,353.063096,606.45231
457.01,62.962931016,353.274367,606.49663
458.01,62.95717353599999,353.485519,606.54112
459.01,62.951412168,353.696515,606.58401
460.01,62.945646911999994,353.907291,606.6273699999999
461.01,62.939877768,354.118,606.67053
462.01,62.934104088,354.32863399999997,606.71299
463.01,62.928327167999996,354.53914,606.7561900000001
464.01,62.922545064,354.749479,606.79936
465.01,62.916759719999995,354.959609,606.84226
466.01,62.91096984,355.16969,606.88654
467.01,62.905175424,355.379667,606.92993
468.01,62.89937712,355.589501,606.97325
469.01,62.89357492799999,355.799141,607.0161
470.01,62.8877682,356.008604,607.0585599999999
471.01,62.881956936,356.218026,607.10132
472.01,62.876141784,356.427333,607.14381
473.01,62.870322095999995,356.63649,607.18634
474.01,62.86449852,356.845433,607.22828
475.01,62.85866976,357.054243,607.2706000000001
476.01,62.85283776,357.262998,607.31395
477.01,62.847000576,357.471629,607.3569299999999
478.01,62.841159504,357.68010300000003,607.39908
479.01,62.835313895999995,357.888356,607.44145
480.01,62.829463751999995,358.096508,607.48426
481.01,62.823609071999996,358.304577,607.52593
482.01,62.817749856,358.512507,607.56713
483.01,62.811886752,358.720264,607.60863
484.01,62.806018464,358.927789,607.64958
485.01,62.800146288,359.135251,607.69119
486.01,62.794269576,359.342615,607.73458
487.01,62.78838767999999,359.549836,607.7769599999999
488.01,62.78250189599999,359.756872,607.8184699999999
489.01,62.776610928,359.963687,607.86039
490.01,62.770715424,360.170454,607.90164
491.01,62.764816032,360.377109,607.9423899999999
492.01,62.758911456,360.583614,607.98339
493.01,62.753002343999995,360.789919,608.02435
494.01,62.747088047999995,360.996029,608.06547
495.01,62.74116986399999,361.20209,608.10628
496.01,62.735246495999995,361.408029,608.14824
497.01,62.729318592,361.613814,608.19036
498.01,62.723386151999996,361.819391,608.23147
499.01,62.71744852799999,362.02479700000004,608.27242
500.01,62.711506368,362.230133,608.31248
501.01,62.705559023999996,362.435336,608.35283
502.01,62.69960714399999,362.640373,608.39374
503.01,62.693650728,362.845185,608.4343799999999
504.01,62.687689128,363.049849,608.47417
505.01,62.681722992,363.254443,608.51389
506.01,62.675751672,363.45890099999997,608.5550499999999
507.01,62.669775816,363.663189,608.59598
508.01,62.663794775999996,363.867245,608.63673
509.01,62.65780855199999,364.07117700000003,608.6771200000001
510.01,62.651817792,364.275029,608.717
511.01,62.645821848,364.478741,608.7572700000001
512.01,62.639820719999996,364.68228,608.79682
513.01,62.633815055999996,364.885587,608.8359800000001
514.01,62.627804208,365.088777,608.87538
515.01,62.621788175999995,365.291869,608.91431
516.01,62.615767608,365.494812,608.95452
517.01,62.609741208,365.69757400000003,608.99605
518.01,62.603710272,365.900092,609.0362700000001
519.01,62.597674151999996,366.102511,609.07543
520.01,62.591632847999996,366.30483200000003,609.1149399999999
521.01,62.58558635999999,366.507001,609.1546000000001
522.01,62.579534687999995,366.708987,609.19353
523.01,62.573477831999995,366.91073,609.23203
524.01,62.567416439999995,367.112382,609.27045
525.01,62.561349216,367.313931,609.30924
526.01,62.555276808,367.515329,609.34834
527.01,62.549199216,367.716543,609.38912
528.01,62.54311644,367.917517,609.4286
529.01,62.53702848,368.118395,609.46726
530.01,62.530935336,368.319159,609.50638
531.01,62.52483636,368.519763,609.54459
532.01,62.518732848,368.72017800000003,609.58266
533.01,62.512623504,368.920344,609.62082
534.01,62.50650897599999,369.120425,609.65957
535.01,62.500389264,369.32039299999997,609.69746
536.01,62.49426372,369.520203,609.73519
537.01,62.488132992,369.719824,609.7744299999999
538.01,62.48199707999999,369.919197,609.81351
539.01,62.475855335999995,370.11848299999997,609.8517400000001
540.01,62.469708407999995,370.317657,609.89023
541.01,62.46355629599999,370.516675,609.9285199999999
542.01,62.457398352,370.715506,609.96636
543.01,62.451235224,370.914096,610.0040300000001
544.01,62.445066264,371.112583,610.04151
545.01,62.43889212,371.310952,610.07848
546.01,62.432712144,371.50916,610.11554
547.01,62.426526984,371.707176,610.1539700000001
548.01,62.420335992,371.904941,610.19273
549.01,62.414139816,372.102604,610.2308499999999
550.01,62.40793780799999,372.300157,610.2690299999999
551.01,62.401729968,372.497551,610.3059900000001
552.01,62.395516944,372.694756,610.34326
553.01,62.389298088,372.891712,610.3805500000001
554.01,62.3830734,373.08855,610.41707
555.01,62.376843527999995,373.28529000000003,610.45336
556.01,62.370607824,373.48187,610.4895
557.01,62.364366288,373.67827,610.52638
558.01,62.358118919999995,373.87442,610.5653500000001
559.01,62.35186572,374.07043,610.60339
560.01,62.345607336,374.26635,610.64062
561.01,62.339343119999995,374.46212,610.67701
562.01,62.333073072,374.65771,610.71318
563.01,62.326797191999994,374.85306,610.74969
564.01,62.32051548,375.04825,610.78548
565.01,62.314227935999995,375.24335,610.82105
566.01,62.30793456,375.43829,610.85709
567.01,62.301635352,375.63304,610.89362
568.01,62.295330312,375.82757,610.9316799999999
569.01,62.28901944,376.02191,610.96893
570.01,62.282702736,376.21616,611.00545
571.01,62.2763802,376.41026999999997,611.04135
572.01,62.270051832,376.6042,611.0768499999999
573.01,62.263717631999995,376.79791,611.11315
574.01,62.257376951999994,376.99141,611.14868
575.01,62.251031088,377.18483000000003,611.1841
576.01,62.244678744,377.37811,611.2189000000001
577.01,62.238320568,377.57122,611.25449
578.01,62.23195655999999,377.76413,611.29157
579.01,62.225586719999995,377.95679,611.32849
580.01,62.2192104,378.14937,611.3642600000001
581.01,62.212828247999994,378.34182,611.39981
582.01,62.206440264,378.53409,611.43466
583.01,62.2000458,378.72615,611.47039
584.01,62.193645503999996,378.91796999999997,611.5052000000001
585.01,62.187239375999994,379.10969,611.53993
586.01,62.180826767999996,379.30129,611.57422
587.01,62.174408328,379.49272,611.6091200000001
588.01,62.167984055999995,379.68396,611.64535
589.01,62.161553304,379.87495,611.68132
590.01,62.155116072,380.06581,611.71648
591.01,62.148673007999996,380.25656,611.75148
592.01,62.142224112,380.44716,611.7863500000001
593.01,62.135768736,380.63758,611.82154
594.01,62.12930688,380.82776,611.8557599999999
595.01,62.122839191999994,381.01776,611.88936
596.01,62.116365024,381.20766000000003,611.92284
597.01,62.109885024,381.39741,611.95749
598.01,62.103398543999994,381.58697,611.99326
599.01,62.096906232,381.77632,612.0285200000001
600.01,62.090406791999996,381.96544,612.06344
601.01,62.08390152,382.15448000000004,612.09866
602.01,62.07739041599999,382.34337,612.1332
603.01,62.070872183999995,382.53209,612.1667
604.01,62.06434812,382.72062,612.20016
605.01,62.057817576,382.90889,612.23297
606.01,62.0512812,383.09704999999997,612.26596
607.01,62.04473769599999,383.28508999999997,612.30072
608.01,62.03818836,383.47297000000003,612.33617
609.01,62.031632544,383.66067,612.3709799999999
610.01,62.025070248,383.84811,612.40528
611.01,62.018501472,384.0354,612.4386400000001
612.01,62.01192621599999,384.22258999999997,612.47262
613.01,62.005345127999995,384.40962,612.5058200000001
614.01,61.998756912,384.59648,612.53869
615.01,61.992162216,384.78313,612.57088
616.01,61.985561688,384.96955,612.60338
617.01,61.978954679999994,385.15587,612.63813
618.01,61.972340544,385.34205,612.67283
619.01,61.965720575999995,385.52806,612.707
620.01,61.95909348,385.71387,612.74087
621.01,61.952459903999994,385.89942,612.7737
622.01,61.945819848,386.08486,612.80663
623.01,61.93917396,386.27018,612.8382899999999
624.01,61.932520944,386.45534,612.86967
625.01,61.925861448,386.64031,612.90224
626.01,61.91919547199999,386.82504,612.9369300000001
627.01,61.912522368,387.00959,612.97108
628.01,61.905842783999994,387.19404,613.00572
629.01,61.899157368,387.37835,613.0383400000001
630.01,61.892464176,387.56248,613.0703599999999
631.01,61.885765152,387.74640999999997,613.10166
632.01,61.879059647999995,387.93009,613.13328
633.01,61.87234701599999,388.11368,613.16566
634.01,61.86562790399999,388.29712,613.19899
635.01,61.858902312,388.48040000000003,613.2328299999999
636.01,61.852169591999996,388.66348,613.2655199999999
637.01,61.845430392,388.84632,613.29793
638.01,61.838684064,389.02899,613.33041
639.01,61.831931256,389.21156,613.36175
640.01,61.82517196799999,389.39398,613.39293
641.01,61.8184062,389.57622000000003,613.425
642.01,61.811633304,389.75825,613.45805
643.01,61.804853279999996,389.94004,613.49081
644.01,61.798066776,390.12173,613.5224900000001
645.01,61.791273792,390.30329,613.55403
646.01,61.78447368,390.48469,613.5860299999999
647.01,61.77766644,390.66589,613.61721
648.01,61.77085271999999,390.84686,613.64919
649.01,61.76403252,391.02765999999997,613.68169
