Time,Mass (g),T Back (K),T Top (K)
208.01,48.267907776,318.645625,981.7596
209.01,48.215157984,319.039886,981.84889
210.01,48.162516408,319.436429,981.9378
211.01,48.109975272,319.836008,982.02627
212.01,48.057543648,320.237974,982.11367
213.01,48.005222184,320.642262,982.20026
214.01,47.953000511999996,321.049303,982.28684
215.01,47.900879927999995,321.458129,982.37249
216.01,47.848866912,321.869517,982.45723
217.01,47.796958224,322.282851,982.5415
218.01,47.745143496,322.698296,982.62554
219.01,47.693431151999995,323.115927,982.7086
220.01,47.641822487999995,323.534924,982.79086
221.01,47.590310376,323.955867,982.87297
222.01,47.538891576,324.378604,982.95448
223.01,47.487573864,324.803304,983.0351
224.01,47.436355944,325.22994,983.11507
225.01,47.385227448,325.658595,983.19507
226.01,47.334192912,326.08924,983.27415
227.01,47.28325622399999,326.521835,983.35247
228.01,47.23241479199999,326.956451,983.43039
229.01,47.181658248,327.392974,983.50813
230.01,47.130995664000004,327.831487,983.58497
231.01,47.08042768799999,328.271877,983.66113
232.01,47.029948487999995,328.714209,983.73712
233.01,46.979553528,329.158416,983.81268
234.01,46.929249936,329.60450000000003,983.88744
235.01,46.879038359999996,330.052465,983.96152
236.01,46.828909728,330.502235,984.03572
237.01,46.77886468799999,330.953864,984.10914
238.01,46.728908424,331.40723,984.1819
239.01,46.679040287999996,331.862415,984.25411
240.01,46.629249912,332.319318,984.3264
241.01,46.57954247999999,332.777998,984.39783
242.01,46.529921232,333.238357,984.46869
243.01,46.480383576,333.700429,984.53915
244.01,46.430921088,334.164166,984.60955
245.01,46.381539599999996,334.629534,984.67918
246.01,46.332241704,335.096534,984.74823
247.01,46.28302351199999,335.56512299999997,984.817
248.01,46.2338766,336.035333,984.88559
249.01,46.184809392,336.507053,984.95345
250.01,46.135823183999996,336.98035,985.02078
251.01,46.08691279199999,337.455112,985.08795
252.01,46.038072384,337.93141,985.15485
253.01,45.989308439999995,338.409111,985.22103
254.01,45.940622256,338.888293,985.28671
255.01,45.89200735199999,339.368855,985.35234
256.01,45.843461135999995,339.850862,985.41753
257.01,45.79498944,340.33419000000004,985.48212
258.01,45.74659226399999,340.818902,985.54623
259.01,45.698263127999994,341.3049,985.61037
260.01,45.650000088,341.792219,985.67401
261.01,45.601808976,342.280773,985.73708
262.01,45.55368979199999,342.77061000000003,985.79967
263.01,45.505635408,343.261643,985.86238
264.01,45.457645176,343.753888,985.92449
265.01,45.409723631999995,344.247263,985.98612
266.01,45.361872072,344.741785,986.04729
267.01,45.314081424,345.237396,986.1086
268.01,45.266352983999994,345.734104,986.16932
269.01,45.21869064,346.231829,986.22954
270.01,45.17109504,346.73057,986.28932
271.01,45.12355776,347.230257,986.34925
272.01,45.076080096,347.730859,986.4086
273.01,45.02866658399999,348.23228,986.46749
274.01,44.981316576,348.73443399999996,986.52595
275.01,44.934022296,349.237373,986.58458
276.01,44.88678503999999,349.741225,986.64264
277.01,44.839609343999996,350.245909,986.70025
278.01,44.79249456,350.751593,986.75746
279.01,44.745433559999995,351.25816399999997,986.81482
280.01,44.698426344,351.76574700000003,986.87167
281.01,44.65147809599999,352.274208,986.92805
282.01,44.60458752,352.783631,986.98406
283.01,44.557749431999994,353.293947,987.04017
284.01,44.510962535999994,353.805221,987.09586
285.01,44.464230719999996,354.31739,987.15106
286.01,44.417554632,354.830503,987.20593
287.01,44.370929736,355.344511,987.26082
288.01,44.324351496,355.859392,987.31541
289.01,44.27782704,356.37516800000003,987.36949
290.01,44.231355719999996,356.891794,987.42324
291.01,44.184933,357.409336,987.47696
292.01,44.138554991999996,357.927706,987.53051
293.01,44.092227527999995,358.446961,987.58351
294.01,44.045949959999994,358.966963,987.63619
295.01,43.999720992,359.48788,987.68877
296.01,43.9535322,360.00952,987.74131
297.01,43.90739136,360.53207299999997,987.79327
298.01,43.861298472,361.05531,987.84492
299.01,43.81525223999999,361.579473,987.89641
300.01,43.769243592,362.104305,987.94797
301.01,43.723279656,362.63,987.99894
302.01,43.677361728,363.156318,988.04961
303.01,43.631487864,363.6835,988.10006
304.01,43.585650288,364.211329,988.15071
305.01,43.539854184,364.739979,988.20074
306.01,43.494100848,365.269269,988.25047
307.01,43.448389631999994,365.799287,988.29991
308.01,43.402714056,366.329972,988.3496
309.01,43.357075416,366.861341,988.39874
310.01,43.311476952,367.393399,988.44756
311.01,43.265918664,367.926097,988.49611
312.01,43.220396016,368.459492,988.54477
313.01,43.17490512,368.993429,988.59313
314.01,43.129453104,369.52808400000004,988.64106
315.01,43.084038024,370.063244,988.68874
316.01,43.038657936,370.599149,988.73641
317.01,42.99330636,371.135542,988.78401
318.01,42.947990424,371.672605,988.83111
319.01,42.90270948,372.210125,988.87796
320.01,42.857462232,372.748294,988.92467
321.01,42.812241552,373.28696,988.97152
322.01,42.767052623999994,373.8262,989.01781
323.01,42.721896744,374.36598,989.06385
324.01,42.676772616,374.90627,989.10967
325.01,42.631674407999995,375.44711,989.15576
326.01,42.586603416,375.98837000000003,989.2013
327.01,42.54156288,376.5302,989.24657
328.01,42.4965528,377.0724,989.29162
329.01,42.451567992,377.61521,989.33679
330.01,42.40660586399999,378.15837,989.38169
331.01,42.361672248,378.70205,989.4262
332.01,42.316765847999996,379.24608,989.47051
333.01,42.271885368,379.7906,989.5148
334.01,42.227024328,380.33551,989.55909
335.01,42.182187911999996,380.88084000000003,989.6029
336.01,42.137377416,381.42658,989.64649
337.01,42.092591544,381.97262,989.68993
338.01,42.047822520000004,382.51913,989.73359
339.01,42.003075528000004,383.06588999999997,989.77672
340.01,41.958351216,383.61312,989.81963
341.01,41.913650231999995,384.16058,989.86231
342.01,41.868966095999994,384.7085,989.90524
343.01,41.824298808,385.25667,989.94778
344.01,41.779652256,385.80517,989.99002
345.01,41.735027088,386.35395,990.03207
346.01,41.690418767999994,386.90301,990.07414
347.01,41.645824055999995,387.45241,990.11618
348.01,41.60124684,388.00202,990.15778
349.01,41.556688416,388.55196,990.19919
350.01,41.51214684,389.10202,990.24048
351.01,41.46761628,389.65244,990.28199
352.01,41.423099976,390.20299,990.32299
353.01,41.378599871999995,390.75383999999997,990.36378
354.01,41.334115968,391.30485,990.40439
355.01,41.289642432,391.85605,990.44523
356.01,41.245178616,392.40745,990.48573
357.01,41.200728407999996,392.95897,990.52594
358.01,41.156292455999996,393.51074,990.56597
359.01,41.11186752,394.06258,990.60601
360.01,41.067448416,394.61465,990.64608
361.01,41.023040976,395.16670999999997,990.68572
362.01,40.978644552,395.71899,990.72518
363.01,40.934258496,396.2713,990.7645
364.01,40.88987762399999,396.82376999999997,990.80409
365.01,40.845503232,397.37632,990.84321
366.01,40.80113856,397.92892,990.88212
367.01,40.756782959999995,398.48163999999997,990.92087
368.01,40.712431896,399.03430000000003,990.95977
369.01,40.668083424,399.58711,990.99848
370.01,40.62374207999999,400.13983,991.03687
371.01,40.579407864,400.69268999999997,991.07509
372.01,40.535078831999996,401.24547,991.11327
373.01,40.490748504,401.79829,991.1516
374.01,40.446422064,402.35104,991.18948
375.01,40.402100808,402.90373999999997,991.2272
376.01,40.35778344,403.45645,991.26474
377.01,40.313464776,404.00905,991.30259
378.01,40.269146112,404.56165,991.34003
379.01,40.224829392000004,405.11403,991.37726
380.01,40.180515912,405.66642,991.41433
381.01,40.136201136,406.21860000000004,991.45145
382.01,40.091881824,406.77074,991.48858
383.01,40.04756316,407.32268999999997,991.52534
384.01,40.003244496,407.87451999999996,991.56194
385.01,39.958925183999995,408.42619,991.59842
386.01,39.914599392,408.97761,991.63518
387.01,39.870269712,409.5289,991.6715
388.01,39.825938736,410.07986,991.70764
389.01,39.781605815999995,410.63072999999997,991.74363
390.01,39.737266416,411.18124,991.77978
391.01,39.692918592,411.73154999999997,991.81579
392.01,39.648567528,412.28148999999996,991.85149
393.01,39.604211928,412.83117,991.88704
394.01,39.559850495999996,413.38052,991.92256
395.01,39.515477399999995,413.92953,991.95826
396.01,39.471097824,414.47821,991.99355
397.01,39.426711768,415.02639,992.02868
398.01,39.382319232,415.57426,992.06364
399.01,39.337914384,416.12158999999997,992.09893
400.01,39.293499168,416.66859,992.13386
401.01,39.249074879999995,417.21499,992.16859
402.01,39.204642815999996,417.76093000000003,992.20315
403.01,39.160199735999996,418.30626,992.23778
404.01,39.115741104,418.85103000000004,992.27248
405.01,39.071272104,419.39519,992.30681
406.01,39.026792736,419.93865,992.34098
407.01,38.982301703999994,420.48148000000003,992.37504
408.01,38.937794472,421.0235,992.40942
409.01,38.893272984,421.56479,992.44341
410.01,38.848739183999996,422.10506,992.4772
411.01,38.80419242399999,422.64449,992.51085
412.01,38.759628815999996,423.18273,992.54465
413.01,38.715047064,423.71979,992.57841
414.01,38.670451056,424.2555,992.61184
415.01,38.625839496,424.79005,992.64512
416.01,38.581212384,425.32329,992.67835
417.01,38.536563887999996,425.85469,992.71186
418.01,38.491897896,426.38392999999996,992.74495
419.01,38.447215056,426.91148,992.77786
420.01,38.402515367999996,427.43723,992.81065
421.01,38.357794295999994,427.96128,992.84372
422.01,38.31305183999999,428.48402999999996,992.87657
423.01,38.26829059199999,429.00507,992.90914
424.01,38.223510552,429.52520000000004,992.94158
425.01,38.178709776,430.04364,992.97408
426.01,38.133883728,430.56147999999996,993.00673
427.01,38.089036944,431.07755,993.03897
428.01,38.044169423999996,431.5931,993.07107
429.01,37.99928052,432.1068,993.10309
430.01,37.954365696,432.62023999999997,993.13545
431.01,37.9094256,433.13189,993.16742
432.01,37.864463472,433.64341,993.19918
433.01,37.819478016,434.15321,993.23085
434.01,37.774467288,434.66283999999996,993.26269
435.01,37.729428047999995,435.17078000000004,993.29451
436.01,37.684364183999996,435.67866000000004,993.32594
437.01,37.639275696,436.18494999999996,993.35729
438.01,37.594161936,436.69128,993.38863
439.01,37.549017719999995,437.19615,993.42025
440.01,37.503845639999994,437.70094,993.4514
441.01,37.45864764,438.20421,993.48241
442.01,37.41342307199999,438.70753,993.51339
443.01,37.368168047999994,439.20944,993.5446
444.01,37.322881272000004,439.71146999999996,993.57557
445.01,37.277566631999996,440.21213,993.60627
446.01,37.23222348,440.71284,993.63694
447.01,37.186851168000004,441.21218999999996,993.66767
448.01,37.141443216,441.71171000000004,993.69846
449.01,37.096005456,442.20993,993.72888
450.01,37.050537887999994,442.70837,993.75925
451.01,37.005039864,443.20556999999997,993.78956
452.01,36.959506848,443.70308,993.82008
453.01,36.913940784000005,444.19938,993.85026
454.01,36.868342968,444.69591,993.88036
455.01,36.822712752,445.19126,993.91038
456.01,36.77704884,445.68697,993.94041
457.01,36.731346696,446.1815,993.97043
458.01,36.685612152,446.67645,994.00027
459.01,36.639843911999996,447.17026,994.03001
460.01,36.594041328,447.66444,994.05959
461.01,36.548199864,448.15747,994.08943
462.01,36.502322111999995,448.65099,994.11902
463.01,36.456409367999996,449.14340000000004,994.14846
464.01,36.41046228,449.63639,994.17768
465.01,36.364475664,450.12835,994.20723
466.01,36.318450168,450.62079,994.23663
467.01,36.272388383999996,451.11217999999997,994.26577
468.01,36.226289664,451.60417,994.29474
469.01,36.180152064,452.09524,994.32387
470.01,36.133972344,452.58693,994.35313
471.01,36.087754391999994,453.07774,994.38199
472.01,36.041498856,453.56917,994.41071
473.01,35.995204439999995,454.05987,994.43949
474.01,35.94886596,454.55108,994.46861
475.01,35.902487304000005,455.04159000000004,994.49726
476.01,35.856068472,455.53265999999996,994.52574
477.01,35.80961076,456.0232,994.55424
478.01,35.763109632,456.51432,994.58295
479.01,35.716565087999996,457.00509,994.61141
480.01,35.669979072,457.49633,994.63968
481.01,35.623351584000005,457.98728,994.66792
482.01,35.576681328,458.47879,994.69617
483.01,35.529964416,458.97024,994.72448
484.01,35.483204087999994,459.46232,994.75254
485.01,35.436402288000004,459.95465,994.78049
486.01,35.389556424,460.44773,994.80836
487.01,35.342663256,460.94185,994.83652
488.01,35.29572408,461.43733,994.86435
489.01,35.248741488,461.93372,994.89203
490.01,35.201714184000004,462.43144,994.91965
491.01,35.15463827999999,462.92996,994.94756
492.01,35.107514424,463.42962,994.97526
493.01,35.06034456,463.92985999999996,995.00272
494.01,35.013129336,464.43122,995.03014
495.01,34.965866807999994,464.93317,995.05764
496.01,34.91855244,465.43622,995.08516
497.01,34.871190768,465.93982,995.11241
498.01,34.823781792,466.44451000000004,995.13959
499.01,34.776324216,466.94977,995.16671
500.01,34.728814152,467.45603,995.19406
501.01,34.681254192,467.96269,995.2211
502.01,34.633644984,468.47040000000004,995.24801
503.01,34.585986528,468.97853,995.27485
504.01,34.538274936,469.48776,995.30202
505.01,34.490510207999996,469.99742000000003,995.32892
506.01,34.442694935999995,470.50806,995.35564
507.01,34.394829120000004,471.01902,995.3823
508.01,34.346909520000004,471.53103999999996,995.40908
509.01,34.298934192000004,472.0434,995.43582
510.01,34.250906375999996,472.55685,995.46233
511.01,34.20282607199999,473.07066,995.48875
512.01,34.154691983999996,473.58546,995.51518
513.01,34.106499576,474.10053,995.5418
514.01,34.058252087999996,474.61663,995.56813
515.01,34.009950816,475.13306,995.59433
516.01,33.961594464,475.65051,995.62051
517.01,33.91317849599999,476.16836,995.64696
518.01,33.864705504,476.68721,995.67308
519.01,33.816176136,477.20651,995.69908
520.01,33.767590391999995,477.72659999999996,995.725
521.01,33.718943736,478.24721,995.75118
522.01,33.670236816,478.7686,995.77715
523.01,33.621471576000005,479.29061,995.80294
524.01,33.572648664,479.81336999999996,995.82866
525.01,33.523764191999994,480.33682999999996,995.85455
526.01,33.474816864,480.86081,995.88041
527.01,33.425808624,481.38558,995.90602
528.01,33.376740768,481.91086,995.93156
529.01,33.327610703999994,482.43707,995.95715
530.01,33.278414544,482.96377,995.98285
531.01,33.22915552799999,483.49136999999996,996.00827
532.01,33.179834303999996,484.01927,996.03359
533.01,33.13045022399999,484.54822,996.05893
534.01,33.080997456,485.0775,996.0845
535.01,33.031479888,485.60788,996.10974
536.01,32.981898168,486.13863000000003,996.1349
537.01,32.932250352,486.67031,996.16
538.01,32.882533847999994,487.2024,996.18536
539.01,32.83274865599999,487.73537999999996,996.21045
540.01,32.782897368,488.26894,996.23541
541.01,32.73297804,488.80328,996.26031
542.01,32.682988728,489.3384,996.28546
543.01,32.632927488,489.87422000000004,996.31041
544.01,32.582798208,490.41088,996.33519
545.01,32.53259894399999,490.94798000000003,996.35991
546.01,32.482327104,491.48609999999996,996.38478
547.01,32.431981392,492.02463,996.40961
548.01,32.381564399999995,492.56432,996.43423
549.01,32.331076128,493.10442,996.45878
550.01,32.280513983999995,493.64554999999996,996.48343
551.01,32.22987408,494.18710999999996,996.50812
552.01,32.1791616,494.72965999999997,996.53256
553.01,32.128373952,495.27285,996.55692
554.01,32.077511783999995,495.81695,996.58134
555.01,32.026569263999995,496.36185,996.60589
556.01,31.975550928,496.90732,996.63018
557.01,31.924456128,497.45378,996.65439
558.01,31.873283567999998,498.00076,996.67862
559.01,31.82202936,498.54893000000004,996.70303
560.01,31.770696095999998,499.09754,996.72716
561.01,31.719284423999998,499.64741000000004,996.7512
562.01,31.667792399999996,500.19784000000004,996.77524
563.01,31.616216136,500.74927,996.7995
564.01,31.564558871999996,501.3014,996.82347
565.01,31.512819959999998,501.85438999999997,996.84734
566.01,31.460998752,502.40840000000003,996.87119
567.01,31.409091359999998,502.96317,996.8953
568.01,31.357099728,503.51905,996.91912
569.01,31.305024504,504.0754,996.94285
570.01,31.252865039999996,504.63302999999996,996.96654
571.01,31.200616152,505.1913,996.9905
572.01,31.148280432,505.75079,997.01417
573.01,31.095859175999998,506.3111,997.03775
574.01,31.043351087999998,506.87226,997.06129
575.01,30.990750983999998,507.43453,997.08509
576.01,30.938061456,507.99752,997.10862
577.01,30.885283799999996,508.56188,997.13204
578.01,30.832416719999998,509.12692000000004,997.15542
579.01,30.779455679999998,509.69324,997.17907
580.01,30.726401976000002,510.26030000000003,997.20244
581.01,30.6732582,510.82849999999996,997.22573
582.01,30.620021759999997,511.39783,997.24897
583.01,30.566689416,511.96808999999996,997.27247
584.01,30.513261815999996,512.53979,997.29571
585.01,30.459741551999997,513.11231,997.31885
586.01,30.406126032,513.68621,997.34198
587.01,30.352412016,514.26103,997.36534
588.01,30.2986008,514.8371099999999,997.38843
589.01,30.24469368,515.41449,997.41143
590.01,30.190689359999997,515.99296,997.43444
591.01,30.136582655999998,516.57294,997.45765
592.01,30.082377455999996,517.15376,997.4806
593.01,30.028073111999998,517.73619,997.50347
594.01,29.973668328,518.31985,997.52636
595.01,29.919159215999997,518.90495,997.54942
596.01,29.864549015999998,519.49157,997.57223
597.01,29.809837079999998,520.07925,997.59496
598.01,29.755021464,520.66878,997.61777
599.01,29.700099576,521.25964,997.64068
600.01,29.645074007999998,521.8522399999999,997.66335
601.01,29.589943463999997,522.4467099999999,997.68596
602.01,29.534707296,523.0429,997.7087
603.01,29.479361616,523.64148,997.73144
604.01,29.423909664,524.24188,997.75397
605.01,29.368350143999997,524.84412,997.77645
606.01,29.312681112,525.44799,997.79916
607.01,29.256900624,526.0532900000001,997.82171
608.01,29.201011272,526.66003,997.84413
609.01,29.14501176,527.26806,997.86651
610.01,29.0888982,527.87746,997.88914
611.01,29.032672535999996,528.48816,997.91151
612.01,28.976334768,529.10005,997.93381
613.01,28.919882952,529.71324,997.95614
614.01,28.863313848,530.32759,997.97861
615.01,28.806630696,530.9431,998.00085
616.01,28.749832199999997,531.55984,998.02303
617.01,28.692915768,532.17769,998.04534
618.01,28.635879455999998,532.7967,998.06763
619.01,28.578725856,533.4168,998.08974
620.01,28.521454967999997,534.03795,998.11181
621.01,28.464060959999998,534.66032,998.13412
622.01,28.406545775999998,535.28369,998.1562
623.01,28.348910064000002,535.9081699999999,998.1782
624.01,28.291151879999997,536.53376,998.20026
625.01,28.233267983999998,537.1603,998.22242
626.01,28.17526032,537.7879399999999,998.24436
627.01,28.117128888,538.4166,998.26624
628.01,28.0588698,539.0463,998.28835
629.01,28.000483055999997,539.6770300000001,998.31029
630.01,27.941969303999997,540.3086900000001,998.33211
631.01,27.883327247999997,540.94136,998.35398
632.01,27.824552999999998,541.5751,998.37598
633.01,27.765649151999998,542.20973,998.39776
634.01,27.706614407999997,542.8453400000001,998.41948
635.01,27.647445528,543.4819600000001,998.44143
636.01,27.588141864,544.11943,998.4632
637.01,27.528705359999996,544.75791,998.48486
638.01,27.469133424,545.39734,998.5066
639.01,27.409422168,546.0377,998.52842
640.01,27.349574183999998,546.67898,998.55003
641.01,27.289588824,547.3211200000001,998.57162
642.01,27.229460904,547.9641899999999,998.59343
643.01,27.169193015999998,548.6081899999999,998.615
644.01,27.108783864,549.25302,998.63651
645.01,27.048230856,549.89874,998.6582
646.01,26.987532048,550.54534,998.67979
647.01,26.926689383999996,551.1927000000001,998.70124
648.01,26.865700271999998,551.84101,998.72279
649.01,26.804560824,552.4901500000001,998.74439
650.01,26.743274927999998,553.14,998.7658
651.01,26.681838696,553.79072,998.78724
652.01,26.620249536,554.44227,998.80881
653.01,26.558508096,555.09454,998.83018
654.01,26.496615024,555.74762,998.85152
655.01,26.434564488,556.4014500000001,998.87307
656.01,26.372358432,557.0559499999999,998.89439
657.01,26.309996208,557.7112500000001,998.91567
658.01,26.24747328,558.36729,998.93717
659.01,26.184790296,559.02399,998.95845
