Time,Mass (g),T Back (K),T Top (K)
132,64.6,294.4,577.5
133,64.6,294.4,577.8
134,64.6,294.5,578.1
135,64.6,294.5,578.4
136,64.6,294.6,578.7
137,64.6,294.7,579.0
138,64.6,294.7,579.3
139,64.6,294.8,579.5
140,64.6,294.8,579.8
141,64.6,294.9,580.1
142,64.6,295.0,580.4
143,64.6,295.0,580.6
144,64.6,295.1,580.9
145,64.6,295.2,581.2
146,64.6,295.3,581.4
147,64.6,295.3,581.7
148,64.6,295.4,581.9
149,64.6,295.5,582.2
150,64.6,295.6,582.4
151,64.6,295.6,582.7
152,64.6,295.7,582.9
153,64.6,295.8,583.1
154,64.5,295.9,583.4
155,64.5,296.0,583.6
156,64.5,296.0,583.8
157,64.5,296.1,584.0
158,64.5,296.2,584.2
159,64.5,296.3,584.4
160,64.5,296.4,584.6
161,64.5,296.5,584.9
162,64.5,296.6,585.1
163,64.5,296.7,585.3
164,64.5,296.8,585.5
165,64.5,296.9,585.6
166,64.5,297.0,585.8
167,64.5,297.1,586.0
168,64.5,297.2,586.2
169,64.5,297.3,586.4
170,64.5,297.4,586.6
171,64.5,297.5,586.8
172,64.5,297.6,586.9
173,64.5,297.7,587.1
174,64.5,297.8,587.3
175,64.5,297.9,587.4
176,64.5,298.1,587.6
177,64.4,298.2,587.8
178,64.4,298.3,587.9
179,64.4,298.4,588.1
180,64.4,298.5,588.2
181,64.4,298.7,588.4
182,64.4,298.8,588.5
183,64.4,298.9,588.7
184,64.4,299.0,588.8
185,64.4,299.1,589.0
186,64.4,299.3,589.1
187,64.4,299.4,589.3
188,64.4,299.5,589.4
189,64.4,299.7,589.6
190,64.4,299.8,589.7
191,64.4,299.9,589.8
192,64.4,300.1,590.0
193,64.4,300.2,590.1
194,64.4,300.3,590.2
195,64.4,300.5,590.3
196,64.4,300.6,590.5
197,64.4,300.8,590.6
198,64.4,300.9,590.7
199,64.3,301.0,590.8
200,64.3,301.2,591.0
201,64.3,301.3,591.1
202,64.3,301.5,591.2
203,64.3,301.6,591.3
204,64.3,301.8,591.4
205,64.3,301.9,591.5
206,64.3,302.1,591.7
207,64.3,302.2,591.8
208,64.3,302.4,591.9
209,64.3,302.5,592.0
210,64.3,302.7,592.1
211,64.3,302.8,592.2
212,64.3,303.0,592.3
213,64.3,303.1,592.4
214,64.3,303.3,592.5
215,64.3,303.5,592.6
216,64.3,303.6,592.7
217,64.3,303.8,592.8
218,64.3,303.9,592.9
219,64.2,304.1,593.0
220,64.2,304.3,593.1
221,64.2,304.4,593.2
222,64.2,304.6,593.3
223,64.2,304.8,593.4
224,64.2,304.9,593.5
225,64.2,305.1,593.6
226,64.2,305.3,593.6
227,64.2,305.4,593.7
228,64.2,305.6,593.8
229,64.2,305.8,593.9
230,64.2,305.9,594.0
231,64.2,306.1,594.1
232,64.2,306.3,594.2
233,64.2,306.5,594.2
234,64.2,306.6,594.3
235,64.2,306.8,594.4
236,64.2,307.0,594.5
237,64.2,307.2,594.6
238,64.2,307.3,594.7
239,64.1,307.5,594.7
240,64.1,307.7,594.8
241,64.1,307.9,594.9
242,64.1,308.1,595.0
243,64.1,308.2,595.1
244,64.1,308.4,595.1
245,64.1,308.6,595.2
246,64.1,308.8,595.3
247,64.1,309.0,595.4
248,64.1,309.2,595.4
249,64.1,309.4,595.5
250,64.1,309.5,595.6
251,64.1,309.7,595.6
252,64.1,309.9,595.7
253,64.1,310.1,595.8
254,64.1,310.3,595.9
255,64.1,310.5,595.9
256,64.1,310.7,596.0
257,64.1,310.9,596.1
258,64.1,311.0,596.1
259,64.0,311.2,596.2
260,64.0,311.4,596.3
261,64.0,311.6,596.4
262,64.0,311.8,596.4
263,64.0,312.0,596.5
264,64.0,312.2,596.6
265,64.0,312.4,596.6
266,64.0,312.6,596.7
267,64.0,312.8,596.8
268,64.0,313.0,596.8
269,64.0,313.2,596.9
270,64.0,313.4,596.9
271,64.0,313.6,597.0
272,64.0,313.8,597.1
273,64.0,314.0,597.1
274,64.0,314.2,597.2
275,64.0,314.4,597.3
276,64.0,314.6,597.3
277,64.0,314.8,597.4
278,63.9,315.0,597.5
279,63.9,315.2,597.5
280,63.9,315.4,597.6
281,63.9,315.6,597.6
282,63.9,315.8,597.7
283,63.9,316.0,597.8
284,63.9,316.2,597.8
285,63.9,316.4,597.9
286,63.9,316.6,597.9
287,63.9,316.8,598.0
288,63.9,317.0,598.1
289,63.9,317.2,598.1
290,63.9,317.4,598.2
291,63.9,317.6,598.2
292,63.9,317.8,598.3
293,63.9,318.0,598.4
294,63.9,318.2,598.4
295,63.9,318.4,598.5
296,63.8,318.6,598.5
297,63.8,318.8,598.6
298,63.8,319.0,598.6
299,63.8,319.2,598.7
300,63.8,319.5,598.8
301,63.8,319.7,598.8
302,63.8,319.9,598.9
303,63.8,320.1,598.9
304,63.8,320.3,599.0
305,63.8,320.5,599.0
306,63.8,320.7,599.1
307,63.8,320.9,599.2
308,63.8,321.1,599.2
309,63.8,321.3,599.3
310,63.8,321.6,599.3
311,63.8,321.8,599.4
312,63.8,322.0,599.4
313,63.8,322.2,599.5
314,63.8,322.4,599.5
315,63.7,322.6,599.6
316,63.7,322.8,599.7
317,63.7,323.0,599.7
318,63.7,323.3,599.8
319,63.7,323.5,599.8
320,63.7,323.7,599.9
321,63.7,323.9,599.9
322,63.7,324.1,600.0
323,63.7,324.3,600.0
324,63.7,324.5,600.1
325,63.7,324.7,600.1
326,63.7,325.0,600.2
327,63.7,325.2,600.2
328,63.7,325.4,600.3
329,63.7,325.6,600.4
330,63.7,325.8,600.4
331,63.7,326.0,600.5
332,63.7,326.2,600.5
333,63.7,326.5,600.6
334,63.6,326.7,600.6
335,63.6,326.9,600.7
336,63.6,327.1,600.7
337,63.6,327.3,600.8
338,63.6,327.5,600.8
339,63.6,327.8,600.9
340,63.6,328.0,600.9
341,63.6,328.2,601.0
342,63.6,328.4,601.0
343,63.6,328.6,601.1
344,63.6,328.8,601.1
345,63.6,329.0,601.2
346,63.6,329.3,601.2
347,63.6,329.5,601.3
348,63.6,329.7,601.3
349,63.6,329.9,601.4
350,63.6,330.1,601.4
351,63.6,330.3,601.5
352,63.5,330.6,601.5
353,63.5,330.8,601.6
354,63.5,331.0,601.6
355,63.5,331.2,601.7
356,63.5,331.4,601.7
357,63.5,331.7,601.8
358,63.5,331.9,601.8
359,63.5,332.1,601.9
360,63.5,332.3,601.9
361,63.5,332.5,602.0
362,63.5,332.7,602.0
363,63.5,333.0,602.1
364,63.5,333.2,602.1
365,63.5,333.4,602.2
366,63.5,333.6,602.2
367,63.5,333.8,602.3
368,63.5,334.0,602.3
369,63.5,334.3,602.4
370,63.5,334.5,602.4
371,63.4,334.7,602.5
372,63.4,334.9,602.5
373,63.4,335.1,602.6
374,63.4,335.4,602.6
375,63.4,335.6,602.7
376,63.4,335.8,602.7
377,63.4,336.0,602.8
378,63.4,336.2,602.8
379,63.4,336.4,602.9
380,63.4,336.7,602.9
381,63.4,336.9,603.0
382,63.4,337.1,603.0
383,63.4,337.3,603.1
384,63.4,337.5,603.1
385,63.4,337.8,603.2
386,63.4,338.0,603.2
387,63.4,338.2,603.3
388,63.4,338.4,603.3
389,63.3,338.6,603.4
390,63.3,338.9,603.4
391,63.3,339.1,603.5
392,63.3,339.3,603.5
393,63.3,339.5,603.6
394,63.3,339.7,603.6
395,63.3,339.9,603.7
396,63.3,340.2,603.7
397,63.3,340.4,603.8
398,63.3,340.6,603.8
399,63.3,340.8,603.9
400,63.3,341.0,603.9
401,63.3,341.2,603.9
402,63.3,341.5,604.0
403,63.3,341.7,604.0
404,63.3,341.9,604.1
405,63.3,342.1,604.1
406,63.3,342.3,604.2
407,63.2,342.6,604.2
408,63.2,342.8,604.3
409,63.2,343.0,604.3
410,63.2,343.2,604.4
411,63.2,343.4,604.4
412,63.2,343.6,604.5
413,63.2,343.9,604.5
414,63.2,344.1,604.6
415,63.2,344.3,604.6
416,63.2,344.5,604.6
417,63.2,344.7,604.7
418,63.2,344.9,604.7
419,63.2,345.2,604.8
420,63.2,345.4,604.8
421,63.2,345.6,604.9
422,63.2,345.8,604.9
423,63.2,346.0,605.0
424,63.2,346.2,605.0
425,63.1,346.4,605.1
426,63.1,346.7,605.1
427,63.1,346.9,605.2
428,63.1,347.1,605.2
429,63.1,347.3,605.2
430,63.1,347.5,605.3
431,63.1,347.7,605.3
432,63.1,348.0,605.4
433,63.1,348.2,605.4
434,63.1,348.4,605.5
435,63.1,348.6,605.5
436,63.1,348.8,605.6
437,63.1,349.0,605.6
438,63.1,349.2,605.7
439,63.1,349.5,605.7
440,63.1,349.7,605.7
441,63.1,349.9,605.8
442,63.0,350.1,605.8
443,63.0,350.3,605.9
444,63.0,350.5,605.9
445,63.0,350.7,606.0
446,63.0,350.9,606.0
447,63.0,351.2,606.1
448,63.0,351.4,606.1
449,63.0,351.6,606.1
450,63.0,351.8,606.2
451,63.0,352.0,606.2
452,63.0,352.2,606.3
453,63.0,352.4,606.3
454,63.0,352.6,606.4
455,63.0,352.9,606.4
456,63.0,353.1,606.5
457,63.0,353.3,606.5
458,63.0,353.5,606.5
459,63.0,353.7,606.6
460,62.9,353.9,606.6
461,62.9,354.1,606.7
462,62.9,354.3,606.7
463,62.9,354.5,606.8
464,62.9,354.7,606.8
465,62.9,355.0,606.8
466,62.9,355.2,606.9
467,62.9,355.4,606.9
468,62.9,355.6,607.0
469,62.9,355.8,607.0
470,62.9,356.0,607.1
471,62.9,356.2,607.1
472,62.9,356.4,607.1
473,62.9,356.6,607.2
474,62.9,356.8,607.2
475,62.9,357.1,607.3
476,62.9,357.3,607.3
477,62.8,357.5,607.4
478,62.8,357.7,607.4
479,62.8,357.9,607.4
480,62.8,358.1,607.5
481,62.8,358.3,607.5
482,62.8,358.5,607.6
483,62.8,358.7,607.6
484,62.8,358.9,607.6
485,62.8,359.1,607.7
486,62.8,359.3,607.7
487,62.8,359.5,607.8
488,62.8,359.8,607.8
489,62.8,360.0,607.9
490,62.8,360.2,607.9
491,62.8,360.4,607.9
492,62.8,360.6,608.0
493,62.8,360.8,608.0
494,62.7,361.0,608.1
495,62.7,361.2,608.1
496,62.7,361.4,608.1
497,62.7,361.6,608.2
498,62.7,361.8,608.2
499,62.7,362.0,608.3
500,62.7,362.2,608.3
501,62.7,362.4,608.4
502,62.7,362.6,608.4
503,62.7,362.8,608.4
504,62.7,363.0,608.5
505,62.7,363.3,608.5
506,62.7,363.5,608.6
507,62.7,363.7,608.6
508,62.7,363.9,608.6
509,62.7,364.1,608.7
510,62.7,364.3,608.7
511,62.6,364.5,608.8
512,62.6,364.7,608.8
513,62.6,364.9,608.8
514,62.6,365.1,608.9
515,62.6,365.3,608.9
516,62.6,365.5,609.0
517,62.6,365.7,609.0
518,62.6,365.9,609.0
519,62.6,366.1,609.1
520,62.6,366.3,609.1
521,62.6,366.5,609.2
522,62.6,366.7,609.2
523,62.6,366.9,609.2
524,62.6,367.1,609.3
525,62.6,367.3,609.3
526,62.6,367.5,609.3
527,62.5,367.7,609.4
528,62.5,367.9,609.4
529,62.5,368.1,609.5
530,62.5,368.3,609.5
531,62.5,368.5,609.5
532,62.5,368.7,609.6
533,62.5,368.9,609.6
534,62.5,369.1,609.7
535,62.5,369.3,609.7
536,62.5,369.5,609.7
537,62.5,369.7,609.8
538,62.5,369.9,609.8
539,62.5,370.1,609.9
540,62.5,370.3,609.9
541,62.5,370.5,609.9
542,62.5,370.7,610.0
543,62.5,370.9,610.0
544,62.4,371.1,610.0
545,62.4,371.3,610.1
546,62.4,371.5,610.1
547,62.4,371.7,610.2
548,62.4,371.9,610.2
549,62.4,372.1,610.2
550,62.4,372.3,610.3
551,62.4,372.5,610.3
552,62.4,372.7,610.3
553,62.4,372.9,610.4
554,62.4,373.1,610.4
555,62.4,373.3,610.5
556,62.4,373.5,610.5
557,62.4,373.7,610.5
558,62.4,373.9,610.6
559,62.4,374.1,610.6
560,62.3,374.3,610.6
561,62.3,374.5,610.7
562,62.3,374.7,610.7
563,62.3,374.9,610.7
564,62.3,375.0,610.8
565,62.3,375.2,610.8
566,62.3,375.4,610.9
567,62.3,375.6,610.9
568,62.3,375.8,610.9
569,62.3,376.0,611.0
570,62.3,376.2,611.0
571,62.3,376.4,611.0
572,62.3,376.6,611.1
573,62.3,376.8,611.1
574,62.3,377.0,611.1
575,62.3,377.2,611.2
576,62.2,377.4,611.2
577,62.2,377.6,611.3
578,62.2,377.8,611.3
579,62.2,378.0,611.3
580,62.2,378.1,611.4
581,62.2,378.3,611.4
582,62.2,378.5,611.4
583,62.2,378.7,611.5
584,62.2,378.9,611.5
585,62.2,379.1,611.5
586,62.2,379.3,611.6
587,62.2,379.5,611.6
588,62.2,379.7,611.6
589,62.2,379.9,611.7
590,62.2,380.1,611.7
591,62.1,380.3,611.8
592,62.1,380.4,611.8
593,62.1,380.6,611.8
594,62.1,380.8,611.9
595,62.1,381.0,611.9
596,62.1,381.2,611.9
597,62.1,381.4,612.0
598,62.1,381.6,612.0
599,62.1,381.8,612.0
600,62.1,382.0,612.1
601,62.1,382.2,612.1
602,62.1,382.3,612.1
603,62.1,382.5,612.2
604,62.1,382.7,612.2
605,62.1,382.9,612.2
606,62.1,383.1,612.3
607,62.0,383.3,612.3
608,62.0,383.5,612.3
609,62.0,383.7,612.4
610,62.0,383.8,612.4
611,62.0,384.0,612.4
612,62.0,384.2,612.5
613,62.0,384.4,612.5
614,62.0,384.6,612.5
615,62.0,384.8,612.6
616,62.0,385.0,612.6
617,62.0,385.2,612.6
618,62.0,385.3,612.7
619,62.0,385.5,612.7
620,62.0,385.7,612.7
621,62.0,385.9,612.8
622,61.9,386.1,612.8
623,61.9,386.3,612.8
624,61.9,386.5,612.9
625,61.9,386.6,612.9
626,61.9,386.8,612.9
627,61.9,387.0,613.0
628,61.9,387.2,613.0
629,61.9,387.4,613.0
630,61.9,387.6,613.1
631,61.9,387.7,613.1
632,61.9,387.9,613.1
633,61.9,388.1,613.2
634,61.9,388.3,613.2
635,61.9,388.5,613.2
636,61.9,388.7,613.3
637,61.8,388.8,613.3
638,61.8,389.0,613.3
639,61.8,389.2,613.4
640,61.8,389.4,613.4
641,61.8,389.6,613.4
642,61.8,389.8,613.5
643,61.8,389.9,613.5
644,61.8,390.1,613.5
645,61.8,390.3,613.6
646,61.8,390.5,613.6
647,61.8,390.7,613.6
648,61.8,390.8,613.6
649,61.8,391.0,613.7
650,61.8,391.2,613.7
651,61.8,391.4,613.7
652,61.7,391.6,613.8
653,61.7,391.7,613.8
654,61.7,391.9,613.8
655,61.7,392.1,613.9
656,61.7,392.3,613.9
657,61.7,392.5,613.9
658,61.7,392.6,614.0
659,61.7,392.8,614.0
660,61.7,393.0,614.0
661,61.7,393.2,614.1
662,61.7,393.4,614.1
663,61.7,393.5,614.1
664,61.7,393.7,614.2
665,61.7,393.9,614.2
666,61.6,394.1,614.2
667,61.6,394.3,614.2
668,61.6,394.4,614.3
669,61.6,394.6,614.3
670,61.6,394.8,614.3
671,61.6,395.0,614.4
672,61.6,395.1,614.4
673,61.6,395.3,614.4
674,61.6,395.5,614.5
675,61.6,395.7,614.5
676,61.6,395.8,614.5
677,61.6,396.0,614.5
678,61.6,396.2,614.6
679,61.6,396.4,614.6
680,61.5,396.5,614.6
681,61.5,396.7,614.7
682,61.5,396.9,614.7
683,61.5,397.1,614.7
684,61.5,397.2,614.8
685,61.5,397.4,614.8
686,61.5,397.6,614.8
687,61.5,397.8,614.9
688,61.5,397.9,614.9
689,61.5,398.1,614.9
690,61.5,398.3,614.9
691,61.5,398.5,615.0
692,61.5,398.6,615.0
693,61.5,398.8,615.0
694,61.4,399.0,615.1
695,61.4,399.2,615.1
696,61.4,399.3,615.1
697,61.4,399.5,615.1
698,61.4,399.7,615.2
699,61.4,399.9,615.2
700,61.4,400.0,615.2
701,61.4,400.2,615.3
702,61.4,400.4,615.3
703,61.4,400.5,615.3
704,61.4,400.7,615.4
705,61.4,400.9,615.4
706,61.4,401.1,615.4
707,61.4,401.2,615.4
708,61.3,401.4,615.5
709,61.3,401.6,615.5
710,61.3,401.7,615.5
711,61.3,401.9,615.6
712,61.3,402.1,615.6
713,61.3,402.2,615.6
714,61.3,402.4,615.6
715,61.3,402.6,615.7
716,61.3,402.8,615.7
717,61.3,402.9,615.7
718,61.3,403.1,615.8
719,61.3,403.3,615.8
720,61.3,403.4,615.8
721,61.3,403.6,615.8
722,61.2,403.8,615.8
723,61.2,403.9,615.8
724,61.2,404.1,615.9
725,61.2,404.3,615.9
726,61.2,404.4,615.9
727,61.2,404.6,616.0
728,61.2,404.8,616.0
729,61.2,404.9,616.0
730,61.2,405.1,616.1
731,61.2,405.3,616.1
732,61.2,405.4,616.1
733,61.2,405.6,616.1
734,61.2,405.8,616.2
735,61.2,405.9,616.2
736,61.1,406.1,616.2
737,61.1,406.3,616.3
738,61.1,406.4,616.3
739,61.1,406.6,616.3
740,61.1,406.8,616.3
741,61.1,406.9,616.4
742,61.1,407.1,616.4
743,61.1,407.3,616.4
744,61.1,407.4,616.5
745,61.1,407.6,616.5
746,61.1,407.8,616.5
747,61.1,407.9,616.5
748,61.1,408.1,616.6
749,61.0,408.2,616.6
750,61.0,408.4,616.6
751,61.0,408.6,616.7
752,61.0,408.7,616.7
753,61.0,408.9,616.7
754,61.0,409.1,616.7
755,61.0,409.2,616.8
756,61.0,409.4,616.8
757,61.0,409.5,616.8
758,61.0,409.7,616.8
759,61.0,409.9,616.9
760,61.0,410.0,616.9
761,61.0,410.2,616.9
762,60.9,410.4,617.0
763,60.9,410.5,617.0
764,60.9,410.7,617.0
765,60.9,410.8,617.0
766,60.9,411.0,617.1
767,60.9,411.2,617.1
768,60.9,411.3,617.1
769,60.9,411.5,617.1
770,60.9,411.6,617.2
771,60.9,411.8,617.2
772,60.9,412.0,617.2
773,60.9,412.1,617.3
774,60.9,412.3,617.3
775,60.8,412.4,617.3
776,60.8,412.6,617.3
777,60.8,412.8,617.4
778,60.8,412.9,617.4
779,60.8,413.1,617.4
780,60.8,413.2,617.4
781,60.8,413.4,617.5
782,60.8,413.5,617.5
783,60.8,413.7,617.5
784,60.8,413.9,617.5
785,60.8,414.0,617.6
786,60.8,414.2,617.6
787,60.8,414.3,617.6
788,60.7,414.5,617.6
789,60.7,414.6,617.7
790,60.7,414.8,617.7
791,60.7,415.0,617.7
792,60.7,415.1,617.7
793,60.7,415.3,617.8
794,60.7,415.4,617.8
795,60.7,415.6,617.8
796,60.7,415.7,617.8
797,60.7,415.9,617.9
798,60.7,416.1,617.9
799,60.7,416.2,617.9
800,60.6,416.4,617.9
801,60.6,416.5,618.0
802,60.6,416.7,618.0
803,60.6,416.8,618.0
804,60.6,417.0,618.0
805,60.6,417.1,618.1
806,60.6,417.3,618.1
807,60.6,417.4,618.1
808,60.6,417.6,618.1
809,60.6,417.7,618.2
810,60.6,417.9,618.2
811,60.6,418.1,618.2
812,60.6,418.2,618.2
813,60.5,418.4,618.3
814,60.5,418.5,618.3
815,60.5,418.7,618.3
816,60.5,418.8,618.4
817,60.5,419.0,618.4
818,60.5,419.1,618.4
819,60.5,419.3,618.4
820,60.5,419.4,618.4
821,60.5,419.6,618.5
822,60.5,419.7,618.5
823,60.5,419.9,618.5
824,60.5,420.0,618.5
825,60.4,420.2,618.6
826,60.4,420.3,618.6
827,60.4,420.5,618.6
828,60.4,420.6,618.6
829,60.4,420.8,618.7
830,60.4,420.9,618.7
831,60.4,421.1,618.7
832,60.4,421.2,618.7
833,60.4,421.4,618.8
834,60.4,421.5,618.8
835,60.4,421.7,618.8
836,60.4,421.8,618.8
837,60.3,422.0,618.9
838,60.3,422.1,618.9
839,60.3,422.3,618.9
840,60.3,422.4,618.9
841,60.3,422.5,619.0
842,60.3,422.7,619.0
843,60.3,422.8,619.0
844,60.3,423.0,619.0
845,60.3,423.1,619.1
846,60.3,423.3,619.1
847,60.3,423.4,619.1
848,60.3,423.6,619.1
849,60.2,423.7,619.2
850,60.2,423.9,619.2
851,60.2,424.0,619.2
852,60.2,424.2,619.2
853,60.2,424.3,619.2
854,60.2,424.4,619.3
855,60.2,424.6,619.3
856,60.2,424.7,619.3
857,60.2,424.9,619.3
858,60.2,425.0,619.4
859,60.2,425.2,619.4
860,60.2,425.3,619.4
861,60.1,425.4,619.4
862,60.1,425.6,619.5
863,60.1,425.7,619.5
864,60.1,425.9,619.5
865,60.1,426.0,619.5
866,60.1,426.2,619.6
867,60.1,426.3,619.6
868,60.1,426.4,619.6
869,60.1,426.6,619.6
870,60.1,426.7,619.6
871,60.1,426.9,619.7
872,60.1,427.0,619.7
873,60.0,427.1,619.7
874,60.0,427.3,619.7
875,60.0,427.4,619.8
876,60.0,427.6,619.8
877,60.0,427.7,619.8
878,60.0,427.8,619.8
879,60.0,428.0,619.9
880,60.0,428.1,619.9
881,60.0,428.2,619.9
882,60.0,428.4,619.9
883,60.0,428.5,620.0
884,59.9,428.7,620.0
885,59.9,428.8,620.0
886,59.9,428.9,620.0
887,59.9,429.1,620.0
888,59.9,429.2,620.1
889,59.9,429.3,620.1
890,59.9,429.5,620.1
891,59.9,429.6,620.1
892,59.9,429.7,620.2
893,59.9,429.9,620.2
894,59.9,430.0,620.2
895,59.9,430.2,620.2
896,59.8,430.3,620.2
897,59.8,430.4,620.3
898,59.8,430.6,620.3
899,59.8,430.7,620.3
900,59.8,430.8,620.3
901,59.8,431.0,620.4
902,59.8,431.1,620.4
903,59.8,431.2,620.4
904,59.8,431.4,620.4
905,59.8,431.5,620.5
906,59.8,431.6,620.5
907,59.7,431.8,620.5
908,59.7,431.9,620.5
909,59.7,432.0,620.5
910,59.7,432.2,620.6
911,59.7,432.3,620.6
912,59.7,432.4,620.6
913,59.7,432.5,620.6
914,59.7,432.7,620.6
915,59.7,432.8,620.7
916,59.7,432.9,620.7
917,59.7,433.1,620.7
918,59.6,433.2,620.7
919,59.6,433.3,620.8
920,59.6,433.5,620.8
921,59.6,433.6,620.8
922,59.6,433.7,620.8
923,59.6,433.9,620.8
924,59.6,434.0,620.9
925,59.6,434.1,620.9
926,59.6,434.2,620.9
927,59.6,434.4,620.9
928,59.6,434.5,621.0
929,59.5,434.6,621.0
930,59.5,434.8,621.0
931,59.5,434.9,621.0
932,59.5,435.0,621.0
933,59.5,435.1,621.1
934,59.5,435.3,621.1
935,59.5,435.4,621.1
936,59.5,435.5,621.1
937,59.5,435.7,621.2
938,59.5,435.8,621.2
939,59.5,435.9,621.2
940,59.4,436.0,621.2
941,59.4,436.2,621.2
942,59.4,436.3,621.3
943,59.4,436.4,621.3
944,59.4,436.5,621.3
945,59.4,436.7,621.3
946,59.4,436.8,621.3
947,59.4,436.9,621.4
948,59.4,437.0,621.4
949,59.4,437.2,621.4
950,59.4,437.3,621.4
951,59.3,437.4,621.5
952,59.3,437.6,621.5
953,59.3,437.7,621.5
954,59.3,437.8,621.5
955,59.3,437.9,621.5
956,59.3,438.1,621.6
957,59.3,438.2,621.6
958,59.3,438.3,621.6
959,59.3,438.4,621.6
960,59.3,438.5,621.6
961,59.3,438.7,621.7
962,59.2,438.8,621.7
963,59.2,438.9,621.7
964,59.2,439.0,621.7
965,59.2,439.2,621.7
966,59.2,439.3,621.8
967,59.2,439.4,621.8
968,59.2,439.5,621.8
969,59.2,439.7,621.8
970,59.2,439.8,621.8
971,59.2,439.9,621.9
972,59.2,440.0,621.9
973,59.1,440.2,621.9
974,59.1,440.3,621.9
975,59.1,440.4,621.9
976,59.1,440.5,622.0
977,59.1,440.6,622.0
978,59.1,440.8,622.0
979,59.1,440.9,622.0
980,59.1,441.0,622.1
981,59.1,441.1,622.1
982,59.1,441.2,622.1
983,59.0,441.4,622.1
984,59.0,441.5,622.1
985,59.0,441.6,622.2
986,59.0,441.7,622.2
987,59.0,441.9,622.2
988,59.0,442.0,622.2
989,59.0,442.1,622.2
990,59.0,442.2,622.3
991,59.0,442.3,622.3
992,59.0,442.5,622.3
993,58.9,442.6,622.3
994,58.9,442.7,622.3
995,58.9,442.8,622.4
