Time,Mass (g),T Back (K),T Top (K)
137,59.0,296.2,783.6
138,59.0,296.3,783.9
139,58.9,296.4,784.2
140,58.9,296.5,784.4
141,58.9,296.6,784.7
142,58.8,296.8,785.0
143,58.8,296.9,785.3
144,58.7,297.0,785.5
145,58.7,297.1,785.8
146,58.7,297.3,786.1
147,58.6,297.4,786.3
148,58.6,297.5,786.6
149,58.5,297.7,786.8
150,58.5,297.8,787.1
151,58.5,297.9,787.4
152,58.4,298.1,787.6
153,58.4,298.2,787.8
154,58.3,298.4,788.1
155,58.3,298.5,788.3
156,58.3,298.7,788.6
157,58.2,298.8,788.8
158,58.2,299.0,789.0
159,58.1,299.1,789.3
160,58.1,299.3,789.5
161,58.1,299.5,789.7
162,58.0,299.6,789.9
163,58.0,299.8,790.2
164,58.0,300.0,790.4
165,57.9,300.1,790.6
166,57.9,300.3,790.8
167,57.8,300.5,791.0
168,57.8,300.7,791.2
169,57.8,300.8,791.5
170,57.7,301.0,791.7
171,57.7,301.2,791.9
172,57.7,301.4,792.1
173,57.6,301.6,792.3
174,57.6,301.8,792.5
175,57.5,302.0,792.7
176,57.5,302.1,792.9
177,57.5,302.3,793.1
178,57.4,302.5,793.2
179,57.4,302.7,793.4
180,57.4,302.9,793.6
181,57.3,303.1,793.8
182,57.3,303.3,794.0
183,57.2,303.5,794.2
184,57.2,303.8,794.4
185,57.2,304.0,794.6
186,57.1,304.2,794.7
187,57.1,304.4,794.9
188,57.1,304.6,795.1
189,57.0,304.8,795.3
190,57.0,305.0,795.4
191,56.9,305.3,795.6
192,56.9,305.5,795.8
193,56.9,305.7,795.9
194,56.8,305.9,796.1
195,56.8,306.2,796.3
196,56.8,306.4,796.4
197,56.7,306.6,796.6
198,56.7,306.8,796.8
199,56.7,307.1,796.9
200,56.6,307.3,797.1
201,56.6,307.6,797.2
202,56.6,307.8,797.4
203,56.5,308.0,797.6
204,56.5,308.3,797.7
205,56.4,308.5,797.9
206,56.4,308.8,798.0
207,56.4,309.0,798.2
208,56.3,309.2,798.3
209,56.3,309.5,798.5
210,56.3,309.7,798.6
211,56.2,310.0,798.8
212,56.2,310.3,798.9
213,56.2,310.5,799.0
214,56.1,310.8,799.2
215,56.1,311.0,799.3
216,56.1,311.3,799.5
217,56.0,311.5,799.6
218,56.0,311.8,799.8
219,56.0,312.1,799.9
220,55.9,312.3,800.0
221,55.9,312.6,800.2
222,55.9,312.8,800.3
223,55.8,313.1,800.4
224,55.8,313.4,800.6
225,55.8,313.7,800.7
226,55.7,313.9,800.8
227,55.7,314.2,801.0
228,55.7,314.5,801.1
229,55.6,314.7,801.2
230,55.6,315.0,801.3
231,55.5,315.3,801.5
232,55.5,315.6,801.6
233,55.5,315.8,801.7
234,55.4,316.1,801.8
235,55.4,316.4,802.0
236,55.4,316.7,802.1
237,55.3,317.0,802.2
238,55.3,317.3,802.3
239,55.3,317.5,802.4
240,55.2,317.8,802.6
241,55.2,318.1,802.7
242,55.2,318.4,802.8
243,55.1,318.7,802.9
244,55.1,319.0,803.0
245,55.1,319.3,803.1
246,55.0,319.6,803.3
247,55.0,319.9,803.4
248,55.0,320.1,803.5
249,54.9,320.4,803.6
250,54.9,320.7,803.7
251,54.9,321.0,803.8
252,54.9,321.3,803.9
253,54.8,321.6,804.0
254,54.8,321.9,804.2
255,54.8,322.2,804.3
256,54.7,322.5,804.4
257,54.7,322.8,804.5
258,54.7,323.1,804.6
259,54.6,323.5,804.7
260,54.6,323.8,804.8
261,54.6,324.1,804.9
262,54.5,324.4,805.0
263,54.5,324.7,805.1
264,54.5,325.0,805.2
265,54.4,325.3,805.3
266,54.4,325.6,805.4
267,54.4,325.9,805.5
268,54.3,326.2,805.6
269,54.3,326.5,805.7
270,54.3,326.8,805.8
271,54.2,327.2,805.9
272,54.2,327.5,806.0
273,54.2,327.8,806.1
274,54.1,328.1,806.2
275,54.1,328.4,806.3
276,54.1,328.7,806.4
277,54.0,329.1,806.5
278,54.0,329.4,806.6
279,54.0,329.7,806.7
280,54.0,330.0,806.8
281,53.9,330.3,806.8
282,53.9,330.7,806.9
283,53.9,331.0,807.0
284,53.8,331.3,807.1
285,53.8,331.6,807.2
286,53.8,331.9,807.3
287,53.7,332.3,807.4
288,53.7,332.6,807.5
289,53.7,332.9,807.6
290,53.6,333.2,807.7
291,53.6,333.6,807.7
292,53.6,333.9,807.8
293,53.6,334.2,807.9
294,53.5,334.6,808.0
295,53.5,334.9,808.1
296,53.5,335.2,808.2
297,53.4,335.5,808.3
298,53.4,335.9,808.3
299,53.4,336.2,808.4
300,53.3,336.5,808.5
301,53.3,336.9,808.6
302,53.3,337.2,808.7
303,53.2,337.5,808.8
304,53.2,337.9,808.8
305,53.2,338.2,808.9
306,53.2,338.5,809.0
307,53.1,338.9,809.1
308,53.1,339.2,809.2
309,53.1,339.5,809.2
310,53.0,339.9,809.3
311,53.0,340.2,809.4
312,53.0,340.5,809.5
313,52.9,340.9,809.6
314,52.9,341.2,809.6
315,52.9,341.6,809.7
316,52.8,341.9,809.8
317,52.8,342.2,809.9
318,52.8,342.6,809.9
319,52.8,342.9,810.0
320,52.7,343.3,810.1
321,52.7,343.6,810.2
322,52.7,343.9,810.3
323,52.6,344.3,810.3
324,52.6,344.6,810.4
325,52.6,345.0,810.5
326,52.6,345.3,810.5
327,52.5,345.6,810.6
328,52.5,346.0,810.7
329,52.5,346.3,810.8
330,52.4,346.7,810.8
331,52.4,347.0,810.9
332,52.4,347.3,811.0
333,52.3,347.7,811.1
334,52.3,348.0,811.1
335,52.3,348.4,811.2
336,52.3,348.7,811.3
337,52.2,349.1,811.3
338,52.2,349.4,811.4
339,52.2,349.7,811.5
340,52.1,350.1,811.5
341,52.1,350.4,811.6
342,52.1,350.8,811.7
343,52.0,351.1,811.8
344,52.0,351.5,811.8
345,52.0,351.8,811.9
346,52.0,352.2,812.0
347,51.9,352.5,812.0
348,51.9,352.8,812.1
349,51.9,353.2,812.2
350,51.8,353.5,812.2
351,51.8,353.9,812.3
352,51.8,354.2,812.4
353,51.8,354.6,812.4
354,51.7,354.9,812.5
355,51.7,355.3,812.5
356,51.7,355.6,812.6
357,51.6,356.0,812.7
358,51.6,356.3,812.7
359,51.6,356.6,812.8
360,51.6,357.0,812.9
361,51.5,357.3,812.9
362,51.5,357.7,813.0
363,51.5,358.0,813.1
364,51.4,358.4,813.1
365,51.4,358.7,813.2
366,51.4,359.1,813.2
367,51.4,359.4,813.3
368,51.3,359.8,813.4
369,51.3,360.1,813.4
370,51.3,360.5,813.5
371,51.2,360.8,813.6
372,51.2,361.2,813.6
373,51.2,361.5,813.7
374,51.2,361.9,813.7
375,51.1,362.2,813.8
376,51.1,362.6,813.9
377,51.1,362.9,813.9
378,51.0,363.3,814.0
379,51.0,363.6,814.0
380,51.0,364.0,814.1
381,51.0,364.3,814.2
382,50.9,364.7,814.2
383,50.9,365.0,814.3
384,50.9,365.3,814.3
385,50.8,365.7,814.4
386,50.8,366.0,814.4
387,50.8,366.4,814.5
388,50.8,366.7,814.6
389,50.7,367.1,814.6
390,50.7,367.4,814.7
391,50.7,367.8,814.7
392,50.6,368.1,814.8
393,50.6,368.5,814.8
394,50.6,368.8,814.9
395,50.6,369.2,815.0
396,50.5,369.5,815.0
397,50.5,369.9,815.1
398,50.5,370.2,815.1
399,50.4,370.6,815.2
400,50.4,370.9,815.2
401,50.4,371.3,815.3
402,50.4,371.6,815.3
403,50.3,372.0,815.4
404,50.3,372.3,815.5
405,50.3,372.7,815.5
406,50.2,373.0,815.6
407,50.2,373.4,815.6
408,50.2,373.7,815.7
409,50.2,374.1,815.7
410,50.1,374.4,815.8
411,50.1,374.8,815.8
412,50.1,375.1,815.9
413,50.1,375.5,815.9
414,50.0,375.8,816.0
415,50.0,376.2,816.0
416,50.0,376.5,816.1
417,49.9,376.9,816.1
418,49.9,377.2,816.2
419,49.9,377.6,816.2
420,49.9,377.9,816.3
421,49.8,378.3,816.3
422,49.8,378.6,816.4
423,49.8,379.0,816.4
424,49.7,379.3,816.5
425,49.7,379.7,816.5
426,49.7,380.0,816.6
427,49.7,380.4,816.7
428,49.6,380.7,816.7
429,49.6,381.1,816.7
430,49.6,381.4,816.8
431,49.5,381.8,816.8
432,49.5,382.1,816.9
433,49.5,382.5,816.9
434,49.5,382.8,817.0
435,49.4,383.2,817.0
436,49.4,383.5,817.1
437,49.4,383.9,817.1
438,49.4,384.2,817.2
439,49.3,384.6,817.2
440,49.3,384.9,817.3
441,49.3,385.3,817.3
442,49.2,385.6,817.4
443,49.2,385.9,817.4
444,49.2,386.3,817.5
445,49.2,386.6,817.5
446,49.1,387.0,817.6
447,49.1,387.3,817.6
448,49.1,387.7,817.7
449,49.1,388.0,817.7
450,49.0,388.4,817.8
451,49.0,388.7,817.8
452,49.0,389.1,817.9
453,48.9,389.4,817.9
454,48.9,389.8,818.0
455,48.9,390.1,818.0
456,48.9,390.5,818.0
457,48.8,390.8,818.1
458,48.8,391.1,818.1
459,48.8,391.5,818.2
460,48.7,391.8,818.2
461,48.7,392.2,818.3
462,48.7,392.5,818.3
463,48.7,392.9,818.4
464,48.6,393.2,818.4
465,48.6,393.6,818.5
466,48.6,393.9,818.5
467,48.6,394.3,818.5
468,48.5,394.6,818.6
469,48.5,394.9,818.6
470,48.5,395.3,818.7
471,48.4,395.6,818.7
472,48.4,396.0,818.8
473,48.4,396.3,818.8
474,48.4,396.7,818.9
475,48.3,397.0,818.9
476,48.3,397.3,818.9
477,48.3,397.7,819.0
478,48.3,398.0,819.0
479,48.2,398.4,819.1
480,48.2,398.7,819.1
481,48.2,399.1,819.2
482,48.1,399.4,819.2
483,48.1,399.7,819.2
484,48.1,400.1,819.3
485,48.1,400.4,819.3
486,48.0,400.8,819.4
487,48.0,401.1,819.4
488,48.0,401.4,819.5
489,47.9,401.8,819.5
490,47.9,402.1,819.5
491,47.9,402.5,819.6
492,47.9,402.8,819.6
493,47.8,403.1,819.7
494,47.8,403.5,819.7
495,47.8,403.8,819.8
496,47.8,404.2,819.8
497,47.7,404.5,819.8
498,47.7,404.8,819.9
499,47.7,405.2,819.9
500,47.6,405.5,820.0
501,47.6,405.8,820.0
502,47.6,406.2,820.0
503,47.6,406.5,820.1
504,47.5,406.9,820.1
505,47.5,407.2,820.2
506,47.5,407.5,820.2
507,47.5,407.9,820.2
508,47.4,408.2,820.3
509,47.4,408.5,820.3
510,47.4,408.9,820.4
511,47.3,409.2,820.4
512,47.3,409.5,820.5
513,47.3,409.9,820.5
514,47.3,410.2,820.5
515,47.2,410.5,820.6
516,47.2,410.9,820.6
517,47.2,411.2,820.6
518,47.2,411.5,820.7
519,47.1,411.9,820.7
520,47.1,412.2,820.8
521,47.1,412.5,820.8
522,47.0,412.9,820.8
523,47.0,413.2,820.9
524,47.0,413.5,820.9
525,47.0,413.9,821.0
526,46.9,414.2,821.0
527,46.9,414.5,821.0
528,46.9,414.8,821.1
529,46.8,415.2,821.1
530,46.8,415.5,821.2
531,46.8,415.8,821.2
532,46.8,416.2,821.2
533,46.7,416.5,821.3
534,46.7,416.8,821.3
535,46.7,417.1,821.3
536,46.7,417.5,821.4
537,46.6,417.8,821.4
538,46.6,418.1,821.5
539,46.6,418.4,821.5
540,46.5,418.8,821.5
541,46.5,419.1,821.6
542,46.5,419.4,821.6
543,46.5,419.7,821.6
544,46.4,420.1,821.7
545,46.4,420.4,821.7
546,46.4,420.7,821.8
547,46.3,421.0,821.8
548,46.3,421.3,821.8
549,46.3,421.7,821.9
550,46.3,422.0,821.9
551,46.2,422.3,821.9
552,46.2,422.6,822.0
553,46.2,422.9,822.0
554,46.2,423.3,822.1
555,46.1,423.6,822.1
556,46.1,423.9,822.1
557,46.1,424.2,822.2
558,46.0,424.5,822.2
559,46.0,424.8,822.2
560,46.0,425.2,822.3
561,46.0,425.5,822.3
562,45.9,425.8,822.3
563,45.9,426.1,822.4
564,45.9,426.4,822.4
565,45.8,426.7,822.4
566,45.8,427.0,822.5
567,45.8,427.3,822.5
568,45.8,427.6,822.6
569,45.7,428.0,822.6
570,45.7,428.3,822.6
571,45.7,428.6,822.7
572,45.7,428.9,822.7
573,45.6,429.2,822.7
574,45.6,429.5,822.8
575,45.6,429.8,822.8
576,45.5,430.1,822.8
577,45.5,430.4,822.9
578,45.5,430.7,822.9
579,45.5,431.0,822.9
580,45.4,431.3,823.0
581,45.4,431.6,823.0
582,45.4,431.9,823.0
583,45.3,432.2,823.1
584,45.3,432.5,823.1
585,45.3,432.8,823.1
586,45.3,433.1,823.2
587,45.2,433.4,823.2
588,45.2,433.7,823.2
589,45.2,434.0,823.3
590,45.1,434.3,823.3
591,45.1,434.6,823.4
592,45.1,434.9,823.4
593,45.1,435.1,823.4
594,45.0,435.4,823.5
595,45.0,435.7,823.5
596,45.0,436.0,823.5
597,44.9,436.3,823.6
598,44.9,436.6,823.6
599,44.9,436.9,823.6
600,44.9,437.2,823.7
601,44.8,437.5,823.7
602,44.8,437.8,823.7
603,44.8,438.1,823.8
604,44.7,438.4,823.8
605,44.7,438.6,823.8
606,44.7,438.9,823.9
607,44.7,439.2,823.9
608,44.6,439.5,823.9
609,44.6,439.8,823.9
610,44.6,440.1,824.0
611,44.5,440.4,824.0
612,44.5,440.7,824.0
613,44.5,440.9,824.1
614,44.5,441.2,824.1
615,44.4,441.5,824.1
616,44.4,441.8,824.2
617,44.4,442.1,824.2
618,44.3,442.4,824.2
619,44.3,442.6,824.3
620,44.3,442.9,824.3
621,44.3,443.2,824.3
622,44.2,443.5,824.4
623,44.2,443.8,824.4
624,44.2,444.1,824.4
625,44.1,444.3,824.5
626,44.1,444.6,824.5
627,44.1,444.9,824.5
628,44.1,445.2,824.6
629,44.0,445.5,824.6
630,44.0,445.7,824.6
631,44.0,446.0,824.7
632,43.9,446.3,824.7
633,43.9,446.6,824.7
634,43.9,446.9,824.7
635,43.9,447.1,824.8
636,43.8,447.4,824.8
637,43.8,447.7,824.8
638,43.8,448.0,824.9
639,43.7,448.3,824.9
640,43.7,448.5,824.9
641,43.7,448.8,825.0
642,43.7,449.1,825.0
643,43.6,449.4,825.0
644,43.6,449.6,825.1
645,43.6,449.9,825.1
646,43.5,450.2,825.1
647,43.5,450.5,825.1
648,43.5,450.7,825.2
649,43.5,451.0,825.2
650,43.4,451.3,825.2
651,43.4,451.6,825.3
652,43.4,451.8,825.3
653,43.3,452.1,825.3
654,43.3,452.4,825.4
655,43.3,452.7,825.4
656,43.2,452.9,825.4
657,43.2,453.2,825.5
658,43.2,453.5,825.5
659,43.2,453.8,825.5
660,43.1,454.0,825.5
661,43.1,454.3,825.6
662,43.1,454.6,825.6
663,43.0,454.9,825.6
664,43.0,455.1,825.7
665,43.0,455.4,825.7
666,43.0,455.7,825.7
667,42.9,455.9,825.7
668,42.9,456.2,825.8
669,42.9,456.5,825.8
670,42.8,456.8,825.8
671,42.8,457.0,825.9
672,42.8,457.3,825.9
673,42.7,457.6,825.9
674,42.7,457.9,826.0
675,42.7,458.1,826.0
676,42.7,458.4,826.0
677,42.6,458.7,826.0
678,42.6,458.9,826.1
679,42.6,459.2,826.1
680,42.5,459.5,826.1
681,42.5,459.7,826.2
682,42.5,460.0,826.2
683,42.4,460.3,826.2
684,42.4,460.6,826.2
685,42.4,460.8,826.3
686,42.4,461.1,826.3
687,42.3,461.4,826.3
688,42.3,461.6,826.4
689,42.3,461.9,826.4
690,42.2,462.2,826.4
691,42.2,462.5,826.4
692,42.2,462.7,826.5
693,42.1,463.0,826.5
694,42.1,463.3,826.5
695,42.1,463.6,826.6
696,42.1,463.8,826.6
697,42.0,464.1,826.6
698,42.0,464.4,826.6
699,42.0,464.6,826.7
700,41.9,464.9,826.7
701,41.9,465.2,826.7
702,41.9,465.5,826.7
703,41.8,465.7,826.8
704,41.8,466.0,826.8
705,41.8,466.3,826.8
706,41.8,466.6,826.9
707,41.7,466.8,826.9
708,41.7,467.1,826.9
709,41.7,467.4,826.9
710,41.6,467.7,827.0
711,41.6,467.9,827.0
712,41.6,468.2,827.0
713,41.5,468.5,827.1
714,41.5,468.8,827.1
715,41.5,469.0,827.1
716,41.5,469.3,827.1
717,41.4,469.6,827.2
718,41.4,469.9,827.2
719,41.4,470.1,827.2
720,41.3,470.4,827.2
721,41.3,470.7,827.3
722,41.3,471.0,827.3
723,41.2,471.2,827.3
724,41.2,471.5,827.3
725,41.2,471.8,827.4
726,41.1,472.1,827.4
727,41.1,472.3,827.4
728,41.1,472.6,827.5
729,41.1,472.9,827.5
730,41.0,473.2,827.5
731,41.0,473.4,827.5
732,41.0,473.7,827.6
733,40.9,474.0,827.6
734,40.9,474.3,827.6
735,40.9,474.5,827.6
736,40.8,474.8,827.7
737,40.8,475.1,827.7
738,40.8,475.4,827.7
739,40.7,475.6,827.7
740,40.7,475.9,827.8
741,40.7,476.2,827.8
742,40.6,476.5,827.8
743,40.6,476.7,827.9
744,40.6,477.0,827.9
745,40.6,477.3,827.9
746,40.5,477.6,827.9
747,40.5,477.8,828.0
748,40.5,478.1,828.0
749,40.4,478.4,828.0
750,40.4,478.7,828.0
751,40.4,478.9,828.1
752,40.3,479.2,828.1
753,40.3,479.5,828.1
754,40.3,479.8,828.1
755,40.2,480.1,828.2
756,40.2,480.3,828.2
757,40.2,480.6,828.2
758,40.1,480.9,828.2
759,40.1,481.2,828.3
760,40.1,481.4,828.3
761,40.1,481.7,828.3
762,40.0,482.0,828.3
763,40.0,482.3,828.4
764,40.0,482.5,828.4
765,39.9,482.8,828.4
766,39.9,483.1,828.4
767,39.9,483.4,828.5
768,39.8,483.6,828.5
769,39.8,483.9,828.5
770,39.8,484.2,828.5
771,39.7,484.5,828.6
772,39.7,484.8,828.6
773,39.7,485.0,828.6
774,39.6,485.3,828.6
775,39.6,485.6,828.7
776,39.6,485.9,828.7
777,39.5,486.1,828.7
778,39.5,486.4,828.7
779,39.5,486.7,828.8
780,39.4,487.0,828.8
781,39.4,487.3,828.8
782,39.4,487.5,828.8
783,39.3,487.8,828.9
784,39.3,488.1,828.9
785,39.3,488.4,828.9
786,39.2,488.6,828.9
787,39.2,488.9,829.0
788,39.2,489.2,829.0
789,39.2,489.5,829.0
790,39.1,489.7,829.0
791,39.1,490.0,829.1
792,39.1,490.3,829.1
793,39.0,490.6,829.1
794,39.0,490.9,829.1
795,39.0,491.1,829.2
796,38.9,491.4,829.2
797,38.9,491.7,829.2
798,38.9,492.0,829.2
799,38.8,492.2,829.2
800,38.8,492.5,829.3
801,38.8,492.8,829.3
802,38.7,493.1,829.3
803,38.7,493.4,829.3
804,38.7,493.6,829.4
805,38.6,493.9,829.4
806,38.6,494.2,829.4
807,38.6,494.5,829.4
808,38.5,494.8,829.5
809,38.5,495.0,829.5
810,38.5,495.3,829.5
811,38.4,495.6,829.5
812,38.4,495.9,829.6
813,38.4,496.1,829.6
814,38.3,496.4,829.6
815,38.3,496.7,829.6
816,38.3,497.0,829.7
817,38.2,497.3,829.7
818,38.2,497.5,829.7
819,38.2,497.8,829.7
820,38.1,498.1,829.7
821,38.1,498.4,829.8
822,38.1,498.7,829.8
823,38.0,498.9,829.8
824,38.0,499.2,829.8
825,38.0,499.5,829.9
826,37.9,499.8,829.9
827,37.9,500.1,829.9
828,37.9,500.3,829.9
829,37.8,500.6,830.0
830,37.8,500.9,830.0
831,37.8,501.2,830.0
832,37.7,501.5,830.0
833,37.7,501.7,830.0
834,37.7,502.0,830.1
835,37.6,502.3,830.1
836,37.6,502.6,830.1
837,37.6,502.9,830.1
838,37.5,503.1,830.2
839,37.5,503.4,830.2
840,37.5,503.7,830.2
841,37.4,504.0,830.2
842,37.4,504.3,830.3
843,37.4,504.5,830.3
844,37.3,504.8,830.3
845,37.3,505.1,830.3
846,37.3,505.4,830.3
847,37.2,505.7,830.4
848,37.2,505.9,830.4
849,37.1,506.2,830.4
850,37.1,506.5,830.4
851,37.1,506.8,830.5
852,37.0,507.1,830.5
853,37.0,507.4,830.5
854,37.0,507.6,830.5
855,36.9,507.9,830.5
856,36.9,508.2,830.6
857,36.9,508.5,830.6
858,36.8,508.8,830.6
859,36.8,509.1,830.6
860,36.8,509.3,830.7
861,36.7,509.6,830.7
862,36.7,509.9,830.7
863,36.7,510.2,830.7
864,36.6,510.5,830.7
865,36.6,510.7,830.8
866,36.6,511.0,830.8
867,36.5,511.3,830.8
868,36.5,511.6,830.8
869,36.5,511.9,830.9
870,36.4,512.2,830.9
871,36.4,512.4,830.9
872,36.4,512.7,830.9
873,36.3,513.0,830.9
874,36.3,513.3,831.0
875,36.2,513.6,831.0
876,36.2,513.9,831.0
877,36.2,514.2,831.0
878,36.1,514.4,831.1
879,36.1,514.7,831.1
880,36.1,515.0,831.1
881,36.0,515.3,831.1
882,36.0,515.6,831.1
883,36.0,515.9,831.2
884,35.9,516.1,831.2
885,35.9,516.4,831.2
886,35.9,516.7,831.2
887,35.8,517.0,831.2
888,35.8,517.3,831.3
889,35.7,517.6,831.3
890,35.7,517.9,831.3
891,35.7,518.1,831.3
892,35.6,518.4,831.4
893,35.6,518.7,831.4
894,35.6,519.0,831.4
895,35.5,519.3,831.4
896,35.5,519.6,831.4
897,35.5,519.9,831.5
898,35.4,520.2,831.5
899,35.4,520.4,831.5
900,35.4,520.7,831.5
901,35.3,521.0,831.5
902,35.3,521.3,831.6
903,35.2,521.6,831.6
904,35.2,521.9,831.6
905,35.2,522.2,831.6
906,35.1,522.5,831.6
907,35.1,522.8,831.7
908,35.1,523.0,831.7
909,35.0,523.3,831.7
910,35.0,523.6,831.7
911,35.0,523.9,831.8
912,34.9,524.2,831.8
913,34.9,524.5,831.8
914,34.8,524.8,831.8
915,34.8,525.1,831.8
916,34.8,525.4,831.9
917,34.7,525.7,831.9
918,34.7,526.0,831.9
919,34.7,526.3,831.9
920,34.6,526.5,831.9
921,34.6,526.8,832.0
922,34.6,527.1,832.0
923,34.5,527.4,832.0
924,34.5,527.7,832.0
925,34.4,528.0,832.0
926,34.4,528.3,832.1
927,34.4,528.6,832.1
928,34.3,528.9,832.1
929,34.3,529.2,832.1
930,34.3,529.5,832.1
931,34.2,529.8,832.2
932,34.2,530.1,832.2
933,34.1,530.4,832.2
934,34.1,530.7,832.2
935,34.1,530.9,832.3
936,34.0,531.2,832.3
937,34.0,531.5,832.3
938,34.0,531.8,832.3
939,33.9,532.1,832.3
940,33.9,532.4,832.4
941,33.8,532.7,832.4
942,33.8,533.0,832.4
943,33.8,533.3,832.4
944,33.7,533.6,832.4
945,33.7,533.9,832.5
946,33.7,534.2,832.5
947,33.6,534.5,832.5
948,33.6,534.8,832.5
949,33.5,535.1,832.5
950,33.5,535.4,832.6
951,33.5,535.7,832.6
952,33.4,536.0,832.6
953,33.4,536.3,832.6
954,33.4,536.6,832.6
955,33.3,536.9,832.7
956,33.3,537.1,832.7
957,33.2,537.4,832.7
958,33.2,537.7,832.7
959,33.2,538.0,832.7
960,33.1,538.3,832.8
961,33.1,538.6,832.8
962,33.1,538.9,832.8
963,33.0,539.2,832.8
964,33.0,539.5,832.8
965,32.9,539.8,832.9
966,32.9,540.1,832.9
967,32.9,540.4,832.9
968,32.8,540.7,832.9
969,32.8,541.0,832.9
970,32.7,541.3,833.0
971,32.7,541.6,833.0
972,32.7,541.9,833.0
973,32.6,542.2,833.0
974,32.6,542.5,833.0
975,32.6,542.8,833.1
976,32.5,543.1,833.1
977,32.5,543.4,833.1
978,32.4,543.7,833.1
979,32.4,543.9,833.1
980,32.4,544.2,833.2
981,32.3,544.5,833.2
982,32.3,544.8,833.2
983,32.2,545.1,833.2
984,32.2,545.4,833.2
985,32.2,545.7,833.2
986,32.1,546.0,833.3
987,32.1,546.3,833.3
988,32.0,546.6,833.3
989,32.0,546.9,833.3
990,32.0,547.2,833.3
991,31.9,547.5,833.4
992,31.9,547.8,833.4
993,31.8,548.1,833.4
994,31.8,548.4,833.4
995,31.8,548.7,833.4
