Time,Mass (g),T Back (K),T Top (K)
1456,3.7,853.7,853.1
1457,3.7,853.7,853.1
1458,3.7,853.7,853.1
1459,3.7,853.7,853.1
1460,3.7,853.7,853.1
1461,3.7,853.7,853.1
1462,3.7,853.7,853.1
1463,3.7,853.7,853.1
1464,3.7,853.7,853.1
1465,3.7,853.7,853.1
1466,3.7,853.7,853.1
1467,3.7,853.7,853.1
1468,3.7,853.7,853.1
1469,3.7,853.7,853.1
1470,3.7,853.7,853.1
1471,3.7,853.7,853.1
1472,3.7,853.7,853.1
1473,3.7,853.7,853.1
1474,3.7,853.7,853.1
1475,3.7,853.7,853.1
1476,3.7,853.7,853.1
1477,3.7,853.7,853.1
1478,3.7,853.7,853.1
1479,3.7,853.7,853.1
1480,3.7,853.7,853.1
1481,3.7,853.7,853.1
1482,3.7,853.7,853.1
1483,3.7,853.7,853.1
1484,3.7,853.7,853.1
1485,3.7,853.7,853.1
1486,3.7,853.7,853.1
1487,3.7,853.7,853.1
1488,3.7,853.7,853.1
1489,3.7,853.7,853.1
1490,3.7,853.7,853.1
1491,3.7,853.7,853.1
1492,3.7,853.7,853.1
1493,3.7,853.7,853.1
1494,3.7,853.7,853.1
1495,3.7,853.7,853.1
1496,3.7,853.7,853.1
1497,3.7,853.7,853.1
1498,3.7,853.7,853.1
1499,3.7,853.7,853.1
1500,3.7,853.7,853.1
1501,3.7,853.7,853.1
1502,3.7,853.7,853.1
1503,3.7,853.7,853.1
1504,3.7,853.7,853.1
1505,3.7,853.7,853.1
1506,3.7,853.7,853.1
1507,3.7,853.7,853.1
1508,3.7,853.7,853.1
1509,3.7,853.7,853.1
1510,3.7,853.7,853.1
1511,3.7,853.7,853.1
1512,3.7,853.7,853.1
1513,3.7,853.7,853.1
1514,3.7,853.7,853.1
1515,3.7,853.7,853.1
1516,3.7,853.7,853.1
1517,3.7,853.7,853.1
1518,3.7,853.7,853.1
1519,3.7,853.7,853.1
1520,3.7,853.7,853.1
1521,3.7,853.7,853.1
1522,3.7,853.7,853.1
1523,3.7,853.7,853.1
1524,3.7,853.7,853.1
1525,3.7,853.7,853.1
1526,3.7,853.7,853.1
1527,3.7,853.7,853.1
1528,3.7,853.7,853.1
1529,3.7,853.7,853.1
1530,3.7,853.7,853.1
1531,3.7,853.7,853.1
1532,3.7,853.7,853.1
1533,3.7,853.7,853.1
1534,3.7,853.7,853.1
1535,3.7,853.7,853.1
1536,3.7,853.7,853.1
1537,3.7,853.7,853.1
1538,3.7,853.7,853.1
1539,3.7,853.7,853.1
1540,3.7,853.7,853.1
1541,3.7,853.7,853.1
1542,3.7,853.7,853.1
1543,3.7,853.7,853.1
1544,3.7,853.7,853.1
1545,3.7,853.7,853.1
1546,3.7,853.7,853.1
1547,3.7,853.7,853.1
1548,3.7,853.7,853.1
1549,3.7,853.7,853.1
1550,3.7,853.7,853.1
1551,3.7,853.7,853.1
1552,3.7,853.7,853.1
1553,3.7,853.7,853.1
1554,3.7,853.7,853.1
1555,3.7,853.7,853.1
1556,3.7,853.7,853.1
1557,3.7,853.7,853.1
1558,3.7,853.7,853.1
1559,3.7,853.7,853.1
1560,3.7,853.7,853.1
1561,3.7,853.7,853.1
1562,3.7,853.7,853.1
1563,3.7,853.7,853.1
1564,3.7,853.7,853.1
1565,3.7,853.7,853.1
1566,3.7,853.7,853.1
1567,3.7,853.7,853.1
1568,3.7,853.7,853.1
1569,3.7,853.7,853.1
1570,3.7,853.7,853.1
1571,3.7,853.7,853.1
1572,3.7,853.7,853.1
1573,3.7,853.7,853.1
1574,3.7,853.7,853.1
1575,3.7,853.7,853.1
1576,3.7,853.7,853.1
1577,3.7,853.7,853.1
1578,3.7,853.7,853.1
1579,3.7,853.7,853.1
1580,3.7,853.7,853.1
1581,3.7,853.7,853.1
1582,3.7,853.7,853.1
1583,3.7,853.7,853.1
1584,3.7,853.7,853.1
1585,3.7,853.7,853.1
1586,3.7,853.7,853.1
1587,3.7,853.7,853.1
1588,3.7,853.7,853.1
1589,3.6,853.7,853.1
1590,3.6,853.7,853.1
1591,3.6,853.7,853.1
1592,3.6,853.7,853.1
1593,3.6,853.7,853.1
1594,3.6,853.7,853.1
1595,3.6,853.7,853.1
1596,3.6,853.7,853.1
1597,3.6,853.7,853.1
1598,3.6,853.7,853.1
1599,3.6,853.7,853.1
1600,3.6,853.7,853.1
1601,3.6,853.7,853.1
1602,3.6,853.7,853.1
1603,3.6,853.7,853.1
1604,3.6,853.7,853.1
1605,3.6,853.7,853.1
1606,3.6,853.7,853.1
1607,3.6,853.7,853.1
1608,3.6,853.7,853.1
1609,3.6,853.7,853.1
1610,3.6,853.7,853.1
1611,3.6,853.7,853.1
1612,3.6,853.7,853.1
1613,3.6,853.7,853.1
1614,3.6,853.7,853.1
1615,3.6,853.7,853.1
1616,3.6,853.7,853.1
1617,3.6,853.7,853.1
1618,3.6,853.7,853.1
1619,3.6,853.7,853.1
1620,3.6,853.7,853.1
1621,3.6,853.7,853.1
1622,3.6,853.7,853.1
1623,3.6,853.7,853.1
1624,3.6,853.7,853.1
1625,3.6,853.7,853.1
1626,3.6,853.7,853.1
1627,3.6,853.7,853.1
1628,3.6,853.7,853.1
1629,3.6,853.7,853.1
1630,3.6,853.7,853.1
1631,3.6,853.7,853.1
1632,3.6,853.7,853.1
1633,3.6,853.7,853.1
1634,3.6,853.7,853.1
1635,3.6,853.7,853.1
1636,3.6,853.7,853.1
1637,3.6,853.7,853.1
1638,3.6,853.7,853.1
1639,3.6,853.7,853.1
1640,3.6,853.7,853.1
1641,3.6,853.7,853.1
1642,3.6,853.6,853.1
1643,3.6,853.6,853.1
1644,3.6,853.6,853.1
1645,3.6,853.6,853.1
1646,3.6,853.6,853.1
1647,3.6,853.6,853.1
1648,3.6,853.6,853.1
1649,3.6,853.6,853.1
1650,3.6,853.6,853.1
1651,3.6,853.6,853.1
1652,3.6,853.6,853.1
1653,3.6,853.6,853.1
1654,3.6,853.6,853.1
1655,3.6,853.6,853.1
1656,3.6,853.6,853.1
1657,3.6,853.6,853.1
1658,3.6,853.6,853.1
1659,3.6,853.6,853.1
1660,3.6,853.6,853.1
1661,3.6,853.6,853.1
1662,3.6,853.6,853.1
1663,3.6,853.6,853.1
1664,3.6,853.6,853.1
1665,3.6,853.6,853.1
1666,3.6,853.6,853.1
1667,3.6,853.6,853.1
1668,3.6,853.6,853.1
1669,3.6,853.6,853.1
1670,3.6,853.6,853.1
1671,3.6,853.6,853.1
1672,3.6,853.6,853.1
1673,3.6,853.6,853.1
1674,3.6,853.6,853.1
1675,3.6,853.6,853.1
1676,3.6,853.6,853.1
1677,3.6,853.6,853.1
1678,3.6,853.6,853.1
1679,3.6,853.6,853.1
1680,3.6,853.6,853.1
1681,3.6,853.6,853.1
1682,3.6,853.6,853.1
1683,3.6,853.6,853.1
1684,3.6,853.6,853.1
1685,3.6,853.6,853.1
1686,3.6,853.6,853.1
1687,3.6,853.6,853.1
1688,3.6,853.6,853.1
1689,3.6,853.6,853.1
1690,3.6,853.6,853.1
1691,3.6,853.6,853.1
1692,3.6,853.6,853.1
1693,3.6,853.6,853.1
1694,3.6,853.6,853.1
1695,3.6,853.6,853.1
1696,3.6,853.6,853.1
1697,3.6,853.6,853.1
1698,3.6,853.6,853.1
1699,3.6,853.6,853.1
1700,3.6,853.6,853.1
1701,3.6,853.6,853.1
1702,3.6,853.6,853.1
1703,3.6,853.6,853.1
1704,3.6,853.6,853.1
1705,3.6,853.6,853.1
1706,3.6,853.6,853.1
1707,3.6,853.6,853.1
1708,3.6,853.6,853.1
1709,3.6,853.6,853.1
1710,3.6,853.6,853.1
1711,3.6,853.6,853.1
1712,3.6,853.6,853.1
1713,3.6,853.6,853.1
1714,3.6,853.6,853.1
1715,3.6,853.6,853.1
1716,3.6,853.6,853.1
1717,3.6,853.6,853.1
1718,3.6,853.6,853.1
1719,3.6,853.6,853.1
1720,3.6,853.6,853.1
1721,3.6,853.6,853.1
1722,3.6,853.6,853.1
1723,3.6,853.6,853.1
1724,3.6,853.6,853.1
1725,3.6,853.6,853.1
1726,3.6,853.6,853.1
1727,3.6,853.6,853.1
1728,3.6,853.6,853.1
1729,3.6,853.6,853.1
1730,3.6,853.6,853.1
1731,3.6,853.6,853.1
1732,3.6,853.6,853.1
1733,3.6,853.6,853.1
1734,3.6,853.6,853.1
1735,3.6,853.6,853.1
1736,3.6,853.6,853.1
1737,3.6,853.6,853.1
1738,3.6,853.6,853.1
1739,3.6,853.6,853.1
1740,3.6,853.6,853.1
1741,3.6,853.6,853.1
1742,3.6,853.6,853.1
1743,3.6,853.6,853.1
1744,3.6,853.6,853.1
1745,3.6,853.6,853.1
1746,3.6,853.6,853.1
1747,3.6,853.6,853.1
1748,3.6,853.6,853.1
1749,3.6,853.6,853.1
1750,3.6,853.6,853.1
1751,3.6,853.6,853.1
1752,3.6,853.6,853.1
1753,3.6,853.6,853.1
1754,3.6,853.6,853.1
1755,3.6,853.6,853.1
1756,3.6,853.6,853.1
1757,3.6,853.6,853.1
1758,3.6,853.6,853.1
1759,3.6,853.6,853.1
1760,3.6,853.6,853.1
1761,3.6,853.6,853.1
1762,3.6,853.6,853.1
1763,3.6,853.6,853.1
1764,3.6,853.6,853.1
1765,3.6,853.6,853.1
1766,3.6,853.6,853.1
1767,3.6,853.6,853.1
1768,3.6,853.6,853.1
1769,3.6,853.6,853.1
1770,3.6,853.6,853.1
1771,3.6,853.6,853.1
1772,3.6,853.6,853.1
1773,3.6,853.6,853.1
1774,3.6,853.6,853.1
1775,3.6,853.6,853.1
1776,3.6,853.6,853.1
1777,3.6,853.6,853.1
1778,3.6,853.6,853.1
1779,3.6,853.6,853.1
1780,3.6,853.6,853.1
1781,3.6,853.6,853.1
1782,3.6,853.6,853.1
1783,3.6,853.6,853.1
1784,3.6,853.6,853.1
1785,3.6,853.6,853.1
1786,3.6,853.6,853.1
1787,3.6,853.6,853.1
1788,3.6,853.6,853.1
1789,3.6,853.6,853.1
1790,3.6,853.6,853.1
1791,3.6,853.6,853.1
1792,3.6,853.6,853.1
1793,3.6,853.6,853.1
1794,3.6,853.6,853.1
1795,3.6,853.6,853.1
1796,3.6,853.6,853.1
1797,3.6,853.6,853.1
1798,3.6,853.6,853.1
1799,3.6,853.6,853.1
1800,3.6,853.6,853.1
