Time,Mass (g),T Back (K),T Top (K)
255,4.4,1015.3,1014.7
256,4.4,1015.3,1014.7
257,4.4,1015.3,1014.7
258,4.4,1015.3,1014.7
259,4.4,1015.3,1014.7
260,4.4,1015.3,1014.7
261,4.4,1015.3,1014.7
262,4.4,1015.3,1014.7
263,4.4,1015.3,1014.7
264,4.4,1015.3,1014.7
265,4.4,1015.3,1014.7
266,4.4,1015.3,1014.7
267,4.4,1015.3,1014.7
268,4.4,1015.3,1014.7
269,4.4,1015.3,1014.7
270,4.4,1015.3,1014.7
271,4.4,1015.3,1014.6
272,4.4,1015.3,1014.6
273,4.4,1015.3,1014.6
274,4.4,1015.3,1014.6
275,4.4,1015.3,1014.6
276,4.4,1015.3,1014.6
277,4.4,1015.3,1014.6
278,4.4,1015.3,1014.6
279,4.4,1015.3,1014.6
280,4.4,1015.3,1014.6
281,4.4,1015.3,1014.6
282,4.4,1015.3,1014.6
283,4.4,1015.3,1014.6
284,4.4,1015.3,1014.6
285,4.4,1015.3,1014.6
286,4.4,1015.3,1014.6
287,4.4,1015.3,1014.6
288,4.4,1015.3,1014.6
289,4.4,1015.3,1014.6
290,4.4,1015.3,1014.6
291,4.4,1015.3,1014.6
292,4.4,1015.3,1014.6
293,4.3,1015.3,1014.6
294,4.3,1015.3,1014.6
295,4.3,1015.3,1014.6
296,4.3,1015.3,1014.6
297,4.3,1015.3,1014.6
298,4.3,1015.3,1014.6
299,4.3,1015.3,1014.6
300,4.3,1015.3,1014.6
301,4.3,1015.3,1014.6
302,4.3,1015.3,1014.6
303,4.3,1015.3,1014.6
304,4.3,1015.3,1014.6
305,4.3,1015.3,1014.6
306,4.3,1015.3,1014.6
307,4.3,1015.3,1014.6
308,4.3,1015.3,1014.6
309,4.3,1015.3,1014.6
310,4.3,1015.3,1014.6
311,4.3,1015.3,1014.6
312,4.3,1015.3,1014.6
313,4.3,1015.3,1014.6
314,4.3,1015.3,1014.6
315,4.3,1015.3,1014.6
316,4.3,1015.3,1014.6
317,4.3,1015.3,1014.6
318,4.3,1015.3,1014.6
319,4.3,1015.3,1014.6
320,4.3,1015.3,1014.6
321,4.3,1015.3,1014.6
322,4.3,1015.3,1014.6
323,4.3,1015.3,1014.6
324,4.3,1015.3,1014.6
325,4.3,1015.3,1014.6
326,4.3,1015.3,1014.6
327,4.3,1015.3,1014.6
328,4.3,1015.3,1014.6
329,4.3,1015.3,1014.6
330,4.3,1015.3,1014.6
331,4.3,1015.3,1014.6
332,4.3,1015.3,1014.6
333,4.3,1015.3,1014.6
334,4.3,1015.3,1014.6
335,4.3,1015.3,1014.6
336,4.3,1015.3,1014.6
337,4.3,1015.3,1014.6
338,4.3,1015.3,1014.6
339,4.3,1015.3,1014.6
340,4.3,1015.3,1014.6
341,4.3,1015.3,1014.6
342,4.3,1015.3,1014.6
343,4.3,1015.3,1014.6
344,4.3,1015.3,1014.6
345,4.3,1015.3,1014.6
346,4.3,1015.3,1014.6
347,4.3,1015.3,1014.6
348,4.2,1015.3,1014.6
349,4.2,1015.3,1014.6
350,4.2,1015.3,1014.6
351,4.2,1015.3,1014.6
352,4.2,1015.3,1014.6
353,4.2,1015.3,1014.6
354,4.2,1015.3,1014.6
355,4.2,1015.3,1014.6
356,4.2,1015.3,1014.6
357,4.2,1015.3,1014.6
358,4.2,1015.3,1014.6
359,4.2,1015.3,1014.6
360,4.2,1015.3,1014.6
361,4.2,1015.3,1014.6
362,4.2,1015.3,1014.6
363,4.2,1015.3,1014.6
364,4.2,1015.3,1014.6
365,4.2,1015.3,1014.6
366,4.2,1015.3,1014.6
367,4.2,1015.3,1014.6
368,4.2,1015.3,1014.6
369,4.2,1015.3,1014.6
370,4.2,1015.3,1014.6
371,4.2,1015.3,1014.6
372,4.2,1015.3,1014.6
373,4.2,1015.3,1014.6
374,4.2,1015.3,1014.6
375,4.2,1015.3,1014.6
376,4.2,1015.3,1014.6
377,4.2,1015.3,1014.6
378,4.2,1015.3,1014.6
379,4.2,1015.3,1014.6
380,4.2,1015.3,1014.6
381,4.2,1015.3,1014.6
382,4.2,1015.3,1014.6
383,4.2,1015.3,1014.6
384,4.2,1015.3,1014.6
385,4.2,1015.3,1014.6
386,4.2,1015.3,1014.6
387,4.2,1015.3,1014.6
388,4.2,1015.3,1014.6
389,4.2,1015.3,1014.6
390,4.2,1015.3,1014.6
391,4.2,1015.3,1014.6
392,4.2,1015.3,1014.6
393,4.2,1015.3,1014.6
394,4.2,1015.3,1014.6
395,4.2,1015.3,1014.6
396,4.2,1015.3,1014.6
397,4.2,1015.3,1014.6
398,4.2,1015.3,1014.6
399,4.2,1015.3,1014.6
400,4.2,1015.3,1014.6
401,4.2,1015.3,1014.6
402,4.2,1015.3,1014.6
403,4.2,1015.3,1014.6
404,4.2,1015.3,1014.6
405,4.2,1015.3,1014.6
406,4.2,1015.3,1014.6
407,4.2,1015.3,1014.6
408,4.2,1015.3,1014.6
409,4.2,1015.3,1014.6
410,4.1,1015.3,1014.6
411,4.1,1015.3,1014.6
412,4.1,1015.3,1014.6
413,4.1,1015.3,1014.6
414,4.1,1015.3,1014.6
415,4.1,1015.3,1014.6
416,4.1,1015.3,1014.6
417,4.1,1015.3,1014.6
418,4.1,1015.3,1014.6
419,4.1,1015.3,1014.6
420,4.1,1015.3,1014.6
421,4.1,1015.3,1014.6
422,4.1,1015.3,1014.6
423,4.1,1015.3,1014.6
424,4.1,1015.3,1014.6
425,4.1,1015.3,1014.6
426,4.1,1015.3,1014.6
427,4.1,1015.3,1014.6
428,4.1,1015.3,1014.6
429,4.1,1015.3,1014.6
430,4.1,1015.3,1014.6
431,4.1,1015.3,1014.6
432,4.1,1015.3,1014.6
433,4.1,1015.3,1014.6
434,4.1,1015.3,1014.6
435,4.1,1015.3,1014.6
436,4.1,1015.3,1014.6
437,4.1,1015.3,1014.6
438,4.1,1015.3,1014.6
439,4.1,1015.3,1014.6
440,4.1,1015.3,1014.6
441,4.1,1015.3,1014.6
442,4.1,1015.3,1014.6
443,4.1,1015.3,1014.6
444,4.1,1015.3,1014.6
445,4.1,1015.3,1014.6
446,4.1,1015.3,1014.6
447,4.1,1015.3,1014.6
448,4.1,1015.3,1014.6
449,4.1,1015.3,1014.6
450,4.1,1015.3,1014.6
451,4.1,1015.3,1014.6
452,4.1,1015.3,1014.6
453,4.1,1015.3,1014.6
454,4.1,1015.3,1014.6
455,4.1,1015.3,1014.6
456,4.1,1015.3,1014.6
457,4.1,1015.3,1014.6
458,4.1,1015.3,1014.6
459,4.1,1015.3,1014.6
460,4.1,1015.3,1014.6
461,4.1,1015.3,1014.6
462,4.1,1015.3,1014.6
463,4.1,1015.3,1014.6
464,4.1,1015.3,1014.6
465,4.1,1015.3,1014.6
466,4.1,1015.3,1014.6
467,4.1,1015.3,1014.6
468,4.1,1015.3,1014.6
469,4.1,1015.3,1014.6
470,4.1,1015.3,1014.6
471,4.1,1015.3,1014.6
472,4.1,1015.3,1014.6
473,4.1,1015.3,1014.6
474,4.1,1015.3,1014.6
475,4.1,1015.3,1014.6
476,4.1,1015.3,1014.6
477,4.1,1015.3,1014.6
478,4.1,1015.3,1014.6
479,4.1,1015.3,1014.6
480,4.0,1015.3,1014.6
481,4.0,1015.3,1014.6
482,4.0,1015.3,1014.6
483,4.0,1015.3,1014.6
484,4.0,1015.3,1014.6
485,4.0,1015.3,1014.6
486,4.0,1015.3,1014.6
487,4.0,1015.3,1014.6
488,4.0,1015.3,1014.6
489,4.0,1015.3,1014.6
490,4.0,1015.3,1014.6
491,4.0,1015.3,1014.6
492,4.0,1015.3,1014.6
493,4.0,1015.3,1014.6
494,4.0,1015.3,1014.6
495,4.0,1015.3,1014.6
496,4.0,1015.3,1014.6
497,4.0,1015.3,1014.6
498,4.0,1015.3,1014.6
499,4.0,1015.3,1014.6
500,4.0,1015.3,1014.6
501,4.0,1015.3,1014.6
502,4.0,1015.3,1014.6
503,4.0,1015.3,1014.6
504,4.0,1015.3,1014.6
505,4.0,1015.3,1014.6
506,4.0,1015.3,1014.6
507,4.0,1015.3,1014.6
508,4.0,1015.3,1014.6
509,4.0,1015.3,1014.6
510,4.0,1015.3,1014.6
511,4.0,1015.3,1014.6
512,4.0,1015.3,1014.6
513,4.0,1015.3,1014.6
514,4.0,1015.3,1014.6
515,4.0,1015.3,1014.6
516,4.0,1015.3,1014.6
517,4.0,1015.3,1014.6
518,4.0,1015.3,1014.6
519,4.0,1015.3,1014.6
520,4.0,1015.3,1014.6
521,4.0,1015.3,1014.6
522,4.0,1015.3,1014.6
523,4.0,1015.3,1014.6
524,4.0,1015.3,1014.6
525,4.0,1015.3,1014.6
526,4.0,1015.3,1014.6
527,4.0,1015.3,1014.6
528,4.0,1015.3,1014.6
529,4.0,1015.3,1014.6
530,4.0,1015.3,1014.6
531,4.0,1015.3,1014.6
532,4.0,1015.3,1014.6
533,4.0,1015.3,1014.6
534,4.0,1015.3,1014.6
535,4.0,1015.3,1014.6
536,4.0,1015.3,1014.6
537,4.0,1015.3,1014.6
538,4.0,1015.3,1014.6
539,4.0,1015.3,1014.6
540,4.0,1015.3,1014.6
541,4.0,1015.3,1014.6
542,4.0,1015.3,1014.6
543,4.0,1015.3,1014.6
544,4.0,1015.3,1014.6
545,4.0,1015.3,1014.6
546,4.0,1015.3,1014.6
547,4.0,1015.3,1014.6
548,4.0,1015.3,1014.6
549,4.0,1015.3,1014.6
550,4.0,1015.3,1014.6
551,4.0,1015.3,1014.6
552,4.0,1015.3,1014.6
553,4.0,1015.3,1014.6
554,4.0,1015.3,1014.6
555,4.0,1015.3,1014.6
556,4.0,1015.3,1014.6
557,4.0,1015.3,1014.6
558,4.0,1015.3,1014.6
559,4.0,1015.3,1014.6
560,3.9,1015.3,1014.6
561,3.9,1015.3,1014.6
562,3.9,1015.3,1014.6
563,3.9,1015.3,1014.6
564,3.9,1015.3,1014.6
565,3.9,1015.3,1014.6
566,3.9,1015.3,1014.6
567,3.9,1015.3,1014.6
568,3.9,1015.3,1014.6
569,3.9,1015.3,1014.6
570,3.9,1015.3,1014.6
571,3.9,1015.3,1014.6
572,3.9,1015.3,1014.6
573,3.9,1015.3,1014.6
574,3.9,1015.3,1014.6
575,3.9,1015.3,1014.6
576,3.9,1015.3,1014.6
577,3.9,1015.3,1014.6
578,3.9,1015.3,1014.6
579,3.9,1015.3,1014.6
580,3.9,1015.3,1014.6
581,3.9,1015.3,1014.6
582,3.9,1015.3,1014.6
583,3.9,1015.3,1014.6
584,3.9,1015.3,1014.6
585,3.9,1015.3,1014.6
586,3.9,1015.3,1014.6
587,3.9,1015.3,1014.6
588,3.9,1015.3,1014.6
589,3.9,1015.3,1014.6
590,3.9,1015.3,1014.6
591,3.9,1015.3,1014.6
592,3.9,1015.3,1014.6
593,3.9,1015.3,1014.6
594,3.9,1015.3,1014.6
595,3.9,1015.3,1014.6
596,3.9,1015.3,1014.6
597,3.9,1015.3,1014.6
598,3.9,1015.3,1014.6
599,3.9,1015.3,1014.6
600,3.9,1015.3,1014.6
601,3.9,1015.3,1014.6
602,3.9,1015.3,1014.6
603,3.9,1015.3,1014.6
604,3.9,1015.3,1014.6
605,3.9,1015.3,1014.6
606,3.9,1015.3,1014.6
607,3.9,1015.3,1014.6
608,3.9,1015.3,1014.6
609,3.9,1015.3,1014.6
610,3.9,1015.3,1014.6
611,3.9,1015.3,1014.6
612,3.9,1015.3,1014.6
613,3.9,1015.3,1014.6
614,3.9,1015.3,1014.6
615,3.9,1015.3,1014.6
616,3.9,1015.3,1014.6
617,3.9,1015.3,1014.6
618,3.9,1015.3,1014.6
619,3.9,1015.3,1014.6
620,3.9,1015.3,1014.6
621,3.9,1015.3,1014.6
622,3.9,1015.3,1014.6
623,3.9,1015.3,1014.6
624,3.9,1015.3,1014.6
625,3.9,1015.3,1014.6
626,3.9,1015.3,1014.6
627,3.9,1015.3,1014.6
628,3.9,1015.3,1014.6
629,3.9,1015.3,1014.6
630,3.9,1015.3,1014.6
631,3.9,1015.3,1014.6
632,3.9,1015.3,1014.6
633,3.9,1015.3,1014.6
634,3.9,1015.3,1014.6
635,3.9,1015.3,1014.6
636,3.9,1015.3,1014.6
637,3.9,1015.3,1014.6
638,3.9,1015.3,1014.6
639,3.9,1015.3,1014.6
640,3.9,1015.3,1014.6
641,3.9,1015.3,1014.6
642,3.9,1015.3,1014.6
643,3.9,1015.3,1014.6
644,3.9,1015.3,1014.6
645,3.9,1015.3,1014.6
646,3.9,1015.3,1014.6
647,3.9,1015.3,1014.6
648,3.9,1015.3,1014.6
649,3.9,1015.3,1014.6
650,3.9,1015.3,1014.6
651,3.9,1015.3,1014.6
652,3.9,1015.3,1014.6
653,3.9,1015.3,1014.6
654,3.9,1015.3,1014.6
655,3.8,1015.3,1014.6
656,3.8,1015.3,1014.6
657,3.8,1015.3,1014.6
658,3.8,1015.3,1014.6
659,3.8,1015.3,1014.6
660,3.8,1015.3,1014.6
661,3.8,1015.3,1014.6
662,3.8,1015.3,1014.6
663,3.8,1015.3,1014.6
664,3.8,1015.3,1014.6
665,3.8,1015.3,1014.6
666,3.8,1015.3,1014.6
667,3.8,1015.3,1014.6
668,3.8,1015.3,1014.6
669,3.8,1015.3,1014.6
670,3.8,1015.3,1014.6
671,3.8,1015.3,1014.6
672,3.8,1015.3,1014.6
673,3.8,1015.3,1014.6
674,3.8,1015.3,1014.6
675,3.8,1015.3,1014.6
676,3.8,1015.3,1014.6
677,3.8,1015.3,1014.6
678,3.8,1015.3,1014.6
679,3.8,1015.3,1014.6
680,3.8,1015.3,1014.6
681,3.8,1015.3,1014.6
682,3.8,1015.3,1014.6
683,3.8,1015.3,1014.6
684,3.8,1015.3,1014.6
685,3.8,1015.3,1014.6
686,3.8,1015.3,1014.6
687,3.8,1015.3,1014.6
688,3.8,1015.3,1014.6
689,3.8,1015.3,1014.6
690,3.8,1015.3,1014.6
691,3.8,1015.3,1014.6
692,3.8,1015.3,1014.6
693,3.8,1015.3,1014.6
694,3.8,1015.3,1014.6
695,3.8,1015.3,1014.6
696,3.8,1015.3,1014.6
697,3.8,1015.3,1014.6
698,3.8,1015.3,1014.6
699,3.8,1015.3,1014.6
700,3.8,1015.3,1014.6
701,3.8,1015.3,1014.6
702,3.8,1015.3,1014.6
703,3.8,1015.3,1014.6
704,3.8,1015.3,1014.6
705,3.8,1015.3,1014.6
706,3.8,1015.3,1014.6
707,3.8,1015.3,1014.6
708,3.8,1015.3,1014.6
709,3.8,1015.3,1014.6
710,3.8,1015.3,1014.6
711,3.8,1015.3,1014.6
712,3.8,1015.3,1014.6
713,3.8,1015.3,1014.6
714,3.8,1015.3,1014.6
715,3.8,1015.3,1014.6
716,3.8,1015.3,1014.6
717,3.8,1015.3,1014.6
718,3.8,1015.3,1014.6
719,3.8,1015.3,1014.6
720,3.8,1015.3,1014.6
721,3.8,1015.3,1014.6
722,3.8,1015.3,1014.6
723,3.8,1015.3,1014.6
724,3.8,1015.3,1014.6
725,3.8,1015.3,1014.6
726,3.8,1015.3,1014.6
727,3.8,1015.3,1014.6
728,3.8,1015.3,1014.6
729,3.8,1015.3,1014.6
730,3.8,1015.3,1014.6
731,3.8,1015.3,1014.6
732,3.8,1015.3,1014.6
733,3.8,1015.3,1014.6
734,3.8,1015.3,1014.6
735,3.8,1015.3,1014.6
736,3.8,1015.3,1014.6
737,3.8,1015.3,1014.6
738,3.8,1015.3,1014.6
739,3.8,1015.3,1014.6
740,3.8,1015.3,1014.6
741,3.8,1015.3,1014.6
742,3.8,1015.3,1014.6
743,3.8,1015.3,1014.6
744,3.8,1015.3,1014.6
745,3.8,1015.3,1014.6
746,3.8,1015.3,1014.6
747,3.8,1015.3,1014.6
748,3.8,1015.3,1014.6
749,3.8,1015.3,1014.6
750,3.8,1015.3,1014.6
751,3.8,1015.3,1014.6
752,3.8,1015.3,1014.6
753,3.8,1015.3,1014.6
754,3.8,1015.3,1014.6
755,3.8,1015.3,1014.6
756,3.8,1015.3,1014.6
757,3.8,1015.3,1014.6
758,3.8,1015.3,1014.6
759,3.8,1015.3,1014.6
760,3.8,1015.3,1014.6
761,3.8,1015.3,1014.6
762,3.8,1015.3,1014.6
763,3.8,1015.3,1014.6
764,3.8,1015.3,1014.6
765,3.8,1015.3,1014.6
766,3.8,1015.3,1014.6
767,3.8,1015.3,1014.6
768,3.8,1015.3,1014.6
769,3.7,1015.3,1014.6
770,3.7,1015.3,1014.6
771,3.7,1015.3,1014.6
772,3.7,1015.3,1014.6
773,3.7,1015.3,1014.6
774,3.7,1015.3,1014.6
775,3.7,1015.3,1014.6
776,3.7,1015.3,1014.6
777,3.7,1015.3,1014.6
778,3.7,1015.3,1014.6
779,3.7,1015.3,1014.6
780,3.7,1015.3,1014.6
781,3.7,1015.3,1014.6
782,3.7,1015.3,1014.6
783,3.7,1015.3,1014.6
784,3.7,1015.3,1014.6
785,3.7,1015.3,1014.6
786,3.7,1015.3,1014.6
787,3.7,1015.3,1014.6
788,3.7,1015.3,1014.6
789,3.7,1015.3,1014.6
790,3.7,1015.3,1014.6
791,3.7,1015.3,1014.6
792,3.7,1015.3,1014.6
793,3.7,1015.3,1014.6
794,3.7,1015.3,1014.6
795,3.7,1015.3,1014.6
796,3.7,1015.3,1014.6
797,3.7,1015.3,1014.6
798,3.7,1015.3,1014.6
799,3.7,1015.3,1014.6
800,3.7,1015.3,1014.6
801,3.7,1015.3,1014.6
802,3.7,1015.3,1014.6
803,3.7,1015.3,1014.6
804,3.7,1015.3,1014.6
805,3.7,1015.3,1014.6
806,3.7,1015.3,1014.6
807,3.7,1015.3,1014.6
808,3.7,1015.3,1014.6
809,3.7,1015.3,1014.6
810,3.7,1015.3,1014.6
811,3.7,1015.3,1014.6
812,3.7,1015.3,1014.6
813,3.7,1015.3,1014.6
814,3.7,1015.3,1014.6
815,3.7,1015.3,1014.6
816,3.7,1015.3,1014.6
817,3.7,1015.3,1014.6
818,3.7,1015.3,1014.6
819,3.7,1015.3,1014.6
820,3.7,1015.3,1014.6
821,3.7,1015.3,1014.6
822,3.7,1015.3,1014.6
823,3.7,1015.3,1014.6
824,3.7,1015.3,1014.6
825,3.7,1015.3,1014.6
826,3.7,1015.3,1014.6
827,3.7,1015.3,1014.6
828,3.7,1015.3,1014.6
829,3.7,1015.3,1014.6
830,3.7,1015.3,1014.6
831,3.7,1015.3,1014.6
832,3.7,1015.3,1014.6
833,3.7,1015.3,1014.6
834,3.7,1015.3,1014.6
835,3.7,1015.2,1014.6
836,3.7,1015.2,1014.6
837,3.7,1015.2,1014.6
838,3.7,1015.2,1014.6
839,3.7,1015.2,1014.6
840,3.7,1015.2,1014.6
841,3.7,1015.2,1014.6
842,3.7,1015.2,1014.6
843,3.7,1015.2,1014.6
844,3.7,1015.2,1014.6
845,3.7,1015.2,1014.6
846,3.7,1015.2,1014.6
847,3.7,1015.2,1014.6
848,3.7,1015.2,1014.6
849,3.7,1015.2,1014.6
850,3.7,1015.2,1014.6
851,3.7,1015.2,1014.6
852,3.7,1015.2,1014.6
853,3.7,1015.2,1014.6
854,3.7,1015.2,1014.6
855,3.7,1015.2,1014.6
856,3.7,1015.2,1014.6
857,3.7,1015.2,1014.6
858,3.7,1015.2,1014.6
859,3.7,1015.2,1014.6
860,3.7,1015.2,1014.6
861,3.7,1015.2,1014.6
862,3.7,1015.2,1014.6
863,3.7,1015.2,1014.6
864,3.7,1015.2,1014.6
865,3.7,1015.2,1014.6
866,3.7,1015.2,1014.6
867,3.7,1015.2,1014.6
868,3.7,1015.2,1014.6
869,3.7,1015.2,1014.6
870,3.7,1015.2,1014.6
871,3.7,1015.2,1014.6
872,3.7,1015.2,1014.6
873,3.7,1015.2,1014.6
874,3.7,1015.2,1014.6
875,3.7,1015.2,1014.6
876,3.7,1015.2,1014.6
877,3.7,1015.2,1014.6
878,3.7,1015.2,1014.6
879,3.7,1015.2,1014.6
880,3.7,1015.2,1014.6
881,3.7,1015.2,1014.6
882,3.7,1015.2,1014.6
883,3.7,1015.2,1014.6
884,3.7,1015.2,1014.6
885,3.7,1015.2,1014.6
886,3.7,1015.2,1014.6
887,3.7,1015.2,1014.6
888,3.7,1015.2,1014.6
889,3.7,1015.2,1014.6
