Time,Temperature,Mass
[s],[K],[mg]
0,316.816,5.5945
0.1,317.816,5.5946
0.2,318.816,5.5943
0.3,319.816,5.5946
0.4,320.816,5.5967
0.5,321.816,5.5987
0.6,322.816,5.5986
0.7,323.816,5.5996
0.8,324.816,5.5995
0.9,325.816,5.5998
1,326.816,5.5998
1.1,327.816,5.5993
1.2,328.816,5.5993
1.3,329.816,5.5989
1.4,330.816,5.5987
1.5,331.816,5.5988
1.6,332.816,5.5992
1.7,333.816,5.5995
1.8,334.816,5.5999
1.9,335.816,5.5985
2,336.816,5.5973
2.1,337.816,5.5965
2.2,338.816,5.5957
2.3,339.816,5.5955
2.4,340.816,5.5945
2.5,341.816,5.5943
2.6,342.816,5.5947
2.7,343.816,5.5962
2.8,344.816,5.5968
2.9,345.816,5.5979
3,346.816,5.5986
3.1,347.816,5.5988
3.2,348.816,5.5984
3.3,349.816,5.5976
3.4,350.816,5.5969
3.5,351.816,5.5963
3.6,352.816,5.5957
3.7,353.816,5.5956
3.8,354.816,5.5956
3.9,355.816,5.5947
4,356.816,5.5942
4.1,357.816,5.5942
4.2,358.816,5.5938
4.3,359.816,5.5945
4.4,360.816,5.5951
4.5,361.816,5.5944
4.6,362.816,5.5941
4.7,363.816,5.5945
4.8,364.816,5.5942
4.9,365.816,5.5929
5,366.816,5.5917
5.1,367.816,5.5922
5.2,368.816,5.5922
5.3,369.816,5.5926
5.4,370.816,5.5929
5.5,371.816,5.5938
5.6,372.816,5.594
5.7,373.816,5.5924
5.8,374.816,5.5918
5.9,375.816,5.5911
6,376.816,5.5902
6.1,377.816,5.5897
6.2,378.816,5.5908
6.3,379.816,5.5912
6.4,380.816,5.5906
6.5,381.816,5.5893
6.6,382.816,5.5873
6.7,383.816,5.5861
6.8,384.816,5.5867
6.9,385.816,5.5874
7,386.816,5.5883
7.1,387.816,5.5889
7.2,388.816,5.5882
7.3,389.816,5.5884
7.4,390.816,5.5891
7.5,391.816,5.5891
7.6,392.816,5.5882
7.7,393.816,5.587
7.8,394.816,5.5871
7.9,395.816,5.5871
8,396.816,5.5864
8.1,397.816,5.5853
8.2,398.816,5.5841
8.3,399.816,5.583
8.4,400.816,5.5822
8.5,401.816,5.5816
8.6,402.816,5.5802
8.7,403.816,5.5806
8.8,404.816,5.5807
8.9,405.816,5.5807
9,406.816,5.5802
9.1,407.816,5.5791
9.2,408.816,5.5791
9.3,409.816,5.5783
9.4,410.816,5.577
9.5,411.816,5.5766
9.6,412.816,5.5764
9.7,413.816,5.5748
9.8,414.816,5.5738
9.9,415.816,5.5731
10,416.816,5.5728
10.1,417.816,5.572
10.2,418.816,5.5711
10.3,419.816,5.5706
10.4,420.816,5.57
10.5,421.816,5.5695
10.6,422.816,5.5674
10.7,423.816,5.5672
10.8,424.816,5.5669
10.9,425.816,5.5652
11,426.816,5.5627
11.1,427.816,5.5617
11.2,428.816,5.5614
11.3,429.816,5.5612
11.4,430.816,5.5606
11.5,431.816,5.5596
11.6,432.816,5.5577
11.7,433.816,5.5555
11.8,434.816,5.5539
11.9,435.816,5.5528
12,436.816,5.5513
12.1,437.816,5.5494
12.2,438.816,5.5469
12.3,439.816,5.5436
12.4,440.816,5.5415
12.5,441.816,5.539
12.6,442.816,5.5363
12.7,443.816,5.5334
12.8,444.816,5.5295
12.9,445.816,5.524
13,446.816,5.5204
13.1,447.816,5.5169
13.2,448.816,5.5136
13.3,449.816,5.5105
13.4,450.816,5.507
13.5,451.816,5.5037
13.6,452.816,5.501
13.7,453.816,5.4981
13.8,454.816,5.4942
13.9,455.816,5.492
14,456.816,5.4878
14.1,457.816,5.4838
14.2,458.816,5.4792
14.3,459.816,5.4763
14.4,460.816,5.4732
