Time,Temperature,Mass
[s],[K],[mg]
0,316.651,5.2963
6,317.651,5.2966
12,318.651,5.2951
18,319.651,5.2963
24,320.651,5.2965
30,321.651,5.298
36,322.651,5.2976
42,323.651,5.2983
48,324.651,5.2981
54,325.651,5.2989
60,326.651,5.299
66,327.651,5.299
72,328.651,5.295
78,329.651,5.2992
84,330.651,5.2983
90,331.651,5.2978
96,332.651,5.2971
102,333.651,5.2967
108,334.651,5.2972
114,335.651,5.2965
120,336.651,5.2958
126,337.651,5.2951
132,338.651,5.2936
138,339.651,5.2932
144,340.651,5.2919
150,341.651,5.291
156,342.651,5.2916
162,343.651,5.2932
168,344.651,5.2936
174,345.651,5.2933
180,346.651,5.2931
186,347.651,5.2933
192,348.651,5.2935
198,349.651,5.2924
204,350.651,5.2919
210,351.651,5.2917
216,352.651,5.2918
222,353.651,5.2922
228,354.651,5.2944
234,355.651,5.2935
240,356.651,5.2926
246,357.651,5.2926
252,358.651,5.2925
258,359.651,5.2922
264,360.651,5.2918
270,361.651,5.291
276,362.651,5.291
282,363.651,5.2914
288,364.651,5.2917
294,365.651,5.2905
300,366.651,5.2891
306,367.651,5.2895
312,368.651,5.2896
318,369.651,5.2893
324,370.651,5.2893
330,371.651,5.2895
336,372.651,5.2897
342,373.651,5.2882
348,374.651,5.2874
354,375.651,5.2872
360,376.651,5.2871
366,377.651,5.2872
372,378.651,5.2884
378,379.651,5.288
384,380.651,5.2873
390,381.651,5.2871
396,382.651,5.2859
402,383.651,5.2843
408,384.651,5.2852
414,385.651,5.2864
420,386.651,5.2868
426,387.651,5.2864
432,388.651,5.2861
438,389.651,5.2859
444,390.651,5.2857
450,391.651,5.286
456,392.651,5.2863
462,393.651,5.2855
468,394.651,5.2854
474,395.651,5.2851
480,396.651,5.2843
486,397.651,5.2833
492,398.651,5.2819
498,399.651,5.2817
504,400.651,5.2813
510,401.651,5.281
516,402.651,5.28
522,403.651,5.2791
528,404.651,5.279
534,405.651,5.279
540,406.651,5.2787
546,407.651,5.2779
552,408.651,5.2766
558,409.651,5.2755
564,410.651,5.2746
570,411.651,5.2741
576,412.651,5.2743
582,413.651,5.2731
588,414.651,5.2722
594,415.651,5.2714
600,416.651,5.2712
606,417.651,5.2704
612,418.651,5.2693
618,419.651,5.2689
624,420.651,5.2683
630,421.651,5.2678
636,422.651,5.2673
642,423.651,5.2672
648,424.651,5.2672
654,425.651,5.2668
660,426.651,5.2646
666,427.651,5.2633
672,428.651,5.2619
678,429.651,5.2618
684,430.651,5.2591
690,431.651,5.2575
696,432.651,5.2553
702,433.651,5.2544
708,434.651,5.2537
714,435.651,5.2521
720,436.651,5.2506
726,437.651,5.2492
732,438.651,5.2478
738,439.651,5.2453
744,440.651,5.2424
750,441.651,5.2402
756,442.651,5.2373
762,443.651,5.2361
768,444.651,5.2335
774,445.651,5.2299
780,446.651,5.2262
786,447.651,5.223
792,448.651,5.2202
798,449.651,5.2171
804,450.651,5.2148
810,451.651,5.212
816,452.651,5.2091
822,453.651,5.2048
828,454.651,5.2016
834,455.651,5.1984
840,456.651,5.1949
846,457.651,5.1898
852,458.651,5.1875
858,459.651,5.1846
864,460.651,5.1814
870,461.651,5.178
876,462.651,5.1747
882,463.651,5.1725
888,464.651,5.1706
894,465.651,5.1684
900,466.651,5.1654
906,467.651,5.1627
912,468.651,5.1585
918,469.651,5.1551
924,470.651,5.1516
930,471.651,5.1481
936,472.651,5.1451
942,473.651,5.1416
948,474.651,5.1392
954,475.651,5.1357
960,476.651,5.1339
966,477.651,5.1315
972,478.651,5.1286
978,479.651,5.1257
984,480.651,5.122
990,481.651,5.1188
996,482.651,5.1168
1002,483.651,5.1152
1008,484.651,5.1131
1014,485.651,5.1092
1020,486.651,5.1069
1026,487.651,5.1049
1032,488.651,5.1036
1038,489.651,5.1027
1044,490.651,5.1023
1050,491.651,5.1016
1056,492.651,5.0995
1062,493.651,5.098
1068,494.651,5.0974
1074,495.651,5.0964
1080,496.651,5.0959
1086,497.651,5.0951
1092,498.651,5.0939
1098,499.651,5.0924
1104,500.651,5.0908
1110,501.651,5.0901
1116,502.651,5.089
1122,503.651,5.0885
1128,504.651,5.0869
1134,505.651,5.0858
1140,506.651,5.0851
1146,507.651,5.0851
1152,508.651,5.0851
1158,509.651,5.0851
1164,510.651,5.0851
1170,511.651,5.085
1176,512.651,5.0847
1182,513.651,5.0842
1188,514.651,5.0838
1194,515.651,5.0822
1200,516.651,5.0805
1206,517.651,5.0787
1212,518.651,5.0764
1218,519.651,5.0753
1224,520.651,5.0747
1230,521.651,5.0739
1236,522.651,5.0729
1242,523.651,5.0725
1248,524.651,5.0716
1254,525.651,5.0712
1260,526.651,5.0704
1266,527.651,5.0689
1272,528.651,5.0674
1278,529.651,5.0656
1284,530.651,5.0633
1290,531.651,5.062
1296,532.651,5.0613
1302,533.651,5.0591
1308,534.651,5.0564
1314,535.651,5.0534
1320,536.651,5.0515
1326,537.651,5.0492
1332,538.651,5.047
1338,539.651,5.0445
1344,540.651,5.042
