Time,Temperature,Mass
[s],[K],[mg]
0,316.009,5.0169
6,317.009,5.0169
12,318.009,5.0183
18,319.009,5.0172
24,320.009,5.0166
30,321.009,5.0174
36,322.009,5.0181
42,323.009,5.02
48,324.009,5.0239
54,325.009,5.0283
60,326.009,5.0326
66,327.009,5.0387
72,328.009,5.0437
78,329.009,5.0468
84,330.009,5.0541
90,331.009,5.0596
96,332.009,5.0667
102,333.009,5.0739
108,334.009,5.0774
114,335.009,5.0815
120,336.009,5.0858
126,337.009,5.0892
132,338.009,5.092
138,339.009,5.0939
144,340.009,5.0946
150,341.009,5.0944
156,342.009,5.0944
162,343.009,5.0944
168,344.009,5.0955
174,345.009,5.0974
180,346.009,5.0986
186,347.009,5.0981
192,348.009,5.0969
198,349.009,5.0956
204,350.009,5.0945
210,351.009,5.0921
216,352.009,5.0925
222,353.009,5.0923
228,354.009,5.0908
234,355.009,5.0888
240,356.009,5.0875
246,357.009,5.0875
252,358.009,5.0883
258,359.009,5.0895
264,360.009,5.09
270,361.009,5.0885
276,362.009,5.0862
282,363.009,5.0868
288,364.009,5.0891
294,365.009,5.0892
300,366.009,5.0891
306,367.009,5.0888
312,368.009,5.0881
318,369.009,5.0854
324,370.009,5.0861
330,371.009,5.0873
336,372.009,5.0878
342,373.009,5.0881
348,374.009,5.0904
354,375.009,5.0905
360,376.009,5.0904
366,377.009,5.0929
372,378.009,5.0942
378,379.009,5.0944
384,380.009,5.0941
390,381.009,5.0939
396,382.009,5.0936
402,383.009,5.0935
408,384.009,5.094
414,385.009,5.0943
420,386.009,5.0953
426,387.009,5.097
432,388.009,5.0956
438,389.009,5.096
444,390.009,5.0994
450,391.009,5.111
456,392.009,5.0989
462,393.009,5.0976
468,394.009,5.096
474,395.009,5.0936
480,396.009,5.0937
486,397.009,5.093
492,398.009,5.0937
498,399.009,5.0944
504,400.009,5.0937
510,401.009,5.093
516,402.009,5.0922
522,403.009,5.0921
528,404.009,5.0918
534,405.009,5.0914
540,406.009,5.0911
546,407.009,5.0907
552,408.009,5.091
558,409.009,5.0923
564,410.009,5.0927
570,411.009,5.0917
576,412.009,5.0915
582,413.009,5.0925
588,414.009,5.0933
594,415.009,5.0913
600,416.009,5.0903
606,417.009,5.0912
612,418.009,5.0919
618,419.009,5.0905
624,420.009,5.0908
630,421.009,5.0909
636,422.009,5.0909
642,423.009,5.0913
648,424.009,5.0916
654,425.009,5.092
660,426.009,5.0924
666,427.009,5.0929
672,428.009,5.0933
678,429.009,5.0925
684,430.009,5.0915
690,431.009,5.0899
696,432.009,5.0884
702,433.009,5.0875
708,434.009,5.0866
714,435.009,5.0862
720,436.009,5.0874
726,437.009,5.088
732,438.009,5.0891
738,439.009,5.09
744,440.009,5.0889
750,441.009,5.0883
756,442.009,5.0881
762,443.009,5.0874
768,444.009,5.0866
774,445.009,5.0859
780,446.009,5.0846
786,447.009,5.0837
792,448.009,5.0837
798,449.009,5.085
804,450.009,5.0854
810,451.009,5.085
816,452.009,5.0848
822,453.009,5.0846
828,454.009,5.085
834,455.009,5.0849
840,456.009,5.0835
846,457.009,5.0835
852,458.009,5.0835
858,459.009,5.0835
864,460.009,5.0835
870,461.009,5.0835
876,462.009,5.0828
882,463.009,5.0815
888,464.009,5.0813
894,465.009,5.0814
