Time,Temperature,Mass
[s],[K],[mg]
0,316.497,5.1344
6,317.497,5.1324
12,318.497,5.1326
18,319.497,5.1322
24,320.497,5.1317
30,321.497,5.1319
36,322.497,5.1321
42,323.497,5.1324
48,324.497,5.1346
54,325.497,5.1385
60,326.497,5.1423
66,327.497,5.1479
72,328.497,5.1522
78,329.497,5.1559
84,330.497,5.1609
90,331.497,5.1663
96,332.497,5.1718
102,333.497,5.1765
108,334.497,5.1796
114,335.497,5.1833
120,336.497,5.1856
126,337.497,5.1888
132,338.497,5.1913
138,339.497,5.1929
144,340.497,5.1945
150,341.497,5.1951
156,342.497,5.1984
162,343.497,5.1984
168,344.497,5.1986
174,345.497,5.1999
180,346.497,5.1991
186,347.497,5.2041
192,348.497,5.1989
198,349.497,5.1977
204,350.497,5.1955
210,351.497,5.1959
216,352.497,5.1952
222,353.497,5.194
228,354.497,5.1923
234,355.497,5.1906
240,356.497,5.1909
246,357.497,5.1921
252,358.497,5.1918
258,359.497,5.1918
264,360.497,5.1914
270,361.497,5.1895
276,362.497,5.1889
282,363.497,5.1882
288,364.497,5.1883
294,365.497,5.189
300,366.497,5.1902
306,367.497,5.19
312,368.497,5.1882
318,369.497,5.1867
324,370.497,5.1878
330,371.497,5.1898
336,372.497,5.1897
342,373.497,5.19
348,374.497,5.1902
354,375.497,5.1899
360,376.497,5.1901
366,377.497,5.1906
372,378.497,5.1912
378,379.497,5.1921
384,380.497,5.195
390,381.497,5.1992
396,382.497,5.1989
402,383.497,5.1957
408,384.497,5.1938
414,385.497,5.1913
420,386.497,5.1916
426,387.497,5.1916
432,388.497,5.1924
438,389.497,5.1938
444,390.497,5.1958
450,391.497,5.196
456,392.497,5.1981
462,393.497,5.1971
468,394.497,5.1948
474,395.497,5.1937
480,396.497,5.193
486,397.497,5.192
492,398.497,5.1918
498,399.497,5.1916
504,400.497,5.191
510,401.497,5.1916
516,402.497,5.1935
522,403.497,5.1941
528,404.497,5.1937
534,405.497,5.1932
540,406.497,5.1928
546,407.497,5.1924
552,408.497,5.1923
558,409.497,5.1922
564,410.497,5.1911
