Time,Temperature,Heat Flow
[s],[K],[W/g]
0.19,302.027,4.028013941
2.76,302.026,4.028705894
5.76,302.03,4.03224198
8.76,302.04,4.036261416
11.76,302.052,4.03558727
14.76,302.067,4.036197817
17.76,302.096,4.039253097
20.76,302.141,4.039578722
23.76,302.215,4.041611336
26.76,302.309,4.043460785
29.76,302.426,4.04820779
32.76,302.564,4.058526037
35.76,302.73,4.072779771
38.76,302.934,4.084787199
41.76,303.152,4.100635987
44.76,303.412,4.123203338
47.76,303.701,4.14447582
50.76,304.016,4.168882444
53.76,304.363,4.196344349
56.76,304.74,4.224994276
59.76,305.136,4.255305401
62.76,305.563,4.283624615
65.76,306.024,4.313063166
68.76,306.509,4.340654812
71.76,307.005,4.367694421
74.76,307.53,4.398025897
77.76,308.07,4.425378412
80.76,308.638,4.450611819
83.76,309.213,4.475664606
86.76,309.809,4.499977104
89.76,310.407,4.524884886
92.76,311.028,4.545768145
95.76,311.66,4.564644229
98.76,312.29,4.583362589
101.76,312.93,4.596578392
104.76,313.581,4.606591366
107.76,314.227,4.61581826
110.76,314.876,4.625172352
113.76,315.529,4.631399934
116.76,316.182,4.631923987
119.76,316.83,4.629911725
122.76,317.481,4.623745198
125.76,318.124,4.61519245
128.76,318.757,4.604657966
131.76,319.401,4.589124628
134.76,320.026,4.57060724
137.76,320.647,4.55087639
140.76,321.271,4.523941082
143.76,321.884,4.493495128
146.76,322.498,4.456875016
149.76,323.089,4.418603882
152.76,323.679,4.378577425
155.76,324.254,4.334816454
158.76,324.829,4.288010379
161.76,325.397,4.235592358
164.76,325.951,4.181762446
167.76,326.5,4.127115928
170.76,327.042,4.06813198
173.76,327.586,4.006545575
176.76,328.116,3.941636775
179.76,328.635,3.875031163
182.76,329.157,3.807036557
185.76,329.666,3.737245923
188.76,330.174,3.665374342
191.76,330.685,3.591002061
194.76,331.176,3.516278715
197.76,331.664,3.442697601
200.76,332.158,3.367172912
203.76,332.643,3.290172734
206.76,333.123,3.213660994
209.76,333.604,3.136459844
212.76,334.08,3.059037371
215.76,334.551,2.983138721
218.76,335.028,2.906990765
221.76,335.497,2.830929304
224.76,335.964,2.755170572
227.76,336.441,2.680190287
230.76,336.909,2.606588822
233.76,337.378,2.533830929
236.76,337.846,2.462023455
239.76,338.317,2.391463787
242.76,338.8,2.320755298
245.76,339.271,2.25226513
248.76,339.741,2.186414816
251.76,340.219,2.121164873
254.76,340.695,2.05723066
257.76,341.182,1.994616754
260.76,341.657,1.934418327
263.76,342.152,1.873903177
266.76,342.635,1.815082297
269.76,343.125,1.759019563
272.76,343.615,1.705176423
275.76,344.107,1.652412425
278.76,344.598,1.601482103
281.76,345.101,1.551944084
284.76,345.605,1.503512173
287.76,346.105,1.456480195
290.76,346.609,1.411520517
293.76,347.119,1.368534941
296.76,347.624,1.327032741
299.76,348.133,1.286039329
302.76,348.644,1.24515658
305.76,349.165,1.206408965
308.76,349.672,1.169726017
311.76,350.195,1.133901142
314.76,350.704,1.099874329
317.76,351.223,1.066377674
320.76,351.746,1.033134397
323.76,352.263,1.002416749
326.76,352.789,0.972535552
329.76,353.311,0.941255183
332.76,353.833,0.912114783
335.76,354.354,0.884460302
338.76,354.875,0.85757282
341.76,355.402,0.830935155
344.76,355.93,0.804774225
347.76,356.451,0.779248518
350.76,356.979,0.754314025
353.76,357.497,0.729584065
356.76,358.02,0.705836322
359.76,358.546,0.681965962
362.76,359.071,0.658773818
365.76,359.595,0.636455773
368.76,360.114,0.61359536
371.76,360.638,0.591673917
374.76,361.158,0.570271948
377.76,361.677,0.549067135
380.76,362.197,0.528144191
383.76,362.721,0.507193264
386.76,363.229,0.486362665
389.76,363.748,0.465828691
392.76,364.269,0.445264443
395.76,364.783,0.425103411
398.76,365.297,0.406273118
401.76,365.813,0.387300873
404.76,366.329,0.36790277
407.76,366.845,0.348694701
410.76,367.363,0.329417436
413.76,367.877,0.310402961
416.76,368.39,0.292738813
419.76,368.895,0.275195248
422.76,369.403,0.257577145
425.76,369.917,0.24026803
428.76,370.419,0.222487725
431.76,370.926,0.20585759
434.76,371.434,0.189193518
437.76,371.936,0.173484571
440.76,372.435,0.158271795
443.76,372.944,0.142578341
446.76,373.451,0.126805668
449.76,373.952,0.11239655
452.76,374.465,0.097514361
455.76,374.964,0.083257727
458.76,375.465,0.068919688
461.76,375.974,0.054118166
464.76,376.477,0.040697906
467.76,376.973,0.027681472
470.76,377.479,0.015859035
473.76,377.977,0.004312051
476.76,378.484,-0.008094767
479.76,378.987,-0.019126337
482.76,379.493,-0.029569437
485.76,379.99,-0.04059854
488.76,380.494,-0.051076878
491.76,380.998,-0.061204406
494.76,381.499,-0.070303289
497.76,382.002,-0.079436618
500.76,382.509,-0.088824366
503.76,383.011,-0.09732939
506.76,383.522,-0.105872065
509.76,384.026,-0.114419446
512.76,384.533,-0.121896512
515.76,385.033,-0.129032003
518.76,385.546,-0.135727111
521.76,386.049,-0.142489506
524.76,386.56,-0.149172658
527.76,387.061,-0.155702206
530.76,387.56,-0.16189346
533.76,388.078,-0.167783968
536.76,388.583,-0.173831718
539.76,389.084,-0.179597141
542.76,389.588,-0.185030273
545.76,390.104,-0.189776184
548.76,390.605,-0.194177059
551.76,391.108,-0.198761836
554.76,391.627,-0.203619731
557.76,392.13,-0.208517871
560.76,392.639,-0.21282925
563.76,393.144,-0.216490982
566.76,393.651,-0.22029436
569.76,394.159,-0.224555852
572.76,394.669,-0.229006284
575.76,395.176,-0.23233804
578.76,395.687,-0.235552774
581.76,396.194,-0.239144954
584.76,396.7,-0.242946043
587.76,397.209,-0.246208349
590.76,397.715,-0.248697016
593.76,398.225,-0.251445038
596.76,398.731,-0.254225648
599.76,399.237,-0.25689028
602.76,399.745,-0.258943753
605.76,400.256,-0.260984253
608.76,400.769,-0.26295225
611.76,401.269,-0.264948739
614.76,401.78,-0.266856699
617.76,402.287,-0.268103233
620.76,402.794,-0.269450508
623.76,403.301,-0.270699585
626.76,403.808,-0.271899311
629.76,404.316,-0.272739322
632.76,404.821,-0.273293393
635.76,405.331,-0.273901651
638.76,405.829,-0.274612939
641.76,406.339,-0.275160141
644.76,406.843,-0.275754916
647.76,407.349,-0.275641711
650.76,407.845,-0.276068839
653.76,408.355,-0.276191712
656.76,408.862,-0.276495968
659.76,409.363,-0.276473327
662.76,409.867,-0.276333918
665.76,410.37,-0.275603806
668.76,410.878,-0.275093744
671.76,411.384,-0.274070315
674.76,411.891,-0.273142537
677.76,412.391,-0.272721514
680.76,412.893,-0.272331527
683.76,413.399,-0.271512376
686.76,413.906,-0.270549238
689.76,414.405,-0.269744079
692.76,414.908,-0.268465491
695.76,415.415,-0.26716121
698.76,415.922,-0.265727187
701.76,416.421,-0.26416037
704.76,416.92,-0.263021445
707.76,417.426,-0.261759139
710.76,417.934,-0.259926226
713.76,418.436,-0.257859269
716.76,418.941,-0.255916711
719.76,419.442,-0.25418815
722.76,419.943,-0.251994861
725.76,420.448,-0.25009232
728.76,420.954,-0.247825485
731.76,421.459,-0.245527258
734.76,421.958,-0.243001119
737.76,422.459,-0.24065644
740.76,422.966,-0.238380549
743.76,423.469,-0.235946857
746.76,423.976,-0.233458648
749.76,424.478,-0.230867435
752.76,424.978,-0.228049022
755.76,425.484,-0.225376275
758.76,425.988,-0.222415019
761.76,426.489,-0.219648986
764.76,426.997,-0.216448854
767.76,427.504,-0.213299219
770.76,428.005,-0.210063624
773.76,428.514,-0.206858786
776.76,429.012,-0.203908978
779.76,429.513,-0.200251952
782.76,430.019,-0.196515276
785.76,430.528,-0.193210384
788.76,431.029,-0.190097433
791.76,431.532,-0.186551833
794.76,432.034,-0.18235806
797.76,432.538,-0.17845323
800.76,433.043,-0.174918772
803.76,433.545,-0.170963952
806.76,434.055,-0.167362436
809.76,434.552,-0.16361014
812.76,435.054,-0.159460963
815.76,435.558,-0.155111603
818.76,436.06,-0.150991478
821.76,436.561,-0.147245415
824.76,437.068,-0.143048284
827.76,437.572,-0.138561602
830.76,438.071,-0.134452059
833.76,438.582,-0.130328983
836.76,439.078,-0.12621476
839.76,439.585,-0.121410771
842.76,440.088,-0.116867359
845.76,440.592,-0.112150754
848.76,441.094,-0.107676766
851.76,441.6,-0.103116945
854.76,442.097,-0.098526851
857.76,442.602,-0.093434608
860.76,443.106,-0.088618612
863.76,443.609,-0.083991961
866.76,444.107,-0.079122338
869.76,444.611,-0.074134753
872.76,445.108,-0.068897377
875.76,445.613,-0.063780356
878.76,446.123,-0.057936147
881.76,446.622,-0.053074131
884.76,447.124,-0.047997507
887.76,447.628,-0.042287212
890.76,448.136,-0.036500852
893.76,448.638,-0.030806838
896.76,449.141,-0.025228925
899.76,449.641,-0.019449106
902.76,450.146,-0.013831535
905.76,450.649,-0.008210275
908.76,451.148,-0.00235399
911.76,451.653,0.003824244
914.76,452.149,0.009902173
917.76,452.648,0.015706332
920.76,453.151,0.021799962
923.76,453.658,0.027491134
926.76,454.155,0.033441298
929.76,454.654,0.03969493
932.76,455.154,0.046206619
935.76,455.659,0.052428986
938.76,456.158,0.058469206
941.76,456.66,0.064980641
944.76,457.162,0.07139912
947.76,457.665,0.07763965
950.76,458.168,0.084346943
953.76,458.67,0.091158793
956.76,459.171,0.097979547
959.76,459.677,0.105266987
962.76,460.178,0.112603984
965.76,460.676,0.119328296
968.76,461.182,0.126014322
971.76,461.679,0.132984533
974.76,462.178,0.140075835
977.76,462.677,0.147453128
980.76,463.178,0.154286474
983.76,463.685,0.161525249
986.76,464.184,0.168946603
989.76,464.684,0.17615106
992.76,465.185,0.184029306
995.76,465.686,0.191754128
998.76,466.191,0.19895571
1001.76,466.688,0.206536976
1004.76,467.192,0.21431606
1007.76,467.692,0.221994149
1010.76,468.188,0.229831311
1013.76,468.69,0.237541504
1016.76,469.192,0.245620062
1019.76,469.694,0.253322191
1022.76,470.196,0.261359994
1025.76,470.699,0.26934875
1028.76,471.2,0.277759037
1031.76,471.698,0.286002951
1034.76,472.201,0.294479127
1037.76,472.709,0.303244804
1040.76,473.209,0.311793228
1043.76,473.706,0.319741789
1046.76,474.205,0.327841461
1049.76,474.711,0.336146938
1052.76,475.208,0.344813147
1055.76,475.709,0.353317561
1058.76,476.21,0.362304307
1061.76,476.709,0.371286983
1064.76,477.215,0.379836424
1067.76,477.714,0.388231194
1070.76,478.218,0.396900455
1073.76,478.715,0.405764329
1076.76,479.218,0.41504948
1079.76,479.717,0.423689995
1082.76,480.227,0.432699636
1085.76,480.727,0.441922206
1088.76,481.227,0.450734437
1091.76,481.727,0.459684805
1094.76,482.23,0.469086469
1097.76,482.722,0.478257142
1100.76,483.224,0.487015442
1103.76,483.726,0.496275408
1106.76,484.22,0.50574296
1109.76,484.726,0.515352464
1112.76,485.227,0.524488285
1115.76,485.729,0.534143326
1118.76,486.23,0.544140528
1121.76,486.731,0.553530489
1124.76,487.23,0.563103361
1127.76,487.731,0.572734234
1130.76,488.243,0.582053983
1133.76,488.736,0.591806711
1136.76,489.239,0.601723269
1139.76,489.736,0.611642626
1142.76,490.238,0.621240937
1145.76,490.74,0.630939225
1148.76,491.242,0.640834923
1151.76,491.741,0.650564502
1154.76,492.248,0.660283904
1157.76,492.739,0.670226666
1160.76,493.242,0.680076318
1163.76,493.744,0.69015747
1166.76,494.245,0.700549238
1169.76,494.745,0.710332748
1172.76,495.245,0.720230482
1175.76,495.746,0.729954718
1178.76,496.245,0.739721183
1181.76,496.743,0.749656822
