Time,Temperature,Mass
[s],[K],[mg]
0.19,302.027,3.9309
2.76,302.026,3.9307
5.76,302.03,3.9307
8.76,302.04,3.9305
11.76,302.052,3.9304
14.76,302.067,3.9302
17.76,302.096,3.9299
20.76,302.141,3.9295
23.76,302.215,3.9293
26.76,302.309,3.9289
29.76,302.426,3.9285
32.76,302.564,3.9281
35.76,302.73,3.9277
38.76,302.934,3.9273
41.76,303.152,3.9269
44.76,303.412,3.9263
47.76,303.701,3.9259
50.76,304.016,3.9255
53.76,304.363,3.9251
56.76,304.74,3.9247
59.76,305.136,3.9243
62.76,305.563,3.9239
65.76,306.024,3.9236
68.76,306.509,3.9232
71.76,307.005,3.9229
74.76,307.53,3.9227
77.76,308.07,3.9224
80.76,308.638,3.9222
83.76,309.213,3.9219
86.76,309.809,3.9216
89.76,310.407,3.9216
92.76,311.028,3.9214
95.76,311.66,3.9213
98.76,312.29,3.9212
101.76,312.93,3.921
104.76,313.581,3.9209
107.76,314.227,3.9209
110.76,314.876,3.9208
113.76,315.529,3.9206
116.76,316.182,3.9206
119.76,316.83,3.9205
122.76,317.481,3.9205
125.76,318.124,3.9205
128.76,318.757,3.9205
131.76,319.401,3.9206
134.76,320.026,3.9206
137.76,320.647,3.9205
140.76,321.271,3.9206
143.76,321.884,3.9206
146.76,322.498,3.9206
149.76,323.089,3.9207
152.76,323.679,3.9207
155.76,324.254,3.9207
158.76,324.829,3.9208
161.76,325.397,3.9208
164.76,325.951,3.9209
167.76,326.5,3.921
170.76,327.042,3.9211
173.76,327.586,3.9212
176.76,328.116,3.9213
179.76,328.635,3.9213
182.76,329.157,3.9214
185.76,329.666,3.9214
188.76,330.174,3.9215
191.76,330.685,3.9215
194.76,331.176,3.9216
197.76,331.664,3.9217
200.76,332.158,3.9217
203.76,332.643,3.9217
206.76,333.123,3.9217
209.76,333.604,3.9217
212.76,334.08,3.9217
215.76,334.551,3.9217
218.76,335.028,3.9218
221.76,335.497,3.9218
224.76,335.964,3.9218
227.76,336.441,3.9218
230.76,336.909,3.9218
233.76,337.378,3.9218
236.76,337.846,3.9219
239.76,338.317,3.9219
242.76,338.8,3.9218
245.76,339.271,3.9218
248.76,339.741,3.9219
251.76,340.219,3.9218
254.76,340.695,3.9217
257.76,341.182,3.9217
260.76,341.657,3.9217
263.76,342.152,3.9218
266.76,342.635,3.9218
269.76,343.125,3.9218
272.76,343.615,3.9218
275.76,344.107,3.9218
278.76,344.598,3.9217
281.76,345.101,3.9217
284.76,345.605,3.9218
287.76,346.105,3.9218
290.76,346.609,3.9217
293.76,347.119,3.9217
296.76,347.624,3.9217
299.76,348.133,3.9218
302.76,348.644,3.9218
305.76,349.165,3.9217
308.76,349.672,3.9217
311.76,350.195,3.9217
314.76,350.704,3.9218
317.76,351.223,3.9218
320.76,351.746,3.9218
323.76,352.263,3.9219
326.76,352.789,3.9219
329.76,353.311,3.9219
332.76,353.833,3.9219
335.76,354.354,3.9219
338.76,354.875,3.922
