Time,Temperature,Heat Flow
[s],[K],[W/g]
0.15,300.04801,2.910943766
2.76,300.71575,3.294569887
5.76,301.38283,3.614707848
8.76,302.05149,3.727859462
11.76,302.71506,3.725295971
14.76,303.3721,3.720464961
17.76,304.0229,3.710421043
20.76,304.67342,3.69395885
23.76,305.31907,3.67382089
26.76,305.94297,3.649665839
29.76,306.561,3.622281363
32.76,307.1858,3.592283273
35.76,307.79262,3.555938514
38.76,308.39597,3.51274346
41.76,308.98746,3.466474126
44.76,309.58083,3.415039622
47.76,310.15438,3.359339794
50.76,310.72022,3.303160206
53.76,311.28013,3.24184409
56.76,311.83794,3.175279263
59.76,312.39185,3.104165075
62.76,312.92926,3.030814398
65.76,313.46344,2.956279836
68.76,313.99288,2.877055089
71.76,314.5129,2.795240596
74.76,315.02168,2.712036949
77.76,315.53574,2.628040863
80.76,316.04059,2.543276208
83.76,316.54646,2.453666221
86.76,317.04126,2.363411543
89.76,317.53448,2.273586023
92.76,318.02515,2.182617195
95.76,318.50813,2.090132232
98.76,318.99019,1.999144548
101.76,319.46982,1.908453552
104.76,319.95081,1.817105213
107.76,320.42502,1.72507996
110.76,320.9095,1.633766469
113.76,321.37598,1.545063491
116.76,321.85111,1.459271052
119.76,322.32526,1.372679969
122.76,322.79344,1.286612087
125.76,323.27185,1.201434027
128.76,323.75286,1.118590319
131.76,324.23048,1.036915935
134.76,324.71124,0.956204888
137.76,325.19137,0.878295064
140.76,325.6605,0.803258068
143.76,326.14722,0.729135717
146.76,326.63175,0.65623544
149.76,327.1207,0.586138056
152.76,327.60958,0.518229425
155.76,328.1031,0.45227659
158.76,328.59144,0.388059003
161.76,329.08398,0.326317071
164.76,329.57394,0.268270002
167.76,330.07959,0.209742887
170.76,330.5747,0.153100487
173.76,331.07351,0.098563681
176.76,331.5863,0.046324446
179.76,332.08724,-0.002809547
182.76,332.59418,-0.049921568
185.76,333.10899,-0.096529096
188.76,333.6265,-0.14246045
191.76,334.13734,-0.186144859
194.76,334.66068,-0.227575878
197.76,335.1778,-0.267170374
200.76,335.69188,-0.306858889
203.76,336.21738,-0.344046448
206.76,336.73524,-0.380330103
209.76,337.26516,-0.416603494
212.76,337.78618,-0.450953074
215.76,338.31066,-0.482521482
218.76,338.83348,-0.514236204
221.76,339.35722,-0.545598864
224.76,339.8831,-0.574742935
227.76,340.41036,-0.603500812
230.76,340.9394,-0.631192477
233.76,341.46553,-0.659165075
236.76,341.99861,-0.68614641
239.76,342.51705,-0.711924289
242.76,343.04491,-0.738363806
245.76,343.57136,-0.763625167
248.76,344.09443,-0.788185984
251.76,344.61845,-0.81158798
254.76,345.15368,-0.834931974
257.76,345.6789,-0.85787784
260.76,346.19712,-0.879687321
263.76,346.71538,-0.900668322
266.76,347.248,-0.921823086
269.76,347.76828,-0.94401709
272.76,348.28301,-0.964755347
275.76,348.80608,-0.984706893
278.76,349.32929,-1.004575138
281.76,349.84766,-1.024496849
284.76,350.3639,-1.044281554
287.76,350.88699,-1.063112946
290.76,351.404,-1.08159347
293.76,351.91788,-1.10022532
296.76,352.43794,-1.116728089
299.76,352.94951,-1.133885335
302.76,353.46187,-1.15081392
305.76,353.97849,-1.167037665
308.76,354.48292,-1.18294873
311.76,355.0005,-1.19926055
314.76,355.51054,-1.21503819
317.76,356.01876,-1.22973291
320.76,356.5261,-1.244608316
323.76,357.03375,-1.258812774
326.76,357.54038,-1.27175148
329.76,358.04886,-1.284894023
332.76,358.56006,-1.298393641
335.76,359.06691,-1.312061295
338.76,359.57414,-1.324615715
341.76,360.07976,-1.33639536
344.76,360.59061,-1.348529454
347.76,361.1032,-1.359735058
350.76,361.60122,-1.371203934
353.76,362.10843,-1.381007733
356.76,362.61281,-1.391182213
359.76,363.11382,-1.400787426
362.76,363.62695,-1.410004296
365.76,364.12805,-1.418704888
368.76,364.62609,-1.42671687
371.76,365.13504,-1.435141302
374.76,365.63916,-1.443240405
377.76,366.14841,-1.449964436
380.76,366.65282,-1.456503724
383.76,367.16059,-1.463190042
386.76,367.66416,-1.469042391
389.76,368.16866,-1.474881373
392.76,368.67531,-1.479946534
395.76,369.18745,-1.484624069
398.76,369.68547,-1.489488734
401.76,370.19469,-1.493190758
404.76,370.70949,-1.497056998
407.76,371.21194,-1.500522246
410.76,371.72274,-1.503092181
413.76,372.23012,-1.505981717
416.76,372.73316,-1.508677678
419.76,373.2419,-1.510418656
422.76,373.7544,-1.512092801
425.76,374.2591,-1.51396076
428.76,374.769,-1.514881134
431.76,375.2787,-1.515788381
434.76,375.7835,-1.517454411
437.76,376.3002,-1.517101871
440.76,376.8034,-1.516782748
443.76,377.3172,-1.516812106
446.76,377.8319,-1.515833015
449.76,378.3455,-1.515078289
