Time;Temp;Heat Flow
132;257.532;-0.348087
133.0002;257.194;-0.346862
133.9998;256.858;-0.345728
135;256.523;-0.344012
136.0002;256.19;-0.342975
136.9998;255.858;-0.341302
138;255.527;-0.339786
139.0002;255.197;-0.338704
139.9998;254.869;-0.337217
141;254.542;-0.336127
142.0002;254.216;-0.33516
142.9998;253.893;-0.333948
144;253.569;-0.33258
145.0002;253.247;-0.331418
145.9998;252.927;-0.330163
147;252.608;-0.329173
148.0002;252.29;-0.327438
148.9998;251.974;-0.326193
150;251.659;-0.325017
151.0002;251.344;-0.323963
151.9998;251.032;-0.322959
153;250.721;-0.321953
154.0002;250.411;-0.320444
154.9998;250.101;-0.318586
156;249.793;-0.31747
157.0002;249.487;-0.316105
157.9998;249.181;-0.315157
159;248.878;-0.313884
160.0002;248.575;-0.312751
160.9998;248.274;-0.311806
162;247.974;-0.31068
163.0002;247.675;-0.30967
163.9998;247.377;-0.30856
165;247.081;-0.306997
166.0002;246.786;-0.305763
166.9998;246.492;-0.304328
168;246.198;-0.302872
169.0002;245.907;-0.301709
169.9998;245.617;-0.299608
171;245.328;-0.298364
172.0002;245.04;-0.297249
172.9998;244.753;-0.296119
174;244.467;-0.294513
175.0002;244.183;-0.293448
175.9998;243.899;-0.292254
177;243.617;-0.291207
178.0002;243.336;-0.289468
178.9998;243.056;-0.288302
180;242.777;-0.28729
181.0002;242.499;-0.285544
181.9998;242.223;-0.284544
183;241.948;-0.283498
184.0002;241.673;-0.281721
184.9998;241.4;-0.280726
186;241.128;-0.279158
187.0002;240.856;-0.278204
187.9998;240.586;-0.277118
189;240.317;-0.276021
190.0002;240.05;-0.274922
190.9998;239.783;-0.273898
192;239.518;-0.272725
193.0002;239.253;-0.271632
193.9998;238.99;-0.270385
195;238.728;-0.269414
196.0002;238.467;-0.268421
196.9998;238.206;-0.267128
198;237.947;-0.266193
199.0002;237.689;-0.26471
199.9998;237.432;-0.26377
201;237.175;-0.262757
202.0002;236.921;-0.261795
202.9998;236.667;-0.260753
204;236.414;-0.259818
205.0002;236.163;-0.258858
205.9998;235.912;-0.257446
207;235.663;-0.255799
208.0002;235.413;-0.254924
208.9998;235.166;-0.253737
210;234.919;-0.252732
211.0002;234.673;-0.251813
211.9998;234.429;-0.250784
213;234.185;-0.249837
214.0002;233.942;-0.248542
214.9998;233.7;-0.247734
216;233.46;-0.246664
217.0002;233.22;-0.245641
217.9998;232.981;-0.244795
219;232.743;-0.243485
220.0002;232.506;-0.242584
220.9998;232.27;-0.241552
222;232.036;-0.240693
223.0002;231.801;-0.239819
223.9998;231.568;-0.238851
225;231.336;-0.237999
226.0002;231.105;-0.237089
226.9998;230.874;-0.236041
228;230.646;-0.235078
229.0002;230.417;-0.234128
229.9998;230.19;-0.23324
231;229.963;-0.232264
232.0002;229.738;-0.23135
232.9998;229.514;-0.230464
234;229.29;-0.229558
235.0002;229.067;-0.228426
235.9998;228.845;-0.227418
237;228.624;-0.226569
238.0002;228.404;-0.225663
238.9998;228.184;-0.22478
240;227.966;-0.223867
241.0002;227.748;-0.222983
241.9998;227.533;-0.222079
243;227.317;-0.221052
244.0002;227.102;-0.22017
244.9998;226.888;-0.219233
246;226.675;-0.21823
247.0002;226.463;-0.217353
247.9998;226.251;-0.216462
249;226.041;-0.215552
250.0002;225.832;-0.214705
250.9998;225.623;-0.213837
252;225.414;-0.212995
253.0002;225.208;-0.212127
253.9998;225.002;-0.211287
255;224.797;-0.210396
256.0002;224.592;-0.209575
256.9998;224.388;-0.208667
258;224.185;-0.207814
259.0002;223.983;-0.206919
259.9998;223.782;-0.206078
261;223.582;-0.205004
262.0002;223.383;-0.204189
262.9998;223.183;-0.203337
264;222.986;-0.202556
265.0002;222.789;-0.201534
265.9998;222.592;-0.200732
267;222.397;-0.199979
268.0002;222.202;-0.199113
268.9998;222.008;-0.198299
270;221.815;-0.197507
271.0002;221.623;-0.196629
271.9998;221.431;-0.195834
273;221.241;-0.195079
274.0002;221.051;-0.194278
274.9998;220.862;-0.193446
276;220.673;-0.192639
277.0002;220.485;-0.191897
277.9998;220.298;-0.191106
279;220.113;-0.190306
280.0002;219.927;-0.189554
280.9998;219.742;-0.188804
282;219.558;-0.18806
283.0002;219.375;-0.187307
283.9998;219.193;-0.186486
285;219.011;-0.185773
286.0002;218.831;-0.184896
286.9998;218.65;-0.184127
288;218.47;-0.183319
289.0002;218.292;-0.182606
289.9998;218.114;-0.181817
291;217.937;-0.181046
292.0002;217.76;-0.180339
292.9998;217.584;-0.179514
294;217.41;-0.178732
295.0002;217.235;-0.178001
295.9998;217.061;-0.177216
297;216.888;-0.176427
298.0002;216.716;-0.175726
298.9998;216.544;-0.174984
300;216.373;-0.174209
301.0002;216.203;-0.173499
301.9998;216.034;-0.172738
303;215.865;-0.171998
304.0002;215.697;-0.17126
304.9998;215.53;-0.170511
306;215.363;-0.169836
307.0002;215.197;-0.169109
307.9998;215.032;-0.168419
309;214.867;-0.16768
310.0002;214.703;-0.167017
310.9998;214.539;-0.16631
312;214.377;-0.165594
313.0002;214.215;-0.164852
313.9998;214.053;-0.164148
315;213.892;-0.163448
316.0002;213.733;-0.162667
316.9998;213.573;-0.162024
318;213.415;-0.161296
319.0002;213.257;-0.160571
319.9998;213.099;-0.159726
321;212.942;-0.159133
322.0002;212.786;-0.158423
322.9998;212.631;-0.157807
324;212.475;-0.157139
325.0002;212.322;-0.156474
325.9998;212.169;-0.155687
327;212.015;-0.155066
328.0002;211.864;-0.154392
328.9998;211.712;-0.153729
330;211.56;-0.152984
331.0002;211.41;-0.152332
331.9998;211.26;-0.151575
333;211.111;-0.15083
334.0002;210.962;-0.150203
334.9998;210.814;-0.149603
336;210.667;-0.149004
337.0002;210.52;-0.148373
337.9998;210.373;-0.147696
339;210.228;-0.147092
340.0002;210.082;-0.14646
340.9998;209.938;-0.145899
342;209.794;-0.145276
343.0002;209.651;-0.144625
343.9998;209.508;-0.144041
345;209.367;-0.143397
346.0002;209.225;-0.14273
346.9998;209.084;-0.142117
348;208.944;-0.141483
349.0002;208.804;-0.140896
349.9998;208.665;-0.140259
351;208.526;-0.139683
352.0002;208.388;-0.139138
352.9998;208.25;-0.138522
354;208.113;-0.137957
355.0002;207.977;-0.137352
355.9998;207.84;-0.136785
357;207.705;-0.136177
358.0002;207.571;-0.135566
358.9998;207.437;-0.135057
360;207.303;-0.134475
361.0002;207.169;-0.13377
361.9998;207.037;-0.133224
363;206.905;-0.132668
364.0002;206.773;-0.132115
364.9998;206.642;-0.131534
366;206.512;-0.130956
367.0002;206.382;-0.130369
367.9998;206.252;-0.129854
369;206.123;-0.129294
370.0002;205.995;-0.128654
370.9998;205.868;-0.128126
372;205.741;-0.127451
373.0002;205.614;-0.126914
373.9998;205.488;-0.126349
375;205.362;-0.125806
376.0002;205.237;-0.125208
376.9998;205.112;-0.124692
378;204.988;-0.124077
379.0002;204.864;-0.123581
379.9998;204.741;-0.123059
381;204.618;-0.122594
382.0002;204.496;-0.122018
382.9998;204.375;-0.121431
384;204.254;-0.120921
385.0002;204.133;-0.120415
385.9998;204.012;-0.119942
387;203.893;-0.119375
388.0002;203.773;-0.118837
388.9998;203.655;-0.118329
390;203.536;-0.117796
391.0002;203.418;-0.117245
391.9998;203.302;-0.116735
393;203.185;-0.116173
394.0002;203.068;-0.115639
394.9998;202.952;-0.115048
396;202.837;-0.114577
397.0002;202.722;-0.114081
397.9998;202.607;-0.11357
399;202.493;-0.113019
400.0002;202.38;-0.112527
400.9998;202.268;-0.111988
402;202.154;-0.111415
403.0002;202.043;-0.110906
403.9998;201.93;-0.110388
405;201.819;-0.10989
406.0002;201.709;-0.109407
406.9998;201.598;-0.109011
408;201.488;-0.108521
409.0002;201.38;-0.108072
409.9998;201.27;-0.107648
411;201.162;-0.107183
412.0002;201.054;-0.106713
412.9998;200.946;-0.106255
414;200.839;-0.105736
415.0002;200.732;-0.105244
415.9998;200.626;-0.104766
417;200.52;-0.104295
418.0002;200.414;-0.103852
418.9998;200.309;-0.103411
420;200.205;-0.102961
421.0002;200.1;-0.102497
421.9998;199.996;-0.102039
423;199.893;-0.101582
424.0002;199.791;-0.101167
424.9998;199.688;-0.100631
426;199.586;-0.100237
427.0002;199.484;-0.0998142
427.9998;199.384;-0.0993709
429;199.283;-0.0989527
430.0002;199.182;-0.0985088
430.9998;199.082;-0.0980392
432;198.982;-0.0976181
433.0002;198.884;-0.0971566
433.9998;198.785;-0.0967122
435;198.686;-0.0962635
436.0002;198.588;-0.0958919
436.9998;198.491;-0.0954264
438;198.393;-0.0949839
439.0002;198.297;-0.0945602
439.9998;198.201;-0.0941431
441;198.105;-0.0936747
442.0002;198.009;-0.0932288
442.9998;197.913;-0.0927723
444;197.819;-0.0922967
445.0002;197.724;-0.0918719
445.9998;197.63;-0.0914897
447;197.536;-0.0910405
448.0002;197.443;-0.0906549
448.9998;197.35;-0.0902293
450;197.258;-0.0898267
451.0002;197.165;-0.0893238
451.9998;197.074;-0.0889846
453;196.982;-0.0885636
454.0002;196.891;-0.0881263
454.9998;196.8;-0.0877869
456;196.71;-0.0873336
457.0002;196.62;-0.0869752
457.9998;196.53;-0.0865437
459;196.442;-0.086193
460.0002;196.353;-0.0858501
460.9998;196.264;-0.0854266
462;196.175;-0.0850068
463.0002;196.086;-0.084578
463.9998;195.997;-0.0841431
465;195.907;-0.0837245
466.0002;195.816;-0.083237
466.9998;195.726;-0.0829108
468;195.636;-0.0825794
469.0002;195.546;-0.0823227
469.9998;195.457;-0.0821557
471;195.368;-0.0819709
472.0002;195.279;-0.0817732
472.9998;195.191;-0.0815467
474;195.103;-0.0812417
475.0002;195.016;-0.0810904
475.9998;194.929;-0.0808613
477;194.842;-0.0806429
478.0002;194.756;-0.0804114
478.9998;194.671;-0.0801465
480;194.586;-0.079857
481.0002;194.501;-0.0796007
481.9998;194.417;-0.0792967
483;194.333;-0.0790136
484.0002;194.25;-0.0787178
484.9998;194.167;-0.0783914
486;194.085;-0.0780557
487.0002;194.004;-0.0777391
487.9998;193.923;-0.077431
489;193.841;-0.077008
490.0002;193.761;-0.0766513
490.9998;193.683;-0.0763623
492;193.61;-0.0761014
493.0002;193.545;-0.0760201
493.9998;193.49;-0.0762802
495;193.449;-0.0765026
496.0002;193.418;-0.0764574
496.9998;193.396;-0.0732947
498;193.378;-0.064629
499.0002;193.363;-0.051449
499.9998;193.348;-0.0433421
501;193.336;-0.0382502
502.0002;193.325;-0.0341333
502.9998;193.317;-0.0313589
504;193.309;-0.029442
505.0002;193.304;-0.0270767
505.9998;193.299;-0.0240124
507;193.294;-0.0223767
508.0002;193.29;-0.0207005
508.9998;193.285;-0.0190237
510;193.282;-0.0184453
511.0002;193.278;-0.017757
511.9998;193.275;-0.0167581
513;193.271;-0.0163161
514.0002;193.268;-0.0158675
514.9998;193.266;-0.0154217
516;193.263;-0.0149496
517.0002;193.26;-0.0144531
517.9998;193.258;-0.0140024
519;193.255;-0.0135013
520.0002;193.253;-0.013059
520.9998;193.251;-0.0126008
522;193.249;-0.0121869
523.0002;193.246;-0.0117988
523.9998;193.245;-0.0113693
525;193.242;-0.0109174
526.0002;193.241;-0.0105766
526.9998;193.239;-0.0101872
528;193.236;-0.00975999
529.0002;193.235;-0.00946638
529.9998;193.233;-0.0090778
531;193.232;-0.00873742
532.0002;193.23;-0.00846529
532.9998;193.229;-0.00804723
534;193.227;-0.00773964
535.0002;193.226;-0.00746484
535.9998;193.224;-0.00720102
537;193.223;-0.00695308
538.0002;193.221;-0.00663442
538.9998;193.22;-0.00638685
540;193.219;-0.00617771
541.0002;193.218;-0.00584464
541.9998;193.217;-0.00565145
543;193.216;-0.00541253
544.0002;193.215;-0.00515673
544.9998;193.214;-0.00492039
546;193.213;-0.00471738
547.0002;193.212;-0.0045122
547.9998;193.211;-0.00434903
549;193.21;-0.00415133
550.0002;193.21;-0.00400969
550.9998;193.208;-0.00381806
552;193.208;-0.0036203
553.0002;193.207;-0.00344501
553.9998;193.206;-0.0033121
555;193.206;-0.00312644
556.0002;193.206;-0.0028751
556.9998;193.204;-0.0027592
558;193.204;-0.00257104
559.0002;193.203;-0.00236339
559.9998;193.203;-0.0022776
561;193.202;-0.00211836
562.0002;193.201;-0.00203637
562.9998;193.201;-0.00188861
564;193.2;-0.0017717
565.0002;193.201;-0.00165124
565.9998;193.2;-0.00150539
567;193.199;-0.0013899
568.0002;193.199;-0.001279
568.9998;193.198;-0.001189
570;193.198;-0.00104991
571.0002;193.197;-0.000952992
571.9998;193.198;-0.000812277
573;193.197;-0.000713941
574.0002;193.197;-0.000661665
574.9998;193.196;-0.000528753
576;193.196;-0.000438817
577.0002;193.196;-0.000256606
577.9998;193.195;-0.00016961
579;193.195;-9.27E-05
580.0002;193.196;7.08E-05
580.9998;193.194;0.000122336
582;193.194;0.000240277
583.0002;193.194;0.000330069
583.9998;193.193;0.000433806
585;193.193;0.000531281
586.0002;193.193;0.000589705
586.9998;193.193;0.000645927
588;193.193;0.000730246
589.0002;193.192;0.000791131
589.9998;193.193;0.00087576
591;193.192;0.000917315
592.0002;193.192;0.00101299
592.9998;193.192;0.000995016
594;193.192;0.00105333
595.0002;193.192;0.00108836
595.9998;193.191;0.00115189
597;193.191;0.0011991
598.0002;193.19;0.00126481
598.9998;193.19;0.00127495
600;193.19;0.00134466
601.002;193.191;0.00135878
601.998;193.19;0.00143215
603;193.191;0.00147024
604.002;193.19;0.00155136
604.998;193.189;0.00159991
606;193.19;0.00165873
607.002;193.19;0.00169558
607.998;193.19;0.00176087
609;193.189;0.0018362
610.002;193.189;0.00184384
610.998;193.19;0.00196377
612;193.189;0.00198243
613.002;193.19;0.0020493
613.998;193.19;0.00206553
615;193.189;0.00212478
616.002;193.189;0.00217621
616.998;193.189;0.00221735
618;193.189;0.00223303
619.002;193.189;0.00226409
619.998;193.188;0.00231546
621;193.189;0.00233632
622.002;193.189;0.00234395
622.998;193.188;0.00240129
624;193.188;0.00244341
625.002;193.189;0.00251712
625.998;193.188;0.0025423
627;193.188;0.00262235
628.002;193.188;0.00263994
628.998;193.188;0.00269046
630;193.188;0.00271199
631.002;193.189;0.00276324
631.998;193.188;0.00277322
633;193.188;0.00280995
634.002;193.188;0.00287788
634.998;193.187;0.0028894
636;193.188;0.00289844
637.002;193.188;0.00297206
637.998;193.187;0.00303496
639;193.188;0.00306651
640.002;193.188;0.00305829
640.998;193.188;0.00308464
642;193.187;0.00309732
643.002;193.187;0.00315595
643.998;193.188;0.00318903
645;193.188;0.00321648
646.002;193.187;0.00327346
646.998;193.187;0.00331453
648;193.188;0.00329564
649.002;193.187;0.00337464
649.998;193.187;0.00340037
651;193.187;0.00342882
652.002;193.187;0.0034763
652.998;193.187;0.00348656
654;193.187;0.00349955
655.002;193.187;0.00354809
655.998;193.187;0.00352883
657;193.187;0.00356971
658.002;193.187;0.00358703
658.998;193.188;0.00357527
660;193.187;0.00357502
661.002;193.187;0.00363588
661.998;193.187;0.00369007
663;193.187;0.00369641
664.002;193.187;0.00370495
664.998;193.187;0.00374033
666;193.187;0.00374905
667.002;193.188;0.00374628
667.998;193.188;0.00382115
669;193.187;0.00381604
670.002;193.187;0.00383842
670.998;193.187;0.00385115
672;193.187;0.00385808
673.002;193.187;0.00389204
673.998;193.187;0.00387682
675;193.187;0.00385086
676.002;193.187;0.00389773
676.998;193.187;0.00389081
678;193.187;0.00389914
679.002;193.187;0.003949
679.998;193.186;0.00396222
681;193.188;0.00404044
682.002;193.187;0.00402543
682.998;193.187;0.00406257
684;193.187;0.0040598
685.002;193.186;0.00409724
685.998;193.187;0.00409049
687;193.187;0.00408282
688.002;193.187;0.00411164
688.998;193.187;0.00409795
690;193.187;0.0040723
691.002;193.187;0.00407926
691.998;193.187;0.00411276
693;193.187;0.00406577
694.002;193.187;0.00408368
694.998;193.187;0.00414864
696;193.187;0.00416538
697.002;193.187;0.00414684
697.998;193.187;0.00412446
699;193.187;0.00417518
700.002;193.187;0.00416627
700.998;193.187;0.00412308
702;193.187;0.00418006
703.002;193.187;0.00413622
703.998;193.187;0.004102
705;193.187;0.00411297
706.002;193.187;0.00412557
706.998;193.187;0.00410989
708;193.187;0.00411296
709.002;193.187;0.00412185
709.998;193.187;0.00415452
711;193.187;0.00415479
712.002;193.188;0.0041641
712.998;193.187;0.00421205
714;193.187;0.00422471
715.002;193.187;0.00418667
715.998;193.187;0.00419506
717;193.188;0.00419542
718.002;193.187;0.00417348
718.998;193.187;0.00415664
720;193.187;0.00425627
721.002;193.187;0.00421303
721.998;193.187;0.00423961
723;193.187;0.00417545
724.002;193.187;0.0042214
724.998;193.187;0.00421621
726;193.187;0.00427137
727.002;193.187;0.00429766
727.998;193.187;0.0042978
729;193.187;0.00427687
730.002;193.187;0.00431948
730.998;193.187;0.0043222
732;193.187;0.00431936
733.002;193.187;0.00433158
733.998;193.187;0.00433964
735;193.187;0.00433309
736.002;193.187;0.0043499
736.998;193.187;0.00434134
738;193.187;0.00438098
739.002;193.187;0.00438912
739.998;193.187;0.00443299
741;193.187;0.00439596
742.002;193.187;0.00442835
742.998;193.187;0.00449561
744;193.187;0.00450268
745.002;193.187;0.00451873
745.998;193.187;0.00452525
747;193.187;0.00451723
748.002;193.187;0.00455033
748.998;193.187;0.00456671
750;193.188;0.00459559
751.002;193.187;0.0046369
751.998;193.187;0.00462142
753;193.186;0.00463704
754.002;193.187;0.00464588
754.998;193.187;0.00463299
756;193.187;0.00459999
757.002;193.187;0.00460783
757.998;193.187;0.00463419
759;193.187;0.0046424
760.002;193.187;0.00463788
760.998;193.187;0.00467933
762;193.188;0.00462486
763.002;193.187;0.00464386
763.998;193.187;0.00461474
765;193.187;0.00462142
766.002;193.187;0.00462071
766.998;193.187;0.00461494
768;193.187;0.00463843
769.002;193.187;0.00456792
769.998;193.187;0.00457259
771;193.188;0.00458163
772.002;193.187;0.00457463
772.998;193.187;0.00457427
774;193.187;0.00457956
775.002;193.187;0.0045743
775.998;193.187;0.00452586
777;193.187;0.00457188
778.002;193.187;0.0046043
778.998;193.187;0.00457634
780;193.187;0.00459249
781.002;193.187;0.00460239
781.998;193.186;0.0045758
783;193.187;0.0046267
784.002;193.186;0.00466048
784.998;193.187;0.00466824
786;193.187;0.00465978
787.002;193.187;0.00466946
787.998;193.187;0.0047146
789;193.187;0.00468949
790.002;193.187;0.00470922
790.998;193.187;0.00470172
792;193.187;0.00474095
793.002;193.187;0.00468917
793.998;193.187;0.00467599
795;193.187;0.004742
796.002;193.187;0.0046617
796.998;193.187;0.00468361
798;193.187;0.00466571
799.002;193.187;0.00462458
799.998;193.186;0.00469538
801;193.187;0.0047122
802.002;193.187;0.00473669
802.998;193.187;0.004676
804;193.187;0.0046725
805.002;193.186;0.00466359
805.998;193.186;0.00465762
807;193.187;0.00468853
808.002;193.187;0.00470505
808.998;193.187;0.0046474
810;193.187;0.00462377
811.002;193.187;0.00462562
811.998;193.187;0.00466408
813;193.187;0.00464981
814.002;193.187;0.00465813
814.998;193.187;0.00471885
816;193.187;0.00467381
817.002;193.187;0.00472797
817.998;193.187;0.00467987
819;193.187;0.0047121
820.002;193.187;0.00470435
820.998;193.187;0.00472173
822;193.187;0.00468912
823.002;193.187;0.00466784
823.998;193.187;0.00470523
825;193.187;0.00470938
826.002;193.187;0.00472368
826.998;193.186;0.00470975
828;193.186;0.0047295
829.002;193.187;0.00472561
829.998;193.187;0.00470801
831;193.187;0.00473944
832.002;193.186;0.00463763
832.998;193.187;0.00465536
834;193.187;0.00471606
835.002;193.187;0.00469489
835.998;193.187;0.00466419
837;193.187;0.00473432
838.002;193.187;0.00479764
838.998;193.187;0.00472576
840;193.186;0.00474737
841.002;193.186;0.00475968
841.998;193.187;0.00477816
843;193.187;0.0047627
844.002;193.187;0.00477127
844.998;193.186;0.00483299
846;193.187;0.00484376
847.002;193.187;0.00479396
847.998;193.187;0.00482432
849;193.187;0.00479894
850.002;193.187;0.00477875
850.998;193.187;0.00480025
852;193.187;0.00474742
853.002;193.187;0.00477498
853.998;193.187;0.00478572
855;193.187;0.00475121
856.002;193.187;0.00478137
856.998;193.187;0.0047662
858;193.187;0.00478163
859.002;193.187;0.00484084
859.998;193.187;0.00488525
861;193.187;0.00490089
862.002;193.187;0.00486225
862.998;193.187;0.00483871
864;193.187;0.00490555
865.002;193.186;0.00490519
865.998;193.187;0.00484673
867;193.187;0.00481769
868.002;193.186;0.00480266
868.998;193.187;0.0047844
870;193.187;0.00482046
871.002;193.187;0.00480579
871.998;193.187;0.0048281
873;193.187;0.00483686
874.002;193.187;0.00480194
874.998;193.186;0.00478776
876;193.187;0.00477344
877.002;193.186;0.00482082
877.998;193.187;0.00478665
879;193.187;0.00478291
880.002;193.186;0.00475757
880.998;193.187;0.00477848
882;193.187;0.00476239
883.002;193.187;0.00470701
883.998;193.186;0.00474764
885;193.187;0.00479181
886.002;193.187;0.00481588
886.998;193.186;0.00483714
888;193.187;0.00484052
889.002;193.186;0.00487853
889.998;193.187;0.00486745
891;193.186;0.00493347
892.002;193.187;0.00490044
892.998;193.187;0.00485581
894;193.186;0.00486127
895.002;193.187;0.00494353
895.998;193.187;0.00490871
897;193.187;0.00491478
898.002;193.187;0.00489283
898.998;193.187;0.00495448
900;193.187;0.00499802
901.002;193.187;0.0049904
901.998;193.187;0.00498638
903;193.187;0.00502936
904.002;193.186;0.00498066
904.998;193.187;0.00502661
906;193.187;0.00503946
907.002;193.186;0.00501427
907.998;193.187;0.00502251
909;193.187;0.00499123
910.002;193.187;0.00497697
910.998;193.187;0.00504138
912;193.187;0.0050921
913.002;193.187;0.00501973
913.998;193.188;0.00501125
915;193.187;0.0050212
916.002;193.186;0.00500846
916.998;193.186;0.00500117
918;193.186;0.00497699
919.002;193.186;0.00487254
919.998;193.187;0.00488868
921;193.186;0.00492827
922.002;193.187;0.00488691
922.998;193.187;0.00492415
924;193.187;0.00485915
925.002;193.187;0.00494025
925.998;193.186;0.00495722
927;193.186;0.00496144
928.002;193.186;0.0049489
928.998;193.187;0.00492677
930;193.186;0.0049671
931.002;193.187;0.00500042
931.998;193.187;0.00497241
933;193.186;0.00492844
934.002;193.187;0.0049466
934.998;193.187;0.00499776
936;193.186;0.00500322
937.002;193.187;0.00501383
937.998;193.187;0.00499271
939;193.187;0.00496685
940.002;193.187;0.00501097
940.998;193.187;0.00502673
942;193.186;0.00497093
943.002;193.187;0.00501844
943.998;193.187;0.00504206
945;193.186;0.00505272
946.002;193.187;0.00501308
946.998;193.187;0.00504126
948;193.187;0.00508014
949.002;193.187;0.00506471
949.998;193.187;0.005
951;193.187;0.00502463
952.002;193.187;0.00503697
952.998;193.187;0.00503336
954;193.186;0.00501749
955.002;193.187;0.00504001
955.998;193.186;0.00505589
957;193.187;0.00509041
958.002;193.187;0.00505087
958.998;193.187;0.00508824
960;193.187;0.00503359
961.002;193.187;0.00502949
961.998;193.187;0.00504682
963;193.186;0.00504687
964.002;193.186;0.00502669
964.998;193.186;0.00503177
966;193.186;0.00504874
967.002;193.186;0.00506595
967.998;193.186;0.0050655
969;193.187;0.00503117
970.002;193.187;0.00501597
970.998;193.187;0.00505059
972;193.186;0.00506903
973.002;193.186;0.00503884
973.998;193.187;0.00505784
975;193.187;0.00508275
976.002;193.187;0.00506563
976.998;193.187;0.00507113
978;193.187;0.00512044
979.002;193.187;0.00510097
979.998;193.187;0.00509783
981;193.186;0.0051338
982.002;193.186;0.00517748
982.998;193.186;0.00523632
984;193.187;0.00518464
985.002;193.186;0.00519811
985.998;193.187;0.00518741
987;193.186;0.00519547
988.002;193.187;0.00515292
988.998;193.187;0.00513314
990;193.186;0.00520048
991.002;193.186;0.00518382
991.998;193.187;0.0052036
993;193.186;0.00517664
994.002;193.186;0.0051673
994.998;193.186;0.00519068
996;193.187;0.00522699
997.002;193.186;0.0051936
997.998;193.187;0.00519513
999;193.186;0.00519126
1000.002;193.186;0.00521428
1000.998;193.186;0.00518179
1002;193.187;0.00513635
1003.002;193.186;0.00515882
1003.998;193.187;0.0051587
1005;193.186;0.00521002
1006.002;193.186;0.00517885
