Time,Temperature,Mass
[s],[K],[mg]
0,313.115,4.0931
0.1,313.615,4.0931
0.2,314.115,4.0931
0.3,314.615,4.0931
0.4,315.115,4.0931
0.5,315.615,4.0931
0.6,316.115,4.0931
0.7,316.615,4.0931
0.8,317.115,4.0931
0.9,317.615,4.0931
1,318.115,4.0931
1.1,318.615,4.0931
1.2,319.115,4.0931
1.3,319.615,4.0931
1.4,320.115,4.0931
1.5,320.615,4.0931
1.6,321.115,4.0931
1.7,321.615,4.0931
1.8,322.115,4.0931
1.9,322.615,4.0931
2,323.115,4.0931
2.1,323.615,4.0931
2.2,324.115,4.0931
2.3,324.615,4.0931
2.4,325.115,4.0931
2.5,325.615,4.0931
2.6,326.115,4.0931
2.7,326.615,4.0931
2.8,327.115,4.0931
2.9,327.615,4.0931
3,328.115,4.0931
3.1,328.615,4.0931
3.2,329.115,4.0931
3.3,329.615,4.0931
3.4,330.115,4.0931
3.5,330.615,4.0931
3.6,331.115,4.0931
3.7,331.615,4.0931
3.8,332.115,4.0931
3.9,332.615,4.0931
4,333.115,4.0931
4.1,333.615,4.0931
4.2,334.115,4.0931
4.3,334.615,4.0931
4.4,335.115,4.0931
4.5,335.615,4.0931
4.6,336.115,4.0931
4.7,336.615,4.0931
4.8,337.115,4.0931
4.9,337.615,4.0931
5,338.115,4.0931
5.1,338.615,4.0931
5.2,339.115,4.0931
5.3,339.615,4.0931
5.4,340.115,4.0931
5.5,340.615,4.0931
5.6,341.115,4.0931
5.7,341.615,4.0931
5.8,342.115,4.0931
5.9,342.615,4.0931
6,343.115,4.0931
6.1,343.615,4.0931
6.2,344.115,4.0931
6.3,344.615,4.0931
6.4,345.115,4.0931
6.5,345.615,4.0931
6.6,346.115,4.0931
6.7,346.615,4.0931
6.8,347.115,4.0931
6.9,347.615,4.0931
7,348.115,4.0931
7.1,348.615,4.0931
7.2,349.115,4.0931
7.3,349.615,4.0931
7.4,350.115,4.0931
7.5,350.615,4.0931
7.6,351.115,4.0931
7.7,351.615,4.0931
7.8,352.115,4.0931
7.9,352.615,4.0931
8,353.115,4.0931
8.1,353.615,4.0931
8.2,354.115,4.0931
8.3,354.615,4.0931
8.4,355.115,4.0931
8.5,355.615,4.0931
8.6,356.115,4.0931
8.7,356.615,4.0931
8.8,357.115,4.0931
8.9,357.615,4.0931
9,358.115,4.0931
9.1,358.615,4.0931
9.2,359.115,4.0931
9.3,359.615,4.0931
9.4,360.115,4.0931
9.5,360.615,4.0931
9.6,361.115,4.0931
9.7,361.615,4.0931
9.8,362.115,4.0931
9.9,362.615,4.0931
10,363.115,4.0931
10.1,363.615,4.0931
10.2,364.115,4.0931
10.3,364.615,4.0931
10.4,365.115,4.0931
10.5,365.615,4.0931
10.6,366.115,4.0931
10.7,366.615,4.0931
10.8,367.115,4.0931
10.9,367.615,4.0931
11,368.115,4.0931
11.1,368.615,4.0931
11.2,369.115,4.0931
11.3,369.615,4.0931
11.4,370.115,4.0931
11.5,370.615,4.0931
11.6,371.115,4.0931
11.7,371.615,4.0931
11.8,372.115,4.0931
11.9,372.615,4.0931
12,373.115,4.0931
12.1,373.615,4.0931
12.2,374.115,4.0931
12.3,374.615,4.0931
12.4,375.115,4.0931
12.5,375.615,4.0931
12.6,376.115,4.0931
12.7,376.615,4.0931
12.8,377.115,4.0931
12.9,377.615,4.0931
13,378.115,4.0931
13.1,378.615,4.0931
13.2,379.115,4.0931
13.3,379.615,4.0931
13.4,380.115,4.0931
13.5,380.615,4.0931
13.6,381.115,4.0931
13.7,381.615,4.0931
13.8,382.115,4.0931
13.9,382.615,4.0931
14,383.115,4.0931
14.1,383.615,4.0931
14.2,384.115,4.0931
14.3,384.615,4.0931
14.4,385.115,4.0931
14.5,385.615,4.0931
14.6,386.115,4.0931
14.7,386.615,4.0931
14.8,387.115,4.0931
14.9,387.615,4.0931
15,388.115,4.0931
15.1,388.615,4.0931
15.2,389.115,4.0931
15.3,389.615,4.0931
15.4,390.115,4.0931
15.5,390.615,4.0931
15.6,391.115,4.0931
15.7,391.615,4.0931
15.8,392.115,4.0931
15.9,392.615,4.0931
16,393.115,4.0931
16.1,393.615,4.0931
16.2,394.115,4.0931
16.3,394.615,4.0931
16.4,395.115,4.0931
16.5,395.615,4.0931
16.6,396.115,4.0931
16.7,396.615,4.0931
16.8,397.115,4.0931
16.9,397.615,4.0931
17,398.115,4.0931
17.1,398.615,4.0931
17.2,399.115,4.0931
17.3,399.615,4.0931
17.4,400.115,4.0931
17.5,400.615,4.0931
17.6,401.115,4.0931
17.7,401.615,4.0931
17.8,402.115,4.0931
17.9,402.615,4.0931
18,403.115,4.0931
18.1,403.615,4.0931
18.2,404.115,4.0931
18.3,404.615,4.0931
18.4,405.115,4.0931
18.5,405.615,4.0931
18.6,406.115,4.0931
18.7,406.615,4.0931
18.8,407.115,4.0931
18.9,407.615,4.0931
19,408.115,4.0931
19.1,408.615,4.0931
19.2,409.115,4.0931
19.3,409.615,4.0931
19.4,410.115,4.0931
19.5,410.615,4.0931
19.6,411.115,4.0931
19.7,411.615,4.0931
