Time;Temp;Heat Flow
154;250.437;-0.316184
155;250.097;-0.314782
156;249.789;-0.313684
157;249.514;-0.312091
158;249.178;-0.310932
159;248.874;-0.308127
160;248.602;-0.307185
161;248.27;-0.305986
162;247.97;-0.304703
163;247.701;-0.303778
164;247.373;-0.302713
165;247.077;-0.301366
166;246.811;-0.300447
167;246.488;-0.299143
168;246.195;-0.298052
169;245.932;-0.297072
170;245.613;-0.295865
171;245.323;-0.294902
172;245.064;-0.293792
173;244.748;-0.292715
174;244.463;-0.291526
175;244.206;-0.29049
176;243.895;-0.289201
177;243.613;-0.287814
178;243.36;-0.286877
179;243.052;-0.285704
180;242.773;-0.284267
181;242.522;-0.280026
182;242.219;-0.278778
183;241.943;-0.277885
184;241.696;-0.277131
185;241.396;-0.275982
186;241.124;-0.274914
187;240.879;-0.273825
188;240.583;-0.272888
189;240.314;-0.271971
190;240.073;-0.271172
191;239.78;-0.270074
192;239.514;-0.269177
193;239.276;-0.26833
194;238.987;-0.266846
195;238.724;-0.265908
196;238.488;-0.265114
197;238.202;-0.263974
198;237.943;-0.263016
199;237.711;-0.262141
200;237.428;-0.260946
201;237.171;-0.260004
202;236.943;-0.259105
203;236.663;-0.258027
204;236.411;-0.256665
205;236.185;-0.255886
206;235.908;-0.254626
207;235.659;-0.253643
208;235.434;-0.25241
209;235.161;-0.251136
210;234.916;-0.250204
211;234.694;-0.249259
212;234.426;-0.248108
213;234.181;-0.247231
214;233.963;-0.246205
215;233.696;-0.245204
216;233.456;-0.244295
217;233.24;-0.243396
218;232.978;-0.242375
219;232.74;-0.241407
220;232.526;-0.240607
221;232.266;-0.239573
222;232.032;-0.238674
223;231.821;-0.237597
224;231.566;-0.236578
225;231.333;-0.235689
226;231.125;-0.234841
227;230.871;-0.233763
228;230.643;-0.232581
229;230.436;-0.231762
230;230.186;-0.230805
231;229.959;-0.229893
232;229.757;-0.228883
233;229.51;-0.227864
234;229.286;-0.226971
235;229.085;-0.226102
236;228.842;-0.225135
237;228.62;-0.224059
238;228.422;-0.223202
239;228.181;-0.222228
240;227.963;-0.221139
241;227.767;-0.220369
242;227.529;-0.219147
243;227.313;-0.218288
244;227.12;-0.217499
245;226.884;-0.216589
246;226.672;-0.215666
247;226.481;-0.214934
248;226.249;-0.21396
249;226.059;-0.213121
250;225.85;-0.212282
251;225.62;-0.211338
252;225.412;-0.210504
253;225.226;-0.209731
254;224.999;-0.208772
255;224.794;-0.207939
256;224.61;-0.207179
257;224.386;-0.206253
258;224.183;-0.205401
259;224.001;-0.204629
260;223.779;-0.203758
261;223.579;-0.20279
262;223.399;-0.202039
263;223.181;-0.201152
264;222.983;-0.20032
265;222.806;-0.199609
266;222.59;-0.198736
267;222.394;-0.19791
268;222.219;-0.19711
269;222.006;-0.19622
270;221.813;-0.195395
271;221.64;-0.19472
272;221.429;-0.193852
273;221.238;-0.192946
274;221.067;-0.192014
275;220.859;-0.191161
276;220.671;-0.190368
277;220.502;-0.18969
278;220.296;-0.188857
279;220.109;-0.188086
280;219.943;-0.187363
281;219.74;-0.186517
282;219.556;-0.185751
283;219.391;-0.184956
284;219.191;-0.184153
285;219.009;-0.183241
286;218.846;-0.182547
287;218.648;-0.181707
288;218.468;-0.180983
289;218.307;-0.180275
290;218.112;-0.179473
291;217.934;-0.178705
292;217.776;-0.178025
293;217.582;-0.177212
294;217.407;-0.176422
295;217.25;-0.175763
296;217.059;-0.174976
297;216.886;-0.174265
298;216.731;-0.173602
299;216.543;-0.172773
300;216.372;-0.172047
301;216.218;-0.171403
302;216.032;-0.170652
303;215.863;-0.169922
304;215.712;-0.169204
305;215.528;-0.168433
306;215.362;-0.167697
307;215.212;-0.166993
308;215.03;-0.166172
309;214.865;-0.165493
310;214.718;-0.164886
311;214.538;-0.164093
312;214.375;-0.163442
313;214.23;-0.162667
314;214.052;-0.161926
315;213.892;-0.16127
316;213.747;-0.160589
317;213.572;-0.159704
318;213.413;-0.159033
319;213.271;-0.158491
320;213.098;-0.157716
321;212.941;-0.157031
322;212.8;-0.156472
323;212.629;-0.155683
324;212.474;-0.155007
325;212.336;-0.154421
326;212.167;-0.15369
327;212.014;-0.152994
328;211.877;-0.152415
329;211.71;-0.151695
330;211.559;-0.151046
331;211.424;-0.150444
332;211.258;-0.14972
333;211.11;-0.149044
334;210.975;-0.148496
335;210.812;-0.147723
336;210.664;-0.147109
337;210.532;-0.146512
338;210.371;-0.145809
339;210.226;-0.145165
340;210.096;-0.144583
341;209.936;-0.143865
342;209.793;-0.143201
343;209.663;-0.142621
344;209.507;-0.141962
345;209.365;-0.141337
346;209.237;-0.140764
347;209.082;-0.140075
348;208.942;-0.139435
349;208.816;-0.138952
350;208.663;-0.138246
351;208.524;-0.13766
352;208.4;-0.137021
353;208.248;-0.136362
354;208.112;-0.135764
355;207.988;-0.135209
356;207.839;-0.134597
357;207.704;-0.133966
358;207.583;-0.133414
359;207.435;-0.132765
360;207.302;-0.13216
361;207.181;-0.131658
362;207.036;-0.130999
363;206.903;-0.130422
364;206.785;-0.129882
365;206.641;-0.129286
366;206.511;-0.128643
367;206.394;-0.128176
368;206.251;-0.127548
369;206.123;-0.126996
370;206.007;-0.126493
371;205.867;-0.125862
372;205.739;-0.125335
373;205.625;-0.12484
374;205.487;-0.124185
375;205.361;-0.123622
376;205.249;-0.123106
377;205.111;-0.122496
378;204.987;-0.121993
379;204.876;-0.121459
380;204.74;-0.120903
381;204.618;-0.120413
382;204.508;-0.119944
383;204.374;-0.119362
384;204.252;-0.118817
385;204.144;-0.118378
386;204.011;-0.117725
387;203.892;-0.117179
388;203.785;-0.116723
389;203.654;-0.11613
390;203.536;-0.115589
391;203.43;-0.115173
392;203.301;-0.114622
393;203.184;-0.114104
394;203.079;-0.113635
395;202.952;-0.113111
396;202.836;-0.112579
397;202.733;-0.112072
398;202.607;-0.111543
399;202.493;-0.111022
400;202.391;-0.110594
401;202.267;-0.110001
402;202.154;-0.109467
403;202.053;-0.109027
404;201.93;-0.108487
405;201.819;-0.107988
406;201.72;-0.107576
407;201.598;-0.107066
408;201.488;-0.106508
409;201.389;-0.106143
410;201.269;-0.105629
411;201.161;-0.105166
412;201.064;-0.10474
413;200.945;-0.104187
414;200.838;-0.103752
415;200.743;-0.103363
416;200.625;-0.10284
417;200.519;-0.102302
418;200.424;-0.101859
419;200.309;-0.101386
420;200.204;-0.10095
421;200.111;-0.100557
422;199.996;-0.0998784
423;199.892;-0.0994893
424;199.801;-0.0990895
425;199.688;-0.0986322
426;199.586;-0.0981659
427;199.495;-0.0977035
428;199.383;-0.0972194
429;199.281;-0.0968185
430;199.191;-0.096405
431;199.081;-0.0959326
432;198.982;-0.095454
433;198.893;-0.0950513
434;198.784;-0.0945296
435;198.686;-0.0941506
436;198.597;-0.0937273
437;198.49;-0.0932917
438;198.393;-0.0928785
439;198.306;-0.0924628
440;198.2;-0.0919745
441;198.104;-0.0915428
442;198.018;-0.0911423
443;197.914;-0.0906626
444;197.819;-0.0902575
445;197.734;-0.0898158
446;197.63;-0.0893769
447;197.536;-0.0889783
448;197.452;-0.088615
449;197.35;-0.0881883
450;197.258;-0.0877605
451;197.175;-0.0874503
452;197.074;-0.0870264
453;196.982;-0.0866027
454;196.901;-0.0862159
455;196.801;-0.0857945
456;196.71;-0.0853411
457;196.63;-0.0849968
458;196.531;-0.0845252
459;196.441;-0.0841162
460;196.361;-0.0837945
461;196.264;-0.0832925
462;196.176;-0.0829406
463;196.097;-0.0825741
464;195.998;-0.0821059
465;195.909;-0.0815929
466;195.827;-0.0812016
467;195.727;-0.080786
468;195.637;-0.0804699
469;195.557;-0.0802772
470;195.459;-0.0800078
471;195.371;-0.0797851
472;195.291;-0.0795894
473;195.194;-0.0792356
474;195.107;-0.0789462
475;195.028;-0.0787596
476;194.933;-0.0785469
477;194.847;-0.0783289
478;194.77;-0.0780444
479;194.676;-0.0778346
480;194.591;-0.0774955
481;194.516;-0.0772302
482;194.423;-0.0768709
483;194.348;-0.0765984
484;194.265;-0.0763091
485;194.174;-0.075942
486;194.092;-0.0756409
487;194.02;-0.0753015
488;193.93;-0.074928
489;193.849;-0.0746056
490;193.777;-0.0743004
491;193.69;-0.0739485
492;193.617;-0.0736453
493;193.557;-0.0735682
494;193.496;-0.0737055
495;193.452;-0.0739145
496;193.422;-0.0739308
497;193.396;-0.0720351
498;193.379;-0.0636231
499;193.363;-0.0517903
500;193.348;-0.042481
501;193.335;-0.0362666
502;193.326;-0.0329054
503;193.316;-0.029606
504;193.31;-0.0269367
505;193.304;-0.0254909
506;193.298;-0.0225146
507;193.295;-0.0207236
508;193.29;-0.0194109
509;193.285;-0.0179149
510;193.282;-0.0168343
511;193.279;-0.0161303
512;193.275;-0.0156381
513;193.272;-0.0151183
514;193.27;-0.0146424
515;193.267;-0.0141046
516;193.265;-0.0136088
517;193.261;-0.0131988
518;193.259;-0.0126655
519;193.256;-0.012184
520;193.255;-0.0117989
521;193.253;-0.011223
522;193.25;-0.0107791
523;193.249;-0.0103821
524;193.247;-0.00989767
525;193.244;-0.00947772
526;193.243;-0.00908806
527;193.241;-0.00859544
528;193.239;-0.0082437
529;193.238;-0.00785878
530;193.235;-0.00748341
531;193.234;-0.00716524
532;193.233;-0.00681191
533;193.231;-0.00648365
534;193.23;-0.00619738
535;193.228;-0.00592186
536;193.227;-0.00557866
537;193.225;-0.00528756
538;193.225;-0.00502608
539;193.224;-0.00467565
540;193.222;-0.00443064
541;193.222;-0.0041607
542;193.22;-0.0038272
543;193.219;-0.00358727
544;193.219;-0.00330857
545;193.218;-0.00305694
546;193.217;-0.00283928
547;193.215;-0.00265061
548;193.214;-0.00241606
549;193.213;-0.00222966
550;193.212;-0.0020582
551;193.212;-0.0018336
552;193.211;-0.00165075
553;193.211;-0.00150031
554;193.21;-0.00123503
555;193.209;-0.000999692
556;193.209;-0.000868179
557;193.208;-0.000705883
558;193.207;-0.000600459
559;193.207;-0.000496043
560;193.206;-0.000248561
561;193.206;-0.000123179
562;193.205;-2.34395E-05
563;193.205;0.000131808
564;193.204;0.00028091
565;193.205;0.000436377
566;193.203;0.000480535
567;193.203;0.000632159
568;193.202;0.000727823
569;193.201;0.000895185
570;193.202;0.000981577
571;193.201;0.00104353
572;193.2;0.00117729
573;193.201;0.00123366
574;193.199;0.00133099
575;193.2;0.00146558
576;193.2;0.00157842
577;193.198;0.00162965
578;193.199;0.00177513
579;193.198;0.0018436
580;193.198;0.00193775
581;193.198;0.00204134
582;193.198;0.00208684
583;193.197;0.00222484
584;193.197;0.00232426
585;193.197;0.00242097
586;193.196;0.00249448
587;193.196;0.00255509
588;193.196;0.00262262
589;193.196;0.00267726
590;193.196;0.00275274
591;193.195;0.00283363
592;193.195;0.00287901
593;193.195;0.00295931
594;193.195;0.00308835
595;193.195;0.00312823
596;193.195;0.00316807
597;193.195;0.00318903
598;193.196;0.003273
599;193.195;0.00334381
600;193.195;0.00339433
601;193.194;0.00344016
602;193.194;0.0035409
603;193.194;0.00359847
604;193.194;0.00361638
605;193.194;0.00366363
606;193.193;0.00373093
607;193.194;0.00370447
608;193.194;0.00378624
609;193.194;0.00381264
610;193.194;0.00390066
611;193.193;0.00392928
612;193.194;0.00396468
613;193.192;0.00398387
614;193.193;0.00402324
615;193.193;0.00404741
616;193.193;0.00406555
617;193.192;0.00407392
618;193.192;0.00419333
619;193.193;0.00418432
620;193.192;0.00419792
621;193.193;0.00426074
622;193.192;0.00433684
623;193.192;0.00429069
624;193.192;0.00434358
625;193.192;0.00434622
626;193.192;0.00436231
627;193.192;0.00443855
628;193.192;0.00442624
629;193.192;0.0043606
630;193.192;0.00442969
631;193.192;0.00444474
632;193.192;0.00451686
633;193.192;0.00452068
634;193.191;0.00452929
635;193.192;0.00460751
636;193.191;0.00454577
637;193.192;0.00457674
638;193.192;0.00457198
639;193.191;0.00466341
640;193.191;0.00465711
641;193.191;0.00472657
642;193.192;0.00474133
643;193.191;0.00471731
644;193.191;0.00472786
645;193.191;0.00474629
646;193.191;0.00470814
647;193.191;0.00474172
648;193.191;0.004792
649;193.191;0.00481465
650;193.191;0.0048723
651;193.191;0.00493354
652;193.191;0.0049922
653;193.19;0.00501972
654;193.19;0.00503554
655;193.19;0.00507108
656;193.191;0.00506488
657;193.191;0.00513927
658;193.191;0.00515901
659;193.19;0.00515718
660;193.191;0.00519885
661;193.19;0.00519751
662;193.19;0.00524418
663;193.191;0.00527009
664;193.19;0.00529556
665;193.19;0.00531759
666;193.191;0.00531218
667;193.19;0.00536613
668;193.19;0.00537698
669;193.19;0.00532291
670;193.19;0.00537974
671;193.19;0.00544568
672;193.19;0.00546164
673;193.19;0.00543389
674;193.19;0.0054098
675;193.19;0.00542436
676;193.19;0.00543055
677;193.19;0.00544156
678;193.191;0.00545195
679;193.189;0.00545804
680;193.19;0.00548769
681;193.19;0.00551451
682;193.19;0.0055008
683;193.19;0.00551448
684;193.189;0.00550791
685;193.19;0.0055148
686;193.19;0.00554474
687;193.19;0.00554901
688;193.19;0.00556979
689;193.191;0.00560915
690;193.19;0.00567934
691;193.19;0.0057358
692;193.19;0.00572408
693;193.19;0.00574248
694;193.19;0.00576645
695;193.19;0.00587983
696;193.19;0.00586995
697;193.19;0.00587828
698;193.19;0.00582876
699;193.189;0.00593756
700;193.19;0.00593758
701;193.189;0.00595989
702;193.19;0.00594441
703;193.19;0.00594077
704;193.189;0.00602582
705;193.19;0.00604202
706;193.19;0.00601868
707;193.19;0.00602648
708;193.19;0.00607837
709;193.19;0.00611868
710;193.19;0.00612775
711;193.19;0.00609092
712;193.189;0.00611654
713;193.19;0.006207
714;193.191;0.00620894
715;193.19;0.00619859
716;193.19;0.0061621
717;193.19;0.00620054
718;193.19;0.00618296
719;193.19;0.00618766
720;193.19;0.0062505
721;193.19;0.00622372
722;193.189;0.00621136
723;193.19;0.00628155
724;193.19;0.006278
725;193.19;0.00639688
726;193.19;0.00633869
727;193.19;0.00632784
728;193.191;0.0063791
729;193.19;0.0063786
730;193.19;0.00637341
731;193.191;0.00639062
732;193.19;0.00639993
733;193.19;0.00642057
734;193.19;0.00637759
735;193.19;0.00638299
736;193.19;0.00640249
737;193.19;0.00640718
738;193.19;0.00639327
739;193.19;0.00639554
740;193.19;0.00634801
741;193.19;0.00639318
742;193.19;0.00641338
743;193.191;0.00641979
744;193.19;0.0064703
745;193.19;0.00646641
746;193.19;0.00650025
747;193.19;0.00650479
748;193.19;0.00648128
749;193.19;0.00648788
750;193.19;0.00652178
751;193.19;0.00647152
752;193.189;0.00651837
753;193.189;0.00648662
754;193.19;0.00650774
755;193.19;0.00655953
756;193.19;0.00651569
757;193.19;0.00652683
758;193.19;0.00652831
759;193.19;0.00652618
760;193.19;0.00648956
761;193.19;0.00649292
762;193.189;0.00646437
763;193.19;0.00650401
764;193.19;0.00647805
765;193.19;0.00642519
766;193.19;0.00640221
767;193.189;0.00641334
768;193.19;0.00645222
769;193.19;0.00642501
770;193.19;0.00635459
771;193.19;0.00639131
772;193.19;0.00634771
773;193.19;0.006368
774;193.19;0.00636514
775;193.19;0.00640717
776;193.19;0.00640341
777;193.189;0.0063711
778;193.19;0.0064473
779;193.19;0.00637585
780;193.19;0.00642405
781;193.19;0.00642545
782;193.19;0.00644445
783;193.189;0.00644132
784;193.19;0.00650091
785;193.19;0.00640715
786;193.19;0.00649674
787;193.189;0.0064435
788;193.19;0.00652864
789;193.19;0.0065351
790;193.189;0.00658287
791;193.19;0.00665379
792;193.19;0.00663032
793;193.19;0.00660222
794;193.19;0.00660719
795;193.19;0.00668521
796;193.189;0.0066798
797;193.19;0.00674836
798;193.189;0.00671069
799;193.19;0.00671036
800;193.19;0.00671156
801;193.19;0.0066977
802;193.19;0.00674983
803;193.19;0.00670815
804;193.19;0.0066961
805;193.19;0.00664178
806;193.19;0.00670202
807;193.19;0.00675444
808;193.19;0.00675018
809;193.189;0.0067856
810;193.189;0.00678814
811;193.19;0.00683952
812;193.19;0.0068155
813;193.19;0.0068378
814;193.189;0.00685793
815;193.189;0.00685973
816;193.19;0.00690188
817;193.19;0.0068152
818;193.19;0.00689159
819;193.189;0.00685936
820;193.189;0.00692152
821;193.19;0.00691954
822;193.19;0.00687066
823;193.189;0.00694961
824;193.189;0.00696374
825;193.19;0.0069712
826;193.19;0.00697394
827;193.19;0.00694519
828;193.189;0.00696628
829;193.19;0.00697939
830;193.19;0.00698114
831;193.19;0.00698922
832;193.19;0.00699563
833;193.19;0.00703806
834;193.19;0.00704386
835;193.19;0.007028
836;193.189;0.00704425
837;193.19;0.00702794
838;193.19;0.00698501
839;193.19;0.00697302
840;193.19;0.00698732
841;193.19;0.00701232
842;193.19;0.00685755
843;193.19;0.00687986
844;193.19;0.00692814
845;193.189;0.00690863
846;193.19;0.00686243
847;193.19;0.00683101
848;193.19;0.00684182
849;193.19;0.00683715
850;193.19;0.00683845
851;193.19;0.00682479
852;193.19;0.00682885
853;193.19;0.00679437
854;193.19;0.00682475
855;193.19;0.00685133
856;193.19;0.00678205
857;193.19;0.00676731
858;193.189;0.00674992
859;193.19;0.0067995
860;193.19;0.00673351
861;193.19;0.00673962
862;193.19;0.00681905
863;193.19;0.00674116
864;193.19;0.00677489
865;193.189;0.00676915
866;193.19;0.00682327
867;193.189;0.0068446
868;193.189;0.00683188
869;193.19;0.00682598
870;193.19;0.00680721
871;193.19;0.00681185
872;193.19;0.00682397
873;193.19;0.0068721
874;193.189;0.006884
875;193.189;0.00686293
876;193.19;0.006903
877;193.19;0.00691038
878;193.189;0.00690689
879;193.19;0.0068885
880;193.189;0.00687798
881;193.189;0.00685994
882;193.19;0.00687022
883;193.189;0.00686026
884;193.19;0.00688113
885;193.19;0.00693185
886;193.189;0.00693069
887;193.19;0.00693858
888;193.189;0.00695753
889;193.189;0.00698436
890;193.19;0.00693457
891;193.19;0.00693316
892;193.189;0.00692731
893;193.189;0.00689758
894;193.19;0.00692438
895;193.189;0.00695865
896;193.189;0.00695053
897;193.189;0.00696031
898;193.189;0.00697452
899;193.189;0.00702563
900;193.189;0.0069794
901;193.189;0.00695755
902;193.189;0.00697957
903;193.189;0.00696365
904;193.189;0.0069389
905;193.189;0.00698228
906;193.189;0.00696878
907;193.189;0.00700143
908;193.189;0.0069239
909;193.189;0.00693016
910;193.189;0.0069608
911;193.19;0.00693407
912;193.19;0.00697285
913;193.189;0.00699842
914;193.189;0.00697034
915;193.19;0.00698296
916;193.189;0.00697029
917;193.189;0.00698514
918;193.189;0.00693684
919;193.189;0.00695516
920;193.189;0.00695738
921;193.19;0.00695383
922;193.189;0.00687711
923;193.189;0.00691491
924;193.189;0.0069262
925;193.189;0.00692622
926;193.189;0.00696363
927;193.189;0.00691367
928;193.189;0.00685645
929;193.189;0.00687848
930;193.189;0.00688436
931;193.189;0.00683545
932;193.189;0.00686023
933;193.189;0.00683504
934;193.189;0.00679873
935;193.189;0.00680816
936;193.189;0.00683074
937;193.189;0.00677909
938;193.19;0.00678584
939;193.189;0.00681741
940;193.188;0.0068049
941;193.189;0.00680374
942;193.189;0.00685848
943;193.189;0.00681624
944;193.189;0.00686817
945;193.19;0.0068662
946;193.189;0.00686248
947;193.189;0.00688783
948;193.189;0.00692401
949;193.19;0.00695597
950;193.19;0.00696449
951;193.189;0.00695357
952;193.19;0.00698861
953;193.189;0.0069365
954;193.189;0.00699171
955;193.189;0.00699956
956;193.189;0.00704155
957;193.189;0.00700979
958;193.189;0.00702923
959;193.189;0.00699224
960;193.189;0.00702533
961;193.19;0.00701511
962;193.189;0.00709576
963;193.189;0.00705686
964;193.189;0.00710538
965;193.189;0.00709749
966;193.189;0.00712133
967;193.189;0.00714019
968;193.188;0.00711016
969;193.189;0.0071063
970;193.19;0.00715877
971;193.189;0.00710073
972;193.189;0.00712243
973;193.189;0.00711901
974;193.19;0.00711634
975;193.189;0.00709258
976;193.189;0.00707255
977;193.189;0.00705356
978;193.189;0.00705556
979;193.189;0.0070215
980;193.189;0.00701772
981;193.188;0.0069952
982;193.189;0.00701292
983;193.189;0.00703098
984;193.189;0.00700377
985;193.189;0.00699928
986;193.19;0.00699871
987;193.19;0.00701143
988;193.189;0.00700729
989;193.19;0.00701286
990;193.19;0.00703892
991;193.189;0.00706819
992;193.189;0.00706454
993;193.19;0.00698629
994;193.189;0.00700433
995;193.19;0.00699107
996;193.19;0.00697148
997;193.19;0.00700317
998;193.189;0.00694612
999;193.189;0.0069693
1000;193.189;0.00693715
1001;193.189;0.00699918
1002;193.189;0.00696461
1003;193.189;0.00697179
1004;193.189;0.00695111
1005;193.189;0.00697881
1006;193.19;0.00700127
1007;193.189;0.00696035
1008;193.189;0.00697572
1009;193.19;0.00699443
1010;193.189;0.00702456
1011;193.19;0.00699464
1012;193.189;0.00696483
1013;193.19;0.00691984
1014;193.189;0.0069007
1015;193.189;0.0069061
1016;193.189;0.00690346
1017;193.189;0.00692643
1018;193.189;0.00694713
1019;193.189;0.00691827
1020;193.189;0.00691479
1021;193.189;0.00686505
1022;193.189;0.00688325
1023;193.189;0.00681307
1024;193.189;0.00682582
1025;193.189;0.00687699
1026;193.189;0.00687397
1027;193.189;0.00684476
1028;193.19;0.00687193
1029;193.189;0.00681156
1030;193.189;0.00681642
1031;193.189;0.00684854
1032;193.189;0.00683006
1033;193.189;0.00682911
1034;193.189;0.00676899
1035;193.189;0.00682967
1036;193.189;0.00681293
1037;193.189;0.00678792
1038;193.189;0.00686665
1039;193.189;0.00688353
1040;193.189;0.00690246
1041;193.189;0.00683836
1042;193.189;0.00682902
1043;193.189;0.00681562
1044;193.188;0.00680872
1045;193.188;0.00689062
1046;193.189;0.00689038
1047;193.189;0.00697059
1048;193.189;0.00694335
1049;193.189;0.00697479
1050;193.189;0.00699165
1051;193.188;0.00693237
1052;193.188;0.00696401
1053;193.189;0.00696127
1054;193.189;0.00696348
1055;193.189;0.00696581
1056;193.188;0.00691867
1057;193.189;0.00705704
1058;193.189;0.00706357
1059;193.189;0.00705532
1060;193.188;0.0070459
1061;193.188;0.00706435
1062;193.189;0.00701707
1063;193.188;0.00702971
1064;193.188;0.00700199
1065;193.189;0.00696163
1066;193.188;0.00699987
1067;193.189;0.00700347
1068;193.188;0.00701275
1069;193.189;0.006947
1070;193.188;0.00694921
1071;193.188;0.00696124
1072;193.188;0.00698537
1073;193.188;0.00691975
1074;193.188;0.0069339
1075;193.189;0.00696801
1076;193.189;0.00693312
1077;193.189;0.00695925
1078;193.188;0.00697423
1079;193.189;0.00700351
1080;193.188;0.00703502
1081;193.189;0.00700183
1082;193.189;0.00701457
1083;193.189;0.00702381
1084;193.188;0.00700998
1085;193.188;0.00701737
1086;193.189;0.00699246
1087;193.189;0.00703681
1088;193.189;0.00702866
1089;193.189;0.00705412
1090;193.189;0.00709037
1091;193.189;0.00708897
1092;193.189;0.00711682
1093;193.189;0.00709732
1094;193.189;0.0071119
1095;193.188;0.00710387
1096;193.188;0.00709888
1097;193.188;0.00714097
1098;193.189;0.00711333
1099;193.189;0.00707689
1100;193.189;0.00708855
1101;193.189;0.00705771
1102;193.188;0.0070896
1103;193.189;0.00712282
1104;193.188;0.00713408
1105;193.189;0.00712824
1106;193.189;0.00714615
1107;193.191;0.00712034
1108;193.207;0.00696006
1109;193.251;-0.00095042
1110;193.332;-0.0193614
1111;193.448;-0.0286135
1112;193.646;-0.0267398
1113;193.873;-0.00141381
1114;194.104;0.0392044
1115;194.409;0.0882648
1116;194.7;0.12883
1117;194.966;0.156592
1118;195.297;0.181001
1119;195.602;0.194689
1120;195.881;0.203993
1121;196.227;0.215549
1122;196.546;0.222126
1123;196.835;0.229275
1124;197.191;0.234547
1125;197.517;0.241686
1126;197.809;0.244075
1127;198.168;0.247366
1128;198.494;0.248844
1129;198.787;0.250235
1130;199.148;0.251048
1131;199.474;0.251739
1132;199.769;0.252504
1133;200.13;0.25335
1134;200.458;0.254115
1135;200.753;0.254533
1136;201.114;0.254882
1137;201.443;0.255327
1138;201.738;0.255593
1139;202.1;0.256046
1140;202.428;0.256332
1141;202.724;0.256654
1142;203.086;0.257018
