Time;Temp;Heat Flow
154;250.457;-0.315131
155;250.117;-0.313415
156;249.81;-0.312295
157;249.534;-0.31122
158;249.198;-0.310197
159;248.895;-0.309143
160;248.622;-0.308125
161;248.291;-0.307003
162;247.991;-0.305557
163;247.722;-0.304537
164;247.395;-0.303487
165;247.098;-0.302047
166;246.832;-0.300789
167;246.509;-0.299458
168;246.216;-0.298437
169;245.953;-0.297427
170;245.633;-0.295986
171;245.344;-0.294442
172;245.085;-0.293593
173;244.769;-0.292325
174;244.483;-0.290725
175;244.227;-0.288986
176;243.915;-0.287526
177;243.633;-0.286447
178;243.379;-0.285365
179;243.071;-0.28423
180;242.792;-0.28316
181;242.542;-0.281995
182;242.237;-0.280984
183;241.963;-0.279723
184;241.716;-0.278784
185;241.415;-0.277661
186;241.142;-0.275966
187;240.898;-0.274966
188;240.601;-0.273897
189;240.333;-0.272993
190;240.092;-0.272063
191;239.798;-0.270471
192;239.533;-0.269324
193;239.295;-0.268421
194;239.005;-0.266949
195;238.743;-0.265978
196;238.507;-0.264977
197;238.221;-0.263652
198;237.962;-0.26268
199;237.73;-0.261789
200;237.447;-0.26051
201;237.191;-0.259606
202;236.961;-0.258747
203;236.682;-0.257781
204;236.428;-0.256698
205;236.202;-0.255883
206;235.926;-0.254823
207;235.676;-0.253887
208;235.453;-0.252781
209;235.18;-0.251779
210;234.933;-0.250529
211;234.712;-0.249433
212;234.443;-0.248224
213;234.199;-0.247377
214;233.98;-0.245784
215;233.714;-0.24062
216;233.473;-0.239491
217;233.258;-0.238698
218;232.995;-0.237976
219;232.757;-0.237348
220;232.544;-0.236561
221;232.284;-0.23584
222;232.05;-0.234941
223;231.839;-0.234264
224;231.582;-0.233287
225;231.35;-0.232564
226;231.142;-0.231906
227;230.889;-0.231049
228;230.66;-0.230193
229;230.454;-0.229389
230;230.204;-0.22846
231;229.977;-0.227639
232;229.774;-0.226859
233;229.528;-0.225977
234;229.304;-0.225055
235;229.103;-0.224368
236;228.859;-0.223376
237;228.638;-0.222545
238;228.439;-0.221503
239;228.198;-0.220443
240;227.98;-0.219616
241;227.785;-0.21891
242;227.546;-0.217965
243;227.331;-0.217111
244;227.138;-0.216363
245;226.902;-0.21545
246;226.689;-0.21413
247;226.498;-0.213426
248;226.266;-0.212568
249;226.055;-0.211572
250;225.866;-0.210848
251;225.637;-0.209967
252;225.428;-0.208871
253;225.242;-0.208139
254;225.016;-0.207153
255;224.81;-0.206382
256;224.626;-0.205671
257;224.402;-0.204757
258;224.199;-0.20394
259;224.017;-0.203224
260;223.796;-0.202388
261;223.595;-0.201004
262;223.416;-0.200316
263;223.197;-0.199495
264;222.999;-0.198743
265;222.821;-0.198064
266;222.606;-0.19701
267;222.41;-0.196258
268;222.235;-0.195527
269;222.021;-0.194557
270;221.828;-0.193823
271;221.655;-0.193112
272;221.445;-0.192246
273;221.253;-0.191449
274;221.083;-0.190624
275;220.875;-0.189785
276;220.686;-0.188892
277;220.517;-0.188231
278;220.311;-0.187398
279;220.125;-0.186601
280;219.958;-0.185973
281;219.755;-0.1851
282;219.571;-0.184315
283;219.406;-0.183626
284;219.206;-0.182757
285;219.024;-0.181889
286;218.861;-0.181247
287;218.662;-0.180398
288;218.483;-0.179716
289;218.322;-0.179041
290;218.126;-0.178248
291;217.949;-0.177497
292;217.79;-0.176855
293;217.596;-0.176003
294;217.421;-0.175256
295;217.264;-0.174572
296;217.073;-0.173622
297;216.9;-0.172878
298;216.745;-0.172251
299;216.556;-0.171419
300;216.386;-0.170711
301;216.232;-0.170033
302;216.046;-0.16931
303;215.877;-0.168567
304;215.726;-0.167862
305;215.542;-0.167061
306;215.375;-0.166349
307;215.226;-0.1657
308;215.044;-0.164903
309;214.879;-0.164231
310;214.731;-0.163619
311;214.552;-0.162838
312;214.389;-0.162188
313;214.243;-0.161526
314;214.065;-0.160753
315;213.905;-0.160043
316;213.761;-0.159442
317;213.586;-0.158613
318;213.427;-0.157847
319;213.284;-0.157227
320;213.111;-0.156503
321;212.954;-0.155851
322;212.814;-0.155109
323;212.643;-0.154373
324;212.488;-0.153709
325;212.349;-0.153152
326;212.18;-0.152401
327;212.027;-0.151731
328;211.89;-0.151137
329;211.723;-0.150413
330;211.572;-0.1498
331;211.436;-0.149185
332;211.271;-0.148491
333;211.122;-0.147849
334;210.988;-0.147211
335;210.825;-0.146509
336;210.678;-0.145893
337;210.545;-0.145334
338;210.385;-0.144646
339;210.239;-0.14398
340;210.108;-0.143436
341;209.949;-0.142737
342;209.806;-0.142128
343;209.676;-0.141547
344;209.519;-0.140899
345;209.378;-0.140307
346;209.25;-0.139747
347;209.095;-0.139091
348;208.954;-0.13848
349;208.828;-0.13792
350;208.674;-0.137259
351;208.536;-0.136618
352;208.412;-0.136076
353;208.261;-0.135436
354;208.123;-0.134844
355;208.001;-0.134225
356;207.851;-0.133604
357;207.716;-0.133016
358;207.595;-0.132474
359;207.447;-0.131885
360;207.313;-0.131275
361;207.193;-0.130699
362;207.048;-0.130073
363;206.916;-0.129507
364;206.796;-0.129066
365;206.653;-0.128448
366;206.522;-0.127897
367;206.406;-0.127417
368;206.263;-0.126831
369;206.134;-0.126241
370;206.018;-0.12572
371;205.878;-0.125146
372;205.751;-0.124579
373;205.636;-0.124113
374;205.498;-0.123507
375;205.372;-0.122915
376;205.26;-0.122442
377;205.122;-0.121845
378;204.998;-0.121325
379;204.887;-0.120815
380;204.752;-0.120212
381;204.629;-0.11969
382;204.518;-0.119034
383;204.384;-0.118513
384;204.264;-0.117958
385;204.155;-0.117503
386;204.023;-0.11687
387;203.903;-0.116364
388;203.796;-0.115759
389;203.665;-0.115212
390;203.547;-0.114754
391;203.44;-0.114099
392;203.312;-0.113512
393;203.195;-0.113023
394;203.09;-0.112618
395;202.963;-0.112127
396;202.848;-0.111656
397;202.743;-0.111229
398;202.618;-0.11073
399;202.504;-0.110189
400;202.402;-0.109775
401;202.278;-0.109201
402;202.165;-0.10873
403;202.065;-0.108247
404;201.941;-0.107685
405;201.829;-0.10722
406;201.73;-0.106773
407;201.608;-0.106284
408;201.499;-0.105819
409;201.4;-0.105387
410;201.281;-0.104852
411;201.172;-0.104414
412;201.074;-0.104028
413;200.956;-0.103532
414;200.849;-0.103078
415;200.753;-0.102622
416;200.636;-0.102164
417;200.53;-0.101747
418;200.435;-0.101243
419;200.32;-0.10074
420;200.214;-0.100292
421;200.121;-0.0999345
422;200.006;-0.0994153
423;199.904;-0.0990435
424;199.811;-0.0986106
425;199.698;-0.0981669
426;199.596;-0.0977326
427;199.504;-0.0973462
428;199.393;-0.0968378
429;199.292;-0.0964451
430;199.202;-0.0960099
431;199.092;-0.0955401
432;198.992;-0.0951287
433;198.903;-0.0947221
434;198.794;-0.0942716
435;198.696;-0.0938034
436;198.608;-0.0934277
437;198.5;-0.0929892
438;198.403;-0.092518
439;198.316;-0.0921621
440;198.21;-0.0916898
441;198.114;-0.0913118
442;198.028;-0.0909467
443;197.923;-0.090536
444;197.828;-0.0900808
445;197.743;-0.0896988
446;197.639;-0.0892298
447;197.546;-0.0888831
448;197.462;-0.088448
449;197.36;-0.0879949
450;197.267;-0.0875474
451;197.184;-0.0872396
452;197.083;-0.0867594
453;196.992;-0.0863877
454;196.909;-0.0860015
455;196.809;-0.0855602
456;196.719;-0.0851695
457;196.638;-0.0848147
458;196.54;-0.0844176
459;196.451;-0.0840313
460;196.371;-0.0836336
461;196.274;-0.0832358
462;196.185;-0.082868
463;196.105;-0.0823623
464;196.007;-0.0819021
465;195.917;-0.0814426
466;195.835;-0.0810439
467;195.737;-0.0806156
468;195.646;-0.0802248
469;195.565;-0.079932
470;195.467;-0.0796311
471;195.379;-0.0794166
472;195.3;-0.0791554
473;195.202;-0.0789055
474;195.115;-0.0786441
475;195.036;-0.0784262
476;194.941;-0.0781182
477;194.854;-0.0779543
478;194.777;-0.0777325
479;194.683;-0.0773994
480;194.598;-0.0771752
481;194.522;-0.0769517
482;194.43;-0.0765839
483;194.346;-0.0763093
484;194.272;-0.0760096
485;194.181;-0.0757343
486;194.099;-0.0753847
487;194.026;-0.0750526
488;193.936;-0.0747015
489;193.856;-0.0743407
490;193.784;-0.0740281
491;193.697;-0.0735999
492;193.623;-0.0732941
493;193.564;-0.0732299
494;193.502;-0.073524
495;193.458;-0.0742746
496;193.43;-0.0746835
497;193.403;-0.0745117
498;193.385;-0.0700336
499;193.371;-0.062054
500;193.356;-0.0467426
501;193.343;-0.0420423
502;193.333;-0.038176
503;193.323;-0.0327241
504;193.315;-0.0306688
505;193.31;-0.027711
506;193.304;-0.0254324
507;193.299;-0.0225281
508;193.295;-0.021094
509;193.291;-0.0187251
510;193.287;-0.0177872
511;193.284;-0.0169142
512;193.28;-0.015995
513;193.277;-0.0153519
514;193.273;-0.0148654
515;193.271;-0.0142998
516;193.268;-0.0137734
517;193.266;-0.0133091
518;193.263;-0.0128836
519;193.261;-0.0124502
520;193.259;-0.0120404
521;193.256;-0.0115736
522;193.255;-0.0111304
523;193.252;-0.0108055
524;193.25;-0.0103415
525;193.248;-0.00998703
526;193.246;-0.00968832
527;193.244;-0.00930247
528;193.243;-0.00888659
529;193.241;-0.00863908
530;193.239;-0.00820524
531;193.238;-0.00785634
532;193.237;-0.00761286
533;193.235;-0.00722879
534;193.234;-0.00687275
535;193.232;-0.00662474
536;193.231;-0.00627458
537;193.229;-0.00598584
538;193.228;-0.00572651
539;193.227;-0.00542321
540;193.226;-0.00520048
541;193.225;-0.00492179
542;193.223;-0.00468968
543;193.222;-0.00446483
544;193.222;-0.0042276
545;193.221;-0.00398553
546;193.219;-0.0037316
547;193.218;-0.0035638
548;193.218;-0.00336329
549;193.217;-0.00313888
550;193.216;-0.00296071
551;193.215;-0.00275107
552;193.214;-0.00252268
553;193.213;-0.00232484
554;193.213;-0.00213137
555;193.212;-0.00192945
556;193.212;-0.00181268
557;193.211;-0.00157909
558;193.21;-0.0015049
559;193.21;-0.00129863
560;193.209;-0.0011772
561;193.208;-0.00103598
562;193.207;-0.000892386
563;193.207;-0.000790738
564;193.207;-0.000620739
565;193.206;-0.000447518
566;193.206;-0.000293927
567;193.205;-0.000151093
568;193.204;-4.10E-05
569;193.204;0.000111254
570;193.204;0.000206863
571;193.204;0.000294487
572;193.203;0.000428245
573;193.203;0.00053402
574;193.203;0.000640057
575;193.202;0.00075389
576;193.202;0.000861617
577;193.202;0.000987134
578;193.201;0.00109251
579;193.201;0.00115889
580;193.2;0.00118187
581;193.2;0.00127082
582;193.2;0.00137793
583;193.199;0.00141962
584;193.199;0.00158544
585;193.199;0.00167598
586;193.199;0.00170039
587;193.199;0.00183655
588;193.199;0.00190655
589;193.199;0.0019594
590;193.198;0.00205189
591;193.198;0.00216679
592;193.198;0.00217954
593;193.197;0.00229807
594;193.197;0.00238051
595;193.197;0.00244154
596;193.197;0.0024302
597;193.196;0.00247239
598;193.197;0.00250571
599;193.196;0.00254342
600;193.196;0.00257146
601;193.196;0.00260647
602;193.196;0.00266872
603;193.196;0.00272779
604;193.196;0.00277069
605;193.196;0.00279611
606;193.195;0.00287729
607;193.196;0.00293499
608;193.196;0.00299122
609;193.195;0.00304756
610;193.195;0.00301316
611;193.195;0.00310586
612;193.195;0.00307111
613;193.194;0.00313657
614;193.194;0.00317613
615;193.194;0.00324861
616;193.194;0.00331911
617;193.194;0.00339183
618;193.193;0.00340301
619;193.194;0.00345361
620;193.194;0.00347727
621;193.194;0.00354525
622;193.193;0.00357251
623;193.193;0.00363453
624;193.194;0.00364784
625;193.194;0.0036701
626;193.193;0.00373834
627;193.193;0.00373635
628;193.193;0.00376562
629;193.193;0.00380857
630;193.193;0.00380606
631;193.193;0.00382129
632;193.193;0.00388549
633;193.193;0.00395511
634;193.193;0.00394741
635;193.193;0.00400931
636;193.192;0.00402927
637;193.193;0.00409228
638;193.193;0.00408547
639;193.193;0.00410345
640;193.193;0.00408739
641;193.193;0.0041383
642;193.193;0.00418563
643;193.192;0.00416757
644;193.192;0.00420393
645;193.193;0.00423013
646;193.193;0.00420575
647;193.192;0.00424096
648;193.193;0.00428576
649;193.193;0.00430057
650;193.192;0.00429431
651;193.192;0.00438678
652;193.192;0.00443651
653;193.193;0.00445407
654;193.192;0.0045009
655;193.192;0.00453639
656;193.192;0.00459304
657;193.191;0.00455561
658;193.193;0.00457355
659;193.193;0.004608
660;193.192;0.00458555
661;193.193;0.00455785
662;193.192;0.00457122
663;193.192;0.00460688
664;193.192;0.00461068
665;193.192;0.00464985
666;193.192;0.0047012
667;193.192;0.00470034
668;193.192;0.00466903
669;193.192;0.00476235
670;193.192;0.00479548
671;193.193;0.00478288
672;193.193;0.00482815
673;193.192;0.00480494
674;193.192;0.00480184
675;193.192;0.00482682
676;193.192;0.00483396
677;193.192;0.00489034
678;193.192;0.00485241
679;193.192;0.00485479
680;193.192;0.00485229
681;193.192;0.00488918
682;193.192;0.00493814
683;193.191;0.00490831
684;193.193;0.0049501
685;193.192;0.0049641
686;193.192;0.00493583
687;193.192;0.00493179
688;193.192;0.00493452
689;193.191;0.00497493
690;193.192;0.00493258
691;193.192;0.00498873
692;193.193;0.00506311
693;193.192;0.00499497
694;193.193;0.00500971
695;193.192;0.00504649
696;193.193;0.00503958
697;193.192;0.0050491
698;193.192;0.00508153
699;193.192;0.00507811
700;193.192;0.005102
701;193.192;0.00515308
702;193.192;0.00512635
703;193.192;0.00515147
704;193.193;0.00519306
705;193.192;0.00527808
706;193.192;0.00526564
707;193.191;0.00524694
708;193.192;0.00527708
709;193.191;0.00535551
710;193.191;0.00527498
711;193.192;0.0052785
712;193.192;0.00528093
713;193.192;0.00528238
714;193.192;0.00534282
715;193.192;0.00537978
716;193.192;0.00543
717;193.191;0.00543492
718;193.192;0.00542246
719;193.191;0.00541308
720;193.192;0.00542751
721;193.192;0.00543745
722;193.192;0.00543737
723;193.191;0.00538114
724;193.191;0.00542323
725;193.192;0.00537396
726;193.192;0.00537683
727;193.192;0.00537881
728;193.191;0.00542074
729;193.191;0.00543398
730;193.191;0.00541498
731;193.191;0.00541808
732;193.191;0.00540376
733;193.191;0.00536278
734;193.191;0.00537567
735;193.192;0.00535687
736;193.191;0.00534363
737;193.191;0.00542003
738;193.192;0.00542385
739;193.191;0.00535759
740;193.191;0.00534916
741;193.191;0.00532233
742;193.192;0.00535883
743;193.191;0.00537969
744;193.192;0.00537077
745;193.191;0.0053515
746;193.191;0.00540539
747;193.191;0.00541466
748;193.191;0.00544355
749;193.191;0.00545968
750;193.191;0.005489
751;193.191;0.00547993
752;193.192;0.00544659
753;193.191;0.00546845
754;193.191;0.00551247
755;193.192;0.00552875
756;193.191;0.00549187
757;193.192;0.00552088
758;193.191;0.00553284
759;193.191;0.00559861
760;193.191;0.00555858
761;193.191;0.00556525
762;193.191;0.005543
763;193.191;0.00560349
764;193.191;0.00562984
765;193.191;0.00558732
766;193.192;0.00557049
767;193.191;0.00559659
768;193.191;0.00565034
769;193.191;0.00562276
770;193.191;0.00562353
771;193.191;0.00560278
772;193.191;0.00559593
773;193.191;0.00564143
774;193.191;0.00569322
775;193.191;0.00566292
776;193.191;0.00564496
777;193.191;0.00563964
778;193.192;0.00566464
779;193.19;0.00567247
780;193.191;0.00562829
781;193.191;0.0056858
782;193.191;0.00564977
783;193.191;0.00565722
784;193.191;0.0056569
785;193.191;0.00570458
786;193.191;0.00569276
787;193.191;0.00567741
788;193.191;0.00568702
789;193.191;0.00567506
790;193.191;0.00565711
791;193.191;0.00561705
792;193.191;0.0055616
793;193.191;0.0055721
794;193.191;0.00555161
795;193.191;0.00556405
796;193.191;0.00554726
797;193.19;0.00550692
798;193.191;0.00552682
799;193.191;0.00549999
800;193.191;0.00548121
801;193.191;0.00549312
802;193.191;0.00547181
803;193.191;0.00545262
804;193.19;0.0054512
805;193.191;0.00540736
806;193.191;0.00544896
807;193.191;0.00547025
808;193.191;0.00545527
809;193.191;0.00547641
810;193.19;0.00548619
811;193.19;0.00552655
812;193.191;0.00551831
813;193.191;0.00554034
814;193.191;0.00556531
815;193.191;0.00551651
816;193.191;0.00555216
817;193.191;0.0055494
818;193.191;0.0056104
819;193.19;0.0056431
820;193.191;0.00561969
821;193.191;0.00566758
822;193.191;0.00568525
823;193.191;0.00565638
824;193.191;0.00567085
825;193.19;0.00568237
826;193.191;0.00566209
827;193.191;0.00564137
828;193.191;0.00564887
829;193.191;0.00567802
830;193.191;0.00573395
831;193.191;0.00576699
832;193.191;0.00576016
833;193.191;0.00577576
834;193.19;0.00576297
835;193.191;0.00573947
836;193.191;0.00576015
837;193.191;0.00577793
838;193.191;0.00577624
839;193.191;0.00575899
840;193.191;0.00580324
841;193.192;0.00576124
842;193.191;0.00576068
843;193.192;0.00578709
844;193.191;0.00575545
845;193.191;0.00578445
846;193.191;0.00579966
847;193.191;0.0058073
848;193.19;0.00581231
849;193.191;0.00587594
850;193.191;0.00592028
851;193.19;0.00588261
852;193.191;0.00587859
853;193.191;0.00586943
854;193.191;0.00587818
855;193.191;0.00591008
856;193.191;0.00589674
857;193.191;0.00589717
858;193.191;0.00594358
859;193.19;0.00589132
860;193.191;0.00589725
861;193.19;0.00586101
862;193.191;0.0058954
863;193.191;0.00587109
864;193.191;0.00588803
865;193.191;0.00588221
866;193.191;0.00588129
867;193.191;0.00587654
868;193.19;0.00588884
869;193.19;0.00585355
870;193.191;0.00583259
871;193.191;0.00580632
872;193.191;0.00587814
873;193.19;0.00586422
874;193.19;0.00584717
875;193.191;0.00595247
876;193.19;0.00595014
877;193.191;0.00590997
878;193.191;0.00593188
879;193.191;0.00593843
880;193.191;0.00591312
881;193.19;0.00584669
882;193.191;0.00589985
883;193.191;0.00587858
884;193.191;0.0059051
885;193.191;0.00594051
886;193.191;0.005886
887;193.191;0.00591772
888;193.191;0.00595193
889;193.191;0.00589333
890;193.191;0.00594782
891;193.191;0.00597016
892;193.191;0.00590064
893;193.191;0.00591568
894;193.19;0.00587895
895;193.191;0.00589781
896;193.191;0.00589742
897;193.19;0.0058715
898;193.191;0.00589149
899;193.19;0.00585509
900;193.191;0.00589385
901;193.19;0.00587267
902;193.19;0.00593771
903;193.19;0.00595105
904;193.191;0.00593704
905;193.191;0.00593334
906;193.19;0.00590068
907;193.19;0.00589798
908;193.191;0.00596981
909;193.191;0.00596575
910;193.191;0.00599566
911;193.191;0.00595581
912;193.192;0.00600068
913;193.191;0.00600938
914;193.191;0.00598885
915;193.191;0.00601753
916;193.192;0.00599109
917;193.191;0.00600641
918;193.192;0.00597081
919;193.191;0.00604005
920;193.191;0.00601112
921;193.191;0.00601911
922;193.192;0.00603301
923;193.191;0.00599661
924;193.192;0.00603523
925;193.191;0.00603504
926;193.191;0.00606183
927;193.191;0.00607971
928;193.191;0.00606134
929;193.191;0.00606704
930;193.191;0.00606705
931;193.191;0.00605962
932;193.191;0.00600368
933;193.191;0.00606163
934;193.19;0.00605306
935;193.191;0.00602046
936;193.191;0.00603272
937;193.191;0.00598364
938;193.191;0.00598565
939;193.191;0.00601302
940;193.191;0.00602078
941;193.191;0.00604517
942;193.191;0.00604632
943;193.191;0.00614106
944;193.191;0.00608165
945;193.191;0.00610171
946;193.19;0.00604265
947;193.19;0.00602688
948;193.191;0.00609079
949;193.19;0.00598686
950;193.19;0.0060622
951;193.191;0.00604234
952;193.191;0.00607107
953;193.191;0.00607599
954;193.191;0.00607439
955;193.19;0.00610384
956;193.191;0.0060912
957;193.191;0.0061181
958;193.191;0.00613718
959;193.191;0.00615638
960;193.191;0.00614992
961;193.191;0.00620611
962;193.191;0.00615444
963;193.191;0.00614177
964;193.191;0.00610705
965;193.191;0.00613311
966;193.191;0.00612916
967;193.191;0.00613141
968;193.191;0.00614837
969;193.191;0.00609301
970;193.191;0.00616691
971;193.191;0.00608845
972;193.191;0.00614562
973;193.191;0.00613647
974;193.191;0.00610155
975;193.19;0.00612941
976;193.191;0.00614939
977;193.19;0.00606656
978;193.19;0.00607947
979;193.19;0.0061424
980;193.19;0.00611399
981;193.19;0.00613721
982;193.189;0.00611162
983;193.19;0.00613079
984;193.19;0.00616553
985;193.19;0.00611826
986;193.19;0.006077
987;193.19;0.00608126
988;193.191;0.00607884
989;193.19;0.00609869
990;193.19;0.00612249
991;193.19;0.00610689
992;193.19;0.00609151
993;193.19;0.00616996
994;193.19;0.00615977
995;193.19;0.00613998
996;193.19;0.00623173
997;193.19;0.00621756
998;193.19;0.00621811
999;193.19;0.00623123
1000;193.191;0.0062425
1001;193.191;0.00622806
1002;193.191;0.0062183
1003;193.19;0.0062154
1004;193.19;0.00627019
1005;193.19;0.00623374
1006;193.19;0.00619489
1007;193.19;0.00622156
1008;193.19;0.00622963
1009;193.19;0.00621483
1010;193.19;0.0061732
1011;193.19;0.00622554
1012;193.19;0.00621725
1013;193.191;0.00624759
1014;193.19;0.00621955
1015;193.191;0.00624702
1016;193.19;0.00629457
1017;193.19;0.0063107
1018;193.19;0.00631036
1019;193.191;0.00634758
1020;193.191;0.00633721
1021;193.19;0.00631563
1022;193.191;0.00637726
1023;193.19;0.00635916
1024;193.191;0.00633405
1025;193.191;0.00635303
1026;193.191;0.00637355
1027;193.19;0.00637208
1028;193.191;0.00640241
1029;193.19;0.00635556
1030;193.189;0.00633633
1031;193.191;0.00634144
1032;193.19;0.00628304
1033;193.191;0.0063105
1034;193.19;0.00628359
1035;193.191;0.00628037
1036;193.19;0.00625575
1037;193.19;0.00623636
1038;193.19;0.00622825
1039;193.19;0.00626584
1040;193.19;0.00626013
1041;193.19;0.00623709
1042;193.19;0.00622003
1043;193.19;0.00616844
1044;193.19;0.00612151
1045;193.191;0.00615035
1046;193.19;0.00618464
1047;193.19;0.00618869
1048;193.19;0.00615829
1049;193.19;0.00615813
1050;193.19;0.00614258
1051;193.19;0.00614611
1052;193.19;0.00612127
1053;193.19;0.00614445
1054;193.19;0.00612544
1055;193.191;0.00621671
1056;193.191;0.00622222
1057;193.19;0.0062343
1058;193.19;0.00616403
1059;193.19;0.00626614
1060;193.19;0.00618502
1061;193.19;0.0062256
1062;193.19;0.00622088
1063;193.19;0.00616788
1064;193.191;0.00617928
1065;193.191;0.0061567
1066;193.19;0.00618045
1067;193.19;0.00619007
1068;193.19;0.00618198
1069;193.19;0.00619934
1070;193.19;0.00615951
1071;193.19;0.00619023
1072;193.19;0.00619307
1073;193.19;0.00620312
1074;193.19;0.00617969
1075;193.19;0.00614967
1076;193.19;0.0061232
1077;193.19;0.00613125
1078;193.19;0.0061215
1079;193.19;0.00617368
1080;193.19;0.00617324
1081;193.19;0.00617253
1082;193.189;0.00613828
1083;193.19;0.00616421
1084;193.19;0.00614828
1085;193.19;0.00614123
1086;193.19;0.00614894
1087;193.19;0.00614373
1088;193.19;0.00619338
1089;193.19;0.00623754
1090;193.19;0.00625856
1091;193.189;0.00626047
1092;193.19;0.00628493
1093;193.19;0.00626296
1094;193.19;0.00625962
1095;193.189;0.00627769
1096;193.19;0.00628
1097;193.19;0.0063173
1098;193.19;0.00627816
1099;193.19;0.00626829
1100;193.19;0.0062544
1101;193.191;0.00626545
1102;193.19;0.00629168
1103;193.191;0.00627732
1104;193.19;0.00632211
1105;193.19;0.00632869
1106;193.19;0.00629595
1107;193.191;0.00624505
1108;193.198;0.00624278
1109;193.22;0.00584087
1110;193.259;0.000674941
1111;193.317;-0.0104176
1112;193.417;-0.0146389
1113;193.53;-0.0144086
1114;193.646;-0.00418339
1115;193.798;0.0265283
1116;193.941;0.0478803
1117;194.073;0.0624498
1118;194.236;0.0783456
1119;194.386;0.0863595
1120;194.525;0.0924246
1121;194.698;0.0983143
1122;194.857;0.102727
1123;195.002;0.107707
1124;195.18;0.112812
1125;195.341;0.114642
1126;195.487;0.118004
1127;195.666;0.12022
1128;195.83;0.122265
1129;195.977;0.123027
1130;196.156;0.123606
1131;196.32;0.124073
1132;196.467;0.124377
1133;196.647;0.124979
1134;196.812;0.125458
1135;196.96;0.125813
1136;197.14;0.126233
1137;197.303;0.126587
1138;197.452;0.126934
1139;197.632;0.127359
1140;197.798;0.127711
1141;197.945;0.12806
