Time,Temp,Heat Flow
456,198.1,-0.0661692
459,197.891,-0.064744
462,197.686,-0.0633716
465,197.484,-0.0620905
468,197.286,-0.0607226
471,197.091,-0.059368
474,196.899,-0.0580365
477,196.712,-0.0568064
480,196.527,-0.0555913
483,196.351,-0.054513
486,196.167,-0.0533195
489,195.992,-0.0521493
492,195.819,-0.051071
495,195.651,-0.0499915
498,195.491,-0.0489836
501,195.324,-0.0478419
504,195.165,-0.0467823
507,195.009,-0.0457446
510,194.856,-0.044661
513,194.707,-0.0437258
516,194.56,-0.0426951
519,194.416,-0.0417962
522,194.274,-0.0408633
525,194.135,-0.0398791
528,194,-0.0389362
531,193.867,-0.0379545
534,193.736,-0.0370576
537,193.608,-0.0360836
540,193.483,-0.0352663
543,193.361,-0.0342966
546,193.241,-0.0334416
549,193.123,-0.0326849
552,193.009,-0.0318076
555,192.896,-0.0310489
558,192.784,-0.0302031
561,192.678,-0.0294305
564,192.572,-0.0286164
567,192.485,-0.0282686
570,192.467,-0.0315892
573,192.504,-0.0173855
576,192.549,-0.00229474
579,192.602,0.00276544
582,192.656,0.00696442
585,192.707,0.00938322
588,192.755,0.0104497
591,192.798,0.0114204
594,192.839,0.0121265
597,192.875,0.0125555
600,192.908,0.0127725
603,192.938,0.0129122
606,192.965,0.0128297
609,192.989,0.0127569
612,193.01,0.0126258
615,193.029,0.0123541
618,193.046,0.0119639
621,193.062,0.0116372
624,193.077,0.0112992
627,193.088,0.0109811
630,193.1,0.0105698
633,193.109,0.0102237
636,193.118,0.00993302
639,193.126,0.00965134
642,193.133,0.0094242
645,193.139,0.00913067
648,193.145,0.00886819
651,193.149,0.00858418
654,193.154,0.00846381
657,193.158,0.0082801
660,193.161,0.00807981
663,193.164,0.00796861
666,193.167,0.00781915
669,193.169,0.00768069
672,193.171,0.00752654
675,193.173,0.00739126
678,193.175,0.00728013
681,193.175,0.00718179
684,193.176,0.00715537
687,193.177,0.00710714
690,193.178,0.00709618
693,193.179,0.00711426
696,193.18,0.00714815
699,193.181,0.00706234
702,193.18,0.00707494
705,193.181,0.00704962
708,193.181,0.00697824
711,193.182,0.00690334
714,193.182,0.00682753
717,193.182,0.00691459
720,193.183,0.00683604
723,193.183,0.00689015
726,193.184,0.00689212
729,193.185,0.00691165
732,193.184,0.00698804
735,193.185,0.00697619
738,193.185,0.00691721
741,193.185,0.00694171
744,193.185,0.0069512
747,193.185,0.00692505
750,193.185,0.00692929
753,193.186,0.00691215
756,193.186,0.00698999
759,193.186,0.00695006
762,193.186,0.00706353
765,193.186,0.00712304
768,193.186,0.00715882
771,193.186,0.00717975
774,193.186,0.00723908
777,193.186,0.00721851
780,193.186,0.00725689
783,193.186,0.00732227
786,193.187,0.00742384
789,193.186,0.00735758
792,193.186,0.00736768
795,193.186,0.00737014
798,193.186,0.00748718
801,193.186,0.0075006
804,193.186,0.00751193
807,193.186,0.00752397
810,193.187,0.00752805
813,193.186,0.00750106
816,193.186,0.00744956
819,193.186,0.00748406
822,193.187,0.0075338
825,193.187,0.00754765
828,193.187,0.00754035
831,193.186,0.00756684
834,193.187,0.0075337
837,193.187,0.00745154
840,193.187,0.00745829
843,193.188,0.00751057
846,193.187,0.00749676
849,193.187,0.00750725
852,193.187,0.00745603
855,193.188,0.00748107
858,193.188,0.00746147
861,193.188,0.00754343
864,193.186,0.00754464
867,193.186,0.00757266
870,193.184,0.00756296
873,193.182,0.00745044
876,193.182,0.00746049
879,193.18,0.00740347
882,193.181,0.00739526
885,193.18,0.00747074
888,193.179,0.00757544
891,193.178,0.00762084
894,193.178,0.00766062
897,193.177,0.00764854
900,193.177,0.00769269
903,193.177,0.00770261
906,193.177,0.00768515
909,193.177,0.00766604
912,193.177,0.00775408
915,193.179,0.00777901
918,193.178,0.00787169
921,193.179,0.00794163
924,193.179,0.0078848
927,193.179,0.00792517
930,193.18,0.00787382
933,193.18,0.0078775
936,193.181,0.00790578
939,193.181,0.00779283
942,193.181,0.00784731
945,193.181,0.00790499
948,193.181,0.00788587
951,193.182,0.0079058
954,193.182,0.00785725
957,193.182,0.0078633
960,193.182,0.00787257
963,193.183,0.00792301
966,193.183,0.00795978
969,193.184,0.007918
972,193.183,0.00785921
975,193.183,0.00780264
978,193.183,0.00784186
981,193.183,0.00786831
984,193.184,0.00786726
987,193.184,0.00787467
990,193.184,0.00796861
993,193.183,0.00794506
996,193.184,0.00792676
999,193.184,0.00791679
1002,193.185,0.00792455
1005,193.184,0.00783409
1008,193.184,0.00783654
1011,193.184,0.00788573
1014,193.185,0.00789669
1017,193.185,0.00787311
1020,193.185,0.00790008
1023,193.185,0.00782294
1026,193.184,0.00786196
1029,193.185,0.00792144
1032,193.184,0.00784548
1035,193.185,0.00786319
1038,193.184,0.00795755
1041,193.185,0.00797399
1044,193.184,0.00798706
1047,193.184,0.00795403
1050,193.184,0.00793483
1053,193.184,0.00799008
1056,193.185,0.00807139
1059,193.184,0.00816972
1062,193.184,0.00812973
1065,193.184,0.00811257
1068,193.184,0.00798429
1071,193.184,0.00793922
1074,193.184,0.0079576
1077,193.184,0.00792537
1080,193.184,0.00793465
1083,193.184,0.0079569
1086,193.185,0.00791727
1089,193.185,0.00790709
1092,193.184,0.00791971
1095,193.184,0.00790782
1098,193.185,0.00785554
1101,193.184,0.0079503
1104,193.185,0.0080114
1107,193.185,0.00807229
1110,193.185,0.00812105
1113,193.184,0.00816023
1116,193.185,0.00824314
1119,193.185,0.00817589
1122,193.185,0.00814508
1125,193.185,0.00805025
1128,193.185,0.0080222
1131,193.186,0.00807158
1134,193.186,0.00800217
1137,193.185,0.00806595
1140,193.185,0.00805818
1143,193.185,0.00805553
1146,193.185,0.00804875
1149,193.184,0.00808508
1152,193.185,0.0081004
1155,193.185,0.00812156
1158,193.185,0.00818484
1161,193.186,0.00812554
1164,193.185,0.00813267
1167,193.185,0.00803836
1170,193.185,0.00800069
1173,193.185,0.00790614
1176,193.185,0.00794436
1179,193.185,0.00789522
1182,193.184,0.00790077
1185,193.185,0.00790352
1188,193.185,0.00798486
1191,193.185,0.00799339
1194,193.185,0.00800381
1197,193.185,0.00807936
1200,193.185,0.00804802
1203,193.185,0.00805178
1206,193.185,0.00809249
1209,193.184,0.00817175
1212,193.185,0.00815803
1215,193.185,0.00817913
1218,193.184,0.00811434
1221,193.187,0.00815211
1224,193.222,0.00653956
1227,193.324,0.00423139
1230,193.45,0.0201131
1233,193.585,0.0276142
1236,193.73,0.0315186
1239,193.875,0.0340002
1242,194.022,0.0355986
1245,194.17,0.0371676
1248,194.318,0.0383908
1251,194.466,0.0395651
1254,194.614,0.0404796
1257,194.762,0.0413785
1260,194.911,0.0420324
1263,195.06,0.0426125
1266,195.208,0.0431448
1269,195.357,0.0436467
1272,195.506,0.0440296
1275,195.655,0.0443832
1278,195.804,0.0447137
1281,195.953,0.0449081
1284,196.103,0.0451484
1287,196.252,0.04538
1290,196.402,0.0455576
1293,196.551,0.0457377
1296,196.7,0.0459984
1299,196.85,0.0460999
1302,197,0.0462582
1305,197.15,0.0463857
1308,197.3,0.0465634
1311,197.449,0.0467619
1314,197.599,0.0469703
1317,197.749,0.047093
1320,197.898,0.0472274
1323,198.049,0.0473792
1326,198.198,0.0475281
1329,198.348,0.0476206
1332,198.498,0.0476471
1335,198.648,0.0478715
1338,198.797,0.0479564
1341,198.947,0.0481223
1344,199.098,0.0482104
1347,199.248,0.0482879
1350,199.397,0.0483002
1353,199.547,0.0484216
1356,199.698,0.0485364
1359,199.848,0.0486543
1362,199.998,0.0487118
1365,200.147,0.0487652
1368,200.297,0.0488518
1371,200.448,0.0489174
1374,200.599,0.0489595
1377,200.748,0.0489662
1380,200.898,0.0490086
1383,201.048,0.0490882
1386,201.198,0.0491989
1389,201.348,0.0493114
1392,201.497,0.0493368
1395,201.648,0.0494542
1398,201.798,0.0495519
1401,201.947,0.0496976
1404,202.098,0.0497339
1407,202.248,0.0498023
1410,202.397,0.0498113
1413,202.548,0.0498436
1416,202.697,0.0498305
1419,202.847,0.0499414
1422,202.998,0.0499694
1425,203.148,0.0500196
1428,203.298,0.0500679
1431,203.448,0.0501237
1434,203.598,0.0502296
1437,203.748,0.0502323
1440,203.898,0.050232
1443,204.048,0.0503206
1446,204.198,0.05038
1449,204.348,0.0504519
1452,204.498,0.050558
1455,204.648,0.050585
1458,204.798,0.0505685
1461,204.949,0.0506155
1464,205.098,0.0506288
1467,205.249,0.0506306
1470,205.398,0.0507314
1473,205.548,0.050762
1476,205.699,0.0508263
1479,205.848,0.0508258
1482,205.998,0.0508377
1485,206.148,0.0509152
1488,206.298,0.0509735
1491,206.448,0.0510561
1494,206.598,0.051098
1497,206.749,0.0511969
1500,206.898,0.0512021
1503,207.049,0.0512749
1506,207.199,0.0513454
1509,207.349,0.0513625
1512,207.498,0.0513911
1515,207.649,0.0514064
1518,207.799,0.0514168
1521,207.95,0.0514771
1524,208.1,0.0515013
1527,208.25,0.0515103
1530,208.4,0.0515818
1533,208.549,0.0515147
1536,208.699,0.0514743
1539,208.85,0.0515884
1542,208.999,0.0516429
1545,209.15,0.0516993
1548,209.299,0.0518541
1551,209.45,0.0518883
1554,209.6,0.0519682
1557,209.75,0.0520156
1560,209.9,0.0520857
1563,210.05,0.0521817
1566,210.2,0.0522307
1569,210.35,0.0521688
1572,210.5,0.0522944
1575,210.65,0.0522614
1578,210.8,0.052294
1581,210.951,0.0523501
1584,211.1,0.0523352
1587,211.25,0.0522925
1590,211.4,0.0522578
1593,211.55,0.0522685
1596,211.7,0.0523106
1599,211.85,0.0522638
1602,211.999,0.0522689
1605,212.15,0.052403
1608,212.3,0.0524903
1611,212.45,0.0525318
1614,212.6,0.0525662
1617,212.75,0.0526981
1620,212.9,0.0526672
1623,213.05,0.0527314
1626,213.2,0.0528283
1629,213.351,0.0528193
1632,213.501,0.0529358
1635,213.651,0.0527309
1638,213.801,0.0528052
1641,213.951,0.0528226
1644,214.101,0.0529201
1647,214.251,0.0528686
1650,214.401,0.0528769
1653,214.552,0.0529808
1656,214.701,0.0529147
1659,214.851,0.0530005
1662,215.001,0.0529934
1665,215.152,0.0530192
1668,215.301,0.0531051
1671,215.452,0.0531751
1674,215.601,0.0532588
1677,215.752,0.0533395
1680,215.902,0.0533786
1683,216.052,0.0533374
1686,216.202,0.0533277
1689,216.351,0.0533522
1692,216.501,0.0532428
1695,216.652,0.0533402
1698,216.802,0.0533705
1701,216.952,0.0534156
1704,217.102,0.053478
1707,217.252,0.0534961
1710,217.402,0.05352
1713,217.551,0.0534975
1716,217.702,0.0535054
1719,217.852,0.0535436
1722,218.002,0.0535521
1725,218.151,0.0535868
1728,218.301,0.0536713
1731,218.451,0.0537255
1734,218.601,0.0536884
1737,218.751,0.0537661
1740,218.9,0.0538449
1743,219.05,0.0538466
1746,219.2,0.0538732
1749,219.35,0.0539626
1752,219.5,0.0540969
1755,219.65,0.0541612
1758,219.8,0.0541588
1761,219.95,0.0542052
1764,220.1,0.0542065
1767,220.251,0.0542782
1770,220.401,0.0543667
1773,220.551,0.0543523
1776,220.702,0.0544006
1779,220.851,0.0544794
1782,221.002,0.0545229
1785,221.151,0.0545196
1788,221.302,0.0545296
1791,221.452,0.0545039
1794,221.603,0.0546047
1797,221.753,0.0545832
1800,221.903,0.0545823
1803,222.053,0.0545861
1806,222.203,0.0545976
1809,222.353,0.0546177
1812,222.504,0.0546499
1815,222.654,0.0547488
1818,222.804,0.0547098
1821,222.954,0.054746
1824,223.105,0.0548126
1827,223.254,0.0547348
1830,223.405,0.0548727
1833,223.554,0.0548525
1836,223.705,0.0549211
1839,223.855,0.0549305
1842,224.005,0.0550278
1845,224.156,0.055063
1848,224.306,0.0551161
1851,224.456,0.0551353
1854,224.606,0.0550429
1857,224.755,0.0550957
1860,224.906,0.0551012
1863,225.056,0.0551284
1866,225.206,0.0551257
1869,225.356,0.0552739
1872,225.507,0.0552884
1875,225.656,0.0553666
1878,225.807,0.0553594
1881,225.956,0.0554142
1884,226.106,0.0553841
1887,226.257,0.0553997
1890,226.407,0.0554138
1893,226.557,0.0555435
1896,226.707,0.0555771
1899,226.857,0.05555
1902,227.008,0.0555629
1905,227.158,0.0556374
1908,227.309,0.0556911
1911,227.459,0.0556506
1914,227.61,0.0557717
1917,227.761,0.0558132
1920,227.911,0.0559078
1923,228.061,0.0559244
1926,228.211,0.0559918
1929,228.359,0.0559811
1932,228.502,0.055898
1935,228.656,0.0558851
1938,228.804,0.0558272
1941,228.953,0.0557797
1944,229.103,0.0558058
1947,229.247,0.0558288
1950,229.403,0.0558975
1953,229.553,0.0559201
1956,229.705,0.0560141
1959,229.855,0.0560888
1962,230.001,0.0561802
1965,230.157,0.0562493
1968,230.309,0.0563294
1971,230.46,0.0563129
1974,230.611,0.056338
1977,230.757,0.0562742
1980,230.912,0.0562746
1983,231.062,0.0561402
1986,231.211,0.0560816
1989,231.361,0.0560915
1992,231.506,0.0561033
1995,231.66,0.0561392
1998,231.809,0.0562017
2001,231.959,0.0562427
2004,232.109,0.0563568
2007,232.253,0.0564086
2010,232.407,0.0564239
2013,232.557,0.0564084
2016,232.707,0.0564681
2019,232.854,0.0564686
2022,232.997,0.0565191
2025,233.147,0.0564309
2028,233.294,0.056329
2031,233.44,0.0562834
2034,233.587,0.0562136
2037,233.73,0.0563016
2040,233.884,0.0564515
2043,234.034,0.0565017
2046,234.184,0.0567
2049,234.334,0.0568927
2052,234.484,0.0570999
2055,234.635,0.0572812
2058,234.785,0.0574787
2061,234.936,0.0576025
2064,235.087,0.0577184
2067,235.239,0.0578001
2070,235.39,0.0579035
2073,235.542,0.0580555
2076,235.692,0.0579869
2079,235.843,0.0580728
2082,235.994,0.0581379
2085,236.145,0.0581359
2088,236.296,0.058145
2091,236.446,0.05815
2094,236.596,0.058107
2097,236.747,0.058208
2100,236.897,0.0582207
2103,237.048,0.0582477
2106,237.199,0.0582591
2109,237.349,0.0583309
2112,237.499,0.0583666
2115,237.65,0.0584457
2118,237.8,0.0585345
2121,237.95,0.0585921
2124,238.101,0.0586436
2127,238.251,0.0586701
2130,238.401,0.0587437
2133,238.552,0.0588001
2136,238.702,0.0588117
2139,238.852,0.0588941
2142,239.002,0.0589831
2145,239.153,0.0589503
2148,239.303,0.0590468
2151,239.452,0.0590476
2154,239.603,0.0590962
2157,239.753,0.0591131
2160,239.903,0.0591395
2163,240.054,0.0591515
2166,240.203,0.059298
2169,240.353,0.0592623
2172,240.503,0.0593465
2175,240.654,0.0594112
2178,240.804,0.0595017
2181,240.955,0.0595306
2184,241.105,0.0596088
2187,241.254,0.0596672
2190,241.404,0.0597317
2193,241.554,0.0597138
2196,241.705,0.0597181
2199,241.855,0.0597703
2202,242.005,0.0597958
2205,242.155,0.0598625
2208,242.305,0.0599449
2211,242.455,0.0600462
2214,242.605,0.0600559
2217,242.755,0.0601017
2220,242.906,0.0601649
2223,243.056,0.0602213
2226,243.206,0.0602963
2229,243.356,0.0603475
2232,243.505,0.0604078
2235,243.655,0.0604596
2238,243.806,0.0605036
2241,243.956,0.0605116
2244,244.106,0.0605932
2247,244.256,0.060619
2250,244.406,0.0606827
2253,244.557,0.06063
2256,244.706,0.0607236
2259,244.856,0.060752
2262,245.007,0.0608519
2265,245.156,0.0609089
2268,245.306,0.0609646
2271,245.456,0.0609694
2274,245.607,0.0610141
2277,245.756,0.061024
2280,245.906,0.0610681
2283,246.057,0.0610652
2286,246.206,0.0610784
2289,246.356,0.0610969
2292,246.506,0.0610649
2295,246.657,0.0611466
2298,246.807,0.061264
2301,246.956,0.061226
2304,247.107,0.0613125
2307,247.256,0.0613279
2310,247.406,0.0613222
2313,247.557,0.0613441
2316,247.707,0.0613731
2319,247.857,0.0614805
2322,248.007,0.0615839
2325,248.157,0.0615998
2328,248.307,0.0616465
2331,248.457,0.0616566
2334,248.607,0.0617239
2337,248.757,0.0617804
2340,248.907,0.0618716
2343,249.057,0.0619186
2346,249.207,0.0619477
2349,249.358,0.0620489
2352,249.508,0.0620471
2355,249.657,0.062142
2358,249.807,0.062171
2361,249.958,0.0621659
2364,250.108,0.0622915
2367,250.258,0.0622965
2370,250.408,0.0624378
2373,250.558,0.0624457
2376,250.708,0.0624823
2379,250.858,0.0625817
2382,251.009,0.0626368
2385,251.159,0.0626609
2388,251.308,0.0627523
2391,251.458,0.06267
2394,251.608,0.0627948
2397,251.758,0.0629747
2400,251.909,0.0629586
2403,252.059,0.063005
2406,252.209,0.0631123
2409,252.359,0.0631226
2412,252.509,0.0631843
2415,252.659,0.0632043
2418,252.809,0.0632596
2421,252.96,0.0633296
2424,253.109,0.0633851
2427,253.259,0.0634928
2430,253.41,0.0635531
2433,253.559,0.0635887
2436,253.71,0.0636593
2439,253.86,0.0636832
2442,254.01,0.0637974
2445,254.16,0.0638052
2448,254.31,0.0638756
2451,254.46,0.0639586
2454,254.61,0.0638809
2457,254.76,0.0639316
2460,254.91,0.0639411
2463,255.06,0.0639591
2466,255.21,0.0640467
2469,255.36,0.0640997
2472,255.51,0.0641922
2475,255.66,0.0642608
2478,255.81,0.0642847
2481,255.96,0.0643434
2484,256.111,0.0644296
2487,256.261,0.064587
2490,256.41,0.0646562
2493,256.561,0.0647262
2496,256.71,0.0647551
2499,256.86,0.0648696
2502,257.01,0.0649017
2505,257.16,0.0650235
2508,257.309,0.0650618
2511,257.459,0.0651245
2514,257.609,0.0652341
2517,257.76,0.0653601
2520,257.91,0.0654179
2523,258.06,0.0655824
2526,258.21,0.0656843
2529,258.36,0.0658074
2532,258.51,0.0659151
2535,258.66,0.0660494
2538,258.81,0.0660906
2541,258.96,0.0661468
2544,259.11,0.0662261
2547,259.26,0.0663346
2550,259.41,0.0664456
2553,259.559,0.0664804
2556,259.709,0.0665802
2559,259.859,0.066652
2562,260.008,0.0667412
2565,260.158,0.066861
2568,260.308,0.066956
2571,260.459,0.067101
2574,260.608,0.0672517
2577,260.758,0.06732
2580,260.908,0.0674451
2583,261.058,0.0674769
2586,261.208,0.0676881
2589,261.358,0.0677793
2592,261.508,0.0678989
2595,261.658,0.0680363
2598,261.808,0.0681049
2601,261.958,0.068258
2604,262.108,0.0684282
2607,262.258,0.0685384
2610,262.409,0.0686782
2613,262.558,0.068816
2616,262.708,0.0689986
2619,262.859,0.0691219
2622,263.009,0.0693329
2625,263.159,0.0694841
2628,263.309,0.069641
2631,263.459,0.0698291
2634,263.61,0.0699615
2637,263.759,0.070201
2640,263.909,0.070458
2643,264.059,0.0706865
2646,264.209,0.0709286
2649,264.359,0.0711538
2652,264.509,0.0713663
2655,264.659,0.0715337
2658,264.809,0.0717158
2661,264.959,0.0717956
2664,265.109,0.071915
2667,265.259,0.0720928
2670,265.409,0.0722795
2673,265.559,0.0724571
2676,265.709,0.0725269
2679,265.859,0.072767
2682,266.009,0.0729348
2685,266.158,0.0730541
2688,266.308,0.0731911
2691,266.459,0.0732753
2694,266.608,0.0734218
2697,266.758,0.0735883
2700,266.908,0.073785
2703,267.058,0.073909
2706,267.208,0.0741081
2709,267.358,0.0742616
2712,267.508,0.0743269
2715,267.658,0.0745011
2718,267.809,0.0745931
2721,267.959,0.0747862
2724,268.109,0.0750503
2727,268.259,0.0751852
2730,268.41,0.0754026
2733,268.559,0.0755994
2736,268.709,0.0758561
2739,268.859,0.0760098
2742,269.009,0.0762591
2745,269.159,0.0764261
2748,269.31,0.0766284
2751,269.459,0.0768205
2754,269.609,0.0769638
2757,269.76,0.0770928
2760,269.91,0.0773048
2763,270.06,0.0775037
2766,270.209,0.0777011
2769,270.359,0.0779596
2772,270.509,0.0781266
2775,270.659,0.0783455
2778,270.809,0.0786456
2781,270.959,0.0789088
2784,271.109,0.0790898
2787,271.259,0.0792942
2790,271.41,0.0795467
2793,271.56,0.0797584
2796,271.709,0.0799495
2799,271.859,0.080061
2802,272.009,0.0803269
2805,272.159,0.0804913
2808,272.309,0.0807478
2811,272.46,0.0808712
2814,272.609,0.081003
2817,272.759,0.081166
2820,272.909,0.0813499
2823,273.058,0.0814234
2826,273.208,0.0815857
2829,273.358,0.0816678
2832,273.508,0.0818493
2835,273.658,0.0819374
2838,273.809,0.0820804
2841,273.959,0.0822211
2844,274.108,0.0823878
2847,274.259,0.0826093
2850,274.408,0.0827084
2853,274.558,0.082836
2856,274.708,0.0829425
2859,274.858,0.0831151
2862,275.008,0.0832464
2865,275.159,0.0833598
2868,275.309,0.0835162
2871,275.458,0.0836537
2874,275.608,0.0837935
2877,275.759,0.0838891
2880,275.908,0.0839838
2883,276.058,0.0841632
2886,276.208,0.0842735
2889,276.359,0.0844245
2892,276.509,0.0845203
2895,276.659,0.084643
2898,276.809,0.0847166
2901,276.959,0.0848373
2904,277.108,0.0849368
2907,277.259,0.0850357
2910,277.408,0.0851532
2913,277.559,0.0853046
2916,277.709,0.0854011
2919,277.859,0.0855948
2922,278.009,0.0856823
2925,278.159,0.0858262
2928,278.309,0.0859118
2931,278.46,0.0859904
2934,278.609,0.0861243
2937,278.759,0.0862078
2940,278.909,0.0862699
2943,279.059,0.0863649
2946,279.209,0.0865823
2949,279.359,0.0866955
2952,279.509,0.0868029
2955,279.66,0.086992
2958,279.809,0.0870695
2961,279.959,0.0872207
2964,280.109,0.0873114
2967,280.258,0.0874783
2970,280.409,0.0876587
2973,280.559,0.0877249
2976,280.709,0.0879008
2979,280.858,0.0881002
2982,281.008,0.0882471
2985,281.159,0.0883382
2988,281.309,0.0884027
2991,281.458,0.0885866
2994,281.608,0.0886818
2997,281.759,0.0888674
3000,281.909,0.089003
3003,282.059,0.0891105
3006,282.209,0.0892289
3009,282.359,0.0893626
3012,282.508,0.0893923
3015,282.659,0.0894359
3018,282.809,0.0895021
3021,282.958,0.0895267
3024,283.108,0.0896195
3027,283.258,0.0897507
3030,283.409,0.0898411
3033,283.559,0.0898791
3036,283.709,0.0899503
3039,283.859,0.0899772
3042,284.009,0.0901021
3045,284.159,0.090052
3048,284.309,0.0901322
3051,284.459,0.0901298
3054,284.609,0.0901558
3057,284.759,0.0901714
3060,284.909,0.0902405
3063,285.058,0.0902213
3066,285.209,0.0902694
3069,285.359,0.0903045
3072,285.509,0.0903405
3075,285.659,0.0903193
3078,285.81,0.0903643
3081,285.959,0.0905038
3084,286.109,0.0905987
3087,286.259,0.090679
3090,286.409,0.0907011
3093,286.559,0.0907167
3096,286.709,0.0908809
3099,286.859,0.090904
3102,287.009,0.0910131
3105,287.159,0.0910896
3108,287.309,0.091163
3111,287.459,0.0912183
3114,287.609,0.0913043
3117,287.759,0.0913745
3120,287.909,0.0914578
3123,288.059,0.0914708
3126,288.209,0.091609
3129,288.359,0.0917009
3132,288.51,0.0918651
3135,288.659,0.0917788
3138,288.809,0.0917663
3141,288.96,0.0918353
3144,289.11,0.0919304
3147,289.26,0.0919332
3150,289.41,0.0919563
3153,289.56,0.0919849
3156,289.711,0.0920598
3159,289.86,0.0920036
3162,290.01,0.092059
3165,290.161,0.0919501
3168,290.311,0.0920917
3171,290.461,0.092082
3174,290.611,0.0920694
3177,290.761,0.0920888
3180,290.911,0.0921817
3183,291.061,0.0922474
3186,291.211,0.0922951
3189,291.361,0.0922858
3192,291.51,0.0923004
3195,291.661,0.092277
3198,291.81,0.0923138
3201,291.961,0.0923627
3204,292.111,0.092355
3207,292.26,0.0922218
3210,292.411,0.0922433
3213,292.561,0.0922088
3216,292.71,0.0921044
3219,292.86,0.092022
3222,293.01,0.0919409
3225,293.16,0.0918329
3228,293.31,0.0917868
3231,293.46,0.0918304
3234,293.61,0.0917131
3237,293.76,0.091746
3240,293.91,0.0917031
3243,294.06,0.0916956
3246,294.21,0.0916109
3249,294.36,0.0915518
3252,294.511,0.0915213
3255,294.661,0.0914839
3258,294.811,0.091424
3261,294.961,0.0913515
3264,295.112,0.0912362
3267,295.262,0.0911711
3270,295.412,0.0910626
3273,295.562,0.0911715
3276,295.712,0.0911394
3279,295.861,0.0911525
3282,296.011,0.09118
3285,296.162,0.0911285
3288,296.312,0.0911135
3291,296.462,0.0910237
3294,296.612,0.091063
3297,296.762,0.0910434
3300,296.912,0.0910489
