Time,Temperature,Heat Flow
[s],[k],[mW/mg]
0,273.15,0
6,311.869,-0.00325591
12,309.425,-0.295795
18,306.176,-0.568107
24,303.073,-0.581413
30,300.042,-0.571932
36,297.068,-0.534614
42,294.142,-0.476691
48,291.284,-0.44054
54,288.493,-0.42734
60,285.765,-0.422661
66,283.097,-0.419144
72,280.491,-0.41535
78,277.944,-0.410756
84,275.456,-0.404394
90,273.025,-0.398133
96,270.652,-0.390776
102,268.336,-0.383216
108,266.073,-0.375068
114,263.863,-0.36756
120,261.707,-0.358691
126,259.601,-0.351056
132,257.547,-0.343043
138,255.541,-0.335693
144,253.584,-0.327757
150,251.674,-0.320191
156,249.81,-0.312295
162,247.991,-0.305557
168,246.216,-0.298437
174,244.483,-0.290725
180,242.792,-0.28316
186,241.142,-0.275966
192,239.533,-0.269324
198,237.962,-0.26268
204,236.428,-0.256698
210,234.933,-0.250529
216,233.473,-0.239491
222,232.05,-0.234941
228,230.66,-0.230193
234,229.304,-0.225055
240,227.98,-0.219616
246,226.689,-0.21413
252,225.428,-0.208871
258,224.199,-0.20394
264,222.999,-0.198743
270,221.828,-0.193823
276,220.686,-0.188892
282,219.571,-0.184315
288,218.483,-0.179716
294,217.421,-0.175256
300,216.386,-0.170711
306,215.375,-0.166349
312,214.389,-0.162188
318,213.427,-0.157847
324,212.488,-0.153709
330,211.572,-0.1498
336,210.678,-0.145893
342,209.806,-0.142128
348,208.954,-0.13848
354,208.123,-0.134844
360,207.313,-0.131275
366,206.522,-0.127897
372,205.751,-0.124579
378,204.998,-0.121325
384,204.264,-0.117958
390,203.547,-0.114754
396,202.848,-0.111656
402,202.165,-0.10873
408,201.499,-0.105819
414,200.849,-0.103078
420,200.214,-0.100292
426,199.596,-0.0977326
432,198.992,-0.0951287
438,198.403,-0.092518
444,197.828,-0.0900808
450,197.267,-0.0875474
456,196.719,-0.0851695
462,196.185,-0.082868
468,195.646,-0.0802248
474,195.115,-0.0786441
480,194.598,-0.0771752
486,194.099,-0.0753847
492,193.623,-0.0732941
498,193.385,-0.0700336
504,193.315,-0.0306688
510,193.287,-0.0177872
516,193.268,-0.0137734
522,193.255,-0.0111304
528,193.243,-0.00888659
534,193.234,-0.00687275
540,193.226,-0.00520048
546,193.219,-0.0037316
552,193.214,-0.00252268
558,193.21,-0.0015049
564,193.207,-0.000620739
570,193.204,0.000206863
576,193.202,0.000861617
582,193.2,0.00137793
588,193.199,0.00190655
594,193.197,0.00238051
600,193.196,0.00257146
606,193.195,0.00287729
612,193.195,0.00307111
618,193.193,0.00340301
624,193.194,0.00364784
630,193.193,0.00380606
636,193.192,0.00402927
642,193.193,0.00418563
648,193.193,0.00428576
654,193.192,0.0045009
660,193.192,0.00458555
666,193.192,0.0047012
672,193.193,0.00482815
678,193.192,0.00485241
684,193.193,0.0049501
690,193.192,0.00493258
696,193.193,0.00503958
702,193.192,0.00512635
708,193.192,0.00527708
714,193.192,0.00534282
720,193.192,0.00542751
726,193.192,0.00537683
732,193.191,0.00540376
738,193.192,0.00542385
744,193.192,0.00537077
750,193.191,0.005489
756,193.191,0.00549187
762,193.191,0.005543
768,193.191,0.00565034
774,193.191,0.00569322
780,193.191,0.00562829
786,193.191,0.00569276
792,193.191,0.0055616
798,193.191,0.00552682
804,193.19,0.0054512
810,193.19,0.00548619
816,193.191,0.00555216
822,193.191,0.00568525
828,193.191,0.00564887
834,193.19,0.00576297
840,193.191,0.00580324
846,193.191,0.00579966
852,193.191,0.00587859
858,193.191,0.00594358
864,193.191,0.00588803
870,193.191,0.00583259
876,193.19,0.00595014
882,193.191,0.00589985
888,193.191,0.00595193
894,193.19,0.00587895
900,193.191,0.00589385
