Time,Mass,Temperature
[s],[-],K
0.0,1.0,700
3.607214428857716,0.7575629216473618,700
7.214428857715431,0.5739015802548869,700
10.821643286573146,0.43476655787593005,700
14.428857715430862,0.32936302381905636,700
18.03607214428858,0.24951321460697393,700
21.64328657314629,0.18902195984728443,700
25.250501002004007,0.14319602815741908,700
28.857715430861724,0.1084800014592323,700
32.46492985971944,0.08218042684576608,700
36.07214428857716,0.06225684426350583,700
39.67935871743487,0.047163476832806264,700
43.28657314629258,0.0357293013045084,700
46.8937875751503,0.02706719388466228,700
50.501002004008015,0.020505102480060357,700
54.10821643286573,0.015533905343473087,700
57.71543086172345,0.011767910716595041,700
61.32264529058117,0.008914932824149034,700
64.92985971943888,0.00675362255655231,700
68.5370741482966,0.005116294035645294,700
72.14428857715431,0.0038759146576504188,700
75.75150300601203,0.0029362492321054865,700
79.35871743486975,0.0022243935469586536,700
82.96593186372746,0.001685118074327536,700
86.57314629258516,0.001276582971708346,700
90.18036072144288,0.0009670919257726455,700
93.7875751503006,0.0007326329847898991,700
97.39478957915831,0.0005550155844526633,700
101.00200400801604,0.00042045922771777707,700
104.60921843687376,0.0003185243209834727,700
108.21643286573146,0.00024130221521998174,700
111.82364729458918,0.00018280161116202993,700
115.4308617234469,0.0001384837226337524,700
119.0380761523046,0.0001049101335190284,700
122.64529058116231,7.947602725909e-05,700
126.25250501002004,6.02080914113215e-05,700
129.85971943887776,4.561141763637216e-05,700
133.46693386773546,3.455351880508811e-05,700
137.0741482965932,2.6176464659179617e-05,700
140.6813627254509,1.983031904560703e-05,700
144.28857715430863,1.5022714433389362e-05,700
147.89579158316633,1.1380651437232461e-05,700
151.50300601202406,8.621559553040058e-06,700
155.11022044088176,6.531373844157751e-06,700
158.7174348697395,4.9479266517512995e-06,700
162.3246492985972,3.7483657703975707e-06,700
165.93186372745492,2.8396229244253436e-06,700
169.53907815631263,2.15119303900449e-06,700
173.14629258517033,1.6296640836557118e-06,700
176.75350701402806,1.2345730845179899e-06,700
180.36072144288576,9.35266792894644e-07,700
183.9679358717435,7.085234441450247e-07,700
187.5751503006012,5.367510904021565e-07,700
191.18236472945893,4.066227242424643e-07,700
194.78957915831663,3.0804229898533143e-07,700
198.3967935871744,2.3336142401029709e-07,700
202.0040080160321,1.7678596217302953e-07,700
205.6112224448898,1.339264900100403e-07,700
209.2184368737475,1.0145774305798236e-07,700
212.8256513026052,7.686062425475276e-08,700
216.43286573146293,5.8226759070070385e-08,700
220.04008016032063,4.411043371917956e-08,700
223.6472945891784,3.3416429043433865e-08,700
227.2545090180361,2.531504761716561e-08,700
230.8617234468938,1.9177741434502072e-08,700
234.4689378757515,1.4528345831719062e-08,700
238.0761523046092,1.1006136114980366e-08,700
241.68336673346693,8.337840631313073e-09,700
245.29058116232463,6.316438908887617e-09,700
248.8977955911824,4.785099914223962e-09,700
252.5050100200401,3.625014271394046e-09,700
256.1122244488978,2.7461764024506568e-09,700
259.7194388777555,2.0804014187995617e-09,700
263.32665330661325,1.576034977025113e-09,700
266.9338677354709,1.1939456618135779e-09,700
270.54108216432866,9.044889638516873e-10,700
274.1482965931864,6.852073020532794e-10,700
277.7555110220441,5.19087645677587e-10,700
281.3627254509018,3.932415534505649e-10,700
284.9699398797595,2.9790522014515724e-10,700
288.57715430861725,2.2568194894716508e-10,700
292.1843687374749,1.7096827660748578e-10,700
295.79158316633266,1.2951922713578127e-10,700
299.3987975951904,9.811896411849041e-11,700
303.0060120240481,7.433128912661628e-11,700
306.6132264529058,5.6310628560574425e-11,700
310.2204408817635,4.2658844292147994e-11,700
313.82765531062125,3.231675871605953e-11,700
317.434869739479,2.4481978151110825e-11,700
321.04208416833666,1.8546638895862464e-11,700
324.6492985971944,1.4050245948688173e-11,700
328.2565130260521,1.0643945370752187e-11,700
331.86372745490985,8.063458352921942e-12,700
335.4709418837675,6.108577068421393e-12,700
339.07815631262525,4.627631491061372e-12,700
342.685370741483,3.505722032675791e-12,700
346.29258517034066,2.655805025557411e-12,700
349.8997995991984,2.011939414487012e-12,700
353.5070140280561,1.5241707010162636e-12,700
357.11422845691385,1.1546552093511887e-12,700
360.7214428857715,8.74723973891433e-13,700
364.32865731462925,6.626584492961848e-13,700
367.935871743487,5.02005470903128e-13,700
371.5430861723447,3.8030073122033214e-13,700
375.1503006012024,2.88101733047904e-13,700
378.7575150300601,2.1825519061943851e-13,700
382.36472945891785,1.6534203987036318e-13,700
385.9719438877756,1.2525699879532695e-13,700
389.57915831663325,9.489005796416832e-14,700
393.186372745491,7.188518954662263e-14,700
396.7935871743487,5.4457554216113854e-14,700
400.4008016032065,4.125502387772854e-14,700
404.0080160320641,3.125327642144394e-14,700
407.61523046092185,2.3676323396881682e-14,700
411.2224448897796,1.793630472640942e-14,700
414.82965931863725,1.3587879412096155e-14,700
418.436873747495,1.0293673626419568e-14,700
422.0440881763527,7.798105466914804e-15,700
425.6513026052105,5.907555560830203e-15,700
429.2585170340681,4.475345050456681e-15,700
432.86573146292585,3.390355471804024e-15,700
436.4729458917836,2.568407596642977e-15,700
440.0801603206413,1.945730362894133e-15,700
443.687374749499,1.4740131784520615e-15,700
447.2945891783567,1.116657730014858e-15,700
450.9018036072145,8.459384924301611e-16,700
454.5090180360722,6.408516358593622e-16,700
458.11623246492985,4.854854376041099e-16,700
461.7234468937876,3.6778576652861757e-16,700
465.3306613226453,2.7862085983173407e-16,700
468.937875751503,2.1107283260602863e-16,700
472.5450901803607,1.5990095174940762e-16,700
476.1523046092185,1.2113503218147425e-16,700
479.7595190380762,9.176740889324485e-17,700
483.36673346693385,6.951958639317518e-17,700
486.9739478957916,5.2665460979729985e-17,700
490.5811623246493,3.989740048970911e-17,700
494.18837675350704,3.0224791281118925e-17,700
497.7955911823647,2.2897181189106328e-17,700
501.4028056112225,1.7346055479108288e-17,700
505.0100200400802,1.3140728467810507e-17,700
508.6172344689379,9.954928650649191e-18,700
512.2244488977956,7.541484833376833e-18,700
515.8316633266534,5.713149283932223e-18,700
519.438877755511,4.328070063343229e-18,700
523.0460921843687,3.2787854022807798e-18,700
526.6533066132265,2.4838862488065487e-18,700
530.2605210420842,1.8817001236855955e-18,700
533.8677354709419,1.4255062433634623e-18,700
537.4749498997996,1.07991067454898e-18,700
541.0821643286573,8.181002857294988e-19,700
544.689378757515,6.197624426577808e-19,700
548.2965931863728,4.695090467871341e-19,700
551.9038076152304,3.556826452239293e-19,700
555.5110220440882,2.694519838951001e-19,700
559.1182364729459,2.0412683216325145e-19,700
562.7254509018036,1.5463891936021348e-19,700
566.3326653306614,1.1714871155091331e-19,700
569.939879759519,8.874752018973458e-20,700
573.5470941883767,6.723183068389358e-20,700
577.1543086172345,5.0932342080590823e-20,700
580.7615230460922,3.8584453872915544e-20,700
584.3687374749499,2.923015160613377e-20,700
587.9759519038076,2.2143679050937875e-20,700
591.5831663326653,1.67752301978501e-20,700
595.1903807615231,1.2708292399990287e-20,700
598.7975951903808,9.627331119685609e-21,700
602.4048096192384,7.293309090695651e-21,700
606.0120240480962,5.525140543224624e-21,700
609.6192384769539,4.1856416124375386e-21,700
613.2264529058116,3.17088688888698e-21,700
616.8336673346694,2.4021463357585176e-21,700
620.440881763527,1.8197769963417278e-21,700
624.0480961923848,1.3785955780952903e-21,700
627.6553106212425,1.0443728939120097e-21,700
631.2625250501002,7.911781808012925e-22,700
634.869739478958,5.993672541914677e-22,700
638.4769539078156,4.540584082250487e-22,700
642.0841683366733,3.4397781433351844e-22,700
645.6913827655311,2.6058483800837226e-22,700
649.2985971943888,1.9740941121862843e-22,700
652.9058116232464,1.4955005032346968e-22,700
656.5130260521042,1.1329357305555692e-22,700
660.1202404809619,8.582701020783716e-23,700
663.7274549098197,6.501936060930662e-23,700
667.3346693386774,4.925625678682973e-23,700
670.941883767535,3.73147138008437e-23,700
674.5490981963928,2.826824360740209e-23,700
678.1563126252505,2.1414973217062895e-23,700
681.7635270541082,1.622318967731829e-23,700
685.370741482966,1.2290086970388482e-23,700
688.9779559118236,9.310514192587674e-24,700
692.5851703406813,7.053300333775998e-24,700
696.1923847695391,5.343318808111622e-24,700
699.7995991983968,4.047900207566341e-24,700
703.4068136272546,3.06653910778092e-24,700
707.0140280561122,2.3230963258364088e-24,700
710.6212424849699,1.759891639868882e-24,700
714.2284569138277,1.3332286524818374e-24,700
717.8356713426854,1.0100045931981162e-24,700
721.442885771543,7.651420305004203e-25,700
725.0501002004008,5.796432321010934e-25,700
728.6573146292585,4.391162204236243e-25,700
732.2645290581163,3.326581668868655e-25,700
735.871743486974,2.5200949281667137e-25,700
739.4789579158316,1.9091304766106746e-25,700
743.0861723446894,1.4462864616671932e-25,700
746.6933867735471,1.095652997439632e-25,700
750.3006012024048,8.300260858520574e-26,700
753.9078156312626,6.287969866416043e-26,700
757.5150300601202,4.763532823232744e-26,700
761.1222444889779,3.608675842931305e-26,700
764.7294589178357,2.7337990148492765e-26,700
768.3366733466934,2.071024768885913e-26,700
771.9438877755512,1.5689315747212538e-26,700
775.5511022044088,1.1885643876106295e-26,700
779.1583166332665,9.004123100443226e-27,700
782.7655310621243,6.821189802844226e-27,700
786.372745490982,5.167480476153865e-27,700
789.9799599198396,3.914691607070851e-27,700
793.5871743486974,2.9656252112009802e-27,700
797.1943887775551,2.2466476995084894e-27,700
800.8016032064129,1.701976995151964e-27,700
804.4088176352706,1.2893546650239292e-27,700
808.0160320641282,9.767672870751836e-28,700
811.623246492986,7.399626797662384e-28,700
815.2304609218437,5.605682895937269e-28,700
818.8376753507014,4.246657512474883e-28,700
822.4448897795592,3.2171102723861684e-28,700
826.0521042084168,2.4371634572106237e-28,700
829.6593186372745,1.8463046691766658e-28,700
833.2665330661323,1.3986919594326312e-28,700
836.87374749499,1.0595971672724577e-28,700
840.4809619238478,8.027115258081916e-29,700
844.0881763527054,6.081044887312655e-29,700
847.6953907815631,4.6067741315013287e-29,700
851.3026052104209,3.489921270429635e-29,700
854.9098196392786,2.643834953945948e-29,700
858.5170340681362,2.0028713320647113e-29,700
862.124248496994,1.5173010580026864e-29,700
865.7314629258517,1.1494510225191488e-29,700
869.3386773547094,8.70781474910154e-30,700
872.9458917835672,6.596717582493353e-30,700
876.5531062124248,4.997428645076188e-30,700
880.1603206412826,3.785866645088135e-30,700
883.7675350701403,2.8680321966202642e-30,700
887.374749498998,2.172714850250349e-30,700
890.9819639278558,1.645968209862265e-30,700
894.5891783567134,1.2469244860019359e-30,700
898.1963927855711,9.446237566892617e-31,700
901.8036072144288,7.15611932975024e-31,700
905.4108216432866,5.4212106671027535e-31,700
909.0180360721444,4.106908191836206e-31,700
912.625250501002,3.1112413687449216e-31,700
916.2324649298596,2.356961101256574e-31,700
919.8396793587176,1.7855463380770633e-31,700
923.4468937875752,1.3526637006104278e-31,700
927.0541082164328,1.0247278650407684e-31,700
930.6613226452906,7.762958353337482e-32,700
934.2685370741484,5.880929410781054e-32,700
937.875751503006,4.455174066433258e-32,700
941.4829659318638,3.375074682214737e-32,700
945.0901803607214,2.5568314370366387e-32,700
948.6973947895792,1.9369606936012715e-32,700
952.3046092184368,1.467369602160701e-32,700
955.9118236472946,1.111624802949388e-32,700
959.5190380761524,8.421257334979995e-33,700
963.12625250501,6.379632310631813e-33,700
966.7334669338676,4.8329728922781475e-33,700
970.3406813627256,3.661281064516683e-33,700
973.9478957915832,2.7736507802074616e-33,700
977.555110220441,2.10121498868342e-33,700
981.1623246492986,1.5918025658362406e-33,700
984.7695390781564,1.2058906024606697e-33,700
988.376753507014,9.135380079872156e-34,700
991.9839679358718,6.920625223666963e-34,700
995.5911823647294,5.242809064067647e-34,700
999.1983967935872,3.971757752214303e-34,700
1002.8056112224448,3.008856406843069e-34,700
1006.4128256513026,2.279398050385419e-34,700
1010.0200400801604,1.7267874466472547e-34,700
1013.627254509018,1.3081501431460826e-34,700
1017.2344689378758,9.91006044395161e-35,700
1020.8416833667336,7.507494343621937e-35,700
1024.4488977955912,5.687399349205279e-35,700
1028.056112224449,4.3085628675592565e-35,700
