Time,Mass,HRR,Back Surface Temperature
[s],[g],[kW/m2],[K]
0,N/A,-0.425759618,298.272
1,N/A,,298.273
2,N/A,,298.294
3,N/A,,298.335
4,N/A,,298.338
5,N/A,-1.540523857,298.363
6,N/A,,298.393
7,N/A,,298.454
8,N/A,,298.523
9,N/A,,298.62
10,N/A,-2.868913518,298.729
11,N/A,,298.852
12,N/A,,299.013
13,N/A,,299.202
14,N/A,,299.41
15,N/A,-2.978377925,299.661
16,N/A,,299.923
17,N/A,,300.271
18,N/A,,300.633
19,N/A,,301.047
20,N/A,-1.76190759,301.459
21,N/A,,302.015
22,N/A,,302.568
23,N/A,,303.177
24,N/A,,303.938
25,N/A,-2.866214114,304.615
26,N/A,,305.364
27,N/A,,306.343
28,N/A,,307.22
29,N/A,,308.299
30,N/A,93.9687875,309.169
31,N/A,,310.393
32,N/A,,311.478
33,N/A,,312.808
34,N/A,,314.033
35,N/A,401.2262161,315.291
36,N/A,,316.575
37,N/A,,318.148
38,N/A,,319.533
39,N/A,,320.88
40,N/A,609.6526906,322.529
41,N/A,,323.959
42,N/A,,325.422
43,N/A,,327.188
44,N/A,,328.636
45,N/A,722.7660186,330.201
46,N/A,,331.763
47,N/A,,333.536
48,N/A,,335.156
49,N/A,,336.996
50,N/A,776.3190278,338.445
51,N/A,,340.266
52,N/A,,341.916
53,N/A,,343.805
54,N/A,,345.199
55,N/A,779.0128276,347.09
56,N/A,,349
57,N/A,,350.692
58,N/A,,352.286
59,N/A,,353.941
60,N/A,808.165991,355.898
61,N/A,,357.507
62,N/A,,359.129
63,N/A,,361.059
64,N/A,,362.675
65,N/A,803.4389618,364.278
66,N/A,,365.901
67,N/A,,367.498
68,N/A,,369.352
69,N/A,,370.798
70,N/A,779.4501585,372.378
71,N/A,,374.071
72,N/A,,375.487
73,N/A,,376.874
74,N/A,,378.643
75,N/A,772.5432688,379.882
76,N/A,,381.147
77,N/A,,383.19
78,N/A,,384.69
79,N/A,,386.096
80,N/A,789.7686576,388.091
81,N/A,,389.643
82,N/A,,391.22
83,N/A,,392.79
84,N/A,,394.364
85,N/A,784.6566413,396.253
86,N/A,,397.876
87,N/A,,399.689
88,N/A,,401.451
89,N/A,,403.075
90,N/A,826.500637,405.014
91,N/A,,406.697
92,N/A,,408.348
93,N/A,,410.009
94,N/A,,411.995
95,N/A,826.7986016,413.635
96,N/A,,415.414
97,N/A,,417.111
98,N/A,,419.081
99,N/A,,420.829
100,N/A,780.247013,422.476
101,N/A,,424.211
102,N/A,,426.266
103,N/A,,427.873
104,N/A,,429.712
105,N/A,823.4257667,431.732
106,N/A,,433.489
107,N/A,,435.305
108,N/A,,437.32
109,N/A,,439.133
110,N/A,813.4371818,440.959
111,N/A,,442.75
112,N/A,,444.048
113,N/A,,445.149
114,N/A,,446.494
115,N/A,857.145005,447.763
116,N/A,,448.939
117,N/A,,450.297
118,N/A,,451.919
119,N/A,,453.286
120,N/A,861.7019436,454.871
121,N/A,,456.347
122,N/A,,458.196
123,N/A,,459.906
124,N/A,,461.49
125,N/A,921.4157347,463.614
126,N/A,,465.421
127,N/A,,467.429
128,N/A,,469.409
129,N/A,,471.156
130,N/A,945.5968884,473.128
131,N/A,,475.503
132,N/A,,477.319
133,N/A,,479.435
134,N/A,,481.869
135,N/A,880.2301129,483.86
136,N/A,,486.202
137,N/A,,488.375
138,N/A,,490.476
139,N/A,,493.249
140,N/A,1035.842651,495.458
141,N/A,,498.154
142,N/A,,500.634
143,N/A,,502.822
144,N/A,,505.636
145,N/A,988.6555515,508.125
146,N/A,,510.476
147,N/A,,513.093
148,N/A,,515.646
149,N/A,,518.455
150,N/A,1060.131068,521.146
151,N/A,,524.058
152,N/A,,526.568
153,N/A,,529.143
154,N/A,,531.595
155,N/A,1083.9602,534.097
156,N/A,,537.384
157,N/A,,539.579
158,N/A,,542.92
159,N/A,,545.959
160,N/A,1015.392065,548.823
161,N/A,,551.827
162,N/A,,555.179
163,N/A,,557.744
164,N/A,,560.37
165,N/A,1056.127153,563.608
166,N/A,,566.495
167,N/A,,570.215
168,N/A,,573.638
169,N/A,,577.249
170,N/A,1169.457615,581.139
171,N/A,,585.26
172,N/A,,590.472
173,N/A,,595.638
174,N/A,,601.018
175,N/A,1091.626536,607.034
176,N/A,,611.921
177,N/A,,616.79
178,N/A,,622.829
179,N/A,,627.962
180,N/A,1390.510038,633.898
181,N/A,,644.511
182,N/A,,656.551
183,N/A,,669.294
184,N/A,,686.333
185,N/A,1451.018347,709.907
186,N/A,,755.652
187,N/A,,823.976
188,N/A,,879.977
189,N/A,,877.28
190,N/A,1607.154317,866.914
191,N/A,,857.219
192,N/A,,809.682
193,N/A,,768.719
194,N/A,,737.397
195,N/A,1671.021351,711.205
196,N/A,,684.102
197,N/A,,660.761
198,N/A,,630.324
199,N/A,,607.915
200,N/A,1040.387704,591.288
201,N/A,,575.545
